actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
621,PT05M57.00S,2025-03-17T00:13:58.2Z,4,REGULAR,rebound,offensive,[],1630592,,,1610612751,111,103,2025-03-17T00:14:18Z,6040000,False,,,0,,J. Wilson REBOUND (Off:3 Def:1),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,620.0,4.0,1.0,3.0,,,,,,,
622,PT05M55.00S,2025-03-17T00:14:00.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630592,10.200394218134035,59.31372549019608,1610612751,111,103,2025-03-17T00:14:05Z,6050000,False,-47.0,43.0,1,left,MISS J. Wilson 6' putback Layup - blocked,"[1630592, 1630168]",1610612751.0,BKN,putback,,,Wilson,J. Wilson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Missed,,,,,6.37,,,,,Okongwu,1630168.0
623,PT05M55.00S,2025-03-17T00:14:00.2Z,4,REGULAR,block,,[],1630168,,,1610612751,111,103,2025-03-17T00:14:02Z,6060000,False,,,0,,O. Okongwu BLOCK (3 BLK),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
624,PT05M53.00S,2025-03-17T00:14:02.2Z,4,REGULAR,rebound,defensive,[],1629027,,,1610612737,111,103,2025-03-17T00:14:05Z,6070000,False,,,0,,T. Young REBOUND (Off:0 Def:4),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,622.0,4.0,4.0,0.0,,,,,,,
625,PT05M46.00S,2025-03-17T00:14:08.6Z,4,REGULAR,3pt,Jump Shot,[],1642258,78.40013140604468,7.352941176470589,1610612737,111,103,2025-03-17T00:15:03Z,6080000,False,-213.0,151.0,1,right,MISS Z. Risacher 26' 3PT,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Missed,,,,,26.1,,,,,,
626,PT05M43.00S,2025-03-17T00:14:11.6Z,4,REGULAR,rebound,defensive,[],1630553,,,1610612751,111,103,2025-03-17T00:14:13Z,6090000,False,,,0,,K. Johnson REBOUND (Off:2 Def:3),[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,625.0,5.0,3.0,2.0,,,,,,,
627,PT05M39.00S,2025-03-17T00:14:15.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1641721,11.383048620236531,3.6764705882352944,1610612751,111,103,2025-03-17T00:15:38Z,6100000,False,232.0,55.0,1,left,MISS M. Lewis running pullup 3PT,[1641721],1610612751.0,BKN,running pullup,,,Lewis,M. Lewis,,,,,Right Corner 3,24+ Right,,,,,,,,,Missed,,,,,23.79,,,,,,
630,PT05M39.00S,2025-03-17T00:14:15.6Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,111,103,2025-03-17T00:14:52Z,6105000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:12),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Right Corner 3,24+ Right,,,,,,,,,,627.0,13.0,12.0,1.0,,,,,,,
628,PT05M33.00S,2025-03-17T00:14:33.4Z,4,REGULAR,substitution,out,[],1642258,,,1610612737,111,103,2025-03-17T00:14:52Z,6110000,False,,,0,,SUB out: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT05M33.00S,2025-03-17T00:14:33.4Z,4,REGULAR,substitution,in,[],1630249,,,1610612737,111,103,2025-03-17T00:14:52Z,6120000,False,,,0,,SUB in: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT05M28.00S,2025-03-17T00:14:55.4Z,4,REGULAR,turnover,lost ball,[],1630168,,,1610612737,111,103,2025-03-17T00:16:47Z,6125000,False,,,0,,O. Okongwu lost ball TURNOVER (1 TO),"[1630168, 1629651]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,1.0,Claxton,1629651.0,,,,,,,,,,,,,,,,,
640,PT05M28.00S,2025-03-17T00:14:55.4Z,4,REGULAR,steal,,[],1629651,,,1610612751,111,103,2025-03-17T00:16:47Z,6127500,False,,,0,,N. Claxton STEAL (2 STL),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
631,PT05M28.00S,2025-03-17T00:15:17.4Z,4,REGULAR,jumpball,recovered,[],1630592,,,1610612751,111,103,2025-03-17T00:16:47Z,6130000,False,,,0,,Jump Ball N. Claxton vs. O. Okongwu: Tip to J. Wilson,"[1630592, 1629651, 1630168]",1610612751.0,BKN,heldball,J. Wilson,1630592.0,Wilson,J. Wilson,Claxton,1629651.0,Okongwu,1630168.0,,,,,,,,,,,,,,,,,,,,,,
636,PT05M15.00S,2025-03-17T00:16:00.0Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1641721,26.49474375821288,38.970588235294116,1610612751,111,103,2025-03-17T00:17:53Z,6180000,False,55.0,197.0,1,left,MISS M. Lewis 20' step back Shot,[1641721],1610612751.0,BKN,step back,,,Lewis,M. Lewis,,,,,Mid-Range,16-24 Center,,,,,,,,,Missed,,,,,20.42,,,,,,
637,PT05M13.00S,2025-03-17T00:16:02.0Z,4,REGULAR,rebound,defensive,[],1629027,,,1610612737,111,103,2025-03-17T00:17:08Z,6190000,False,,,0,,T. Young REBOUND (Off:0 Def:5),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Mid-Range,16-24 Center,,,,,,,,,,636.0,5.0,5.0,0.0,,,,,,,
638,PT05M07.00S,2025-03-17T00:16:08.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629027,68.80749014454665,75.49019607843137,1610612737,111,106,2025-03-17T00:18:01Z,6200000,False,127.0,241.0,1,right,T. Young 27' 3PT step back (26 PTS),[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Made,,,,,27.24,26.0,,,,,
641,PT05M07.00S,2025-03-17T00:18:01.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,111,106,2025-03-17T00:18:01Z,6210000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT05M07.00S,2025-03-17T00:18:03.0Z,4,REGULAR,substitution,out,[],1630592,,,1610612751,111,106,2025-03-17T00:18:45Z,6220000,False,,,0,,SUB out: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT05M07.00S,2025-03-17T00:18:03.0Z,4,REGULAR,substitution,out,[],1641721,,,1610612751,111,106,2025-03-17T00:18:45Z,6230000,False,,,0,,SUB out: M. Lewis,[1641721],1610612751.0,BKN,,,,Lewis,M. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT05M07.00S,2025-03-17T00:18:03.0Z,4,REGULAR,substitution,in,[],1630570,,,1610612751,111,106,2025-03-17T00:18:45Z,6240000,False,,,0,,SUB in: T. Watford,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT05M07.00S,2025-03-17T00:18:03.0Z,4,REGULAR,substitution,in,[],1629661,,,1610612751,111,106,2025-03-17T00:18:45Z,6250000,False,,,0,,SUB in: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT04M48.00S,2025-03-17T00:19:24.5Z,4,REGULAR,3pt,Jump Shot,[],1630553,21.107095926412615,8.088235294117647,1610612751,111,106,2025-03-17T00:19:27Z,6260000,False,210.0,146.0,1,left,MISS K. Johnson 25' pullup 3PT,[1630553],1610612751.0,BKN,pullup,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,,,,25.54,,,,,,
647,PT04M46.00S,2025-03-17T00:19:26.5Z,4,REGULAR,rebound,defensive,[],1629027,,,1610612737,111,106,2025-03-17T00:19:27Z,6270000,False,,,0,,T. Young REBOUND (Off:0 Def:6),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,646.0,6.0,6.0,0.0,,,,,,,
648,PT04M39.00S,2025-03-17T00:19:33.4Z,4,REGULAR,3pt,Jump Shot,[],1629611,91.80354796320631,95.83333333333334,1610612737,111,106,2025-03-17T00:19:37Z,6280000,False,229.0,25.0,1,right,MISS T. Mann 3PT,[1629611],1610612737.0,ATL,,,,Mann,T. Mann,,,,,Right Corner 3,24+ Right,,,,,,,,,Missed,,,,,23.05,,,,,,
649,PT04M36.00S,2025-03-17T00:19:36.4Z,4,REGULAR,rebound,defensive,[],1630553,,,1610612751,111,106,2025-03-17T00:19:37Z,6290000,False,,,0,,K. Johnson REBOUND (Off:2 Def:4),[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Right Corner 3,24+ Right,,,,,,,,,,648.0,6.0,4.0,2.0,,,,,,,
654,PT04M29.00S,2025-03-17T00:19:39.2Z,4,REGULAR,foul,offensive,[],1630553,,,1610612751,111,106,2025-03-17T00:22:45Z,6295000,False,,,0,,K. Johnson offensive FOUL (4 PF),"[1630553, 1630249]",1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,204058.0,4.0,0.0,Krejčí,1630249.0,,,,,,,,,,,,
655,PT04M29.00S,2025-03-17T00:19:39.2Z,4,REGULAR,turnover,offensive foul,[],1630553,,,1610612751,111,106,2025-03-17T00:19:39Z,6297500,False,,,0,,K. Johnson offensive foul TURNOVER (3 TO),[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,3.0,,,204058.0,,,,,,,,,,,,,,,,
652,PT04M29.00S,2025-03-17T00:20:01.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,111,106,2025-03-17T00:22:50Z,6320000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT04M29.00S,2025-03-17T00:23:00.8Z,4,REGULAR,substitution,out,[],1641736,,,1610612737,111,106,2025-03-17T00:23:07Z,6340000,False,,,0,,SUB out: R. Beekman,[1641736],1610612751.0,BKN,,,,Beekman,R. Beekman,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT04M29.00S,2025-03-17T00:23:00.8Z,4,REGULAR,substitution,in,[],1631213,,,1610612737,111,106,2025-03-17T00:23:07Z,6350000,False,,,0,,SUB in: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT04M16.00S,2025-03-17T00:23:11.5Z,4,REGULAR,foul,personal,[],1631213,,,1610612737,111,106,2025-03-17T00:23:25Z,6370000,False,,,0,,T. Martin personal FOUL (3 PF),"[1631213, 1630700]",1610612751.0,BKN,,,,Martin,T. Martin,,,,,In The Paint (Non-RA),8-16 Center,,,,1627962.0,3.0,0.0,Daniels,1630700.0,,,,,,,,,,,,
663,PT04M07.00S,2025-03-17T00:23:37.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629611,70.25295663600527,18.38235294117647,1610612737,111,106,2025-03-17T00:23:43Z,6400000,False,-158.0,227.0,1,right,MISS T. Mann 27' 3PT,[1629611],1610612737.0,ATL,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Missed,,,,,27.67,,,,,,
664,PT04M05.00S,2025-03-17T00:23:39.4Z,4,REGULAR,rebound,offensive,[],1630168,,,1610612737,111,106,2025-03-17T00:24:09Z,6410000,False,,,0,,O. Okongwu REBOUND (Off:2 Def:12),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,663.0,14.0,12.0,2.0,,,,,,,
665,PT04M05.00S,2025-03-17T00:23:42.8Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1630168,94.40999984741211,50.0,1610612737,111,108,2025-03-17T00:24:12Z,6420000,False,0.0,0.0,1,right,O. Okongwu tip DUNK (19 PTS),[1630168],1610612737.0,ATL,tip,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,,,,,0.0,19.0,,,,,
666,PT03M42.00S,2025-03-17T00:24:01.1Z,4,REGULAR,3pt,Jump Shot,[],1629661,33.98488830486202,50.49019607843137,1610612751,114,108,2025-03-17T00:24:05Z,6430000,False,-2.0,267.0,1,left,C. Johnson 26' 3PT  (25 PTS) (K. Johnson 5 AST),"[1629661, 1630553]",1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Center,,,,,,,,,Made,,,,,26.7,25.0,K. Johnson,1630553.0,5.0,,
668,PT03M27.00S,2025-03-17T00:24:16.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630249,92.72339027595268,55.14705882352941,1610612737,114,110,2025-03-17T00:24:27Z,6450000,False,26.0,16.0,1,right,V. Krejčí driving finger roll Layup (8 PTS) (T. Young 11 AST),"[1630249, 1629027]",1610612737.0,ATL,driving finger roll,,,Krejčí,V. Krejčí,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,,,,,3.02,8.0,T. Young,1629027.0,11.0,,
670,PT03M07.00S,2025-03-17T00:24:35.9Z,4,REGULAR,3pt,Jump Shot,[],1631213,27.283180026281208,17.647058823529413,1610612751,114,110,2025-03-17T00:24:39Z,6470000,False,162.0,204.0,1,left,MISS T. Martin 26' 3PT,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,,,,26.04,,,,,,
671,PT03M05.00S,2025-03-17T00:24:37.9Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,114,110,2025-03-17T00:24:39Z,6480000,False,,,0,,O. Okongwu REBOUND (Off:2 Def:13),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,670.0,15.0,13.0,2.0,,,,,,,
672,PT02M59.00S,2025-03-17T00:24:44.3Z,4,REGULAR,turnover,bad pass,[],1629027,,,1610612737,114,110,2025-03-17T00:24:50Z,6490000,False,,,0,,T. Young bad pass TURNOVER (5 TO),"[1629027, 1630570]",1610612737.0,ATL,,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,5.0,Watford,1630570.0,,,,,,,,,,,,,,,,,
673,PT02M59.00S,2025-03-17T00:24:44.3Z,4,REGULAR,steal,,[],1630570,,,1610612751,114,110,2025-03-17T00:24:46Z,6500000,False,,,0,,T. Watford STEAL (1 STL),[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
674,PT02M55.00S,2025-03-17T00:24:49.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631213,7.5722733245729295,41.66666666666667,1610612751,114,110,2025-03-17T00:24:55Z,6510000,False,42.0,19.0,1,left,MISS T. Martin running finger roll Layup,[1631213],1610612751.0,BKN,running finger roll,,,Martin,T. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Missed,,,,,4.57,,,,,,
675,PT02M51.00S,2025-03-17T00:24:54.9Z,4,REGULAR,rebound,offensive,[],1630553,,,1610612751,114,110,2025-03-17T00:24:54Z,6520000,False,,,0,,K. Johnson REBOUND (Off:3 Def:4),[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,674.0,7.0,4.0,3.0,,,,,,,
676,PT02M51.00S,2025-03-17T00:24:54.9Z,4,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1630553,5.590000152587891,50.0,1610612751,114,110,2025-03-17T00:26:16Z,6530000,False,0.0,0.0,1,left,MISS K. Johnson putback Layup - blocked,"[1630553, 1630700]",1610612751.0,BKN,putback,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,,,,0.0,,,,,Daniels,1630700.0
687,PT02M51.00S,2025-03-17T00:24:54.9Z,4,REGULAR,block,,[],1630700,,,1610612751,114,110,2025-03-17T00:26:00Z,6535000,False,,,0,,D. Daniels BLOCK (1 BLK),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
677,PT02M51.00S,2025-03-17T00:24:54.9Z,4,REGULAR,rebound,offensive,[],1629651,,,1610612751,114,110,2025-03-17T00:25:04Z,6540000,False,,,0,,N. Claxton REBOUND (Off:1 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,676.0,4.0,3.0,1.0,,,,,,,
682,PT02M51.00S,2025-03-17T00:24:59.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629651,9.543363994743759,48.77450980392157,1610612751,114,110,2025-03-17T00:31:41Z,6545000,False,6.0,37.0,1,left,MISS N. Claxton tip Layup,[1629651],1610612751.0,BKN,tip,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,,,,3.77,,,,,,
683,PT02M51.00S,2025-03-17T00:24:59.4Z,4,REGULAR,rebound,offensive,[],1629651,,,1610612751,114,110,2025-03-17T00:25:45Z,6547500,False,,,0,,N. Claxton REBOUND (Off:2 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,682.0,5.0,3.0,2.0,,,,,,,
678,PT02M51.00S,2025-03-17T00:25:04.0Z,4,REGULAR,foul,personal,['2freethrow'],1630700,,,1610612751,114,110,2025-03-17T00:25:13Z,6550000,False,,,0,,D. Daniels shooting personal FOUL (1 PF) (Claxton 2 FT),"[1630700, 1629651]",1610612737.0,ATL,shooting,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,,,,1627526.0,1.0,1.0,Claxton,1629651.0,,,,,,,,,,,,
680,PT02M51.00S,2025-03-17T00:25:31.5Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1629651,,,1610612751,114,110,2025-03-17T00:25:45Z,6570000,False,,,0,,MISS N. Claxton Free Throw 1 of 2,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,Missed,,,,,,,,,,,
681,PT02M51.00S,2025-03-17T00:25:31.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,114,110,2025-03-17T00:25:31Z,6580000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,680.0,,,,,,,,,,
684,PT02M51.00S,2025-03-17T00:25:33.4Z,4,REGULAR,substitution,out,[],1629611,,,1610612751,114,110,2025-03-17T00:25:51Z,6590000,False,,,0,,SUB out: T. Mann,[1629611],1610612737.0,ATL,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
685,PT02M51.00S,2025-03-17T00:25:33.4Z,4,REGULAR,substitution,in,[],1627777,,,1610612751,114,110,2025-03-17T00:25:51Z,6600000,False,,,0,,SUB in: G. Niang,[1627777],1610612737.0,ATL,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
686,PT02M51.00S,2025-03-17T00:25:53.6Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1629651,,,1610612751,115,110,2025-03-17T00:25:53Z,6610000,False,,,0,,N. Claxton Free Throw 2 of 2 (5 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,Made,,,,,,5.0,,,,,
692,PT02M29.00S,2025-03-17T00:26:37.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,91.14651773981603,60.29411764705882,1610612737,115,112,2025-03-17T00:39:03Z,6660000,False,51.0,31.0,1,right,T. Young 6' driving floating Jump Shot (28 PTS) (O. Okongwu 1 AST),"[1629027, 1630168]",1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Made,,,,,6.0,28.0,O. Okongwu,1630168.0,1.0,,
694,PT02M18.00S,2025-03-17T00:26:48.2Z,4,REGULAR,3pt,Jump Shot,[],1629661,36.35019710906702,48.529411764705884,1610612751,118,112,2025-03-17T00:26:51Z,6680000,False,7.0,289.0,1,left,C. Johnson 28' 3PT  (28 PTS) (T. Martin 3 AST),"[1629661, 1631213]",1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Center,,,,,,,,,Made,,,,,28.93,28.0,T. Martin,1631213.0,3.0,,
696,PT02M08.00S,2025-03-17T00:26:57.8Z,4,REGULAR,3pt,Jump Shot,[],1627777,76.42904073587385,9.068627450980392,1610612737,118,112,2025-03-17T00:27:04Z,6700000,False,-205.0,169.0,1,right,MISS G. Niang 26' 3PT,[1627777],1610612737.0,ATL,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Missed,,,,,26.55,,,,,,
697,PT02M03.00S,2025-03-17T00:27:02.8Z,4,REGULAR,rebound,offensive,[],1630700,,,1610612737,118,112,2025-03-17T00:27:04Z,6710000,False,,,0,,D. Daniels REBOUND (Off:2 Def:3),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,696.0,5.0,3.0,2.0,,,,,,,
698,PT02M03.00S,2025-03-17T00:27:03.8Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630700,94.40999984741211,50.0,1610612737,118,112,2025-03-17T00:30:27Z,6720000,False,0.0,0.0,1,right,MISS D. Daniels tip Layup,[1630700],1610612737.0,ATL,tip,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,,,,0.0,,,,,,
699,PT02M03.00S,2025-03-17T00:27:03.8Z,4,REGULAR,rebound,defensive,[],1631213,,,1610612751,118,112,2025-03-17T00:30:27Z,6730000,False,,,0,,T. Martin REBOUND (Off:1 Def:5),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,,698.0,6.0,5.0,1.0,,,,,,,
700,PT01M42.00S,2025-03-17T00:27:25.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630553,7.046649145860711,47.549019607843135,1610612751,118,112,2025-03-17T00:27:30Z,6740000,False,12.0,14.0,1,left,MISS K. Johnson driving finger roll Layup,[1630553],1610612751.0,BKN,driving finger roll,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,,,,1.84,,,,,,
701,PT01M42.00S,2025-03-17T00:27:25.9Z,4,REGULAR,rebound,offensive,[],1629651,,,1610612751,118,112,2025-03-17T00:27:30Z,6750000,False,,,0,,N. Claxton REBOUND (Off:3 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,700.0,6.0,3.0,3.0,,,,,,,
702,PT01M42.00S,2025-03-17T00:27:29.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629651,5.590000152587891,50.0,1610612751,120,112,2025-03-17T00:27:29Z,6760000,False,0.0,0.0,1,left,N. Claxton tip DUNK (7 PTS),[1629651],1610612751.0,BKN,tip,,,Claxton,N. Claxton,,,,,Mid-Range,8-16 Left,,,,,,,,,Made,,,,,0.0,7.0,,,,,
703,PT01M24.00S,2025-03-17T00:27:47.9Z,4,REGULAR,3pt,Jump Shot,[],1627777,68.9388961892247,70.83333333333334,1610612737,120,112,2025-03-17T00:28:06Z,6770000,False,104.0,239.0,1,right,MISS G. Niang 26' step back 3PT,[1627777],1610612737.0,ATL,step back,,,Niang,G. Niang,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,,,,26.12,,,,,,
704,PT01M20.00S,2025-03-17T00:27:51.9Z,4,REGULAR,rebound,defensive,[],1629661,,,1610612751,120,112,2025-03-17T00:28:02Z,6780000,False,,,0,,C. Johnson REBOUND (Off:0 Def:4),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,703.0,4.0,4.0,0.0,,,,,,,
705,PT01M07.00S,2025-03-17T00:28:07.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630553,6.652431011826544,50.98039215686274,1610612751,122,112,2025-03-17T00:28:10Z,6790000,False,-5.0,10.0,1,left,K. Johnson cutting Layup (22 PTS) (C. Johnson 7 AST),"[1630553, 1629661]",1610612751.0,BKN,cutting,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,,,,,1.11,22.0,C. Johnson,1629661.0,7.0,,
707,PT00M59.30S,2025-03-17T00:28:18.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,92.85479632063075,45.83333333333333,1610612737,122,114,2025-03-17T00:28:21Z,6810000,False,-21.0,15.0,1,right,O. Okongwu cutting Layup (21 PTS) (T. Young 12 AST),"[1630168, 1629027]",1610612737.0,ATL,cutting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,,,,,2.55,21.0,T. Young,1629027.0,12.0,,
709,PT00M52.50S,2025-03-17T00:28:30.4Z,4,REGULAR,foul,personal,[],1630168,,,1610612751,122,114,2025-03-17T00:28:38Z,6830000,False,,,0,,O. Okongwu personal FOUL (3 PF),"[1630168, 1631213]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Right Center,,,,1627962.0,3.0,0.0,Martin,1631213.0,,,,,,,,,,,,
711,PT00M38.80S,2025-03-17T00:28:59.8Z,4,REGULAR,turnover,lost ball,[],1631213,,,1610612751,122,114,2025-03-17T00:35:16Z,6850000,False,,,0,,T. Martin lost ball TURNOVER (2 TO),"[1631213, 1630249]",1610612751.0,BKN,,,,Martin,T. Martin,,,,,Mid-Range,16-24 Center,2.0,Krejčí,1630249.0,,,,,,,,,,,,,,,,,
712,PT00M38.80S,2025-03-17T00:28:59.8Z,4,REGULAR,steal,,[],1630249,,,1610612737,122,114,2025-03-17T00:35:16Z,6860000,False,,,0,,V. Krejčí STEAL (2 STL),[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
