actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,jumpBallRecoverdPersonId
283,PT06M13.00S,2023-11-29T04:00:43.9Z,2,REGULAR,3pt,Jump Shot,[],203110,8.623521681997373,96.07843137254902,1610612744,38,53,2023-11-29T04:00:50Z,2580000,False,-230.0,29.0,1,left,D. Green 3PT  (6 PTS) (S. Curry 4 AST),"[203110, 201939]",1610612744.0,GSW,,,,,,,Left Corner 3,24+ Left,23.22,Made,6.0,Green,D. Green,S. Curry,201939.0,4.0,,,,,,,,,,,,,,,
285,PT06M12.00S,2023-11-29T04:00:51.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,38,53,2023-11-29T04:00:51Z,2600000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT06M12.00S,2023-11-29T04:03:38.6Z,2,REGULAR,substitution,out,[],1626168,,,1610612758,38,53,2023-11-29T04:04:13Z,2610000,False,,,0,,SUB out: T. Lyles,[1626168],1610612758.0,SAC,,,,,,,,,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,
287,PT06M12.00S,2023-11-29T04:03:38.6Z,2,REGULAR,substitution,in,[],1628368,,,1610612758,38,53,2023-11-29T04:04:13Z,2620000,False,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,,,,,,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,
288,PT06M01.00S,2023-11-29T04:04:30.1Z,2,REGULAR,3pt,Jump Shot,[],1628368,67.36202365308804,60.29411764705882,1610612758,38,53,2023-11-29T04:08:04Z,2630000,False,51.0,254.0,1,right,MISS D. Fox 25' step back 3PT,[1628368],1610612758.0,SAC,step back,,,,,,Above the Break 3,24+ Center,25.95,Missed,,Fox,D. Fox,,,,,,,,,,,,,,,,,,
289,PT05M58.00S,2023-11-29T04:04:33.1Z,2,REGULAR,rebound,defensive,[],201939,,,1610612744,38,53,2023-11-29T04:04:40Z,2640000,False,,,0,,S. Curry REBOUND (Off:3 Def:3),[201939],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Center,,,,Curry,S. Curry,,,,288.0,6.0,3.0,3.0,,,,,,,,,,,
290,PT05M49.00S,2023-11-29T04:04:43.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203952,6.389618922470433,55.392156862745104,1610612744,38,55,2023-11-29T04:05:07Z,2650000,False,-27.0,8.0,1,left,A. Wiggins driving Layup (14 PTS) (M. Moody 1 AST),"[203952, 1630541]",1610612744.0,GSW,driving,,,,,,Restricted Area,0-8 Center,2.8,Made,14.0,Wiggins,A. Wiggins,M. Moody,1630541.0,1.0,,,,,,,,,,,,,,,
292,PT05M49.00S,2023-11-29T04:04:47.8Z,2,REGULAR,foul,personal,['1freethrow'],1627734,,,1610612744,38,55,2023-11-29T04:05:00Z,2670000,False,,,0,,D. Sabonis shooting personal FOUL (1 PF) (Wiggins 1 FT),"[1627734, 203952]",1610612758.0,SAC,shooting,,,,,,Restricted Area,0-8 Center,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,202058.0,1.0,0.0,Wiggins,203952.0,
294,PT05M49.00S,2023-11-29T04:05:12.5Z,2,REGULAR,freethrow,1 of 1,[],203952,,,1610612744,38,56,2023-11-29T04:05:12Z,2690000,False,,,0,,A. Wiggins Free Throw 1 of 1 (15 PTS),[203952],1610612744.0,GSW,,,,,,,,,,Made,15.0,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,
295,PT05M35.00S,2023-11-29T04:05:32.1Z,2,REGULAR,foul,personal,[],203110,,,1610612758,38,56,2023-11-29T04:05:45Z,2700000,False,,,0,,D. Green personal FOUL (1 PF),"[203110, 1628989]",1610612744.0,GSW,,,,,,,Restricted Area,0-8 Center,,,,Green,D. Green,,,,,,,,,,,,,203591.0,1.0,0.0,Huerter,1628989.0,
297,PT05M35.00S,2023-11-29T04:05:45.1Z,2,REGULAR,substitution,out,[],1630558,,,1610612758,38,56,2023-11-29T04:05:50Z,2720000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,,,,,,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,
298,PT05M35.00S,2023-11-29T04:05:45.1Z,2,REGULAR,substitution,in,[],1631165,,,1610612758,38,56,2023-11-29T04:05:50Z,2730000,False,,,0,,SUB in: K. Ellis,[1631165],1610612758.0,SAC,,,,,,,,,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,
299,PT05M23.00S,2023-11-29T04:06:05.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,86.41590013140605,46.568627450980394,1610612758,38,56,2023-11-29T04:09:09Z,2740000,False,-17.0,75.0,1,right,MISS D. Fox 7' driving floating Shot,[1628368],1610612758.0,SAC,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,7.71,Missed,,Fox,D. Fox,,,,,,,,,,,,,,,,,,
300,PT05M22.00S,2023-11-29T04:06:06.6Z,2,REGULAR,rebound,offensive,[],1627734,,,1610612758,38,56,2023-11-29T04:22:17Z,2750000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:1),[1627734],1610612758.0,SAC,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Sabonis,D. Sabonis,,,,299.0,2.0,1.0,1.0,,,,,,,,,,,
369,PT05M22.00S,2023-11-29T04:06:13.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,93.38042049934296,50.73529411764706,1610612758,38,56,2023-11-29T04:22:25Z,2755000,False,4.0,10.0,1,right,MISS D. Sabonis tip Layup,[1627734],1610612758.0,SAC,tip,,,,,,Restricted Area,0-8 Center,1.04,Missed,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,
370,PT05M19.00S,2023-11-29T04:06:16.1Z,2,REGULAR,rebound,defensive,[],1626172,,,1610612744,38,56,2023-11-29T04:22:25Z,2757500,False,,,0,,K. Looney REBOUND (Off:0 Def:3),[1626172],1610612744.0,GSW,,,,,,,Restricted Area,0-8 Center,,,,Looney,K. Looney,,,,369.0,3.0,3.0,0.0,,,,,,,,,,,
301,PT05M08.00S,2023-11-29T04:06:20.6Z,2,REGULAR,3pt,Jump Shot,[],201939,27.151773981603156,81.86274509803921,1610612744,38,56,2023-11-29T04:06:28Z,2760000,False,-159.0,203.0,1,left,MISS S. Curry 25' 3PT,[201939],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Left Center,25.78,Missed,,Curry,S. Curry,,,,,,,,,,,,,,,,,,
302,PT05M08.00S,2023-11-29T04:06:20.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612758,38,56,2023-11-29T04:06:28Z,2770000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,301.0,,,,,,,,,,,,,,
303,PT05M08.00S,2023-11-29T04:06:28.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626172,,,1610612758,38,56,2023-11-29T04:11:49Z,2780000,False,,,0,,K. Looney loose ball personal FOUL (1 PF) (Sabonis 2 FT),"[1626172, 1627734]",1610612744.0,GSW,loose ball,,,,,,Mid-Range,16-24 Left Center,,,,Looney,K. Looney,,,,,,,,,,,,,202058.0,1.0,0.0,Sabonis,1627734.0,
305,PT05M08.00S,2023-11-29T04:06:54.3Z,2,REGULAR,freethrow,1 of 2,[],1627734,,,1610612758,39,56,2023-11-29T04:06:54Z,2800000,False,,,0,,D. Sabonis Free Throw 1 of 2 (5 PTS),[1627734],1610612758.0,SAC,,,,,,,,,,Made,5.0,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,
306,PT05M08.00S,2023-11-29T04:06:55.4Z,2,REGULAR,substitution,out,[],203952,,,1610612758,39,56,2023-11-29T04:07:07Z,2810000,False,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,,,,,,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,
307,PT05M08.00S,2023-11-29T04:06:55.4Z,2,REGULAR,substitution,in,[],1627780,,,1610612758,39,56,2023-11-29T04:07:07Z,2820000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,,,,,,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,
308,PT05M08.00S,2023-11-29T04:06:54.3Z,2,REGULAR,freethrow,2 of 2,[],1627734,,,1610612758,39,56,2023-11-29T04:07:24Z,2830000,False,,,0,,MISS D. Sabonis Free Throw 2 of 2,[1627734],1610612758.0,SAC,,,,,,,,,,Missed,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,
309,PT05M05.00S,2023-11-29T04:06:57.3Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,39,56,2023-11-29T04:07:24Z,2840000,False,,,0,,D. Green REBOUND (Off:0 Def:3),[203110],1610612744.0,GSW,,,,,,,,,,,,Green,D. Green,,,,308.0,3.0,3.0,0.0,,,,,,,,,,,
310,PT04M47.00S,2023-11-29T04:07:41.4Z,2,REGULAR,3pt,Jump Shot,[],201939,32.013797634691194,49.01960784313725,1610612744,39,59,2023-11-29T04:07:47Z,2850000,False,5.0,248.0,1,left,S. Curry 24' 3PT  (11 PTS) (M. Moody 2 AST),"[201939, 1630541]",1610612744.0,GSW,,,,,,,Above the Break 3,24+ Center,24.84,Made,11.0,Curry,S. Curry,M. Moody,1630541.0,2.0,,,,,,,,,,,,,,,
312,PT04M28.00S,2023-11-29T04:08:00.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627734,89.56964520367937,64.70588235294117,1610612758,41,59,2023-11-29T04:08:09Z,2870000,False,74.0,46.0,1,right,D. Sabonis 8' turnaround Jump Shot (7 PTS) (K. Huerter 2 AST),"[1627734, 1628989]",1610612758.0,SAC,turnaround,,,,,,In The Paint (Non-RA),8-16 Right,8.64,Made,7.0,Sabonis,D. Sabonis,K. Huerter,1628989.0,2.0,,,,,,,,,,,,,,,
314,PT04M07.00S,2023-11-29T04:08:26.0Z,2,REGULAR,turnover,out-of-bounds,[],201939,,,1610612744,41,59,2023-11-29T04:13:30Z,2890000,False,,,0,,S. Curry bad pass out-of-bounds TURNOVER (1 TO),[201939],1610612744.0,GSW,bad pass,,,,,,Mid-Range,16-24 Right,,,,Curry,S. Curry,,,,,,,,1.0,,,,,,,,,,
315,PT04M07.00S,2023-11-29T04:08:31.8Z,2,REGULAR,substitution,out,[],1630541,,,1610612758,41,59,2023-11-29T04:08:50Z,2900000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,,,,,,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,
316,PT04M07.00S,2023-11-29T04:08:31.8Z,2,REGULAR,substitution,in,[],202691,,,1610612758,41,59,2023-11-29T04:08:50Z,2910000,False,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,,,,,,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,
317,PT03M54.00S,2023-11-29T04:09:01.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628368,81.553876478318,50.0,1610612758,41,59,2023-11-29T04:13:55Z,2920000,False,0.0,121.0,1,right,MISS D. Fox 12' driving floating Shot,[1628368],1610612758.0,SAC,driving floating,,,,,,In The Paint (Non-RA),8-16 Center,12.09,Missed,,Fox,D. Fox,,,,,,,,,,,,,,,,,,
318,PT03M52.00S,2023-11-29T04:09:03.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612744,41,59,2023-11-29T04:09:19Z,2930000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,317.0,,,,,,,,,,,,,,
320,PT03M37.00S,2023-11-29T04:09:26.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201939,15.588042049934298,50.0,1610612744,41,61,2023-11-29T04:14:35Z,2950000,False,0.0,94.0,1,left,S. Curry 9' driving finger roll Layup (13 PTS),[201939],1610612744.0,GSW,driving finger roll,,,,,,In The Paint (Non-RA),8-16 Center,9.4,Made,13.0,Curry,S. Curry,,,,,,,,,,,,,,,,,,
322,PT03M25.00S,2023-11-29T04:09:38.2Z,2,REGULAR,3pt,Jump Shot,[],1631165,75.3777923784494,86.27450980392157,1610612758,44,61,2023-11-29T04:09:46Z,2960000,False,181.0,179.0,1,right,K. Ellis 25' 3PT  (3 PTS) (D. Sabonis 6 AST),"[1631165, 1627734]",1610612758.0,SAC,,,,,,,Above the Break 3,24+ Right Center,25.48,Made,3.0,Ellis,K. Ellis,D. Sabonis,1627734.0,6.0,,,,,,,,,,,,,,,
324,PT03M06.00S,2023-11-29T04:09:57.9Z,2,REGULAR,turnover,lost ball,[],202691,,,1610612744,44,61,2023-11-29T04:10:10Z,2980000,False,,,0,,K. Thompson lost ball TURNOVER (2 TO),"[202691, 1628368]",1610612744.0,GSW,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Thompson,K. Thompson,,,,,,,,2.0,Fox,1628368.0,,,,,,,,
325,PT03M06.00S,2023-11-29T04:09:57.9Z,2,REGULAR,steal,,[],1628368,,,1610612758,44,61,2023-11-29T04:10:00Z,2990000,False,,,0,,D. Fox STEAL (2 STL),[1628368],1610612758.0,SAC,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,
326,PT03M01.00S,2023-11-29T04:10:02.3Z,2,REGULAR,turnover,bad pass,[],1628368,,,1610612758,44,61,2023-11-29T04:16:07Z,3000000,False,,,0,,D. Fox bad pass TURNOVER (2 TO),"[1628368, 1627780]",1610612758.0,SAC,,,,,,,Above the Break 3,24+ Left Center,,,,Fox,D. Fox,,,,,,,,2.0,Payton II,1627780.0,,,,,,,,
327,PT03M01.00S,2023-11-29T04:10:02.3Z,2,REGULAR,steal,,[],1627780,,,1610612744,44,61,2023-11-29T04:10:04Z,3010000,False,,,0,,G. Payton II STEAL (1 STL),[1627780],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Left Center,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,
328,PT02M59.00S,2023-11-29T04:10:06.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201939,6.783837056504599,48.77450980392157,1610612744,44,63,2023-11-29T04:17:14Z,3020000,False,6.0,11.0,1,left,S. Curry running Layup (15 PTS) (G. Payton II 1 AST),"[201939, 1627780]",1610612744.0,GSW,running,,,,,,Restricted Area,0-8 Center,1.28,Made,15.0,Curry,S. Curry,G. Payton II,1627780.0,1.0,,,,,,,,,,,,,,,
330,PT02M59.00S,2023-11-29T04:10:09.4Z,2,REGULAR,foul,personal,['1freethrow'],1628368,,,1610612744,44,63,2023-11-29T04:17:36Z,3040000,False,,,0,,D. Fox shooting personal FOUL (1 PF) (Curry 1 FT),"[1628368, 201939]",1610612758.0,SAC,shooting,,,,,,Restricted Area,0-8 Center,,,,Fox,D. Fox,,,,,,,,,,,,,202058.0,1.0,0.0,Curry,201939.0,
332,PT02M59.00S,2023-11-29T04:10:24.2Z,2,REGULAR,substitution,out,[],1626172,,,1610612744,44,63,2023-11-29T04:11:46Z,3060000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,,,,,,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,
333,PT02M59.00S,2023-11-29T04:10:24.2Z,2,REGULAR,substitution,in,[],203952,,,1610612744,44,63,2023-11-29T04:11:46Z,3070000,False,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,,,,,,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,
334,PT02M59.00S,2023-11-29T04:10:59.6Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",201939,,,1610612744,44,64,2023-11-29T04:10:59Z,3080000,False,,,0,,S. Curry Free Throw 1 of 1 (16 PTS),[201939],1610612744.0,GSW,,,,,,,,,,Made,16.0,Curry,S. Curry,,,,,,,,,,,,,,,,,,
335,PT02M51.00S,2023-11-29T04:11:14.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203084,94.1688567674113,38.970588235294116,1610612758,46,64,2023-11-29T04:11:26Z,3090000,False,-55.0,2.0,1,right,H. Barnes driving finger roll Layup (7 PTS) (D. Fox 1 AST),"[203084, 1628368]",1610612758.0,SAC,driving finger roll,,,,,,In The Paint (Non-RA),0-8 Center,5.51,Made,7.0,Barnes,H. Barnes,D. Fox,1628368.0,1.0,,,,,,,,,,,,,,,
337,PT02M23.00S,2023-11-29T04:11:42.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203110,15.982260183968464,49.01960784313725,1610612744,46,64,2023-11-29T04:18:38Z,3110000,False,5.0,98.0,1,left,MISS D. Green 9' driving Hook,[203110],1610612744.0,GSW,driving,,,,,,In The Paint (Non-RA),8-16 Center,9.78,Missed,,Green,D. Green,,,,,,,,,,,,,,,,,,
338,PT02M18.00S,2023-11-29T04:11:46.9Z,2,REGULAR,rebound,defensive,[],1628368,,,1610612758,46,64,2023-11-29T04:11:46Z,3120000,False,,,0,,D. Fox REBOUND (Off:0 Def:4),[1628368],1610612758.0,SAC,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Fox,D. Fox,,,,337.0,4.0,4.0,0.0,,,,,,,,,,,
339,PT02M14.00S,2023-11-29T04:11:51.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203084,92.72339027595268,54.90196078431373,1610612758,48,64,2023-11-29T04:19:45Z,3130000,False,25.0,16.0,1,right,H. Barnes driving Layup (9 PTS),[203084],1610612758.0,SAC,driving,,,,,,Restricted Area,0-8 Center,2.92,Made,9.0,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,
341,PT02M01.00S,2023-11-29T04:12:04.7Z,2,REGULAR,3pt,Jump Shot,[],202691,22.815374507227332,88.48039215686273,1610612744,48,67,2023-11-29T04:13:36Z,3150000,False,-192.0,162.0,1,left,K. Thompson 25' 3PT  (15 PTS) (A. Wiggins 1 AST),"[202691, 203952]",1610612744.0,GSW,,,,,,,Above the Break 3,24+ Left Center,25.15,Made,15.0,Thompson,K. Thompson,A. Wiggins,203952.0,1.0,,,,,,,,,,,,,,,
343,PT01M50.00S,2023-11-29T04:12:15.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628989,93.11760840998686,58.333333333333336,1610612758,48,67,2023-11-29T04:20:28Z,3170000,False,42.0,12.0,1,right,MISS K. Huerter cutting Layup - blocked,"[1628989, 1627780]",1610612758.0,SAC,cutting,,,,,,In The Paint (Non-RA),0-8 Center,4.34,Missed,,Huerter,K. Huerter,,,,,,,,,,,Payton II,1627780.0,,,,,,
344,PT01M50.00S,2023-11-29T04:12:15.0Z,2,REGULAR,block,,[],1627780,,,1610612758,48,67,2023-11-29T04:12:17Z,3180000,False,,,0,,G. Payton II BLOCK (1 BLK),[1627780],1610612744.0,GSW,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,
345,PT01M50.00S,2023-11-29T04:12:15.0Z,2,REGULAR,rebound,defensive,[],1627780,,,1610612744,48,67,2023-11-29T04:13:40Z,3190000,False,,,0,,G. Payton II REBOUND (Off:1 Def:2),[1627780],1610612744.0,GSW,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Payton II,G. Payton II,,,,343.0,3.0,2.0,1.0,,,,,,,,,,,
346,PT01M42.00S,2023-11-29T04:12:23.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202691,7.046649145860711,45.588235294117645,1610612744,48,69,2023-11-29T04:20:44Z,3200000,False,22.0,14.0,1,left,K. Thompson cutting Layup (17 PTS) (A. Wiggins 2 AST),"[202691, 203952]",1610612744.0,GSW,cutting,,,,,,Restricted Area,0-8 Center,2.6,Made,17.0,Thompson,K. Thompson,A. Wiggins,203952.0,2.0,,,,,,,,,,,,,,,
348,PT01M27.00S,2023-11-29T04:12:38.8Z,2,REGULAR,2pt,Jump Shot,[],1627734,75.24638633377135,60.29411764705882,1610612758,48,69,2023-11-29T04:13:47Z,3220000,False,51.0,180.0,1,right,MISS D. Sabonis 18' Jump Shot,[1627734],1610612758.0,SAC,,,,,,,Mid-Range,16-24 Center,18.74,Missed,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,
349,PT01M27.00S,2023-11-29T04:12:38.8Z,2,REGULAR,rebound,defensive,[],201939,,,1610612744,48,69,2023-11-29T04:13:47Z,3230000,False,,,0,,S. Curry REBOUND (Off:3 Def:4),[201939],1610612744.0,GSW,,,,,,,Mid-Range,16-24 Center,,,,Curry,S. Curry,,,,348.0,7.0,4.0,3.0,,,,,,,,,,,
350,PT01M23.00S,2023-11-29T04:12:46.5Z,2,REGULAR,foul,personal,[],1627734,,,1610612744,48,69,2023-11-29T04:12:51Z,3240000,False,,,0,,D. Sabonis personal FOUL (2 PF),"[1627734, 201939]",1610612758.0,SAC,,,,,,,Above the Break 3,24+ Left Center,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,202058.0,2.0,0.0,Curry,201939.0,
352,PT01M17.00S,2023-11-29T04:13:15.7Z,2,REGULAR,3pt,Jump Shot,[],203952,24.26084099868594,10.294117647058822,1610612744,48,72,2023-11-29T04:13:50Z,3260000,False,199.0,176.0,1,left,A. Wiggins 26' 3PT  (18 PTS) (S. Curry 5 AST),"[203952, 201939]",1610612744.0,GSW,,,,,,,Above the Break 3,24+ Right Center,26.5,Made,18.0,Wiggins,A. Wiggins,S. Curry,201939.0,5.0,,,,,,,,,,,,,,,
354,PT01M15.00S,2023-11-29T04:13:27.4Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612758,48,72,2023-11-29T04:13:56Z,3280000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,203591.0,,,,,
355,PT01M01.00S,2023-11-29T04:13:46.2Z,2,REGULAR,3pt,Jump Shot,[],203084,91.01511169513797,4.166666666666666,1610612758,51,72,2023-11-29T04:13:59Z,3290000,False,-229.0,32.0,1,right,H. Barnes 3PT  (12 PTS) (D. Fox 2 AST),"[203084, 1628368]",1610612758.0,SAC,,,,,,,Left Corner 3,24+ Left,23.14,Made,12.0,Barnes,H. Barnes,D. Fox,1628368.0,2.0,,,,,,,,,,,,,,,
357,PT00M48.50S,2023-11-29T04:14:04.5Z,2,REGULAR,turnover,traveling,[],203110,,,1610612744,51,72,2023-11-29T04:14:14Z,3310000,False,,,0,,D. Green traveling TURNOVER (3 TO),[203110],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Left Center,,,,Green,D. Green,,,,,,,,3.0,,,,,202037.0,,,,,
358,PT00M37.50S,2023-11-29T04:14:25.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628368,89.04402102496715,51.470588235294116,1610612758,53,72,2023-11-29T04:21:57Z,3320000,False,7.0,50.0,1,right,D. Fox driving Layup (9 PTS),[1628368],1610612758.0,SAC,driving,,,,,,In The Paint (Non-RA),0-8 Center,5.1,Made,9.0,Fox,D. Fox,,,,,,,,,,,,,,,,,,
359,PT00M29.60S,2023-11-29T04:14:34.4Z,2,REGULAR,3pt,Jump Shot,[],201939,45.41721419185282,50.0,1610612744,53,72,2023-11-29T04:22:41Z,3330000,False,0.0,374.0,1,left,MISS S. Curry 37' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,,,,Above the Break 3,24+ Center,37.44,Missed,,Curry,S. Curry,,,,,,,,,,,,,,,,,,
360,PT00M29.60S,2023-11-29T04:14:34.4Z,2,REGULAR,rebound,defensive,[],1628989,,,1610612758,53,72,2023-11-29T04:14:40Z,3340000,False,,,0,,K. Huerter REBOUND (Off:1 Def:3),[1628989],1610612758.0,SAC,,,,,,,Above the Break 3,24+ Center,,,,Huerter,K. Huerter,,,,359.0,4.0,3.0,1.0,,,,,,,,,,,
361,PT00M13.20S,2023-11-29T04:14:50.8Z,2,REGULAR,3pt,Jump Shot,[],1631165,94.69448094612353,3.1862745098039214,1610612758,53,72,2023-11-29T04:14:55Z,3350000,False,-234.0,-3.0,1,right,MISS K. Ellis 3PT,[1631165],1610612758.0,SAC,,,,,,,Left Corner 3,24+ Left,23.41,Missed,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,
362,PT00M11.00S,2023-11-29T04:14:53.0Z,2,REGULAR,rebound,defensive,[],201939,,,1610612744,53,72,2023-11-29T04:14:53Z,3360000,False,,,0,,S. Curry REBOUND (Off:3 Def:5),[201939],1610612744.0,GSW,,,,,,,Left Corner 3,24+ Left,,,,Curry,S. Curry,,,,361.0,8.0,5.0,3.0,,,,,,,,,,,
363,PT00M03.00S,2023-11-29T04:15:01.0Z,2,REGULAR,turnover,lost ball,[],201939,,,1610612744,53,72,2023-11-29T04:15:09Z,3370000,False,,,0,,S. Curry lost ball TURNOVER (2 TO),"[201939, 1627734]",1610612744.0,GSW,,,,,,,Mid-Range,16-24 Left Center,,,,Curry,S. Curry,,,,,,,,2.0,Sabonis,1627734.0,,,,,,,,
364,PT00M03.00S,2023-11-29T04:15:01.0Z,2,REGULAR,steal,,[],1627734,,,1610612758,53,72,2023-11-29T04:23:54Z,3380000,False,,,0,,D. Sabonis STEAL (1 STL),[1627734],1610612758.0,SAC,,,,,,,Mid-Range,16-24 Left Center,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,
365,PT00M00.00S,2023-11-29T04:15:05.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628989,92.32917214191852,48.28431372549019,1610612758,55,72,2023-11-29T04:15:22Z,3390000,False,-9.0,20.0,1,right,K. Huerter running Layup (11 PTS) (D. Sabonis 7 AST),"[1628989, 1627734]",1610612758.0,SAC,running,,,,,,Restricted Area,0-8 Center,2.14,Made,11.0,Huerter,K. Huerter,D. Sabonis,1627734.0,7.0,,,,,,,,,,,,,,,
368,PT00M00.00S,2023-11-29T04:16:00.6Z,2,REGULAR,period,end,[],0,,,1610612744,55,72,2023-11-29T04:16:00Z,3420000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT12M00.00S,2023-11-29T04:30:27.6Z,3,REGULAR,substitution,out,['startperiod'],1631165,,,1610612744,55,72,2023-11-29T04:31:13Z,3430000,False,,,0,,SUB out: K. Ellis,[1631165],1610612758.0,SAC,,,,,,,,,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,
372,PT12M00.00S,2023-11-29T04:30:27.6Z,3,REGULAR,substitution,out,['startperiod'],1627780,,,1610612744,55,72,2023-11-29T04:31:13Z,3440000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,,,,,,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,
