actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
169,PT08M55.00S,2024-03-22T00:42:05.9Z,2,REGULAR,3pt,Jump Shot,[],1630560,67.88764783180025,27.205882352941174,1610612751,34,25,2024-03-22T00:42:14Z,1660000,False,-114.0,249.0,1,right,MISS C. Thomas 27' step back 3PT,[1630560],1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Left Center,27.42,Missed,,,,,,,,,,,,,,,,,,
170,PT08M51.00S,2024-03-22T00:42:09.5Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,34,25,2024-03-22T00:42:09Z,1670000,False,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:3),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,,,169.0,5.0,3.0,2.0,,,,,,,,,,,,,,
171,PT08M36.00S,2024-03-22T00:42:23.6Z,2,REGULAR,3pt,Jump Shot,[],1631260,5.732588699080158,97.30392156862744,1610612749,37,25,2024-03-22T00:42:28Z,1680000,False,-237.0,1.0,1,left,A. Green 3PT  (9 PTS) (B. Portis 2 AST),"[1631260, 1626171]",1610612749.0,MIL,,,,Green,A. Green,,,,,Left Corner 3,24+ Left,23.65,Made,,,,,9.0,,,B. Portis,1626171.0,2.0,,,,,,,,
173,PT08M18.00S,2024-03-22T00:42:41.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629651,88.51839684625493,48.77450980392157,1610612751,37,27,2024-03-22T00:42:48Z,1700000,False,-6.0,55.0,1,right,N. Claxton Hook (5 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,5.57,Made,,,,,5.0,,,,,,,,,,,,,
174,PT07M57.00S,2024-03-22T00:43:03.3Z,2,REGULAR,2pt,Jump Shot,[],1626171,23.603810775295663,49.01960784313725,1610612749,37,27,2024-03-22T00:43:09Z,1710000,False,5.0,169.0,1,left,MISS B. Portis 16' Jump Shot,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,16-24 Center,16.95,Missed,,,,,,,,,,,,,,,,,,
175,PT07M54.00S,2024-03-22T00:43:06.3Z,2,REGULAR,rebound,defensive,[],1630592,,,1610612751,37,27,2024-03-22T00:43:09Z,1720000,False,,,0,,J. Wilson REBOUND (Off:0 Def:1),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Mid-Range,16-24 Center,,,174.0,1.0,1.0,0.0,,,,,,,,,,,,,,
176,PT07M50.00S,2024-03-22T00:43:13.9Z,2,REGULAR,foul,offensive,[],1629651,,,1610612751,37,27,2024-03-22T00:43:25Z,1730000,False,,,0,,N. Claxton charge offensive FOUL (2 PF),"[1629651, 201976]",1610612751.0,BKN,charge,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,203592.0,,,,,,,2.0,0.0,Beverley,201976.0,,
178,PT07M50.00S,2024-03-22T00:43:13.9Z,2,REGULAR,turnover,offensive foul,[],1629651,,,1610612751,37,27,2024-03-22T00:43:13Z,1750000,False,,,0,,N. Claxton offensive foul TURNOVER (1 TO),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,203592.0,1.0,,,,,,,,,,,
180,PT07M32.00S,2024-03-22T00:43:59.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626192,6.57030223390276,46.24310661764706,1610612749,39,27,2024-03-22T00:44:08Z,1770000,False,19.0,9.0,1,left,P. Connaughton driving finger roll Layup (2 PTS) (P. Beverley 1 AST),"[1626192, 201976]",1610612749.0,MIL,driving finger roll,,,Connaughton,P. Connaughton,,,,,Restricted Area,0-8 Center,2.1,Made,,,,,2.0,,,P. Beverley,201976.0,1.0,,,,,,,,
181,PT07M08.00S,2024-03-22T00:44:23.5Z,2,REGULAR,3pt,Jump Shot,[],203471,68.15045992115637,62.99019607843137,1610612751,39,27,2024-03-22T00:44:31Z,1780000,False,65.0,247.0,1,right,MISS D. Schroder 25' 3PT,[203471],1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Center,25.53,Missed,,,,,,,,,,,,,,,,,,
182,PT07M01.00S,2024-03-22T00:44:30.5Z,2,REGULAR,rebound,offensive,[],1630570,,,1610612751,39,27,2024-03-22T00:44:31Z,1790000,False,,,0,,T. Watford REBOUND (Off:1 Def:0),[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,Above the Break 3,24+ Center,,,181.0,1.0,0.0,1.0,,,,,,,,,,,,,,
183,PT07M01.00S,2024-03-22T00:44:30.2Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630570,94.40999984741211,50.0,1610612751,39,27,2024-03-22T00:44:32Z,1800000,False,0.0,0.0,1,right,MISS T. Watford tip Layup,[1630570],1610612751.0,BKN,tip,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
184,PT07M01.00S,2024-03-22T00:44:30.2Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,39,27,2024-03-22T00:54:03Z,1810000,False,,,0,,B. Portis REBOUND (Off:0 Def:4),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,183.0,4.0,4.0,0.0,,,,,,,,,,,,,,
185,PT06M55.00S,2024-03-22T00:44:37.1Z,2,REGULAR,3pt,Jump Shot,[],1626171,33.51675427069645,45.69163602941176,1610612749,39,27,2024-03-22T00:44:45Z,1820000,False,22.0,263.0,1,left,MISS B. Portis 26' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Center,26.35,Missed,,,,,,,,,,,,,,,,,,
186,PT06M52.00S,2024-03-22T00:44:40.1Z,2,REGULAR,rebound,defensive,[],203471,,,1610612751,39,27,2024-03-22T00:44:45Z,1830000,False,,,0,,D. Schroder REBOUND (Off:0 Def:1),[203471],1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Center,,,185.0,1.0,1.0,0.0,,,,,,,,,,,,,,
187,PT06M47.00S,2024-03-22T00:44:47.4Z,2,REGULAR,foul,personal,[],1626192,,,1610612751,39,27,2024-03-22T00:44:56Z,1840000,False,,,0,,P. Connaughton personal FOUL (1 PF),"[1626192, 1630560]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Mid-Range,16-24 Right Center,,,,,,,,203592.0,,,,,,,1.0,0.0,Thomas,1630560.0,,
189,PT06M35.00S,2024-03-22T00:45:20.1Z,2,REGULAR,turnover,traveling,[],1630592,,,1610612751,39,27,2024-03-22T00:45:26Z,1860000,False,,,0,,J. Wilson traveling TURNOVER (1 TO),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Left Center,,,,,,,,200834.0,1.0,,,,,,,,,,,
190,PT06M35.00S,2024-03-22T00:45:28.7Z,2,REGULAR,substitution,out,[],1626192,,,1610612749,39,27,2024-03-22T00:45:33Z,1870000,False,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT06M35.00S,2024-03-22T00:45:28.7Z,2,REGULAR,substitution,in,[],203081,,,1610612749,39,27,2024-03-22T00:45:33Z,1880000,False,,,0,,SUB in: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT06M24.00S,2024-03-22T00:45:48.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1626171,7.835085413929041,48.28431372549019,1610612749,39,27,2024-03-22T00:45:54Z,1890000,False,9.0,21.0,1,left,MISS B. Portis cutting DUNK,[1626171],1610612749.0,MIL,cutting,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,2.28,Missed,,,,,,,,,,,,,,,,,,
193,PT06M21.00S,2024-03-22T00:45:51.4Z,2,REGULAR,rebound,defensive,[],1630560,,,1610612751,39,27,2024-03-22T00:45:54Z,1900000,False,,,0,,C. Thomas REBOUND (Off:0 Def:2),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,,,192.0,2.0,2.0,0.0,,,,,,,,,,,,,,
194,PT06M17.00S,2024-03-22T00:45:55.1Z,2,REGULAR,turnover,lost ball,[],1630560,,,1610612751,39,27,2024-03-22T00:46:09Z,1910000,False,,,0,,C. Thomas lost ball TURNOVER (2 TO),"[1630560, 1626171]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Center,,,,,,,,,2.0,,,,,,,,,,Portis,1626171.0
195,PT06M17.00S,2024-03-22T00:45:55.1Z,2,REGULAR,steal,,[],1626171,,,1610612749,39,27,2024-03-22T00:45:58Z,1920000,False,,,0,,B. Portis STEAL (2 STL),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
196,PT06M03.00S,2024-03-22T00:46:08.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626171,33.459264126149804,69.11764705882352,1610612749,39,27,2024-03-22T00:46:13Z,1930000,False,-96.0,262.0,1,left,MISS B. Portis 27' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,27.89,Missed,,,,,,,,,,,,,,,,,,
197,PT06M00.00S,2024-03-22T00:46:11.2Z,2,REGULAR,rebound,defensive,[],1630560,,,1610612751,39,27,2024-03-22T00:46:13Z,1940000,False,,,0,,C. Thomas REBOUND (Off:0 Def:3),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Left Center,,,196.0,3.0,3.0,0.0,,,,,,,,,,,,,,
198,PT05M58.00S,2024-03-22T00:46:13.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630592,91.14651773981603,53.67647058823529,1610612751,39,29,2024-03-22T00:46:19Z,1950000,False,18.0,31.0,1,right,J. Wilson running Layup (2 PTS) (C. Thomas 1 AST),"[1630592, 1630560]",1610612751.0,BKN,running,,,Wilson,J. Wilson,,,,,Restricted Area,0-8 Center,3.58,Made,,,,,2.0,,,C. Thomas,1630560.0,1.0,,,,,,,,
201,PT05M49.00S,2024-03-22T00:46:26.5Z,2,REGULAR,substitution,out,[],1631260,,,1610612749,39,29,2024-03-22T00:46:41Z,1980000,False,,,0,,SUB out: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT05M49.00S,2024-03-22T00:46:26.5Z,2,REGULAR,substitution,out,[],203507,,,1610612749,39,29,2024-03-22T00:46:41Z,1990000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT05M49.00S,2024-03-22T00:46:26.5Z,2,REGULAR,substitution,out,[],1630570,,,1610612749,39,29,2024-03-22T00:46:41Z,2000000,False,,,0,,SUB out: T. Watford,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT05M49.00S,2024-03-22T00:46:26.5Z,2,REGULAR,substitution,in,[],201572,,,1610612749,39,29,2024-03-22T00:46:41Z,2010000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT05M49.00S,2024-03-22T00:46:26.5Z,2,REGULAR,substitution,in,[],1627736,,,1610612749,39,29,2024-03-22T00:46:41Z,2020000,False,,,0,,SUB in: M. Beasley,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT05M49.00S,2024-03-22T00:46:26.5Z,2,REGULAR,substitution,in,[],1628969,,,1610612749,39,29,2024-03-22T00:46:41Z,2030000,False,,,0,,SUB in: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT05M49.00S,2024-03-22T00:46:52.6Z,2,REGULAR,substitution,out,[],1626171,,,1610612749,39,29,2024-03-22T00:46:59Z,2040000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT05M49.00S,2024-03-22T00:46:52.6Z,2,REGULAR,substitution,in,[],203109,,,1610612749,39,29,2024-03-22T00:46:59Z,2050000,False,,,0,,SUB in: J. Crowder,[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT05M45.00S,2024-03-22T00:47:07.8Z,2,REGULAR,3pt,Jump Shot,[],203081,24.392247043363994,8.57843137254902,1610612749,39,29,2024-03-22T00:47:13Z,2060000,False,207.0,177.0,1,left,MISS D. Lillard 27' 3PT,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,27.23,Missed,,,,,,,,,,,,,,,,,,
210,PT05M42.00S,2024-03-22T00:47:10.8Z,2,REGULAR,rebound,defensive,[],1628969,,,1610612751,39,29,2024-03-22T00:47:13Z,2070000,False,,,0,,M. Bridges REBOUND (Off:1 Def:3),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,209.0,4.0,3.0,1.0,,,,,,,,,,,,,,
211,PT05M34.00S,2024-03-22T00:47:19.1Z,2,REGULAR,2pt,Jump Shot,[],1630560,85.23324572930355,28.431372549019606,1610612751,39,31,2024-03-22T00:47:25Z,2080000,False,-108.0,86.0,1,right,C. Thomas 13' fadeaway Jump Shot (12 PTS),[1630560],1610612751.0,BKN,fadeaway,,,Thomas,C. Thomas,,,,,Mid-Range,8-16 Left,13.81,Made,,,,,12.0,,,,,,,,,,,,,
212,PT05M22.00S,2024-03-22T00:47:31.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203081,5.995400788436268,47.794117647058826,1610612749,41,31,2024-03-22T00:47:36Z,2090000,False,11.0,4.0,1,left,D. Lillard driving Layup (6 PTS),[203081],1610612749.0,MIL,driving,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,1.17,Made,,,,,6.0,,,,,,,,,,,,,
213,PT05M10.00S,2024-03-22T00:47:43.3Z,2,REGULAR,3pt,Jump Shot,[],1628969,73.40670170827858,14.950980392156863,1610612751,41,31,2024-03-22T00:47:51Z,2100000,False,-175.0,197.0,1,right,MISS M. Bridges 26' pullup 3PT,[1628969],1610612751.0,BKN,pullup,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,26.4,Missed,,,,,,,,,,,,,,,,,,
214,PT05M06.00S,2024-03-22T00:47:46.4Z,2,REGULAR,rebound,defensive,[],201976,,,1610612749,41,31,2024-03-22T00:47:46Z,2110000,False,,,0,,P. Beverley REBOUND (Off:0 Def:1),[201976],1610612749.0,MIL,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Left Center,,,213.0,1.0,1.0,0.0,,,,,,,,,,,,,,
215,PT05M03.00S,2024-03-22T00:47:50.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203081,28.597240473061763,13.970588235294118,1610612749,44,31,2024-03-22T00:47:59Z,2120000,False,180.0,216.0,1,left,D. Lillard 28' 3PT running pullup (9 PTS) (P. Beverley 2 AST),"[203081, 201976]",1610612749.0,MIL,running pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,28.15,Made,,,,,9.0,,,P. Beverley,201976.0,2.0,,,,,,,,
217,PT04M46.00S,2024-03-22T00:48:11.7Z,2,REGULAR,turnover,out-of-bounds,[],1630592,,,1610612751,44,31,2024-03-22T00:48:19Z,2140000,False,,,0,,J. Wilson bad pass out-of-bounds TURNOVER (2 TO),[1630592],1610612751.0,BKN,bad pass,,,Wilson,J. Wilson,,,,,Mid-Range,16-24 Right,,,,,,,,101283.0,2.0,,,,,,,,,,,
218,PT04M46.00S,2024-03-22T00:48:30.1Z,2,REGULAR,substitution,out,[],1630592,,,1610612749,44,31,2024-03-22T00:48:33Z,2150000,False,,,0,,SUB out: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT04M46.00S,2024-03-22T00:48:30.1Z,2,REGULAR,substitution,in,[],1629661,,,1610612749,44,31,2024-03-22T00:48:33Z,2160000,False,,,0,,SUB in: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT04M34.00S,2024-03-22T00:48:47.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201572,36.6992444152431,47.349877450980394,1610612749,47,31,2024-03-22T00:48:56Z,2170000,False,13.0,292.0,1,left,B. Lopez 29' 3PT  (9 PTS) (D. Lillard 5 AST),"[201572, 203081]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,29.28,Made,,,,,9.0,,,D. Lillard,203081.0,5.0,,,,,,,,
222,PT04M11.00S,2024-03-22T00:49:10.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629651,81.42247043363994,36.27450980392157,1610612751,47,33,2024-03-22T00:49:16Z,2190000,False,-69.0,122.0,1,right,N. Claxton 14' floating Jump Shot (7 PTS) (D. Schroder 4 AST),"[1629651, 203471]",1610612751.0,BKN,floating,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Center,14.01,Made,,,,,7.0,,,D. Schroder,203471.0,4.0,,,,,,,,
224,PT03M59.00S,2024-03-22T00:49:22.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201976,7.703679369250986,42.64705882352941,1610612749,47,33,2024-03-22T00:49:27Z,2210000,False,37.0,20.0,1,left,MISS P. Beverley driving Layup,[201976],1610612749.0,MIL,driving,,,Beverley,P. Beverley,,,,,Restricted Area,0-8 Center,4.18,Missed,,,,,,,,,,,,,,,,,,
225,PT03M56.00S,2024-03-22T00:49:25.7Z,2,REGULAR,rebound,defensive,[],1629661,,,1610612751,47,33,2024-03-22T00:49:27Z,2220000,False,,,0,,C. Johnson REBOUND (Off:0 Def:3),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,224.0,3.0,3.0,0.0,,,,,,,,,,,,,,
226,PT03M49.00S,2024-03-22T00:49:31.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,94.56307490144546,49.50980392156863,1610612751,47,35,2024-03-22T00:49:36Z,2230000,False,-2.0,-1.0,1,right,N. Claxton alley-oop DUNK (9 PTS) (C. Thomas 2 AST),"[1629651, 1630560]",1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,0.29,Made,,,,,9.0,,,C. Thomas,1630560.0,2.0,,,,,,,,
228,PT03M30.00S,2024-03-22T00:49:52.6Z,2,REGULAR,3pt,Jump Shot,[],201572,36.07095926412615,45.8984375,1610612749,50,35,2024-03-22T00:49:59Z,2250000,False,21.0,287.0,1,left,B. Lopez 28' 3PT  (12 PTS) (D. Lillard 6 AST),"[201572, 203081]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,28.73,Made,,,,,12.0,,,D. Lillard,203081.0,6.0,,,,,,,,
230,PT03M15.00S,2024-03-22T00:50:07.6Z,2,REGULAR,2pt,Jump Shot,[],1630560,80.50262812089356,26.96078431372549,1610612751,50,35,2024-03-22T00:50:12Z,2270000,False,-115.0,131.0,1,right,MISS C. Thomas 17' step back Shot,[1630560],1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Left Center,17.43,Missed,,,,,,,,,,,,,,,,,,
231,PT03M12.00S,2024-03-22T00:50:10.6Z,2,REGULAR,rebound,defensive,[],201572,,,1610612749,50,35,2024-03-22T00:50:12Z,2280000,False,,,0,,B. Lopez REBOUND (Off:0 Def:3),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Mid-Range,16-24 Left Center,,,230.0,3.0,3.0,0.0,,,,,,,,,,,,,,
232,PT02M58.00S,2024-03-22T00:50:25.8Z,2,REGULAR,3pt,Jump Shot,[],203081,40.80157687253614,64.72886029411765,1610612749,53,35,2024-03-22T00:50:57Z,2290000,False,-74.0,331.0,1,left,D. Lillard 33' 3PT  (12 PTS),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,33.91,Made,,,,,12.0,,,,,,,,,,,,,
233,PT02M58.00S,2024-03-22T00:50:36.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,53,35,2024-03-22T00:50:36Z,2300000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT02M58.00S,2024-03-22T00:53:18.0Z,2,REGULAR,substitution,out,[],201976,,,1610612751,53,35,2024-03-22T00:53:35Z,2310000,False,,,0,,SUB out: P. Beverley,[201976],1610612749.0,MIL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT02M58.00S,2024-03-22T00:53:18.0Z,2,REGULAR,substitution,out,[],1629651,,,1610612751,53,35,2024-03-22T00:53:35Z,2320000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT02M58.00S,2024-03-22T00:53:18.0Z,2,REGULAR,substitution,in,[],203507,,,1610612751,53,35,2024-03-22T00:53:35Z,2330000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT02M58.00S,2024-03-22T00:53:18.0Z,2,REGULAR,substitution,in,[],1641730,,,1610612751,53,35,2024-03-22T00:53:35Z,2340000,False,,,0,,SUB in: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT02M43.00S,2024-03-22T00:54:02.8Z,2,REGULAR,3pt,Jump Shot,[],1628969,68.41327201051249,69.85294117647058,1610612751,53,38,2024-03-22T00:54:09Z,2360000,False,99.0,244.0,1,right,M. Bridges 26' 3PT  (8 PTS) (N. Clowney 1 AST),"[1628969, 1641730]",1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,26.38,Made,,,,,8.0,,,N. Clowney,1641730.0,1.0,,,,,,,,
242,PT02M19.00S,2024-03-22T00:54:26.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203109,13.222733245729303,47.549019607843135,1610612749,55,38,2024-03-22T00:54:32Z,2380000,False,12.0,72.0,1,left,J. Crowder 7' cutting Layup (4 PTS) (G. Antetokounmpo 3 AST),"[203109, 203507]",1610612749.0,MIL,cutting,,,Crowder,J. Crowder,,,,,In The Paint (Non-RA),0-8 Center,7.28,Made,,,,,4.0,,,G. Antetokounmpo,203507.0,3.0,,,,,,,,
244,PT02M09.00S,2024-03-22T00:54:38.1Z,2,REGULAR,3pt,Jump Shot,[],1641730,67.36202365308804,31.372549019607842,1610612751,55,38,2024-03-22T00:54:49Z,2400000,False,-93.0,254.0,1,right,MISS N. Clowney 27' 3PT,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Left Center,27.08,Missed,,,,,,,,,,,,,,,,,,
245,PT02M06.00S,2024-03-22T00:54:40.7Z,2,REGULAR,rebound,offensive,[],1629661,,,1610612751,55,38,2024-03-22T00:54:40Z,2410000,False,,,0,,C. Johnson REBOUND (Off:1 Def:3),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,,,244.0,4.0,3.0,1.0,,,,,,,,,,,,,,
246,PT02M00.00S,2024-03-22T00:54:46.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628969,67.36202365308804,37.5,1610612751,55,38,2024-03-22T00:54:52Z,2420000,False,-62.0,254.0,1,right,MISS M. Bridges 26' 3PT,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,26.19,Missed,,,,,,,,,,,,,,,,,,
247,PT01M57.00S,2024-03-22T00:54:49.0Z,2,REGULAR,rebound,defensive,[],203081,,,1610612749,55,38,2024-03-22T00:54:52Z,2430000,False,,,0,,D. Lillard REBOUND (Off:0 Def:2),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,,,246.0,2.0,2.0,0.0,,,,,,,,,,,,,,
248,PT01M50.00S,2024-03-22T00:54:57.0Z,2,REGULAR,3pt,Jump Shot,[],201572,29.122864651773984,11.029411764705882,1610612749,58,38,2024-03-22T00:55:01Z,2440000,False,195.0,221.0,1,left,B. Lopez 29' 3PT  (15 PTS) (D. Lillard 7 AST),"[201572, 203081]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,29.49,Made,,,,,15.0,,,D. Lillard,203081.0,7.0,,,,,,,,
250,PT01M23.00S,2024-03-22T00:55:32.1Z,2,REGULAR,turnover,out-of-bounds,[],203471,,,1610612751,58,38,2024-03-22T00:55:41Z,2460000,False,,,0,,D. Schroder bad pass out-of-bounds TURNOVER (2 TO),[203471],1610612751.0,BKN,bad pass,,,Schroder,D. Schroder,,,,,Mid-Range,8-16 Left,,,,,,,,200834.0,2.0,,,,,,,,,,,
251,PT01M08.00S,2024-03-22T00:55:52.5Z,2,REGULAR,turnover,bad pass,[],203081,,,1610612749,58,38,2024-03-22T00:55:57Z,2470000,False,,,0,,D. Lillard bad pass TURNOVER (3 TO),"[203081, 1628969]",1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,3.0,,,,,,,,,,Bridges,1628969.0
252,PT01M08.00S,2024-03-22T00:55:52.5Z,2,REGULAR,steal,,[],1628969,,,1610612751,58,38,2024-03-22T00:55:55Z,2480000,False,,,0,,M. Bridges STEAL (1 STL),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
253,PT01M01.00S,2024-03-22T00:55:58.7Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629661,93.24901445466492,96.56862745098039,1610612751,58,41,2024-03-22T00:56:05Z,2490000,False,233.0,11.0,1,right,C. Johnson 3PT running (6 PTS) (M. Bridges 2 AST),"[1629661, 1628969]",1610612751.0,BKN,running,,,Johnson,C. Johnson,,,,,Right Corner 3,24+ Right,23.31,Made,,,,,6.0,,,M. Bridges,1628969.0,2.0,,,,,,,,
