actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
335,PT10M15.00S,2024-03-25T00:19:29.9Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1631096,,,1610612760,50,48,2024-03-25T00:19:29Z,3310000,False,,,0,,C. Holmgren Free Throw 1 of 2 (3 PTS),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
336,PT10M15.00S,2024-03-25T00:19:45.8Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1631096,,,1610612760,50,49,2024-03-25T00:19:45Z,3320000,False,,,0,,C. Holmgren Free Throw 2 of 2 (4 PTS),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
337,PT10M00.00S,2024-03-25T00:20:02.3Z,3,REGULAR,3pt,Jump Shot,[],1627736,7.966491458607096,2.696078431372549,1610612749,50,49,2024-03-25T00:20:09Z,3330000,False,237.0,22.0,1,left,MISS M. Beasley 3PT,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Right Corner 3,24+ Right,23.76,Missed,,,,,,,,,,,,,,,,,,
338,PT09M57.00S,2024-03-25T00:20:05.3Z,3,REGULAR,rebound,defensive,[],1628983,,,1610612760,50,49,2024-03-25T00:20:09Z,3340000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:2),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Right Corner 3,24+ Right,,,,,,,,337.0,2.0,2.0,0.0,,,,,,,,,
339,PT09M50.00S,2024-03-25T00:20:12.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631096,92.06636005256242,44.85294117647059,1610612760,50,49,2024-03-25T00:20:23Z,3350000,False,-26.0,22.0,1,right,MISS C. Holmgren cutting Layup,[1631096],1610612760.0,OKC,cutting,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,3.39,Missed,,,,,,,,,,,,,,,,,,
341,PT09M46.00S,2024-03-25T00:20:16.8Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,50,49,2024-03-25T00:20:23Z,3370000,False,,,0,,G. Antetokounmpo REBOUND (Off:3 Def:9),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,339.0,12.0,9.0,3.0,,,,,,,,,
342,PT09M41.00S,2024-03-25T00:20:21.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,8.754927726675426,51.71568627450981,1610612749,52,49,2024-03-25T00:20:32Z,3380000,False,-9.0,30.0,1,left,G. Antetokounmpo cutting Layup (14 PTS) (D. Lillard 4 AST),"[203507, 203081]",1610612749.0,MIL,cutting,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,3.1,Made,14.0,D. Lillard,203081.0,4.0,,,,,,,,,,,,,,
344,PT09M25.00S,2024-03-25T00:20:38.0Z,3,REGULAR,2pt,Jump Shot,[],1628983,81.02825229960578,26.225490196078432,1610612760,52,49,2024-03-25T00:21:36Z,3400000,False,-119.0,126.0,1,right,MISS S. Gilgeous-Alexander 17' pullup Shot,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Left Center,17.31,Missed,,,,,,,,,,,,,,,,,,
345,PT09M23.00S,2024-03-25T00:20:40.0Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,52,49,2024-03-25T00:20:43Z,3410000,False,,,0,,G. Antetokounmpo REBOUND (Off:3 Def:10),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Left Center,,,,,,,,344.0,13.0,10.0,3.0,,,,,,,,,
346,PT09M06.00S,2024-03-25T00:20:59.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],201572,7.440867279894875,42.64705882352941,1610612749,52,49,2024-03-25T00:22:46Z,3420000,False,37.0,17.0,1,left,MISS B. Lopez Hook,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,4.07,Missed,,,,,,,,,,,,,,,,,,
347,PT09M05.00S,2024-03-25T00:21:00.9Z,3,REGULAR,rebound,offensive,[],203507,,,1610612749,52,49,2024-03-25T00:22:46Z,3430000,False,,,0,,G. Antetokounmpo REBOUND (Off:4 Def:10),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,346.0,14.0,10.0,4.0,,,,,,,,,
348,PT09M05.00S,2024-03-25T00:21:03.4Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203507,5.590000152587891,50.0,1610612749,54,49,2024-03-25T00:22:54Z,3440000,False,0.0,0.0,1,left,G. Antetokounmpo tip Layup (16 PTS),[203507],1610612749.0,MIL,tip,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.0,Made,16.0,,,,,,,,,,,,,,,,,
349,PT08M48.00S,2024-03-25T00:21:15.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,91.27792378449409,50.98039215686274,1610612760,54,49,2024-03-25T00:34:01Z,3450000,False,5.0,29.0,1,right,MISS J. Williams reverse Layup - blocked,"[1631114, 203114]",1610612760.0,OKC,reverse,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,2.99,Missed,,,,,,,,,,,,,,,,,Middleton,203114.0
350,PT08M48.00S,2024-03-25T00:21:15.7Z,3,REGULAR,block,,[],203114,,,1610612760,54,49,2024-03-25T00:21:19Z,3460000,False,,,0,,K. Middleton BLOCK (1 BLK),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
351,PT08M46.00S,2024-03-25T00:21:17.7Z,3,REGULAR,rebound,defensive,[],201572,,,1610612749,54,49,2024-03-25T00:23:29Z,3470000,False,,,0,,B. Lopez REBOUND (Off:1 Def:2),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,349.0,3.0,2.0,1.0,,,,,,,,,
352,PT08M43.00S,2024-03-25T00:21:23.2Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203507,8.754927726675426,49.50980392156863,1610612749,54,49,2024-03-25T00:24:51Z,3480000,False,2.0,30.0,1,left,MISS G. Antetokounmpo running reverse Layup,[203507],1610612749.0,MIL,running reverse,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,2.99,Missed,,,,,,,,,,,,,,,,,,
353,PT08M42.00S,2024-03-25T00:21:24.2Z,3,REGULAR,rebound,defensive,[],1629652,,,1610612760,54,49,2024-03-25T00:23:48Z,3490000,False,,,0,,L. Dort REBOUND (Off:0 Def:3),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,,,352.0,3.0,3.0,0.0,,,,,,,,,
354,PT08M37.00S,2024-03-25T00:21:29.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629652,91.27792378449409,52.20588235294118,1610612760,54,49,2024-03-25T00:25:06Z,3500000,False,11.0,29.0,1,right,MISS L. Dort running Layup,[1629652],1610612760.0,OKC,running,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,3.15,Missed,,,,,,,,,,,,,,,,,,
355,PT08M36.00S,2024-03-25T00:21:30.0Z,3,REGULAR,rebound,offensive,[],1631096,,,1610612760,54,49,2024-03-25T00:24:19Z,3510000,False,,,0,,C. Holmgren REBOUND (Off:1 Def:3),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,,354.0,4.0,3.0,1.0,,,,,,,,,
356,PT08M34.00S,2024-03-25T00:21:33.1Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1631096,91.67214191852825,41.911764705882355,1610612760,54,49,2024-03-25T00:25:01Z,3520000,False,-40.0,26.0,1,right,MISS C. Holmgren Hook - blocked,"[1631096, 201572]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,4.79,Missed,,,,,,,,,,,,,,,,,Lopez,201572.0
357,PT08M34.00S,2024-03-25T00:21:33.1Z,3,REGULAR,block,,[],201572,,,1610612760,54,49,2024-03-25T00:21:36Z,3530000,False,,,0,,B. Lopez BLOCK (1 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
358,PT08M32.00S,2024-03-25T00:21:35.1Z,3,REGULAR,rebound,defensive,[],203114,,,1610612749,54,49,2024-03-25T00:25:01Z,3540000,False,,,0,,K. Middleton REBOUND (Off:2 Def:4),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,356.0,6.0,4.0,2.0,,,,,,,,,
359,PT08M27.00S,2024-03-25T00:21:41.1Z,3,REGULAR,foul,personal,[],1631114,,,1610612749,54,49,2024-03-25T00:22:11Z,3550000,False,,,0,,J. Williams personal FOUL (3 PF),"[1631114, 203507]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201245.0,,,,,,3.0,0.0,Antetokounmpo,203507.0,,,,
361,PT08M12.00S,2024-03-25T00:22:08.3Z,3,REGULAR,3pt,Jump Shot,[],201572,28.33442838370565,12.990196078431374,1610612749,54,49,2024-03-25T00:22:15Z,3570000,False,185.0,214.0,1,left,MISS B. Lopez 28' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,28.27,Missed,,,,,,,,,,,,,,,,,,
362,PT08M10.00S,2024-03-25T00:22:10.5Z,3,REGULAR,rebound,offensive,[],203507,,,1610612749,54,49,2024-03-25T00:22:10Z,3580000,False,,,0,,G. Antetokounmpo REBOUND (Off:5 Def:10),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Right Center,,,,,,,,361.0,15.0,10.0,5.0,,,,,,,,,
363,PT08M07.00S,2024-03-25T00:22:13.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627736,7.178055190538765,3.1862745098039214,1610612749,57,49,2024-03-25T00:25:14Z,3590000,False,234.0,15.0,1,left,M. Beasley 3PT  (3 PTS) (G. Antetokounmpo 2 AST),"[1627736, 203507]",1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Right Corner 3,24+ Right,23.46,Made,3.0,G. Antetokounmpo,203507.0,2.0,,,,,,,,,,,,,,
365,PT08M07.00S,2024-03-25T00:22:21.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,57,49,2024-03-25T00:22:21Z,3610000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT07M40.00S,2024-03-25T00:25:41.1Z,3,REGULAR,3pt,Jump Shot,[],1631096,68.28186596583443,30.88235294117647,1610612760,57,49,2024-03-25T00:25:58Z,3620000,False,-96.0,246.0,1,right,MISS C. Holmgren 26' pullup 3PT,[1631096],1610612760.0,OKC,pullup,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Left Center,26.36,Missed,,,,,,,,,,,,,,,,,,
367,PT07M37.00S,2024-03-25T00:25:44.2Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,57,49,2024-03-25T00:25:44Z,3630000,False,,,0,,G. Antetokounmpo REBOUND (Off:5 Def:11),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,,,,,,,,366.0,16.0,11.0,5.0,,,,,,,,,
368,PT07M18.00S,2024-03-25T00:26:02.9Z,3,REGULAR,2pt,Jump Shot,[],1627736,5.732588699080158,67.8921568627451,1610612749,59,49,2024-03-25T00:26:08Z,3640000,False,-89.0,1.0,1,left,M. Beasley 8' driving floating Jump Shot (5 PTS) (K. Middleton 6 AST),"[1627736, 203114]",1610612749.0,MIL,driving floating,,,Beasley,M. Beasley,,,,,Mid-Range,8-16 Left,8.95,Made,5.0,K. Middleton,203114.0,6.0,,,,,,,,,,,,,,
370,PT07M11.00S,2024-03-25T00:26:10.9Z,3,REGULAR,3pt,Jump Shot,[],1631096,69.33311432325887,71.32352941176471,1610612760,59,49,2024-03-25T00:26:16Z,3660000,False,107.0,236.0,1,right,MISS C. Holmgren 25' 3PT,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Right Center,25.88,Missed,,,,,,,,,,,,,,,,,,
371,PT07M08.00S,2024-03-25T00:26:14.0Z,3,REGULAR,rebound,defensive,[],203081,,,1610612749,59,49,2024-03-25T00:26:14Z,3670000,False,,,0,,D. Lillard REBOUND (Off:0 Def:5),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,,,,,,,,370.0,5.0,5.0,0.0,,,,,,,,,
372,PT07M02.00S,2024-03-25T00:26:24.8Z,3,REGULAR,foul,personal,['2freethrow'],1630581,,,1610612749,59,49,2024-03-25T00:26:34Z,3680000,False,,,0,,J. Giddey shooting personal FOUL (2 PF) (Lopez 2 FT),"[1630581, 201572]",1610612760.0,OKC,shooting,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202007.0,,,,,,2.0,0.0,Lopez,201572.0,,,,
374,PT07M02.00S,2024-03-25T00:26:46.8Z,3,REGULAR,freethrow,1 of 2,[],201572,,,1610612749,59,49,2024-03-25T00:26:46Z,3700000,False,,,0,,MISS B. Lopez Free Throw 1 of 2,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
375,PT07M02.00S,2024-03-25T00:26:46.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,59,49,2024-03-25T00:26:46Z,3710000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,374.0,,,,,,,,,,,,
376,PT07M02.00S,2024-03-25T00:27:02.6Z,3,REGULAR,freethrow,2 of 2,[],201572,,,1610612749,60,49,2024-03-25T00:27:02Z,3720000,False,,,0,,B. Lopez Free Throw 2 of 2 (11 PTS),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
377,PT06M37.00S,2024-03-25T00:27:27.8Z,3,REGULAR,3pt,Jump Shot,[],1629652,82.34231274638634,95.09803921568627,1610612760,60,49,2024-03-25T00:27:49Z,3730000,False,225.0,113.0,1,right,MISS L. Dort 25' pullup 3PT,[1629652],1610612760.0,OKC,pullup,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,25.25,Missed,,,,,,,,,,,,,,,,,,
378,PT06M34.00S,2024-03-25T00:27:30.8Z,3,REGULAR,rebound,defensive,[],203114,,,1610612749,60,49,2024-03-25T00:27:38Z,3740000,False,,,0,,K. Middleton REBOUND (Off:2 Def:5),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Right Center,,,,,,,,377.0,7.0,5.0,2.0,,,,,,,,,
379,PT06M31.00S,2024-03-25T00:27:36.8Z,3,REGULAR,foul,personal,[],1629652,,,1610612749,60,49,2024-03-25T00:28:15Z,3750000,False,,,0,,L. Dort personal FOUL (2 PF),"[1629652, 203507]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,,201245.0,,,,,,2.0,0.0,Antetokounmpo,203507.0,,,,
381,PT06M31.00S,2024-03-25T00:27:47.3Z,3,REGULAR,substitution,out,[],1631096,,,1610612749,60,49,2024-03-25T00:27:52Z,3770000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT06M31.00S,2024-03-25T00:27:47.3Z,3,REGULAR,substitution,in,[],1629026,,,1610612749,60,49,2024-03-25T00:27:52Z,3780000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT06M18.00S,2024-03-25T00:28:07.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203081,8.492115637319317,51.71568627450981,1610612749,60,49,2024-03-25T00:28:56Z,3790000,False,-9.0,27.0,1,left,MISS D. Lillard driving reverse Layup,[203081],1610612749.0,MIL,driving reverse,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,2.86,Missed,,,,,,,,,,,,,,,,,,
384,PT06M16.00S,2024-03-25T00:28:09.3Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612760,60,49,2024-03-25T00:28:47Z,3800000,False,,,0,,J. Giddey REBOUND (Off:0 Def:8),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,,,383.0,8.0,8.0,0.0,,,,,,,,,
385,PT06M11.00S,2024-03-25T00:28:14.5Z,3,REGULAR,turnover,lost ball,[],1630581,,,1610612760,60,49,2024-03-25T02:10:51Z,3810000,False,,,0,,J. Giddey lost ball TURNOVER (1 TO),"[1630581, 1627736]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,1.0,,,,,Beasley,1627736.0,,
386,PT06M11.00S,2024-03-25T00:28:14.5Z,3,REGULAR,steal,,[],1627736,,,1610612749,60,49,2024-03-25T00:28:17Z,3820000,False,,,0,,M. Beasley STEAL (1 STL),[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
387,PT06M10.00S,2024-03-25T00:28:19.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203507,7.703679369250986,49.754901960784316,1610612749,62,49,2024-03-25T00:29:29Z,3830000,False,1.0,20.0,1,left,G. Antetokounmpo running Layup (18 PTS) (B. Lopez 2 AST),"[203507, 201572]",1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.99,Made,18.0,B. Lopez,201572.0,2.0,,,,,,,,,,,,,,
389,PT06M10.00S,2024-03-25T00:28:24.1Z,3,REGULAR,foul,personal,['1freethrow'],1629026,,,1610612749,62,49,2024-03-25T00:28:37Z,3850000,False,,,0,,K. Williams shooting personal FOUL (1 PF) (Antetokounmpo 1 FT),"[1629026, 203507]",1610612760.0,OKC,shooting,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,,,,,,,101284.0,,,,,,1.0,0.0,Antetokounmpo,203507.0,,,,
391,PT06M10.00S,2024-03-25T00:28:39.3Z,3,REGULAR,substitution,out,[],1630581,,,1610612749,62,49,2024-03-25T00:28:47Z,3870000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT06M10.00S,2024-03-25T00:28:39.3Z,3,REGULAR,substitution,in,[],202330,,,1610612749,62,49,2024-03-25T00:28:47Z,3880000,False,,,0,,SUB in: G. Hayward,[202330],1610612760.0,OKC,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT06M10.00S,2024-03-25T00:29:15.6Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",203507,,,1610612749,63,49,2024-03-25T00:29:15Z,3890000,False,,,0,,G. Antetokounmpo Free Throw 1 of 1 (19 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
394,PT05M57.00S,2024-03-25T00:29:32.2Z,3,REGULAR,3pt,Jump Shot,[],1629026,67.62483574244416,67.64705882352942,1610612760,63,49,2024-03-25T00:29:39Z,3900000,False,88.0,252.0,1,right,MISS K. Williams 26' 3PT,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Right Center,26.68,Missed,,,,,,,,,,,,,,,,,,
395,PT05M53.00S,2024-03-25T00:29:36.2Z,3,REGULAR,rebound,defensive,[],203114,,,1610612749,63,49,2024-03-25T00:29:39Z,3910000,False,,,0,,K. Middleton REBOUND (Off:2 Def:6),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Right Center,,,,,,,,394.0,8.0,6.0,2.0,,,,,,,,,
396,PT05M52.00S,2024-03-25T00:29:39.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201572,9.411957950065702,50.0,1610612749,65,49,2024-03-25T00:29:45Z,3920000,False,0.0,36.0,1,left,B. Lopez running Layup (13 PTS) (K. Middleton 7 AST),"[201572, 203114]",1610612749.0,MIL,running,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,3.6,Made,13.0,K. Middleton,203114.0,7.0,,,,,,,,,,,,,,
398,PT05M52.00S,2024-03-25T00:29:42.7Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629026,,,1610612749,65,49,2024-03-25T00:29:59Z,3940000,False,,,0,,K. Williams shooting personal FOUL (2 PF) (Lopez 1 FT),"[1629026, 201572]",1610612760.0,OKC,shooting,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,,,,,,,202007.0,,,,,,2.0,0.0,Lopez,201572.0,,,,
400,PT05M52.00S,2024-03-25T00:30:09.6Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],201572,,,1610612749,66,49,2024-03-25T00:30:09Z,3960000,False,,,0,,B. Lopez Free Throw 1 of 1 (14 PTS),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
401,PT05M38.00S,2024-03-25T00:30:27.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,92.85479632063075,46.568627450980394,1610612760,66,51,2024-03-25T00:30:38Z,3970000,False,-17.0,15.0,1,right,J. Williams driving finger roll Layup (15 PTS),[1631114],1610612760.0,OKC,driving finger roll,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,2.26,Made,15.0,,,,,,,,,,,,,,,,,
402,PT05M31.00S,2024-03-25T00:30:36.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,5.732588699080158,50.245098039215684,1610612749,68,51,2024-03-25T00:31:28Z,3980000,False,-1.0,1.0,1,left,G. Antetokounmpo alley-oop DUNK (21 PTS) (K. Middleton 8 AST),"[203507, 203114]",1610612749.0,MIL,alley-oop,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.18,Made,21.0,K. Middleton,203114.0,8.0,,,,,,,,,,,,,,
404,PT05M30.00S,2024-03-25T00:30:43.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,68,51,2024-03-25T00:30:43Z,4000000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT05M30.00S,2024-03-25T00:32:58.4Z,3,REGULAR,substitution,out,[],201572,,,1610612760,68,51,2024-03-25T00:33:29Z,4010000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT05M30.00S,2024-03-25T00:32:58.4Z,3,REGULAR,substitution,out,[],203114,,,1610612760,68,51,2024-03-25T00:33:29Z,4020000,False,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT05M30.00S,2024-03-25T00:32:58.4Z,3,REGULAR,substitution,out,[],1629652,,,1610612760,68,51,2024-03-25T00:33:29Z,4030000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT05M30.00S,2024-03-25T00:32:58.4Z,3,REGULAR,substitution,out,[],1629026,,,1610612760,68,51,2024-03-25T00:33:29Z,4040000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT05M30.00S,2024-03-25T00:32:58.4Z,3,REGULAR,substitution,in,[],1626171,,,1610612760,68,51,2024-03-25T00:33:29Z,4050000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT05M30.00S,2024-03-25T00:32:58.4Z,3,REGULAR,substitution,in,[],203109,,,1610612760,68,51,2024-03-25T00:33:29Z,4060000,False,,,0,,SUB in: J. Crowder,[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT05M30.00S,2024-03-25T00:32:58.4Z,3,REGULAR,substitution,in,[],1631096,,,1610612760,68,51,2024-03-25T00:33:29Z,4070000,False,,,0,,SUB in: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT05M30.00S,2024-03-25T00:32:58.4Z,3,REGULAR,substitution,in,[],1641717,,,1610612760,68,51,2024-03-25T00:33:29Z,4080000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT05M11.00S,2024-03-25T00:34:16.5Z,3,REGULAR,foul,personal,['2freethrow'],1626171,,,1610612760,68,51,2024-03-25T00:34:27Z,4100000,False,,,0,,B. Portis shooting personal FOUL (2 PF) (Holmgren 2 FT),"[1626171, 1631096]",1610612749.0,MIL,shooting,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,,,,201245.0,,,,,,2.0,0.0,Holmgren,1631096.0,,,,
416,PT05M11.00S,2024-03-25T00:34:37.7Z,3,REGULAR,freethrow,1 of 2,[],1631096,,,1610612760,68,52,2024-03-25T00:34:37Z,4120000,False,,,0,,C. Holmgren Free Throw 1 of 2 (5 PTS),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
417,PT05M11.00S,2024-03-25T00:34:57.2Z,3,REGULAR,freethrow,2 of 2,[],1631096,,,1610612760,68,53,2024-03-25T00:34:57Z,4130000,False,,,0,,C. Holmgren Free Throw 2 of 2 (6 PTS),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
