actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
338,PT01M51.00S,2024-01-02T02:12:53.2Z,2,REGULAR,3pt,Jump Shot,[],1626192,6.389618922470433,5.147058823529411,1610612749,60,54,2024-01-02T02:12:58Z,3310000,False,224.0,8.0,1,left,P. Connaughton 3PT  (3 PTS) (B. Lopez 1 AST),"[1626192, 201572]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Right Corner 3,24+ Right,22.44,Made,3.0,,,,,B. Lopez,201572.0,1.0,,,,,,,,,,
340,PT01M34.00S,2024-01-02T02:13:09.7Z,2,REGULAR,3pt,Jump Shot,[],1630188,81.15965834428384,94.85294117647058,1610612754,60,54,2024-01-02T02:13:16Z,3330000,False,224.0,125.0,1,right,MISS J. Smith 25' 3PT,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Right Center,25.66,Missed,,,,,,,,,,,,,,,,,,
341,PT01M30.00S,2024-01-02T02:13:13.7Z,2,REGULAR,rebound,defensive,[],203081,,,1610612749,60,54,2024-01-02T02:13:16Z,3340000,False,,,0,,D. Lillard REBOUND (Off:0 Def:6),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,,,,340.0,6.0,6.0,0.0,,,,,,,,,,,,,
342,PT01M19.00S,2024-01-02T02:13:26.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203507,7.095926412614981,51.616115196078425,1610612749,62,54,2024-01-02T02:13:35Z,3350000,False,-8.0,14.0,1,left,G. Antetokounmpo cutting Layup (16 PTS) (D. Lillard 4 AST),"[203507, 203081]",1610612749.0,MIL,cutting,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.63,Made,16.0,,,,,D. Lillard,203081.0,4.0,,,,,,,,,,
344,PT01M19.00S,2024-01-02T02:13:34.0Z,2,REGULAR,timeout,full,['team'],0,,,1610612754,62,54,2024-01-02T02:13:34Z,3370000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT01M19.00S,2024-01-02T02:14:25.9Z,2,REGULAR,substitution,out,[],1629614,,,1610612754,62,54,2024-01-02T02:15:05Z,3380000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT01M19.00S,2024-01-02T02:14:25.9Z,2,REGULAR,substitution,in,[],1627741,,,1610612754,62,54,2024-01-02T02:15:05Z,3390000,False,,,0,,SUB in: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT01M01.00S,2024-01-02T02:15:26.0Z,2,REGULAR,3pt,Jump Shot,[],1627741,84.1819973718791,2.450980392156863,1610612754,62,54,2024-01-02T02:15:33Z,3400000,False,-238.0,96.0,1,right,MISS B. Hield 25' 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,25.64,Missed,,,,,,,,,,,,,,,,,,
348,PT00M57.70S,2024-01-02T02:15:29.9Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,62,54,2024-01-02T02:15:29Z,3410000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:7),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,,,,347.0,7.0,7.0,0.0,,,,,,,,,,,,,
349,PT00M45.60S,2024-01-02T02:15:41.9Z,2,REGULAR,2pt,Jump Shot,[],203507,20.71287779237845,67.40196078431373,1610612749,62,54,2024-01-02T02:15:46Z,3420000,False,-87.0,142.0,1,left,MISS G. Antetokounmpo 16' pullup Shot,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Left Center,16.67,Missed,,,,,,,,,,,,,,,,,,
350,PT00M42.40S,2024-01-02T02:15:45.2Z,2,REGULAR,rebound,defensive,[],1630169,,,1610612754,62,54,2024-01-02T02:15:45Z,3430000,False,,,0,,T. Haliburton REBOUND (Off:1 Def:4),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Left Center,,,,349.0,5.0,4.0,1.0,,,,,,,,,,,,,
351,PT00M31.10S,2024-01-02T02:15:56.5Z,2,REGULAR,3pt,Jump Shot,[],1630169,62.89421813403416,67.64705882352942,1610612754,62,54,2024-01-02T02:16:02Z,3440000,False,88.0,296.0,1,right,MISS T. Haliburton 30' 3PT,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,30.91,Missed,,,,,,,,,,,,,,,,,,
352,PT00M27.80S,2024-01-02T02:15:59.8Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,62,54,2024-01-02T02:16:02Z,3450000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:8),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,,,,351.0,8.0,8.0,0.0,,,,,,,,,,,,,
353,PT00M09.80S,2024-01-02T02:16:17.8Z,2,REGULAR,3pt,Jump Shot,[],203081,32.670827858081466,70.58823529411765,1610612749,62,54,2024-01-02T02:16:31Z,3460000,False,-103.0,255.0,1,left,MISS D. Lillard 27' pullup 3PT,[203081],1610612749.0,MIL,pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,27.46,Missed,,,,,,,,,,,,,,,,,,
354,PT00M06.20S,2024-01-02T02:16:21.4Z,2,REGULAR,rebound,defensive,[],1630188,,,1610612754,62,54,2024-01-02T02:16:31Z,3470000,False,,,0,,J. Smith REBOUND (Off:0 Def:1),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Left Center,,,,353.0,1.0,1.0,0.0,,,,,,,,,,,,,
355,PT00M01.10S,2024-01-02T02:16:26.5Z,2,REGULAR,3pt,Jump Shot,[],1626167,72.7496714848883,81.86274509803921,1610612754,62,54,2024-01-02T02:17:01Z,3480000,False,159.0,204.0,1,right,MISS M. Turner 25' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,25.86,Missed,,,,,,,,,,,,,,,,,,
356,PT00M01.10S,2024-01-02T02:16:26.5Z,2,REGULAR,rebound,offensive,[],1630188,,,1610612754,62,54,2024-01-02T02:17:01Z,3490000,False,,,0,,J. Smith REBOUND (Off:1 Def:1),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Right Center,,,,355.0,2.0,1.0,1.0,,,,,,,,,,,,,
357,PT00M00.50S,2024-01-02T02:16:32.4Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630188,94.40999984741211,50.0,1610612754,62,56,2024-01-02T02:17:12Z,3500000,False,0.0,0.0,1,right,J. Smith tip Layup (4 PTS),[1630188],1610612754.0,IND,tip,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,0.0,Made,4.0,,,,,,,,,,,,,,,,,
359,PT00M00.00S,2024-01-02T02:17:29.8Z,2,REGULAR,period,end,[],0,,,1610612749,62,56,2024-01-02T02:17:29Z,3520000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2024-01-02T02:30:59.6Z,3,REGULAR,substitution,out,['startperiod'],1626192,,,1610612749,62,56,2024-01-02T02:31:46Z,3530000,False,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2024-01-02T02:30:59.6Z,3,REGULAR,substitution,out,['startperiod'],1631097,,,1610612749,62,56,2024-01-02T02:31:46Z,3540000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT12M00.00S,2024-01-02T02:30:59.6Z,3,REGULAR,substitution,in,['startperiod'],203114,,,1610612749,62,56,2024-01-02T02:31:46Z,3550000,False,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT12M00.00S,2024-01-02T02:30:59.6Z,3,REGULAR,substitution,in,['startperiod'],1630174,,,1610612749,62,56,2024-01-02T02:31:46Z,3560000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT12M00.00S,2024-01-02T02:31:54.7Z,3,REGULAR,period,start,[],0,,,1610612754,62,56,2024-01-02T02:31:54Z,3570000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT11M51.00S,2024-01-02T02:32:05.5Z,3,REGULAR,foul,personal,[],1627736,,,1610612754,62,56,2024-01-02T02:32:12Z,3580000,False,,,0,,M. Beasley personal FOUL (4 PF),"[1627736, 1630169]",1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1627962.0,4.0,0.0,Haliburton,1630169.0,,,,,
367,PT11M40.00S,2024-01-02T02:32:29.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,7.046649145860711,50.49019607843137,1610612754,62,58,2024-01-02T02:32:35Z,3600000,False,-2.0,14.0,1,left,M. Turner cutting Layup (7 PTS) (T. Haliburton 7 AST),"[1626167, 1630169]",1610612754.0,IND,cutting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,1.39,Made,7.0,,,,,T. Haliburton,1630169.0,7.0,,,,,,,,,,
369,PT11M20.00S,2024-01-02T02:32:49.4Z,3,REGULAR,3pt,Jump Shot,[],1627736,95.87713534822602,95.58823529411765,1610612749,65,58,2024-01-02T02:32:54Z,3620000,False,228.0,-14.0,1,right,M. Beasley 3PT  (12 PTS) (K. Middleton 3 AST),"[1627736, 203114]",1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Right Corner 3,24+ Right,22.83,Made,12.0,,,,,K. Middleton,203114.0,3.0,,,,,,,,,,
371,PT11M10.00S,2024-01-02T02:32:59.4Z,3,REGULAR,3pt,Jump Shot,[],1630188,33.327858081471746,29.65686274509804,1610612754,65,58,2024-01-02T02:33:12Z,3640000,False,102.0,261.0,1,left,MISS J. Smith 27' 3PT,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Right Center,27.99,Missed,,,,,,,,,,,,,,,,,,
372,PT11M07.00S,2024-01-02T02:33:02.4Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,65,58,2024-01-02T02:33:12Z,3650000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:9),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Right Center,,,,371.0,9.0,9.0,0.0,,,,,,,,,,,,,
373,PT10M59.00S,2024-01-02T02:33:10.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],201572,94.1688567674113,51.470588235294116,1610612749,67,58,2024-01-02T02:33:18Z,3660000,False,7.0,2.0,1,right,B. Lopez driving DUNK (13 PTS) (G. Antetokounmpo 7 AST),"[201572, 203507]",1610612749.0,MIL,driving,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,0.77,Made,13.0,,,,,G. Antetokounmpo,203507.0,7.0,,,,,,,,,,
375,PT10M42.00S,2024-01-02T02:33:27.3Z,3,REGULAR,3pt,Jump Shot,[],1630188,32.670827858081466,30.14705882352941,1610612754,67,61,2024-01-02T02:33:32Z,3680000,False,99.0,255.0,1,left,J. Smith 27' 3PT  (7 PTS) (T. Haliburton 8 AST),"[1630188, 1630169]",1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Right Center,27.33,Made,7.0,,,,,T. Haliburton,1630169.0,8.0,,,,,,,,,,
377,PT10M30.00S,2024-01-02T02:33:41.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,92.9862023653088,50.0,1610612749,69,61,2024-01-02T02:33:46Z,3700000,False,0.0,13.0,1,right,G. Antetokounmpo driving Layup (18 PTS),[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.34,Made,18.0,,,,,,,,,,,,,,,,,
378,PT10M30.00S,2024-01-02T02:33:44.9Z,3,REGULAR,foul,personal,['1freethrow'],1630188,,,1610612749,69,61,2024-01-02T02:34:00Z,3710000,False,,,0,,J. Smith shooting personal FOUL (1 PF) (Antetokounmpo 1 FT),"[1630188, 203507]",1610612754.0,IND,shooting,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627962.0,1.0,0.0,Antetokounmpo,203507.0,,,,,
380,PT10M30.00S,2024-01-02T02:34:24.1Z,3,REGULAR,freethrow,1 of 1,[],203507,,,1610612749,69,61,2024-01-02T02:34:24Z,3730000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 1,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
381,PT10M30.00S,2024-01-02T02:34:24.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612754,69,61,2024-01-02T02:34:32Z,3740000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,380.0,,,,,,,,,,,,,,,,
382,PT10M09.00S,2024-01-02T02:34:56.5Z,3,REGULAR,3pt,Jump Shot,[],1630188,24.129434954007884,10.784313725490197,1610612754,69,61,2024-01-02T02:35:53Z,3750000,False,196.0,174.0,1,left,MISS J. Smith 26' 3PT,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Right Center,26.24,Missed,,,,,,,,,,,,,,,,,,
383,PT10M07.00S,2024-01-02T02:34:58.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612749,69,61,2024-01-02T02:35:53Z,3760000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,382.0,,,,,,,,,,,,,,,,
385,PT10M01.00S,2024-01-02T02:35:09.7Z,3,REGULAR,3pt,Jump Shot,[],203081,69.99014454664915,71.81372549019608,1610612749,69,61,2024-01-02T02:36:15Z,3780000,False,109.0,230.0,1,right,MISS D. Lillard 25' pullup 3PT,[203081],1610612749.0,MIL,pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,25.42,Missed,,,,,,,,,,,,,,,,,,
386,PT09M57.00S,2024-01-02T02:35:13.7Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612754,69,61,2024-01-02T02:35:15Z,3790000,False,,,0,,M. Turner REBOUND (Off:1 Def:2),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,,,,385.0,3.0,2.0,1.0,,,,,,,,,,,,,
387,PT09M42.00S,2024-01-02T02:35:31.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,8.360709592641262,49.26470588235294,1610612754,69,61,2024-01-02T02:35:43Z,3800000,False,4.0,26.0,1,left,MISS T. Haliburton driving Layup - blocked,"[1630169, 203507]",1610612754.0,IND,driving,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,2.64,Missed,,,,,,,,,,,,,,,Antetokounmpo,203507.0,,
388,PT09M42.00S,2024-01-02T02:35:31.6Z,3,REGULAR,block,,[],203507,,,1610612754,69,61,2024-01-02T02:35:38Z,3810000,False,,,0,,G. Antetokounmpo BLOCK (1 BLK),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
389,PT09M42.00S,2024-01-02T02:35:31.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612754,69,61,2024-01-02T02:35:43Z,3820000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Restricted Area,0-8 Center,,,,387.0,,,,,,,,,,,,,,,,
391,PT09M37.00S,2024-01-02T02:35:58.6Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1627741,23.866622864651774,33.088235294117645,1610612754,69,61,2024-01-02T02:36:03Z,3840000,False,85.0,172.0,1,left,MISS B. Hield 19' pullup Shot,[1627741],1610612754.0,IND,pullup,,,Hield,B. Hield,,,,,Mid-Range,16-24 Right Center,19.15,Missed,,,,,,,,,,,,,,,,,,
392,PT09M34.00S,2024-01-02T02:36:01.6Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,69,61,2024-01-02T02:36:03Z,3850000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:10),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Right Center,,,,391.0,10.0,10.0,0.0,,,,,,,,,,,,,
393,PT09M21.00S,2024-01-02T02:36:14.1Z,3,REGULAR,3pt,Jump Shot,[],1627736,94.95729303547962,3.1862745098039214,1610612749,69,61,2024-01-02T02:36:24Z,3860000,False,-234.0,-5.0,1,right,MISS M. Beasley 3PT,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Left Corner 3,24+ Left,23.42,Missed,,,,,,,,,,,,,,,,,,
394,PT09M19.00S,2024-01-02T02:36:16.1Z,3,REGULAR,rebound,offensive,[],203114,,,1610612749,69,61,2024-01-02T02:36:24Z,3870000,False,,,0,,K. Middleton REBOUND (Off:1 Def:1),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Left Corner 3,24+ Left,,,,393.0,2.0,1.0,1.0,,,,,,,,,,,,,
395,PT09M19.00S,2024-01-02T02:36:21.4Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203114,94.40999984741211,50.0,1610612749,71,61,2024-01-02T02:36:33Z,3880000,False,0.0,0.0,1,right,K. Middleton putback Layup (13 PTS),[203114],1610612749.0,MIL,putback,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,0.0,Made,13.0,,,,,,,,,,,,,,,,,
396,PT09M19.00S,2024-01-02T02:36:25.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,71,61,2024-01-02T02:36:25Z,3890000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT09M19.00S,2024-01-02T02:37:56.4Z,3,REGULAR,substitution,out,[],1630188,,,1610612754,71,61,2024-01-02T02:40:04Z,3895000,False,,,0,,SUB out: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT09M19.00S,2024-01-02T02:37:56.4Z,3,REGULAR,substitution,in,[],1631097,,,1610612754,71,61,2024-01-02T02:40:04Z,3897500,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT09M10.00S,2024-01-02T02:39:27.8Z,3,REGULAR,3pt,Jump Shot,[],1627741,13.14060446780552,3.209252450980392,1610612754,71,61,2024-01-02T02:39:35Z,3900000,False,234.0,71.0,1,left,MISS B. Hield 24' 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Right Corner 3,24+ Right,24.45,Missed,,,,,,,,,,,,,,,,,,
398,PT09M06.00S,2024-01-02T02:39:31.8Z,3,REGULAR,rebound,offensive,[],1631097,,,1610612754,71,61,2024-01-02T03:00:23Z,3910000,False,,,0,,B. Mathurin REBOUND (Off:1 Def:3),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Right Corner 3,24+ Right,,,,397.0,4.0,3.0,1.0,,,,,,,,,,,,,
399,PT09M05.00S,2024-01-02T02:39:32.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1631097,7.440867279894875,50.245098039215684,1610612754,71,63,2024-01-02T02:40:41Z,3920000,False,-1.0,17.0,1,left,B. Mathurin floating Jump Shot (14 PTS),[1631097],1610612754.0,IND,floating,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,1.74,Made,14.0,,,,,,,,,,,,,,,,,
401,PT08M41.00S,2024-01-02T02:39:56.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203081,90.75229960578186,54.41176470588235,1610612749,71,63,2024-01-02T02:41:37Z,3940000,False,22.0,34.0,1,right,MISS D. Lillard driving finger roll Layup - blocked,"[203081, 1630174]",1610612749.0,MIL,driving finger roll,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,4.09,Missed,,,,,,,,,,,,,,,Nesmith,1630174.0,,
402,PT08M41.00S,2024-01-02T02:39:56.9Z,3,REGULAR,block,,[],1630174,,,1610612749,71,63,2024-01-02T02:40:01Z,3950000,False,,,0,,A. Nesmith BLOCK (2 BLK),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
403,PT08M40.00S,2024-01-02T02:39:57.9Z,3,REGULAR,rebound,offensive,[],203507,,,1610612749,71,63,2024-01-02T02:42:13Z,3960000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:10),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,401.0,11.0,10.0,1.0,,,,,,,,,,,,,
406,PT08M40.00S,2024-01-02T02:40:05.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203507,93.38042049934296,50.245098039215684,1610612749,73,63,2024-01-02T02:42:55Z,3970000,False,1.0,10.0,1,right,G. Antetokounmpo putback Layup (20 PTS),[203507],1610612749.0,MIL,putback,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.98,Made,20.0,,,,,,,,,,,,,,,,,
407,PT08M27.00S,2024-01-02T02:40:09.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630174,7.966491458607096,54.65686274509803,1610612754,73,63,2024-01-02T02:40:18Z,3980000,False,-23.0,22.0,1,left,MISS A. Nesmith driving Layup - blocked,"[1630174, 201572]",1610612754.0,IND,driving,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,3.23,Missed,,,,,,,,,,,,,,,Lopez,201572.0,,
409,PT08M27.00S,2024-01-02T02:40:09.9Z,3,REGULAR,block,,[],201572,,,1610612754,73,63,2024-01-02T02:40:29Z,3985000,False,,,0,,B. Lopez BLOCK (3 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
408,PT08M21.00S,2024-01-02T02:40:15.9Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,73,63,2024-01-02T02:40:29Z,3990000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:11),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,407.0,12.0,11.0,1.0,,,,,,,,,,,,,
411,PT08M07.00S,2024-01-02T02:40:46.3Z,3,REGULAR,3pt,Jump Shot,[],203081,77.34888304862024,6.862745098039216,1610612749,73,63,2024-01-02T02:44:40Z,4010000,False,-216.0,160.0,1,right,MISS D. Lillard 26' pullup 3PT,[203081],1610612749.0,MIL,pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,26.88,Missed,,,,,,,,,,,,,,,,,,
412,PT08M04.00S,2024-01-02T02:40:49.3Z,3,REGULAR,rebound,defensive,[],1631097,,,1610612754,73,63,2024-01-02T02:40:57Z,4020000,False,,,0,,B. Mathurin REBOUND (Off:1 Def:4),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,,,,411.0,5.0,4.0,1.0,,,,,,,,,,,,,
413,PT07M56.00S,2024-01-02T02:40:56.6Z,3,REGULAR,3pt,Jump Shot,[],1631097,28.86005256241787,78.92156862745098,1610612754,73,63,2024-01-02T02:41:02Z,4030000,False,-145.0,219.0,1,left,MISS B. Mathurin 26' pullup 3PT,[1631097],1610612754.0,IND,pullup,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,26.23,Missed,,,,,,,,,,,,,,,,,,
414,PT07M52.00S,2024-01-02T02:41:00.6Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,73,63,2024-01-02T02:41:02Z,4040000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:12),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,,,,413.0,13.0,12.0,1.0,,,,,,,,,,,,,
415,PT07M38.00S,2024-01-02T02:41:15.2Z,3,REGULAR,turnover,lost ball,[],203507,,,1610612749,73,63,2024-01-02T02:41:20Z,4050000,False,,,0,,G. Antetokounmpo lost ball TURNOVER (4 TO),"[203507, 1630174]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,4.0,,,Nesmith,1630174.0
416,PT07M38.00S,2024-01-02T02:41:15.2Z,3,REGULAR,steal,,[],1630174,,,1610612754,73,63,2024-01-02T02:41:17Z,4060000,False,,,0,,A. Nesmith STEAL (3 STL),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
417,PT07M34.00S,2024-01-02T02:41:18.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630169,9.017739816031538,49.50980392156863,1610612754,73,65,2024-01-02T02:41:28Z,4070000,False,2.0,32.0,1,left,T. Haliburton running DUNK (10 PTS),[1630169],1610612754.0,IND,running,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,3.24,Made,10.0,,,,,,,,,,,,,,,,,
418,PT07M05.00S,2024-01-02T02:41:49.4Z,3,REGULAR,2pt,Jump Shot,[],201572,88.12417871222075,29.411764705882355,1610612749,73,65,2024-01-02T02:49:31Z,4080000,False,-103.0,59.0,1,right,MISS B. Lopez 11' turnaround fadeaway Shot,[201572],1610612749.0,MIL,turnaround fadeaway,,,Lopez,B. Lopez,,,,,Mid-Range,8-16 Left,11.87,Missed,,,,,,,,,,,,,,,,,,
419,PT07M04.00S,2024-01-02T02:41:50.4Z,3,REGULAR,rebound,defensive,[],1630174,,,1610612754,73,65,2024-01-02T02:49:31Z,4090000,False,,,0,,A. Nesmith REBOUND (Off:0 Def:4),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Mid-Range,8-16 Left,,,,418.0,4.0,4.0,0.0,,,,,,,,,,,,,
