actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
321,PT11M14.00S,2024-04-04T01:16:25.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203507,7.440867279894875,51.71568627450981,1610612749,51,53,2024-04-04T01:16:32Z,3160000,False,-9.0,17.0,1,left,G. Antetokounmpo running DUNK (10 PTS),[203507],1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,1.94,Made,,10.0,,,,,,,,,,,,,
322,PT10M57.00S,2024-04-04T01:16:42.4Z,3,REGULAR,2pt,Jump Shot,[],1628379,93.38042049934296,86.51960784313727,1610612763,51,53,2024-04-04T01:16:49Z,3170000,False,183.0,10.0,1,right,MISS L. Kennard 18' step back Shot,[1628379],1610612763.0,MEM,step back,,,Kennard,L. Kennard,,,,,Mid-Range,16-24 Right,,,,18.29,Missed,,,,,,,,,,,,,,,
323,PT10M54.00S,2024-04-04T01:16:45.4Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,51,53,2024-04-04T01:16:49Z,3180000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:3),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Right,,,,,,322.0,,,,,,,,,,3.0,3.0,0.0,,
324,PT10M40.00S,2024-04-04T01:16:59.5Z,3,REGULAR,3pt,Jump Shot,[],1626192,10.726018396846255,2.941176470588235,1610612749,54,53,2024-04-04T01:17:04Z,3190000,False,235.0,48.0,1,left,P. Connaughton 24' 3PT  (3 PTS) (G. Antetokounmpo 4 AST),"[1626192, 203507]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Right Corner 3,24+ Right,,,,24.02,Made,,3.0,G. Antetokounmpo,203507.0,4.0,,,,,,,,,,
326,PT10M20.00S,2024-04-04T01:17:19.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628991,92.59198423127464,34.068627450980394,1610612763,54,55,2024-04-04T01:17:24Z,3210000,False,-80.0,17.0,1,right,J. Jackson Jr. 8' turnaround bank Hook (12 PTS),[1628991],1610612763.0,MEM,turnaround bank,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,8.15,Made,,12.0,,,,,,,,,,,,,
327,PT10M04.00S,2024-04-04T01:17:34.9Z,3,REGULAR,3pt,Jump Shot,[],201572,34.773324572930356,46.568627450980394,1610612749,57,55,2024-04-04T01:17:40Z,3220000,False,17.0,274.0,1,left,B. Lopez 27' 3PT  (12 PTS) (P. Connaughton 3 AST),"[201572, 1626192]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,,,,27.49,Made,,12.0,P. Connaughton,1626192.0,3.0,,,,,,,,,,
329,PT09M48.00S,2024-04-04T01:17:50.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,91.67214191852825,45.83333333333333,1610612763,57,55,2024-04-04T01:18:02Z,3240000,False,-21.0,26.0,1,right,MISS J. Jackson Jr. driving Layup - blocked,"[1628991, 203507]",1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,3.31,Missed,,,,,,,,,,,,,,Antetokounmpo,203507.0
338,PT09M48.00S,2024-04-04T01:17:50.6Z,3,REGULAR,block,,[],203507,,,1610612763,57,55,2024-04-04T01:18:53Z,3245000,False,,,0,,G. Antetokounmpo BLOCK (4 BLK),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
330,PT09M44.00S,2024-04-04T01:17:54.6Z,3,REGULAR,rebound,offensive,[],1641998,,,1610612763,57,55,2024-04-04T01:18:02Z,3250000,False,,,0,,T. Jemison REBOUND (Off:1 Def:2),[1641998],1610612763.0,MEM,,,,Jemison,T. Jemison,,,,,Restricted Area,0-8 Center,,,,,,329.0,,,,,,,,,,3.0,2.0,1.0,,
331,PT09M44.00S,2024-04-04T01:17:55.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641998,94.40999984741211,50.0,1610612763,57,57,2024-04-04T01:17:55Z,3260000,False,0.0,0.0,1,right,T. Jemison tip Layup (6 PTS),[1641998],1610612763.0,MEM,tip,,,Jemison,T. Jemison,,,,,Mid-Range,8-16 Left,,,,0.0,Made,,6.0,,,,,,,,,,,,,
332,PT09M23.00S,2024-04-04T01:18:15.6Z,3,REGULAR,3pt,Jump Shot,[],1627736,9.543363994743759,4.6568627450980395,1610612749,60,57,2024-04-04T01:18:21Z,3270000,False,227.0,37.0,1,left,M. Beasley 3PT  (6 PTS) (P. Connaughton 4 AST),"[1627736, 1626192]",1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Right Corner 3,24+ Right,,,,22.97,Made,,6.0,P. Connaughton,1626192.0,4.0,,,,,,,,,,
334,PT09M07.00S,2024-04-04T01:18:32.0Z,3,REGULAR,turnover,bad pass,[],1630590,,,1610612763,60,57,2024-04-04T01:18:39Z,3290000,False,,,0,,S. Pippen Jr. bad pass TURNOVER (2 TO),"[1630590, 203507]",1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Mid-Range,8-16 Right,2.0,Antetokounmpo,203507.0,,,,,,,,,,,,,,,,,
335,PT09M07.00S,2024-04-04T01:18:32.0Z,3,REGULAR,steal,,[],203507,,,1610612749,60,57,2024-04-04T01:18:35Z,3300000,False,,,0,,G. Antetokounmpo STEAL (1 STL),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
336,PT09M03.00S,2024-04-04T01:18:36.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203507,7.966491458607096,50.49019607843137,1610612749,62,57,2024-04-04T01:18:46Z,3310000,False,-2.0,22.0,1,left,G. Antetokounmpo running finger roll Layup (12 PTS),[203507],1610612749.0,MIL,running finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,2.25,Made,,12.0,,,,,,,,,,,,,
337,PT09M03.00S,2024-04-04T01:18:42.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,62,57,2024-04-04T01:18:42Z,3320000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT08M44.00S,2024-04-04T01:22:00.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628379,80.6340341655716,48.529411764705884,1610612763,62,57,2024-04-04T01:22:06Z,3330000,False,-7.0,130.0,1,right,MISS L. Kennard 12' floating Shot,[1628379],1610612763.0,MEM,floating,,,Kennard,L. Kennard,,,,,In The Paint (Non-RA),8-16 Center,,,,12.97,Missed,,,,,,,,,,,,,,,
340,PT08M41.00S,2024-04-04T01:22:03.7Z,3,REGULAR,rebound,defensive,[],1627736,,,1610612749,62,57,2024-04-04T01:22:06Z,3340000,False,,,0,,M. Beasley REBOUND (Off:0 Def:1),[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,339.0,,,,,,,,,,1.0,1.0,0.0,,
341,PT08M35.00S,2024-04-04T01:22:10.2Z,3,REGULAR,3pt,Jump Shot,[],1627736,30.17411300919842,73.77450980392157,1610612749,62,57,2024-04-04T01:22:19Z,3350000,False,-119.0,231.0,1,left,MISS M. Beasley 25' 3PT,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,,,,25.99,Missed,,,,,,,,,,,,,,,
342,PT08M32.00S,2024-04-04T01:22:13.2Z,3,REGULAR,rebound,offensive,[],1626192,,,1610612749,62,57,2024-04-04T01:22:19Z,3360000,False,,,0,,P. Connaughton REBOUND (Off:1 Def:4),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Left Center,,,,,,341.0,,,,,,,,,,5.0,4.0,1.0,,
343,PT08M32.00S,2024-04-04T01:22:14.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626192,5.590000152587891,50.0,1610612749,62,57,2024-04-04T01:22:14Z,3370000,False,0.0,0.0,1,left,MISS P. Connaughton tip Layup,[1626192],1610612749.0,MIL,tip,,,Connaughton,P. Connaughton,,,,,Mid-Range,8-16 Left,,,,0.0,Missed,,,,,,,,,,,,,,,
344,PT08M32.00S,2024-04-04T01:22:15.4Z,3,REGULAR,rebound,offensive,[],1626192,,,1610612749,62,57,2024-04-04T01:22:15Z,3380000,False,,,0,,P. Connaughton REBOUND (Off:2 Def:4),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Mid-Range,8-16 Left,,,,,,343.0,,,,,,,,,,6.0,4.0,2.0,,
345,PT08M32.00S,2024-04-04T01:22:16.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626192,7.440867279894875,48.529411764705884,1610612749,62,57,2024-04-04T01:22:31Z,3390000,False,7.0,17.0,1,left,MISS P. Connaughton putback Layup - blocked,"[1626192, 1641998]",1610612749.0,MIL,putback,,,Connaughton,P. Connaughton,,,,,Restricted Area,0-8 Center,,,,1.89,Missed,,,,,,,,,,,,,,Jemison,1641998.0
346,PT08M32.00S,2024-04-04T01:22:16.7Z,3,REGULAR,block,,[],1641998,,,1610612749,62,57,2024-04-04T01:22:19Z,3400000,False,,,0,,T. Jemison BLOCK (1 BLK),[1641998],1610612763.0,MEM,,,,Jemison,T. Jemison,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
347,PT08M32.00S,2024-04-04T01:22:16.7Z,3,REGULAR,rebound,defensive,[],1628379,,,1610612763,62,57,2024-04-04T01:22:31Z,3410000,False,,,0,,L. Kennard REBOUND (Off:0 Def:3),[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Restricted Area,0-8 Center,,,,,,345.0,,,,,,,,,,3.0,3.0,0.0,,
349,PT08M14.00S,2024-04-04T01:22:40.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,90.09526938239159,45.09803921568628,1610612763,62,57,2024-04-04T01:27:33Z,3430000,False,-25.0,41.0,1,right,MISS J. Jackson Jr. floating Shot,[1628991],1610612763.0,MEM,floating,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,4.74,Missed,,,,,,,,,,,,,,,
350,PT08M13.00S,2024-04-04T01:22:41.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612749,62,57,2024-04-04T01:27:33Z,3440000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,349.0,,,,,,,,,,,,,,
352,PT07M59.00S,2024-04-04T01:23:06.3Z,3,REGULAR,foul,personal,[],1630590,,,1610612749,62,57,2024-04-04T01:23:16Z,3460000,False,,,0,,S. Pippen Jr. personal FOUL (1 PF),"[1630590, 1626192]",1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,200833.0,1.0,0.0,Connaughton,1626192.0,,,,,
354,PT07M44.00S,2024-04-04T01:23:32.6Z,3,REGULAR,3pt,Jump Shot,[],201572,28.728646517739815,81.12745098039215,1610612749,65,57,2024-04-04T01:23:37Z,3480000,False,-156.0,218.0,1,left,B. Lopez 26' 3PT  (15 PTS) (P. Connaughton 5 AST),"[201572, 1626192]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,,,,26.74,Made,,15.0,P. Connaughton,1626192.0,5.0,,,,,,,,,,
426,PT07M28.00S,2024-04-04T01:23:43.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641713,88.91261498028909,47.549019607843135,1610612763,65,57,2024-04-04T01:37:56Z,3495000,False,-12.0,52.0,1,right,MISS G. Jackson driving Layup - blocked,"[1641713, 203109]",1610612763.0,MEM,driving,,,Jackson,G. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,5.31,Missed,,,,,,,,,,,,,,Crowder,203109.0
427,PT07M28.00S,2024-04-04T01:23:43.0Z,3,REGULAR,block,,[],203109,,,1610612763,65,57,2024-04-04T01:37:56Z,3497500,False,,,0,,J. Crowder BLOCK (1 BLK),[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
428,PT07M28.00S,2024-04-04T01:23:43.0Z,3,REGULAR,rebound,offensive,[],1641998,,,1610612763,65,57,2024-04-04T01:37:56Z,3498750,False,,,0,,T. Jemison REBOUND (Off:2 Def:2),[1641998],1610612763.0,MEM,,,,Jemison,T. Jemison,,,,,In The Paint (Non-RA),0-8 Center,,,,,,426.0,,,,,,,,,,4.0,2.0,2.0,,
356,PT07M24.00S,2024-04-04T01:23:53.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641998,90.48948751642575,51.470588235294116,1610612763,65,57,2024-04-04T01:37:56Z,3500000,False,7.0,37.0,1,right,MISS T. Jemison Layup - blocked,"[1641998, 203507]",1610612763.0,MEM,,,,Jemison,T. Jemison,,,,,Restricted Area,0-8 Center,,,,3.76,Missed,,,,,,,,,,,,,,Antetokounmpo,203507.0
357,PT07M24.00S,2024-04-04T01:23:53.5Z,3,REGULAR,block,,[],203507,,,1610612763,65,57,2024-04-04T01:23:57Z,3510000,False,,,0,,G. Antetokounmpo BLOCK (5 BLK),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
358,PT07M19.00S,2024-04-04T01:23:58.5Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,65,57,2024-04-04T01:24:04Z,3520000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:4),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,356.0,,,,,,,,,,4.0,4.0,0.0,,
359,PT07M18.00S,2024-04-04T01:23:59.0Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",203507,6.783837056504599,49.754901960784316,1610612749,67,57,2024-04-04T01:24:18Z,3530000,False,1.0,11.0,1,left,G. Antetokounmpo running DUNK (14 PTS),[203507],1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,1.14,Made,,14.0,,,,,,,,,,,,,
361,PT06M58.00S,2024-04-04T01:24:18.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630590,80.1084099868594,35.53921568627451,1610612763,67,59,2024-04-04T01:24:24Z,3550000,False,-72.0,134.0,1,right,S. Pippen Jr. 15' pullup Jump Shot (4 PTS) (L. Kennard 4 AST),"[1630590, 1628379]",1610612763.0,MEM,pullup,,,Pippen Jr.,S. Pippen Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,15.27,Made,,4.0,L. Kennard,1628379.0,4.0,,,,,,,,,,
363,PT06M45.00S,2024-04-04T01:24:31.7Z,3,REGULAR,3pt,Jump Shot,[],1626192,9.674770039421814,96.81372549019608,1610612749,67,59,2024-04-04T01:24:40Z,3570000,False,-234.0,38.0,1,left,MISS P. Connaughton 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Left Corner 3,24+ Left,,,,23.72,Missed,,,,,,,,,,,,,,,
364,PT06M42.00S,2024-04-04T01:24:34.9Z,3,REGULAR,rebound,defensive,[],1641713,,,1610612763,67,59,2024-04-04T01:24:35Z,3580000,False,,,0,,G. Jackson REBOUND (Off:0 Def:6),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Left Corner 3,24+ Left,,,,,,363.0,,,,,,,,,,6.0,6.0,0.0,,
365,PT06M33.00S,2024-04-04T01:24:44.0Z,3,REGULAR,2pt,Jump Shot,[],1630590,93.64323258869908,81.12745098039215,1610612763,67,59,2024-04-04T01:33:14Z,3590000,False,156.0,7.0,1,right,MISS S. Pippen Jr. 15' pullup Shot,[1630590],1610612763.0,MEM,pullup,,,Pippen Jr.,S. Pippen Jr.,,,,,Mid-Range,8-16 Right,,,,15.58,Missed,,,,,,,,,,,,,,,
366,PT06M30.00S,2024-04-04T01:24:47.0Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,67,59,2024-04-04T01:24:53Z,3600000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:5),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Right,,,,,,365.0,,,,,,,,,,5.0,5.0,0.0,,
367,PT06M25.00S,2024-04-04T01:24:53.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201572,6.783837056504599,49.754901960784316,1610612749,69,59,2024-04-04T01:25:00Z,3610000,False,1.0,11.0,1,left,B. Lopez cutting Layup (17 PTS) (G. Antetokounmpo 5 AST),"[201572, 203507]",1610612749.0,MIL,cutting,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,1.14,Made,,17.0,G. Antetokounmpo,203507.0,5.0,,,,,,,,,,
369,PT06M13.00S,2024-04-04T01:25:04.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628991,86.81011826544021,40.931372549019606,1610612763,69,61,2024-04-04T01:25:09Z,3630000,False,-45.0,71.0,1,right,J. Jackson Jr. 8' driving Hook (14 PTS),[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,8.46,Made,,14.0,,,,,,,,,,,,,
371,PT06M03.00S,2024-04-04T01:25:36.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,5.863994743758213,49.01960784313725,1610612749,69,61,2024-04-04T01:25:46Z,3650000,False,5.0,3.0,1,left,MISS G. Antetokounmpo cutting Layup,[203507],1610612749.0,MIL,cutting,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,0.55,Missed,,,,,,,,,,,,,,,
372,PT06M01.00S,2024-04-04T01:25:38.3Z,3,REGULAR,rebound,defensive,[],1628991,,,1610612763,69,61,2024-04-04T01:25:46Z,3660000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:3),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,371.0,,,,,,,,,,3.0,3.0,0.0,,
373,PT05M58.00S,2024-04-04T01:25:42.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630590,92.85479632063075,51.71568627450981,1610612763,69,63,2024-04-04T01:25:50Z,3670000,False,9.0,15.0,1,right,S. Pippen Jr. running Layup (6 PTS) (J. Jackson Jr. 2 AST),"[1630590, 1628991]",1610612763.0,MEM,running,,,Pippen Jr.,S. Pippen Jr.,,,,,Restricted Area,0-8 Center,,,,1.7,Made,,6.0,J. Jackson Jr.,1628991.0,2.0,,,,,,,,,,
375,PT05M58.00S,2024-04-04T01:25:48.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,69,63,2024-04-04T01:25:48Z,3690000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT05M58.00S,2024-04-04T01:28:24.0Z,3,REGULAR,substitution,out,[],1626192,,,1610612749,69,63,2024-04-04T01:28:49Z,3700000,False,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT05M58.00S,2024-04-04T01:28:24.0Z,3,REGULAR,substitution,in,[],1631102,,,1610612749,69,63,2024-04-04T01:28:49Z,3710000,False,,,0,,SUB in: T. Washington Jr.,[1631102],1610612749.0,MIL,,,,Washington Jr.,T. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT05M36.00S,2024-04-04T01:29:22.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201572,9.411957950065702,52.69607843137255,1610612749,69,63,2024-04-04T01:29:29Z,3720000,False,-13.0,36.0,1,left,MISS B. Lopez driving Layup - blocked,"[201572, 1641998]",1610612749.0,MIL,driving,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,3.84,Missed,,,,,,,,,,,,,,Jemison,1641998.0
379,PT05M36.00S,2024-04-04T01:29:22.4Z,3,REGULAR,block,,[],1641998,,,1610612749,69,63,2024-04-04T01:29:26Z,3730000,False,,,0,,T. Jemison BLOCK (2 BLK),[1641998],1610612763.0,MEM,,,,Jemison,T. Jemison,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
380,PT05M36.00S,2024-04-04T01:29:22.4Z,3,REGULAR,rebound,offensive,[],201572,,,1610612749,69,63,2024-04-04T01:29:29Z,3740000,False,,,0,,B. Lopez REBOUND (Off:2 Def:4),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,378.0,,,,,,,,,,6.0,4.0,2.0,,
381,PT05M36.00S,2024-04-04T01:29:28.8Z,3,REGULAR,turnover,out-of-bounds,[],201572,,,1610612749,69,63,2024-04-04T01:29:36Z,3750000,False,,,0,,B. Lopez bad pass out-of-bounds TURNOVER (3 TO),[201572],1610612749.0,MIL,bad pass,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,3.0,,,,,,,,,,200833.0,,,,,,,,,
382,PT05M17.00S,2024-04-04T01:29:52.5Z,3,REGULAR,foul,personal,['2freethrow'],203507,,,1610612763,69,63,2024-04-04T01:30:02Z,3760000,False,,,0,,G. Antetokounmpo shooting personal FOUL (3 PF) (Jemison 2 FT),"[203507, 1641998]",1610612749.0,MIL,shooting,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,200833.0,3.0,0.0,Jemison,1641998.0,,,,,
385,PT05M17.00S,2024-04-04T01:30:23.7Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1641998,,,1610612763,69,63,2024-04-04T01:30:23Z,3780000,False,,,0,,MISS T. Jemison Free Throw 1 of 2,[1641998],1610612763.0,MEM,,,,Jemison,T. Jemison,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
386,PT05M17.00S,2024-04-04T01:30:23.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,69,63,2024-04-04T01:30:23Z,3790000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,385.0,,,,,,,,,,,,,,
387,PT05M17.00S,2024-04-04T01:30:25.7Z,3,REGULAR,substitution,out,[],201572,,,1610612763,69,63,2024-04-04T01:30:32Z,3800000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT05M17.00S,2024-04-04T01:30:25.7Z,3,REGULAR,substitution,in,[],1626171,,,1610612763,69,63,2024-04-04T01:30:32Z,3810000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT05M17.00S,2024-04-04T01:30:43.8Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1641998,,,1610612763,69,64,2024-04-04T01:30:43Z,3820000,False,,,0,,T. Jemison Free Throw 2 of 2 (7 PTS),[1641998],1610612763.0,MEM,,,,Jemison,T. Jemison,,,,,,,,,,,Made,,7.0,,,,,,,,,,,,,
390,PT05M07.00S,2024-04-04T01:31:05.4Z,3,REGULAR,foul,technical,['1freethrow'],1641998,,,1610612749,69,64,2024-04-04T01:31:25Z,3830000,False,,,0,,T. Jemison defensive-3-second technical FOUL (1 Tech),[1641998],1610612763.0,MEM,defensive-3-second,,,Jemison,T. Jemison,,,,,,,,,,,,,,,,,200833.0,0.0,1.0,,,,,,,
391,PT05M07.00S,2024-04-04T01:31:26.8Z,3,REGULAR,freethrow,1 of 1,[],1627736,,,1610612749,70,64,2024-04-04T01:31:26Z,3840000,False,,,0,,M. Beasley technical Free Throw 1 of 1 (7 PTS),[1627736],1610612749.0,MIL,technical,,,Beasley,M. Beasley,,,,,,,,,,,Made,,7.0,,,,,,,,,,,,,
392,PT05M07.00S,2024-04-04T01:31:28.2Z,3,REGULAR,substitution,out,[],1630590,,,1610612749,70,64,2024-04-04T01:31:33Z,3850000,False,,,0,,SUB out: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT05M07.00S,2024-04-04T01:31:28.2Z,3,REGULAR,substitution,out,[],1641998,,,1610612749,70,64,2024-04-04T01:31:33Z,3860000,False,,,0,,SUB out: T. Jemison,[1641998],1610612763.0,MEM,,,,Jemison,T. Jemison,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT05M07.00S,2024-04-04T01:31:28.2Z,3,REGULAR,substitution,in,[],1629634,,,1610612749,70,64,2024-04-04T01:31:33Z,3870000,False,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT05M07.00S,2024-04-04T01:31:28.2Z,3,REGULAR,substitution,in,[],1630692,,,1610612749,70,64,2024-04-04T01:31:33Z,3880000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612763.0,MEM,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT05M00.00S,2024-04-04T01:31:48.4Z,3,REGULAR,3pt,Jump Shot,[],1626171,30.831143232588698,28.431372549019606,1610612749,70,64,2024-04-04T01:31:53Z,3890000,False,108.0,237.0,1,left,MISS B. Portis 26' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Right Center,,,,26.06,Missed,,,,,,,,,,,,,,,
397,PT04M56.00S,2024-04-04T01:31:52.4Z,3,REGULAR,rebound,defensive,[],1630692,,,1610612763,70,64,2024-04-04T01:31:53Z,3900000,False,,,0,,J. Goodwin REBOUND (Off:1 Def:4),[1630692],1610612763.0,MEM,,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Right Center,,,,,,396.0,,,,,,,,,,5.0,4.0,1.0,,
398,PT04M42.00S,2024-04-04T01:32:11.2Z,3,REGULAR,turnover,out-of-bounds,[],1641713,,,1610612763,70,64,2024-04-04T01:32:20Z,3910000,False,,,0,,G. Jackson step out-of-bounds TURNOVER (2 TO),[1641713],1610612763.0,MEM,step,,,Jackson,G. Jackson,,,,,Restricted Area,0-8 Center,2.0,,,,,,,,,,202026.0,,,,,,,,,
