actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
516,PT10M14.00S,2023-12-18T01:57:42.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628988,12.697109067017081,62.254901960784316,1610612745,100,93,2023-12-18T01:57:47Z,4970000,False,-61.0,67.0,1,left,MISS A. Holiday 9' driving floating Shot,[1628988],1610612745.0,HOU,driving floating,,,Holiday,A. Holiday,,,,,In The Paint (Non-RA),8-16 Left,9.07,Missed,,,,,,,,,,,,,,,,,,
517,PT10M11.00S,2023-12-18T01:57:45.1Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,100,93,2023-12-18T01:57:47Z,4980000,False,,,0,,G. Antetokounmpo REBOUND (Off:6 Def:7),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Left,,,516.0,13.0,7.0,6.0,,,,,,,,,,,,,,
518,PT09M59.00S,2023-12-18T01:57:59.6Z,4,REGULAR,foul,personal,['2freethrow'],1628988,,,1610612749,100,93,2023-12-18T01:58:08Z,4990000,False,,,0,,A. Holiday shooting personal FOUL (2 PF) (Middleton 2 FT),"[1628988, 203114]",1610612745.0,HOU,shooting,,,Holiday,A. Holiday,,,,,Restricted Area,0-8 Center,,,,,,,1627529.0,,2.0,0.0,Middleton,203114.0,,,,,,,,
520,PT09M59.00S,2023-12-18T01:58:23.3Z,4,REGULAR,freethrow,1 of 2,[],203114,,,1610612749,101,93,2023-12-18T01:58:23Z,5010000,False,,,0,,K. Middleton Free Throw 1 of 2 (7 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,Made,,,,,,,,,,,7.0,,,,,,,
521,PT09M59.00S,2023-12-18T01:58:35.3Z,4,REGULAR,freethrow,2 of 2,[],203114,,,1610612749,102,93,2023-12-18T01:58:35Z,5020000,False,,,0,,K. Middleton Free Throw 2 of 2 (8 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,Made,,,,,,,,,,,8.0,,,,,,,
522,PT09M40.00S,2023-12-18T01:58:58.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631095,19.66162943495401,35.53921568627451,1610612745,102,95,2023-12-18T01:59:05Z,5030000,False,72.0,132.0,1,left,J. Smith Jr. 15' fadeaway Jump Shot (13 PTS) (J. Green 1 AST),"[1631095, 201145]",1610612745.0,HOU,fadeaway,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,15.08,Made,,,,,,,,,,,13.0,,,J. Green,201145.0,1.0,,
524,PT09M40.00S,2023-12-18T01:59:02.0Z,4,REGULAR,foul,personal,['1freethrow'],203507,,,1610612745,102,95,2023-12-18T01:59:26Z,5050000,False,,,0,,G. Antetokounmpo shooting personal FOUL (3 PF) (Smith Jr. 1 FT),"[203507, 1631095]",1610612749.0,MIL,shooting,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1662.0,,3.0,0.0,Smith Jr.,1631095.0,,,,,,,,
527,PT09M40.00S,2023-12-18T02:00:48.2Z,4,REGULAR,freethrow,1 of 1,[],1631095,,,1610612745,102,96,2023-12-18T02:00:48Z,5080000,False,,,0,,J. Smith Jr. Free Throw 1 of 1 (14 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,Made,,,,,,,,,,,14.0,,,,,,,
529,PT09M40.00S,2023-12-18T02:02:28.8Z,4,REGULAR,substitution,out,[],203507,,,1610612749,102,96,2023-12-18T02:02:32Z,5100000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT09M40.00S,2023-12-18T02:02:28.8Z,4,REGULAR,substitution,in,[],201572,,,1610612749,102,96,2023-12-18T02:02:32Z,5110000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT09M26.00S,2023-12-18T02:03:02.0Z,4,REGULAR,2pt,Jump Shot,[],203114,73.40670170827858,47.30392156862745,1610612749,104,96,2023-12-18T02:03:06Z,5120000,False,-13.0,197.0,1,right,K. Middleton 19' pullup Jump Shot (10 PTS),[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Center,19.8,Made,,,,,,,,,,,10.0,,,,,,,
532,PT09M15.00S,2023-12-18T02:03:14.7Z,4,REGULAR,3pt,Jump Shot,[],1631095,29.814799605781868,28.209252450980394,1610612745,104,96,2023-12-18T02:04:18Z,5130000,False,109.0,228.0,1,left,MISS J. Smith Jr. 25' pullup 3PT,[1631095],1610612745.0,HOU,pullup,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,25.25,Missed,,,,,,,,,,,,,,,,,,
533,PT09M14.00S,2023-12-18T02:03:15.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612749,104,96,2023-12-18T02:04:00Z,5140000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Right Center,,,532.0,,,,,,,,,,,,,,,,,
535,PT09M14.00S,2023-12-18T02:03:21.0Z,4,REGULAR,substitution,out,[],201572,,,1610612749,104,96,2023-12-18T02:03:26Z,5160000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT09M14.00S,2023-12-18T02:03:21.0Z,4,REGULAR,substitution,in,[],203507,,,1610612749,104,96,2023-12-18T02:03:26Z,5170000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT09M02.00S,2023-12-18T02:03:37.7Z,4,REGULAR,turnover,lost ball,[],203507,,,1610612749,104,96,2023-12-18T02:03:43Z,5180000,False,,,0,,G. Antetokounmpo lost ball TURNOVER (6 TO),"[203507, 1630256]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,6.0,,,,,,Tate,1630256.0,,,,,
538,PT09M02.00S,2023-12-18T02:03:37.7Z,4,REGULAR,steal,,[],1630256,,,1610612745,104,96,2023-12-18T02:03:40Z,5190000,False,,,0,,J. Tate STEAL (1 STL),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
539,PT08M50.00S,2023-12-18T02:03:48.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631106,18.00262812089356,55.859375,1610612745,104,98,2023-12-18T02:04:01Z,5200000,False,-29.0,117.0,1,left,T. Eason 12' turnaround fadeaway Jump Shot (11 PTS) (A. Holiday 2 AST),"[1631106, 1628988]",1610612745.0,HOU,turnaround fadeaway,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Center,12.03,Made,,,,,,,,,,,11.0,,,A. Holiday,1628988.0,2.0,,
541,PT08M32.00S,2023-12-18T02:04:11.6Z,4,REGULAR,2pt,Jump Shot,[],203114,74.77003942181341,48.09283088235294,1610612749,106,98,2023-12-18T02:04:48Z,5220000,False,-10.0,185.0,1,right,K. Middleton 18' turnaround fadeaway Jump Shot (12 PTS),[203114],1610612749.0,MIL,turnaround fadeaway,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Center,18.49,Made,,,,,,,,,,,12.0,,,,,,,
542,PT08M32.00S,2023-12-18T02:04:15.0Z,4,REGULAR,foul,personal,['1freethrow'],1631106,,,1610612749,106,98,2023-12-18T02:04:43Z,5230000,False,,,0,,T. Eason shooting personal FOUL (2 PF) (Middleton 1 FT),"[1631106, 203114]",1610612745.0,HOU,shooting,,,Eason,T. Eason,,,,,Mid-Range,16-24 Center,,,,,,,201245.0,,2.0,0.0,Middleton,203114.0,,,,,,,,
544,PT08M32.00S,2023-12-18T02:04:34.8Z,4,REGULAR,freethrow,1 of 1,[],203114,,,1610612749,107,98,2023-12-18T02:04:34Z,5250000,False,,,0,,K. Middleton Free Throw 1 of 1 (13 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,Made,,,,,,,,,,,13.0,,,,,,,
545,PT08M13.00S,2023-12-18T02:04:54.9Z,4,REGULAR,2pt,Jump Shot,[],201145,9.937582128777924,19.852941176470587,1610612745,107,100,2023-12-18T02:05:02Z,5260000,False,151.0,41.0,1,left,J. Green 15' Jump Shot (14 PTS),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,8-16 Right,15.62,Made,,,,,,,,,,,14.0,,,,,,,
546,PT07M59.00S,2023-12-18T02:05:12.3Z,4,REGULAR,3pt,Jump Shot,[],203114,69.20170827858082,71.56862745098039,1610612749,107,100,2023-12-18T02:08:35Z,5270000,False,108.0,237.0,1,right,MISS K. Middleton 26' 3PT,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Right Center,26.04,Missed,,,,,,,,,,,,,,,,,,
547,PT07M56.00S,2023-12-18T02:05:15.3Z,4,REGULAR,rebound,defensive,[],1628988,,,1610612745,107,100,2023-12-18T02:08:35Z,5280000,False,,,0,,A. Holiday REBOUND (Off:0 Def:1),[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Right Center,,,546.0,1.0,1.0,0.0,,,,,,,,,,,,,,
548,PT07M52.00S,2023-12-18T02:05:18.4Z,4,REGULAR,2pt,Jump Shot,['fastbreak'],1631106,3.203022339027598,93.38235294117646,1610612745,107,100,2023-12-18T02:07:40Z,5290000,False,-217.0,-22.0,1,left,MISS T. Eason 21' Jump Shot,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Mid-Range,16-24 Left,21.81,Missed,,,,,,,,,,,,,,,,,,
549,PT07M50.00S,2023-12-18T02:05:20.4Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,107,100,2023-12-18T02:06:09Z,5300000,False,,,0,,G. Antetokounmpo REBOUND (Off:6 Def:8),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Left,,,548.0,14.0,8.0,6.0,,,,,,,,,,,,,,
550,PT07M36.00S,2023-12-18T02:05:43.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203507,94.1688567674113,58.57843137254902,1610612749,107,100,2023-12-18T02:14:49Z,5310000,False,43.0,2.0,1,right,MISS G. Antetokounmpo driving Layup,[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,4.3,Missed,,,,,,,,,,,,,,,,,,
552,PT07M36.00S,2023-12-18T02:05:43.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612745,107,100,2023-12-18T02:14:49Z,5330000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,550.0,,,,,,,,,,,,,,,,,
554,PT07M36.00S,2023-12-18T02:06:07.7Z,4,REGULAR,substitution,out,[],1628988,,,1610612745,107,100,2023-12-18T02:06:11Z,5350000,False,,,0,,SUB out: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT07M36.00S,2023-12-18T02:06:07.7Z,4,REGULAR,substitution,in,[],1627832,,,1610612745,107,100,2023-12-18T02:06:11Z,5360000,False,,,0,,SUB in: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT07M36.00S,2023-12-18T02:06:07.7Z,4,REGULAR,substitution,out,[],1630699,,,1610612745,107,100,2023-12-18T02:07:12Z,5365000,False,,,0,,SUB out: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT07M36.00S,2023-12-18T02:06:07.7Z,4,REGULAR,substitution,in,[],1641748,,,1610612745,107,100,2023-12-18T02:07:12Z,5367500,False,,,0,,SUB in: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT07M24.00S,2023-12-18T02:06:25.6Z,4,REGULAR,foul,personal,['2freethrow'],1641748,,,1610612745,107,100,2023-12-18T02:06:43Z,5370000,False,,,0,,A. Jackson Jr. shooting personal FOUL (4 PF) (Green 2 FT),"[1641748, 201145]",1610612749.0,MIL,shooting,,,Jackson Jr.,A. Jackson Jr.,,,,,Mid-Range,8-16 Right,,,,,,,201245.0,,4.0,0.0,Green,201145.0,,,,,,,,
560,PT07M24.00S,2023-12-18T02:07:16.3Z,4,REGULAR,substitution,out,[],1631106,,,1610612745,107,100,2023-12-18T02:07:25Z,5390000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT07M24.00S,2023-12-18T02:07:16.3Z,4,REGULAR,substitution,in,[],1628415,,,1610612745,107,100,2023-12-18T02:07:25Z,5400000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT07M24.00S,2023-12-18T02:07:27.4Z,4,REGULAR,freethrow,1 of 2,[],201145,,,1610612745,107,101,2023-12-18T02:07:27Z,5410000,False,,,0,,J. Green Free Throw 1 of 2 (15 PTS),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,,,,,,,,,,,15.0,,,,,,,
563,PT07M24.00S,2023-12-18T02:07:28.3Z,4,REGULAR,freethrow,2 of 2,[],201145,,,1610612745,107,102,2023-12-18T02:07:28Z,5420000,False,,,0,,J. Green Free Throw 2 of 2 (16 PTS),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,,,,,,,,,,,16.0,,,,,,,
564,PT07M08.00S,2023-12-18T02:07:33.9Z,4,REGULAR,3pt,Jump Shot,[],1626166,76.95466491458606,9.558823529411764,1610612749,107,102,2023-12-18T02:07:44Z,5430000,False,-202.0,164.0,1,right,MISS C. Payne 26' 3PT,[1626166],1610612749.0,MIL,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Left Center,26.04,Missed,,,,,,,,,,,,,,,,,,
565,PT07M06.00S,2023-12-18T02:07:36.7Z,4,REGULAR,rebound,offensive,[],1626171,,,1610612749,107,102,2023-12-18T02:07:36Z,5440000,False,,,0,,B. Portis REBOUND (Off:4 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,,,564.0,6.0,2.0,4.0,,,,,,,,,,,,,,
567,PT07M03.00S,2023-12-18T02:07:39.2Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],203114,74.85216819973719,30.88235294117647,1610612749,109,102,2023-12-18T02:07:48Z,5460000,False,-96.0,184.0,1,right,K. Middleton 20' pullup Jump Shot (15 PTS) (G. Antetokounmpo 3 AST),"[203114, 203507]",1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Left Center,20.73,Made,,,,,,,,,,,15.0,,,G. Antetokounmpo,203507.0,3.0,,
569,PT06M53.00S,2023-12-18T02:07:54.8Z,4,REGULAR,foul,personal,[],1626166,,,1610612745,109,102,2023-12-18T02:08:27Z,5480000,False,,,0,,C. Payne personal FOUL (2 PF),"[1626166, 1630256]",1610612749.0,MIL,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Center,,,,,,,1627529.0,,2.0,0.0,Tate,1630256.0,,,,,,,,
571,PT06M53.00S,2023-12-18T02:08:07.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,109,102,2023-12-18T02:08:07Z,5500000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT06M53.00S,2023-12-18T02:10:14.6Z,4,REGULAR,substitution,out,[],1626166,,,1610612745,109,102,2023-12-18T02:10:32Z,5510000,False,,,0,,SUB out: C. Payne,[1626166],1610612749.0,MIL,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT06M53.00S,2023-12-18T02:10:14.6Z,4,REGULAR,substitution,in,[],203081,,,1610612745,109,102,2023-12-18T02:10:32Z,5520000,False,,,0,,SUB in: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT06M37.00S,2023-12-18T02:11:11.0Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628415,10.5946123521682,52.450980392156865,1610612745,109,104,2023-12-18T02:11:17Z,5530000,False,-12.0,47.0,1,left,D. Brooks Hook (16 PTS),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,4.87,Made,,,,,,,,,,,16.0,,,,,,,
575,PT06M13.00S,2023-12-18T02:11:35.4Z,4,REGULAR,2pt,Jump Shot,[],203114,95.74572930354796,75.0,1610612749,109,104,2023-12-18T02:11:40Z,5540000,False,125.0,-13.0,1,right,MISS K. Middleton 12' turnaround fadeaway Shot,[203114],1610612749.0,MIL,turnaround fadeaway,,,Middleton,K. Middleton,,,,,Mid-Range,8-16 Right,12.56,Missed,,,,,,,,,,,,,,,,,,
576,PT06M10.00S,2023-12-18T02:11:38.1Z,4,REGULAR,rebound,defensive,[],1631095,,,1610612745,109,104,2023-12-18T02:11:38Z,5550000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:5),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Right,,,575.0,5.0,5.0,0.0,,,,,,,,,,,,,,
577,PT05M56.00S,2023-12-18T02:11:52.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631095,19.136005256241788,43.872549019607845,1610612745,109,106,2023-12-18T02:12:46Z,5560000,False,31.0,127.0,1,left,J. Smith Jr. 13' fadeaway Jump Shot (16 PTS),[1631095],1610612745.0,HOU,fadeaway,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,13.1,Made,,,,,,,,,,,16.0,,,,,,,
578,PT05M29.00S,2023-12-18T02:12:19.0Z,4,REGULAR,3pt,Jump Shot,[],203114,68.28186596583443,35.53921568627451,1610612749,112,106,2023-12-18T02:12:23Z,5570000,False,-72.0,246.0,1,right,K. Middleton 25' 3PT  (18 PTS) (D. Lillard 11 AST),"[203114, 203081]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Center,25.61,Made,,,,,,,,,,,18.0,,,D. Lillard,203081.0,11.0,,
580,PT05M14.00S,2023-12-18T02:12:39.1Z,4,REGULAR,foul,personal,['2freethrow'],203114,,,1610612745,112,106,2023-12-18T02:12:51Z,5590000,False,,,0,,K. Middleton shooting personal FOUL (3 PF) (Brooks 2 FT),"[203114, 1628415]",1610612749.0,MIL,shooting,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1662.0,,3.0,0.0,Brooks,1628415.0,,,,,,,,
582,PT05M14.00S,2023-12-18T02:13:20.5Z,4,REGULAR,freethrow,1 of 2,[],1628415,,,1610612745,112,107,2023-12-18T02:13:20Z,5610000,False,,,0,,D. Brooks Free Throw 1 of 2 (17 PTS),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,Made,,,,,,,,,,,17.0,,,,,,,
583,PT05M14.00S,2023-12-18T02:13:21.9Z,4,REGULAR,substitution,out,[],1630256,,,1610612745,112,107,2023-12-18T02:13:39Z,5620000,False,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT05M14.00S,2023-12-18T02:13:21.9Z,4,REGULAR,substitution,out,[],201145,,,1610612745,112,107,2023-12-18T02:13:39Z,5630000,False,,,0,,SUB out: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT05M14.00S,2023-12-18T02:13:21.9Z,4,REGULAR,substitution,in,[],1630224,,,1610612745,112,107,2023-12-18T02:13:39Z,5640000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT05M14.00S,2023-12-18T02:13:21.9Z,4,REGULAR,substitution,in,[],1630578,,,1610612745,112,107,2023-12-18T02:13:39Z,5650000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT05M14.00S,2023-12-18T02:13:41.3Z,4,REGULAR,substitution,out,[],1626171,,,1610612745,112,107,2023-12-18T02:13:45Z,5660000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT05M14.00S,2023-12-18T02:13:41.3Z,4,REGULAR,substitution,in,[],201572,,,1610612745,112,107,2023-12-18T02:13:45Z,5670000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT05M14.00S,2023-12-18T02:13:48.0Z,4,REGULAR,freethrow,2 of 2,[],1628415,,,1610612745,112,108,2023-12-18T02:13:48Z,5680000,False,,,0,,D. Brooks Free Throw 2 of 2 (18 PTS),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,Made,,,,,,,,,,,18.0,,,,,,,
590,PT04M53.00S,2023-12-18T02:14:00.7Z,4,REGULAR,3pt,Jump Shot,[],203081,68.15045992115637,28.921568627450984,1610612749,115,108,2023-12-18T02:14:05Z,5690000,False,-105.0,247.0,1,right,D. Lillard 26' 3PT step back (35 PTS) (K. Middleton 2 AST),"[203081, 203114]",1610612749.0,MIL,step back,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,26.85,Made,,,,,,,,,,,35.0,,,K. Middleton,203114.0,2.0,,
592,PT04M36.00S,2023-12-18T02:14:20.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,7.046649145860711,41.911764705882355,1610612745,115,108,2023-12-18T02:16:47Z,5710000,False,40.0,14.0,1,left,MISS A. Sengun driving Layup,[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,4.27,Missed,,,,,,,,,,,,,,,,,,
593,PT04M34.00S,2023-12-18T02:14:22.7Z,4,REGULAR,rebound,offensive,[],1630578,,,1610612745,115,108,2023-12-18T02:17:33Z,5720000,False,,,0,,A. Sengun REBOUND (Off:1 Def:6),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,592.0,7.0,6.0,1.0,,,,,,,,,,,,,,
594,PT04M32.00S,2023-12-18T02:14:26.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630578,8.492115637319317,50.98039215686274,1610612745,115,108,2023-12-18T02:17:33Z,5730000,False,-5.0,27.0,1,left,MISS A. Sengun putback Layup,[1630578],1610612745.0,HOU,putback,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,2.77,Missed,,,,,,,,,,,,,,,,,,
595,PT04M30.00S,2023-12-18T02:14:28.5Z,4,REGULAR,rebound,defensive,[],203081,,,1610612749,115,108,2023-12-18T02:17:25Z,5740000,False,,,0,,D. Lillard REBOUND (Off:0 Def:5),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,,,594.0,5.0,5.0,0.0,,,,,,,,,,,,,,
596,PT04M18.00S,2023-12-18T02:14:39.4Z,4,REGULAR,foul,offensive,[],203081,,,1610612749,115,108,2023-12-18T02:14:48Z,5750000,False,,,0,,D. Lillard offensive FOUL (2 PF),"[203081, 1628415]",1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Center,,,,,,,201245.0,,2.0,0.0,Brooks,1628415.0,,,,,,,,
598,PT04M18.00S,2023-12-18T02:14:39.4Z,4,REGULAR,turnover,offensive foul,[],203081,,,1610612749,115,108,2023-12-18T02:14:39Z,5770000,False,,,0,,D. Lillard offensive foul TURNOVER (2 TO),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Center,,,,,,,201245.0,2.0,,,,,,,,,,,,
599,PT04M06.00S,2023-12-18T02:15:02.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627832,33.722076215505915,57.84313725490197,1610612745,115,111,2023-12-18T02:15:09Z,5780000,False,-39.0,264.0,1,left,F. VanVleet 26' 3PT pullup (17 PTS),[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,26.74,Made,,,,,,,,,,,17.0,,,,,,,
600,PT03M44.00S,2023-12-18T02:15:26.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203507,92.85479632063075,49.754901960784316,1610612749,117,111,2023-12-18T02:15:51Z,5790000,False,-1.0,15.0,1,right,G. Antetokounmpo finger roll Layup (24 PTS),[203507],1610612749.0,MIL,finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.47,Made,,,,,,,,,,,24.0,,,,,,,
601,PT03M44.00S,2023-12-18T02:15:31.4Z,4,REGULAR,foul,personal,['1freethrow'],1631095,,,1610612749,117,111,2023-12-18T02:15:52Z,5800000,False,,,0,,J. Smith Jr. shooting personal FOUL (5 PF) (Antetokounmpo 1 FT),"[1631095, 203507]",1610612745.0,HOU,shooting,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,201245.0,,5.0,0.0,Antetokounmpo,203507.0,,,,,,,,
603,PT03M44.00S,2023-12-18T02:16:14.4Z,4,REGULAR,freethrow,1 of 1,[],203507,,,1610612749,118,111,2023-12-18T02:16:14Z,5820000,False,,,0,,G. Antetokounmpo Free Throw 1 of 1 (25 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,,,,,,,25.0,,,,,,,
604,PT03M26.00S,2023-12-18T02:16:34.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627832,7.703679369250986,53.431372549019606,1610612745,118,113,2023-12-18T02:16:39Z,5830000,False,-17.0,20.0,1,left,F. VanVleet driving finger roll Layup (19 PTS),[1627832],1610612745.0,HOU,driving finger roll,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,2.63,Made,,,,,,,,,,,19.0,,,,,,,
