actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
447,PT06M35.00S,2024-04-13T00:40:55.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630557,69.07030223390277,73.77450980392157,1610612764,78,81,2024-04-13T00:41:00Z,4300000,False,119.0,238.0,1,right,MISS C. Kispert 26' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,26.62,,,,,,,,,,,
448,PT06M32.00S,2024-04-13T00:40:58.9Z,3,REGULAR,rebound,defensive,[],1628470,,,1610612741,78,81,2024-04-13T00:41:00Z,4310000,False,,,0,,T. Craig REBOUND (Off:0 Def:7),[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,Above the Break 3,24+ Right Center,,,,,,,447.0,,,7.0,7.0,0.0,,,,,,,,
449,PT06M22.00S,2024-04-13T00:41:09.0Z,3,REGULAR,3pt,Jump Shot,[],1629750,34.247700394218136,61.029411764705884,1610612741,78,81,2024-04-13T00:41:13Z,4320000,False,-55.0,269.0,1,left,MISS J. Green 27' 3PT,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,27.5,,,,,,,,,,,
450,PT06M19.00S,2024-04-13T00:41:12.0Z,3,REGULAR,rebound,defensive,[],1631098,,,1610612764,78,81,2024-04-13T00:41:13Z,4330000,False,,,0,,J. Davis REBOUND (Off:0 Def:2),[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,Above the Break 3,24+ Center,,,,,,,449.0,,,2.0,2.0,0.0,,,,,,,,
451,PT06M07.00S,2024-04-13T00:41:23.3Z,3,REGULAR,3pt,Jump Shot,[],1630166,65.1281208935611,51.9607843137255,1610612764,78,81,2024-04-13T00:41:28Z,4340000,False,10.0,275.0,1,right,MISS D. Avdija 27' step back 3PT,[1630166],1610612764.0,WAS,step back,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,27.55,,,,,,,,,,,
452,PT06M04.00S,2024-04-13T00:41:26.3Z,3,REGULAR,rebound,defensive,[],1629750,,,1610612741,78,81,2024-04-13T00:41:28Z,4350000,False,,,0,,J. Green REBOUND (Off:2 Def:5),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,,,,451.0,,,7.0,5.0,2.0,,,,,,,,
453,PT05M43.00S,2024-04-13T00:41:48.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629750,9.280551905387648,52.69607843137255,1610612741,78,83,2024-04-13T00:41:58Z,4360000,False,-13.0,35.0,1,left,J. Green driving floating Jump Shot (24 PTS) (J. Carter 8 AST),"[1629750, 1628975]",1610612741.0,CHI,driving floating,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,Made,,24.0,3.72,,,,J. Carter,1628975.0,8.0,,,,,
455,PT05M23.00S,2024-04-13T00:42:06.9Z,3,REGULAR,3pt,Jump Shot,[],1631098,74.19513797634691,84.06862745098039,1610612764,81,83,2024-04-13T00:42:12Z,4380000,False,170.0,190.0,1,right,J. Davis 25' 3PT  (15 PTS) (C. Kispert 4 AST),"[1631098, 1630557]",1610612764.0,WAS,,,,Davis,J. Davis,,,,,Above the Break 3,24+ Right Center,,,,,,Made,,15.0,25.52,,,,C. Kispert,1630557.0,4.0,,,,,
457,PT05M02.00S,2024-04-13T00:42:28.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641766,10.068988173455978,47.05882352941176,1610612741,81,85,2024-04-13T00:44:35Z,4400000,False,15.0,42.0,1,left,A. Sanogo floating Jump Shot (15 PTS) (J. Carter 9 AST),"[1641766, 1628975]",1610612741.0,CHI,floating,,,Sanogo,A. Sanogo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,15.0,4.46,,,,J. Carter,1628975.0,9.0,,,,,
459,PT04M43.00S,2024-04-13T00:42:46.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631116,92.85479632063075,50.73529411764706,1610612764,83,85,2024-04-13T00:42:51Z,4420000,False,4.0,15.0,1,right,P. Baldwin Jr. driving finger roll Layup (13 PTS) (C. Kispert 5 AST),"[1631116, 1630557]",1610612764.0,WAS,driving finger roll,,,Baldwin Jr.,P. Baldwin Jr.,,,,,Restricted Area,0-8 Center,,,,,,Made,,13.0,1.52,,,,C. Kispert,1630557.0,5.0,,,,,
461,PT04M33.00S,2024-04-13T00:42:58.5Z,3,REGULAR,foul,offensive,['inpenalty'],1641931,,,1610612741,83,85,2024-04-13T00:44:13Z,4440000,False,,,0,,O. Bitim charge offensive FOUL (3 PF),"[1641931, 1630264]",1610612741.0,CHI,charge,,,Bitim,O. Bitim,,,,,In The Paint (Non-RA),0-8 Center,201245.0,3.0,0.0,Gill,1630264.0,,,,,,,,,,,,,,,
463,PT04M33.00S,2024-04-13T00:42:58.5Z,3,REGULAR,turnover,offensive foul,[],1641931,,,1610612741,83,85,2024-04-13T00:44:13Z,4460000,False,,,0,,O. Bitim offensive foul TURNOVER (2 TO),[1641931],1610612741.0,CHI,,,,Bitim,O. Bitim,,,,,In The Paint (Non-RA),0-8 Center,201245.0,,,,,,,,,,,,,,,,,2.0,,
464,PT04M33.00S,2024-04-13T00:43:09.0Z,3,REGULAR,substitution,out,[],1630166,,,1610612764,83,85,2024-04-13T00:44:13Z,4470000,False,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT04M33.00S,2024-04-13T00:43:09.0Z,3,REGULAR,substitution,out,[],1630264,,,1610612764,83,85,2024-04-13T00:44:13Z,4480000,False,,,0,,SUB out: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT04M33.00S,2024-04-13T00:43:09.0Z,3,REGULAR,substitution,out,[],1641931,,,1610612764,83,85,2024-04-13T00:44:13Z,4500000,False,,,0,,SUB out: O. Bitim,[1641931],1610612741.0,CHI,,,,Bitim,O. Bitim,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT04M33.00S,2024-04-13T00:43:09.0Z,3,REGULAR,substitution,in,[],1630215,,,1610612764,83,85,2024-04-13T00:44:13Z,4520000,False,,,0,,SUB in: J. Butler,[1630215],1610612764.0,WAS,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT04M33.00S,2024-04-13T00:43:09.0Z,3,REGULAR,substitution,in,[],1630647,,,1610612764,83,85,2024-04-13T00:44:13Z,4530000,False,,,0,,SUB in: E. Omoruyi,[1630647],1610612764.0,WAS,,,,Omoruyi,E. Omoruyi,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT04M33.00S,2024-04-13T00:43:09.0Z,3,REGULAR,substitution,in,[],1630929,,,1610612764,83,85,2024-04-13T00:44:13Z,4550000,False,,,0,,SUB in: H. Drell,[1630929],1610612741.0,CHI,,,,Drell,H. Drell,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT04M33.00S,2024-04-13T00:43:09.0Z,3,REGULAR,substitution,in,[],1641847,,,1610612764,83,85,2024-04-13T00:44:13Z,4560000,False,,,0,,SUB in: A. Funk,[1641847],1610612741.0,CHI,,,,Funk,A. Funk,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT04M33.00S,2024-04-13T00:43:09.0Z,3,REGULAR,substitution,out,[],1629750,,,1610612764,83,85,2024-04-13T00:44:13Z,4570000,False,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT04M17.00S,2024-04-13T00:43:48.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630215,93.51182654402102,54.65686274509803,1610612764,85,85,2024-04-13T00:48:54Z,4580000,False,23.0,8.0,1,right,J. Butler driving Layup (7 PTS),[1630215],1610612764.0,WAS,driving,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,,,Made,,7.0,2.48,,,,,,,,,,,
476,PT04M06.00S,2024-04-13T00:43:59.9Z,3,REGULAR,3pt,Jump Shot,[],1628470,18.2161629434954,97.05882352941177,1610612741,85,88,2024-04-13T00:44:04Z,4590000,False,-235.0,119.0,1,left,T. Craig 26' 3PT  (6 PTS) (J. Carter 10 AST),"[1628470, 1628975]",1610612741.0,CHI,,,,Craig,T. Craig,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,6.0,26.35,,,,J. Carter,1628975.0,10.0,,,,,
478,PT03M49.00S,2024-04-13T00:44:23.1Z,3,REGULAR,foul,offensive,[],1630647,,,1610612764,85,88,2024-04-13T00:49:31Z,4610000,False,,,0,,E. Omoruyi offensive FOUL (1 PF),"[1630647, 1628470]",1610612764.0,WAS,,,,Omoruyi,E. Omoruyi,,,,,Mid-Range,16-24 Right Center,201245.0,1.0,0.0,Craig,1628470.0,,,,,,,,,,,,,,,
480,PT03M49.00S,2024-04-13T00:44:23.1Z,3,REGULAR,turnover,offensive foul,[],1630647,,,1610612764,85,88,2024-04-13T00:44:23Z,4630000,False,,,0,,E. Omoruyi offensive foul TURNOVER (1 TO),[1630647],1610612764.0,WAS,,,,Omoruyi,E. Omoruyi,,,,,Mid-Range,16-24 Right Center,201245.0,,,,,,,,,,,,,,,,,1.0,,
481,PT03M32.00S,2024-04-13T00:44:48.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630929,7.440867279894875,58.08823529411765,1610612741,85,88,2024-04-13T00:44:55Z,4640000,False,-40.0,17.0,1,left,MISS H. Drell driving Layup - blocked,"[1630929, 1630557]",1610612741.0,CHI,driving,,,Drell,H. Drell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,4.4,,,,,,,Kispert,1630557.0,,,
482,PT03M32.00S,2024-04-13T00:44:48.6Z,3,REGULAR,block,,[],1630557,,,1610612741,85,88,2024-04-13T00:44:50Z,4650000,False,,,0,,C. Kispert BLOCK (1 BLK),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
483,PT03M29.00S,2024-04-13T00:44:51.6Z,3,REGULAR,rebound,offensive,[],1641766,,,1610612741,85,88,2024-04-13T00:44:51Z,4660000,False,,,0,,A. Sanogo REBOUND (Off:8 Def:4),[1641766],1610612741.0,CHI,,,,Sanogo,A. Sanogo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,481.0,,,12.0,4.0,8.0,,,,,,,,
484,PT03M29.00S,2024-04-13T00:44:52.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1641766,7.178055190538765,50.0,1610612741,85,88,2024-04-13T00:44:57Z,4670000,False,0.0,15.0,1,left,MISS A. Sanogo Layup - blocked,"[1641766, 1630647]",1610612741.0,CHI,,,,Sanogo,A. Sanogo,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,1.5,,,,,,,Omoruyi,1630647.0,,,
485,PT03M29.00S,2024-04-13T00:44:52.0Z,3,REGULAR,block,,[],1630647,,,1610612741,85,88,2024-04-13T00:44:54Z,4680000,False,,,0,,E. Omoruyi BLOCK (1 BLK),[1630647],1610612764.0,WAS,,,,Omoruyi,E. Omoruyi,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
486,PT03M29.00S,2024-04-13T00:44:52.0Z,3,REGULAR,rebound,offensive,[],1641766,,,1610612741,85,88,2024-04-13T00:44:57Z,4690000,False,,,0,,A. Sanogo REBOUND (Off:9 Def:4),[1641766],1610612741.0,CHI,,,,Sanogo,A. Sanogo,,,,,Restricted Area,0-8 Center,,,,,,,484.0,,,13.0,4.0,9.0,,,,,,,,
487,PT03M24.00S,2024-04-13T00:44:56.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1641766,7.30946123521682,50.0,1610612741,85,90,2024-04-13T00:45:00Z,4700000,False,0.0,16.0,1,left,A. Sanogo Layup (17 PTS),[1641766],1610612741.0,CHI,,,,Sanogo,A. Sanogo,,,,,Restricted Area,0-8 Center,,,,,,Made,,17.0,1.62,,,,,,,,,,,
488,PT03M20.00S,2024-04-13T00:45:00.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630215,94.43166885676742,39.46078431372549,1610612764,85,90,2024-04-13T00:50:41Z,4710000,False,-53.0,0.0,1,right,MISS J. Butler driving Layup - blocked,"[1630215, 1641847]",1610612764.0,WAS,driving,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,5.27,,,,,,,Funk,1641847.0,,,
489,PT03M20.00S,2024-04-13T00:45:00.5Z,3,REGULAR,block,,[],1641847,,,1610612764,85,90,2024-04-13T00:45:03Z,4720000,False,,,0,,A. Funk BLOCK (1 BLK),[1641847],1610612741.0,CHI,,,,Funk,A. Funk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
490,PT03M17.00S,2024-04-13T00:45:03.5Z,3,REGULAR,rebound,defensive,[],1628470,,,1610612741,85,90,2024-04-13T00:45:04Z,4730000,False,,,0,,T. Craig REBOUND (Off:0 Def:8),[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,488.0,,,8.0,8.0,0.0,,,,,,,,
491,PT03M12.00S,2024-04-13T00:45:08.4Z,3,REGULAR,turnover,bad pass,[],1630929,,,1610612741,85,90,2024-04-13T00:45:14Z,4740000,False,,,0,,H. Drell bad pass TURNOVER (1 TO),"[1630929, 1630215]",1610612741.0,CHI,,,,Drell,H. Drell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Butler,1630215.0
492,PT03M12.00S,2024-04-13T00:45:08.4Z,3,REGULAR,steal,,[],1630215,,,1610612764,85,90,2024-04-13T00:45:10Z,4750000,False,,,0,,J. Butler STEAL (2 STL),[1630215],1610612764.0,WAS,,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
493,PT03M07.00S,2024-04-13T00:45:13.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631098,95.6143232588699,44.36274509803921,1610612764,85,90,2024-04-13T00:51:08Z,4760000,False,-28.0,-11.0,1,right,MISS J. Davis running Layup - blocked,"[1631098, 1628470]",1610612764.0,WAS,running,,,Davis,J. Davis,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,3.04,,,,,,,Craig,1628470.0,,,
494,PT03M07.00S,2024-04-13T00:45:13.6Z,3,REGULAR,block,,[],1628470,,,1610612764,85,90,2024-04-13T00:45:15Z,4770000,False,,,0,,T. Craig BLOCK (1 BLK),[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
495,PT03M03.00S,2024-04-13T00:45:17.6Z,3,REGULAR,rebound,offensive,[],1630557,,,1610612764,85,90,2024-04-13T00:45:18Z,4780000,False,,,0,,C. Kispert REBOUND (Off:2 Def:2),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,,,,,493.0,,,4.0,2.0,2.0,,,,,,,,
496,PT03M03.00S,2024-04-13T00:45:17.7Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630647,70.77858081471747,18.627450980392158,1610612764,88,90,2024-04-13T00:45:23Z,4790000,False,-157.0,222.0,1,right,E. Omoruyi 27' 3PT  (5 PTS) (C. Kispert 6 AST),"[1630647, 1630557]",1610612764.0,WAS,,,,Omoruyi,E. Omoruyi,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,5.0,27.2,,,,C. Kispert,1630557.0,6.0,,,,,
498,PT02M49.00S,2024-04-13T00:45:31.4Z,3,REGULAR,3pt,Jump Shot,[],1641847,5.601182654402102,2.696078431372549,1610612741,88,90,2024-04-13T00:45:35Z,4810000,False,237.0,0.0,1,left,MISS A. Funk 3PT,[1641847],1610612741.0,CHI,,,,Funk,A. Funk,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,23.65,,,,,,,,,,,
499,PT02M46.00S,2024-04-13T00:45:34.4Z,3,REGULAR,rebound,offensive,[],1641766,,,1610612741,88,90,2024-04-13T00:45:35Z,4820000,False,,,0,,A. Sanogo REBOUND (Off:10 Def:4),[1641766],1610612741.0,CHI,,,,Sanogo,A. Sanogo,,,,,Right Corner 3,24+ Right,,,,,,,498.0,,,14.0,4.0,10.0,,,,,,,,
502,PT02M42.00S,2024-04-13T00:45:38.4Z,3,REGULAR,turnover,lost ball,[],1628470,,,1610612741,88,90,2024-04-13T00:45:43Z,4830000,False,,,0,,T. Craig lost ball TURNOVER (2 TO),"[1628470, 1631116]",1610612741.0,CHI,,,,Craig,T. Craig,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,2.0,Baldwin Jr.,1631116.0
503,PT02M42.00S,2024-04-13T00:45:38.4Z,3,REGULAR,steal,,[],1631116,,,1610612764,88,90,2024-04-13T00:45:40Z,4840000,False,,,0,,P. Baldwin Jr. STEAL (1 STL),[1631116],1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
504,PT02M30.00S,2024-04-13T00:45:50.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630647,93.9060446780552,53.92156862745098,1610612764,88,90,2024-04-13T00:45:56Z,4850000,False,20.0,5.0,1,right,MISS E. Omoruyi driving reverse Layup,[1630647],1610612764.0,WAS,driving reverse,,,Omoruyi,E. Omoruyi,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,2.02,,,,,,,,,,,
505,PT02M27.00S,2024-04-13T00:45:53.5Z,3,REGULAR,rebound,defensive,[],1628470,,,1610612741,88,90,2024-04-13T00:45:56Z,4860000,False,,,0,,T. Craig REBOUND (Off:0 Def:9),[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,Restricted Area,0-8 Center,,,,,,,504.0,,,9.0,9.0,0.0,,,,,,,,
506,PT02M20.00S,2024-04-13T00:46:00.8Z,3,REGULAR,3pt,Jump Shot,[],1628975,34.11629434954008,51.225490196078425,1610612741,88,93,2024-04-13T00:46:05Z,4870000,False,-6.0,268.0,1,left,J. Carter 26' 3PT pullup (10 PTS),[1628975],1610612741.0,CHI,pullup,,,Carter,J. Carter,,,,,Above the Break 3,24+ Center,,,,,,Made,,10.0,26.83,,,,,,,,,,,
507,PT02M04.00S,2024-04-13T00:46:18.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628975,,,1610612764,88,93,2024-04-13T00:46:28Z,4880000,False,,,0,,J. Carter personal FOUL (1 PF) (Baldwin Jr. 2 FT),"[1628975, 1631116]",1610612741.0,CHI,,,,Carter,J. Carter,,,,,In The Paint (Non-RA),0-8 Center,202026.0,1.0,0.0,Baldwin Jr.,1631116.0,,,,,,,,,,,,,,,
509,PT02M04.00S,2024-04-13T00:46:43.9Z,3,REGULAR,freethrow,1 of 2,[],1631116,,,1610612764,89,93,2024-04-13T00:47:17Z,4900000,False,,,0,,P. Baldwin Jr. Free Throw 1 of 2 (14 PTS),[1631116],1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,,,,,,,,Made,,14.0,,,,,,,,,,,,
510,PT02M04.00S,2024-04-13T00:46:45.0Z,3,REGULAR,substitution,out,[],1631098,,,1610612764,89,93,2024-04-13T00:46:52Z,4910000,False,,,0,,SUB out: J. Davis,[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT02M04.00S,2024-04-13T00:46:45.0Z,3,REGULAR,substitution,out,[],1630557,,,1610612764,89,93,2024-04-13T00:46:52Z,4920000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT02M04.00S,2024-04-13T00:46:45.0Z,3,REGULAR,substitution,out,[],1641766,,,1610612764,89,93,2024-04-13T00:46:52Z,4930000,False,,,0,,SUB out: A. Sanogo,[1641766],1610612741.0,CHI,,,,Sanogo,A. Sanogo,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT02M04.00S,2024-04-13T00:46:45.0Z,3,REGULAR,substitution,in,[],1630551,,,1610612764,89,93,2024-04-13T00:46:52Z,4940000,False,,,0,,SUB in: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT02M04.00S,2024-04-13T00:46:45.0Z,3,REGULAR,substitution,in,[],1630166,,,1610612764,89,93,2024-04-13T00:46:52Z,4950000,False,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT02M04.00S,2024-04-13T00:46:45.0Z,3,REGULAR,substitution,in,[],1629750,,,1610612764,89,93,2024-04-13T00:46:52Z,4960000,False,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT02M04.00S,2024-04-13T00:46:43.9Z,3,REGULAR,freethrow,2 of 2,[],1631116,,,1610612764,89,93,2024-04-13T00:47:17Z,4970000,False,,,0,,MISS P. Baldwin Jr. Free Throw 2 of 2,[1631116],1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
517,PT02M02.00S,2024-04-13T00:46:45.9Z,3,REGULAR,rebound,defensive,[],1628470,,,1610612741,89,93,2024-04-13T00:47:17Z,4980000,False,,,0,,T. Craig REBOUND (Off:0 Def:10),[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,,,,,,,,,516.0,,,10.0,10.0,0.0,,,,,,,,
518,PT01M51.00S,2024-04-13T00:47:19.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628470,10.200394218134035,55.88235294117647,1610612741,89,95,2024-04-13T00:54:21Z,4990000,False,-29.0,43.0,1,left,T. Craig driving Layup (8 PTS) (J. Carter 11 AST),"[1628470, 1628975]",1610612741.0,CHI,driving,,,Craig,T. Craig,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,8.0,5.24,,,,J. Carter,1628975.0,11.0,,,,,
520,PT01M34.00S,2024-04-13T00:47:36.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631116,94.30026281208936,43.38235294117647,1610612764,91,95,2024-04-13T00:47:40Z,5010000,False,-33.0,1.0,1,right,P. Baldwin Jr. Layup (16 PTS) (D. Avdija 6 AST),"[1631116, 1630166]",1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,Restricted Area,0-8 Center,,,,,,Made,,16.0,3.31,,,,D. Avdija,1630166.0,6.0,,,,,
521,PT01M21.00S,2024-04-13T00:47:48.4Z,3,REGULAR,3pt,Jump Shot,[],1641847,16.770696452036795,5.147058823529411,1610612741,91,95,2024-04-13T00:47:56Z,5020000,False,224.0,105.0,1,left,MISS A. Funk 24' 3PT,[1641847],1610612741.0,CHI,,,,Funk,A. Funk,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,24.77,,,,,,,,,,,
522,PT01M18.00S,2024-04-13T00:47:51.4Z,3,REGULAR,rebound,defensive,[],1630166,,,1610612764,91,95,2024-04-13T00:47:56Z,5030000,False,,,0,,D. Avdija REBOUND (Off:0 Def:7),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,,,,,,,521.0,,,7.0,7.0,0.0,,,,,,,,
523,PT01M02.00S,2024-04-13T00:48:07.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630215,93.24901445466492,53.67647058823529,1610612764,93,95,2024-04-13T00:55:10Z,5040000,False,18.0,11.0,1,right,J. Butler driving floating Jump Shot (9 PTS),[1630215],1610612764.0,WAS,driving floating,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,,,Made,,9.0,2.14,,,,,,,,,,,
524,PT00M50.90S,2024-04-13T00:48:19.0Z,3,REGULAR,3pt,Jump Shot,[],1628975,33.590670170827856,62.00980392156863,1610612741,93,98,2024-04-13T00:48:23Z,5050000,False,-60.0,263.0,1,left,J. Carter 27' 3PT step back (13 PTS),[1628975],1610612741.0,CHI,step back,,,Carter,J. Carter,,,,,Above the Break 3,24+ Center,,,,,,Made,,13.0,27.0,,,,,,,,,,,
525,PT00M33.70S,2024-04-13T00:48:43.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630929,,,1610612764,93,98,2024-04-13T00:48:51Z,5060000,False,,,0,,H. Drell shooting personal FOUL (2 PF) (Butler 2 FT),"[1630929, 1630215]",1610612741.0,CHI,shooting,,,Drell,H. Drell,,,,,In The Paint (Non-RA),0-8 Center,201638.0,2.0,0.0,Butler,1630215.0,,,,,,,,,,,,,,,
527,PT00M33.70S,2024-04-13T00:49:07.0Z,3,REGULAR,freethrow,1 of 2,[],1630215,,,1610612764,93,98,2024-04-13T00:49:28Z,5080000,False,,,0,,MISS J. Butler Free Throw 1 of 2,[1630215],1610612764.0,WAS,,,,Butler,J. Butler,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
528,PT00M33.70S,2024-04-13T00:49:07.0Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612764,93,98,2024-04-13T00:49:28Z,5090000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,527.0,,,,,,,,,,,,,
529,PT00M33.70S,2024-04-13T00:49:07.0Z,3,REGULAR,freethrow,2 of 2,[],1630215,,,1610612764,93,98,2024-04-13T00:49:28Z,5100000,False,,,0,,MISS J. Butler Free Throw 2 of 2,[1630215],1610612764.0,WAS,,,,Butler,J. Butler,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
530,PT00M31.50S,2024-04-13T00:49:09.2Z,3,REGULAR,rebound,defensive,[],1628470,,,1610612741,93,98,2024-04-13T00:49:28Z,5110000,False,,,0,,T. Craig REBOUND (Off:0 Def:11),[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,,,,,,,,,529.0,,,11.0,11.0,0.0,,,,,,,,
532,PT00M31.50S,2024-04-13T00:49:29.6Z,3,REGULAR,foul,personal,[],1631116,,,1610612741,93,98,2024-04-13T00:56:08Z,5130000,False,,,0,,P. Baldwin Jr. personal FOUL (1 PF),"[1631116, 1628470]",1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,Restricted Area,0-8 Center,201245.0,1.0,0.0,Craig,1628470.0,,,,,,,,,,,,,,,
