actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
521,PT00M00.00S,2024-03-22T00:51:29.2Z,3,REGULAR,period,end,[],0,,,1610612758,84,76,2024-03-22T00:51:29Z,5070000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT12M00.00S,2024-03-22T00:51:35.2Z,4,REGULAR,substitution,out,['startperiod'],1631098,,,1610612758,84,76,2024-03-22T00:54:06Z,5080000,False,,,0,,SUB out: J. Davis,[1631098],1610612764.0,WAS,,,,,,,,,,,Davis,J. Davis,,,,,,,,,,,,,,,,,,
523,PT12M00.00S,2024-03-22T00:51:35.2Z,4,REGULAR,substitution,out,['startperiod'],1630166,,,1610612758,84,76,2024-03-22T00:54:06Z,5090000,False,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,,,,,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,
524,PT12M00.00S,2024-03-22T00:51:35.2Z,4,REGULAR,substitution,out,['startperiod'],1627734,,,1610612758,84,76,2024-03-22T00:54:06Z,5100000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,,,,,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,
525,PT12M00.00S,2024-03-22T00:51:35.2Z,4,REGULAR,substitution,out,['startperiod'],1631099,,,1610612758,84,76,2024-03-22T00:54:06Z,5110000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,,,,,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,
526,PT12M00.00S,2024-03-22T00:51:35.2Z,4,REGULAR,substitution,in,['startperiod'],1631116,,,1610612758,84,76,2024-03-22T00:54:06Z,5120000,False,,,0,,SUB in: P. Baldwin Jr.,[1631116],1610612764.0,WAS,,,,,,,,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,,,,,,,,,,,,,,
527,PT12M00.00S,2024-03-22T00:51:35.2Z,4,REGULAR,substitution,in,['startperiod'],1630551,,,1610612758,84,76,2024-03-22T00:54:06Z,5130000,False,,,0,,SUB in: J. Champagnie,[1630551],1610612764.0,WAS,,,,,,,,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,
528,PT12M00.00S,2024-03-22T00:51:35.2Z,4,REGULAR,substitution,in,['startperiod'],203458,,,1610612758,84,76,2024-03-22T00:54:06Z,5140000,False,,,0,,SUB in: A. Len,[203458],1610612758.0,SAC,,,,,,,,,,,Len,A. Len,,,,,,,,,,,,,,,,,,
529,PT12M00.00S,2024-03-22T00:51:35.2Z,4,REGULAR,substitution,in,['startperiod'],1628368,,,1610612758,84,76,2024-03-22T00:54:06Z,5150000,False,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,,,,,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,
530,PT12M00.00S,2024-03-22T00:54:10.3Z,4,REGULAR,period,start,[],0,,,1610612764,84,76,2024-03-22T00:54:10Z,5160000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT11M47.00S,2024-03-22T00:54:27.4Z,4,REGULAR,violation,kicked ball,[],203458,,,1610612764,84,76,2024-03-22T00:54:35Z,5180000,False,,,0,,A. Len kicked ball VIOLATION,[203458],1610612758.0,SAC,,,,,,,,,,,Len,A. Len,,,,,,,1193.0,,,,,,,,,,,
533,PT11M45.00S,2024-03-22T00:55:02.0Z,4,REGULAR,turnover,bad pass,[],1630215,,,1610612764,84,76,2024-03-22T00:55:06Z,5190000,False,,,0,,J. Butler bad pass TURNOVER (3 TO),"[1630215, 1630537]",1610612764.0,WAS,,,,,,,Above the Break 3,24+ Left Center,,,Butler,J. Butler,,,,,,,,,,,,,,,,3.0,Duarte,1630537.0
534,PT11M45.00S,2024-03-22T00:55:02.0Z,4,REGULAR,steal,,[],1630537,,,1610612758,84,76,2024-03-22T00:55:04Z,5200000,False,,,0,,C. Duarte STEAL (1 STL),[1630537],1610612758.0,SAC,,,,,,,Above the Break 3,24+ Left Center,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,
535,PT11M40.00S,2024-03-22T00:55:10.0Z,4,REGULAR,turnover,out-of-bounds,[],1630558,,,1610612758,84,76,2024-03-22T00:56:19Z,5210000,False,,,0,,D. Mitchell lost ball out-of-bounds TURNOVER (1 TO),[1630558],1610612758.0,SAC,lost ball,,,,,,Mid-Range,16-24 Right,,,Mitchell,D. Mitchell,,,,,,,2882.0,,,,,,,,,1.0,,
536,PT11M22.00S,2024-03-22T00:55:41.1Z,4,REGULAR,turnover,out-of-bounds,[],1630215,,,1610612764,84,76,2024-03-22T00:55:49Z,5220000,False,,,0,,J. Butler lost ball out-of-bounds TURNOVER (4 TO),[1630215],1610612764.0,WAS,lost ball,,,,,,Mid-Range,8-16 Right,,,Butler,J. Butler,,,,,,,2882.0,,,,,,,,,4.0,,
537,PT11M02.00S,2024-03-22T00:56:03.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628368,94.03745072273325,96.07843137254902,1610612758,84,79,2024-03-22T00:56:09Z,5230000,False,230.0,4.0,1,right,D. Fox 3PT  (15 PTS) (M. Monk 4 AST),"[1628368, 1628370]",1610612758.0,SAC,,,,,,,Right Corner 3,24+ Right,23.04,Made,Fox,D. Fox,,,,,,,,,,,,15.0,M. Monk,1628370.0,4.0,,,
539,PT10M47.00S,2024-03-22T00:56:18.5Z,4,REGULAR,3pt,Jump Shot,[],1630551,6.389618922470433,5.88235294117647,1610612764,84,79,2024-03-22T00:56:28Z,5250000,False,221.0,8.0,1,left,MISS J. Champagnie 3PT,[1630551],1610612764.0,WAS,,,,,,,Right Corner 3,24+ Right,22.07,Missed,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,
540,PT10M46.00S,2024-03-22T00:56:19.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612758,84,79,2024-03-22T00:58:27Z,5260000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,Right Corner 3,24+ Right,,,,,539.0,,,,,,,,,,,,,,,,,
542,PT10M46.00S,2024-03-22T00:56:27.2Z,4,REGULAR,foul,personal,[],1631116,,,1610612758,84,79,2024-03-22T00:58:55Z,5280000,False,,,0,,P. Baldwin Jr. loose ball personal FOUL (1 PF),"[1631116, 1628368]",1610612764.0,WAS,loose ball,,,,,,In The Paint (Non-RA),0-8 Center,,,Baldwin Jr.,P. Baldwin Jr.,,,,,,,1193.0,1.0,0.0,Fox,1628368.0,,,,,,,
545,PT10M46.00S,2024-03-22T00:56:34.0Z,4,REGULAR,substitution,out,[],1630551,,,1610612758,84,79,2024-03-22T00:56:39Z,5310000,False,,,0,,SUB out: J. Champagnie,[1630551],1610612764.0,WAS,,,,,,,,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,
546,PT10M46.00S,2024-03-22T00:56:34.0Z,4,REGULAR,substitution,in,[],1629673,,,1610612758,84,79,2024-03-22T00:56:39Z,5320000,False,,,0,,SUB in: J. Poole,[1629673],1610612764.0,WAS,,,,,,,,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,
547,PT10M30.00S,2024-03-22T00:56:53.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,94.43166885676742,44.85294117647059,1610612758,84,81,2024-03-22T00:58:55Z,5330000,False,-26.0,0.0,1,right,M. Monk driving reverse Layup (18 PTS) (D. Mitchell 1 AST),"[1628370, 1630558]",1610612758.0,SAC,driving reverse,,,,,,Restricted Area,0-8 Center,2.57,Made,Monk,M. Monk,,,,,,,,,,,,18.0,D. Mitchell,1630558.0,1.0,,,
549,PT10M24.00S,2024-03-22T00:57:00.2Z,4,REGULAR,3pt,Jump Shot,[],1631116,21.895532194480946,8.57843137254902,1610612764,84,81,2024-03-22T00:57:06Z,5350000,False,207.0,153.0,1,left,MISS P. Baldwin Jr. 25' pullup 3PT,[1631116],1610612764.0,WAS,pullup,,,,,,Above the Break 3,24+ Right Center,25.77,Missed,Baldwin Jr.,P. Baldwin Jr.,,,,,,,,,,,,,,,,,,
550,PT10M22.00S,2024-03-22T00:57:02.2Z,4,REGULAR,rebound,defensive,[],203458,,,1610612758,84,81,2024-03-22T00:57:06Z,5360000,False,,,0,,A. Len REBOUND (Off:1 Def:3),[203458],1610612758.0,SAC,,,,,,,Above the Break 3,24+ Right Center,,,Len,A. Len,549.0,4.0,3.0,1.0,,,,,,,,,,,,,,
551,PT10M14.00S,2024-03-22T00:57:10.6Z,4,REGULAR,2pt,Jump Shot,[],1628368,78.9257555847569,50.49019607843137,1610612758,84,83,2024-03-22T00:57:16Z,5370000,False,2.0,146.0,1,right,D. Fox 14' turnaround Jump Shot (17 PTS),[1628368],1610612758.0,SAC,turnaround,,,,,,Mid-Range,8-16 Center,14.56,Made,Fox,D. Fox,,,,,,,,,,,,17.0,,,,,,
552,PT10M13.00S,2024-03-22T00:57:19.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,84,83,2024-03-22T00:57:19Z,5380000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT10M13.00S,2024-03-22T00:57:22.8Z,4,REGULAR,substitution,out,[],1631116,,,1610612764,84,83,2024-03-22T01:00:08Z,5390000,False,,,0,,SUB out: P. Baldwin Jr.,[1631116],1610612764.0,WAS,,,,,,,,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,,,,,,,,,,,,,,
554,PT10M13.00S,2024-03-22T00:57:22.8Z,4,REGULAR,substitution,in,[],1630557,,,1610612764,84,83,2024-03-22T01:00:08Z,5400000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,,,,,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,
555,PT09M49.00S,2024-03-22T01:00:29.8Z,4,REGULAR,3pt,Jump Shot,[],1628398,34.90473061760841,49.26470588235294,1610612764,87,83,2024-03-22T01:00:35Z,5410000,False,4.0,276.0,1,left,K. Kuzma 27' 3PT pullup (29 PTS),[1628398],1610612764.0,WAS,pullup,,,,,,Above the Break 3,24+ Center,27.56,Made,Kuzma,K. Kuzma,,,,,,,,,,,,29.0,,,,,,
556,PT09M28.00S,2024-03-22T01:00:50.5Z,4,REGULAR,3pt,Jump Shot,[],1628368,69.07030223390277,16.42156862745098,1610612758,87,86,2024-03-22T01:00:55Z,5420000,False,-168.0,238.0,1,right,D. Fox 29' 3PT pullup (20 PTS),[1628368],1610612758.0,SAC,pullup,,,,,,Above the Break 3,24+ Left Center,29.14,Made,Fox,D. Fox,,,,,,,,,,,,20.0,,,,,,
557,PT09M16.00S,2024-03-22T01:01:01.5Z,4,REGULAR,3pt,Jump Shot,[],1630215,29.911300919842315,18.38235294117647,1610612764,87,86,2024-03-22T01:01:07Z,5430000,False,158.0,229.0,1,left,MISS J. Butler 27' 3PT,[1630215],1610612764.0,WAS,,,,,,,Above the Break 3,24+ Right Center,27.8,Missed,Butler,J. Butler,,,,,,,,,,,,,,,,,,
558,PT09M12.00S,2024-03-22T01:01:05.5Z,4,REGULAR,rebound,defensive,[],1630558,,,1610612758,87,86,2024-03-22T01:01:07Z,5440000,False,,,0,,D. Mitchell REBOUND (Off:1 Def:1),[1630558],1610612758.0,SAC,,,,,,,Above the Break 3,24+ Right Center,,,Mitchell,D. Mitchell,557.0,2.0,1.0,1.0,,,,,,,,,,,,,,
559,PT09M05.00S,2024-03-22T01:01:13.9Z,4,REGULAR,turnover,lost ball,[],1628370,,,1610612758,87,86,2024-03-22T01:01:17Z,5450000,False,,,0,,M. Monk lost ball TURNOVER (2 TO),"[1628370, 1630215]",1610612758.0,SAC,,,,,,,Mid-Range,16-24 Left Center,,,Monk,M. Monk,,,,,,,,,,,,,,,,2.0,Butler,1630215.0
560,PT09M05.00S,2024-03-22T01:01:13.9Z,4,REGULAR,steal,,[],1630215,,,1610612764,87,86,2024-03-22T01:01:15Z,5460000,False,,,0,,J. Butler STEAL (2 STL),[1630215],1610612764.0,WAS,,,,,,,Mid-Range,16-24 Left Center,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,
561,PT08M55.00S,2024-03-22T01:01:23.7Z,4,REGULAR,turnover,lost ball,[],1628398,,,1610612764,87,86,2024-03-22T01:01:28Z,5470000,False,,,0,,K. Kuzma lost ball TURNOVER (5 TO),"[1628398, 1628368]",1610612764.0,WAS,,,,,,,Mid-Range,16-24 Right Center,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,5.0,Fox,1628368.0
562,PT08M55.00S,2024-03-22T01:01:23.7Z,4,REGULAR,steal,,[],1628368,,,1610612758,87,86,2024-03-22T01:01:25Z,5480000,False,,,0,,D. Fox STEAL (6 STL),[1628368],1610612758.0,SAC,,,,,,,Mid-Range,16-24 Right Center,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,
563,PT08M52.00S,2024-03-22T01:01:31.6Z,4,REGULAR,foul,personal,[],1630215,,,1610612758,87,86,2024-03-22T01:01:58Z,5490000,False,,,0,,J. Butler personal FOUL (1 PF),"[1630215, 1628370]",1610612764.0,WAS,,,,,,,Restricted Area,0-8 Center,,,Butler,J. Butler,,,,,,,1627519.0,1.0,0.0,Monk,1628370.0,,,,,,,
565,PT08M52.00S,2024-03-22T01:01:43.4Z,4,REGULAR,substitution,out,[],203458,,,1610612758,87,86,2024-03-22T01:01:47Z,5510000,False,,,0,,SUB out: A. Len,[203458],1610612758.0,SAC,,,,,,,,,,,Len,A. Len,,,,,,,,,,,,,,,,,,
566,PT08M52.00S,2024-03-22T01:01:43.4Z,4,REGULAR,substitution,in,[],1627734,,,1610612758,87,86,2024-03-22T01:01:47Z,5520000,False,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,,,,,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,
567,PT08M52.00S,2024-03-22T01:01:49.5Z,4,REGULAR,substitution,out,[],1630264,,,1610612758,87,86,2024-03-22T01:01:58Z,5530000,False,,,0,,SUB out: A. Gill,[1630264],1610612764.0,WAS,,,,,,,,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,
568,PT08M52.00S,2024-03-22T01:01:49.5Z,4,REGULAR,substitution,in,[],1626158,,,1610612758,87,86,2024-03-22T01:01:58Z,5540000,False,,,0,,SUB in: R. Holmes,[1626158],1610612764.0,WAS,,,,,,,,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,
569,PT08M42.00S,2024-03-22T01:02:16.7Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1628368,79.188567674113,57.84313725490197,1610612758,87,88,2024-03-22T01:02:42Z,5550000,False,39.0,143.0,1,right,D. Fox 14' fadeaway Jump Shot (22 PTS),[1628368],1610612758.0,SAC,fadeaway,,,,,,Mid-Range,8-16 Center,14.84,Made,Fox,D. Fox,,,,,,,,,,,,22.0,,,,,,
570,PT08M26.00S,2024-03-22T01:02:35.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,11.645860709592641,38.970588235294116,1610612764,89,88,2024-03-22T01:02:40Z,5560000,False,55.0,57.0,1,left,J. Poole 7' driving floating bank Jump Shot (11 PTS),[1629673],1610612764.0,WAS,driving floating bank,,,,,,In The Paint (Non-RA),0-8 Center,7.93,Made,Poole,J. Poole,,,,,,,,,,,,11.0,,,,,,
571,PT08M26.00S,2024-03-22T01:02:37.2Z,4,REGULAR,foul,personal,['1freethrow'],1628370,,,1610612764,89,88,2024-03-22T01:02:49Z,5570000,False,,,0,,M. Monk shooting personal FOUL (3 PF) (Poole 1 FT),"[1628370, 1629673]",1610612758.0,SAC,shooting,,,,,,In The Paint (Non-RA),8-16 Right,,,Monk,M. Monk,,,,,,,1193.0,3.0,0.0,Poole,1629673.0,,,,,,,
573,PT08M26.00S,2024-03-22T01:02:50.6Z,4,REGULAR,substitution,out,[],1628398,,,1610612764,89,88,2024-03-22T01:03:39Z,5590000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,,,,,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,
574,PT08M26.00S,2024-03-22T01:02:50.6Z,4,REGULAR,substitution,out,[],1628370,,,1610612764,89,88,2024-03-22T01:03:39Z,5600000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,,,,,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,
575,PT08M26.00S,2024-03-22T01:02:50.6Z,4,REGULAR,substitution,in,[],1630166,,,1610612764,89,88,2024-03-22T01:03:39Z,5610000,False,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,,,,,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,
576,PT08M26.00S,2024-03-22T01:02:50.6Z,4,REGULAR,substitution,in,[],1631099,,,1610612764,89,88,2024-03-22T01:03:39Z,5620000,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,,,,,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,
577,PT08M26.00S,2024-03-22T01:03:16.4Z,4,REGULAR,freethrow,1 of 1,[],1629673,,,1610612764,90,88,2024-03-22T01:03:16Z,5630000,False,,,0,,J. Poole Free Throw 1 of 1 (12 PTS),[1629673],1610612764.0,WAS,,,,,,,,,,Made,Poole,J. Poole,,,,,,,,,,,,12.0,,,,,,
578,PT08M09.00S,2024-03-22T01:03:36.1Z,4,REGULAR,turnover,bad pass,[],1628368,,,1610612758,90,88,2024-03-22T01:03:42Z,5640000,False,,,0,,D. Fox bad pass TURNOVER (2 TO),"[1628368, 1629673]",1610612758.0,SAC,,,,,,,Above the Break 3,24+ Left Center,,,Fox,D. Fox,,,,,,,,,,,,,,,,2.0,Poole,1629673.0
579,PT08M09.00S,2024-03-22T01:03:36.1Z,4,REGULAR,steal,,[],1629673,,,1610612764,90,88,2024-03-22T01:03:39Z,5650000,False,,,0,,J. Poole STEAL (1 STL),[1629673],1610612764.0,WAS,,,,,,,Above the Break 3,24+ Left Center,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,
580,PT08M04.00S,2024-03-22T01:03:40.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630215,6.258212877792378,58.333333333333336,1610612764,92,88,2024-03-22T01:03:46Z,5660000,False,-42.0,6.0,1,left,J. Butler running Layup (5 PTS) (D. Avdija 4 AST),"[1630215, 1630166]",1610612764.0,WAS,running,,,,,,Restricted Area,0-8 Center,4.22,Made,Butler,J. Butler,,,,,,,,,,,,5.0,D. Avdija,1630166.0,4.0,,,
583,PT07M56.00S,2024-03-22T01:03:51.6Z,4,REGULAR,foul,personal,[],1629673,,,1610612758,92,88,2024-03-22T01:03:57Z,5690000,False,,,0,,J. Poole personal FOUL (2 PF),"[1629673, 1630537]",1610612764.0,WAS,,,,,,,Above the Break 3,24+ Right Center,,,Poole,J. Poole,,,,,,,2882.0,2.0,0.0,Duarte,1630537.0,,,,,,,
585,PT07M40.00S,2024-03-22T01:04:25.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,91.67214191852825,63.23529411764706,1610612758,92,88,2024-03-22T01:04:54Z,5710000,False,66.0,26.0,1,right,MISS D. Mitchell 7' driving finger roll Layup,[1630558],1610612758.0,SAC,driving finger roll,,,,,,In The Paint (Non-RA),0-8 Center,7.1,Missed,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,
586,PT07M37.00S,2024-03-22T01:04:28.8Z,4,REGULAR,rebound,offensive,[],1628368,,,1610612758,92,88,2024-03-22T01:04:33Z,5720000,False,,,0,,D. Fox REBOUND (Off:3 Def:1),[1628368],1610612758.0,SAC,,,,,,,In The Paint (Non-RA),0-8 Center,,,Fox,D. Fox,585.0,4.0,1.0,3.0,,,,,,,,,,,,,,
587,PT07M36.00S,2024-03-22T01:04:30.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628368,96.13994743758212,96.07843137254902,1610612758,92,91,2024-03-22T01:04:36Z,5730000,False,230.0,-16.0,1,right,D. Fox 3PT  (25 PTS),[1628368],1610612758.0,SAC,,,,,,,Right Corner 3,24+ Right,23.1,Made,Fox,D. Fox,,,,,,,,,,,,25.0,,,,,,
588,PT07M22.00S,2024-03-22T01:04:43.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,10.5946123521682,44.36274509803921,1610612764,92,91,2024-03-22T01:06:49Z,5740000,False,28.0,47.0,1,left,MISS J. Poole driving floating Shot - blocked,"[1629673, 1630537]",1610612764.0,WAS,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,5.49,Missed,Poole,J. Poole,,,,,Duarte,1630537.0,,,,,,,,,,,,
596,PT07M22.00S,2024-03-22T01:04:43.1Z,4,REGULAR,block,,[],1630537,,,1610612764,92,91,2024-03-22T01:06:35Z,5750000,False,,,0,,C. Duarte BLOCK (2 BLK),[1630537],1610612758.0,SAC,,,,,,,In The Paint (Non-RA),0-8 Center,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,
590,PT07M19.00S,2024-03-22T01:04:46.1Z,4,REGULAR,rebound,defensive,[],1630537,,,1610612758,92,91,2024-03-22T01:04:48Z,5760000,False,,,0,,C. Duarte REBOUND (Off:1 Def:2),[1630537],1610612758.0,SAC,,,,,,,In The Paint (Non-RA),0-8 Center,,,Duarte,C. Duarte,588.0,3.0,2.0,1.0,,,,,,,,,,,,,,
591,PT07M16.00S,2024-03-22T01:04:49.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630537,72.48685939553219,18.872549019607842,1610612758,92,91,2024-03-22T01:07:10Z,5770000,False,-156.0,206.0,1,right,MISS C. Duarte 25' running 3PT,[1630537],1610612758.0,SAC,running,,,,,,Above the Break 3,24+ Left Center,25.82,Missed,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,
592,PT07M13.00S,2024-03-22T01:04:52.7Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612764,92,91,2024-03-22T01:04:56Z,5780000,False,,,0,,D. Avdija REBOUND (Off:0 Def:6),[1630166],1610612764.0,WAS,,,,,,,Above the Break 3,24+ Left Center,,,Avdija,D. Avdija,591.0,6.0,6.0,0.0,,,,,,,,,,,,,,
593,PT07M02.00S,2024-03-22T01:05:03.9Z,4,REGULAR,3pt,Jump Shot,[],1630215,15.325229960578188,4.166666666666666,1610612764,95,91,2024-03-22T01:05:10Z,5790000,False,229.0,92.0,1,left,J. Butler 24' 3PT  (8 PTS) (D. Avdija 5 AST),"[1630215, 1630166]",1610612764.0,WAS,,,,,,,Above the Break 3,24+ Right,24.68,Made,Butler,J. Butler,,,,,,,,,,,,8.0,D. Avdija,1630166.0,5.0,,,
595,PT07M00.00S,2024-03-22T01:05:11.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,95,91,2024-03-22T01:05:11Z,5810000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT07M00.00S,2024-03-22T01:05:13.1Z,4,REGULAR,substitution,out,[],1630537,,,1610612758,95,91,2024-03-22T01:08:00Z,5820000,False,,,0,,SUB out: C. Duarte,[1630537],1610612758.0,SAC,,,,,,,,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,
598,PT07M00.00S,2024-03-22T01:05:13.1Z,4,REGULAR,substitution,in,[],203084,,,1610612758,95,91,2024-03-22T01:08:00Z,5830000,False,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,,,,,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,
599,PT06M47.00S,2024-03-22T01:08:34.4Z,4,REGULAR,3pt,Jump Shot,[],1628368,69.07030223390277,33.57843137254902,1610612758,95,91,2024-03-22T01:08:38Z,5840000,False,-82.0,238.0,1,right,MISS D. Fox 25' 3PT,[1628368],1610612758.0,SAC,,,,,,,Above the Break 3,24+ Left Center,25.2,Missed,Fox,D. Fox,,,,,,,,,,,,,,,,,,
600,PT06M43.00S,2024-03-22T01:08:38.4Z,4,REGULAR,rebound,defensive,[],1630557,,,1610612764,95,91,2024-03-22T01:08:38Z,5850000,False,,,0,,C. Kispert REBOUND (Off:0 Def:3),[1630557],1610612764.0,WAS,,,,,,,Above the Break 3,24+ Left Center,,,Kispert,C. Kispert,599.0,3.0,3.0,0.0,,,,,,,,,,,,,,
601,PT06M26.00S,2024-03-22T01:08:54.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,6.521024967148489,46.568627450980394,1610612764,97,91,2024-03-22T01:08:58Z,5860000,False,17.0,9.0,1,left,D. Avdija driving Layup (15 PTS),[1630166],1610612764.0,WAS,driving,,,,,,Restricted Area,0-8 Center,1.93,Made,Avdija,D. Avdija,,,,,,,,,,,,15.0,,,,,,
602,PT06M02.00S,2024-03-22T01:09:19.6Z,4,REGULAR,3pt,Jump Shot,[],1631099,71.82982917214193,16.911764705882355,1610612758,97,94,2024-03-22T01:09:24Z,5870000,False,-165.0,212.0,1,right,K. Murray 26' 3PT  (13 PTS) (H. Barnes 1 AST),"[1631099, 203084]",1610612758.0,SAC,,,,,,,Above the Break 3,24+ Left Center,26.91,Made,Murray,K. Murray,,,,,,,,,,,,13.0,H. Barnes,203084.0,1.0,,,
604,PT05M39.00S,2024-03-22T01:09:42.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,7.5722733245729295,43.13725490196079,1610612764,99,94,2024-03-22T01:09:46Z,5890000,False,34.0,19.0,1,left,D. Avdija driving Layup (17 PTS),[1630166],1610612764.0,WAS,driving,,,,,,Restricted Area,0-8 Center,3.91,Made,Avdija,D. Avdija,,,,,,,,,,,,17.0,,,,,,
605,PT05M30.00S,2024-03-22T01:09:51.3Z,4,REGULAR,3pt,Jump Shot,[],1631099,72.88107752956637,15.686274509803921,1610612758,99,94,2024-03-22T01:09:55Z,5900000,False,-172.0,202.0,1,right,MISS K. Murray 26' 3PT,[1631099],1610612758.0,SAC,,,,,,,Above the Break 3,24+ Left Center,26.54,Missed,Murray,K. Murray,,,,,,,,,,,,,,,,,,
606,PT05M26.00S,2024-03-22T01:09:55.3Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612764,99,94,2024-03-22T01:09:55Z,5910000,False,,,0,,D. Avdija REBOUND (Off:0 Def:7),[1630166],1610612764.0,WAS,,,,,,,Above the Break 3,24+ Left Center,,,Avdija,D. Avdija,605.0,7.0,7.0,0.0,,,,,,,,,,,,,,
607,PT05M09.00S,2024-03-22T01:10:11.9Z,4,REGULAR,3pt,Jump Shot,[],1630166,30.699737187910642,24.019607843137255,1610612764,99,94,2024-03-22T01:10:18Z,5920000,False,130.0,236.0,1,left,MISS D. Avdija 26' step back 3PT,[1630166],1610612764.0,WAS,step back,,,,,,Above the Break 3,24+ Right Center,26.95,Missed,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,
