actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
465,PT06M58.00S,2023-12-16T01:35:43.6Z,3,REGULAR,substitution,in,[],1630543,,,1610612754,89,73,2023-12-16T01:35:58Z,4510000,False,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT06M58.00S,2023-12-16T01:35:43.6Z,3,REGULAR,substitution,in,[],1630174,,,1610612754,89,73,2023-12-16T01:35:58Z,4520000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT06M58.00S,2023-12-16T01:36:10.9Z,3,REGULAR,freethrow,1 of 1,[],1630167,,,1610612754,89,74,2023-12-16T01:36:10Z,4530000,False,,,0,,O. Toppin Free Throw 1 of 1 (13 PTS),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,Made,,,,,13.0,,,,,,,,,,,
468,PT06M43.00S,2023-12-16T01:36:26.8Z,3,REGULAR,turnover,bad pass,[],1626145,,,1610612764,89,74,2023-12-16T01:36:32Z,4540000,False,,,0,,T. Jones bad pass TURNOVER (1 TO),"[1626145, 1627741]",1610612764.0,WAS,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Right,,1.0,,,,,,,,,,,,,Hield,1627741.0,,,,
469,PT06M43.00S,2023-12-16T01:36:26.8Z,3,REGULAR,steal,,[],1627741,,,1610612754,89,74,2023-12-16T01:36:28Z,4550000,False,,,0,,B. Hield STEAL (1 STL),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
470,PT06M40.00S,2023-12-16T01:36:30.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630167,93.2161629434954,48.28431372549019,1610612754,89,76,2023-12-16T01:36:39Z,4560000,False,-9.0,11.0,1,right,O. Toppin running DUNK (15 PTS) (T. Haliburton 11 AST),"[1630167, 1630169]",1610612754.0,IND,running,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,1.42,Made,,,,,15.0,T. Haliburton,1630169.0,11.0,,,,,,,,
472,PT06M40.00S,2023-12-16T01:36:40.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,89,76,2023-12-16T01:36:40Z,4580000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT06M15.00S,2023-12-16T01:40:06.5Z,3,REGULAR,2pt,Jump Shot,[],1628398,5.699737187910642,89.70588235294117,1610612764,89,76,2023-12-16T01:59:10Z,4600000,False,-199.0,1.0,1,left,MISS K. Kuzma 19' Jump Shot,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Mid-Range,16-24 Left,,,19.85,Missed,,,,,,,,,,,,,,,,
475,PT06M15.00S,2023-12-16T01:40:06.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612764,89,76,2023-12-16T01:40:15Z,4610000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Left Corner 3,24+ Left,,,,,474.0,,,,,,,,,,,,,,,
476,PT06M14.00S,2023-12-16T01:40:12.6Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612764,89,76,2023-12-16T01:40:32Z,4620000,False,,,0,,WAS shot clock Team TURNOVER,[],1610612764.0,WAS,,,,,,,,,,Mid-Range,8-16 Left,2004.0,,,,,,,,,,,,,,,,,,,
477,PT06M10.00S,2023-12-16T01:40:30.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630169,94.00459921156373,47.549019607843135,1610612754,89,76,2023-12-16T01:55:47Z,4630000,False,-12.0,4.0,1,right,MISS T. Haliburton driving Layup - blocked,"[1630169, 1626145]",1610612754.0,IND,driving,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,,,1.29,Missed,,,,,,,,,Jones,1626145.0,,,,,,
478,PT06M10.00S,2023-12-16T01:40:30.0Z,3,REGULAR,block,,[],1626145,,,1610612754,89,76,2023-12-16T01:40:32Z,4640000,False,,,0,,T. Jones BLOCK (2 BLK),[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
479,PT06M10.00S,2023-12-16T01:40:30.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612754,89,76,2023-12-16T01:40:35Z,4650000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Restricted Area,0-8 Center,,,,,477.0,,,,,,,,,,,,,,,
481,PT06M01.00S,2023-12-16T01:40:51.9Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630174,74.03088042049934,82.1078431372549,1610612754,89,76,2023-12-16T01:40:57Z,4670000,False,161.0,192.0,1,right,MISS A. Nesmith 24' 3PT,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Right Center,,,24.99,Missed,,,,,,,,,,,,,,,,
482,PT05M55.00S,2023-12-16T01:40:57.9Z,3,REGULAR,rebound,defensive,[],1626145,,,1610612764,89,76,2023-12-16T01:40:57Z,4680000,False,,,0,,T. Jones REBOUND (Off:0 Def:6),[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,,,,,481.0,6.0,6.0,0.0,,,,,,,,,,,,
483,PT05M53.00S,2023-12-16T01:41:02.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630543,,,1610612764,89,76,2023-12-16T01:41:42Z,4690000,False,,,0,,I. Jackson shooting personal FOUL (4 PF) (Kuzma 2 FT),"[1630543, 1628398]",1610612754.0,IND,shooting,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,202027.0,,,,,,,,,,,,,,,,4.0,0.0,Kuzma,1628398.0
485,PT05M53.00S,2023-12-16T01:41:42.9Z,3,REGULAR,freethrow,1 of 2,[],1628398,,,1610612764,90,76,2023-12-16T01:41:42Z,4710000,False,,,0,,K. Kuzma Free Throw 1 of 2 (17 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,Made,,,,,17.0,,,,,,,,,,,
486,PT05M53.00S,2023-12-16T01:41:43.6Z,3,REGULAR,substitution,out,[],1630166,,,1610612764,90,76,2023-12-16T01:41:56Z,4720000,False,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT05M53.00S,2023-12-16T01:41:43.6Z,3,REGULAR,substitution,out,[],1630543,,,1610612764,90,76,2023-12-16T01:41:56Z,4730000,False,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT05M53.00S,2023-12-16T01:41:43.6Z,3,REGULAR,substitution,in,[],1641731,,,1610612764,90,76,2023-12-16T01:41:56Z,4740000,False,,,0,,SUB in: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT05M53.00S,2023-12-16T01:41:43.6Z,3,REGULAR,substitution,in,[],1631097,,,1610612764,90,76,2023-12-16T01:41:56Z,4750000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT05M53.00S,2023-12-16T01:42:10.2Z,3,REGULAR,freethrow,2 of 2,[],1628398,,,1610612764,91,76,2023-12-16T01:42:10Z,4760000,False,,,0,,K. Kuzma Free Throw 2 of 2 (18 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,Made,,,,,18.0,,,,,,,,,,,
491,PT05M44.00S,2023-12-16T01:42:19.0Z,3,REGULAR,foul,personal,['2freethrow'],1629655,,,1610612754,91,76,2023-12-16T01:42:33Z,4770000,False,,,0,,D. Gafford shooting personal FOUL (3 PF) (Toppin 2 FT),"[1629655, 1630167]",1610612764.0,WAS,shooting,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,202027.0,,,,,,,,,,,,,,,,3.0,0.0,Toppin,1630167.0
494,PT05M44.00S,2023-12-16T01:44:11.2Z,3,REGULAR,freethrow,1 of 2,[],1630167,,,1610612754,91,76,2023-12-16T01:44:11Z,4800000,False,,,0,,MISS O. Toppin Free Throw 1 of 2,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
495,PT05M44.00S,2023-12-16T01:44:11.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,91,76,2023-12-16T01:44:11Z,4810000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,494.0,,,,,,,,,,,,,,,
496,PT05M44.00S,2023-12-16T01:44:30.2Z,3,REGULAR,freethrow,2 of 2,[],1630167,,,1610612754,91,77,2023-12-16T01:44:30Z,4820000,False,,,0,,O. Toppin Free Throw 2 of 2 (16 PTS),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,Made,,,,,16.0,,,,,,,,,,,
497,PT05M28.00S,2023-12-16T01:44:46.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,7.539421813403408,37.254901960784316,1610612764,91,77,2023-12-16T01:57:47Z,4830000,False,64.0,18.0,1,left,MISS K. Kuzma 6' driving Layup,[1628398],1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,,,6.63,Missed,,,,,,,,,,,,,,,,
498,PT05M24.00S,2023-12-16T01:44:50.6Z,3,REGULAR,rebound,defensive,[],1631097,,,1610612754,91,77,2023-12-16T01:44:55Z,4840000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:1),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,,,,,497.0,1.0,1.0,0.0,,,,,,,,,,,,
499,PT05M21.00S,2023-12-16T01:44:53.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627741,69.95729303547964,74.26470588235294,1610612754,91,77,2023-12-16T02:00:26Z,4850000,False,121.0,230.0,1,right,MISS B. Hield 25' running 3PT,[1627741],1610612754.0,IND,running,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,,,25.99,Missed,,,,,,,,,,,,,,,,
500,PT05M18.00S,2023-12-16T01:44:56.4Z,3,REGULAR,rebound,defensive,[],1629655,,,1610612764,91,77,2023-12-16T01:45:00Z,4860000,False,,,0,,D. Gafford REBOUND (Off:1 Def:4),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Right Center,,,,,499.0,5.0,4.0,1.0,,,,,,,,,,,,
501,PT05M04.00S,2023-12-16T01:45:11.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629655,10.167542706964511,50.73529411764706,1610612764,93,77,2023-12-16T02:00:47Z,4870000,False,-4.0,43.0,1,left,D. Gafford driving Hook (7 PTS) (C. Kispert 1 AST),"[1629655, 1630557]",1610612764.0,WAS,driving,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,4.33,Made,,,,,7.0,C. Kispert,1630557.0,1.0,,,,,,,,
502,PT04M53.00S,2023-12-16T01:45:21.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,91.11366622864652,43.872549019607845,1610612754,93,77,2023-12-16T01:45:27Z,4880000,False,-31.0,31.0,1,right,MISS T. Haliburton driving Layup,[1630169],1610612754.0,IND,driving,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,,,4.36,Missed,,,,,,,,,,,,,,,,
503,PT04M51.00S,2023-12-16T01:45:23.7Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612764,93,77,2023-12-16T01:45:27Z,4890000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:2),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,502.0,2.0,2.0,0.0,,,,,,,,,,,,
504,PT04M47.00S,2023-12-16T01:45:28.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626145,9.116294349540084,4.901960784313729,1610612764,96,77,2023-12-16T02:01:27Z,4900000,False,225.0,33.0,1,left,T. Jones 3PT running (11 PTS) (K. Kuzma 4 AST),"[1626145, 1628398]",1610612764.0,WAS,running,,,Jones,T. Jones,,,,,Right Corner 3,24+ Right,,,22.79,Made,,,,,11.0,K. Kuzma,1628398.0,4.0,,,,,,,,
507,PT04M45.00S,2023-12-16T01:45:35.8Z,3,REGULAR,timeout,full,['team'],0,,,1610612754,96,77,2023-12-16T01:45:35Z,4920000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT04M45.00S,2023-12-16T01:45:38.2Z,3,REGULAR,substitution,out,[],1630167,,,1610612754,96,77,2023-12-16T01:47:04Z,4930000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT04M45.00S,2023-12-16T01:45:38.2Z,3,REGULAR,substitution,in,[],1626167,,,1610612754,96,77,2023-12-16T01:47:04Z,4940000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT04M26.00S,2023-12-16T01:47:26.0Z,3,REGULAR,3pt,Jump Shot,[],1630169,72.9796320630749,12.990196078431367,1610612754,96,80,2023-12-16T01:47:32Z,4950000,False,-185.0,201.0,1,right,T. Haliburton 27' 3PT step back (17 PTS),[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,,,27.35,Made,,,,,17.0,,,,,,,,,,,
511,PT04M01.00S,2023-12-16T01:47:50.0Z,3,REGULAR,3pt,Jump Shot,[],1628398,33.295006570302235,37.745098039215684,1610612764,99,80,2023-12-16T01:47:54Z,4960000,False,61.0,260.0,1,left,K. Kuzma 26' 3PT pullup (21 PTS) (T. Jones 8 AST),"[1628398, 1626145]",1610612764.0,WAS,pullup,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Center,,,26.76,Made,,,,,21.0,T. Jones,1626145.0,8.0,,,,,,,,
513,PT03M47.00S,2023-12-16T01:48:05.2Z,3,REGULAR,3pt,Jump Shot,[],1630174,92.0335085413929,3.1862745098039227,1610612754,99,80,2023-12-16T01:48:10Z,4980000,False,-234.0,22.0,1,right,MISS A. Nesmith 3PT,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Left Corner 3,24+ Left,,,23.52,Missed,,,,,,,,,,,,,,,,
514,PT03M43.00S,2023-12-16T01:48:09.2Z,3,REGULAR,rebound,defensive,[],1626145,,,1610612764,99,80,2023-12-16T01:48:10Z,4990000,False,,,0,,T. Jones REBOUND (Off:0 Def:7),[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,Left Corner 3,24+ Left,,,,,513.0,7.0,7.0,0.0,,,,,,,,,,,,
515,PT03M39.00S,2023-12-16T01:48:12.5Z,3,REGULAR,turnover,lost ball,[],1628398,,,1610612764,99,80,2023-12-16T01:48:22Z,5000000,False,,,0,,K. Kuzma lost ball TURNOVER (3 TO),"[1628398, 1630174]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Left,,3.0,,,,,,,,,,,,,Nesmith,1630174.0,,,,
516,PT03M39.00S,2023-12-16T01:48:12.5Z,3,REGULAR,steal,,[],1630174,,,1610612754,99,80,2023-12-16T01:48:14Z,5010000,False,,,0,,A. Nesmith STEAL (1 STL),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
517,PT03M34.00S,2023-12-16T01:48:17.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627741,94.66162943495401,52.94117647058824,1610612754,99,80,2023-12-16T01:48:29Z,5020000,False,15.0,-2.0,1,right,MISS B. Hield running Layup,[1627741],1610612754.0,IND,running,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,1.49,Missed,,,,,,,,,,,,,,,,
518,PT03M32.00S,2023-12-16T01:48:21.4Z,3,REGULAR,rebound,offensive,[],1631097,,,1610612754,99,80,2023-12-16T01:48:21Z,5030000,False,,,0,,B. Mathurin REBOUND (Off:1 Def:1),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,517.0,2.0,1.0,1.0,,,,,,,,,,,,
519,PT03M32.00S,2023-12-16T01:48:21.4Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1631097,94.40999984741211,50.0,1610612754,99,80,2023-12-16T02:03:56Z,5040000,False,0.0,0.0,1,right,MISS B. Mathurin putback Layup - blocked,"[1631097, 1629655]",1610612754.0,IND,putback,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,0.0,Missed,,,,,,,,,Gafford,1629655.0,,,,,,
520,PT03M32.00S,2023-12-16T01:48:21.4Z,3,REGULAR,block,,[],1629655,,,1610612754,99,80,2023-12-16T01:48:24Z,5050000,False,,,0,,D. Gafford BLOCK (2 BLK),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
521,PT03M32.00S,2023-12-16T01:48:21.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612764,99,80,2023-12-16T02:03:56Z,5060000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Restricted Area,0-8 Center,,,,,519.0,,,,,,,,,,,,,,,
523,PT03M10.00S,2023-12-16T01:48:54.4Z,3,REGULAR,2pt,Jump Shot,[],1641731,21.59986859395532,46.07843137254902,1610612764,99,80,2023-12-16T01:49:21Z,5080000,False,20.0,151.0,1,left,MISS B. Coulibaly 15' pullup Shot,[1641731],1610612764.0,WAS,pullup,,,Coulibaly,B. Coulibaly,,,,,Mid-Range,8-16 Center,,,15.18,Missed,,,,,,,,,,,,,,,,
524,PT03M10.00S,2023-12-16T01:48:54.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612754,99,80,2023-12-16T01:49:21Z,5090000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Mid-Range,8-16 Center,,,,,523.0,,,,,,,,,,,,,,,
526,PT03M10.00S,2023-12-16T01:49:01.2Z,3,REGULAR,substitution,out,[],1627741,,,1610612754,99,80,2023-12-16T01:49:05Z,5110000,False,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT03M10.00S,2023-12-16T01:49:01.2Z,3,REGULAR,substitution,in,[],1628971,,,1610612754,99,80,2023-12-16T01:49:05Z,5120000,False,,,0,,SUB in: B. Brown,[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT02M52.00S,2023-12-16T01:49:47.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,90.5880420499343,34.55882352941177,1610612754,99,80,2023-12-16T01:49:54Z,5130000,False,-77.0,36.0,1,right,MISS B. Mathurin 8' driving Layup - blocked,"[1631097, 1629655]",1610612754.0,IND,driving,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),8-16 Left,,,8.52,Missed,,,,,,,,,Gafford,1629655.0,,,,,,
529,PT02M52.00S,2023-12-16T01:49:47.7Z,3,REGULAR,block,,[],1629655,,,1610612754,99,80,2023-12-16T01:49:50Z,5140000,False,,,0,,D. Gafford BLOCK (3 BLK),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
530,PT02M47.00S,2023-12-16T01:49:52.7Z,3,REGULAR,rebound,offensive,[],1630174,,,1610612754,99,80,2023-12-16T01:49:54Z,5150000,False,,,0,,A. Nesmith REBOUND (Off:1 Def:0),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),8-16 Left,,,,,528.0,1.0,0.0,1.0,,,,,,,,,,,,
531,PT02M45.00S,2023-12-16T01:49:54.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630174,92.0335085413929,44.11764705882353,1610612754,99,80,2023-12-16T01:49:59Z,5160000,False,-29.0,22.0,1,right,MISS A. Nesmith driving Layup,[1630174],1610612754.0,IND,driving,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,3.7,Missed,,,,,,,,,,,,,,,,
532,PT02M42.00S,2023-12-16T01:49:57.4Z,3,REGULAR,rebound,defensive,[],1626145,,,1610612764,99,80,2023-12-16T01:49:57Z,5170000,False,,,0,,T. Jones REBOUND (Off:0 Def:8),[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,531.0,8.0,8.0,0.0,,,,,,,,,,,,
533,PT02M39.00S,2023-12-16T01:49:59.9Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628398,7.539421813403408,52.94117647058824,1610612764,99,80,2023-12-16T02:05:55Z,5180000,False,-15.0,18.0,1,left,MISS K. Kuzma running reverse Layup - blocked,"[1628398, 1626167]",1610612764.0,WAS,running reverse,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,2.36,Missed,,,,,,,,,Turner,1626167.0,,,,,,
616,PT02M39.00S,2023-12-16T01:49:59.9Z,3,REGULAR,block,,[],1626167,,,1610612764,99,80,2023-12-16T02:06:57Z,5185000,False,,,0,,M. Turner BLOCK (3 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
534,PT02M39.00S,2023-12-16T01:49:59.9Z,3,REGULAR,rebound,offensive,[],1629655,,,1610612764,99,80,2023-12-16T02:07:47Z,5190000,False,,,0,,D. Gafford REBOUND (Off:2 Def:4),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,533.0,6.0,4.0,2.0,,,,,,,,,,,,
640,PT02M39.00S,2023-12-16T01:50:02.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629655,6.356767411300922,49.01960784313726,1610612764,99,80,2023-12-16T02:10:54Z,5195000,False,5.0,7.0,1,left,MISS D. Gafford putback Layup,[1629655],1610612764.0,WAS,putback,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,0.88,Missed,,,,,,,,,,,,,,,,
641,PT02M38.00S,2023-12-16T01:50:03.4Z,3,REGULAR,rebound,offensive,[],1629655,,,1610612764,99,80,2023-12-16T02:10:10Z,5197500,False,,,0,,D. Gafford REBOUND (Off:3 Def:4),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,640.0,7.0,4.0,3.0,,,,,,,,,,,,
535,PT02M34.00S,2023-12-16T01:50:05.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629655,6.093955321944804,54.65686274509804,1610612764,101,80,2023-12-16T02:10:10Z,5200000,False,-23.0,5.0,1,left,D. Gafford tip DUNK (9 PTS),[1629655],1610612764.0,WAS,tip,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,2.38,Made,,,,,9.0,,,,,,,,,,,
536,PT02M29.00S,2023-12-16T01:50:19.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641731,,,1610612754,101,80,2023-12-16T01:50:48Z,5210000,False,,,0,,B. Coulibaly personal FOUL (1 PF) (Haliburton 2 FT),"[1641731, 1630169]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),0-8 Center,2004.0,,,,,,,,,,,,,,,,1.0,0.0,Haliburton,1630169.0
538,PT02M29.00S,2023-12-16T01:50:53.5Z,3,REGULAR,freethrow,1 of 2,[],1630169,,,1610612754,101,81,2023-12-16T01:50:53Z,5230000,False,,,0,,T. Haliburton Free Throw 1 of 2 (18 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,Made,,,,,18.0,,,,,,,,,,,
539,PT02M29.00S,2023-12-16T01:50:54.2Z,3,REGULAR,substitution,out,[],1626145,,,1610612754,101,81,2023-12-16T01:51:07Z,5240000,False,,,0,,SUB out: T. Jones,[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT02M29.00S,2023-12-16T01:50:54.2Z,3,REGULAR,substitution,out,[],1628398,,,1610612754,101,81,2023-12-16T01:51:07Z,5250000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT02M29.00S,2023-12-16T01:50:54.2Z,3,REGULAR,substitution,out,[],1628971,,,1610612754,101,81,2023-12-16T01:51:07Z,5260000,False,,,0,,SUB out: B. Brown,[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT02M29.00S,2023-12-16T01:50:54.2Z,3,REGULAR,substitution,in,[],1629673,,,1610612754,101,81,2023-12-16T01:51:07Z,5270000,False,,,0,,SUB in: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT02M29.00S,2023-12-16T01:50:54.2Z,3,REGULAR,substitution,in,[],1630166,,,1610612754,101,81,2023-12-16T01:51:07Z,5280000,False,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT02M29.00S,2023-12-16T01:50:54.2Z,3,REGULAR,substitution,in,[],204456,,,1610612754,101,81,2023-12-16T01:51:07Z,5290000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT02M29.00S,2023-12-16T01:51:12.6Z,3,REGULAR,freethrow,2 of 2,[],1630169,,,1610612754,101,82,2023-12-16T01:51:12Z,5300000,False,,,0,,T. Haliburton Free Throw 2 of 2 (19 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,Made,,,,,19.0,,,,,,,,,,,
