actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
347,PT00M22.90S,2023-11-16T01:07:50.7Z,2,REGULAR,substitution,out,[],1629673,,,1610612764,51,71,2023-11-16T01:07:57Z,3350000,False,,,0,,SUB out: J. Poole,[1629673],1610612764.0,WAS,,,,,,,,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,
348,PT00M22.90S,2023-11-16T01:07:50.7Z,2,REGULAR,substitution,in,[],1631098,,,1610612764,51,71,2023-11-16T01:07:57Z,3360000,False,,,0,,SUB in: J. Davis,[1631098],1610612764.0,WAS,,,,,,,,,,,Davis,J. Davis,,,,,,,,,,,,,,,,,,
349,PT00M22.90S,2023-11-16T01:08:14.3Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1628398,,,1610612764,51,71,2023-11-16T01:08:14Z,3370000,False,,,0,,MISS K. Kuzma Free Throw 1 of 1,[1628398],1610612764.0,WAS,,,,,,,,,,Missed,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,
350,PT00M22.90S,2023-11-16T01:08:14.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612742,51,71,2023-11-16T01:08:22Z,3380000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,349.0,,,,,,,,,,,,,,,,,
351,PT00M03.40S,2023-11-16T01:08:44.0Z,2,REGULAR,2pt,Jump Shot,[],1629029,12.434296977660972,75.49019607843137,1610612742,51,71,2023-11-16T01:08:49Z,3390000,False,-127.0,64.0,1,left,MISS L. Doncic 14' turnaround fadeaway Shot,[1629029],1610612742.0,DAL,turnaround fadeaway,,,,,,Mid-Range,8-16 Left,14.28,Missed,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,
352,PT00M00.30S,2023-11-16T01:08:47.1Z,2,REGULAR,rebound,defensive,[],1629655,,,1610612764,51,71,2023-11-16T01:08:47Z,3400000,False,,,0,,D. Gafford REBOUND (Off:0 Def:6),[1629655],1610612764.0,WAS,,,,,,,Mid-Range,8-16 Left,,,Gafford,D. Gafford,351.0,6.0,6.0,0.0,,,,,,,,,,,,,,
353,PT00M00.00S,2023-11-16T01:08:50.0Z,2,REGULAR,period,end,[],0,,,1610612764,51,71,2023-11-16T01:08:50Z,3410000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2023-11-16T01:23:12.7Z,3,REGULAR,substitution,out,['startperiod'],1630264,,,1610612764,51,71,2023-11-16T01:24:08Z,3420000,False,,,0,,SUB out: A. Gill,[1630264],1610612764.0,WAS,,,,,,,,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2023-11-16T01:23:12.7Z,3,REGULAR,substitution,out,['startperiod'],1631098,,,1610612764,51,71,2023-11-16T01:24:08Z,3430000,False,,,0,,SUB out: J. Davis,[1631098],1610612764.0,WAS,,,,,,,,,,,Davis,J. Davis,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2023-11-16T01:23:12.7Z,3,REGULAR,substitution,out,['startperiod'],203501,,,1610612764,51,71,2023-11-16T01:24:08Z,3440000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,,,,,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,
362,PT12M00.00S,2023-11-16T01:23:12.7Z,3,REGULAR,substitution,in,['startperiod'],1629673,,,1610612764,51,71,2023-11-16T01:24:08Z,3450000,False,,,0,,SUB in: J. Poole,[1629673],1610612764.0,WAS,,,,,,,,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,
363,PT12M00.00S,2023-11-16T01:23:12.7Z,3,REGULAR,substitution,in,['startperiod'],1630166,,,1610612764,51,71,2023-11-16T01:24:08Z,3460000,False,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,,,,,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,
364,PT12M00.00S,2023-11-16T01:23:12.7Z,3,REGULAR,substitution,in,['startperiod'],1629684,,,1610612764,51,71,2023-11-16T01:24:08Z,3470000,False,,,0,,SUB in: G. Williams,[1629684],1610612742.0,DAL,,,,,,,,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,
365,PT12M00.00S,2023-11-16T01:24:15.2Z,3,REGULAR,period,start,[],0,,,1610612742,51,71,2023-11-16T01:24:15Z,3480000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT11M42.00S,2023-11-16T01:24:32.6Z,3,REGULAR,3pt,Jump Shot,[],1629684,81.15965834428384,98.0392156862745,1610612742,51,74,2023-11-16T01:24:38Z,3490000,False,240.0,125.0,1,right,G. Williams 27' 3PT  (8 PTS) (D. Jones Jr. 1 AST),"[1629684, 1627884]",1610612742.0,DAL,,,,,,,Above the Break 3,24+ Right Center,27.06,Made,Williams,G. Williams,,,,,,,,,,8.0,D. Jones Jr.,1627884.0,1.0,,,,,
368,PT11M22.00S,2023-11-16T01:24:52.2Z,3,REGULAR,turnover,bad pass,[],1629673,,,1610612764,51,74,2023-11-16T01:24:57Z,3510000,False,,,0,,J. Poole bad pass TURNOVER (3 TO),"[1629673, 1627884]",1610612764.0,WAS,,,,,,,Mid-Range,8-16 Left,,,Poole,J. Poole,,,,,,,,,,,,,,3.0,Jones Jr.,1627884.0,,
369,PT11M22.00S,2023-11-16T01:24:52.2Z,3,REGULAR,steal,,[],1627884,,,1610612742,51,74,2023-11-16T01:25:30Z,3520000,False,,,0,,D. Jones Jr. STEAL (1 STL),[1627884],1610612742.0,DAL,,,,,,,Mid-Range,8-16 Left,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,
370,PT11M02.00S,2023-11-16T01:25:12.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629684,86.94152431011827,51.225490196078425,1610612742,51,74,2023-11-16T01:25:16Z,3530000,False,6.0,70.0,1,right,MISS G. Williams 7' fadeaway Shot,[1629684],1610612742.0,DAL,fadeaway,,,,,,In The Paint (Non-RA),0-8 Center,7.05,Missed,Williams,G. Williams,,,,,,,,,,,,,,,,,,
371,PT10M59.00S,2023-11-16T01:25:15.7Z,3,REGULAR,rebound,defensive,[],1629673,,,1610612764,51,74,2023-11-16T01:25:16Z,3540000,False,,,0,,J. Poole REBOUND (Off:0 Def:3),[1629673],1610612764.0,WAS,,,,,,,In The Paint (Non-RA),0-8 Center,,,Poole,J. Poole,370.0,3.0,3.0,0.0,,,,,,,,,,,,,,
372,PT10M52.00S,2023-11-16T01:25:22.8Z,3,REGULAR,3pt,Jump Shot,[],1628398,25.18068331143233,92.64705882352942,1610612764,51,74,2023-11-16T01:25:27Z,3550000,False,-213.0,184.0,1,left,MISS K. Kuzma 28' 3PT,[1628398],1610612764.0,WAS,,,,,,,Above the Break 3,24+ Left Center,28.18,Missed,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,
373,PT10M48.00S,2023-11-16T01:25:26.8Z,3,REGULAR,rebound,defensive,[],1641726,,,1610612742,51,74,2023-11-16T01:25:27Z,3560000,False,,,0,,D. Lively II REBOUND (Off:2 Def:5),[1641726],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Left Center,,,Lively II,D. Lively II,372.0,7.0,5.0,2.0,,,,,,,,,,,,,,
374,PT10M42.00S,2023-11-16T01:25:32.5Z,3,REGULAR,3pt,Jump Shot,[],1630182,95.87713534822602,97.54901960784314,1610612742,51,74,2023-11-16T01:25:40Z,3570000,False,238.0,-14.0,1,right,MISS J. Green 3PT,[1630182],1610612742.0,DAL,,,,,,,Right Corner 3,24+ Right,23.81,Missed,Green,J. Green,,,,,,,,,,,,,,,,,,
375,PT10M37.00S,2023-11-16T01:25:37.5Z,3,REGULAR,rebound,offensive,[],1627884,,,1610612742,51,74,2023-11-16T01:25:37Z,3580000,False,,,0,,D. Jones Jr. REBOUND (Off:1 Def:3),[1627884],1610612742.0,DAL,,,,,,,Right Corner 3,24+ Right,,,Jones Jr.,D. Jones Jr.,374.0,4.0,3.0,1.0,,,,,,,,,,,,,,
376,PT10M36.00S,2023-11-16T01:25:38.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630182,83.78777923784494,93.62745098039215,1610612742,51,74,2023-11-16T01:25:51Z,3590000,False,218.0,100.0,1,right,MISS J. Green 3PT,[1630182],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Right Center,23.99,Missed,Green,J. Green,,,,,,,,,,,,,,,,,,
377,PT10M34.00S,2023-11-16T01:25:40.9Z,3,REGULAR,rebound,offensive,[],1641726,,,1610612742,51,74,2023-11-16T01:29:10Z,3600000,False,,,0,,D. Lively II REBOUND (Off:3 Def:5),[1641726],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Right Center,,,Lively II,D. Lively II,376.0,8.0,5.0,3.0,,,,,,,,,,,,,,
379,PT10M34.00S,2023-11-16T01:25:47.4Z,3,REGULAR,foul,personal,[],1629655,,,1610612742,51,74,2023-11-16T01:29:15Z,3620000,False,,,0,,D. Gafford personal FOUL (1 PF),"[1629655, 1641726]",1610612764.0,WAS,,,,,,,In The Paint (Non-RA),8-16 Right,,,Gafford,D. Gafford,,,,,1662.0,1.0,0.0,Lively II,1641726.0,,,,,,,,,
381,PT10M27.00S,2023-11-16T01:26:11.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629684,88.91261498028909,61.029411764705884,1610612742,51,74,2023-11-16T01:26:16Z,3640000,False,55.0,52.0,1,right,MISS G. Williams 7' Jump Shot,[1629684],1610612742.0,DAL,,,,,,,In The Paint (Non-RA),0-8 Center,7.56,Missed,Williams,G. Williams,,,,,,,,,,,,,,,,,,
382,PT10M24.00S,2023-11-16T01:26:13.5Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612764,51,74,2023-11-16T01:26:13Z,3650000,False,,,0,,K. Kuzma REBOUND (Off:2 Def:2),[1628398],1610612764.0,WAS,,,,,,,In The Paint (Non-RA),0-8 Center,,,Kuzma,K. Kuzma,381.0,4.0,2.0,2.0,,,,,,,,,,,,,,
383,PT10M16.00S,2023-11-16T01:26:22.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,7.835085413929041,49.01960784313725,1610612764,53,74,2023-11-16T01:26:31Z,3660000,False,5.0,21.0,1,left,T. Jones driving floating Jump Shot (10 PTS) (K. Kuzma 3 AST),"[1626145, 1628398]",1610612764.0,WAS,driving floating,,,,,,Restricted Area,0-8 Center,2.17,Made,Jones,T. Jones,,,,,,,,,,10.0,K. Kuzma,1628398.0,3.0,,,,,
385,PT10M02.00S,2023-11-16T01:26:35.1Z,3,REGULAR,3pt,Jump Shot,[],1629684,96.40275952693824,3.9215686274509802,1610612742,53,74,2023-11-16T01:26:40Z,3680000,False,-230.0,-19.0,1,right,MISS G. Williams 3PT,[1629684],1610612742.0,DAL,,,,,,,Left Corner 3,24+ Left,23.12,Missed,Williams,G. Williams,,,,,,,,,,,,,,,,,,
386,PT09M58.00S,2023-11-16T01:26:39.1Z,3,REGULAR,rebound,defensive,[],1626145,,,1610612764,53,74,2023-11-16T01:26:40Z,3690000,False,,,0,,T. Jones REBOUND (Off:0 Def:2),[1626145],1610612764.0,WAS,,,,,,,Left Corner 3,24+ Left,,,Jones,T. Jones,385.0,2.0,2.0,0.0,,,,,,,,,,,,,,
387,PT09M52.00S,2023-11-16T01:26:45.0Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629655,7.703679369250986,50.245098039215684,1610612764,53,74,2023-11-16T01:29:58Z,3700000,False,-1.0,20.0,1,left,MISS D. Gafford running Layup,[1629655],1610612764.0,WAS,running,,,,,,Restricted Area,0-8 Center,1.99,Missed,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,
388,PT09M48.00S,2023-11-16T01:26:49.0Z,3,REGULAR,rebound,offensive,[],1629655,,,1610612764,53,74,2023-11-16T01:29:58Z,3710000,False,,,0,,D. Gafford REBOUND (Off:1 Def:6),[1629655],1610612764.0,WAS,,,,,,,Restricted Area,0-8 Center,,,Gafford,D. Gafford,387.0,7.0,6.0,1.0,,,,,,,,,,,,,,
389,PT09M48.00S,2023-11-16T01:26:49.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629655,5.590000152587891,50.0,1610612764,55,74,2023-11-16T01:26:49Z,3720000,False,0.0,0.0,1,left,D. Gafford tip DUNK (4 PTS),[1629655],1610612764.0,WAS,tip,,,,,,Mid-Range,8-16 Left,0.0,Made,Gafford,D. Gafford,,,,,,,,,,4.0,,,,,,,,
390,PT09M42.00S,2023-11-16T01:26:59.3Z,3,REGULAR,violation,kicked ball,[],1630166,,,1610612742,55,74,2023-11-16T01:27:06Z,3730000,False,,,0,,D. Avdija kicked ball VIOLATION,[1630166],1610612764.0,WAS,,,,,,,,,,,Avdija,D. Avdija,,,,,1662.0,,,,,,,,,,,,,
392,PT09M42.00S,2023-11-16T01:27:01.6Z,3,REGULAR,substitution,in,[],1629013,,,1610612742,55,74,2023-11-16T01:27:07Z,3750000,False,,,0,,SUB in: L. Shamet,[1629013],1610612764.0,WAS,,,,,,,,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,
393,PT09M42.00S,2023-11-16T01:27:01.6Z,3,REGULAR,substitution,out,[],1628398,,,1610612742,55,74,2023-11-16T01:27:28Z,3760000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,,,,,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,
394,PT09M30.00S,2023-11-16T01:27:29.4Z,3,REGULAR,3pt,Jump Shot,[],1627884,94.43166885676742,3.9215686274509802,1610612742,55,74,2023-11-16T01:27:36Z,3770000,False,-230.0,0.0,1,right,MISS D. Jones Jr. 3PT,[1627884],1610612742.0,DAL,,,,,,,Left Corner 3,24+ Left,23.04,Missed,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,
395,PT09M25.00S,2023-11-16T01:27:35.4Z,3,REGULAR,rebound,offensive,[],1641726,,,1610612742,55,74,2023-11-16T01:27:35Z,3780000,False,,,0,,D. Lively II REBOUND (Off:4 Def:5),[1641726],1610612742.0,DAL,,,,,,,Left Corner 3,24+ Left,,,Lively II,D. Lively II,394.0,9.0,5.0,4.0,,,,,,,,,,,,,,
396,PT09M20.00S,2023-11-16T01:27:40.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629029,70.51576872536137,77.45098039215686,1610612742,55,77,2023-11-16T01:27:44Z,3790000,False,137.0,225.0,1,right,L. Doncic 26' 3PT step back (24 PTS),[1629029],1610612742.0,DAL,step back,,,,,,Above the Break 3,24+ Right Center,26.33,Made,Doncic,L. Doncic,,,,,,,,,,24.0,,,,,,,,
397,PT09M04.00S,2023-11-16T01:27:55.4Z,3,REGULAR,2pt,Jump Shot,[],1629673,13.87976346911958,27.450980392156865,1610612764,55,77,2023-11-16T01:27:59Z,3800000,False,113.0,78.0,1,left,MISS J. Poole 13' pullup Shot,[1629673],1610612764.0,WAS,pullup,,,,,,Mid-Range,8-16 Right,13.71,Missed,Poole,J. Poole,,,,,,,,,,,,,,,,,,
398,PT09M01.00S,2023-11-16T01:27:58.4Z,3,REGULAR,rebound,defensive,[],1627884,,,1610612742,55,77,2023-11-16T01:27:59Z,3810000,False,,,0,,D. Jones Jr. REBOUND (Off:1 Def:4),[1627884],1610612742.0,DAL,,,,,,,Mid-Range,8-16 Right,,,Jones Jr.,D. Jones Jr.,397.0,5.0,4.0,1.0,,,,,,,,,,,,,,
399,PT08M53.00S,2023-11-16T01:28:09.0Z,3,REGULAR,turnover,out-of-bounds,[],1627884,,,1610612742,55,77,2023-11-16T01:28:14Z,3820000,False,,,0,,D. Jones Jr. lost ball out-of-bounds TURNOVER (1 TO),[1627884],1610612742.0,DAL,lost ball,,,,,,In The Paint (Non-RA),0-8 Center,,,Jones Jr.,D. Jones Jr.,,,,,1199.0,,,,,,,,,1.0,,,,
400,PT08M38.00S,2023-11-16T01:28:28.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629013,9.806176084099869,53.92156862745098,1610612764,57,77,2023-11-16T01:28:32Z,3830000,False,-20.0,40.0,1,left,L. Shamet driving Layup (4 PTS) (T. Jones 1 AST),"[1629013, 1626145]",1610612764.0,WAS,driving,,,,,,In The Paint (Non-RA),0-8 Center,4.43,Made,Shamet,L. Shamet,,,,,,,,,,4.0,T. Jones,1626145.0,1.0,,,,,
402,PT08M33.00S,2023-11-16T01:28:36.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627884,90.75229960578186,40.19607843137255,1610612742,57,79,2023-11-16T01:28:40Z,3850000,False,-49.0,34.0,1,right,D. Jones Jr. driving Layup (11 PTS) (L. Doncic 5 AST),"[1627884, 1629029]",1610612742.0,DAL,driving,,,,,,In The Paint (Non-RA),0-8 Center,5.99,Made,Jones Jr.,D. Jones Jr.,,,,,,,,,,11.0,L. Doncic,1629029.0,5.0,,,,,
404,PT08M33.00S,2023-11-16T01:28:38.6Z,3,REGULAR,foul,personal,['1freethrow'],1629013,,,1610612742,57,79,2023-11-16T01:29:00Z,3870000,False,,,0,,L. Shamet shooting personal FOUL (1 PF) (Jones Jr. 1 FT),"[1629013, 1627884]",1610612764.0,WAS,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,Shamet,L. Shamet,,,,,1199.0,1.0,0.0,Jones Jr.,1627884.0,,,,,,,,,
406,PT08M33.00S,2023-11-16T01:29:07.8Z,3,REGULAR,freethrow,1 of 1,[],1627884,,,1610612742,57,80,2023-11-16T01:29:07Z,3890000,False,,,0,,D. Jones Jr. Free Throw 1 of 1 (12 PTS),[1627884],1610612742.0,DAL,,,,,,,,,,Made,Jones Jr.,D. Jones Jr.,,,,,,,,,,12.0,,,,,,,,
407,PT08M21.00S,2023-11-16T01:29:21.7Z,3,REGULAR,3pt,Jump Shot,[],1629013,24.655059132720105,89.2156862745098,1610612764,57,80,2023-11-16T01:29:25Z,3900000,False,-196.0,179.0,1,left,MISS L. Shamet 26' 3PT,[1629013],1610612764.0,WAS,,,,,,,Above the Break 3,24+ Left Center,26.57,Missed,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,
408,PT08M18.00S,2023-11-16T01:29:24.7Z,3,REGULAR,rebound,defensive,[],1627884,,,1610612742,57,80,2023-11-16T01:29:25Z,3910000,False,,,0,,D. Jones Jr. REBOUND (Off:1 Def:5),[1627884],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Left Center,,,Jones Jr.,D. Jones Jr.,407.0,6.0,5.0,1.0,,,,,,,,,,,,,,
410,PT08M08.00S,2023-11-16T01:29:34.6Z,3,REGULAR,turnover,bad pass,[],1629029,,,1610612742,57,80,2023-11-16T01:29:39Z,3930000,False,,,0,,L. Doncic bad pass TURNOVER (2 TO),"[1629029, 1630166]",1610612742.0,DAL,,,,,,,In The Paint (Non-RA),0-8 Center,,,Doncic,L. Doncic,,,,,,,,,,,,,,2.0,Avdija,1630166.0,,
411,PT08M08.00S,2023-11-16T01:29:34.6Z,3,REGULAR,steal,,[],1630166,,,1610612764,57,80,2023-11-16T01:29:36Z,3940000,False,,,0,,D. Avdija STEAL (3 STL),[1630166],1610612764.0,WAS,,,,,,,In The Paint (Non-RA),0-8 Center,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,
412,PT08M03.00S,2023-11-16T01:29:39.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630166,7.30946123521682,49.50980392156863,1610612764,59,80,2023-11-16T01:29:45Z,3950000,False,2.0,16.0,1,left,D. Avdija running DUNK (5 PTS),[1630166],1610612764.0,WAS,running,,,,,,Restricted Area,0-8 Center,1.64,Made,Avdija,D. Avdija,,,,,,,,,,5.0,,,,,,,,
413,PT07M36.00S,2023-11-16T01:30:05.3Z,3,REGULAR,3pt,Jump Shot,[],1629684,64.86530880420499,47.05882352941176,1610612742,59,80,2023-11-16T01:30:10Z,3960000,False,-15.0,278.0,1,right,MISS G. Williams 27' 3PT,[1629684],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Center,27.82,Missed,Williams,G. Williams,,,,,,,,,,,,,,,,,,
414,PT07M33.00S,2023-11-16T01:30:08.5Z,3,REGULAR,rebound,defensive,[],1629673,,,1610612764,59,80,2023-11-16T01:30:08Z,3970000,False,,,0,,J. Poole REBOUND (Off:0 Def:4),[1629673],1610612764.0,WAS,,,,,,,Above the Break 3,24+ Center,,,Poole,J. Poole,413.0,4.0,4.0,0.0,,,,,,,,,,,,,,
415,PT07M26.00S,2023-11-16T01:30:15.8Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1626145,8.360709592641262,55.14705882352941,1610612764,61,80,2023-11-16T01:32:55Z,3980000,False,-26.0,26.0,1,left,T. Jones driving floating Jump Shot (12 PTS),[1626145],1610612764.0,WAS,driving floating,,,,,,Restricted Area,0-8 Center,3.66,Made,Jones,T. Jones,,,,,,,,,,12.0,,,,,,,,
416,PT07M13.00S,2023-11-16T01:30:29.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1641726,91.40932982917214,50.245098039215684,1610612742,61,82,2023-11-16T01:33:55Z,3990000,False,1.0,28.0,1,right,D. Lively II cutting DUNK (6 PTS) (G. Williams 4 AST),"[1641726, 1629684]",1610612742.0,DAL,cutting,,,,,,Restricted Area,0-8 Center,2.83,Made,Lively II,D. Lively II,,,,,,,,,,6.0,G. Williams,1629684.0,4.0,,,,,
418,PT07M05.00S,2023-11-16T01:30:40.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,9.937582128777924,47.05882352941176,1610612764,63,82,2023-11-16T01:34:15Z,4010000,False,15.0,41.0,1,left,D. Gafford cutting DUNK (6 PTS) (T. Jones 2 AST),"[1629655, 1626145]",1610612764.0,WAS,cutting,,,,,,Restricted Area,0-8 Center,4.35,Made,Gafford,D. Gafford,,,,,,,,,,6.0,T. Jones,1626145.0,2.0,,,,,
420,PT07M05.00S,2023-11-16T01:30:43.6Z,3,REGULAR,foul,personal,['1freethrow'],1641726,,,1610612764,63,82,2023-11-16T01:30:53Z,4030000,False,,,0,,D. Lively II shooting personal FOUL (2 PF) (Gafford 1 FT),"[1641726, 1629655]",1610612742.0,DAL,shooting,,,,,,Restricted Area,0-8 Center,,,Lively II,D. Lively II,,,,,1199.0,2.0,0.0,Gafford,1629655.0,,,,,,,,,
422,PT07M05.00S,2023-11-16T01:30:53.8Z,3,REGULAR,substitution,out,[],1627884,,,1610612764,63,82,2023-11-16T01:30:56Z,4050000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612742.0,DAL,,,,,,,,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,
423,PT07M05.00S,2023-11-16T01:30:53.8Z,3,REGULAR,substitution,in,[],203501,,,1610612764,63,82,2023-11-16T01:30:56Z,4060000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,,,,,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,
424,PT07M05.00S,2023-11-16T01:31:15.3Z,3,REGULAR,freethrow,1 of 1,[],1629655,,,1610612764,63,82,2023-11-16T01:31:15Z,4070000,False,,,0,,MISS D. Gafford Free Throw 1 of 1,[1629655],1610612764.0,WAS,,,,,,,,,,Missed,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,
425,PT07M02.00S,2023-11-16T01:31:18.3Z,3,REGULAR,rebound,offensive,[],1630166,,,1610612764,63,82,2023-11-16T01:31:19Z,4080000,False,,,0,,D. Avdija REBOUND (Off:1 Def:0),[1630166],1610612764.0,WAS,,,,,,,,,,,Avdija,D. Avdija,424.0,1.0,0.0,1.0,,,,,,,,,,,,,,
426,PT06M54.00S,2023-11-16T01:31:25.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629673,34.37910643889619,64.95098039215686,1610612764,63,82,2023-11-16T01:31:30Z,4090000,False,-75.0,271.0,1,left,MISS J. Poole 28' 3PT,[1629673],1610612764.0,WAS,,,,,,,Above the Break 3,24+ Center,28.08,Missed,Poole,J. Poole,,,,,,,,,,,,,,,,,,
427,PT06M50.00S,2023-11-16T01:31:29.2Z,3,REGULAR,rebound,defensive,[],1629684,,,1610612742,63,82,2023-11-16T01:31:30Z,4100000,False,,,0,,G. Williams REBOUND (Off:2 Def:1),[1629684],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Center,,,Williams,G. Williams,426.0,3.0,1.0,2.0,,,,,,,,,,,,,,
428,PT06M40.00S,2023-11-16T01:31:25.2Z,3,REGULAR,3pt,Jump Shot,[],1629029,79.71419185282524,97.05882352941177,1610612742,63,82,2023-11-16T02:24:00Z,4110000,False,235.0,138.0,1,right,MISS L. Doncic 27' pullup 3PT,[1629029],1610612742.0,DAL,pullup,,,,,,Above the Break 3,24+ Right Center,27.29,Missed,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,
429,PT06M35.00S,2023-11-16T01:31:30.2Z,3,REGULAR,rebound,offensive,[],1629029,,,1610612742,63,82,2023-11-16T02:24:00Z,4120000,False,,,0,,L. Doncic REBOUND (Off:1 Def:4),[1629029],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Right Center,,,Doncic,L. Doncic,428.0,5.0,4.0,1.0,,,,,,,,,,,,,,
432,PT06M34.00S,2023-11-16T01:31:26.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,63,82,2023-11-16T02:25:08Z,4125000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT06M34.00S,2023-11-16T01:31:46.0Z,3,REGULAR,foul,personal,['3freethrow'],1626145,,,1610612742,63,82,2023-11-16T01:35:12Z,4130000,False,,,0,,T. Jones shooting personal FOUL (1 PF) (Hardaway Jr. 3 FT),"[1626145, 203501]",1610612764.0,WAS,shooting,,,,,,Above the Break 3,24+ Left Center,,,Jones,T. Jones,,,,,1662.0,1.0,0.0,Hardaway Jr.,203501.0,,,,,,,,,
433,PT06M34.00S,2023-11-16T01:35:10.7Z,3,REGULAR,freethrow,1 of 3,['2ndchance'],203501,,,1610612742,63,83,2023-11-16T01:35:56Z,4160000,False,,,0,,T. Hardaway Jr. Free Throw 1 of 3 (23 PTS),[203501],1610612742.0,DAL,,,,,,,,,,Made,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,23.0,,,,,,,,
434,PT06M34.00S,2023-11-16T01:35:10.7Z,3,REGULAR,freethrow,2 of 3,['2ndchance'],203501,,,1610612742,63,83,2023-11-16T01:35:56Z,4170000,False,,,0,,MISS T. Hardaway Jr. Free Throw 2 of 3,[203501],1610612742.0,DAL,,,,,,,,,,Missed,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,
