actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
428,PT06M25.00S,2023-10-29T00:45:37.9Z,3,REGULAR,freethrow,1 of 2,[],1629673,,,1610612764,83,61,2023-10-29T00:45:37Z,4210000,False,,,0,,J. Poole Free Throw 1 of 2 (14 PTS),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,Made,,,,,,14.0,,,,,,,,,
429,PT06M25.00S,2023-10-29T00:45:47.9Z,3,REGULAR,freethrow,2 of 2,[],1629673,,,1610612764,84,61,2023-10-29T00:45:48Z,4220000,False,,,0,,J. Poole Free Throw 2 of 2 (15 PTS),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,Made,,,,,,15.0,,,,,,,,,
430,PT06M16.00S,2023-10-29T00:46:00.4Z,3,REGULAR,3pt,Jump Shot,[],1630217,8.886333771353483,97.30392156862744,1610612763,84,64,2023-10-29T00:46:05Z,4230000,False,-237.0,31.0,1,left,D. Bane 3PT  (15 PTS) (M. Smart 2 AST),"[1630217, 203935]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,Left Corner 3,24+ Left,,,,23.85,Made,,,,,,15.0,M. Smart,203935.0,2.0,,,,,,
432,PT05M57.00S,2023-10-29T00:46:19.6Z,3,REGULAR,3pt,Jump Shot,[],1626145,71.30420499342969,85.04901960784314,1610612764,84,64,2023-10-29T00:46:32Z,4250000,False,175.0,217.0,1,right,MISS T. Jones 27' 3PT,[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,,,,27.91,Missed,,,,,,,,,,,,,,,
433,PT05M53.00S,2023-10-29T00:46:23.6Z,3,REGULAR,rebound,offensive,[],1630166,,,1610612764,84,64,2023-10-29T00:46:32Z,4260000,False,,,0,,D. Avdija REBOUND (Off:2 Def:2),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,,,,,,432.0,4.0,2.0,2.0,,,,,,,,,,,
434,PT05M53.00S,2023-10-29T00:46:26.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630166,94.40999984741211,50.0,1610612764,84,64,2023-10-29T00:46:26Z,4270000,False,0.0,0.0,1,right,MISS D. Avdija tip Layup,[1630166],1610612764.0,WAS,tip,,,Avdija,D. Avdija,,,,,Mid-Range,8-16 Left,,,,0.0,Missed,,,,,,,,,,,,,,,
435,PT05M53.00S,2023-10-29T00:46:27.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612763,84,64,2023-10-29T00:46:27Z,4280000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Mid-Range,8-16 Left,,,,,,434.0,,,,,,,,,,,,,,
437,PT05M40.00S,2023-10-29T00:46:46.0Z,3,REGULAR,3pt,Jump Shot,[],1630214,5.601182654402102,96.56862745098039,1610612763,84,67,2023-10-29T00:46:53Z,4300000,False,-233.0,0.0,1,left,X. Tillman 3PT  (8 PTS) (M. Smart 3 AST),"[1630214, 203935]",1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Left Corner 3,24+ Left,,,,23.28,Made,,,,,,8.0,M. Smart,203935.0,3.0,,,,,,
439,PT05M16.00S,2023-10-29T00:47:11.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628991,,,1610612764,84,67,2023-10-29T00:47:23Z,4320000,False,,,0,,J. Jackson Jr. shooting personal FOUL (4 PF) (Gafford 2 FT),"[1628991, 1629655]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,204058.0,,,,,4.0,0.0,Gafford,1629655.0,,
441,PT05M16.00S,2023-10-29T00:47:52.0Z,3,REGULAR,freethrow,1 of 2,[],1629655,,,1610612764,84,67,2023-10-29T00:47:52Z,4340000,False,,,0,,MISS D. Gafford Free Throw 1 of 2,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
442,PT05M16.00S,2023-10-29T00:47:52.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,84,67,2023-10-29T00:47:52Z,4350000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,441.0,,,,,,,,,,,,,,
443,PT05M16.00S,2023-10-29T00:47:53.2Z,3,REGULAR,substitution,out,[],1630166,,,1610612764,84,67,2023-10-29T00:48:13Z,4360000,False,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT05M16.00S,2023-10-29T00:47:53.2Z,3,REGULAR,substitution,out,[],1628991,,,1610612764,84,67,2023-10-29T00:48:13Z,4370000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT05M16.00S,2023-10-29T00:47:53.2Z,3,REGULAR,substitution,in,[],1630557,,,1610612764,84,67,2023-10-29T00:48:13Z,4380000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT05M16.00S,2023-10-29T00:47:53.2Z,3,REGULAR,substitution,in,[],1629723,,,1610612764,84,67,2023-10-29T00:48:13Z,4390000,False,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT05M16.00S,2023-10-29T00:48:16.1Z,3,REGULAR,freethrow,2 of 2,[],1629655,,,1610612764,85,67,2023-10-29T00:48:16Z,4400000,False,,,0,,D. Gafford Free Throw 2 of 2 (7 PTS),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,Made,,,,,,7.0,,,,,,,,,
449,PT05M00.00S,2023-10-29T00:48:54.4Z,3,REGULAR,2pt,Jump Shot,[],203935,9.806176084099869,11.519607843137255,1610612763,85,69,2023-10-29T00:49:09Z,4420000,False,192.0,40.0,1,left,M. Smart 19' Jump Shot (4 PTS) (D. Bane 4 AST),"[203935, 1630217]",1610612763.0,MEM,,,,Smart,M. Smart,,,,,Mid-Range,16-24 Right,,,,19.65,Made,,,,,,4.0,D. Bane,1630217.0,4.0,,,,,,
451,PT04M45.00S,2023-10-29T00:49:09.3Z,3,REGULAR,2pt,Jump Shot,[],1629673,82.47371879106439,29.411764705882355,1610612764,87,69,2023-10-29T00:49:14Z,4440000,False,-103.0,112.0,1,right,J. Poole 15' pullup Jump Shot (17 PTS),[1629673],1610612764.0,WAS,pullup,,,Poole,J. Poole,,,,,Mid-Range,8-16 Left,,,,15.22,Made,,,,,,17.0,,,,,,,,,
452,PT04M30.00S,2023-10-29T00:49:23.4Z,3,REGULAR,3pt,Jump Shot,[],1630533,19.136005256241788,93.13725490196079,1610612763,87,69,2023-10-29T00:49:33Z,4450000,False,-216.0,127.0,1,left,MISS Z. Williams 25' 3PT,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Left Center,,,,25.05,Missed,,,,,,,,,,,,,,,
453,PT04M26.00S,2023-10-29T00:49:27.4Z,3,REGULAR,rebound,offensive,[],1629723,,,1610612763,87,69,2023-10-29T00:49:33Z,4460000,False,,,0,,J. Konchar REBOUND (Off:3 Def:4),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Left Center,,,,,,452.0,7.0,4.0,3.0,,,,,,,,,,,
454,PT04M23.00S,2023-10-29T00:49:31.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203935,33.459264126149804,53.92156862745098,1610612763,87,72,2023-10-29T01:09:35Z,4470000,False,-20.0,262.0,1,left,M. Smart 26' 3PT pullup (7 PTS) (X. Tillman 3 AST),"[203935, 1630214]",1610612763.0,MEM,pullup,,,Smart,M. Smart,,,,,Above the Break 3,24+ Center,,,,26.27,Made,,,,,,7.0,X. Tillman,1630214.0,3.0,,,,,,
456,PT03M55.00S,2023-10-29T00:49:59.3Z,3,REGULAR,3pt,Jump Shot,[],1629673,88.78120893561103,3.9215686274509802,1610612764,87,72,2023-10-29T00:50:06Z,4490000,False,-230.0,53.0,1,right,MISS J. Poole step back 3PT,[1629673],1610612764.0,WAS,step back,,,Poole,J. Poole,,,,,Left Corner 3,24+ Left,,,,23.64,Missed,,,,,,,,,,,,,,,
457,PT03M51.00S,2023-10-29T00:50:03.0Z,3,REGULAR,rebound,defensive,[],1629723,,,1610612763,87,72,2023-10-29T00:50:03Z,4500000,False,,,0,,J. Konchar REBOUND (Off:3 Def:5),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Left Corner 3,24+ Left,,,,,,456.0,8.0,5.0,3.0,,,,,,,,,,,
458,PT03M49.00S,2023-10-29T00:50:05.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203935,35.03613666228647,46.07843137254902,1610612763,87,72,2023-10-29T00:50:27Z,4510000,False,20.0,277.0,1,left,MISS M. Smart 27' 3PT,[203935],1610612763.0,MEM,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Center,,,,27.75,Missed,,,,,,,,,,,,,,,
459,PT03M46.00S,2023-10-29T00:50:08.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612763,87,72,2023-10-29T00:50:27Z,4520000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Center,,,,,,458.0,,,,,,,,,,,,,,
461,PT03M46.00S,2023-10-29T00:50:13.6Z,3,REGULAR,substitution,out,[],1626145,,,1610612763,87,72,2023-10-29T00:50:26Z,4540000,False,,,0,,SUB out: T. Jones,[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT03M46.00S,2023-10-29T00:50:13.6Z,3,REGULAR,substitution,out,[],1630533,,,1610612763,87,72,2023-10-29T00:50:26Z,4550000,False,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT03M46.00S,2023-10-29T00:50:13.6Z,3,REGULAR,substitution,in,[],1626153,,,1610612763,87,72,2023-10-29T00:50:26Z,4560000,False,,,0,,SUB in: D. Wright,[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT03M46.00S,2023-10-29T00:50:13.6Z,3,REGULAR,substitution,in,[],1631223,,,1610612763,87,72,2023-10-29T00:50:26Z,4570000,False,,,0,,SUB in: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT03M46.00S,2023-10-29T00:50:13.6Z,3,REGULAR,substitution,out,[],1628398,,,1610612763,87,72,2023-10-29T00:50:55Z,4575000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT03M46.00S,2023-10-29T00:50:13.6Z,3,REGULAR,substitution,in,[],1641731,,,1610612763,87,72,2023-10-29T00:50:55Z,4577500,False,,,0,,SUB in: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT03M43.00S,2023-10-29T00:50:37.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631223,7.046649145860711,47.05882352941176,1610612763,87,72,2023-10-29T00:50:45Z,4580000,False,15.0,14.0,1,left,MISS D. Roddy Layup,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,,,,2.01,Missed,,,,,,,,,,,,,,,
466,PT03M38.00S,2023-10-29T00:50:43.6Z,3,REGULAR,rebound,defensive,[],1629655,,,1610612764,87,72,2023-10-29T00:50:43Z,4590000,False,,,0,,D. Gafford REBOUND (Off:4 Def:3),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,465.0,7.0,3.0,4.0,,,,,,,,,,,
467,PT03M30.00S,2023-10-29T00:50:51.3Z,3,REGULAR,3pt,Jump Shot,[],1629673,61.18593955321945,64.70588235294117,1610612764,90,72,2023-10-29T00:50:57Z,4600000,False,74.0,312.0,1,right,J. Poole 32' 3PT  (20 PTS) (C. Kispert 1 AST),"[1629673, 1630557]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,,,,32.09,Made,,,,,,20.0,C. Kispert,1630557.0,1.0,,,,,,
471,PT03M11.00S,2023-10-29T00:51:10.7Z,3,REGULAR,3pt,Jump Shot,[],203935,32.933639947437584,63.48039215686274,1610612763,90,72,2023-10-29T00:51:16Z,4620000,False,-67.0,257.0,1,left,MISS M. Smart 26' 3PT,[203935],1610612763.0,MEM,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Center,,,,26.58,Missed,,,,,,,,,,,,,,,
472,PT03M06.00S,2023-10-29T00:51:15.7Z,3,REGULAR,rebound,offensive,[],1630214,,,1610612763,90,72,2023-10-29T00:51:16Z,4630000,False,,,0,,X. Tillman REBOUND (Off:1 Def:5),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Above the Break 3,24+ Center,,,,,,471.0,6.0,5.0,1.0,,,,,,,,,,,
473,PT03M02.00S,2023-10-29T00:51:20.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629723,11.251642575558476,2.941176470588235,1610612763,90,72,2023-10-29T00:51:25Z,4640000,False,235.0,53.0,1,left,MISS J. Konchar 24' 3PT,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Right Corner 3,24+ Right,,,,24.13,Missed,,,,,,,,,,,,,,,
474,PT02M57.00S,2023-10-29T00:51:25.5Z,3,REGULAR,rebound,defensive,[],1629655,,,1610612764,90,72,2023-10-29T00:51:25Z,4650000,False,,,0,,D. Gafford REBOUND (Off:4 Def:4),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Right Corner 3,24+ Right,,,,,,473.0,8.0,4.0,4.0,,,,,,,,,,,
475,PT02M36.00S,2023-10-29T00:51:45.6Z,3,REGULAR,3pt,Jump Shot,[],1626153,79.84559789750328,6.862745098039216,1610612764,90,72,2023-10-29T00:51:50Z,4660000,False,-216.0,137.0,1,right,MISS D. Wright 25' 3PT,[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,Above the Break 3,24+ Left Center,,,,25.55,Missed,,,,,,,,,,,,,,,
476,PT02M32.00S,2023-10-29T00:51:49.6Z,3,REGULAR,rebound,defensive,[],203935,,,1610612763,90,72,2023-10-29T00:51:50Z,4670000,False,,,0,,M. Smart REBOUND (Off:0 Def:2),[203935],1610612763.0,MEM,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,,,,,,475.0,2.0,2.0,0.0,,,,,,,,,,,
477,PT02M24.00S,2023-10-29T00:51:57.0Z,3,REGULAR,3pt,Jump Shot,[],1630217,6.389618922470433,97.54901960784314,1610612763,90,72,2023-10-29T00:52:03Z,4680000,False,-238.0,8.0,1,left,MISS D. Bane 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Left Corner 3,24+ Left,,,,23.78,Missed,,,,,,,,,,,,,,,
478,PT02M19.00S,2023-10-29T00:52:02.0Z,3,REGULAR,rebound,defensive,[],1630557,,,1610612764,90,72,2023-10-29T01:13:56Z,4690000,False,,,0,,C. Kispert REBOUND (Off:0 Def:3),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Left Corner 3,24+ Left,,,,,,477.0,3.0,3.0,0.0,,,,,,,,,,,
479,PT02M05.00S,2023-10-29T00:52:16.3Z,3,REGULAR,3pt,Jump Shot,[],1629673,64.20827858081472,83.57843137254902,1610612764,90,72,2023-10-29T00:52:20Z,4700000,False,168.0,284.0,1,right,MISS J. Poole 32' 3PT,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,,,,32.98,Missed,,,,,,,,,,,,,,,
480,PT02M02.00S,2023-10-29T00:52:19.3Z,3,REGULAR,rebound,defensive,[],1630214,,,1610612763,90,72,2023-10-29T00:52:20Z,4710000,False,,,0,,X. Tillman REBOUND (Off:1 Def:6),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Above the Break 3,24+ Right Center,,,,,,479.0,7.0,6.0,1.0,,,,,,,,,,,
481,PT01M49.00S,2023-10-29T00:52:32.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630214,14.273981603153747,43.872549019607845,1610612763,90,72,2023-10-29T00:52:40Z,4720000,False,31.0,82.0,1,left,MISS X. Tillman 8' floating Shot,[1630214],1610612763.0,MEM,floating,,,Tillman,X. Tillman,,,,,In The Paint (Non-RA),8-16 Center,,,,8.72,Missed,,,,,,,,,,,,,,,
482,PT01M46.00S,2023-10-29T00:52:35.8Z,3,REGULAR,rebound,defensive,[],1629673,,,1610612764,90,72,2023-10-29T00:52:40Z,4730000,False,,,0,,J. Poole REBOUND (Off:0 Def:4),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Center,,,,,,481.0,4.0,4.0,0.0,,,,,,,,,,,
483,PT01M44.00S,2023-10-29T00:52:38.5Z,3,REGULAR,turnover,out-of-bounds,[],1629673,,,1610612764,90,72,2023-10-29T01:23:21Z,4740000,False,,,0,,J. Poole bad pass out-of-bounds TURNOVER (3 TO),[1629673],1610612764.0,WAS,bad pass,,,Poole,J. Poole,,,,,Mid-Range,8-16 Left,3.0,,,,,,,,,,,,,,,,,,,
484,PT01M44.00S,2023-10-29T00:52:46.9Z,3,REGULAR,substitution,out,[],1629655,,,1610612763,90,72,2023-10-29T00:53:02Z,4750000,False,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT01M44.00S,2023-10-29T00:52:46.9Z,3,REGULAR,substitution,out,[],1630214,,,1610612763,90,72,2023-10-29T00:53:02Z,4760000,False,,,0,,SUB out: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT01M44.00S,2023-10-29T00:52:46.9Z,3,REGULAR,substitution,out,[],1630217,,,1610612763,90,72,2023-10-29T00:53:02Z,4770000,False,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT01M44.00S,2023-10-29T00:52:46.9Z,3,REGULAR,substitution,out,[],203935,,,1610612763,90,72,2023-10-29T00:53:02Z,4780000,False,,,0,,SUB out: M. Smart,[203935],1610612763.0,MEM,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT01M44.00S,2023-10-29T00:52:46.9Z,3,REGULAR,substitution,in,[],203488,,,1610612763,90,72,2023-10-29T00:53:02Z,4790000,False,,,0,,SUB in: M. Muscala,[203488],1610612764.0,WAS,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT01M44.00S,2023-10-29T00:52:46.9Z,3,REGULAR,substitution,in,[],1631254,,,1610612763,90,72,2023-10-29T00:53:02Z,4800000,False,,,0,,SUB in: K. Lofton Jr.,[1631254],1610612763.0,MEM,,,,Lofton Jr.,K. Lofton Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT01M44.00S,2023-10-29T00:52:46.9Z,3,REGULAR,substitution,in,[],201565,,,1610612763,90,72,2023-10-29T00:53:02Z,4810000,False,,,0,,SUB in: D. Rose,[201565],1610612763.0,MEM,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT01M44.00S,2023-10-29T00:52:46.9Z,3,REGULAR,substitution,in,[],1631222,,,1610612763,90,72,2023-10-29T00:53:02Z,4820000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT01M32.00S,2023-10-29T00:53:17.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631222,6.521024967148489,47.549019607843135,1610612763,90,72,2023-10-29T00:53:31Z,4830000,False,12.0,9.0,1,left,MISS J. LaRavia driving Layup,[1631222],1610612763.0,MEM,driving,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,,,,1.51,Missed,,,,,,,,,,,,,,,
493,PT01M32.00S,2023-10-29T00:53:21.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612763,90,72,2023-10-29T00:53:21Z,4840000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Restricted Area,0-8 Center,,,,,,492.0,,,,,,,,,,,,,,
495,PT01M30.00S,2023-10-29T00:53:38.5Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629723,21.895532194480946,93.38235294117648,1610612763,90,75,2023-10-29T00:53:43Z,4860000,False,-217.0,153.0,1,left,J. Konchar 26' 3PT  (5 PTS) (D. Rose 5 AST),"[1629723, 201565]",1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Left Center,,,,26.56,Made,,,,,,5.0,D. Rose,201565.0,5.0,,,,,,
497,PT01M10.00S,2023-10-29T00:53:58.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,91.27792378449409,49.26470588235294,1610612764,92,75,2023-10-29T00:54:03Z,4880000,False,-4.0,29.0,1,right,J. Poole cutting Layup (22 PTS) (M. Muscala 1 AST),"[1629673, 203488]",1610612764.0,WAS,cutting,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,2.97,Made,,,,,,22.0,M. Muscala,203488.0,1.0,,,,,,
499,PT01M00.00S,2023-10-29T00:54:09.0Z,3,REGULAR,3pt,Jump Shot,[],201565,9.543363994743759,2.941176470588235,1610612763,92,78,2023-10-29T00:54:15Z,4900000,False,235.0,37.0,1,left,D. Rose 3PT  (3 PTS) (K. Lofton Jr. 1 AST),"[201565, 1631254]",1610612763.0,MEM,,,,Rose,D. Rose,,,,,Right Corner 3,24+ Right,,,,23.82,Made,,,,,,3.0,K. Lofton Jr.,1631254.0,1.0,,,,,,
501,PT00M49.10S,2023-10-29T00:54:22.7Z,3,REGULAR,turnover,bad pass,[],1629673,,,1610612764,92,78,2023-10-29T00:54:28Z,4920000,False,,,0,,J. Poole bad pass TURNOVER (4 TO),"[1629673, 1629723]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,4.0,Konchar,1629723.0,,,,,,,,,,,,,,,,,
502,PT00M49.10S,2023-10-29T00:54:22.7Z,3,REGULAR,steal,,[],1629723,,,1610612763,92,78,2023-10-29T00:54:26Z,4930000,False,,,0,,J. Konchar STEAL (2 STL),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
503,PT00M42.70S,2023-10-29T00:54:30.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631223,11.645860709592641,50.0,1610612763,92,80,2023-10-29T00:54:37Z,4940000,False,0.0,57.0,1,left,D. Roddy Layup (8 PTS),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,In The Paint (Non-RA),0-8 Center,,,,5.7,Made,,,,,,8.0,,,,,,,,,
513,PT00M31.10S,2023-10-29T00:54:49.1Z,3,REGULAR,turnover,out-of-bounds,[],1626153,,,1610612764,92,80,2023-10-29T00:57:22Z,4975000,False,,,0,,D. Wright lost ball out-of-bounds TURNOVER (1 TO),[1626153],1610612764.0,WAS,lost ball,,,Wright,D. Wright,,,,,In The Paint (Non-RA),0-8 Center,1.0,,,,,,,,,,,,,,,,,,,
508,PT00M13.00S,2023-10-29T00:55:13.5Z,3,REGULAR,turnover,lost ball,[],201565,,,1610612763,92,80,2023-10-29T00:55:21Z,4990000,False,,,0,,D. Rose lost ball TURNOVER (2 TO),"[201565, 1626153]",1610612763.0,MEM,,,,Rose,D. Rose,,,,,Above the Break 3,24+ Right Center,2.0,Wright,1626153.0,,,,,,,,,,,,,,,,,
509,PT00M13.00S,2023-10-29T00:55:13.5Z,3,REGULAR,steal,,[],1626153,,,1610612764,92,80,2023-10-29T00:55:15Z,5000000,False,,,0,,D. Wright STEAL (1 STL),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
510,PT00M00.20S,2023-10-29T00:55:26.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629673,92.85479632063075,55.14705882352941,1610612764,92,80,2023-10-29T00:55:36Z,5010000,False,26.0,15.0,1,right,MISS J. Poole driving Layup,[1629673],1610612764.0,WAS,driving,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,2.96,Missed,,,,,,,,,,,,,,,
511,PT00M00.20S,2023-10-29T00:55:26.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612764,92,80,2023-10-29T00:55:36Z,5020000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Restricted Area,0-8 Center,,,,,,510.0,,,,,,,,,,,,,,
512,PT00M00.00S,2023-10-29T00:55:34.6Z,3,REGULAR,period,end,[],0,,,1610612764,92,80,2023-10-29T00:55:34Z,5030000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT12M00.00S,2023-10-29T00:57:41.2Z,4,REGULAR,substitution,out,['startperiod'],1629673,,,1610612764,92,80,2023-10-29T00:58:03Z,5040000,False,,,0,,SUB out: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT12M00.00S,2023-10-29T00:57:41.2Z,4,REGULAR,substitution,in,['startperiod'],1628398,,,1610612764,92,80,2023-10-29T00:58:03Z,5050000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT12M00.00S,2023-10-29T00:58:12.0Z,4,REGULAR,period,start,[],0,,,1610612763,92,80,2023-10-29T00:58:12Z,5060000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT11M42.00S,2023-10-29T00:58:29.5Z,4,REGULAR,2pt,Jump Shot,[],201565,17.296320630749015,24.754901960784316,1610612763,92,80,2023-10-29T00:58:34Z,5070000,False,126.0,110.0,1,left,MISS D. Rose 16' pullup Shot,[201565],1610612763.0,MEM,pullup,,,Rose,D. Rose,,,,,Mid-Range,16-24 Right Center,,,,16.75,Missed,,,,,,,,,,,,,,,
