actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
254,PT06M30.00S,2024-02-08T00:49:21.6Z,2,REGULAR,foul,personal,[],1630557,,,1610612739,40,37,2024-02-08T00:49:45Z,2520000,False,,,0,,C. Kispert personal FOUL (2 PF),"[1630557, 1628386]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627964.0,,,,,,,2.0,0.0,Allen,1628386.0
257,PT06M19.00S,2024-02-08T00:50:14.3Z,2,REGULAR,2pt,Jump Shot,[],1628378,75.21353482260184,66.66666666666667,1610612739,40,37,2024-02-08T00:50:21Z,2550000,False,83.0,180.0,1,right,MISS D. Mitchell 19' step back Shot,[1628378],1610612739.0,CLE,step back,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Right Center,19.88,Missed,,,,,,,,,,,,,,,,,,
258,PT06M14.00S,2024-02-08T00:50:19.3Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612764,40,37,2024-02-08T00:50:21Z,2560000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:2),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Mid-Range,16-24 Right Center,,,257.0,2.0,2.0,0.0,,,,,,,,,,,,,,
259,PT06M00.00S,2024-02-08T00:50:32.9Z,2,REGULAR,2pt,Jump Shot,[],1628398,9.247700394218143,73.77450980392157,1610612764,42,37,2024-02-08T00:50:38Z,2570000,False,-119.0,34.0,1,left,K. Kuzma 12' turnaround fadeaway Jump Shot (10 PTS),[1628398],1610612764.0,WAS,turnaround fadeaway,,,Kuzma,K. Kuzma,,,,,Mid-Range,8-16 Left,12.38,Made,,,,,,,,,10.0,,,,,,,,,
260,PT05M48.00S,2024-02-08T00:50:46.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628398,,,1610612739,42,37,2024-02-08T00:50:56Z,2580000,False,,,0,,K. Kuzma shooting personal FOUL (1 PF) (Allen 2 FT),"[1628398, 1628386]",1610612764.0,WAS,shooting,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,201245.0,,,,,,,1.0,0.0,Allen,1628386.0
262,PT05M48.00S,2024-02-08T00:51:16.8Z,2,REGULAR,freethrow,1 of 2,[],1628386,,,1610612739,42,37,2024-02-08T00:51:16Z,2600000,False,,,0,,MISS J. Allen Free Throw 1 of 2,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
263,PT05M48.00S,2024-02-08T00:51:16.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,42,37,2024-02-08T00:51:16Z,2610000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,262.0,,,,,,,,,,,,,,,,,
264,PT05M48.00S,2024-02-08T00:51:17.5Z,2,REGULAR,substitution,out,[],1629013,,,1610612739,42,37,2024-02-08T00:51:25Z,2620000,False,,,0,,SUB out: L. Shamet,[1629013],1610612764.0,WAS,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT05M48.00S,2024-02-08T00:51:17.5Z,2,REGULAR,substitution,in,[],1629673,,,1610612739,42,37,2024-02-08T00:51:25Z,2630000,False,,,0,,SUB in: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT05M48.00S,2024-02-08T00:51:35.3Z,2,REGULAR,freethrow,2 of 2,[],1628386,,,1610612739,42,38,2024-02-08T00:51:35Z,2640000,False,,,0,,J. Allen Free Throw 2 of 2 (8 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,,,,,,,,,8.0,,,,,,,,,
267,PT05M24.00S,2024-02-08T00:52:02.1Z,2,REGULAR,3pt,Jump Shot,[],1630557,20.68002628120894,92.15686274509804,1610612764,45,38,2024-02-08T00:54:01Z,2650000,False,-211.0,142.0,1,left,C. Kispert 25' 3PT  (13 PTS) (J. Poole 2 AST),"[1630557, 1629673]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,25.41,Made,,,,,,,,,13.0,J. Poole,1629673.0,2.0,,,,,,
269,PT05M08.00S,2024-02-08T00:52:19.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627777,92.95335085413929,43.13725490196079,1610612739,45,40,2024-02-08T00:54:24Z,2670000,False,-34.0,14.0,1,right,G. Niang driving finger roll Layup (7 PTS),[1627777],1610612739.0,CLE,driving finger roll,,,Niang,G. Niang,,,,,Restricted Area,0-8 Center,3.69,Made,,,,,,,,,7.0,,,,,,,,,
270,PT04M57.00S,2024-02-08T00:52:29.0Z,2,REGULAR,3pt,Jump Shot,[],1628398,31.32391590013141,70.83333333333333,1610612764,45,40,2024-02-08T00:52:38Z,2680000,False,-104.0,242.0,1,left,MISS K. Kuzma 26' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,26.34,Missed,,,,,,,,,,,,,,,,,,
271,PT04M54.00S,2024-02-08T00:52:32.0Z,2,REGULAR,rebound,defensive,[],1628378,,,1610612739,45,40,2024-02-08T00:52:38Z,2690000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:3),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,270.0,3.0,3.0,0.0,,,,,,,,,,,,,,
272,PT04M46.00S,2024-02-08T00:52:40.7Z,2,REGULAR,3pt,Jump Shot,[],1628378,66.80354796320631,60.294117647058826,1610612739,45,43,2024-02-08T00:52:46Z,2700000,False,51.0,260.0,1,right,D. Mitchell 26' 3PT step back (10 PTS) (S. Merrill 1 AST),"[1628378, 1630241]",1610612739.0,CLE,step back,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,26.46,Made,,,,,,,,,10.0,S. Merrill,1630241.0,1.0,,,,,,
274,PT04M25.00S,2024-02-08T00:53:01.1Z,2,REGULAR,3pt,Jump Shot,[],1628398,33.42641261498029,61.51960784313725,1610612764,48,43,2024-02-08T00:53:06Z,2720000,False,-58.0,262.0,1,left,K. Kuzma 26' 3PT pullup (13 PTS),[1628398],1610612764.0,WAS,pullup,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Center,26.8,Made,,,,,,,,,13.0,,,,,,,,,
275,PT04M15.00S,2024-02-08T00:53:14.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629673,,,1610612739,48,43,2024-02-08T00:53:26Z,2730000,False,,,0,,J. Poole personal FOUL (2 PF) (Strus 2 FT),"[1629673, 1629622]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,201245.0,,,,,,,2.0,0.0,Strus,1629622.0
278,PT04M15.00S,2024-02-08T00:53:47.6Z,2,REGULAR,freethrow,1 of 2,[],1629622,,,1610612739,48,43,2024-02-08T00:54:19Z,2750000,False,,,0,,MISS M. Strus Free Throw 1 of 2,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
279,PT04M15.00S,2024-02-08T00:53:47.6Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612739,48,43,2024-02-08T00:54:19Z,2760000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,278.0,,,,,,,,,,,,,,,,,
280,PT04M15.00S,2024-02-08T00:53:48.5Z,2,REGULAR,substitution,out,[],1630557,,,1610612739,48,43,2024-02-08T00:54:13Z,2770000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT04M15.00S,2024-02-08T00:53:48.5Z,2,REGULAR,substitution,out,[],1626153,,,1610612739,48,43,2024-02-08T00:54:13Z,2780000,False,,,0,,SUB out: D. Wright,[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT04M15.00S,2024-02-08T00:53:48.5Z,2,REGULAR,substitution,out,[],1630241,,,1610612739,48,43,2024-02-08T00:54:13Z,2790000,False,,,0,,SUB out: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT04M15.00S,2024-02-08T00:53:48.5Z,2,REGULAR,substitution,out,[],1627777,,,1610612739,48,43,2024-02-08T00:54:13Z,2800000,False,,,0,,SUB out: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT04M15.00S,2024-02-08T00:53:48.5Z,2,REGULAR,substitution,in,[],1626145,,,1610612739,48,43,2024-02-08T00:54:13Z,2810000,False,,,0,,SUB in: T. Jones,[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT04M15.00S,2024-02-08T00:53:48.5Z,2,REGULAR,substitution,in,[],1630166,,,1610612739,48,43,2024-02-08T00:54:13Z,2820000,False,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT04M15.00S,2024-02-08T00:53:48.5Z,2,REGULAR,substitution,in,[],1629731,,,1610612739,48,43,2024-02-08T00:54:13Z,2830000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT04M15.00S,2024-02-08T00:53:48.5Z,2,REGULAR,substitution,in,[],1630171,,,1610612739,48,43,2024-02-08T00:54:13Z,2840000,False,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT04M15.00S,2024-02-08T00:53:47.6Z,2,REGULAR,freethrow,2 of 2,[],1629622,,,1610612739,48,43,2024-02-08T00:54:19Z,2850000,False,,,0,,MISS M. Strus Free Throw 2 of 2,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
289,PT04M12.00S,2024-02-08T00:53:50.6Z,2,REGULAR,rebound,defensive,[],1629655,,,1610612764,48,43,2024-02-08T00:54:19Z,2860000,False,,,0,,D. Gafford REBOUND (Off:2 Def:4),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,288.0,6.0,4.0,2.0,,,,,,,,,,,,,,
290,PT03M59.00S,2024-02-08T00:54:29.8Z,2,REGULAR,turnover,out-of-bounds,[],1629655,,,1610612764,48,43,2024-02-08T00:54:34Z,2870000,False,,,0,,D. Gafford bad pass out-of-bounds TURNOVER (1 TO),[1629655],1610612764.0,WAS,bad pass,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Right Center,,,,,,,1.0,,,1627964.0,,,,,,,,,,
291,PT03M48.00S,2024-02-08T00:54:44.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629622,91.90210249671485,95.09803921568627,1610612739,48,43,2024-02-08T00:54:51Z,2880000,False,225.0,24.0,1,right,MISS M. Strus 3PT,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Right Corner 3,24+ Right,22.67,Missed,,,,,,,,,,,,,,,,,,
292,PT03M46.00S,2024-02-08T00:54:47.4Z,2,REGULAR,rebound,offensive,[],1629622,,,1610612739,48,43,2024-02-08T00:54:47Z,2890000,False,,,0,,M. Strus REBOUND (Off:1 Def:2),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Right Corner 3,24+ Right,,,291.0,3.0,2.0,1.0,,,,,,,,,,,,,,
293,PT03M44.00S,2024-02-08T00:54:49.7Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628378,69.4316688567674,75.49019607843138,1610612739,48,46,2024-02-08T00:54:53Z,2900000,False,127.0,235.0,1,right,D. Mitchell 26' 3PT  (13 PTS) (M. Strus 2 AST),"[1628378, 1629622]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,26.72,Made,,,,,,,,,13.0,M. Strus,1629622.0,2.0,,,,,,
295,PT03M34.00S,2024-02-08T00:55:00.1Z,2,REGULAR,2pt,Jump Shot,[],1628398,14.37253613666229,67.15686274509804,1610612764,50,46,2024-02-08T00:56:57Z,2920000,False,-86.0,83.0,1,left,K. Kuzma 11' driving floating Jump Shot (15 PTS) (T. Jones 3 AST),"[1628398, 1626145]",1610612764.0,WAS,driving floating,,,Kuzma,K. Kuzma,,,,,Mid-Range,8-16 Left,11.91,Made,,,,,,,,,15.0,T. Jones,1626145.0,3.0,,,,,,
297,PT03M25.00S,2024-02-08T00:55:08.2Z,2,REGULAR,3pt,Jump Shot,[],1628378,67.19776609724047,70.09803921568627,1610612739,50,46,2024-02-08T00:57:51Z,2940000,False,100.0,256.0,1,right,MISS D. Mitchell 27' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,27.48,Missed,,,,,,,,,,,,,,,,,,
298,PT03M22.00S,2024-02-08T00:55:12.1Z,2,REGULAR,rebound,offensive,[],1629622,,,1610612739,50,46,2024-02-08T00:55:12Z,2950000,False,,,0,,M. Strus REBOUND (Off:2 Def:2),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Right Center,,,297.0,4.0,2.0,2.0,,,,,,,,,,,,,,
299,PT03M10.00S,2024-02-08T00:55:23.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629731,92.95335085413929,2.6960784313725554,1610612739,50,49,2024-02-08T00:55:28Z,2960000,False,-237.0,14.0,1,right,D. Wade 3PT  (6 PTS) (D. Mitchell 3 AST),"[1629731, 1628378]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,Left Corner 3,24+ Left,23.69,Made,,,,,,,,,6.0,D. Mitchell,1628378.0,3.0,,,,,,
301,PT02M58.00S,2024-02-08T00:55:36.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,11.350197109067011,50.0,1610612764,50,49,2024-02-08T00:58:42Z,2980000,False,0.0,54.0,1,left,MISS D. Avdija driving finger roll Layup,[1630166],1610612764.0,WAS,driving finger roll,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,5.42,Missed,,,,,,,,,,,,,,,,,,
302,PT02M54.00S,2024-02-08T00:55:40.3Z,2,REGULAR,rebound,defensive,[],1628378,,,1610612739,50,49,2024-02-08T00:58:42Z,2990000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:4),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,301.0,4.0,4.0,0.0,,,,,,,,,,,,,,
303,PT02M52.00S,2024-02-08T00:55:41.0Z,2,REGULAR,turnover,bad pass,[],1628378,,,1610612739,50,49,2024-02-08T00:55:46Z,3000000,False,,,0,,D. Mitchell bad pass TURNOVER (3 TO),"[1628378, 1629673]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,3.0,Poole,1629673.0,,,,,,,,,,,
304,PT02M52.00S,2024-02-08T00:55:41.0Z,2,REGULAR,steal,,[],1629673,,,1610612764,50,49,2024-02-08T00:55:44Z,3010000,False,,,0,,J. Poole STEAL (1 STL),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
305,PT02M48.00S,2024-02-08T00:55:45.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630166,5.305519053876466,57.1078431372549,1610612764,50,49,2024-02-08T01:00:21Z,3020000,False,-36.0,-3.0,1,left,MISS D. Avdija running Layup,[1630166],1610612764.0,WAS,running,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,3.56,Missed,,,,,,,,,,,,,,,,,,
307,PT02M46.00S,2024-02-08T00:55:47.0Z,2,REGULAR,rebound,offensive,[],1630166,,,1610612764,50,49,2024-02-08T00:55:50Z,3040000,False,,,0,,D. Avdija REBOUND (Off:2 Def:3),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,305.0,5.0,3.0,2.0,,,,,,,,,,,,,,
308,PT02M44.00S,2024-02-08T00:55:49.5Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628398,23.04533508541394,89.70588235294117,1610612764,53,49,2024-02-08T00:55:54Z,3050000,False,-199.0,164.0,1,left,K. Kuzma 25' 3PT  (18 PTS) (D. Avdija 3 AST),"[1628398, 1630166]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,25.75,Made,,,,,,,,,18.0,D. Avdija,1630166.0,3.0,,,,,,
311,PT02M29.00S,2024-02-08T00:56:15.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,53,49,2024-02-08T00:56:15Z,3080000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT02M25.00S,2024-02-08T00:59:08.8Z,2,REGULAR,2pt,Jump Shot,[],1628386,78.76149802890933,63.72549019607843,1610612739,53,49,2024-02-08T00:59:15Z,3090000,False,69.0,147.0,1,right,MISS J. Allen 16' Jump Shot,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,16-24 Right Center,16.23,Missed,,,,,,,,,,,,,,,,,,
313,PT02M21.00S,2024-02-08T00:59:12.8Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612764,53,49,2024-02-08T00:59:15Z,3100000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:3),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Mid-Range,16-24 Right Center,,,312.0,3.0,3.0,0.0,,,,,,,,,,,,,,
314,PT02M13.00S,2024-02-08T00:59:20.7Z,2,REGULAR,3pt,Jump Shot,[],1630166,31.84954007884363,67.8921568627451,1610612764,53,49,2024-02-08T00:59:25Z,3110000,False,-89.0,247.0,1,left,MISS D. Avdija 26' 3PT,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,26.26,Missed,,,,,,,,,,,,,,,,,,
315,PT02M10.00S,2024-02-08T00:59:23.7Z,2,REGULAR,rebound,defensive,[],1630171,,,1610612739,53,49,2024-02-08T00:59:25Z,3120000,False,,,0,,I. Okoro REBOUND (Off:0 Def:2),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Left Center,,,314.0,2.0,2.0,0.0,,,,,,,,,,,,,,
316,PT01M51.00S,2024-02-08T00:59:42.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,91.37647831800263,62.5,1610612739,53,51,2024-02-08T00:59:47Z,3130000,False,62.0,29.0,1,right,D. Mitchell 6' driving Layup (15 PTS),[1628378],1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,6.87,Made,,,,,,,,,15.0,,,,,,,,,
317,PT01M43.00S,2024-02-08T00:59:52.5Z,2,REGULAR,foul,personal,[],1628378,,,1610612764,53,51,2024-02-08T01:03:00Z,3140000,False,,,0,,D. Mitchell personal FOUL (1 PF),"[1628378, 1629673]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,201245.0,,,,,,,1.0,0.0,Poole,1629673.0
319,PT01M37.00S,2024-02-08T01:00:12.7Z,2,REGULAR,turnover,bad pass,[],1628398,,,1610612764,53,51,2024-02-08T01:00:17Z,3160000,False,,,0,,K. Kuzma bad pass TURNOVER (1 TO),"[1628398, 1629731]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Right Center,,,,,,,1.0,Wade,1629731.0,,,,,,,,,,,
320,PT01M37.00S,2024-02-08T01:00:12.7Z,2,REGULAR,steal,,[],1629731,,,1610612739,53,51,2024-02-08T01:05:36Z,3170000,False,,,0,,D. Wade STEAL (1 STL),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
321,PT01M35.00S,2024-02-08T01:00:16.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630171,93.47897503285151,52.94117647058824,1610612739,53,53,2024-02-08T01:00:22Z,3180000,False,15.0,9.0,1,right,I. Okoro running Layup (3 PTS),[1630171],1610612739.0,CLE,running,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,1.71,Made,,,,,,,,,3.0,,,,,,,,,
322,PT01M35.00S,2024-02-08T01:00:20.5Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629673,,,1610612739,53,53,2024-02-08T01:00:29Z,3190000,False,,,0,,J. Poole shooting personal FOUL (3 PF) (Okoro 1 FT),"[1629673, 1630171]",1610612764.0,WAS,shooting,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,,,,,,,2714.0,,,,,,,3.0,0.0,Okoro,1630171.0
324,PT01M35.00S,2024-02-08T01:00:43.3Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1630171,,,1610612739,53,53,2024-02-08T01:00:43Z,3210000,False,,,0,,MISS I. Okoro Free Throw 1 of 1,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
325,PT01M32.00S,2024-02-08T01:00:44.3Z,2,REGULAR,rebound,defensive,[],1630166,,,1610612764,53,53,2024-02-08T01:00:44Z,3220000,False,,,0,,D. Avdija REBOUND (Off:2 Def:4),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,324.0,6.0,4.0,2.0,,,,,,,,,,,,,,
326,PT01M22.00S,2024-02-08T01:00:54.5Z,2,REGULAR,3pt,Jump Shot,[],1628398,33.55781865965835,63.23529411764706,1610612764,53,53,2024-02-08T01:00:58Z,3230000,False,-66.0,263.0,1,left,MISS K. Kuzma 27' pullup 3PT,[1628398],1610612764.0,WAS,pullup,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Center,27.11,Missed,,,,,,,,,,,,,,,,,,
327,PT01M18.00S,2024-02-08T01:00:58.5Z,2,REGULAR,rebound,defensive,[],1628378,,,1610612739,53,53,2024-02-08T01:00:58Z,3240000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:5),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,,,326.0,5.0,5.0,0.0,,,,,,,,,,,,,,
328,PT01M15.00S,2024-02-08T01:01:03.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629673,,,1610612739,53,53,2024-02-08T01:01:13Z,3250000,False,,,0,,J. Poole shooting personal FOUL (4 PF) (Mitchell 2 FT),"[1629673, 1628378]",1610612764.0,WAS,shooting,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,201245.0,,,,,,,4.0,0.0,Mitchell,1628378.0
330,PT01M15.00S,2024-02-08T01:01:33.2Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1628378,,,1610612739,53,54,2024-02-08T01:04:14Z,3270000,False,,,0,,D. Mitchell Free Throw 1 of 2 (16 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,,,,,,,,,16.0,,,,,,,,,
331,PT01M15.00S,2024-02-08T01:01:34.3Z,2,REGULAR,substitution,out,[],1629673,,,1610612739,53,54,2024-02-08T01:01:39Z,3280000,False,,,0,,SUB out: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT01M15.00S,2024-02-08T01:01:34.3Z,2,REGULAR,substitution,in,[],1630557,,,1610612739,53,54,2024-02-08T01:01:39Z,3290000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT01M15.00S,2024-02-08T01:01:33.2Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1628378,,,1610612739,53,55,2024-02-08T01:04:14Z,3300000,False,,,0,,D. Mitchell Free Throw 2 of 2 (17 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,,,,,,,,,17.0,,,,,,,,,
334,PT01M03.00S,2024-02-08T01:02:09.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629655,7.276609724047319,61.27450980392157,1610612764,55,55,2024-02-08T01:02:13Z,3310000,False,-56.0,16.0,1,left,D. Gafford floating Jump Shot (8 PTS) (T. Jones 4 AST),"[1629655, 1626145]",1610612764.0,WAS,floating,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,5.86,Made,,,,,,,,,8.0,T. Jones,1626145.0,4.0,,,,,,
336,PT00M47.90S,2024-02-08T01:02:24.5Z,2,REGULAR,2pt,Jump Shot,[],1628378,77.05321944809461,65.93137254901961,1610612739,55,55,2024-02-08T01:02:29Z,3330000,False,80.0,163.0,1,right,MISS D. Mitchell 18' step back Shot,[1628378],1610612739.0,CLE,step back,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Right Center,18.16,Missed,,,,,,,,,,,,,,,,,,
337,PT00M45.30S,2024-02-08T01:02:27.1Z,2,REGULAR,rebound,defensive,[],1630166,,,1610612764,55,55,2024-02-08T01:02:29Z,3340000,False,,,0,,D. Avdija REBOUND (Off:2 Def:5),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Mid-Range,16-24 Right Center,,,336.0,7.0,5.0,2.0,,,,,,,,,,,,,,
338,PT00M33.80S,2024-02-08T01:02:41.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629731,,,1610612764,55,55,2024-02-08T01:02:51Z,3350000,False,,,0,,D. Wade personal FOUL (1 PF) (Avdija 2 FT),"[1629731, 1630166]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,201245.0,,,,,,,1.0,0.0,Avdija,1630166.0
340,PT00M33.80S,2024-02-08T01:03:14.3Z,2,REGULAR,freethrow,1 of 2,[],1630166,,,1610612764,55,55,2024-02-08T01:03:43Z,3370000,False,,,0,,MISS D. Avdija Free Throw 1 of 2,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
