actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
553,PT08M37.00S,2022-03-06T22:38:17.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,17.296320630749015,34.80392156862745,1610612749,100,105,2022-03-06T22:38:25Z,5390000,76.0,110.0,1,left,MISS K. Middleton 13' turnaround Shot,[203114],1610612749.0,MIL,turnaround,,,Middleton,K. Middleton,,,,,13.38,Missed,,,,,,,,,,,,,,,,,,,
554,PT08M34.00S,2022-03-06T22:38:20.8Z,4,REGULAR,rebound,defensive,[],1628470,,,1610612756,100,105,2022-03-06T22:38:25Z,5400000,,,0,,T. Craig REBOUND (Off:0 Def:4),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,553.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
555,PT08M22.00S,2022-03-06T22:38:32.1Z,4,REGULAR,turnover,bad pass,[],203109,,,1610612756,100,105,2022-03-06T22:38:41Z,5410000,,,0,,J. Crowder bad pass TURNOVER (1 TO),"[203109, 1628960]",1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,1.0,,,,,Allen,1628960.0,,,,,,,
556,PT08M22.00S,2022-03-06T22:38:32.1Z,4,REGULAR,steal,,[],1628960,,,1610612749,100,105,2022-03-06T22:38:34Z,5420000,,,0,,G. Allen STEAL (2 STL),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT08M16.00S,2022-03-06T22:38:39.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203114,7.178055190538765,49.754901960784316,1610612749,102,105,2022-03-06T22:38:45Z,5430000,1.0,15.0,1,left,K. Middleton driving Layup (30 PTS) (G. Allen 5 AST),"[203114, 1628960]",1610612749.0,MIL,driving,,,Middleton,K. Middleton,,,,,1.5,Made,,,,,,,30.0,G. Allen,1628960.0,5.0,,,,,,,,,
559,PT07M59.00S,2022-03-06T22:38:56.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,81.553876478318,34.068627450980394,1610612756,102,107,2022-03-06T22:40:40Z,5450000,-80.0,121.0,1,right,M. Bridges 14' pullup Jump Shot (10 PTS) (C. Payne 7 AST),"[1628969, 1626166]",1610612756.0,PHX,pullup,,,Bridges,M. Bridges,,,,,14.48,Made,,,,,,,10.0,C. Payne,1626166.0,7.0,,,,,,,,,
560,PT07M48.00S,2022-03-06T22:39:06.6Z,4,REGULAR,3pt,Jump Shot,[],203114,31.882391590013142,35.049019607843135,1610612749,102,107,2022-03-06T22:39:14Z,5460000,75.0,247.0,1,left,MISS K. Middleton 25' 3PT,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,25.83,Missed,,,,,,,,,,,,,,,,,,,
561,PT07M48.00S,2022-03-06T22:39:06.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612749,102,107,2022-03-06T22:39:14Z,5470000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,560.0,,,,,,,,,,,,,,,,,,
562,PT07M48.00S,2022-03-06T22:39:11.9Z,4,REGULAR,foul,personal,[],1628470,,,1610612749,102,107,2022-03-06T22:39:26Z,5480000,,,0,,T. Craig loose ball personal FOUL (3 PF),"[1628470, 203507]",1610612756.0,PHX,loose ball,,,Craig,T. Craig,,,,,,,,,,,2882.0,,,,,,,,3.0,0.0,Antetokounmpo,203507.0,,,
564,PT07M48.00S,2022-03-06T22:39:24.9Z,4,REGULAR,substitution,out,[],201580,,,1610612749,102,107,2022-03-06T22:39:29Z,5500000,,,0,,SUB out: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT07M48.00S,2022-03-06T22:39:24.9Z,4,REGULAR,substitution,in,[],1629028,,,1610612749,102,107,2022-03-06T22:39:29Z,5510000,,,0,,SUB in: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT07M40.00S,2022-03-06T22:39:41.2Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",201950,11.12023653088042,52.450980392156865,1610612749,102,107,2022-03-06T22:39:55Z,5520000,-12.0,52.0,1,left,MISS J. Holiday driving Hook,[201950],1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,5.34,Missed,,,,,,,,,,,,,,,,,,,
567,PT07M40.00S,2022-03-06T22:39:41.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612756,102,107,2022-03-06T22:39:55Z,5530000,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,566.0,,,,,,,,,,,,,,,,,,
568,PT07M40.00S,2022-03-06T22:39:46.1Z,4,REGULAR,foul,personal,[],203507,,,1610612756,102,107,2022-03-06T22:40:02Z,5540000,,,0,,G. Antetokounmpo loose ball personal FOUL (5 PF),"[203507, 1628470]",1610612749.0,MIL,loose ball,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,2530.0,,,,,,,,5.0,0.0,Craig,1628470.0,,,
570,PT07M40.00S,2022-03-06T22:39:56.2Z,4,REGULAR,substitution,out,[],203507,,,1610612756,102,107,2022-03-06T22:40:04Z,5560000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT07M40.00S,2022-03-06T22:39:56.2Z,4,REGULAR,substitution,in,[],201586,,,1610612756,102,107,2022-03-06T22:40:04Z,5570000,,,0,,SUB in: S. Ibaka,[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT07M29.00S,2022-03-06T22:40:22.0Z,4,REGULAR,turnover,lost ball,[],1629028,,,1610612756,102,107,2022-03-06T22:40:32Z,5580000,,,0,,D. Ayton lost ball TURNOVER (2 TO),"[1629028, 201950]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,2.0,,,,,Holiday,201950.0,,,,,,,
573,PT07M29.00S,2022-03-06T22:40:22.0Z,4,REGULAR,steal,,[],201950,,,1610612749,102,107,2022-03-06T22:40:24Z,5590000,,,0,,J. Holiday STEAL (4 STL),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT07M20.00S,2022-03-06T22:40:31.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201950,35.29894875164258,44.6078431372549,1610612749,105,107,2022-03-06T22:40:36Z,5600000,27.0,279.0,1,left,J. Holiday 28' 3PT  (16 PTS) (K. Middleton 5 AST),"[201950, 203114]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,28.06,Made,,,,,,,16.0,K. Middleton,203114.0,5.0,,,,,,,,,
576,PT06M59.00S,2022-03-06T22:40:51.7Z,4,REGULAR,2pt,Jump Shot,[],1628969,94.56307490144546,73.0392156862745,1610612756,105,109,2022-03-06T22:43:34Z,5620000,115.0,-1.0,1,right,M. Bridges 11' driving floating Jump Shot (12 PTS) (D. Ayton 2 AST),"[1628969, 1629028]",1610612756.0,PHX,driving floating,,,Bridges,M. Bridges,,,,,11.52,Made,,,,,,,12.0,D. Ayton,1629028.0,2.0,,,,,,,,,
578,PT06M45.00S,2022-03-06T22:41:05.1Z,4,REGULAR,2pt,Jump Shot,[],203114,28.17427726675427,66.93474264705883,1610612749,107,109,2022-03-06T22:44:08Z,5640000,-85.0,212.0,1,left,K. Middleton 22' step back Jump Shot (32 PTS),[203114],1610612749.0,MIL,step back,,,Middleton,K. Middleton,,,,,22.86,Made,,,,,,,32.0,,,,,,,,,,,,
579,PT06M30.00S,2022-03-06T22:41:26.4Z,4,REGULAR,foul,personal,[],201950,,,1610612756,107,109,2022-03-06T22:41:33Z,5650000,,,0,,J. Holiday personal FOUL (3 PF),"[201950, 1626166]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,1627541.0,,,,,,,,3.0,0.0,Payne,1626166.0,,,
582,PT06M30.00S,2022-03-06T22:41:56.0Z,4,REGULAR,foul,personal,[],201950,,,1610612756,107,109,2022-03-06T22:42:03Z,5670000,,,0,,J. Holiday personal FOUL (4 PF),"[201950, 1626166]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,1627541.0,,,,,,,,4.0,0.0,Payne,1626166.0,,,
584,PT06M23.00S,2022-03-06T22:42:31.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629028,93.64323258869908,50.0,1610612756,107,111,2022-03-06T22:42:40Z,5690000,0.0,7.0,1,right,D. Ayton alley-oop DUNK (27 PTS) (M. Bridges 5 AST),"[1629028, 1628969]",1610612756.0,PHX,alley-oop,,,Ayton,D. Ayton,,,,,0.73,Made,,,,,,,27.0,M. Bridges,1628969.0,5.0,,,,,,,,,
586,PT06M11.00S,2022-03-06T22:42:44.3Z,4,REGULAR,3pt,Jump Shot,[],201950,27.677398160315374,81.61764705882352,1610612749,110,111,2022-03-06T22:42:52Z,5710000,-158.0,208.0,1,left,J. Holiday 26' 3PT step back (19 PTS),[201950],1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,26.1,Made,,,,,,,19.0,,,,,,,,,,,,
587,PT05M54.00S,2022-03-06T22:43:00.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,91.80354796320631,37.254901960784316,1610612756,110,113,2022-03-06T22:43:12Z,5720000,-64.0,25.0,1,right,D. Ayton 6' floating Jump Shot (29 PTS) (C. Payne 8 AST),"[1629028, 1626166]",1610612756.0,PHX,floating,,,Ayton,D. Ayton,,,,,6.82,Made,,,,,,,29.0,C. Payne,1626166.0,8.0,,,,,,,,,
589,PT05M34.00S,2022-03-06T22:43:20.9Z,4,REGULAR,3pt,Jump Shot,[],203114,31.09395532194481,70.09803921568627,1610612749,113,113,2022-03-06T22:43:27Z,5740000,-100.0,240.0,1,left,K. Middleton 26' 3PT  (35 PTS) (G. Allen 6 AST),"[203114, 1628960]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,26.0,Made,,,,,,,35.0,G. Allen,1628960.0,6.0,,,,,,,,,
591,PT05M34.00S,2022-03-06T22:43:29.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,113,113,2022-03-06T22:43:29Z,5760000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT05M34.00S,2022-03-06T22:46:08.5Z,4,REGULAR,substitution,out,[],1628960,,,1610612756,113,113,2022-03-06T22:46:30Z,5770000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT05M34.00S,2022-03-06T22:46:08.5Z,4,REGULAR,substitution,out,[],1628470,,,1610612756,113,113,2022-03-06T22:46:30Z,5780000,,,0,,SUB out: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT05M34.00S,2022-03-06T22:46:08.5Z,4,REGULAR,substitution,in,[],1626171,,,1610612756,113,113,2022-03-06T22:46:30Z,5790000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT05M34.00S,2022-03-06T22:46:08.5Z,4,REGULAR,substitution,in,[],1629013,,,1610612756,113,113,2022-03-06T22:46:30Z,5800000,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT05M19.00S,2022-03-06T22:47:08.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,84.1819973718791,61.51960784313726,1610612756,113,113,2022-03-06T22:47:18Z,5810000,58.0,96.0,1,right,MISS M. Bridges 11' fadeaway Shot - blocked,"[1628969, 201586]",1610612756.0,PHX,fadeaway,,,Bridges,M. Bridges,,,,,11.21,Missed,,,,,,,,,,,,,,,,,Ibaka,201586.0,
615,PT05M19.00S,2022-03-06T22:47:08.9Z,4,REGULAR,block,,[],201586,,,1610612756,113,113,2022-03-06T22:50:06Z,5815000,,,0,,S. Ibaka BLOCK (1 BLK),[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT05M16.00S,2022-03-06T22:47:11.9Z,4,REGULAR,rebound,defensive,[],201586,,,1610612749,113,113,2022-03-06T22:47:18Z,5820000,,,0,,S. Ibaka REBOUND (Off:6 Def:4),[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,596.0,10.0,4.0,6.0,,,,,,,,,,,,,,,
598,PT05M11.00S,2022-03-06T22:47:23.1Z,4,REGULAR,2pt,Jump Shot,[],1629670,4.599211563731932,26.248468137254903,1610612749,115,113,2022-03-06T22:48:57Z,5830000,119.0,-9.0,1,left,J. Nwora 11' pullup Jump Shot (10 PTS) (J. Holiday 9 AST),"[1629670, 201950]",1610612749.0,MIL,pullup,,,Nwora,J. Nwora,,,,,11.92,Made,,,,,,,10.0,J. Holiday,201950.0,9.0,,,,,,,,,
600,PT04M49.00S,2022-03-06T22:47:38.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203109,91.14651773981603,50.49019607843137,1610612756,115,113,2022-03-06T22:47:44Z,5850000,2.0,31.0,1,right,MISS J. Crowder floating Shot,[203109],1610612756.0,PHX,floating,,,Crowder,J. Crowder,,,,,3.08,Missed,,,,,,,,,,,,,,,,,,,
601,PT04M46.00S,2022-03-06T22:47:41.5Z,4,REGULAR,rebound,defensive,[],1629670,,,1610612749,115,113,2022-03-06T22:47:41Z,5860000,,,0,,J. Nwora REBOUND (Off:0 Def:4),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,600.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
602,PT04M35.00S,2022-03-06T22:47:53.2Z,4,REGULAR,2pt,Jump Shot,[],203114,26.363337713534822,47.05882352941176,1610612749,115,113,2022-03-06T22:47:59Z,5870000,15.0,195.0,1,left,MISS K. Middleton 19' pullup Shot,[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,19.59,Missed,,,,,,,,,,,,,,,,,,,
603,PT04M31.00S,2022-03-06T22:47:57.2Z,4,REGULAR,rebound,defensive,[],1629028,,,1610612756,115,113,2022-03-06T22:47:59Z,5880000,,,0,,D. Ayton REBOUND (Off:1 Def:7),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,602.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
604,PT04M24.00S,2022-03-06T22:48:03.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,94.1688567674113,50.245098039215684,1610612756,115,115,2022-03-06T22:48:09Z,5890000,1.0,2.0,1,right,M. Bridges driving finger roll Layup (14 PTS),[1628969],1610612756.0,PHX,driving finger roll,,,Bridges,M. Bridges,,,,,0.26,Made,,,,,,,14.0,,,,,,,,,,,,
605,PT04M07.00S,2022-03-06T22:48:20.3Z,4,REGULAR,3pt,Jump Shot,[],201950,20.71287779237845,91.42156862745098,1610612749,118,115,2022-03-06T22:48:25Z,5900000,-207.0,142.0,1,left,J. Holiday 25' 3PT step back (22 PTS),[201950],1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,25.12,Made,,,,,,,22.0,,,,,,,,,,,,
606,PT03M48.00S,2022-03-06T22:48:40.2Z,4,REGULAR,3pt,Jump Shot,[],203109,66.44218134034165,56.61764705882353,1610612756,118,118,2022-03-06T22:48:46Z,5910000,33.0,263.0,1,right,J. Crowder 26' 3PT step back (16 PTS),[203109],1610612756.0,PHX,step back,,,Crowder,J. Crowder,,,,,26.5,Made,,,,,,,16.0,,,,,,,,,,,,
607,PT03M32.00S,2022-03-06T22:48:55.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203114,7.5722733245729295,50.245098039215684,1610612749,120,118,2022-03-06T22:49:01Z,5920000,-1.0,19.0,1,left,K. Middleton driving finger roll Layup (37 PTS),[203114],1610612749.0,MIL,driving finger roll,,,Middleton,K. Middleton,,,,,1.87,Made,,,,,,,37.0,,,,,,,,,,,,
608,PT03M23.00S,2022-03-06T22:49:06.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629013,90.48948751642575,56.127450980392155,1610612756,120,118,2022-03-06T22:49:11Z,5930000,31.0,37.0,1,right,MISS L. Shamet driving Layup - blocked,"[1629013, 201586]",1610612756.0,PHX,driving,,,Shamet,L. Shamet,,,,,4.79,Missed,,,,,,,,,,,,,,,,,Ibaka,201586.0,
609,PT03M23.00S,2022-03-06T22:49:06.2Z,4,REGULAR,block,,[],201586,,,1610612756,120,118,2022-03-06T22:49:09Z,5940000,,,0,,S. Ibaka BLOCK (2 BLK),[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT03M23.00S,2022-03-06T22:49:06.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612756,120,118,2022-03-06T22:49:11Z,5950000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,608.0,,,,,,,,,,,,,,,,,,
611,PT03M23.00S,2022-03-06T22:49:12.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,120,118,2022-03-06T22:49:12Z,5960000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT03M23.00S,2022-03-06T22:49:16.7Z,4,REGULAR,substitution,out,[],201586,,,1610612756,120,118,2022-03-06T22:49:22Z,5970000,,,0,,SUB out: S. Ibaka,[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT03M23.00S,2022-03-06T22:49:16.7Z,4,REGULAR,substitution,in,[],203507,,,1610612756,120,118,2022-03-06T22:49:22Z,5980000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT03M23.00S,2022-03-06T22:49:27.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612756,120,118,2022-03-06T22:49:27Z,5990000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT03M13.00S,2022-03-06T22:51:11.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203109,70.12155059132719,19.852941176470587,1610612756,120,121,2022-03-06T22:51:19Z,6000000,-151.0,228.0,1,right,J. Crowder 27' 3PT  (19 PTS) (M. Bridges 6 AST),"[203109, 1628969]",1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,27.36,Made,,,,,,,19.0,M. Bridges,1628969.0,6.0,,,,,,,,,
618,PT03M05.00S,2022-03-06T22:51:24.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612749,120,121,2022-03-06T22:51:24Z,6020000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT02M57.00S,2022-03-06T22:53:02.1Z,4,REGULAR,3pt,Jump Shot,[],1629670,26.231931668856767,87.25490196078431,1610612749,120,121,2022-03-06T22:53:08Z,6030000,-186.0,194.0,1,left,MISS J. Nwora 26' 3PT,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,26.9,Missed,,,,,,,,,,,,,,,,,,,
620,PT02M54.00S,2022-03-06T22:53:04.7Z,4,REGULAR,rebound,offensive,[],203507,,,1610612749,120,121,2022-03-06T22:53:04Z,6040000,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:10),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,619.0,12.0,10.0,2.0,,,,,,,,,,,,,,,
621,PT02M52.00S,2022-03-06T22:53:06.7Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1629670,20.318659658344284,28.431372549019606,1610612749,122,121,2022-03-06T22:53:12Z,6050000,108.0,138.0,1,left,J. Nwora 17' driving floating Jump Shot (12 PTS) (G. Antetokounmpo 6 AST),"[1629670, 203507]",1610612749.0,MIL,driving floating,,,Nwora,J. Nwora,,,,,17.55,Made,,,,,,,12.0,G. Antetokounmpo,203507.0,6.0,,,,,,,,,
623,PT02M35.00S,2022-03-06T22:53:26.5Z,4,REGULAR,turnover,out-of-bounds,[],1626166,,,1610612756,122,121,2022-03-06T22:53:34Z,6070000,,,0,,C. Payne lost ball out-of-bounds TURNOVER (3 TO),[1626166],1610612756.0,PHX,lost ball,,,Payne,C. Payne,,,,,,,,,,,2530.0,3.0,,,,,,,,,,,,,
624,PT02M35.00S,2022-03-06T22:53:34.2Z,4,REGULAR,substitution,out,[],1626171,,,1610612749,122,121,2022-03-06T22:53:39Z,6080000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT02M35.00S,2022-03-06T22:53:34.2Z,4,REGULAR,substitution,in,[],1628960,,,1610612749,122,121,2022-03-06T22:53:39Z,6090000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT02M35.00S,2022-03-06T22:53:56.5Z,4,REGULAR,stoppage,blood rule,[],0,,,1610612749,122,121,2022-03-06T22:53:56Z,6100000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT02M25.00S,2022-03-06T22:54:49.7Z,4,REGULAR,foul,personal,['2freethrow'],1628969,,,1610612749,122,121,2022-03-06T22:55:04Z,6110000,,,0,,M. Bridges shooting personal FOUL (3 PF) (Holiday 2 FT),"[1628969, 201950]",1610612756.0,PHX,shooting,,,Bridges,M. Bridges,,,,,,,,,,,1627541.0,,,,,,,,3.0,0.0,Holiday,201950.0,,,
629,PT02M25.00S,2022-03-06T22:55:17.3Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],201950,,,1610612749,123,121,2022-03-06T22:55:17Z,6130000,,,0,,J. Holiday Free Throw 1 of 2 (23 PTS),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,Made,,,,,,,23.0,,,,,,,,,,,,
630,PT02M25.00S,2022-03-06T22:55:34.0Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],201950,,,1610612749,124,121,2022-03-06T22:55:34Z,6140000,,,0,,J. Holiday Free Throw 2 of 2 (24 PTS),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,Made,,,,,,,24.0,,,,,,,,,,,,
631,PT02M15.00S,2022-03-06T22:55:47.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,88.64980289093299,54.90196078431373,1610612756,124,121,2022-03-06T22:55:53Z,6150000,25.0,54.0,1,right,MISS C. Payne driving finger roll Layup - blocked,"[1626166, 203507]",1610612756.0,PHX,driving finger roll,,,Payne,C. Payne,,,,,5.95,Missed,,,,,,,,,,,,,,,,,Antetokounmpo,203507.0,
632,PT02M15.00S,2022-03-06T22:55:47.3Z,4,REGULAR,block,,[],203507,,,1610612756,124,121,2022-03-06T22:55:51Z,6160000,,,0,,G. Antetokounmpo BLOCK (3 BLK),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT02M11.00S,2022-03-06T22:55:51.3Z,4,REGULAR,rebound,defensive,[],1629670,,,1610612749,124,121,2022-03-06T22:55:53Z,6170000,,,0,,J. Nwora REBOUND (Off:0 Def:5),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,631.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
634,PT01M58.00S,2022-03-06T22:56:07.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,124,121,2022-03-06T22:56:07Z,6180000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT01M52.00S,2022-03-06T22:56:32.2Z,4,REGULAR,2pt,Jump Shot,[],203114,5.206964520367937,25.245098039215684,1610612749,124,121,2022-03-06T22:57:15Z,6190000,124.0,-4.0,1,left,MISS K. Middleton 12' fadeaway Shot,[203114],1610612749.0,MIL,fadeaway,,,Middleton,K. Middleton,,,,,12.39,Missed,,,,,,,,,,,,,,,,,,,
636,PT01M49.00S,2022-03-06T22:56:35.2Z,4,REGULAR,rebound,offensive,[],203507,,,1610612749,124,121,2022-03-06T22:56:35Z,6200000,,,0,,G. Antetokounmpo REBOUND (Off:3 Def:10),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,635.0,13.0,10.0,3.0,,,,,,,,,,,,,,,
637,PT01M45.00S,2022-03-06T22:56:41.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629028,,,1610612749,124,121,2022-03-06T22:57:01Z,6210000,,,0,,D. Ayton shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[1629028, 203507]",1610612756.0,PHX,shooting,,,Ayton,D. Ayton,,,,,,,,,,,2882.0,,,,,,,,2.0,1.0,Antetokounmpo,203507.0,,,
639,PT01M45.00S,2022-03-06T22:57:22.4Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],203507,,,1610612749,124,121,2022-03-06T22:57:22Z,6230000,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Missed,,,,,,,,,,,,,,,,,,,
640,PT01M45.00S,2022-03-06T22:57:22.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,124,121,2022-03-06T22:57:22Z,6240000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,639.0,,,,,,,,,,,,,,,,,,
641,PT01M45.00S,2022-03-06T22:57:51.5Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],203507,,,1610612749,125,121,2022-03-06T22:57:51Z,6250000,,,0,,G. Antetokounmpo Free Throw 2 of 2 (19 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,,,,,,,19.0,,,,,,,,,,,,
642,PT01M28.00S,2022-03-06T22:58:13.5Z,4,REGULAR,turnover,bad pass,[],1628969,,,1610612756,125,121,2022-03-06T22:58:24Z,6260000,,,0,,M. Bridges bad pass TURNOVER (1 TO),"[1628969, 203114]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,1.0,,,,,Middleton,203114.0,,,,,,,
643,PT01M28.00S,2022-03-06T22:58:13.5Z,4,REGULAR,steal,,[],203114,,,1610612749,125,121,2022-03-06T22:58:16Z,6270000,,,0,,K. Middleton STEAL (1 STL),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
