actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
182,PT11M23.00S,2021-12-25T20:11:37.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203953,9.017739816031538,46.32352941176471,1610612738,22,35,2021-12-25T20:11:42Z,1780000,18.0,32.0,1,left,MISS J. Parker cutting Layup,[203953],1610612738.0,BOS,cutting,,,Parker,J. Parker,,,,,3.72,Missed,,,,,,,,,,,,,,,,,,,
183,PT11M20.00S,2021-12-25T20:11:40.5Z,2,REGULAR,rebound,defensive,[],202326,,,1610612749,22,35,2021-12-25T20:11:42Z,1790000,,,0,,D. Cousins REBOUND (Off:1 Def:2),[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,182.0,3.0,2.0,1.0,,,,,,
184,PT11M01.00S,2021-12-25T20:11:59.7Z,2,REGULAR,3pt,Jump Shot,[],202326,68.9388961892247,23.284313725490197,1610612749,22,35,2021-12-25T20:12:09Z,1800000,-134.0,239.0,1,right,MISS D. Cousins 27' 3PT,[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,27.42,Missed,,,,,,,,,,,,,,,,,,,
185,PT10M58.00S,2021-12-25T20:12:02.7Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,22,35,2021-12-25T20:12:09Z,1810000,,,0,,J. Tatum REBOUND (Off:0 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,184.0,3.0,3.0,0.0,,,,,,
186,PT10M51.00S,2021-12-25T20:12:08.9Z,2,REGULAR,3pt,Jump Shot,[],203935,28.07161629434954,14.460784313725492,1610612738,22,35,2021-12-25T20:13:40Z,1820000,178.0,211.0,1,left,MISS M. Smart 27' pullup 3PT,[203935],1610612738.0,BOS,pullup,,,Smart,M. Smart,,,,,27.62,Missed,,,,,,,,,,,,,,,,,,,
187,PT10M48.00S,2021-12-25T20:12:11.9Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,22,35,2021-12-25T20:12:15Z,1830000,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:2),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,186.0,3.0,2.0,1.0,,,,,,
188,PT10M39.00S,2021-12-25T20:12:20.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202326,92.19776609724047,48.529411764705884,1610612749,24,35,2021-12-25T20:12:26Z,1840000,-7.0,21.0,1,right,D. Cousins cutting Layup (6 PTS) (G. Antetokounmpo 2 AST),"[202326, 203507]",1610612749.0,MIL,cutting,,,Cousins,D. Cousins,,,,,2.21,Made,6.0,G. Antetokounmpo,203507.0,2.0,,,,,,,,,,,,,,,
190,PT10M24.00S,2021-12-25T20:12:39.8Z,2,REGULAR,foul,personal,['2freethrow'],1628960,,,1610612738,24,35,2021-12-25T20:12:48Z,1860000,,,0,,G. Allen shooting personal FOUL (1 PF) (Smart 2 FT),"[1628960, 203935]",1610612749.0,MIL,shooting,,,Allen,G. Allen,,,,,,,,,,,1627541.0,1.0,0.0,Smart,203935.0,,,,,,,,,,
192,PT10M24.00S,2021-12-25T20:13:04.5Z,2,REGULAR,freethrow,1 of 2,[],203935,,,1610612738,24,36,2021-12-25T20:13:04Z,1880000,,,0,,M. Smart Free Throw 1 of 2 (3 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
193,PT10M24.00S,2021-12-25T20:13:05.8Z,2,REGULAR,substitution,out,[],203507,,,1610612738,24,36,2021-12-25T20:13:16Z,1890000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT10M24.00S,2021-12-25T20:13:05.8Z,2,REGULAR,substitution,out,[],203953,,,1610612738,24,36,2021-12-25T20:13:16Z,1900000,,,0,,SUB out: J. Parker,[203953],1610612738.0,BOS,,,,Parker,J. Parker,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT10M24.00S,2021-12-25T20:13:05.8Z,2,REGULAR,substitution,in,[],1626171,,,1610612738,24,36,2021-12-25T20:13:16Z,1910000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT10M24.00S,2021-12-25T20:13:05.8Z,2,REGULAR,substitution,in,[],1629057,,,1610612738,24,36,2021-12-25T20:13:16Z,1920000,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT10M24.00S,2021-12-25T20:13:24.7Z,2,REGULAR,freethrow,2 of 2,[],203935,,,1610612738,24,37,2021-12-25T20:13:24Z,1930000,,,0,,M. Smart Free Throw 2 of 2 (4 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
198,PT10M07.00S,2021-12-25T20:13:40.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628960,88.91261498028909,51.71568627450981,1610612749,24,37,2021-12-25T20:13:45Z,1940000,9.0,52.0,1,right,MISS G. Allen driving floating Shot,[1628960],1610612749.0,MIL,driving floating,,,Allen,G. Allen,,,,,5.24,Missed,,,,,,,,,,,,,,,,,,,
199,PT10M03.00S,2021-12-25T20:13:44.3Z,2,REGULAR,rebound,offensive,[],202326,,,1610612749,24,37,2021-12-25T20:13:44Z,1950000,,,0,,D. Cousins REBOUND (Off:2 Def:2),[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,198.0,4.0,2.0,2.0,,,,,,
200,PT10M03.00S,2021-12-25T20:13:44.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202326,94.40999984741211,50.0,1610612749,24,37,2021-12-25T20:13:44Z,1960000,0.0,0.0,1,right,MISS D. Cousins tip Layup,[202326],1610612749.0,MIL,tip,,,Cousins,D. Cousins,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
201,PT10M02.00S,2021-12-25T20:13:45.2Z,2,REGULAR,rebound,defensive,[],1629057,,,1610612738,24,37,2021-12-25T20:13:45Z,1970000,,,0,,R. Williams III REBOUND (Off:2 Def:3),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,200.0,5.0,3.0,2.0,,,,,,
202,PT09M56.00S,2021-12-25T20:13:52.6Z,2,REGULAR,3pt,Jump Shot,[],1628369,31.882391590013142,70.83333333333334,1610612738,24,40,2021-12-25T20:13:56Z,1980000,-104.0,247.0,1,left,J. Tatum 26' 3PT  (5 PTS) (P. Pritchard 3 AST),"[1628369, 1630202]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,26.83,Made,5.0,P. Pritchard,1630202.0,3.0,,,,,,,,,,,,,,,
204,PT09M56.00S,2021-12-25T20:13:59.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,24,40,2021-12-25T20:13:59Z,2000000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT09M56.00S,2021-12-25T20:16:51.5Z,2,REGULAR,substitution,out,[],201588,,,1610612749,24,40,2021-12-25T20:17:22Z,2010000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT09M56.00S,2021-12-25T20:16:51.5Z,2,REGULAR,substitution,in,[],201950,,,1610612749,24,40,2021-12-25T20:17:22Z,2020000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT09M37.00S,2021-12-25T20:17:47.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202083,88.78120893561103,46.07843137254902,1610612749,26,40,2021-12-25T20:18:15Z,2030000,-20.0,53.0,1,right,W. Matthews floating Jump Shot (2 PTS),[202083],1610612749.0,MIL,floating,,,Matthews,W. Matthews,,,,,5.65,Made,2.0,,,,,,,,,,,,,,,,,,
209,PT09M37.00S,2021-12-25T20:18:00.9Z,2,REGULAR,foul,personal,['1freethrow'],1629057,,,1610612749,26,40,2021-12-25T20:18:19Z,2050000,,,0,,R. Williams III shooting personal FOUL (1 PF) (Matthews 1 FT),"[1629057, 202083]",1610612738.0,BOS,shooting,,,Williams III,R. Williams III,,,,,,,,,,,202007.0,1.0,0.0,Matthews,202083.0,,,,,,,,,,
211,PT09M37.00S,2021-12-25T20:18:21.9Z,2,REGULAR,freethrow,1 of 1,[],202083,,,1610612749,27,40,2021-12-25T20:18:21Z,2070000,,,0,,W. Matthews Free Throw 1 of 1 (3 PTS),[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
212,PT09M20.00S,2021-12-25T20:18:35.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,27,40,2021-12-25T20:18:35Z,2080000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT09M16.00S,2021-12-25T20:18:45.4Z,2,REGULAR,3pt,Jump Shot,[],1630202,33.98488830486202,45.83333333333333,1610612738,27,43,2021-12-25T20:18:52Z,2090000,21.0,267.0,1,left,P. Pritchard 26' 3PT pullup (8 PTS) (J. Tatum 2 AST),"[1630202, 1628369]",1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,26.78,Made,8.0,J. Tatum,1628369.0,2.0,,,,,,,,,,,,,,,
215,PT09M03.00S,2021-12-25T20:18:58.6Z,2,REGULAR,turnover,lost ball,[],1626171,,,1610612749,27,43,2021-12-25T20:19:08Z,2110000,,,0,,B. Portis lost ball TURNOVER (2 TO),"[1626171, 1628369]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,2.0,,,Tatum,1628369.0,
216,PT09M03.00S,2021-12-25T20:18:58.6Z,2,REGULAR,steal,,[],1628369,,,1610612738,27,43,2021-12-25T20:21:48Z,2120000,,,0,,J. Tatum STEAL (2 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT09M00.00S,2021-12-25T20:19:15.0Z,2,REGULAR,foul,personal,['3freethrow'],202326,,,1610612738,27,43,2021-12-25T20:19:29Z,2130000,,,0,,D. Cousins shooting personal FOUL (2 PF) (Tatum 3 FT),"[202326, 1628369]",1610612749.0,MIL,shooting,,,Cousins,D. Cousins,,,,,,,,,,,1627541.0,2.0,0.0,Tatum,1628369.0,,,,,,,,,,
219,PT09M00.00S,2021-12-25T20:19:32.3Z,2,REGULAR,freethrow,1 of 3,"['fromturnover', 'fastbreak']",1628369,,,1610612738,27,44,2021-12-25T20:19:32Z,2150000,,,0,,J. Tatum Free Throw 1 of 3 (6 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
220,PT09M00.00S,2021-12-25T20:19:45.0Z,2,REGULAR,freethrow,2 of 3,"['fastbreak', 'fromturnover']",1628369,,,1610612738,27,45,2021-12-25T20:19:45Z,2160000,,,0,,J. Tatum Free Throw 2 of 3 (7 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
221,PT09M00.00S,2021-12-25T20:19:46.5Z,2,REGULAR,substitution,out,[],202083,,,1610612738,27,45,2021-12-25T20:19:52Z,2170000,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT09M00.00S,2021-12-25T20:19:46.5Z,2,REGULAR,substitution,in,[],203114,,,1610612738,27,45,2021-12-25T20:19:52Z,2180000,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT09M00.00S,2021-12-25T20:20:01.3Z,2,REGULAR,freethrow,3 of 3,"['fastbreak', 'fromturnover']",1628369,,,1610612738,27,46,2021-12-25T20:20:01Z,2190000,,,0,,J. Tatum Free Throw 3 of 3 (8 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
224,PT08M42.00S,2021-12-25T20:20:18.9Z,2,REGULAR,3pt,Jump Shot,[],1628960,91.80354796320631,4.6568627450980395,1610612749,27,46,2021-12-25T20:20:32Z,2200000,-227.0,25.0,1,right,MISS G. Allen 3PT,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,22.8,Missed,,,,,,,,,,,,,,,,,,,
225,PT08M39.00S,2021-12-25T20:20:22.1Z,2,REGULAR,rebound,offensive,[],1626171,,,1610612749,27,46,2021-12-25T20:20:22Z,2210000,,,0,,B. Portis REBOUND (Off:2 Def:1),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,224.0,3.0,1.0,2.0,,,,,,
226,PT08M35.00S,2021-12-25T20:20:29.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203114,81.42247043363994,46.07843137254902,1610612749,27,46,2021-12-25T20:23:21Z,2220000,-20.0,122.0,1,right,MISS K. Middleton 12' fadeaway Shot,[203114],1610612749.0,MIL,fadeaway,,,Middleton,K. Middleton,,,,,12.37,Missed,,,,,,,,,,,,,,,,,,,
227,PT08M33.00S,2021-12-25T20:20:31.6Z,2,REGULAR,rebound,defensive,[],1630202,,,1610612738,27,46,2021-12-25T20:23:21Z,2230000,,,0,,P. Pritchard REBOUND (Off:0 Def:2),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,226.0,2.0,2.0,0.0,,,,,,
228,PT08M22.00S,2021-12-25T20:20:38.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,9.806176084099869,41.42156862745098,1610612738,27,46,2021-12-25T20:20:49Z,2240000,43.0,40.0,1,left,MISS J. Tatum driving Layup,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,5.85,Missed,,,,,,,,,,,,,,,,,,,
229,PT08M18.00S,2021-12-25T20:20:42.9Z,2,REGULAR,rebound,defensive,[],202326,,,1610612749,27,46,2021-12-25T20:20:49Z,2250000,,,0,,D. Cousins REBOUND (Off:2 Def:3),[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,228.0,5.0,3.0,2.0,,,,,,
230,PT08M18.00S,2021-12-25T20:20:47.9Z,2,REGULAR,foul,personal,['2freethrow'],1629641,,,1610612749,27,46,2021-12-25T20:21:01Z,2260000,,,0,,R. Langford shooting personal FOUL (3 PF) (Allen 2 FT),"[1629641, 1628960]",1610612738.0,BOS,shooting,,,Langford,R. Langford,,,,,,,,,,,1627541.0,3.0,0.0,Allen,1628960.0,,,,,,,,,,
232,PT08M18.00S,2021-12-25T20:21:12.6Z,2,REGULAR,freethrow,1 of 2,[],1628960,,,1610612749,28,46,2021-12-25T20:21:12Z,2280000,,,0,,G. Allen Free Throw 1 of 2 (1 PTS),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
233,PT08M18.00S,2021-12-25T20:21:13.7Z,2,REGULAR,substitution,out,[],1629641,,,1610612749,28,46,2021-12-25T20:21:21Z,2290000,,,0,,SUB out: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT08M18.00S,2021-12-25T20:21:13.7Z,2,REGULAR,substitution,in,[],1627759,,,1610612749,28,46,2021-12-25T20:21:21Z,2300000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT08M18.00S,2021-12-25T20:21:30.0Z,2,REGULAR,freethrow,2 of 2,[],1628960,,,1610612749,29,46,2021-12-25T20:21:30Z,2310000,,,0,,G. Allen Free Throw 2 of 2 (2 PTS),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
236,PT08M00.00S,2021-12-25T20:21:49.2Z,2,REGULAR,3pt,Jump Shot,[],203935,8.229303547963205,97.79411764705883,1610612738,29,46,2021-12-25T20:21:56Z,2320000,-239.0,25.0,1,left,MISS M. Smart 24' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,24.03,Missed,,,,,,,,,,,,,,,,,,,
237,PT08M00.00S,2021-12-25T20:21:49.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612749,29,46,2021-12-25T20:21:56Z,2330000,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,236.0,,,,,,,,,
238,PT08M00.00S,2021-12-25T20:21:54.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,29,46,2021-12-25T20:21:54Z,2340000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT08M00.00S,2021-12-25T20:21:56.0Z,2,REGULAR,substitution,out,[],1628960,,,1610612749,29,46,2021-12-25T20:22:04Z,2350000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT08M00.00S,2021-12-25T20:21:56.0Z,2,REGULAR,substitution,in,[],1628978,,,1610612749,29,46,2021-12-25T20:22:04Z,2360000,,,0,,SUB in: D. DiVincenzo,[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M44.00S,2021-12-25T20:22:22.6Z,2,REGULAR,3pt,Jump Shot,[],203114,69.20170827858082,22.30392156862745,1610612749,29,46,2021-12-25T20:24:37Z,2370000,-138.0,237.0,1,right,MISS K. Middleton 27' pullup 3PT,[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,27.45,Missed,,,,,,,,,,,,,,,,,,,
242,PT07M41.00S,2021-12-25T20:22:24.9Z,2,REGULAR,rebound,offensive,[],202326,,,1610612749,29,46,2021-12-25T20:22:24Z,2380000,,,0,,D. Cousins REBOUND (Off:3 Def:3),[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,241.0,6.0,3.0,3.0,,,,,,
243,PT07M41.00S,2021-12-25T20:22:25.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202326,93.24901445466492,52.20588235294118,1610612749,31,46,2021-12-25T20:22:30Z,2390000,11.0,11.0,1,right,D. Cousins putback Layup (8 PTS),[202326],1610612749.0,MIL,putback,,,Cousins,D. Cousins,,,,,1.56,Made,8.0,,,,,,,,,,,,,,,,,,
244,PT07M22.00S,2021-12-25T20:22:46.9Z,2,REGULAR,turnover,out-of-bounds,[],1628369,,,1610612738,31,46,2021-12-25T20:22:54Z,2400000,,,0,,J. Tatum bad pass out-of-bounds TURNOVER (2 TO),[1628369],1610612738.0,BOS,bad pass,,,Tatum,J. Tatum,,,,,,,,,,,1627541.0,,,,,,,,,2.0,,,,,
245,PT07M09.00S,2021-12-25T20:23:05.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201950,92.85479632063075,50.245098039215684,1610612749,31,46,2021-12-25T20:23:12Z,2410000,1.0,15.0,1,right,MISS J. Holiday driving Layup,[201950],1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,1.47,Missed,,,,,,,,,,,,,,,,,,,
246,PT07M06.00S,2021-12-25T20:23:08.4Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,31,46,2021-12-25T20:23:12Z,2420000,,,0,,J. Tatum REBOUND (Off:0 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,245.0,4.0,4.0,0.0,,,,,,
247,PT06M53.00S,2021-12-25T20:23:20.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630202,16.113666228646515,42.8921568627451,1610612738,31,46,2021-12-25T20:23:28Z,2430000,36.0,99.0,1,left,MISS P. Pritchard 10' pullup Shot,[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,10.52,Missed,,,,,,,,,,,,,,,,,,,
248,PT06M50.00S,2021-12-25T20:23:23.8Z,2,REGULAR,rebound,defensive,[],1628978,,,1610612749,31,46,2021-12-25T20:23:28Z,2440000,,,0,,D. DiVincenzo REBOUND (Off:0 Def:2),[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,247.0,2.0,2.0,0.0,,,,,,
249,PT06M48.00S,2021-12-25T20:23:28.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,31,46,2021-12-25T20:23:28Z,2450000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M48.00S,2021-12-25T20:23:29.9Z,2,REGULAR,substitution,out,[],202326,,,1610612749,31,46,2021-12-25T20:23:41Z,2460000,,,0,,SUB out: D. Cousins,[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M48.00S,2021-12-25T20:23:29.9Z,2,REGULAR,substitution,out,[],1628369,,,1610612749,31,46,2021-12-25T20:23:41Z,2470000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M48.00S,2021-12-25T20:23:29.9Z,2,REGULAR,substitution,in,[],203507,,,1610612749,31,46,2021-12-25T20:23:41Z,2480000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT06M48.00S,2021-12-25T20:23:29.9Z,2,REGULAR,substitution,in,[],1627823,,,1610612749,31,46,2021-12-25T20:23:41Z,2490000,,,0,,SUB in: J. Hernangomez,[1627823],1610612738.0,BOS,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT06M44.00S,2021-12-25T20:23:48.3Z,2,REGULAR,3pt,Jump Shot,[],1626171,93.51182654402102,3.9215686274509802,1610612749,31,46,2021-12-25T20:23:54Z,2500000,-230.0,8.0,1,right,MISS B. Portis 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,23.06,Missed,,,,,,,,,,,,,,,,,,,
255,PT06M40.00S,2021-12-25T20:23:51.9Z,2,REGULAR,rebound,defensive,[],1630202,,,1610612738,31,46,2021-12-25T20:23:51Z,2510000,,,0,,P. Pritchard REBOUND (Off:0 Def:3),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,254.0,3.0,3.0,0.0,,,,,,
256,PT06M25.00S,2021-12-25T20:24:06.5Z,2,REGULAR,3pt,Jump Shot,[],1627823,30.305519053876477,70.58823529411765,1610612738,31,46,2021-12-25T20:24:20Z,2520000,-103.0,232.0,1,left,MISS J. Hernangomez 25' 3PT,[1627823],1610612738.0,BOS,,,,Hernangomez,J. Hernangomez,,,,,25.42,Missed,,,,,,,,,,,,,,,,,,,
257,PT06M22.00S,2021-12-25T20:24:09.5Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,31,46,2021-12-25T20:24:20Z,2530000,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:3),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,256.0,4.0,3.0,1.0,,,,,,
258,PT06M15.00S,2021-12-25T20:24:18.4Z,2,REGULAR,3pt,Jump Shot,[],1626171,65.65374507227332,43.38235294117647,1610612749,34,46,2021-12-25T20:24:24Z,2540000,-33.0,270.0,1,right,B. Portis 27' 3PT  (5 PTS) (G. Antetokounmpo 3 AST),"[1626171, 203507]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,27.24,Made,5.0,G. Antetokounmpo,203507.0,3.0,,,,,,,,,,,,,,,
260,PT05M55.00S,2021-12-25T20:24:40.7Z,2,REGULAR,foul,personal,['2freethrow'],203507,,,1610612738,34,46,2021-12-25T20:24:52Z,2560000,,,0,,G. Antetokounmpo shooting personal FOUL (3 PF) (Hernangomez 2 FT),"[203507, 1627823]",1610612749.0,MIL,shooting,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,1627541.0,3.0,0.0,Hernangomez,1627823.0,,,,,,,,,,
262,PT05M55.00S,2021-12-25T20:25:06.5Z,2,REGULAR,freethrow,1 of 2,[],1627823,,,1610612738,34,46,2021-12-25T20:25:26Z,2580000,,,0,,MISS J. Hernangomez Free Throw 1 of 2,[1627823],1610612738.0,BOS,,,,Hernangomez,J. Hernangomez,,,,,,Missed,,,,,,,,,,,,,,,,,,,
263,PT05M55.00S,2021-12-25T20:25:06.5Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612738,34,46,2021-12-25T20:25:26Z,2590000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,262.0,,,,,,,,,
264,PT05M55.00S,2021-12-25T20:25:06.5Z,2,REGULAR,freethrow,2 of 2,[],1627823,,,1610612738,34,46,2021-12-25T20:25:26Z,2600000,,,0,,MISS J. Hernangomez Free Throw 2 of 2,[1627823],1610612738.0,BOS,,,,Hernangomez,J. Hernangomez,,,,,,Missed,,,,,,,,,,,,,,,,,,,
265,PT05M50.00S,2021-12-25T20:25:11.5Z,2,REGULAR,rebound,offensive,[],1630202,,,1610612738,34,46,2021-12-25T20:25:26Z,2610000,,,0,,P. Pritchard REBOUND (Off:1 Def:3),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,264.0,4.0,3.0,1.0,,,,,,
266,PT05M46.00S,2021-12-25T20:25:28.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627759,34.90473061760841,37.745098039215684,1610612738,34,46,2021-12-25T20:25:35Z,2620000,61.0,276.0,1,left,MISS J. Brown 28' pullup 3PT,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,28.23,Missed,,,,,,,,,,,,,,,,,,,
267,PT05M43.00S,2021-12-25T20:25:31.1Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,34,46,2021-12-25T20:25:35Z,2630000,,,0,,B. Portis REBOUND (Off:2 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,266.0,4.0,2.0,2.0,,,,,,
