actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,value
277,PT05M40.00S,2022-02-27T02:26:32.7Z,2,REGULAR,substitution,out,[],1627761,,,1610612749,47,43,2022-02-27T02:26:53Z,2660000,,,0,,SUB out: D. Bembry,[1627761],1610612749.0,MIL,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT05M40.00S,2022-02-27T02:26:32.7Z,2,REGULAR,substitution,out,[],203083,,,1610612749,47,43,2022-02-27T02:26:53Z,2670000,,,0,,SUB out: A. Drummond,[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT05M40.00S,2022-02-27T02:26:32.7Z,2,REGULAR,substitution,out,[],1628971,,,1610612749,47,43,2022-02-27T02:26:53Z,2680000,,,0,,SUB out: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT05M40.00S,2022-02-27T02:26:32.7Z,2,REGULAR,substitution,out,[],203552,,,1610612749,47,43,2022-02-27T02:26:53Z,2690000,,,0,,SUB out: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT05M40.00S,2022-02-27T02:26:32.7Z,2,REGULAR,substitution,in,[],201586,,,1610612749,47,43,2022-02-27T02:26:53Z,2700000,,,0,,SUB in: S. Ibaka,[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT05M40.00S,2022-02-27T02:26:32.7Z,2,REGULAR,substitution,in,[],200746,,,1610612749,47,43,2022-02-27T02:26:53Z,2710000,,,0,,SUB in: L. Aldridge,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT05M40.00S,2022-02-27T02:26:32.7Z,2,REGULAR,substitution,in,[],1630560,,,1610612749,47,43,2022-02-27T02:26:53Z,2720000,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT05M40.00S,2022-02-27T02:26:32.7Z,2,REGULAR,substitution,in,[],201988,,,1610612749,47,43,2022-02-27T02:26:53Z,2730000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT05M29.00S,2022-02-27T02:27:03.2Z,2,REGULAR,turnover,lost ball,[],203114,,,1610612749,47,43,2022-02-27T02:27:09Z,2740000,,,0,,K. Middleton lost ball TURNOVER (1 TO),"[203114, 1630560]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,1.0,Thomas,1630560.0,
286,PT05M29.00S,2022-02-27T02:27:03.2Z,2,REGULAR,steal,,[],1630560,,,1610612751,47,43,2022-02-27T02:27:06Z,2750000,,,0,,C. Thomas STEAL (1 STL),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT05M18.00S,2022-02-27T02:27:14.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202681,93.38042049934296,60.5392156862745,1610612751,47,45,2022-02-27T02:27:19Z,2760000,53.0,10.0,1,right,K. Irving turnaround fadeaway Jump Shot (11 PTS) (K. Edwards 2 AST),"[202681, 1630556]",1610612751.0,BKN,turnaround fadeaway,,,Irving,K. Irving,,,,,5.36,Made,11.0,K. Edwards,1630556.0,2.0,,,,,,,,,,,,,,,
289,PT05M07.00S,2022-02-27T02:27:25.0Z,2,REGULAR,turnover,bad pass,[],201950,,,1610612749,47,45,2022-02-27T02:27:34Z,2780000,,,0,,J. Holiday bad pass TURNOVER (3 TO),"[201950, 202681]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,3.0,Irving,202681.0,
290,PT05M07.00S,2022-02-27T02:27:25.0Z,2,REGULAR,steal,,[],202681,,,1610612751,47,45,2022-02-27T02:27:27Z,2790000,,,0,,K. Irving STEAL (2 STL),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT05M00.00S,2022-02-27T02:27:31.9Z,2,REGULAR,turnover,bad pass,[],202681,,,1610612751,47,45,2022-02-27T02:27:40Z,2800000,,,0,,K. Irving bad pass TURNOVER (1 TO),"[202681, 201950]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,1.0,Holiday,201950.0,
292,PT05M00.00S,2022-02-27T02:27:31.9Z,2,REGULAR,steal,,[],201950,,,1610612749,47,45,2022-02-27T02:27:34Z,2810000,,,0,,J. Holiday STEAL (1 STL),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT04M51.00S,2022-02-27T02:27:40.6Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626171,8.754927726675426,2.696078431372549,1610612749,47,45,2022-02-27T02:27:47Z,2820000,237.0,30.0,1,left,MISS B. Portis running 3PT,[1626171],1610612749.0,MIL,running,,,Portis,B. Portis,,,,,23.84,Missed,,,,,,,,,,,,,,,,,,,
294,PT04M48.00S,2022-02-27T02:27:43.6Z,2,REGULAR,rebound,defensive,[],1630560,,,1610612751,47,45,2022-02-27T02:27:47Z,2830000,,,0,,C. Thomas REBOUND (Off:0 Def:1),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,293.0,1.0,1.0,0.0,,,,
295,PT04M40.00S,2022-02-27T02:27:51.5Z,2,REGULAR,2pt,Jump Shot,[],200746,77.61169513797634,30.392156862745097,1610612751,47,45,2022-02-27T02:27:57Z,2840000,-98.0,158.0,1,right,MISS L. Aldridge 18' pullup Shot,[200746],1610612751.0,BKN,pullup,,,Aldridge,L. Aldridge,,,,,18.59,Missed,,,,,,,,,,,,,,,,,,,
296,PT04M36.00S,2022-02-27T02:27:55.5Z,2,REGULAR,rebound,defensive,[],201586,,,1610612749,47,45,2022-02-27T02:27:57Z,2850000,,,0,,S. Ibaka REBOUND (Off:0 Def:2),[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,295.0,2.0,2.0,0.0,,,,
297,PT04M24.00S,2022-02-27T02:28:07.9Z,2,REGULAR,2pt,Jump Shot,[],203114,15.982260183968464,17.401960784313726,1610612749,49,45,2022-02-27T02:28:13Z,2860000,163.0,98.0,1,left,K. Middleton 19' pullup Jump Shot (11 PTS),[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,19.0,Made,11.0,,,,,,,,,,,,,,,,,,
298,PT04M09.00S,2022-02-27T02:28:21.8Z,2,REGULAR,3pt,Jump Shot,[],201988,66.44218134034165,46.32352941176471,1610612751,49,45,2022-02-27T02:28:26Z,2870000,-18.0,263.0,1,right,MISS P. Mills 26' 3PT,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,26.35,Missed,,,,,,,,,,,,,,,,,,,
299,PT04M06.00S,2022-02-27T02:28:24.8Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,49,45,2022-02-27T02:28:26Z,2880000,,,0,,B. Portis REBOUND (Off:1 Def:6),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,298.0,7.0,6.0,1.0,,,,
300,PT03M58.00S,2022-02-27T02:28:34.6Z,2,REGULAR,2pt,Jump Shot,[],201586,21.76412614980289,71.32352941176471,1610612749,49,45,2022-02-27T02:35:49Z,2890000,-107.0,152.0,1,left,MISS S. Ibaka 18' pullup Shot,[201586],1610612749.0,MIL,pullup,,,Ibaka,S. Ibaka,,,,,18.57,Missed,,,,,,,,,,,,,,,,,,,
301,PT03M58.00S,2022-02-27T02:28:34.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612749,49,45,2022-02-27T02:29:00Z,2900000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,300.0,,,,,,,
302,PT03M58.00S,2022-02-27T02:28:42.3Z,2,REGULAR,foul,personal,[],1630556,,,1610612749,49,45,2022-02-27T02:28:56Z,2910000,,,0,,K. Edwards loose ball personal FOUL (2 PF),"[1630556, 1626171]",1610612751.0,BKN,loose ball,,,Edwards,K. Edwards,,,,,,,,,,,1830.0,2.0,0.0,Portis,1626171.0,,,,,,,,,,
304,PT03M58.00S,2022-02-27T02:28:56.9Z,2,REGULAR,substitution,out,[],203114,,,1610612749,49,45,2022-02-27T02:29:10Z,2930000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT03M58.00S,2022-02-27T02:28:56.9Z,2,REGULAR,substitution,out,[],1630556,,,1610612749,49,45,2022-02-27T02:29:10Z,2940000,,,0,,SUB out: K. Edwards,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT03M58.00S,2022-02-27T02:28:56.9Z,2,REGULAR,substitution,in,[],203507,,,1610612749,49,45,2022-02-27T02:29:10Z,2950000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT03M58.00S,2022-02-27T02:28:56.9Z,2,REGULAR,substitution,in,[],201949,,,1610612749,49,45,2022-02-27T02:29:10Z,2960000,,,0,,SUB in: J. Johnson,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT03M47.00S,2022-02-27T02:29:14.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626171,32.670827858081466,30.88235294117647,1610612749,49,45,2022-02-27T02:29:21Z,2970000,96.0,255.0,1,left,MISS B. Portis 27' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,27.2,Missed,,,,,,,,,,,,,,,,,,,
309,PT03M44.00S,2022-02-27T02:29:16.3Z,2,REGULAR,rebound,offensive,[],201950,,,1610612749,49,45,2022-02-27T02:29:16Z,2980000,,,0,,J. Holiday REBOUND (Off:1 Def:2),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,308.0,3.0,2.0,1.0,,,,
310,PT03M43.00S,2022-02-27T02:29:18.4Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],201950,20.18725361366623,23.03921568627451,1610612749,49,45,2022-02-27T02:29:24Z,2990000,135.0,137.0,1,left,MISS J. Holiday 19' Jump Shot,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,19.24,Missed,,,,,,,,,,,,,,,,,,,
311,PT03M40.00S,2022-02-27T02:29:21.4Z,2,REGULAR,rebound,defensive,[],201949,,,1610612751,49,45,2022-02-27T02:29:24Z,3000000,,,0,,J. Johnson REBOUND (Off:1 Def:2),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,310.0,3.0,2.0,1.0,,,,
312,PT03M25.00S,2022-02-27T02:29:35.0Z,2,REGULAR,2pt,Jump Shot,[],202681,93.51182654402102,30.637254901960787,1610612751,49,47,2022-02-27T02:36:45Z,3010000,-97.0,8.0,1,right,K. Irving 9' pullup Jump Shot (13 PTS),[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,9.72,Made,13.0,,,,,,,,,,,,,,,,,,
313,PT03M15.00S,2022-02-27T02:29:45.3Z,2,REGULAR,3pt,Jump Shot,[],1626171,6.307490144546649,2.473958333333333,1610612749,52,47,2022-02-27T02:29:56Z,3020000,238.0,7.0,1,left,B. Portis 3PT  (14 PTS) (J. Holiday 5 AST),"[1626171, 201950]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,23.77,Made,14.0,J. Holiday,201950.0,5.0,,,,,,,,,,,,,,,
315,PT02M45.00S,2022-02-27T02:30:18.2Z,2,REGULAR,3pt,Jump Shot,[],1630560,79.5006570302234,91.44454656862744,1610612751,52,47,2022-02-27T02:38:51Z,3040000,207.0,140.0,1,right,MISS C. Thomas 25' 3PT,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,25.02,Missed,,,,,,,,,,,,,,,,,,,
316,PT02M45.00S,2022-02-27T02:30:18.2Z,2,REGULAR,rebound,defensive,[],202083,,,1610612749,52,47,2022-02-27T02:30:29Z,3050000,,,0,,W. Matthews REBOUND (Off:0 Def:1),[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,315.0,1.0,1.0,0.0,,,,
317,PT02M45.00S,2022-02-27T02:30:22.4Z,2,REGULAR,foul,personal,[],1630560,,,1610612749,52,47,2022-02-27T02:30:49Z,3060000,,,0,,C. Thomas personal FOUL (1 PF),"[1630560, 202083]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,204059.0,1.0,0.0,Matthews,202083.0,,,,,,,,,,
319,PT02M45.00S,2022-02-27T02:30:34.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,52,47,2022-02-27T02:30:34Z,3080000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT02M45.00S,2022-02-27T02:33:11.2Z,2,REGULAR,substitution,out,[],201950,,,1610612749,52,47,2022-02-27T02:33:57Z,3090000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT02M45.00S,2022-02-27T02:33:11.2Z,2,REGULAR,substitution,out,[],201586,,,1610612749,52,47,2022-02-27T02:33:57Z,3100000,,,0,,SUB out: S. Ibaka,[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT02M45.00S,2022-02-27T02:33:11.2Z,2,REGULAR,substitution,in,[],1628975,,,1610612749,52,47,2022-02-27T02:33:57Z,3110000,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT02M45.00S,2022-02-27T02:33:11.2Z,2,REGULAR,substitution,in,[],1629670,,,1610612749,52,47,2022-02-27T02:33:57Z,3120000,,,0,,SUB in: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT02M27.00S,2022-02-27T02:34:17.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202083,15.850854139290407,39.21568627450981,1610612749,54,47,2022-02-27T02:34:22Z,3130000,54.0,96.0,1,left,W. Matthews 11' driving floating Jump Shot (2 PTS),[202083],1610612749.0,MIL,driving floating,,,Matthews,W. Matthews,,,,,11.05,Made,2.0,,,,,,,,,,,,,,,,,,
326,PT02M08.00S,2022-02-27T02:34:39.9Z,2,REGULAR,foul,personal,[],1626171,,,1610612751,54,47,2022-02-27T02:34:51Z,3140000,,,0,,B. Portis personal FOUL (1 PF),"[1626171, 200746]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,203177.0,1.0,0.0,Aldridge,200746.0,,,,,,,,,,
328,PT01M58.00S,2022-02-27T02:35:10.3Z,2,REGULAR,2pt,Jump Shot,[],202681,94.03745072273325,74.01960784313727,1610612751,54,49,2022-02-27T02:35:16Z,3160000,120.0,4.0,1,right,K. Irving 12' turnaround fadeaway Jump Shot (15 PTS),[202681],1610612751.0,BKN,turnaround fadeaway,,,Irving,K. Irving,,,,,12.02,Made,15.0,,,,,,,,,,,,,,,,,,
329,PT01M47.00S,2022-02-27T02:35:21.5Z,2,REGULAR,3pt,Jump Shot,[],202083,32.40801576872536,31.127450980392158,1610612749,57,49,2022-02-27T02:35:26Z,3170000,94.0,252.0,1,left,W. Matthews 26' 3PT  (5 PTS) (J. Carter 1 AST),"[202083, 1628975]",1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,26.92,Made,5.0,J. Carter,1628975.0,1.0,,,,,,,,,,,,,,,
331,PT01M27.00S,2022-02-27T02:35:41.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200746,86.41590013140605,34.31372549019608,1610612751,57,49,2022-02-27T02:35:50Z,3190000,-78.0,75.0,1,right,MISS L. Aldridge 10' Jump Shot,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,10.86,Missed,,,,,,,,,,,,,,,,,,,
332,PT01M24.00S,2022-02-27T02:35:44.6Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,57,49,2022-02-27T02:35:50Z,3200000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:6),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,331.0,6.0,6.0,0.0,,,,
333,PT01M19.00S,2022-02-27T02:35:49.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],202083,28.597240473061763,11.519607843137255,1610612749,57,49,2022-02-27T02:35:54Z,3210000,192.0,216.0,1,left,MISS W. Matthews 28' running 3PT,[202083],1610612749.0,MIL,running,,,Matthews,W. Matthews,,,,,28.95,Missed,,,,,,,,,,,,,,,,,,,
334,PT01M16.00S,2022-02-27T02:35:52.3Z,2,REGULAR,rebound,defensive,[],202681,,,1610612751,57,49,2022-02-27T02:35:54Z,3220000,,,0,,K. Irving REBOUND (Off:0 Def:1),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,333.0,1.0,1.0,0.0,,,,
335,PT01M08.00S,2022-02-27T02:35:59.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,90.09526938239159,39.46078431372549,1610612751,57,51,2022-02-27T02:36:12Z,3230000,-53.0,41.0,1,right,C. Thomas 6' driving floating Jump Shot (4 PTS),[1630560],1610612751.0,BKN,driving floating,,,Thomas,C. Thomas,,,,,6.65,Made,4.0,,,,,,,,,,,,,,,,,,
336,PT00M51.90S,2022-02-27T02:36:19.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203507,10.200394218134035,50.98039215686274,1610612749,57,51,2022-02-27T02:36:45Z,3240000,-5.0,43.0,1,left,MISS G. Antetokounmpo driving Layup - blocked,"[203507, 201949]",1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,4.37,Missed,,,,,,,,,,Johnson,201949.0,,,,,,,,
337,PT00M51.90S,2022-02-27T02:36:19.5Z,2,REGULAR,block,,[],201949,,,1610612749,57,51,2022-02-27T02:36:45Z,3250000,,,0,,J. Johnson BLOCK (2 BLK),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT00M51.90S,2022-02-27T02:36:19.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612749,57,51,2022-02-27T02:36:45Z,3260000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,336.0,,,,,,,
351,PT00M51.90S,2022-02-27T02:36:24.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,57,51,2022-02-27T02:40:58Z,3265000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT00M51.90S,2022-02-27T02:36:30.0Z,2,REGULAR,substitution,out,[],1630560,,,1610612749,57,51,2022-02-27T02:36:35Z,3270000,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT00M51.90S,2022-02-27T02:36:30.0Z,2,REGULAR,substitution,in,[],203552,,,1610612749,57,51,2022-02-27T02:36:35Z,3280000,,,0,,SUB in: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT00M46.70S,2022-02-27T02:36:41.4Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],203507,7.966491458607096,68.13725490196079,1610612749,59,51,2022-02-27T02:36:48Z,3290000,-91.0,22.0,1,left,G. Antetokounmpo 9' turnaround Jump Shot (14 PTS),[203507],1610612749.0,MIL,turnaround,,,Antetokounmpo,G. Antetokounmpo,,,,,9.34,Made,14.0,,,,,,,,,,,,,,,,,,
342,PT00M36.20S,2022-02-27T02:36:53.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202681,91.93495400788436,57.84313725490197,1610612751,59,51,2022-02-27T02:36:57Z,3300000,39.0,23.0,1,right,MISS K. Irving driving Layup,[202681],1610612751.0,BKN,driving,,,Irving,K. Irving,,,,,4.56,Missed,,,,,,,,,,,,,,,,,,,
343,PT00M33.80S,2022-02-27T02:36:55.7Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,59,51,2022-02-27T02:36:57Z,3310000,,,0,,B. Portis REBOUND (Off:1 Def:7),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,342.0,8.0,7.0,1.0,,,,
344,PT00M29.20S,2022-02-27T02:37:00.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203507,30.042706964520367,22.058823529411764,1610612749,59,51,2022-02-27T02:37:10Z,3320000,140.0,230.0,1,left,MISS G. Antetokounmpo 26' running pullup 3PT,[203507],1610612749.0,MIL,running pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,26.9,Missed,,,,,,,,,,,,,,,,,,,
345,PT00M28.10S,2022-02-27T02:37:01.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612751,59,51,2022-02-27T02:37:10Z,3330000,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,344.0,,,,,,,
346,PT00M28.10S,2022-02-27T02:37:05.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,59,51,2022-02-27T02:37:05Z,3340000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT00M07.30S,2022-02-27T02:37:28.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,81.553876478318,54.166666666666664,1610612751,59,53,2022-02-27T02:37:34Z,3350000,21.0,121.0,1,right,K. Irving 12' fadeaway Jump Shot (17 PTS),[202681],1610612751.0,BKN,fadeaway,,,Irving,K. Irving,,,,,12.27,Made,17.0,,,,,,,,,,,,,,,,,,
348,PT00M01.30S,2022-02-27T02:37:40.4Z,2,REGULAR,2pt,Jump Shot,[],1628975,25.969119579500656,40.931372549019606,1610612749,59,53,2022-02-27T02:37:46Z,3360000,45.0,192.0,1,left,MISS J. Carter 19' pullup Shot,[1628975],1610612749.0,MIL,pullup,,,Carter,J. Carter,,,,,19.69,Missed,,,,,,,,,,,,,,,,,,,
349,PT00M01.30S,2022-02-27T02:37:40.4Z,2,REGULAR,rebound,defensive,[],202681,,,1610612751,59,53,2022-02-27T02:37:46Z,3370000,,,0,,K. Irving REBOUND (Off:0 Def:2),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,348.0,2.0,2.0,0.0,,,,
350,PT00M00.00S,2022-02-27T02:37:49.6Z,2,REGULAR,period,end,[],0,,,1610612751,59,53,2022-02-27T02:37:49Z,3380000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2022-02-27T02:52:36.5Z,3,REGULAR,substitution,out,['startperiod'],1628975,,,1610612751,59,53,2022-02-27T02:53:10Z,3390000,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2022-02-27T02:52:36.5Z,3,REGULAR,substitution,out,['startperiod'],1629670,,,1610612751,59,53,2022-02-27T02:53:10Z,3400000,,,0,,SUB out: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2022-02-27T02:52:36.5Z,3,REGULAR,substitution,out,['startperiod'],202083,,,1610612751,59,53,2022-02-27T02:53:10Z,3410000,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2022-02-27T02:52:36.5Z,3,REGULAR,substitution,out,['startperiod'],201988,,,1610612751,59,53,2022-02-27T02:53:10Z,3420000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2022-02-27T02:52:36.5Z,3,REGULAR,substitution,out,['startperiod'],200746,,,1610612751,59,53,2022-02-27T02:53:10Z,3430000,,,0,,SUB out: L. Aldridge,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2022-02-27T02:52:36.5Z,3,REGULAR,substitution,in,['startperiod'],203114,,,1610612751,59,53,2022-02-27T02:53:10Z,3440000,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2022-02-27T02:52:36.5Z,3,REGULAR,substitution,in,['startperiod'],201950,,,1610612751,59,53,2022-02-27T02:53:10Z,3450000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2022-02-27T02:52:36.5Z,3,REGULAR,substitution,in,['startperiod'],1628960,,,1610612751,59,53,2022-02-27T02:53:10Z,3460000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2022-02-27T02:52:36.5Z,3,REGULAR,substitution,in,['startperiod'],1628971,,,1610612751,59,53,2022-02-27T02:53:10Z,3470000,,,0,,SUB in: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2022-02-27T02:52:36.5Z,3,REGULAR,substitution,in,['startperiod'],203083,,,1610612751,59,53,2022-02-27T02:53:10Z,3480000,,,0,,SUB in: A. Drummond,[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT12M00.00S,2022-02-27T02:53:28.1Z,3,REGULAR,period,start,[],0,,,1610612751,59,53,2022-02-27T02:53:28Z,3490000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
