actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
632,PT08M35.00S,2022-01-20T03:04:00.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,102,93,2022-01-20T03:04:00Z,6210000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT08M35.00S,2022-01-20T03:04:50.8Z,4,REGULAR,substitution,out,[],202083,,,1610612749,102,93,2022-01-20T03:06:55Z,6220000,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT08M35.00S,2022-01-20T03:04:50.8Z,4,REGULAR,substitution,in,[],1626171,,,1610612749,102,93,2022-01-20T03:06:55Z,6230000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT08M20.00S,2022-01-20T03:07:10.4Z,4,REGULAR,3pt,Jump Shot,[],201588,10.726018396846255,95.83333333333334,1610612749,102,93,2022-01-20T03:07:16Z,6240000,-229.0,48.0,1,left,MISS G. Hill 3PT,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,23.42,Missed,,,,,,,,,,,,,,,,,,,
636,PT08M20.00S,2022-01-20T03:07:13.0Z,4,REGULAR,rebound,offensive,[],1628960,,,1610612749,102,93,2022-01-20T03:07:13Z,6250000,,,0,,G. Allen REBOUND (Off:1 Def:2),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,635.0,,,,,,,,,,3.0,2.0,1.0,,,,,,
637,PT08M20.00S,2022-01-20T03:07:15.3Z,4,REGULAR,foul,personal,['2freethrow'],1629633,,,1610612749,102,93,2022-01-20T03:07:42Z,6260000,,,0,,J. Culver shooting personal FOUL (4 PF) (Antetokounmpo 2 FT),"[1629633, 203507]",1610612763.0,MEM,shooting,,,Culver,J. Culver,,,,,,,,101283.0,,,,,4.0,0.0,Antetokounmpo,203507.0,,,,,,,,,
639,PT08M20.00S,2022-01-20T03:07:48.2Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],203507,,,1610612749,103,93,2022-01-20T03:08:13Z,6280000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (25 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,,,25.0,,,,,,,,,,,,,,,,
640,PT08M20.00S,2022-01-20T03:07:51.3Z,4,REGULAR,substitution,out,[],1629633,,,1610612749,103,93,2022-01-20T03:08:01Z,6290000,,,0,,SUB out: J. Culver,[1629633],1610612763.0,MEM,,,,Culver,J. Culver,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT08M20.00S,2022-01-20T03:07:51.3Z,4,REGULAR,substitution,in,[],1629630,,,1610612749,103,93,2022-01-20T03:08:01Z,6300000,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT08M20.00S,2022-01-20T03:07:48.2Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],203507,,,1610612749,103,93,2022-01-20T03:08:13Z,6310000,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Missed,,,,,,,,,,,,,,,,,,,
643,PT08M17.00S,2022-01-20T03:07:51.2Z,4,REGULAR,rebound,defensive,[],1629723,,,1610612763,103,93,2022-01-20T03:08:13Z,6320000,,,0,,J. Konchar REBOUND (Off:2 Def:5),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,642.0,,,,,,,,,,7.0,5.0,2.0,,,,,,
644,PT08M04.00S,2022-01-20T03:08:24.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,92.19776609724047,62.5,1610612763,103,93,2022-01-20T03:08:32Z,6330000,62.0,21.0,1,right,MISS J. Jackson Jr. 6' driving Layup,[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,6.59,Missed,,,,,,,,,,,,,,,,,,,
645,PT08M01.00S,2022-01-20T03:08:27.3Z,4,REGULAR,rebound,defensive,[],201588,,,1610612749,103,93,2022-01-20T03:08:27Z,6340000,,,0,,G. Hill REBOUND (Off:0 Def:5),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,644.0,,,,,,,,,,5.0,5.0,0.0,,,,,,
646,PT07M50.00S,2022-01-20T03:08:39.0Z,4,REGULAR,2pt,Jump Shot,[],203507,20.844283837056505,61.51960784313726,1610612749,103,93,2022-01-20T03:08:53Z,6350000,-58.0,143.0,1,left,MISS G. Antetokounmpo 15' step back Shot,[203507],1610612749.0,MIL,step back,,,Antetokounmpo,G. Antetokounmpo,,,,,15.45,Missed,,,,,,,,,,,,,,,,,,,
647,PT07M47.00S,2022-01-20T03:08:42.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612763,103,93,2022-01-20T03:38:16Z,6360000,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,646.0,,,,,,,,,,,,,,,,,,
666,PT07M47.00S,2022-01-20T03:12:23.6Z,4,REGULAR,substitution,out,[],203507,,,1610612763,103,93,2022-01-20T03:33:28Z,6369960,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT07M47.00S,2022-01-20T03:12:23.6Z,4,REGULAR,substitution,in,[],1626192,,,1610612763,103,93,2022-01-20T03:33:28Z,6369980,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
722,PT07M47.00S,2022-01-20T03:10:01.5Z,4,REGULAR,jumpball,recovered,[],1629630,,,1610612763,103,93,2022-01-20T03:33:28Z,6369990,,,0,,Jump Ball J. Jackson Jr. vs. G. Hill: Tip to J. Morant,"[1629630, 1628991, 201588]",1610612763.0,MEM,heldball,J. Morant,1629630.0,Morant,J. Morant,Jackson Jr.,1628991.0,Hill,201588.0,,,,,,,,,,,,,,,,,,,,,
654,PT07M38.00S,2022-01-20T03:10:07.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630533,93.42969776609723,61.78768382352941,1610612763,103,93,2022-01-20T03:33:42Z,6369998,59.0,9.0,1,right,MISS Z. Williams Jump Shot,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,5.96,Missed,,,,,,,,,,,,,,,,,,,
655,PT07M36.00S,2022-01-20T03:10:09.0Z,4,REGULAR,rebound,defensive,[],203114,,,1610612749,103,93,2022-01-20T03:33:42Z,6369999,,,0,,K. Middleton REBOUND (Off:0 Def:4),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,654.0,,,,,,,,,,4.0,4.0,0.0,,,,,,
648,PT07M32.00S,2022-01-20T03:10:17.0Z,4,REGULAR,foul,personal,['2freethrow'],1629723,,,1610612749,103,93,2022-01-20T03:29:33Z,6370000,,,0,,J. Konchar shooting personal FOUL (1 PF) (Middleton 2 FT),"[1629723, 203114]",1610612763.0,MEM,shooting,,,Konchar,J. Konchar,,,,,,,,101283.0,,,,,1.0,0.0,Middleton,203114.0,,,,,,,,,
650,PT07M32.00S,2022-01-20T03:10:18.1Z,4,REGULAR,freethrow,1 of 2,[],203114,,,1610612749,104,93,2022-01-20T03:10:18Z,6390000,,,0,,K. Middleton Free Throw 1 of 2 (17 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,Made,,,17.0,,,,,,,,,,,,,,,,
651,PT07M32.00S,2022-01-20T03:10:22.8Z,4,REGULAR,freethrow,2 of 2,[],203114,,,1610612749,105,93,2022-01-20T03:10:22Z,6400000,,,0,,K. Middleton Free Throw 2 of 2 (18 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,Made,,,18.0,,,,,,,,,,,,,,,,
652,PT07M18.00S,2022-01-20T03:10:39.0Z,4,REGULAR,3pt,Jump Shot,[],1628991,96.5341655716163,3.431372549019608,1610612763,105,93,2022-01-20T03:12:11Z,6410000,-233.0,-20.0,1,right,MISS J. Jackson Jr. pullup 3PT,[1628991],1610612763.0,MEM,pullup,,,Jackson Jr.,J. Jackson Jr.,,,,,23.36,Missed,,,,,,,,,,,,,,,,,,,
653,PT07M18.00S,2022-01-20T03:10:39.0Z,4,REGULAR,rebound,defensive,[],1626171,,,1610612749,105,93,2022-01-20T03:12:11Z,6420000,,,0,,B. Portis REBOUND (Off:2 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,652.0,,,,,,,,,,5.0,3.0,2.0,,,,,,
656,PT06M58.00S,2022-01-20T03:10:58.1Z,4,REGULAR,3pt,Jump Shot,[],203114,5.863994743758213,96.32352941176471,1610612749,108,93,2022-01-20T03:11:03Z,6430000,-232.0,3.0,1,left,K. Middleton 3PT  (21 PTS) (G. Hill 6 AST),"[203114, 201588]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,23.16,Made,,,21.0,G. Hill,201588.0,6.0,,,,,,,,,,,,,
658,PT06M40.00S,2022-01-20T03:11:19.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,85.62746386333771,42.15686274509804,1610612763,108,93,2022-01-20T03:27:20Z,6450000,-39.0,83.0,1,right,MISS J. Jackson Jr. 9' floating Shot,[1628991],1610612763.0,MEM,floating,,,Jackson Jr.,J. Jackson Jr.,,,,,9.14,Missed,,,,,,,,,,,,,,,,,,,
659,PT06M38.00S,2022-01-20T03:11:21.6Z,4,REGULAR,rebound,defensive,[],1626171,,,1610612749,108,93,2022-01-20T03:27:20Z,6460000,,,0,,B. Portis REBOUND (Off:2 Def:4),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,658.0,,,,,,,,,,6.0,4.0,2.0,,,,,,
744,PT06M37.00S,2022-01-20T03:11:23.1Z,4,REGULAR,turnover,lost ball,[],1626171,,,1610612749,108,93,2022-01-20T03:26:41Z,6465000,,,0,,B. Portis lost ball TURNOVER (2 TO),"[1626171, 1629634]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,2.0,Clarke,1629634.0,
745,PT06M37.00S,2022-01-20T03:11:23.1Z,4,REGULAR,steal,,[],1629634,,,1610612763,108,93,2022-01-20T03:26:41Z,6467500,,,0,,B. Clarke STEAL (2 STL),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT06M36.00S,2022-01-20T03:11:26.7Z,4,REGULAR,foul,personal,['2freethrow'],1626171,,,1610612763,108,93,2022-01-20T03:11:47Z,6470000,,,0,,B. Portis shooting personal FOUL (2 PF) (Jackson Jr. 2 FT),"[1626171, 1628991]",1610612749.0,MIL,shooting,,,Portis,B. Portis,,,,,,,,101283.0,,,,,2.0,0.0,Jackson Jr.,1628991.0,,,,,,,,,
662,PT06M36.00S,2022-01-20T03:11:53.0Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1628991,,,1610612763,108,94,2022-01-20T03:26:41Z,6490000,,,0,,J. Jackson Jr. Free Throw 1 of 2 (20 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Made,,,20.0,,,,,,,,,,,,,,,,
663,PT06M36.00S,2022-01-20T03:11:55.2Z,4,REGULAR,substitution,out,[],201588,,,1610612763,108,94,2022-01-20T03:12:02Z,6500000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT06M36.00S,2022-01-20T03:11:55.2Z,4,REGULAR,substitution,in,[],201950,,,1610612763,108,94,2022-01-20T03:12:02Z,6510000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT06M36.00S,2022-01-20T03:12:11.0Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1628991,,,1610612763,108,95,2022-01-20T03:26:41Z,6520000,,,0,,J. Jackson Jr. Free Throw 2 of 2 (21 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Made,,,21.0,,,,,,,,,,,,,,,,
668,PT06M15.00S,2022-01-20T03:12:32.4Z,4,REGULAR,2pt,Jump Shot,[],203114,4.5499342969776615,80.63725490196079,1610612749,110,95,2022-01-20T03:12:38Z,6550000,-153.0,-10.0,1,left,K. Middleton 15' turnaround fadeaway Jump Shot (23 PTS) (J. Holiday 3 AST),"[203114, 201950]",1610612749.0,MIL,turnaround fadeaway,,,Middleton,K. Middleton,,,,,15.35,Made,,,23.0,J. Holiday,201950.0,3.0,,,,,,,,,,,,,
670,PT06M05.00S,2022-01-20T03:12:41.6Z,4,REGULAR,3pt,Jump Shot,[],1629723,89.43823915900131,3.431372549019608,1610612763,110,95,2022-01-20T03:12:52Z,6570000,-233.0,47.0,1,right,MISS J. Konchar 3PT,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,23.75,Missed,,,,,,,,,,,,,,,,,,,
671,PT06M02.00S,2022-01-20T03:12:44.6Z,4,REGULAR,rebound,defensive,[],203114,,,1610612749,110,95,2022-01-20T03:12:52Z,6580000,,,0,,K. Middleton REBOUND (Off:0 Def:5),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,670.0,,,,,,,,,,5.0,5.0,0.0,,,,,,
672,PT05M57.00S,2022-01-20T03:12:50.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203114,32.670827858081466,69.36274509803921,1610612749,110,95,2022-01-20T03:12:56Z,6590000,-97.0,255.0,1,left,MISS K. Middleton 27' running pullup 3PT,[203114],1610612749.0,MIL,running pullup,,,Middleton,K. Middleton,,,,,27.24,Missed,,,,,,,,,,,,,,,,,,,
673,PT05M57.00S,2022-01-20T03:12:50.4Z,4,REGULAR,rebound,defensive,[],1628991,,,1610612763,110,95,2022-01-20T03:12:56Z,6600000,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:7),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,672.0,,,,,,,,,,8.0,7.0,1.0,,,,,,
674,PT05M48.00S,2022-01-20T03:12:59.1Z,4,REGULAR,3pt,Jump Shot,[],1628991,65.25952693823915,30.14705882352941,1610612763,110,98,2022-01-20T03:13:08Z,6610000,-99.0,274.0,1,right,J. Jackson Jr. 29' 3PT  (24 PTS) (J. Morant 12 AST),"[1628991, 1629630]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,29.15,Made,,,24.0,J. Morant,1629630.0,12.0,,,,,,,,,,,,,
676,PT05M21.00S,2022-01-20T03:13:26.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626192,10.200394218134035,40.44117647058824,1610612749,110,98,2022-01-20T03:13:31Z,6630000,48.0,43.0,1,left,MISS P. Connaughton 6' driving finger roll Layup - blocked,"[1626192, 1628991]",1610612749.0,MIL,driving finger roll,,,Connaughton,P. Connaughton,,,,,6.46,Missed,,,,,,,,,,,,,,Jackson Jr.,1628991.0,,,,
677,PT05M21.00S,2022-01-20T03:13:26.2Z,4,REGULAR,block,,[],1628991,,,1610612749,110,98,2022-01-20T03:13:29Z,6640000,,,0,,J. Jackson Jr. BLOCK (3 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT05M17.00S,2022-01-20T03:13:30.2Z,4,REGULAR,rebound,defensive,[],1628991,,,1610612763,110,98,2022-01-20T03:13:31Z,6650000,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:8),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,676.0,,,,,,,,,,9.0,8.0,1.0,,,,,,
679,PT05M08.00S,2022-01-20T03:13:39.2Z,4,REGULAR,3pt,Jump Shot,[],1629630,65.91655716162943,42.15686274509804,1610612763,110,98,2022-01-20T03:13:51Z,6660000,-39.0,268.0,1,right,MISS J. Morant 27' pullup 3PT,[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,27.08,Missed,,,,,,,,,,,,,,,,,,,
680,PT05M04.00S,2022-01-20T03:13:43.2Z,4,REGULAR,rebound,defensive,[],203114,,,1610612749,110,98,2022-01-20T03:13:51Z,6670000,,,0,,K. Middleton REBOUND (Off:0 Def:6),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,679.0,,,,,,,,,,6.0,6.0,0.0,,,,,,
681,PT05M02.00S,2022-01-20T03:13:48.9Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626171,9.674770039421814,44.6078431372549,1610612749,110,98,2022-01-20T03:16:19Z,6680000,27.0,38.0,1,left,MISS B. Portis running Layup,[1626171],1610612749.0,MIL,running,,,Portis,B. Portis,,,,,4.69,Missed,,,,,,,,,,,,,,,,,,,
682,PT05M00.00S,2022-01-20T03:13:50.9Z,4,REGULAR,rebound,offensive,[],1626171,,,1610612749,110,98,2022-01-20T03:16:19Z,6690000,,,0,,B. Portis REBOUND (Off:3 Def:4),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,681.0,,,,,,,,,,7.0,4.0,3.0,,,,,,
683,PT04M58.00S,2022-01-20T03:13:54.5Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626171,5.590000152587891,50.0,1610612749,112,98,2022-01-20T03:16:28Z,6700000,0.0,0.0,1,left,B. Portis putback Layup (14 PTS),[1626171],1610612749.0,MIL,putback,,,Portis,B. Portis,,,,,0.0,Made,,,14.0,,,,,,,,,,,,,,,,
684,PT04M40.00S,2022-01-20T03:14:09.7Z,4,REGULAR,foul,personal,['2freethrow'],203114,,,1610612763,112,98,2022-01-20T03:14:20Z,6710000,,,0,,K. Middleton shooting personal FOUL (2 PF) (Jackson Jr. 2 FT),"[203114, 1628991]",1610612749.0,MIL,shooting,,,Middleton,K. Middleton,,,,,,,,202035.0,,,,,2.0,0.0,Jackson Jr.,1628991.0,,,,,,,,,
686,PT04M40.00S,2022-01-20T03:14:42.7Z,4,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,112,99,2022-01-20T03:14:42Z,6730000,,,0,,J. Jackson Jr. Free Throw 1 of 2 (25 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Made,,,25.0,,,,,,,,,,,,,,,,
687,PT04M40.00S,2022-01-20T03:14:43.8Z,4,REGULAR,substitution,out,[],1626192,,,1610612763,112,99,2022-01-20T03:14:48Z,6740000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
688,PT04M40.00S,2022-01-20T03:14:43.8Z,4,REGULAR,substitution,in,[],203507,,,1610612763,112,99,2022-01-20T03:14:48Z,6750000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
689,PT04M40.00S,2022-01-20T03:15:00.2Z,4,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,112,100,2022-01-20T03:15:00Z,6760000,,,0,,J. Jackson Jr. Free Throw 2 of 2 (26 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Made,,,26.0,,,,,,,,,,,,,,,,
690,PT04M28.00S,2022-01-20T03:15:14.9Z,4,REGULAR,turnover,out-of-bounds,[],1628960,,,1610612749,112,100,2022-01-20T03:15:23Z,6770000,,,0,,G. Allen bad pass out-of-bounds TURNOVER (1 TO),[1628960],1610612749.0,MIL,bad pass,,,Allen,G. Allen,,,,,,,,202035.0,,,,,,,,,,,,,,1.0,,,
691,PT04M17.00S,2022-01-20T03:15:29.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628991,68.9388961892247,73.52941176470588,1610612763,112,103,2022-01-20T03:15:35Z,6780000,118.0,239.0,1,right,J. Jackson Jr. 26' 3PT  (29 PTS) (J. Morant 13 AST),"[1628991, 1629630]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,26.68,Made,,,29.0,J. Morant,1629630.0,13.0,,,,,,,,,,,,,
693,PT04M02.00S,2022-01-20T03:15:47.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203507,8.754927726675426,47.30392156862745,1610612749,112,103,2022-01-20T03:18:42Z,6800000,13.0,30.0,1,left,MISS G. Antetokounmpo Layup - blocked,"[203507, 1628991]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,3.27,Missed,,,,,,,,,,,,,,Jackson Jr.,1628991.0,,,,
704,PT04M02.00S,2022-01-20T03:15:47.2Z,4,REGULAR,block,,[],1628991,,,1610612749,112,103,2022-01-20T03:18:07Z,6805000,,,0,,J. Jackson Jr. BLOCK (4 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
694,PT04M01.00S,2022-01-20T03:15:48.2Z,4,REGULAR,rebound,offensive,[],203507,,,1610612749,112,103,2022-01-20T03:18:42Z,6810000,,,0,,G. Antetokounmpo REBOUND (Off:3 Def:11),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,693.0,,,,,,,,,,14.0,11.0,3.0,,,,,,
695,PT04M00.00S,2022-01-20T03:15:50.3Z,4,REGULAR,foul,personal,['2freethrow'],1629630,,,1610612749,112,103,2022-01-20T03:16:16Z,6820000,,,0,,J. Morant shooting personal FOUL (3 PF) (Antetokounmpo 2 FT),"[1629630, 203507]",1610612763.0,MEM,shooting,,,Morant,J. Morant,,,,,,,,202035.0,,,,,3.0,0.0,Antetokounmpo,203507.0,,,,,,,,,
697,PT04M00.00S,2022-01-20T03:16:30.9Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],203507,,,1610612749,113,103,2022-01-20T03:16:30Z,6840000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (26 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,,,26.0,,,,,,,,,,,,,,,,
698,PT04M00.00S,2022-01-20T03:16:33.0Z,4,REGULAR,substitution,out,[],203114,,,1610612749,113,103,2022-01-20T03:16:38Z,6850000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
699,PT04M00.00S,2022-01-20T03:16:33.0Z,4,REGULAR,substitution,in,[],201588,,,1610612749,113,103,2022-01-20T03:16:38Z,6860000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
700,PT04M00.00S,2022-01-20T03:16:57.2Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],203507,,,1610612749,114,103,2022-01-20T03:16:57Z,6870000,,,0,,G. Antetokounmpo Free Throw 2 of 2 (27 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,,,27.0,,,,,,,,,,,,,,,,
701,PT03M37.00S,2022-01-20T03:17:24.5Z,4,REGULAR,turnover,bad pass,[],1628991,,,1610612763,114,103,2022-01-20T03:17:31Z,6880000,,,0,,J. Jackson Jr. bad pass TURNOVER (4 TO),"[1628991, 201588]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,4.0,Hill,201588.0,
702,PT03M37.00S,2022-01-20T03:17:24.5Z,4,REGULAR,steal,,[],201588,,,1610612749,114,103,2022-01-20T03:17:27Z,6890000,,,0,,G. Hill STEAL (1 STL),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
703,PT03M34.00S,2022-01-20T03:17:35.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612749,114,103,2022-01-20T03:17:35Z,6900000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,PT03M34.00S,2022-01-20T03:18:42.5Z,4,REGULAR,substitution,out,[],1628960,,,1610612749,114,103,2022-01-20T03:19:05Z,6910000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
706,PT03M34.00S,2022-01-20T03:18:42.5Z,4,REGULAR,substitution,in,[],203114,,,1610612749,114,103,2022-01-20T03:19:05Z,6920000,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
707,PT03M23.00S,2022-01-20T03:19:22.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203114,31.35676741130092,32.84313725490196,1610612749,114,103,2022-01-20T03:19:31Z,6930000,86.0,242.0,1,left,MISS K. Middleton 25' 3PT,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,25.7,Missed,,,,,,,,,,,,,,,,,,,
708,PT03M20.00S,2022-01-20T03:19:25.9Z,4,REGULAR,rebound,defensive,[],1629634,,,1610612763,114,103,2022-01-20T03:19:31Z,6940000,,,0,,B. Clarke REBOUND (Off:0 Def:3),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,707.0,,,,,,,,,,3.0,3.0,0.0,,,,,,
709,PT03M15.00S,2022-01-20T03:19:31.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630533,93.9060446780552,3.1862745098039214,1610612763,114,106,2022-01-20T03:19:37Z,6950000,-234.0,5.0,1,right,Z. Williams 3PT running (10 PTS) (J. Konchar 3 AST),"[1630533, 1629723]",1610612763.0,MEM,running,,,Williams,Z. Williams,,,,,23.41,Made,,,10.0,J. Konchar,1629723.0,3.0,,,,,,,,,,,,,
711,PT03M02.00S,2022-01-20T03:19:48.8Z,4,REGULAR,foul,offensive,[],203507,,,1610612749,114,106,2022-01-20T03:20:00Z,6970000,,,0,,G. Antetokounmpo offensive FOUL (5 PF),"[203507, 1630533]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,202035.0,,,,,5.0,0.0,Williams,1630533.0,,,,,,,,,
713,PT03M02.00S,2022-01-20T03:19:48.8Z,4,REGULAR,turnover,offensive foul,[],203507,,,1610612749,114,106,2022-01-20T03:19:48Z,6990000,,,0,,G. Antetokounmpo offensive foul TURNOVER (5 TO),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,202035.0,,,,,,,,,,,,,,5.0,,,
