actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
525,PT10M02.00S,2021-11-06T01:34:44.3Z,4,REGULAR,substitution,in,[],202692,,,1610612752,87,91,2021-11-06T01:35:13Z,5210000,,,0,,SUB in: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,
526,PT10M02.00S,2021-11-06T01:34:44.3Z,4,REGULAR,substitution,in,[],203944,,,1610612752,87,91,2021-11-06T01:35:13Z,5220000,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,
527,PT09M43.00S,2021-11-06T01:35:59.6Z,4,REGULAR,2pt,Jump Shot,[],1630193,10.85742444152431,29.901960784313726,1610612752,87,93,2021-11-06T01:36:51Z,5230000,100.0,50.0,1,left,I. Quickley 11' driving floating bank Jump Shot (9 PTS) (A. Burks 1 AST),"[1630193, 202692]",1610612752.0,NYK,driving floating bank,,,Quickley,I. Quickley,,,,,,,,11.21,Made,,,,,,9.0,A. Burks,202692.0,1.0,,,,,,
529,PT09M17.00S,2021-11-06T01:36:26.4Z,4,REGULAR,3pt,Jump Shot,[],203507,69.85873850197109,20.34313725490196,1610612749,87,93,2021-11-06T01:36:35Z,5250000,-148.0,231.0,1,right,MISS G. Antetokounmpo 27' 3PT,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,27.43,Missed,,,,,,,,,,,,,,,
530,PT09M16.00S,2021-11-06T01:36:27.4Z,4,REGULAR,rebound,offensive,[],1626171,,,1610612749,87,93,2021-11-06T01:41:47Z,5260000,,,0,,B. Portis REBOUND (Off:3 Def:5),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,529.0,8.0,5.0,3.0,,,,,,,,,,,
531,PT09M15.00S,2021-11-06T01:36:29.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626171,92.46057818659659,51.470588235294116,1610612749,87,93,2021-11-06T01:41:58Z,5275000,7.0,18.0,1,right,MISS B. Portis putback Layup,[1626171],1610612749.0,MIL,putback,,,Portis,B. Portis,,,,,,,,1.98,Missed,,,,,,,,,,,,,,,
532,PT09M14.00S,2021-11-06T01:36:30.8Z,4,REGULAR,rebound,defensive,[],203457,,,1610612752,87,93,2021-11-06T01:41:58Z,5282500,,,0,,N. Noel REBOUND (Off:3 Def:7),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,531.0,10.0,7.0,3.0,,,,,,,,,,,
533,PT09M14.00S,2021-11-06T01:36:39.3Z,4,REGULAR,foul,personal,[],1626192,,,1610612752,87,93,2021-11-06T01:41:58Z,5290000,,,0,,P. Connaughton personal FOUL (2 PF),"[1626192, 203457]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,2530.0,,,,,2.0,0.0,Noel,203457.0,,
535,PT09M14.00S,2021-11-06T01:36:48.9Z,4,REGULAR,substitution,out,[],1626192,,,1610612752,87,93,2021-11-06T01:37:07Z,5310000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,
536,PT09M14.00S,2021-11-06T01:36:48.9Z,4,REGULAR,substitution,in,[],201950,,,1610612752,87,93,2021-11-06T01:37:07Z,5320000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
537,PT09M03.00S,2021-11-06T01:37:15.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201565,7.966491458607096,48.28431372549019,1610612752,87,95,2021-11-06T01:37:22Z,5330000,9.0,22.0,1,left,D. Rose driving finger roll Layup (18 PTS),[201565],1610612752.0,NYK,driving finger roll,,,Rose,D. Rose,,,,,,,,2.4,Made,,,,,,18.0,,,,,,,,,
538,PT08M52.00S,2021-11-06T01:37:27.6Z,4,REGULAR,turnover,lost ball,[],201950,,,1610612749,87,95,2021-11-06T01:37:34Z,5340000,,,0,,J. Holiday lost ball TURNOVER (5 TO),"[201950, 203457]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,5.0,Noel,203457.0,,,,,,,,,,,,,,,,,
539,PT08M52.00S,2021-11-06T01:37:27.6Z,4,REGULAR,steal,,[],203457,,,1610612752,87,95,2021-11-06T01:37:30Z,5350000,,,0,,N. Noel STEAL (2 STL),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,
540,PT08M51.00S,2021-11-06T01:37:32.4Z,4,REGULAR,foul,personal,['2freethrow'],1626171,,,1610612752,87,95,2021-11-06T01:37:48Z,5360000,,,0,,B. Portis shooting personal FOUL (2 PF) (Randle 2 FT),"[1626171, 203944]",1610612749.0,MIL,shooting,,,Portis,B. Portis,,,,,,,,,,,,,,2530.0,,,,,2.0,0.0,Randle,203944.0,,
542,PT08M51.00S,2021-11-06T01:38:00.8Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],203944,,,1610612752,87,96,2021-11-06T01:38:21Z,5380000,,,0,,J. Randle Free Throw 1 of 2 (23 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,Made,,,,,,23.0,,,,,,,,,
543,PT08M51.00S,2021-11-06T01:38:00.8Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],203944,,,1610612752,87,96,2021-11-06T01:38:21Z,5390000,,,0,,MISS J. Randle Free Throw 2 of 2,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,Missed,,,,,,,,,,,,,,,
544,PT08M49.00S,2021-11-06T01:38:02.8Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,87,96,2021-11-06T01:38:21Z,5400000,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:6),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,543.0,7.0,6.0,1.0,,,,,,,,,,,
545,PT08M27.00S,2021-11-06T01:38:41.7Z,4,REGULAR,3pt,Jump Shot,[],201950,94.34954007884363,94.87591911764706,1610612749,87,96,2021-11-06T01:39:38Z,5410000,224.0,1.0,1,right,MISS J. Holiday 3PT,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,22.44,Missed,,,,,,,,,,,,,,,
546,PT08M25.00S,2021-11-06T01:38:43.7Z,4,REGULAR,rebound,defensive,[],201565,,,1610612752,87,96,2021-11-06T01:38:48Z,5420000,,,0,,D. Rose REBOUND (Off:1 Def:5),[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,545.0,6.0,5.0,1.0,,,,,,,,,,,
547,PT08M08.00S,2021-11-06T01:39:00.7Z,4,REGULAR,2pt,Jump Shot,[],201565,14.14257555847569,17.647058823529413,1610612752,87,98,2021-11-06T01:39:05Z,5430000,162.0,80.0,1,left,D. Rose 18' pullup Jump Shot (20 PTS),[201565],1610612752.0,NYK,pullup,,,Rose,D. Rose,,,,,,,,18.07,Made,,,,,,20.0,,,,,,,,,
548,PT08M08.00S,2021-11-06T01:39:09.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,87,98,2021-11-06T01:39:09Z,5440000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT08M08.00S,2021-11-06T01:41:20.4Z,4,REGULAR,substitution,out,[],201588,,,1610612749,87,98,2021-11-06T01:41:53Z,5450000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,
550,PT08M08.00S,2021-11-06T01:41:20.4Z,4,REGULAR,substitution,in,[],1626192,,,1610612749,87,98,2021-11-06T01:41:53Z,5460000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,
551,PT07M56.00S,2021-11-06T01:42:44.8Z,4,REGULAR,foul,personal,['2freethrow'],203944,,,1610612749,87,98,2021-11-06T01:42:53Z,5470000,,,0,,J. Randle shooting personal FOUL (3 PF) (Holiday 2 FT),"[203944, 201950]",1610612752.0,NYK,shooting,,,Randle,J. Randle,,,,,,,,,,,,,,2530.0,,,,,3.0,0.0,Holiday,201950.0,,
553,PT07M56.00S,2021-11-06T01:43:07.3Z,4,REGULAR,freethrow,1 of 2,[],201950,,,1610612749,88,98,2021-11-06T01:43:29Z,5490000,,,0,,J. Holiday Free Throw 1 of 2 (10 PTS),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,Made,,,,,,10.0,,,,,,,,,
554,PT07M56.00S,2021-11-06T01:43:08.3Z,4,REGULAR,substitution,out,[],1626192,,,1610612749,88,98,2021-11-06T01:43:16Z,5500000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,
555,PT07M56.00S,2021-11-06T01:43:08.3Z,4,REGULAR,substitution,in,[],1629670,,,1610612749,88,98,2021-11-06T01:43:16Z,5510000,,,0,,SUB in: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,
556,PT07M56.00S,2021-11-06T01:43:07.3Z,4,REGULAR,freethrow,2 of 2,[],201950,,,1610612749,88,98,2021-11-06T01:43:29Z,5520000,,,0,,MISS J. Holiday Free Throw 2 of 2,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,Missed,,,,,,,,,,,,,,,
557,PT07M55.00S,2021-11-06T01:43:08.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612752,88,98,2021-11-06T01:43:29Z,5530000,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,556.0,,,,,,,,,,,,,,
558,PT07M55.00S,2021-11-06T01:43:31.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,88,98,2021-11-06T01:43:31Z,5540000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT07M34.00S,2021-11-06T01:43:55.2Z,4,REGULAR,3pt,Jump Shot,[],203944,31.882391590013142,27.696078431372552,1610612752,88,98,2021-11-06T01:44:01Z,5550000,112.0,247.0,1,left,MISS J. Randle 27' step back 3PT,[203944],1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,,,,27.12,Missed,,,,,,,,,,,,,,,
560,PT07M30.00S,2021-11-06T01:43:57.9Z,4,REGULAR,rebound,defensive,[],1629670,,,1610612749,88,98,2021-11-06T01:43:58Z,5560000,,,0,,J. Nwora REBOUND (Off:0 Def:2),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,559.0,2.0,2.0,0.0,,,,,,,,,,,
561,PT07M16.00S,2021-11-06T01:44:12.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626171,93.64323258869908,50.0,1610612749,90,98,2021-11-06T01:44:21Z,5570000,0.0,7.0,1,right,B. Portis finger roll Layup (6 PTS),[1626171],1610612749.0,MIL,finger roll,,,Portis,B. Portis,,,,,,,,0.73,Made,,,,,,6.0,,,,,,,,,
562,PT06M55.00S,2021-11-06T01:44:37.7Z,4,REGULAR,foul,personal,[],201950,,,1610612752,90,98,2021-11-06T01:44:45Z,5580000,,,0,,J. Holiday personal FOUL (2 PF),"[201950, 203944]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,1199.0,,,,,2.0,0.0,Randle,203944.0,,
564,PT06M55.00S,2021-11-06T01:44:45.7Z,4,REGULAR,substitution,out,[],203507,,,1610612752,90,98,2021-11-06T01:44:57Z,5600000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
565,PT06M55.00S,2021-11-06T01:44:45.7Z,4,REGULAR,substitution,out,[],1630193,,,1610612752,90,98,2021-11-06T01:44:57Z,5610000,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,
566,PT06M55.00S,2021-11-06T01:44:45.7Z,4,REGULAR,substitution,in,[],1626192,,,1610612752,90,98,2021-11-06T01:44:57Z,5620000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,
567,PT06M55.00S,2021-11-06T01:44:45.7Z,4,REGULAR,substitution,in,[],1629628,,,1610612752,90,98,2021-11-06T01:44:57Z,5630000,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,
568,PT06M49.00S,2021-11-06T01:45:09.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201565,10.726018396846255,41.911764705882355,1610612752,90,100,2021-11-06T01:45:17Z,5640000,40.0,48.0,1,left,D. Rose 6' pullup Jump Shot (22 PTS) (A. Burks 2 AST),"[201565, 202692]",1610612752.0,NYK,pullup,,,Rose,D. Rose,,,,,,,,6.3,Made,,,,,,22.0,A. Burks,202692.0,2.0,,,,,,
570,PT06M40.00S,2021-11-06T01:45:18.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201950,91.67214191852825,51.470588235294116,1610612749,90,100,2021-11-06T01:45:23Z,5660000,7.0,26.0,1,right,MISS J. Holiday driving Layup,[201950],1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,,,,2.68,Missed,,,,,,,,,,,,,,,
571,PT06M38.00S,2021-11-06T01:45:20.3Z,4,REGULAR,rebound,defensive,[],203457,,,1610612752,90,100,2021-11-06T01:45:23Z,5670000,,,0,,N. Noel REBOUND (Off:3 Def:8),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,570.0,11.0,8.0,3.0,,,,,,,,,,,
572,PT06M24.00S,2021-11-06T01:45:34.7Z,4,REGULAR,2pt,Jump Shot,[],203944,21.23850197109067,43.13725490196079,1610612752,90,100,2021-11-06T01:45:41Z,5680000,34.0,147.0,1,left,MISS J. Randle 15' step back Shot,[203944],1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,,,,15.1,Missed,,,,,,,,,,,,,,,
573,PT06M21.00S,2021-11-06T01:45:38.2Z,4,REGULAR,rebound,offensive,[],203457,,,1610612752,90,100,2021-11-06T01:45:38Z,5690000,,,0,,N. Noel REBOUND (Off:4 Def:8),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,572.0,12.0,8.0,4.0,,,,,,,,,,,
574,PT06M14.00S,2021-11-06T01:45:44.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],201565,32.802233902759525,55.88235294117647,1610612752,90,100,2021-11-06T01:45:52Z,5700000,-29.0,256.0,1,left,MISS D. Rose 25' 3PT,[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,25.75,Missed,,,,,,,,,,,,,,,
575,PT06M08.00S,2021-11-06T01:45:50.9Z,4,REGULAR,rebound,offensive,[],203944,,,1610612752,90,100,2021-11-06T01:45:52Z,5710000,,,0,,J. Randle REBOUND (Off:5 Def:5),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,574.0,10.0,5.0,5.0,,,,,,,,,,,
576,PT06M08.00S,2021-11-06T01:45:51.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203944,5.590000152587891,50.0,1610612752,90,102,2021-11-06T01:45:51Z,5720000,0.0,0.0,1,left,J. Randle tip Layup (25 PTS),[203944],1610612752.0,NYK,tip,,,Randle,J. Randle,,,,,,,,0.0,Made,,,,,,25.0,,,,,,,,,
577,PT05M53.00S,2021-11-06T01:46:05.8Z,4,REGULAR,3pt,Jump Shot,[],1629670,93.77463863337714,95.83333333333334,1610612749,90,102,2021-11-06T01:46:11Z,5730000,229.0,6.0,1,right,MISS J. Nwora 3PT,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,22.93,Missed,,,,,,,,,,,,,,,
578,PT05M50.00S,2021-11-06T01:46:08.8Z,4,REGULAR,rebound,defensive,[],202692,,,1610612752,90,102,2021-11-06T01:46:11Z,5740000,,,0,,A. Burks REBOUND (Off:0 Def:3),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,577.0,3.0,3.0,0.0,,,,,,,,,,,
579,PT05M39.00S,2021-11-06T01:46:19.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203457,5.732588699080158,43.13725490196079,1610612752,90,104,2021-11-06T01:46:26Z,5750000,34.0,1.0,1,left,N. Noel Hook (6 PTS) (J. Randle 4 AST),"[203457, 203944]",1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,3.43,Made,,,,,,6.0,J. Randle,203944.0,4.0,,,,,,
581,PT05M39.00S,2021-11-06T01:46:25.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612749,90,104,2021-11-06T01:46:25Z,5770000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT05M39.00S,2021-11-06T01:46:33.0Z,4,REGULAR,foul,technical,['1freethrow'],1371,,,1610612749,90,104,2021-11-06T01:48:17Z,5780000,,,0,,TEAM foul technical,[1371],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,2530.0,,,,,,,,,,
583,PT05M39.00S,2021-11-06T01:47:44.5Z,4,REGULAR,substitution,out,[],1626171,,,1610612749,90,104,2021-11-06T01:48:09Z,5790000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,
584,PT05M39.00S,2021-11-06T01:47:44.5Z,4,REGULAR,substitution,out,[],201950,,,1610612749,90,104,2021-11-06T01:48:09Z,5800000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
585,PT05M39.00S,2021-11-06T01:47:44.5Z,4,REGULAR,substitution,in,[],203507,,,1610612749,90,104,2021-11-06T01:48:09Z,5810000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
586,PT05M39.00S,2021-11-06T01:47:44.5Z,4,REGULAR,substitution,in,[],201588,,,1610612749,90,104,2021-11-06T01:48:09Z,5820000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,
587,PT05M39.00S,2021-11-06T01:48:24.4Z,4,REGULAR,freethrow,1 of 1,[],201565,,,1610612749,90,105,2021-11-06T01:48:24Z,5830000,,,0,,D. Rose technical Free Throw 1 of 1 (23 PTS),[201565],1610612752.0,NYK,technical,,,Rose,D. Rose,,,,,,,,,Made,,,,,,23.0,,,,,,,,,
588,PT05M24.00S,2021-11-06T01:48:47.4Z,4,REGULAR,3pt,Jump Shot,[],1626192,68.80749014454665,24.264705882352942,1610612749,90,105,2021-11-06T01:48:53Z,5840000,-129.0,241.0,1,right,MISS P. Connaughton 27' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,27.29,Missed,,,,,,,,,,,,,,,
589,PT05M21.00S,2021-11-06T01:48:50.4Z,4,REGULAR,rebound,defensive,[],203944,,,1610612752,90,105,2021-11-06T01:48:53Z,5850000,,,0,,J. Randle REBOUND (Off:5 Def:6),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,588.0,11.0,6.0,5.0,,,,,,,,,,,
590,PT05M19.00S,2021-11-06T01:48:55.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203507,,,1610612752,90,105,2021-11-06T01:49:05Z,5860000,,,0,,G. Antetokounmpo personal FOUL (2 PF) (Randle 2 FT),"[203507, 203944]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,202053.0,,,,,2.0,0.0,Randle,203944.0,,
592,PT05M19.00S,2021-11-06T01:49:20.9Z,4,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,90,106,2021-11-06T01:49:21Z,5880000,,,0,,J. Randle Free Throw 1 of 2 (26 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,Made,,,,,,26.0,,,,,,,,,
593,PT05M19.00S,2021-11-06T01:49:38.6Z,4,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,90,107,2021-11-06T01:49:38Z,5890000,,,0,,J. Randle Free Throw 2 of 2 (27 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,Made,,,,,,27.0,,,,,,,,,
594,PT05M06.00S,2021-11-06T01:49:52.8Z,4,REGULAR,turnover,bad pass,[],1629670,,,1610612749,90,107,2021-11-06T01:50:04Z,5900000,,,0,,J. Nwora bad pass TURNOVER (1 TO),"[1629670, 202692]",1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,1.0,Burks,202692.0,,,,,,,,,,,,,,,,,
595,PT05M06.00S,2021-11-06T01:49:52.8Z,4,REGULAR,steal,,[],202692,,,1610612752,90,107,2021-11-06T01:49:55Z,5910000,,,0,,A. Burks STEAL (1 STL),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,
596,PT05M01.00S,2021-11-06T01:49:57.9Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629628,10.5946123521682,44.6078431372549,1610612752,90,107,2021-11-06T01:52:03Z,5920000,27.0,47.0,1,left,MISS R. Barrett running Layup,[1629628],1610612752.0,NYK,running,,,Barrett,R. Barrett,,,,,,,,5.43,Missed,,,,,,,,,,,,,,,
597,PT04M59.00S,2021-11-06T01:49:59.9Z,4,REGULAR,rebound,offensive,[],203457,,,1610612752,90,107,2021-11-06T01:52:03Z,5930000,,,0,,N. Noel REBOUND (Off:5 Def:8),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,596.0,13.0,8.0,5.0,,,,,,,,,,,
598,PT04M54.00S,2021-11-06T01:50:31.5Z,4,REGULAR,jumpball,recovered,[],1628960,,,1610612752,90,107,2021-11-06T01:50:31Z,5940000,,,0,,Jump Ball G. Antetokounmpo vs. N. Noel: Tip to G. Allen,"[1628960, 203507, 203457]",1610612749.0,MIL,heldball,G. Allen,1628960.0,Allen,G. Allen,Antetokounmpo,203507.0,Noel,203457.0,,,,,,,,,,,,,,,,,,,,
601,PT04M54.00S,2021-11-06T01:50:31.5Z,4,REGULAR,turnover,lost ball,[],203457,,,1610612752,90,107,2021-11-06T01:52:55Z,5970000,,,0,,N. Noel lost ball TURNOVER (3 TO),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,3.0,,,,,,,,,,,,,,,,,,,
603,PT04M51.00S,2021-11-06T01:50:34.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628960,93.38042049934296,52.450980392156865,1610612749,90,107,2021-11-06T01:50:44Z,5990000,12.0,10.0,1,right,MISS G. Allen running reverse Layup - blocked,"[1628960, 203944]",1610612749.0,MIL,running reverse,,,Allen,G. Allen,,,,,,,,1.57,Missed,,,,,,,,,,,,,,Randle,203944.0
644,PT04M51.00S,2021-11-06T01:50:34.8Z,4,REGULAR,block,,[],203944,,,1610612749,90,107,2021-11-06T01:56:04Z,5995000,,,0,,J. Randle BLOCK (2 BLK),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,
604,PT04M47.00S,2021-11-06T01:50:38.8Z,4,REGULAR,rebound,defensive,[],203944,,,1610612752,90,107,2021-11-06T01:56:04Z,6000000,,,0,,J. Randle REBOUND (Off:5 Def:7),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,603.0,12.0,7.0,5.0,,,,,,,,,,,
605,PT04M38.00S,2021-11-06T01:50:47.9Z,4,REGULAR,3pt,Jump Shot,[],202692,28.991458607095925,79.65686274509804,1610612752,90,107,2021-11-06T01:50:53Z,6010000,-148.0,220.0,1,left,MISS A. Burks 26' 3PT,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,26.53,Missed,,,,,,,,,,,,,,,
606,PT04M37.00S,2021-11-06T01:50:48.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612752,90,107,2021-11-06T01:50:53Z,6020000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,605.0,,,,,,,,,,,,,,
607,PT04M37.00S,2021-11-06T01:50:53.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,90,107,2021-11-06T01:50:53Z,6030000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT04M27.00S,2021-11-06T01:51:21.0Z,4,REGULAR,turnover,out-of-bounds,[],203944,,,1610612752,90,107,2021-11-06T01:51:29Z,6040000,,,0,,J. Randle bad pass out-of-bounds TURNOVER (3 TO),[203944],1610612752.0,NYK,bad pass,,,Randle,J. Randle,,,,,3.0,,,,,,,,,1199.0,,,,,,,,,,
609,PT04M19.00S,2021-11-06T01:51:34.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203507,92.19776609724047,48.03921568627451,1610612749,90,107,2021-11-06T01:51:42Z,6050000,-10.0,21.0,1,right,MISS G. Antetokounmpo driving Layup,[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,2.3,Missed,,,,,,,,,,,,,,,
610,PT04M16.00S,2021-11-06T01:51:37.7Z,4,REGULAR,rebound,defensive,[],202692,,,1610612752,90,107,2021-11-06T01:51:42Z,6060000,,,0,,A. Burks REBOUND (Off:0 Def:4),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,609.0,4.0,4.0,0.0,,,,,,,,,,,
611,PT04M00.00S,2021-11-06T01:51:57.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203507,,,1610612752,90,107,2021-11-06T01:52:20Z,6070000,,,0,,G. Antetokounmpo shooting personal FOUL (3 PF) (Randle 2 FT),"[203507, 203944]",1610612749.0,MIL,shooting,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,202053.0,,,,,3.0,0.0,Randle,203944.0,,
613,PT04M00.00S,2021-11-06T01:52:24.4Z,4,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,90,107,2021-11-06T01:52:24Z,6090000,,,0,,MISS J. Randle Free Throw 1 of 2,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,Missed,,,,,,,,,,,,,,,
614,PT04M00.00S,2021-11-06T01:52:24.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,90,107,2021-11-06T01:52:24Z,6100000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,613.0,,,,,,,,,,,,,,
