actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,value,stealPlayerName,stealPersonId
336,PT10M10.00S,2021-11-20T02:20:34.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,15.719448094612352,37.00980392156863,1610612760,61,50,2021-11-20T02:20:41Z,3260000,65.0,95.0,1,left,MISS J. Giddey 11' turnaround Shot,[1630581],1610612760.0,OKC,turnaround,,,Giddey,J. Giddey,,,,,11.54,Missed,,,,,,,,,,,,,,,,,,,
337,PT10M08.00S,2021-11-20T02:20:36.6Z,3,REGULAR,rebound,offensive,[],1630581,,,1610612760,61,50,2021-11-20T02:20:36Z,3270000,,,0,,J. Giddey REBOUND (Off:5 Def:4),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,336.0,9.0,4.0,5.0,,,,,,,,,,,
338,PT10M06.00S,2021-11-20T02:20:38.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630581,5.995400788436268,97.54901960784314,1610612760,61,50,2021-11-20T02:20:46Z,3280000,-238.0,4.0,1,left,MISS J. Giddey 3PT,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,23.77,Missed,,,,,,,,,,,,,,,,,,,
339,PT10M02.00S,2021-11-20T02:20:42.8Z,3,REGULAR,rebound,defensive,[],203114,,,1610612749,61,50,2021-11-20T02:20:46Z,3290000,,,0,,K. Middleton REBOUND (Off:0 Def:6),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,338.0,6.0,6.0,0.0,,,,,,,,,,,
340,PT09M59.00S,2021-11-20T02:20:46.0Z,3,REGULAR,turnover,lost ball,[],203114,,,1610612749,61,50,2021-11-20T02:27:54Z,3300000,,,0,,K. Middleton lost ball TURNOVER (1 TO),"[203114, 1628983]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,1.0,,Gilgeous-Alexander,1628983.0
341,PT09M59.00S,2021-11-20T02:20:46.0Z,3,REGULAR,steal,,[],1628983,,,1610612760,61,50,2021-11-20T02:20:48Z,3310000,,,0,,S. Gilgeous-Alexander STEAL (1 STL),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT09M59.00S,2021-11-20T02:20:50.3Z,3,REGULAR,foul,personal,[],203114,,,1610612760,61,50,2021-11-20T02:28:26Z,3320000,,,0,,K. Middleton take personal FOUL (1 PF),"[203114, 1628983]",1610612749.0,MIL,take,,,Middleton,K. Middleton,,,,,,,,,,,,,,,202901.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,
344,PT09M45.00S,2021-11-20T02:21:23.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629652,30.436925098554536,18.627450980392158,1610612760,61,50,2021-11-20T02:21:30Z,3340000,157.0,234.0,1,left,MISS L. Dort 28' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,28.14,Missed,,,,,,,,,,,,,,,,,,,
345,PT09M43.00S,2021-11-20T02:21:25.8Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,61,50,2021-11-20T02:21:30Z,3350000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:8),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,344.0,8.0,8.0,0.0,,,,,,,,,,,
346,PT09M37.00S,2021-11-20T02:21:32.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,87.72996057818659,45.588235294117645,1610612749,61,50,2021-11-20T02:21:38Z,3360000,-22.0,63.0,1,right,MISS G. Antetokounmpo 6' driving Layup - blocked,"[203507, 1629647]",1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,6.66,Missed,,,,,,,,,,,,,,Bazley,1629647.0,,,,
347,PT09M37.00S,2021-11-20T02:21:32.0Z,3,REGULAR,block,,[],1629647,,,1610612749,61,50,2021-11-20T02:21:35Z,3370000,,,0,,D. Bazley BLOCK (3 BLK),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT09M34.00S,2021-11-20T02:21:35.0Z,3,REGULAR,rebound,defensive,[],1629652,,,1610612760,61,50,2021-11-20T02:21:38Z,3380000,,,0,,L. Dort REBOUND (Off:0 Def:4),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,346.0,4.0,4.0,0.0,,,,,,,,,,,
349,PT09M30.00S,2021-11-20T02:21:39.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629652,8.623521681997373,44.6078431372549,1610612760,61,50,2021-11-20T02:21:47Z,3390000,27.0,29.0,1,left,MISS L. Dort running Layup - blocked,"[1629652, 203507]",1610612760.0,OKC,running,,,Dort,L. Dort,,,,,3.93,Missed,,,,,,,,,,,,,,Antetokounmpo,203507.0,,,,
350,PT09M30.00S,2021-11-20T02:21:39.4Z,3,REGULAR,block,,[],203507,,,1610612760,61,50,2021-11-20T02:21:42Z,3400000,,,0,,G. Antetokounmpo BLOCK (3 BLK),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT09M26.00S,2021-11-20T02:21:43.4Z,3,REGULAR,rebound,offensive,[],1630581,,,1610612760,61,50,2021-11-20T02:21:47Z,3410000,,,0,,J. Giddey REBOUND (Off:6 Def:4),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,349.0,10.0,4.0,6.0,,,,,,,,,,,
352,PT09M26.00S,2021-11-20T02:21:43.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628983,32.53942181340342,49.26470588235294,1610612760,61,50,2021-11-20T02:22:05Z,3420000,4.0,253.0,1,left,MISS S. Gilgeous-Alexander 25' step back 3PT,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,25.34,Missed,,,,,,,,,,,,,,,,,,,
353,PT09M15.00S,2021-11-20T02:21:54.9Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,61,50,2021-11-20T02:22:05Z,3430000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:9),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,352.0,9.0,9.0,0.0,,,,,,,,,,,
354,PT09M03.00S,2021-11-20T02:22:12.9Z,3,REGULAR,foul,personal,['3freethrow'],1629652,,,1610612749,61,50,2021-11-20T02:22:29Z,3440000,,,0,,L. Dort shooting personal FOUL (2 PF) (Middleton 3 FT),"[1629652, 203114]",1610612760.0,OKC,shooting,,,Dort,L. Dort,,,,,,,,,,,,,,,2715.0,2.0,0.0,Middleton,203114.0,,,,,,
356,PT09M03.00S,2021-11-20T02:22:34.1Z,3,REGULAR,freethrow,1 of 3,[],203114,,,1610612749,62,50,2021-11-20T02:22:34Z,3460000,,,0,,K. Middleton Free Throw 1 of 3 (8 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
357,PT09M03.00S,2021-11-20T02:22:47.6Z,3,REGULAR,freethrow,2 of 3,[],203114,,,1610612749,63,50,2021-11-20T02:22:47Z,3470000,,,0,,K. Middleton Free Throw 2 of 3 (9 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
358,PT09M03.00S,2021-11-20T02:22:58.6Z,3,REGULAR,freethrow,3 of 3,[],203114,,,1610612749,64,50,2021-11-20T02:22:58Z,3480000,,,0,,K. Middleton Free Throw 3 of 3 (10 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
359,PT08M46.00S,2021-11-20T02:23:17.2Z,3,REGULAR,turnover,bad pass,[],1630581,,,1610612760,64,50,2021-11-20T02:23:23Z,3490000,,,0,,J. Giddey bad pass TURNOVER (2 TO),"[1630581, 201950]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,2.0,,Holiday,201950.0
360,PT08M46.00S,2021-11-20T02:23:17.2Z,3,REGULAR,steal,,[],201950,,,1610612749,64,50,2021-11-20T02:23:19Z,3500000,,,0,,J. Holiday STEAL (1 STL),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT08M35.00S,2021-11-20T02:23:27.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203114,69.33311432325887,70.58823529411765,1610612749,67,50,2021-11-20T02:23:35Z,3510000,103.0,236.0,1,right,K. Middleton 25' 3PT  (13 PTS) (J. Holiday 4 AST),"[203114, 201950]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,25.73,Made,13.0,J. Holiday,201950.0,4.0,,,,,,,,,,,,,,,
363,PT08M19.00S,2021-11-20T02:23:44.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,19.004599211563733,34.80392156862745,1610612760,67,50,2021-11-20T02:32:35Z,3530000,76.0,126.0,1,left,MISS S. Gilgeous-Alexander 14' floating Shot,[1628983],1610612760.0,OKC,floating,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,14.72,Missed,,,,,,,,,,,,,,,,,,,
364,PT08M16.00S,2021-11-20T02:23:47.3Z,3,REGULAR,rebound,defensive,[],203114,,,1610612749,67,50,2021-11-20T02:23:48Z,3540000,,,0,,K. Middleton REBOUND (Off:0 Def:7),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,363.0,7.0,7.0,0.0,,,,,,,,,,,
365,PT08M12.00S,2021-11-20T02:23:53.1Z,3,REGULAR,foul,personal,['2freethrow'],1629647,,,1610612749,67,50,2021-11-20T02:24:32Z,3550000,,,0,,D. Bazley shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1629647, 203507]",1610612760.0,OKC,shooting,,,Bazley,D. Bazley,,,,,,,,,,,,,,,204058.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,
367,PT08M12.00S,2021-11-20T02:24:33.3Z,3,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,67,50,2021-11-20T02:24:33Z,3570000,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Missed,,,,,,,,,,,,,,,,,,,
368,PT08M12.00S,2021-11-20T02:24:33.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,67,50,2021-11-20T02:24:33Z,3580000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,367.0,,,,,,,,,,,,,,
369,PT08M12.00S,2021-11-20T02:24:39.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,67,50,2021-11-20T02:24:39Z,3590000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT08M12.00S,2021-11-20T02:26:56.9Z,3,REGULAR,substitution,out,[],1626171,,,1610612749,67,50,2021-11-20T02:27:16Z,3600000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT08M12.00S,2021-11-20T02:26:56.9Z,3,REGULAR,substitution,in,[],1626192,,,1610612749,67,50,2021-11-20T02:27:16Z,3610000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT08M12.00S,2021-11-20T02:27:36.5Z,3,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,68,50,2021-11-20T02:27:36Z,3620000,,,0,,G. Antetokounmpo Free Throw 2 of 2 (12 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
375,PT07M54.00S,2021-11-20T02:27:56.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629652,8.754927726675426,60.29411764705882,1610612760,68,50,2021-11-20T02:28:03Z,3630000,-51.0,30.0,1,left,MISS L. Dort driving floating bank Shot,[1629652],1610612760.0,OKC,driving floating bank,,,Dort,L. Dort,,,,,5.95,Missed,,,,,,,,,,,,,,,,,,,
376,PT07M47.00S,2021-11-20T02:28:03.4Z,3,REGULAR,rebound,defensive,[],1626192,,,1610612749,68,50,2021-11-20T02:28:03Z,3640000,,,0,,P. Connaughton REBOUND (Off:0 Def:2),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,375.0,2.0,2.0,0.0,,,,,,,,,,,
377,PT07M32.00S,2021-11-20T02:28:17.7Z,3,REGULAR,3pt,Jump Shot,[],1626192,72.48685939553219,12.5,1610612749,68,50,2021-11-20T02:28:22Z,3650000,-188.0,206.0,1,right,MISS P. Connaughton 27' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,27.86,Missed,,,,,,,,,,,,,,,,,,,
378,PT07M31.00S,2021-11-20T02:28:18.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612760,68,50,2021-11-20T02:28:22Z,3660000,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,377.0,,,,,,,,,,,,,,
379,PT07M31.00S,2021-11-20T02:28:25.2Z,3,REGULAR,substitution,out,[],203114,,,1610612760,68,50,2021-11-20T02:28:30Z,3670000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT07M31.00S,2021-11-20T02:28:25.2Z,3,REGULAR,substitution,in,[],201588,,,1610612760,68,50,2021-11-20T02:28:30Z,3680000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT07M23.00S,2021-11-20T02:28:40.9Z,3,REGULAR,foul,personal,['2freethrow'],1628960,,,1610612760,68,50,2021-11-20T02:28:54Z,3690000,,,0,,G. Allen shooting personal FOUL (1 PF) (Giddey 2 FT),"[1628960, 1630581]",1610612749.0,MIL,shooting,,,Allen,G. Allen,,,,,,,,,,,,,,,204058.0,1.0,0.0,Giddey,1630581.0,,,,,,
383,PT07M23.00S,2021-11-20T02:29:01.0Z,3,REGULAR,freethrow,1 of 2,[],1630581,,,1610612760,68,51,2021-11-20T02:29:01Z,3710000,,,0,,J. Giddey Free Throw 1 of 2 (9 PTS),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
384,PT07M23.00S,2021-11-20T02:29:12.4Z,3,REGULAR,freethrow,2 of 2,[],1630581,,,1610612760,68,52,2021-11-20T02:29:12Z,3720000,,,0,,J. Giddey Free Throw 2 of 2 (10 PTS),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
385,PT07M09.00S,2021-11-20T02:29:29.3Z,3,REGULAR,foul,personal,['2freethrow'],1629652,,,1610612749,68,52,2021-11-20T02:29:40Z,3730000,,,0,,L. Dort shooting personal FOUL (3 PF) (Antetokounmpo 2 FT),"[1629652, 203507]",1610612760.0,OKC,shooting,,,Dort,L. Dort,,,,,,,,,,,,,,,204058.0,3.0,0.0,Antetokounmpo,203507.0,,,,,,
387,PT07M09.00S,2021-11-20T02:30:06.8Z,3,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,69,52,2021-11-20T02:30:06Z,3750000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (13 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
388,PT07M09.00S,2021-11-20T02:30:32.7Z,3,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,70,52,2021-11-20T02:30:32Z,3760000,,,0,,G. Antetokounmpo Free Throw 2 of 2 (14 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
389,PT06M55.00S,2021-11-20T02:30:47.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,12.171484888304862,35.53921568627451,1610612760,70,54,2021-11-20T02:30:52Z,3770000,72.0,62.0,1,left,J. Giddey 9' pullup Jump Shot (12 PTS),[1630581],1610612760.0,OKC,pullup,,,Giddey,J. Giddey,,,,,9.52,Made,12.0,,,,,,,,,,,,,,,,,,
390,PT06M40.00S,2021-11-20T02:31:01.9Z,3,REGULAR,3pt,Jump Shot,[],203507,66.3107752956636,38.48039215686275,1610612749,70,54,2021-11-20T02:36:11Z,3780000,-58.0,264.0,1,right,MISS G. Antetokounmpo 27' pullup 3PT,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,27.04,Missed,,,,,,,,,,,,,,,,,,,
391,PT06M40.00S,2021-11-20T02:31:01.9Z,3,REGULAR,rebound,offensive,[],1626192,,,1610612749,70,54,2021-11-20T02:31:08Z,3790000,,,0,,P. Connaughton REBOUND (Off:1 Def:2),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,390.0,3.0,2.0,1.0,,,,,,,,,,,
392,PT06M40.00S,2021-11-20T02:31:06.3Z,3,REGULAR,foul,personal,['2freethrow'],1629652,,,1610612749,70,54,2021-11-20T02:31:16Z,3800000,,,0,,L. Dort shooting personal FOUL (4 PF) (Connaughton 2 FT),"[1629652, 1626192]",1610612760.0,OKC,shooting,,,Dort,L. Dort,,,,,,,,,,,,,,,202901.0,4.0,0.0,Connaughton,1626192.0,,,,,,
394,PT06M40.00S,2021-11-20T02:31:29.8Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1626192,,,1610612749,71,54,2021-11-20T02:31:29Z,3820000,,,0,,P. Connaughton Free Throw 1 of 2 (3 PTS),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
395,PT06M40.00S,2021-11-20T02:31:30.8Z,3,REGULAR,substitution,out,[],1629652,,,1610612749,71,54,2021-11-20T02:31:40Z,3830000,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT06M40.00S,2021-11-20T02:31:30.8Z,3,REGULAR,substitution,in,[],1629660,,,1610612749,71,54,2021-11-20T02:31:40Z,3840000,,,0,,SUB in: T. Jerome,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT06M40.00S,2021-11-20T02:31:50.0Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1626192,,,1610612749,72,54,2021-11-20T02:31:50Z,3850000,,,0,,P. Connaughton Free Throw 2 of 2 (4 PTS),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
398,PT06M17.00S,2021-11-20T02:32:14.0Z,3,REGULAR,3pt,Jump Shot,[],1628983,24.26084099868594,11.519607843137255,1610612760,72,54,2021-11-20T02:32:22Z,3860000,192.0,176.0,1,left,MISS S. Gilgeous-Alexander 26' step back 3PT,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,26.05,Missed,,,,,,,,,,,,,,,,,,,
399,PT06M12.00S,2021-11-20T02:32:18.5Z,3,REGULAR,rebound,offensive,[],1629660,,,1610612760,72,54,2021-11-20T02:32:18Z,3870000,,,0,,T. Jerome REBOUND (Off:1 Def:1),[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,398.0,2.0,1.0,1.0,,,,,,,,,,,
400,PT06M01.00S,2021-11-20T02:32:29.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628983,31.750985545335087,73.2843137254902,1610612760,72,54,2021-11-20T02:32:34Z,3880000,-116.0,246.0,1,left,MISS S. Gilgeous-Alexander 27' step back 3PT,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,27.21,Missed,,,,,,,,,,,,,,,,,,,
401,PT05M57.00S,2021-11-20T02:32:33.0Z,3,REGULAR,rebound,defensive,[],1626192,,,1610612749,72,54,2021-11-20T02:32:34Z,3890000,,,0,,P. Connaughton REBOUND (Off:1 Def:3),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,400.0,4.0,3.0,1.0,,,,,,,,,,,
402,PT05M43.00S,2021-11-20T02:32:46.6Z,3,REGULAR,3pt,Jump Shot,[],201950,69.72733245729303,70.83333333333334,1610612749,72,54,2021-11-20T02:32:51Z,3900000,104.0,232.0,1,right,MISS J. Holiday 25' 3PT,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,25.44,Missed,,,,,,,,,,,,,,,,,,,
403,PT05M40.00S,2021-11-20T02:32:49.6Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612760,72,54,2021-11-20T02:32:51Z,3910000,,,0,,J. Giddey REBOUND (Off:6 Def:5),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,402.0,11.0,5.0,6.0,,,,,,,,,,,
404,PT05M36.00S,2021-11-20T02:32:53.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628983,5.863994743758213,99.26470588235294,1610612760,72,54,2021-11-20T02:33:00Z,3920000,-246.0,3.0,1,left,MISS S. Gilgeous-Alexander 24' running 3PT,[1628983],1610612760.0,OKC,running,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,24.63,Missed,,,,,,,,,,,,,,,,,,,
405,PT05M33.00S,2021-11-20T02:32:56.6Z,3,REGULAR,rebound,defensive,[],201588,,,1610612749,72,54,2021-11-20T02:33:00Z,3930000,,,0,,G. Hill REBOUND (Off:0 Def:1),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,404.0,1.0,1.0,0.0,,,,,,,,,,,
406,PT05M27.00S,2021-11-20T02:33:04.0Z,3,REGULAR,3pt,Jump Shot,[],1628960,71.30420499342969,79.90196078431373,1610612749,72,54,2021-11-20T02:33:08Z,3940000,150.0,217.0,1,right,MISS G. Allen 26' 3PT,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,26.37,Missed,,,,,,,,,,,,,,,,,,,
407,PT05M23.00S,2021-11-20T02:33:08.0Z,3,REGULAR,rebound,defensive,[],1629647,,,1610612760,72,54,2021-11-20T02:33:08Z,3950000,,,0,,D. Bazley REBOUND (Off:0 Def:3),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,406.0,3.0,3.0,0.0,,,,,,,,,,,
408,PT05M12.00S,2021-11-20T02:33:18.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,18.478975032851512,56.127450980392155,1610612760,72,54,2021-11-20T02:39:35Z,3960000,-31.0,121.0,1,left,MISS S. Gilgeous-Alexander 12' step back Shot,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,12.5,Missed,,,,,,,,,,,,,,,,,,,
409,PT05M08.00S,2021-11-20T02:33:22.5Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,72,54,2021-11-20T02:33:23Z,3970000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:10),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,408.0,10.0,10.0,0.0,,,,,,,,,,,
410,PT04M55.00S,2021-11-20T02:33:34.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201950,92.19776609724047,50.245098039215684,1610612749,74,54,2021-11-20T02:33:40Z,3980000,1.0,21.0,1,right,J. Holiday driving Layup (9 PTS),[201950],1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,2.08,Made,9.0,,,,,,,,,,,,,,,,,,
411,PT04M41.00S,2021-11-20T02:33:50.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629660,13.87976346911958,38.72549019607843,1610612760,74,56,2021-11-20T02:33:54Z,3990000,56.0,78.0,1,left,T. Jerome 9' pullup Jump Shot (5 PTS),[1629660],1610612760.0,OKC,pullup,,,Jerome,T. Jerome,,,,,9.63,Made,5.0,,,,,,,,,,,,,,,,,,
412,PT04M14.00S,2021-11-20T02:34:16.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203507,87.99277266754271,50.49019607843137,1610612749,74,56,2021-11-20T02:34:21Z,4000000,2.0,60.0,1,right,MISS G. Antetokounmpo 6' Hook,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,6.05,Missed,,,,,,,,,,,,,,,,,,,
413,PT04M11.00S,2021-11-20T02:34:19.5Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612760,74,56,2021-11-20T02:34:21Z,4010000,,,0,,J. Giddey REBOUND (Off:6 Def:6),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,412.0,12.0,6.0,6.0,,,,,,,,,,,
414,PT04M06.00S,2021-11-20T02:34:24.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1630581,15.456636005256241,49.754901960784316,1610612760,74,58,2021-11-20T02:34:33Z,4020000,1.0,93.0,1,left,J. Giddey 9' running Jump Shot (14 PTS),[1630581],1610612760.0,OKC,running,,,Giddey,J. Giddey,,,,,9.28,Made,14.0,,,,,,,,,,,,,,,,,,
415,PT04M06.00S,2021-11-20T02:34:29.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,74,58,2021-11-20T02:34:29Z,4030000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT04M06.00S,2021-11-20T02:36:26.8Z,3,REGULAR,substitution,out,[],1628960,,,1610612749,74,58,2021-11-20T02:37:08Z,4040000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT04M06.00S,2021-11-20T02:36:26.8Z,3,REGULAR,substitution,out,[],201950,,,1610612749,74,58,2021-11-20T02:37:08Z,4050000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT04M06.00S,2021-11-20T02:36:26.8Z,3,REGULAR,substitution,out,[],203507,,,1610612749,74,58,2021-11-20T02:37:08Z,4060000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
