actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
363,PT00M49.90S,2021-12-05T02:16:13.5Z,2,REGULAR,turnover,lost ball,[],1629130,,,1610612748,66,50,2021-12-05T02:16:13Z,3600000,,,0,,D. Robinson lost ball TURNOVER (1 TO),"[1629130, 1626171]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,1.0,,,,,,,Portis,1626171.0,
364,PT00M49.90S,2021-12-05T02:16:13.5Z,2,REGULAR,steal,,[],1626171,,,1610612749,66,50,2021-12-05T02:16:13Z,3610000,,,0,,B. Portis STEAL (1 STL),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT00M38.50S,2021-12-05T02:16:24.9Z,2,REGULAR,turnover,bad pass,[],203114,,,1610612749,66,50,2021-12-05T02:16:31Z,3620000,,,0,,K. Middleton bad pass TURNOVER (1 TO),"[203114, 1629639]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,1.0,,,,,,,Herro,1629639.0,
366,PT00M38.50S,2021-12-05T02:16:24.9Z,2,REGULAR,steal,,[],1629639,,,1610612748,66,50,2021-12-05T02:21:16Z,3630000,,,0,,T. Herro STEAL (2 STL),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT00M34.80S,2021-12-05T02:16:29.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629622,92.9862023653088,49.01960784313725,1610612748,66,52,2021-12-05T02:16:37Z,3640000,-5.0,13.0,1,right,M. Strus running Layup (10 PTS) (D. Dedmon 1 AST),"[1629622, 203473]",1610612748.0,MIA,running,,,Strus,M. Strus,,,,,1.43,Made,,,,,,,,,,,10.0,D. Dedmon,203473.0,1.0,,,,,
368,PT00M28.80S,2021-12-05T02:16:39.3Z,2,REGULAR,3pt,Jump Shot,[],203114,31.882391590013142,16.42156862745098,1610612749,69,52,2021-12-05T02:16:46Z,3650000,168.0,247.0,1,left,K. Middleton 29' 3PT pullup (15 PTS),[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,29.88,Made,,,,,,,,,,,15.0,,,,,,,,
370,PT00M09.60S,2021-12-05T02:17:02.9Z,2,REGULAR,3pt,Jump Shot,[],1629130,72.35545335085413,79.16666666666666,1610612748,69,52,2021-12-05T02:24:44Z,3660000,146.0,207.0,1,right,MISS D. Robinson 25' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,25.35,Missed,,,,,,,,,,,,,,,,,,,
371,PT00M07.70S,2021-12-05T02:17:04.8Z,2,REGULAR,rebound,offensive,[],203473,,,1610612748,69,52,2021-12-05T02:24:44Z,3670000,,,0,,D. Dedmon REBOUND (Off:2 Def:6),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,370.0,8.0,6.0,2.0,,,,,,,,,,,,,,,
382,PT00M06.00S,2021-12-05T02:17:07.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203473,94.03745072273325,51.9607843137255,1610612748,69,52,2021-12-05T02:25:21Z,3675000,10.0,4.0,1,right,MISS D. Dedmon putback Layup - blocked,"[203473, 1626171]",1610612748.0,MIA,putback,,,Dedmon,D. Dedmon,,,,,1.04,Missed,,,,,,,,,,,,,,,Portis,1626171.0,,,
383,PT00M06.00S,2021-12-05T02:17:07.3Z,2,REGULAR,block,,[],1626171,,,1610612748,69,52,2021-12-05T02:24:07Z,3677500,,,0,,B. Portis BLOCK (2 BLK),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT00M04.70S,2021-12-05T02:17:08.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612748,69,52,2021-12-05T02:24:07Z,3678750,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,382.0,,,,,,,,,,,,,,,,,,
372,PT00M04.70S,2021-12-05T02:17:11.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,69,52,2021-12-05T02:17:11Z,3680000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT00M04.70S,2021-12-05T02:17:16.6Z,2,REGULAR,substitution,out,[],203114,,,1610612748,69,52,2021-12-05T02:17:22Z,3690000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT00M04.70S,2021-12-05T02:17:16.6Z,2,REGULAR,substitution,in,[],1630606,,,1610612748,69,52,2021-12-05T02:17:22Z,3700000,,,0,,SUB in: J. Smart,[1630606],1610612749.0,MIL,,,,Smart,J. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT00M04.00S,2021-12-05T02:17:29.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629130,92.32917214191852,49.50980392156863,1610612748,69,52,2021-12-05T02:26:25Z,3710000,-2.0,20.0,1,right,MISS D. Robinson Layup,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,1.98,Missed,,,,,,,,,,,,,,,,,,,
376,PT00M02.00S,2021-12-05T02:17:31.5Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,69,52,2021-12-05T02:26:25Z,3720000,,,0,,B. Portis REBOUND (Off:3 Def:7),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,375.0,10.0,7.0,3.0,,,,,,,,,,,,,,,
377,PT00M00.00S,2021-12-05T02:17:44.8Z,2,REGULAR,foul,offensive,['inpenalty'],1626171,,,1610612749,69,52,2021-12-05T02:17:53Z,3730000,,,0,,B. Portis charge offensive FOUL (1 PF),"[1626171, 203473]",1610612749.0,MIL,charge,,,Portis,B. Portis,,,,,,,,,,,202041.0,1.0,0.0,Dedmon,203473.0,,,,,,,,,,
379,PT00M00.00S,2021-12-05T02:17:44.8Z,2,REGULAR,turnover,offensive foul,[],1626171,,,1610612749,69,52,2021-12-05T02:17:44Z,3750000,,,0,,B. Portis offensive foul TURNOVER (2 TO),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,202041.0,,,,,2.0,,,,,,,,,
380,PT00M00.00S,2021-12-05T02:18:16.8Z,2,REGULAR,instantreplay,request,[],0,,,1610612748,69,52,2021-12-05T02:19:43Z,3760000,,,0,,,[],,,support,,,,,,,,,,,,,,,202041.0,,,,,,,,,,,,,,Foul occurred prior to expiration of time
381,PT00M00.00S,2021-12-05T02:19:57.0Z,2,REGULAR,period,end,[],0,,,1610612748,69,52,2021-12-05T02:19:57Z,3770000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT12M00.00S,2021-12-05T02:32:30.4Z,3,REGULAR,substitution,out,['startperiod'],203918,,,1610612748,69,52,2021-12-05T02:32:54Z,3780000,,,0,,SUB out: R. Hood,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT12M00.00S,2021-12-05T02:32:30.4Z,3,REGULAR,substitution,out,['startperiod'],202083,,,1610612748,69,52,2021-12-05T02:32:54Z,3790000,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT12M00.00S,2021-12-05T02:32:30.4Z,3,REGULAR,substitution,out,['startperiod'],1630606,,,1610612748,69,52,2021-12-05T02:32:54Z,3800000,,,0,,SUB out: J. Smart,[1630606],1610612749.0,MIL,,,,Smart,J. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT12M00.00S,2021-12-05T02:32:30.4Z,3,REGULAR,substitution,out,['startperiod'],1629622,,,1610612748,69,52,2021-12-05T02:32:54Z,3810000,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT12M00.00S,2021-12-05T02:32:30.4Z,3,REGULAR,substitution,in,['startperiod'],203114,,,1610612748,69,52,2021-12-05T02:32:54Z,3820000,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT12M00.00S,2021-12-05T02:32:30.4Z,3,REGULAR,substitution,in,['startperiod'],1626192,,,1610612748,69,52,2021-12-05T02:32:54Z,3830000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT12M00.00S,2021-12-05T02:32:30.4Z,3,REGULAR,substitution,in,['startperiod'],1630572,,,1610612748,69,52,2021-12-05T02:32:54Z,3840000,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT12M00.00S,2021-12-05T02:32:30.4Z,3,REGULAR,substitution,in,['startperiod'],200782,,,1610612748,69,52,2021-12-05T02:32:54Z,3850000,,,0,,SUB in: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT12M00.00S,2021-12-05T02:33:01.8Z,3,REGULAR,period,start,[],0,,,1610612748,69,52,2021-12-05T02:33:01Z,3860000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT11M38.00S,2021-12-05T02:33:23.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629130,19.004599211563733,60.5392156862745,1610612748,69,54,2021-12-05T02:33:28Z,3870000,-53.0,126.0,1,left,D. Robinson 13' pullup Jump Shot (5 PTS),[1629130],1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,13.67,Made,,,,,,,,,,,5.0,,,,,,,,
395,PT11M26.00S,2021-12-05T02:33:34.9Z,3,REGULAR,turnover,bad pass,[],1630572,,,1610612749,69,54,2021-12-05T02:33:44Z,3880000,,,0,,S. Mamukelashvili bad pass TURNOVER (1 TO),"[1630572, 1629130]",1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,1.0,,,,,,,Robinson,1629130.0,
396,PT11M26.00S,2021-12-05T02:33:34.9Z,3,REGULAR,steal,,[],1629130,,,1610612748,69,54,2021-12-05T02:33:37Z,3890000,,,0,,D. Robinson STEAL (1 STL),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT11M21.00S,2021-12-05T02:33:40.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629130,7.046649145860711,51.225490196078425,1610612748,69,54,2021-12-05T02:33:50Z,3900000,-6.0,14.0,1,left,MISS D. Robinson running Layup,[1629130],1610612748.0,MIA,running,,,Robinson,D. Robinson,,,,,1.5,Missed,,,,,,,,,,,,,,,,,,,
398,PT11M18.00S,2021-12-05T02:33:42.7Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,69,54,2021-12-05T02:33:42Z,3910000,,,0,,B. Portis REBOUND (Off:3 Def:8),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,397.0,11.0,8.0,3.0,,,,,,,,,,,,,,,
399,PT11M11.00S,2021-12-05T02:33:49.4Z,3,REGULAR,3pt,Jump Shot,[],1626171,67.62483574244416,57.35294117647059,1610612749,69,54,2021-12-05T02:34:23Z,3920000,37.0,252.0,1,right,MISS B. Portis 25' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,25.45,Missed,,,,,,,,,,,,,,,,,,,
400,PT11M08.00S,2021-12-05T02:33:52.4Z,3,REGULAR,rebound,defensive,[],1629130,,,1610612748,69,54,2021-12-05T02:34:23Z,3930000,,,0,,D. Robinson REBOUND (Off:0 Def:3),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,399.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
401,PT10M59.00S,2021-12-05T02:34:04.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200768,6.521024967148489,50.0,1610612748,69,56,2021-12-05T02:34:26Z,3940000,0.0,9.0,1,left,K. Lowry driving floating Jump Shot (6 PTS) (D. Robinson 2 AST),"[200768, 1629130]",1610612748.0,MIA,driving floating,,,Lowry,K. Lowry,,,,,0.88,Made,,,,,,,,,,,6.0,D. Robinson,1629130.0,2.0,,,,,
403,PT10M59.00S,2021-12-05T02:34:07.4Z,3,REGULAR,foul,personal,['1freethrow'],1626171,,,1610612748,69,56,2021-12-05T02:34:25Z,3960000,,,0,,B. Portis shooting personal FOUL (2 PF) (Lowry 1 FT),"[1626171, 200768]",1610612749.0,MIL,shooting,,,Portis,B. Portis,,,,,,,,,,,202027.0,2.0,0.0,Lowry,200768.0,,,,,,,,,,
405,PT10M59.00S,2021-12-05T02:34:28.8Z,3,REGULAR,freethrow,1 of 1,[],200768,,,1610612748,69,56,2021-12-05T02:34:34Z,3980000,,,0,,MISS K. Lowry Free Throw 1 of 1,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,Missed,,,,,,,,,,,,,,,,,,,
406,PT10M56.00S,2021-12-05T02:34:31.8Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,69,56,2021-12-05T02:34:34Z,3990000,,,0,,B. Portis REBOUND (Off:3 Def:9),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,405.0,12.0,9.0,3.0,,,,,,,,,,,,,,,
407,PT10M45.00S,2021-12-05T02:34:43.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203114,90.62089356110381,49.26470588235294,1610612749,69,56,2021-12-05T02:34:50Z,4000000,-4.0,36.0,1,right,MISS K. Middleton driving Layup - blocked,"[203114, 200768]",1610612749.0,MIL,driving,,,Middleton,K. Middleton,,,,,3.59,Missed,,,,,,,,,,,,,,,Lowry,200768.0,,,
408,PT10M45.00S,2021-12-05T02:34:43.7Z,3,REGULAR,block,,[],200768,,,1610612749,69,56,2021-12-05T02:34:47Z,4010000,,,0,,K. Lowry BLOCK (1 BLK),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT10M45.00S,2021-12-05T02:34:43.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612749,69,56,2021-12-05T02:34:50Z,4020000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,407.0,,,,,,,,,,,,,,,,,,
410,PT10M45.00S,2021-12-05T02:34:50.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,69,56,2021-12-05T02:34:50Z,4030000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT10M40.00S,2021-12-05T02:34:57.2Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],203114,94.1688567674113,21.07843137254902,1610612749,69,56,2021-12-05T02:35:06Z,4040000,-145.0,2.0,1,right,MISS K. Middleton 14' fadeaway Shot,[203114],1610612749.0,MIL,fadeaway,,,Middleton,K. Middleton,,,,,14.46,Missed,,,,,,,,,,,,,,,,,,,
412,PT10M36.00S,2021-12-05T02:35:00.4Z,3,REGULAR,rebound,defensive,[],1629639,,,1610612748,69,56,2021-12-05T02:35:00Z,4050000,,,0,,T. Herro REBOUND (Off:3 Def:4),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,411.0,7.0,4.0,3.0,,,,,,,,,,,,,,,
413,PT10M28.00S,2021-12-05T02:35:08.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,14.4053876478318,59.068627450980394,1610612748,69,56,2021-12-05T02:35:18Z,4060000,-45.0,83.0,1,left,MISS T. Herro 9' driving floating bank Shot,[1629639],1610612748.0,MIA,driving floating bank,,,Herro,T. Herro,,,,,9.45,Missed,,,,,,,,,,,,,,,,,,,
414,PT10M25.00S,2021-12-05T02:35:11.7Z,3,REGULAR,rebound,offensive,[],203473,,,1610612748,69,56,2021-12-05T02:35:11Z,4070000,,,0,,D. Dedmon REBOUND (Off:3 Def:6),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,413.0,9.0,6.0,3.0,,,,,,,,,,,,,,,
415,PT10M16.00S,2021-12-05T02:35:29.3Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612748,69,56,2021-12-05T02:35:36Z,4080000,,,0,,MIA shot clock Team TURNOVER,[],1610612748.0,MIA,,,,,,,,,,,,,,,,202041.0,,,,,,,,,,,,,,
416,PT09M59.00S,2021-12-05T02:35:53.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626192,67.09921156373193,50.0,1610612749,69,56,2021-12-05T02:36:00Z,4090000,0.0,257.0,1,right,MISS P. Connaughton 25' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,25.68,Missed,,,,,,,,,,,,,,,,,,,
417,PT09M57.00S,2021-12-05T02:35:56.1Z,3,REGULAR,rebound,defensive,[],203473,,,1610612748,69,56,2021-12-05T02:35:56Z,4100000,,,0,,D. Dedmon REBOUND (Off:3 Def:7),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,416.0,10.0,7.0,3.0,,,,,,,,,,,,,,,
418,PT09M54.00S,2021-12-05T02:35:58.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],200768,31.750985545335087,23.774509803921568,1610612748,69,56,2021-12-05T02:36:06Z,4110000,131.0,246.0,1,left,MISS K. Lowry 27' running pullup 3PT,[200768],1610612748.0,MIA,running pullup,,,Lowry,K. Lowry,,,,,27.88,Missed,,,,,,,,,,,,,,,,,,,
419,PT09M51.00S,2021-12-05T02:36:01.3Z,3,REGULAR,rebound,defensive,[],203114,,,1610612749,69,56,2021-12-05T02:36:06Z,4120000,,,0,,K. Middleton REBOUND (Off:0 Def:5),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,418.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
420,PT09M44.00S,2021-12-05T02:36:08.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203114,90.62089356110381,53.18627450980392,1610612749,69,56,2021-12-05T02:36:24Z,4130000,16.0,36.0,1,right,MISS K. Middleton driving Layup,[203114],1610612749.0,MIL,driving,,,Middleton,K. Middleton,,,,,3.91,Missed,,,,,,,,,,,,,,,,,,,
421,PT09M43.00S,2021-12-05T02:36:09.6Z,3,REGULAR,rebound,offensive,[],1630572,,,1610612749,69,56,2021-12-05T02:36:24Z,4140000,,,0,,S. Mamukelashvili REBOUND (Off:1 Def:0),[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,420.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
422,PT09M42.00S,2021-12-05T02:36:11.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1626192,73.66951379763469,8.088235294117647,1610612749,72,56,2021-12-05T02:36:19Z,4150000,-210.0,195.0,1,right,P. Connaughton 28' 3PT  (14 PTS) (S. Mamukelashvili 1 AST),"[1626192, 1630572]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,28.63,Made,,,,,,,,,,,14.0,S. Mamukelashvili,1630572.0,1.0,,,,,
424,PT09M19.00S,2021-12-05T02:36:33.4Z,3,REGULAR,3pt,Jump Shot,[],1629639,30.305519053876477,73.2843137254902,1610612748,72,56,2021-12-05T02:36:41Z,4170000,-116.0,232.0,1,left,MISS T. Herro 25' 3PT - blocked,"[1629639, 201950]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,25.99,Missed,,,,,,,,,,,,,,,Holiday,201950.0,,,
425,PT09M19.00S,2021-12-05T02:36:33.4Z,3,REGULAR,block,,[],201950,,,1610612748,72,56,2021-12-05T02:36:36Z,4180000,,,0,,J. Holiday BLOCK (1 BLK),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT09M16.00S,2021-12-05T02:36:36.4Z,3,REGULAR,rebound,offensive,[],1629639,,,1610612748,72,56,2021-12-05T02:36:41Z,4190000,,,0,,T. Herro REBOUND (Off:4 Def:4),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,424.0,8.0,4.0,4.0,,,,,,,,,,,,,,,
427,PT09M14.00S,2021-12-05T02:36:39.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],200768,6.1268068331143235,96.56862745098039,1610612748,72,56,2021-12-05T02:36:44Z,4200000,-233.0,5.0,1,left,MISS K. Lowry 3PT,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,23.29,Missed,,,,,,,,,,,,,,,,,,,
428,PT09M11.00S,2021-12-05T02:36:42.8Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,72,56,2021-12-05T02:36:42Z,4210000,,,0,,B. Portis REBOUND (Off:3 Def:10),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,427.0,13.0,10.0,3.0,,,,,,,,,,,,,,,
429,PT09M02.00S,2021-12-05T02:36:51.0Z,3,REGULAR,3pt,Jump Shot,[],201950,73.40670170827858,11.029411764705882,1610612749,72,56,2021-12-05T02:36:58Z,4220000,-195.0,197.0,1,right,MISS J. Holiday 27' step back 3PT,[201950],1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,27.75,Missed,,,,,,,,,,,,,,,,,,,
430,PT08M59.00S,2021-12-05T02:36:54.0Z,3,REGULAR,rebound,offensive,[],1626192,,,1610612749,72,56,2021-12-05T02:36:58Z,4230000,,,0,,P. Connaughton REBOUND (Off:2 Def:2),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,429.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
431,PT08M52.00S,2021-12-05T02:37:01.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1626192,96.00854139290408,95.58823529411765,1610612749,72,56,2021-12-05T02:37:08Z,4240000,228.0,-15.0,1,right,MISS P. Connaughton 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,22.84,Missed,,,,,,,,,,,,,,,,,,,
432,PT08M52.00S,2021-12-05T02:37:01.2Z,3,REGULAR,rebound,offensive,[],1626171,,,1610612749,72,56,2021-12-05T02:37:08Z,4250000,,,0,,B. Portis REBOUND (Off:4 Def:10),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,431.0,14.0,10.0,4.0,,,,,,,,,,,,,,,
433,PT08M52.00S,2021-12-05T02:37:06.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626171,94.40999984741211,50.0,1610612749,74,56,2021-12-05T02:37:06Z,4260000,0.0,0.0,1,right,B. Portis tip Layup (9 PTS),[1626171],1610612749.0,MIL,tip,,,Portis,B. Portis,,,,,0.0,Made,,,,,,,,,,,9.0,,,,,,,,
434,PT08M52.00S,2021-12-05T02:37:11.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,74,56,2021-12-05T02:37:11Z,4270000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT08M41.00S,2021-12-05T02:40:19.0Z,3,REGULAR,3pt,Jump Shot,[],1629130,35.03613666228647,34.31372549019608,1610612748,74,59,2021-12-05T02:40:26Z,4280000,78.0,277.0,1,left,D. Robinson 28' 3PT pullup (8 PTS) (D. Dedmon 2 AST),"[1629130, 203473]",1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,28.77,Made,,,,,,,,,,,8.0,D. Dedmon,203473.0,2.0,,,,,
437,PT08M27.00S,2021-12-05T02:40:33.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630572,92.06636005256242,52.20588235294118,1610612749,74,59,2021-12-05T02:40:41Z,4300000,11.0,22.0,1,right,MISS S. Mamukelashvili cutting DUNK - blocked,"[1630572, 203473]",1610612749.0,MIL,cutting,,,Mamukelashvili,S. Mamukelashvili,,,,,2.47,Missed,,,,,,,,,,,,,,,Dedmon,203473.0,,,
438,PT08M27.00S,2021-12-05T02:40:33.7Z,3,REGULAR,block,,[],203473,,,1610612749,74,59,2021-12-05T02:40:36Z,4310000,,,0,,D. Dedmon BLOCK (1 BLK),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT08M23.00S,2021-12-05T02:40:37.7Z,3,REGULAR,rebound,defensive,[],203473,,,1610612748,74,59,2021-12-05T02:46:13Z,4320000,,,0,,D. Dedmon REBOUND (Off:3 Def:8),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,437.0,11.0,8.0,3.0,,,,,,,,,,,,,,,
440,PT08M09.00S,2021-12-05T02:40:58.9Z,3,REGULAR,turnover,traveling,[],1629639,,,1610612748,74,59,2021-12-05T02:41:24Z,4330000,,,0,,T. Herro traveling TURNOVER (2 TO),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,202041.0,,,,,2.0,,,,,,,,,
441,PT07M47.00S,2021-12-05T02:41:36.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626192,69.85873850197109,76.47058823529412,1610612749,74,59,2021-12-05T02:41:43Z,4340000,132.0,231.0,1,right,MISS P. Connaughton 26' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,26.61,Missed,,,,,,,,,,,,,,,,,,,
442,PT07M41.00S,2021-12-05T02:41:42.4Z,3,REGULAR,rebound,offensive,[],203114,,,1610612749,74,59,2021-12-05T02:41:43Z,4350000,,,0,,K. Middleton REBOUND (Off:1 Def:5),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,441.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
443,PT07M41.00S,2021-12-05T02:41:42.3Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",203114,94.40999984741211,50.0,1610612749,76,59,2021-12-05T02:46:53Z,4360000,0.0,0.0,1,right,K. Middleton putback Layup (17 PTS),[203114],1610612749.0,MIL,putback,,,Middleton,K. Middleton,,,,,0.0,Made,,,,,,,,,,,17.0,,,,,,,,
444,PT07M30.00S,2021-12-05T02:41:54.1Z,3,REGULAR,3pt,Jump Shot,[],1629639,17.427726675427067,5.147058823529411,1610612748,76,59,2021-12-05T02:41:58Z,4370000,224.0,111.0,1,left,MISS T. Herro 25' 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,25.04,Missed,,,,,,,,,,,,,,,,,,,
445,PT07M26.00S,2021-12-05T02:41:58.1Z,3,REGULAR,rebound,defensive,[],201950,,,1610612749,76,59,2021-12-05T02:41:58Z,4380000,,,0,,J. Holiday REBOUND (Off:0 Def:2),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,444.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
