actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
622,PT02M44.00S,2021-11-18T02:49:52.1Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629659,5.590000152587891,50.0,1610612747,104,95,2021-11-18T02:52:38Z,6040000,0.0,0.0,1,left,MISS T. Horton-Tucker tip Layup,[1629659],1610612747.0,LAL,tip,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,0.0,Missed,,,,,,,,,,,,,,,,
623,PT02M44.00S,2021-11-18T02:49:52.1Z,4,REGULAR,rebound,defensive,[],201950,,,1610612749,104,95,2021-11-18T02:49:55Z,6050000,,,0,,J. Holiday REBOUND (Off:0 Def:6),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,622.0,6.0,6.0,0.0,,,,,,,,,,,,
624,PT02M32.00S,2021-11-18T02:50:02.8Z,4,REGULAR,3pt,Jump Shot,[],1626192,69.46452036793693,74.75490196078431,1610612749,104,95,2021-11-18T02:50:10Z,6060000,124.0,235.0,1,right,MISS P. Connaughton 26' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,26.52,Missed,,,,,,,,,,,,,,,,
625,PT02M30.00S,2021-11-18T02:50:04.8Z,4,REGULAR,rebound,defensive,[],1628370,,,1610612747,104,95,2021-11-18T02:50:10Z,6070000,,,0,,M. Monk REBOUND (Off:0 Def:2),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,624.0,2.0,2.0,0.0,,,,,,,,,,,,
626,PT02M26.00S,2021-11-18T02:50:09.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201566,10.5946123521682,53.92156862745098,1610612747,104,97,2021-11-18T02:50:15Z,6080000,-20.0,47.0,1,left,R. Westbrook running Layup (16 PTS),[201566],1610612747.0,LAL,running,,,Westbrook,R. Westbrook,,,,,,,,5.1,Made,,,,,16.0,,,,,,,,,,,
627,PT02M06.00S,2021-11-18T02:50:32.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203507,92.32917214191852,52.94117647058824,1610612749,106,97,2021-11-18T02:50:40Z,6090000,15.0,20.0,1,right,G. Antetokounmpo Layup (44 PTS) (K. Middleton 6 AST),"[203507, 203114]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,2.45,Made,,,,,44.0,,,,,,K. Middleton,203114.0,6.0,,,
629,PT02M06.00S,2021-11-18T02:50:35.4Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629659,,,1610612749,106,97,2021-11-18T02:51:00Z,6110000,,,0,,T. Horton-Tucker shooting personal FOUL (5 PF) (Antetokounmpo 1 FT),"[1629659, 203507]",1610612747.0,LAL,shooting,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,2714.0,5.0,0.0,Antetokounmpo,203507.0,,,,,,
631,PT02M06.00S,2021-11-18T02:50:45.9Z,4,REGULAR,substitution,out,[],201588,,,1610612749,106,97,2021-11-18T02:50:51Z,6130000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT02M06.00S,2021-11-18T02:50:45.9Z,4,REGULAR,substitution,in,[],1628960,,,1610612749,106,97,2021-11-18T02:50:51Z,6140000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT02M06.00S,2021-11-18T02:51:13.1Z,4,REGULAR,freethrow,1 of 1,[],203507,,,1610612749,107,97,2021-11-18T02:51:13Z,6150000,,,0,,G. Antetokounmpo Free Throw 1 of 1 (45 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,Made,,,,,45.0,,,,,,,,,,,
634,PT01M53.00S,2021-11-18T02:51:29.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201566,6.258212877792378,50.49019607843137,1610612747,107,99,2021-11-18T02:51:37Z,6160000,-2.0,6.0,1,left,R. Westbrook driving Layup (18 PTS),[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,,,,0.68,Made,,,,,18.0,,,,,,,,,,,
635,PT01M36.00S,2021-11-18T02:51:52.2Z,4,REGULAR,3pt,Jump Shot,[],203114,69.20170827858082,70.83333333333334,1610612749,107,99,2021-11-18T02:52:03Z,6170000,104.0,237.0,1,right,MISS K. Middleton 25' pullup 3PT,[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,,,,25.89,Missed,,,,,,,,,,,,,,,,
636,PT01M33.00S,2021-11-18T02:51:55.2Z,4,REGULAR,rebound,defensive,[],1629659,,,1610612747,107,99,2021-11-18T02:52:03Z,6180000,,,0,,T. Horton-Tucker REBOUND (Off:4 Def:8),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,635.0,12.0,8.0,4.0,,,,,,,,,,,,
637,PT01M31.00S,2021-11-18T02:51:58.7Z,4,REGULAR,foul,personal,['2freethrow'],201950,,,1610612747,107,99,2021-11-18T02:52:10Z,6190000,,,0,,J. Holiday shooting personal FOUL (2 PF) (Horton-Tucker 2 FT),"[201950, 1629659]",1610612749.0,MIL,shooting,,,Holiday,J. Holiday,,,,,,,,,,,,,,,2714.0,2.0,0.0,Horton-Tucker,1629659.0,,,,,,
639,PT01M31.00S,2021-11-18T02:52:29.3Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1629659,,,1610612747,107,100,2021-11-18T02:52:29Z,6210000,,,0,,T. Horton-Tucker Free Throw 1 of 2 (24 PTS),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,Made,,,,,24.0,,,,,,,,,,,
641,PT01M31.00S,2021-11-18T02:52:47.4Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1629659,,,1610612747,107,101,2021-11-18T02:52:47Z,6220000,,,0,,T. Horton-Tucker Free Throw 2 of 2 (25 PTS),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,Made,,,,,25.0,,,,,,,,,,,
642,PT01M07.00S,2021-11-18T02:53:16.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203507,93.9060446780552,35.049019607843135,1610612749,107,101,2021-11-18T02:53:26Z,6230000,-75.0,5.0,1,right,MISS G. Antetokounmpo 7' turnaround fadeaway Shot,[203507],1610612749.0,MIL,turnaround fadeaway,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,7.5,Missed,,,,,,,,,,,,,,,,
643,PT01M05.00S,2021-11-18T02:53:18.7Z,4,REGULAR,rebound,defensive,[],203076,,,1610612747,107,101,2021-11-18T02:53:26Z,6240000,,,0,,A. Davis REBOUND (Off:2 Def:7),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,642.0,9.0,7.0,2.0,,,,,,,,,,,,
644,PT00M58.20S,2021-11-18T02:53:26.3Z,4,REGULAR,3pt,Jump Shot,[],2546,30.042706964520367,20.34313725490196,1610612747,107,101,2021-11-18T02:53:31Z,6250000,148.0,230.0,1,left,MISS C. Anthony 27' 3PT,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,27.36,Missed,,,,,,,,,,,,,,,,
645,PT00M55.30S,2021-11-18T02:53:29.2Z,4,REGULAR,rebound,defensive,[],1626192,,,1610612749,107,101,2021-11-18T02:53:31Z,6260000,,,0,,P. Connaughton REBOUND (Off:1 Def:2),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,644.0,3.0,2.0,1.0,,,,,,,,,,,,
646,PT00M38.30S,2021-11-18T02:54:18.6Z,4,REGULAR,jumpball,recovered,[],201566,,,1610612749,107,101,2021-11-18T02:54:18Z,6270000,,,0,,Jump Ball T. Horton-Tucker vs. J. Holiday: Tip to R. Westbrook,"[201566, 1629659, 201950]",1610612747.0,LAL,heldball,R. Westbrook,201566.0,Westbrook,R. Westbrook,Horton-Tucker,1629659.0,Holiday,201950.0,,,,,,,,,,,,,,,,,,,,,
649,PT00M38.30S,2021-11-18T02:54:18.6Z,4,REGULAR,turnover,lost ball,[],201950,,,1610612749,107,101,2021-11-18T02:54:18Z,6300000,,,0,,J. Holiday lost ball TURNOVER (5 TO),"[201950, 1629659]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,5.0,Horton-Tucker,1629659.0,,,,,,,,,,,,,,,,,,
650,PT00M38.30S,2021-11-18T02:54:18.6Z,4,REGULAR,steal,,[],1629659,,,1610612747,107,101,2021-11-18T02:54:18Z,6310000,,,0,,T. Horton-Tucker STEAL (2 STL),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT00M36.90S,2021-11-18T02:54:23.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201950,,,1610612747,107,101,2021-11-18T02:54:43Z,6320000,,,0,,J. Holiday personal FOUL (3 PF) (Westbrook 2 FT),"[201950, 201566]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,201638.0,3.0,0.0,Westbrook,201566.0,,,,,,
653,PT00M36.90S,2021-11-18T02:54:47.1Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],201566,,,1610612747,107,102,2021-11-18T02:55:10Z,6340000,,,0,,R. Westbrook Free Throw 1 of 2 (19 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,Made,,,,,19.0,,,,,,,,,,,
654,PT00M36.90S,2021-11-18T02:54:47.1Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],201566,,,1610612747,107,102,2021-11-18T02:55:10Z,6350000,,,0,,MISS R. Westbrook Free Throw 2 of 2,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,Missed,,,,,,,,,,,,,,,,
655,PT00M34.00S,2021-11-18T02:54:50.0Z,4,REGULAR,rebound,defensive,[],1626192,,,1610612749,107,102,2021-11-18T02:55:10Z,6360000,,,0,,P. Connaughton REBOUND (Off:1 Def:3),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,654.0,4.0,3.0,1.0,,,,,,,,,,,,
656,PT00M29.00S,2021-11-18T02:55:17.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203076,,,1610612749,107,102,2021-11-18T02:55:39Z,6370000,,,0,,A. Davis take personal FOUL (4 PF) (Antetokounmpo 2 FT),"[203076, 203507]",1610612747.0,LAL,take,,,Davis,A. Davis,,,,,,,,,,,,,,,1627961.0,4.0,0.0,Antetokounmpo,203507.0,,,,,,
658,PT00M29.00S,2021-11-18T02:55:46.9Z,4,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,108,102,2021-11-18T02:55:46Z,6390000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (46 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,Made,,,,,46.0,,,,,,,,,,,
659,PT00M29.00S,2021-11-18T02:56:07.9Z,4,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,109,102,2021-11-18T02:56:07Z,6400000,,,0,,G. Antetokounmpo Free Throw 2 of 2 (47 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,Made,,,,,47.0,,,,,,,,,,,
660,PT00M29.00S,2021-11-18T02:56:11.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612747,109,102,2021-11-18T02:56:11Z,6410000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT00M29.00S,2021-11-18T02:57:15.1Z,4,REGULAR,substitution,out,[],1628960,,,1610612747,109,102,2021-11-18T02:57:32Z,6420000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT00M29.00S,2021-11-18T02:57:15.1Z,4,REGULAR,substitution,in,[],201588,,,1610612747,109,102,2021-11-18T02:57:32Z,6430000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT00M22.50S,2021-11-18T02:57:51.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201566,8.492115637319317,53.92156862745098,1610612747,109,102,2021-11-18T02:57:57Z,6440000,-20.0,27.0,1,left,MISS R. Westbrook driving Layup,[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,,,,3.36,Missed,,,,,,,,,,,,,,,,
664,PT00M20.00S,2021-11-18T02:57:53.7Z,4,REGULAR,rebound,defensive,[],203114,,,1610612749,109,102,2021-11-18T02:57:53Z,6450000,,,0,,K. Middleton REBOUND (Off:0 Def:5),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,663.0,5.0,5.0,0.0,,,,,,,,,,,,
665,PT00M00.00S,2021-11-18T02:58:21.6Z,4,REGULAR,period,end,[],0,,,1610612749,109,102,2021-11-18T02:58:21Z,6460000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT00M00.00S,2021-11-18T02:58:25.7Z,4,REGULAR,game,end,[],0,,,0,109,102,2021-11-18T02:58:25Z,6470000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT00M00.00S,2021-11-18T03:02:21.0Z,4,REGULAR,memo,,[],0,,,0,109,102,2021-11-18T03:02:21Z,6480000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Middleton ties Milwaukee franchise record for 3-pt FGM set by Ray Allen.
