actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
91,PT05M47.00S,2023-04-07T00:24:58.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629234,7.5722733245729295,54.65686274509803,1610612757,20,23,2023-04-07T00:25:16Z,900000,False,-23.0,19.0,1,left,D. Eubanks finger roll Layup (9 PTS),[1629234],1610612757.0,POR,finger roll,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,2.99,Made,,,,9.0,,,,,,,,,,,,,,
92,PT05M33.00S,2023-04-07T00:25:11.3Z,1,REGULAR,3pt,Jump Shot,[],1629640,67.36202365308804,45.588235294117645,1610612759,20,23,2023-04-07T00:25:19Z,910000,False,-22.0,254.0,1,right,MISS K. Johnson 25' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Center,25.53,Missed,,,,,,,,,,,,,,,,,,
93,PT05M33.00S,2023-04-07T00:25:11.3Z,1,REGULAR,rebound,offensive,[],1630200,,,1610612759,20,23,2023-04-07T00:25:19Z,920000,False,,,0,,T. Jones REBOUND (Off:1 Def:0),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,,,92.0,,,,,1.0,0.0,1.0,,,,,,,,
94,PT05M29.00S,2023-04-07T00:25:15.0Z,1,REGULAR,turnover,bad pass,[],1630200,,,1610612759,20,23,2023-04-07T00:26:24Z,930000,False,,,0,,T. Jones bad pass TURNOVER (1 TO),"[1630200, 1631219]",1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,1.0,Butler Jr.,1631219.0
95,PT05M29.00S,2023-04-07T00:25:15.0Z,1,REGULAR,steal,,[],1631219,,,1610612757,20,23,2023-04-07T00:25:17Z,940000,False,,,0,,J. Butler Jr. STEAL (1 STL),[1631219],1610612757.0,POR,,,,Butler Jr.,J. Butler Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
96,PT05M25.00S,2023-04-07T00:25:19.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631466,7.30946123521682,50.73529411764706,1610612757,20,25,2023-04-07T00:26:40Z,950000,False,-4.0,16.0,1,left,J. Williams running DUNK (6 PTS) (J. Butler Jr. 2 AST),"[1631466, 1631219]",1610612757.0,POR,running,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,1.66,Made,,,,6.0,J. Butler Jr.,1631219.0,2.0,,,,,,,,,,,
98,PT05M11.00S,2023-04-07T00:25:34.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628380,93.9060446780552,46.81372549019608,1610612759,20,25,2023-04-07T00:25:40Z,970000,False,-16.0,5.0,1,right,MISS Z. Collins Layup,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,1.66,Missed,,,,,,,,,,,,,,,,,,
99,PT05M08.00S,2023-04-07T00:25:37.3Z,1,REGULAR,rebound,defensive,[],1628995,,,1610612757,20,25,2023-04-07T00:25:40Z,980000,False,,,0,,K. Knox II REBOUND (Off:0 Def:1),[1628995],1610612757.0,POR,,,,Knox II,K. Knox II,,,,,Restricted Area,0-8 Center,,,,,98.0,,,,,1.0,1.0,0.0,,,,,,,,
100,PT05M04.00S,2023-04-07T00:25:40.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628995,5.601182654402102,46.07843137254902,1610612757,20,27,2023-04-07T00:25:48Z,990000,False,20.0,0.0,1,left,K. Knox II running finger roll Layup (2 PTS),[1628995],1610612757.0,POR,running finger roll,,,Knox II,K. Knox II,,,,,Restricted Area,0-8 Center,1.96,Made,,,,2.0,,,,,,,,,,,,,,
101,PT04M51.00S,2023-04-07T00:25:53.4Z,1,REGULAR,3pt,Jump Shot,[],1630572,73.14388961892247,18.137254901960784,1610612759,20,27,2023-04-07T00:26:05Z,1000000,False,-159.0,200.0,1,right,MISS S. Mamukelashvili 25' 3PT,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Left Center,25.56,Missed,,,,,,,,,,,,,,,,,,
102,PT04M46.00S,2023-04-07T00:25:58.4Z,1,REGULAR,rebound,offensive,[],1630577,,,1610612759,20,27,2023-04-07T00:26:05Z,1010000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:0),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,,,,,101.0,,,,,1.0,0.0,1.0,,,,,,,,
103,PT04M41.00S,2023-04-07T00:26:03.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630577,71.96123521681997,24.019607843137255,1610612759,23,27,2023-04-07T00:27:23Z,1020000,False,-130.0,211.0,1,right,J. Champagnie 24' 3PT step back (3 PTS) (K. Johnson 2 AST),"[1630577, 1629640]",1610612759.0,SAS,step back,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,24.79,Made,,,,3.0,K. Johnson,1629640.0,2.0,,,,,,,,,,,
105,PT04M28.00S,2023-04-07T00:26:16.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631466,7.178055190538765,55.14705882352941,1610612757,23,29,2023-04-07T00:26:22Z,1040000,False,-26.0,15.0,1,left,J. Williams driving Layup (8 PTS) (S. Harrison 1 AST),"[1631466, 1627885]",1610612757.0,POR,driving,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,2.98,Made,,,,8.0,S. Harrison,1627885.0,1.0,,,,,,,,,,,
107,PT04M17.00S,2023-04-07T00:26:30.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629234,,,1610612759,23,29,2023-04-07T00:26:41Z,1060000,False,,,0,,D. Eubanks shooting personal FOUL (1 PF) (Jones 2 FT),"[1629234, 1630200]",1610612757.0,POR,shooting,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627963.0,1.0,0.0,Jones,1630200.0,,,
109,PT04M17.00S,2023-04-07T00:26:59.2Z,1,REGULAR,freethrow,1 of 2,[],1630200,,,1610612759,24,29,2023-04-07T00:26:59Z,1080000,False,,,0,,T. Jones Free Throw 1 of 2 (4 PTS),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,Made,,,,4.0,,,,,,,,,,,,,,
110,PT04M17.00S,2023-04-07T00:27:03.2Z,1,REGULAR,substitution,out,[],1629640,,,1610612759,24,29,2023-04-07T00:27:10Z,1090000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT04M17.00S,2023-04-07T00:27:03.2Z,1,REGULAR,substitution,out,[],1628380,,,1610612759,24,29,2023-04-07T00:27:10Z,1100000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT04M17.00S,2023-04-07T00:27:03.2Z,1,REGULAR,substitution,out,[],1629234,,,1610612759,24,29,2023-04-07T00:27:10Z,1110000,False,,,0,,SUB out: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT04M17.00S,2023-04-07T00:27:03.2Z,1,REGULAR,substitution,in,[],1629641,,,1610612759,24,29,2023-04-07T00:27:10Z,1120000,False,,,0,,SUB in: R. Langford,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT04M17.00S,2023-04-07T00:27:03.2Z,1,REGULAR,substitution,in,[],1631230,,,1610612759,24,29,2023-04-07T00:27:10Z,1130000,False,,,0,,SUB in: D. Barlow,[1631230],1610612759.0,SAS,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT04M17.00S,2023-04-07T00:27:03.2Z,1,REGULAR,substitution,in,[],1631133,,,1610612759,24,29,2023-04-07T00:27:10Z,1140000,False,,,0,,SUB in: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT04M17.00S,2023-04-07T00:27:19.0Z,1,REGULAR,freethrow,2 of 2,[],1630200,,,1610612759,25,29,2023-04-07T00:27:19Z,1150000,False,,,0,,T. Jones Free Throw 2 of 2 (5 PTS),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,Made,,,,5.0,,,,,,,,,,,,,,
117,PT04M04.00S,2023-04-07T00:27:32.5Z,1,REGULAR,turnover,bad pass,[],1631466,,,1610612757,25,29,2023-04-07T00:27:40Z,1160000,False,,,0,,J. Williams bad pass TURNOVER (1 TO),"[1631466, 1630577]",1610612757.0,POR,,,,Williams,J. Williams,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,1.0,Champagnie,1630577.0
118,PT04M04.00S,2023-04-07T00:27:32.5Z,1,REGULAR,steal,,[],1630577,,,1610612759,25,29,2023-04-07T01:51:28Z,1170000,False,,,0,,J. Champagnie STEAL (1 STL),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
119,PT03M47.00S,2023-04-07T00:27:49.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630577,74.45795006570303,15.931372549019606,1610612759,28,29,2023-04-07T00:27:58Z,1180000,False,-170.0,188.0,1,right,J. Champagnie 25' 3PT  (6 PTS) (T. Jones 2 AST),"[1630577, 1630200]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,25.34,Made,,,,6.0,T. Jones,1630200.0,2.0,,,,,,,,,,,
121,PT03M28.00S,2023-04-07T00:28:07.7Z,1,REGULAR,turnover,bad pass,[],1628995,,,1610612757,28,29,2023-04-07T00:28:17Z,1200000,False,,,0,,K. Knox II bad pass TURNOVER (1 TO),"[1628995, 1630200]",1610612757.0,POR,,,,Knox II,K. Knox II,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,1.0,Jones,1630200.0
122,PT03M28.00S,2023-04-07T00:28:07.7Z,1,REGULAR,steal,,[],1630200,,,1610612759,28,29,2023-04-07T00:28:09Z,1210000,False,,,0,,T. Jones STEAL (1 STL),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
123,PT03M22.00S,2023-04-07T00:28:15.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631230,93.51182654402102,49.754901960784316,1610612759,30,29,2023-04-07T00:28:28Z,1220000,False,-1.0,8.0,1,right,D. Barlow cutting Layup (2 PTS) (J. Champagnie 1 AST),"[1631230, 1630577]",1610612759.0,SAS,cutting,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,0.86,Made,,,,2.0,J. Champagnie,1630577.0,1.0,,,,,,,,,,,
125,PT03M22.00S,2023-04-07T00:28:22.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,30,29,2023-04-07T00:28:22Z,1240000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT03M22.00S,2023-04-07T00:30:34.4Z,1,REGULAR,substitution,out,[],1630200,,,1610612757,30,29,2023-04-07T00:30:57Z,1250000,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT03M22.00S,2023-04-07T00:30:34.4Z,1,REGULAR,substitution,out,[],1631466,,,1610612757,30,29,2023-04-07T00:30:57Z,1260000,False,,,0,,SUB out: J. Williams,[1631466],1610612757.0,POR,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT03M22.00S,2023-04-07T00:30:34.4Z,1,REGULAR,substitution,in,[],1631104,,,1610612757,30,29,2023-04-07T00:30:57Z,1270000,False,,,0,,SUB in: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT03M22.00S,2023-04-07T00:30:34.4Z,1,REGULAR,substitution,in,[],1631303,,,1610612757,30,29,2023-04-07T00:30:57Z,1280000,False,,,0,,SUB in: J. Minaya,[1631303],1610612757.0,POR,,,,Minaya,J. Minaya,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT03M14.00S,2023-04-07T00:31:16.4Z,1,REGULAR,3pt,Jump Shot,[],1631219,8.360709592641262,3.1862745098039214,1610612757,30,29,2023-04-07T00:31:25Z,1290000,False,234.0,26.0,1,left,MISS J. Butler Jr. 3PT,[1631219],1610612757.0,POR,,,,Butler Jr.,J. Butler Jr.,,,,,Right Corner 3,24+ Right,23.56,Missed,,,,,,,,,,,,,,,,,,
131,PT03M07.00S,2023-04-07T00:31:23.4Z,1,REGULAR,rebound,defensive,[],1629641,,,1610612759,30,29,2023-04-07T00:31:25Z,1300000,False,,,0,,R. Langford REBOUND (Off:0 Def:1),[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,Right Corner 3,24+ Right,,,,,130.0,,,,,1.0,1.0,0.0,,,,,,,,
132,PT03M03.00S,2023-04-07T00:31:27.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629641,94.82588699080158,53.67647058823529,1610612759,32,29,2023-04-07T00:31:51Z,1310000,False,18.0,-4.0,1,right,R. Langford running finger roll Layup (2 PTS),[1629641],1610612759.0,SAS,running finger roll,,,Langford,R. Langford,,,,,Restricted Area,0-8 Center,1.88,Made,,,,2.0,,,,,,,,,,,,,,
133,PT02M54.00S,2023-04-07T00:31:35.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627885,9.806176084099869,46.81372549019608,1610612757,32,29,2023-04-07T00:31:47Z,1320000,False,16.0,40.0,1,left,MISS S. Harrison finger roll Layup,[1627885],1610612757.0,POR,finger roll,,,Harrison,S. Harrison,,,,,Restricted Area,0-8 Center,4.28,Missed,,,,,,,,,,,,,,,,,,
134,PT02M54.00S,2023-04-07T00:31:35.9Z,1,REGULAR,rebound,offensive,[],1627885,,,1610612757,32,29,2023-04-07T00:31:47Z,1330000,False,,,0,,S. Harrison REBOUND (Off:1 Def:0),[1627885],1610612757.0,POR,,,,Harrison,S. Harrison,,,,,Restricted Area,0-8 Center,,,,,133.0,,,,,1.0,0.0,1.0,,,,,,,,
135,PT02M44.00S,2023-04-07T00:31:46.6Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1631133,19.92444152431012,75.98039215686273,1610612757,32,29,2023-04-07T00:32:25Z,1340000,False,-130.0,135.0,1,left,MISS J. Walker 18' Jump Shot,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Mid-Range,16-24 Left Center,18.72,Missed,,,,,,,,,,,,,,,,,,
136,PT02M41.00S,2023-04-07T00:31:49.6Z,1,REGULAR,rebound,defensive,[],1631230,,,1610612759,32,29,2023-04-07T00:32:25Z,1350000,False,,,0,,D. Barlow REBOUND (Off:0 Def:1),[1631230],1610612759.0,SAS,,,,Barlow,D. Barlow,,,,,Mid-Range,16-24 Left Center,,,,,135.0,,,,,1.0,1.0,0.0,,,,,,,,
137,PT02M34.00S,2023-04-07T00:31:55.6Z,1,REGULAR,3pt,Jump Shot,[],1630577,77.21747700394218,90.44117647058823,1610612759,32,29,2023-04-07T00:31:59Z,1360000,False,202.0,162.0,1,right,MISS J. Champagnie 25' 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,25.89,Missed,,,,,,,,,,,,,,,,,,
138,PT02M32.00S,2023-04-07T00:31:57.6Z,1,REGULAR,rebound,defensive,[],1631133,,,1610612757,32,29,2023-04-07T00:31:59Z,1370000,False,,,0,,J. Walker REBOUND (Off:0 Def:1),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Right Center,,,,,137.0,,,,,1.0,1.0,0.0,,,,,,,,
139,PT02M19.00S,2023-04-07T00:32:10.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631303,9.149145860709593,48.77450980392157,1610612757,32,29,2023-04-07T00:32:58Z,1380000,False,6.0,34.0,1,left,MISS J. Minaya driving floating Shot,[1631303],1610612757.0,POR,driving floating,,,Minaya,J. Minaya,,,,,Restricted Area,0-8 Center,3.41,Missed,,,,,,,,,,,,,,,,,,
140,PT02M16.00S,2023-04-07T00:32:13.3Z,1,REGULAR,rebound,offensive,[],1631133,,,1610612757,32,29,2023-04-07T00:32:15Z,1390000,False,,,0,,J. Walker REBOUND (Off:1 Def:1),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,139.0,,,,,2.0,1.0,1.0,,,,,,,,
141,PT02M16.00S,2023-04-07T00:32:14.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631133,5.590000152587891,50.0,1610612757,32,31,2023-04-07T00:32:14Z,1400000,False,0.0,0.0,1,left,J. Walker tip Layup (2 PTS),[1631133],1610612757.0,POR,tip,,,Walker,J. Walker,,,,,Mid-Range,8-16 Left,0.0,Made,,,,2.0,,,,,,,,,,,,,,
142,PT01M59.00S,2023-04-07T00:32:30.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631230,93.77463863337714,51.9607843137255,1610612759,32,31,2023-04-07T00:33:26Z,1410000,False,10.0,6.0,1,right,MISS D. Barlow finger roll Layup,[1631230],1610612759.0,SAS,finger roll,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,1.15,Missed,,,,,,,,,,,,,,,,,,
143,PT01M57.00S,2023-04-07T00:32:32.5Z,1,REGULAR,rebound,offensive,[],1630572,,,1610612759,32,31,2023-04-07T00:32:37Z,1420000,False,,,0,,S. Mamukelashvili REBOUND (Off:1 Def:0),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,,,142.0,,,,,1.0,0.0,1.0,,,,,,,,
144,PT01M56.00S,2023-04-07T00:32:34.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630572,94.03745072273325,54.166666666666664,1610612759,32,31,2023-04-07T00:33:56Z,1430000,False,21.0,4.0,1,right,MISS S. Mamukelashvili putback Layup - blocked,"[1630572, 1631219]",1610612759.0,SAS,putback,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,2.11,Missed,Butler Jr.,1631219.0,,,,,,,,,,,,,,,,
145,PT01M56.00S,2023-04-07T00:32:34.1Z,1,REGULAR,block,,[],1631219,,,1610612759,32,31,2023-04-07T00:32:36Z,1440000,False,,,0,,J. Butler Jr. BLOCK (1 BLK),[1631219],1610612757.0,POR,,,,Butler Jr.,J. Butler Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
146,PT01M56.00S,2023-04-07T00:32:34.1Z,1,REGULAR,rebound,offensive,[],1630572,,,1610612759,32,31,2023-04-07T00:32:42Z,1450000,False,,,0,,S. Mamukelashvili REBOUND (Off:2 Def:0),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,,,144.0,,,,,2.0,0.0,2.0,,,,,,,,
147,PT01M54.00S,2023-04-07T00:32:40.6Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630572,94.40999984741211,50.0,1610612759,32,31,2023-04-07T00:32:45Z,1460000,False,0.0,0.0,1,right,MISS S. Mamukelashvili putback Layup,[1630572],1610612759.0,SAS,putback,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
148,PT01M54.00S,2023-04-07T00:32:40.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612757,32,31,2023-04-07T00:41:10Z,1470000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,,,147.0,,,,,,,,,,,,,,,
149,PT01M54.00S,2023-04-07T00:32:46.3Z,1,REGULAR,substitution,out,[],1630577,,,1610612757,32,31,2023-04-07T00:41:10Z,1480000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT01M54.00S,2023-04-07T00:32:46.3Z,1,REGULAR,substitution,in,[],1631103,,,1610612757,32,31,2023-04-07T00:41:10Z,1490000,False,,,0,,SUB in: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT01M54.00S,2023-04-07T00:33:35.2Z,1,REGULAR,jumpball,recovered,[],1627885,,,1610612757,32,31,2023-04-07T00:41:10Z,1500000,False,,,0,,Jump Ball J. Butler Jr. vs. S. Mamukelashvili: Tip to S. Harrison,"[1627885, 1631219, 1630572]",1610612757.0,POR,heldball,S. Harrison,1627885.0,Harrison,S. Harrison,Butler Jr.,1631219.0,Mamukelashvili,1630572.0,,,,,,,,,,,,,,,,,,,,,,
156,PT01M45.00S,2023-04-07T00:33:38.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631219,7.440867279894875,53.92156862745098,1610612757,32,31,2023-04-07T00:42:19Z,1550000,False,-20.0,17.0,1,left,MISS J. Butler Jr. running Layup,[1631219],1610612757.0,POR,running,,,Butler Jr.,J. Butler Jr.,,,,,Restricted Area,0-8 Center,2.62,Missed,,,,,,,,,,,,,,,,,,
157,PT01M45.00S,2023-04-07T00:33:38.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612757,32,31,2023-04-07T00:39:15Z,1560000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,156.0,,,,,,,,,,,,,,,
159,PT01M45.00S,2023-04-07T00:33:54.6Z,1,REGULAR,substitution,out,[],1631219,,,1610612757,32,31,2023-04-07T00:33:59Z,1580000,False,,,0,,SUB out: J. Butler Jr.,[1631219],1610612757.0,POR,,,,Butler Jr.,J. Butler Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT01M45.00S,2023-04-07T00:33:54.6Z,1,REGULAR,substitution,in,[],1630219,,,1610612757,32,31,2023-04-07T00:33:59Z,1590000,False,,,0,,SUB in: S. Mays,[1630219],1610612757.0,POR,,,,Mays,S. Mays,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT01M40.00S,2023-04-07T00:34:04.0Z,1,REGULAR,3pt,Jump Shot,[],1628995,28.465834428383708,24.019607843137255,1610612757,32,34,2023-04-07T00:39:15Z,1600000,False,130.0,215.0,1,left,K. Knox II 25' 3PT  (5 PTS) (S. Harrison 2 AST),"[1628995, 1627885]",1610612757.0,POR,,,,Knox II,K. Knox II,,,,,Above the Break 3,24+ Right Center,25.13,Made,,,,5.0,S. Harrison,1627885.0,2.0,,,,,,,,,,,
163,PT01M28.00S,2023-04-07T00:34:16.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631104,92.85479632063075,45.83333333333333,1610612759,32,34,2023-04-07T00:34:22Z,1620000,False,-21.0,15.0,1,right,MISS B. Wesley driving finger roll Layup,[1631104],1610612759.0,SAS,driving finger roll,,,Wesley,B. Wesley,,,,,Restricted Area,0-8 Center,2.55,Missed,,,,,,,,,,,,,,,,,,
164,PT01M26.00S,2023-04-07T00:34:18.3Z,1,REGULAR,rebound,offensive,[],1630572,,,1610612759,32,34,2023-04-07T00:34:18Z,1630000,False,,,0,,S. Mamukelashvili REBOUND (Off:3 Def:0),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,,,163.0,,,,,3.0,0.0,3.0,,,,,,,,
165,PT01M22.00S,2023-04-07T00:34:27.8Z,1,REGULAR,turnover,backcourt,[],1629641,,,1610612759,32,34,2023-04-07T00:34:46Z,1640000,False,,,0,,R. Langford backcourt TURNOVER (1 TO),[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1627963.0,,,,,1.0,,
166,PT01M11.00S,2023-04-07T00:34:50.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628995,14.14257555847569,2.2058823529411766,1610612757,32,37,2023-04-07T00:34:54Z,1650000,False,239.0,80.0,1,left,K. Knox II 25' 3PT  (8 PTS) (S. Harrison 3 AST),"[1628995, 1627885]",1610612757.0,POR,,,,Knox II,K. Knox II,,,,,Right Corner 3,24+ Right,25.22,Made,,,,8.0,S. Harrison,1627885.0,3.0,,,,,,,,,,,
168,PT00M45.70S,2023-04-07T00:35:15.9Z,1,REGULAR,2pt,Jump Shot,[],1631103,76.16622864651774,59.31372549019608,1610612759,32,37,2023-04-07T00:35:21Z,1670000,False,47.0,172.0,1,right,MISS M. Branham 17' pullup Shot,[1631103],1610612759.0,SAS,pullup,,,Branham,M. Branham,,,,,Mid-Range,16-24 Center,17.77,Missed,,,,,,,,,,,,,,,,,,
169,PT00M43.20S,2023-04-07T00:35:18.4Z,1,REGULAR,rebound,offensive,[],1629641,,,1610612759,32,37,2023-04-07T00:35:18Z,1680000,False,,,0,,R. Langford REBOUND (Off:1 Def:1),[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,Mid-Range,16-24 Center,,,,,168.0,,,,,2.0,1.0,1.0,,,,,,,,
170,PT00M41.70S,2023-04-07T00:35:22.9Z,1,REGULAR,turnover,out-of-bounds,[],1629641,,,1610612759,32,37,2023-04-07T00:35:30Z,1690000,False,,,0,,R. Langford bad pass out-of-bounds TURNOVER (2 TO),[1629641],1610612759.0,SAS,bad pass,,,Langford,R. Langford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2003.0,,,,,2.0,,
171,PT00M29.60S,2023-04-07T00:35:38.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631133,31.882391590013142,30.14705882352941,1610612757,32,37,2023-04-07T00:35:43Z,1700000,False,99.0,247.0,1,left,MISS J. Walker 26' 3PT,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Right Center,26.64,Missed,,,,,,,,,,,,,,,,,,
172,PT00M25.70S,2023-04-07T00:35:42.6Z,1,REGULAR,rebound,defensive,[],1631103,,,1610612759,32,37,2023-04-07T00:35:43Z,1710000,False,,,0,,M. Branham REBOUND (Off:0 Def:2),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Right Center,,,,,171.0,,,,,2.0,2.0,0.0,,,,,,,,
