actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
588,PT09M31.00S,2022-10-20T01:56:44.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630170,28.86005256241787,19.11764705882353,1610612759,78,106,2022-10-20T01:57:22Z,5840000,154.0,219.0,1,left,MISS D. Vassell 26' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,26.78,Missed,,,,,,,,,,,,,,,,,,
589,PT09M30.00S,2022-10-20T01:56:45.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612766,78,106,2022-10-20T01:56:58Z,5850000,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,588.0,,,,,,,,
591,PT09M06.00S,2022-10-20T01:57:22.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,91.67214191852825,53.67647058823529,1610612766,78,106,2022-10-20T02:07:32Z,5870000,18.0,26.0,1,right,MISS K. Oubre Jr. driving Layup,[1626162],1610612766.0,CHA,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,3.17,Missed,,,,,,,,,,,,,,,,,,
592,PT09M01.00S,2022-10-20T01:57:27.5Z,4,REGULAR,rebound,offensive,[],1630208,,,1610612766,78,106,2022-10-20T01:57:27Z,5880000,,,0,,N. Richards REBOUND (Off:7 Def:2),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,591.0,9.0,2.0,7.0,,,,,
593,PT09M01.00S,2022-10-20T01:57:27.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630208,94.40999984741211,50.0,1610612766,78,108,2022-10-20T01:57:27Z,5890000,0.0,0.0,1,right,N. Richards putback DUNK (19 PTS),[1630208],1610612766.0,CHA,putback,,,Richards,N. Richards,,,,,Mid-Range,8-16 Left,0.0,Made,19.0,,,,,,,,,,,,,,,,,
594,PT08M48.00S,2022-10-20T01:57:42.1Z,4,REGULAR,turnover,out-of-bounds,[],1627751,,,1610612759,78,108,2022-10-20T01:57:52Z,5900000,,,0,,J. Poeltl bad pass out-of-bounds TURNOVER (3 TO),[1627751],1610612759.0,SAS,bad pass,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,3.0,,,,,,,,,1628171.0,,,,
595,PT08M48.00S,2022-10-20T01:57:48.9Z,4,REGULAR,substitution,out,[],1630170,,,1610612766,78,108,2022-10-20T01:58:06Z,5910000,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT08M48.00S,2022-10-20T01:57:48.9Z,4,REGULAR,substitution,out,[],1627751,,,1610612766,78,108,2022-10-20T01:58:06Z,5920000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT08M48.00S,2022-10-20T01:57:48.9Z,4,REGULAR,substitution,out,[],1629640,,,1610612766,78,108,2022-10-20T01:58:06Z,5930000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT08M48.00S,2022-10-20T01:57:48.9Z,4,REGULAR,substitution,out,[],1628372,,,1610612766,78,108,2022-10-20T01:58:06Z,5940000,,,0,,SUB out: D. Smith Jr.,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT08M48.00S,2022-10-20T01:57:48.9Z,4,REGULAR,substitution,in,[],1629641,,,1610612766,78,108,2022-10-20T01:58:06Z,5950000,,,0,,SUB in: R. Langford,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT08M48.00S,2022-10-20T01:57:48.9Z,4,REGULAR,substitution,in,[],1629676,,,1610612766,78,108,2022-10-20T01:58:06Z,5960000,,,0,,SUB in: I. Roby,[1629676],1610612759.0,SAS,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT08M48.00S,2022-10-20T01:57:48.9Z,4,REGULAR,substitution,in,[],203476,,,1610612766,78,108,2022-10-20T01:58:06Z,5970000,,,0,,SUB in: G. Dieng,[203476],1610612759.0,SAS,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT08M48.00S,2022-10-20T01:57:48.9Z,4,REGULAR,substitution,in,[],202330,,,1610612766,78,108,2022-10-20T01:58:06Z,5980000,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT08M32.00S,2022-10-20T01:58:17.9Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626179,84.31340341655716,50.0,1610612766,78,110,2022-10-20T01:58:21Z,5990000,0.0,95.0,1,right,T. Rozier 9' pullup Jump Shot (24 PTS),[1626179],1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),8-16 Center,9.5,Made,24.0,,,,,,,,,,,,,,,,,
604,PT08M14.00S,2022-10-20T01:58:34.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,14.536793692509855,59.80392156862745,1610612759,80,110,2022-10-20T02:08:47Z,6000000,-49.0,84.0,1,left,T. Jones 9' driving floating Jump Shot (10 PTS),[1630200],1610612759.0,SAS,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,9.73,Made,10.0,,,,,,,,,,,,,,,,,
605,PT08M07.00S,2022-10-20T01:58:42.0Z,4,REGULAR,3pt,Jump Shot,[],202330,66.83639947437582,50.49019607843137,1610612766,80,110,2022-10-20T01:58:47Z,6010000,2.0,259.0,1,right,MISS G. Hayward 25' 3PT,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Above the Break 3,24+ Center,25.92,Missed,,,,,,,,,,,,,,,,,,
606,PT08M02.00S,2022-10-20T01:58:47.0Z,4,REGULAR,rebound,defensive,[],1629676,,,1610612759,80,110,2022-10-20T01:58:47Z,6020000,,,0,,I. Roby REBOUND (Off:0 Def:1),[1629676],1610612759.0,SAS,,,,Roby,I. Roby,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,605.0,1.0,1.0,0.0,,,,,
607,PT07M55.00S,2022-10-20T01:58:54.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,18.478975032851512,39.950980392156865,1610612759,82,110,2022-10-20T01:59:00Z,6030000,50.0,121.0,1,left,T. Jones 13' floating Jump Shot (12 PTS),[1630200],1610612759.0,SAS,floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,13.12,Made,12.0,,,,,,,,,,,,,,,,,
608,PT07M38.00S,2022-10-20T01:59:10.9Z,4,REGULAR,3pt,Jump Shot,[],1626162,83.65637319316689,2.696078431372549,1610612766,82,110,2022-10-20T01:59:17Z,6040000,-237.0,101.0,1,right,MISS K. Oubre Jr. 25' 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,25.72,Missed,,,,,,,,,,,,,,,,,,
609,PT07M36.00S,2022-10-20T01:59:13.3Z,4,REGULAR,rebound,offensive,[],1630208,,,1610612766,82,110,2022-10-20T01:59:13Z,6050000,,,0,,N. Richards REBOUND (Off:8 Def:2),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,608.0,10.0,2.0,8.0,,,,,
610,PT07M35.00S,2022-10-20T01:59:17.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630208,93.51182654402102,53.18627450980392,1610612766,82,110,2022-10-20T01:59:22Z,6060000,16.0,8.0,1,right,MISS N. Richards Layup - blocked,"[1630208, 1630200]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,1.8,Missed,,,,,,,,Jones,1630200.0,,,,,,,,,
611,PT07M35.00S,2022-10-20T01:59:17.4Z,4,REGULAR,block,,[],1630200,,,1610612766,82,110,2022-10-20T01:59:20Z,6070000,,,0,,T. Jones BLOCK (2 BLK),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
612,PT07M35.00S,2022-10-20T01:59:17.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612766,82,110,2022-10-20T01:59:22Z,6080000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,610.0,,,,,,,,
614,PT07M35.00S,2022-10-20T01:59:23.7Z,4,REGULAR,substitution,out,[],1626196,,,1610612766,82,110,2022-10-20T01:59:27Z,6100000,,,0,,SUB out: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT07M35.00S,2022-10-20T01:59:23.7Z,4,REGULAR,substitution,in,[],1630563,,,1610612766,82,110,2022-10-20T01:59:27Z,6110000,,,0,,SUB in: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT07M31.00S,2022-10-20T01:59:36.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630208,93.38042049934296,46.81372549019608,1610612766,82,110,2022-10-20T01:59:43Z,6120000,-16.0,10.0,1,right,MISS N. Richards Layup - blocked,"[1630208, 1629676]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,1.86,Missed,,,,,,,,Roby,1629676.0,,,,,,,,,
617,PT07M31.00S,2022-10-20T01:59:36.8Z,4,REGULAR,block,,[],1629676,,,1610612766,82,110,2022-10-20T02:00:07Z,6130000,,,0,,I. Roby BLOCK (1 BLK),[1629676],1610612759.0,SAS,,,,Roby,I. Roby,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
618,PT07M28.00S,2022-10-20T01:59:39.8Z,4,REGULAR,rebound,defensive,[],1629676,,,1610612759,82,110,2022-10-20T01:59:43Z,6140000,,,0,,I. Roby REBOUND (Off:0 Def:2),[1629676],1610612759.0,SAS,,,,Roby,I. Roby,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,616.0,2.0,2.0,0.0,,,,,
619,PT07M25.00S,2022-10-20T01:59:42.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629641,6.258212877792378,53.18627450980392,1610612759,84,110,2022-10-20T01:59:48Z,6150000,-16.0,6.0,1,left,R. Langford cutting Layup (2 PTS) (J. Primo 2 AST),"[1629641, 1630563]",1610612759.0,SAS,cutting,,,Langford,R. Langford,,,,,Restricted Area,0-8 Center,1.71,Made,2.0,J. Primo,1630563.0,2.0,,,,,,,,,,,,,,
621,PT07M09.00S,2022-10-20T01:59:58.2Z,4,REGULAR,2pt,Jump Shot,[],1629023,76.42904073587385,59.31372549019608,1610612766,84,112,2022-10-20T02:00:04Z,6170000,47.0,169.0,1,right,P. Washington 17' step back Jump Shot (14 PTS) (T. Rozier 6 AST),"[1629023, 1626179]",1610612766.0,CHA,step back,,,Washington,P. Washington,,,,,Mid-Range,16-24 Center,17.54,Made,14.0,T. Rozier,1626179.0,6.0,,,,,,,,,,,,,,
623,PT06M53.00S,2022-10-20T02:00:15.0Z,4,REGULAR,3pt,Jump Shot,[],203476,30.831143232588698,68.62745098039215,1610612759,84,112,2022-10-20T02:00:20Z,6190000,-93.0,237.0,1,left,MISS G. Dieng 25' 3PT,[203476],1610612759.0,SAS,,,,Dieng,G. Dieng,,,,,Above the Break 3,24+ Left Center,25.49,Missed,,,,,,,,,,,,,,,,,,
624,PT06M49.00S,2022-10-20T02:00:18.5Z,4,REGULAR,rebound,offensive,[],1630200,,,1610612759,84,112,2022-10-20T02:00:18Z,6200000,,,0,,T. Jones REBOUND (Off:2 Def:1),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,623.0,3.0,1.0,2.0,,,,,
625,PT06M40.00S,2022-10-20T02:00:27.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630200,28.07161629434954,79.90196078431373,1610612759,84,112,2022-10-20T02:00:32Z,6210000,-150.0,211.0,1,left,MISS T. Jones 25' step back 3PT,[1630200],1610612759.0,SAS,step back,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,25.89,Missed,,,,,,,,,,,,,,,,,,
626,PT06M36.00S,2022-10-20T02:00:31.1Z,4,REGULAR,rebound,defensive,[],202330,,,1610612766,84,112,2022-10-20T02:00:31Z,6220000,,,0,,G. Hayward REBOUND (Off:0 Def:5),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,625.0,5.0,5.0,0.0,,,,,
627,PT06M35.00S,2022-10-20T02:00:35.8Z,4,REGULAR,3pt,Jump Shot,[],1629023,72.7496714848883,79.41176470588235,1610612766,84,115,2022-10-20T02:00:55Z,6230000,147.0,204.0,1,right,P. Washington 25' 3PT pullup (17 PTS),[1629023],1610612766.0,CHA,pullup,,,Washington,P. Washington,,,,,Above the Break 3,24+ Right Center,25.13,Made,17.0,,,,,,,,,,,,,,,,,
628,PT06M35.00S,2022-10-20T02:00:46.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,84,115,2022-10-20T02:00:46Z,6240000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT06M35.00S,2022-10-20T02:02:48.0Z,4,REGULAR,substitution,out,[],1626179,,,1610612759,84,115,2022-10-20T02:03:39Z,6250000,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT06M35.00S,2022-10-20T02:02:48.0Z,4,REGULAR,substitution,out,[],1630208,,,1610612759,84,115,2022-10-20T02:03:39Z,6260000,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT06M35.00S,2022-10-20T02:02:48.0Z,4,REGULAR,substitution,in,[],203486,,,1610612759,84,115,2022-10-20T02:03:39Z,6270000,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT06M35.00S,2022-10-20T02:02:48.0Z,4,REGULAR,substitution,in,[],1628372,,,1610612759,84,115,2022-10-20T02:03:39Z,6280000,,,0,,SUB in: D. Smith Jr.,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT06M16.00S,2022-10-20T02:03:56.2Z,4,REGULAR,foul,personal,['2freethrow'],1629023,,,1610612759,84,115,2022-10-20T02:04:05Z,6290000,,,0,,P. Washington shooting personal FOUL (2 PF) (Primo 2 FT),"[1629023, 1630563]",1610612766.0,CHA,shooting,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1193.0,2.0,0.0,Primo,1630563.0
635,PT06M16.00S,2022-10-20T02:04:18.7Z,4,REGULAR,freethrow,1 of 2,[],1630563,,,1610612759,85,115,2022-10-20T02:04:18Z,6310000,,,0,,J. Primo Free Throw 1 of 2 (7 PTS),[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
636,PT06M16.00S,2022-10-20T02:04:32.3Z,4,REGULAR,freethrow,2 of 2,[],1630563,,,1610612759,86,115,2022-10-20T02:04:32Z,6320000,,,0,,J. Primo Free Throw 2 of 2 (8 PTS),[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
638,PT05M53.00S,2022-10-20T02:05:14.6Z,4,REGULAR,3pt,Jump Shot,[],202330,73.53810775295663,12.254901960784313,1610612766,86,118,2022-10-20T02:05:20Z,6340000,-189.0,196.0,1,right,G. Hayward 27' 3PT  (18 PTS) (M. Plumlee 4 AST),"[202330, 203486]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Above the Break 3,24+ Left Center,27.22,Made,18.0,M. Plumlee,203486.0,4.0,,,,,,,,,,,,,,
640,PT05M30.00S,2022-10-20T02:05:39.0Z,4,REGULAR,foul,personal,['2freethrow'],1628372,,,1610612759,86,118,2022-10-20T02:05:46Z,6360000,,,0,,D. Smith Jr. shooting personal FOUL (2 PF) (Jones 2 FT),"[1628372, 1630200]",1610612766.0,CHA,shooting,,,Smith Jr.,D. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1628171.0,2.0,0.0,Jones,1630200.0
642,PT05M30.00S,2022-10-20T02:06:04.0Z,4,REGULAR,freethrow,1 of 2,[],1630200,,,1610612759,87,118,2022-10-20T02:06:04Z,6380000,,,0,,T. Jones Free Throw 1 of 2 (13 PTS),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
643,PT05M30.00S,2022-10-20T02:06:21.3Z,4,REGULAR,freethrow,2 of 2,[],1630200,,,1610612759,88,118,2022-10-20T02:06:21Z,6390000,,,0,,T. Jones Free Throw 2 of 2 (14 PTS),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
644,PT05M22.00S,2022-10-20T02:06:42.2Z,4,REGULAR,turnover,traveling,[],202330,,,1610612766,88,118,2022-10-20T02:06:49Z,6400000,,,0,,G. Hayward traveling TURNOVER (5 TO),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Above the Break 3,24+ Right Center,,,,,,,5.0,,,,,,,,,1662.0,,,,
645,PT05M22.00S,2022-10-20T02:06:48.0Z,4,REGULAR,substitution,out,[],1630200,,,1610612759,88,118,2022-10-20T02:06:53Z,6410000,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT05M22.00S,2022-10-20T02:06:48.0Z,4,REGULAR,substitution,in,[],1631110,,,1610612759,88,118,2022-10-20T02:06:53Z,6420000,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT05M12.00S,2022-10-20T02:07:05.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630563,15.719448094612352,45.588235294117645,1610612759,88,118,2022-10-20T02:15:17Z,6430000,22.0,95.0,1,left,MISS J. Primo 9' driving DUNK,[1630563],1610612759.0,SAS,driving,,,Primo,J. Primo,,,,,In The Paint (Non-RA),8-16 Center,9.78,Missed,,,,,,,,,,,,,,,,,,
649,PT05M09.00S,2022-10-20T02:07:08.2Z,4,REGULAR,rebound,defensive,[],1626162,,,1610612766,88,118,2022-10-20T02:07:14Z,6450000,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:3),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,647.0,3.0,3.0,0.0,,,,,
650,PT05M08.00S,2022-10-20T02:07:08.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",202330,93.77463863337714,47.05882352941176,1610612766,88,120,2022-10-20T02:07:32Z,6460000,-15.0,6.0,1,right,G. Hayward cutting DUNK (20 PTS) (K. Oubre Jr. 2 AST),"[202330, 1626162]",1610612766.0,CHA,cutting,,,Hayward,G. Hayward,,,,,Restricted Area,0-8 Center,1.59,Made,20.0,K. Oubre Jr.,1626162.0,2.0,,,,,,,,,,,,,,
653,PT04M45.00S,2022-10-20T02:07:50.7Z,4,REGULAR,turnover,bad pass,[],1630563,,,1610612759,88,120,2022-10-20T02:08:02Z,6490000,,,0,,J. Primo bad pass TURNOVER (3 TO),"[1630563, 1628372]",1610612759.0,SAS,,,,Primo,J. Primo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,3.0,Smith Jr.,1628372.0,,,,,,,,,,,
654,PT04M45.00S,2022-10-20T02:07:50.7Z,4,REGULAR,steal,,[],1628372,,,1610612766,88,120,2022-10-20T02:07:52Z,6500000,,,0,,D. Smith Jr. STEAL (2 STL),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
655,PT04M40.00S,2022-10-20T02:07:55.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203486,92.85479632063075,50.0,1610612766,88,122,2022-10-20T02:08:06Z,6510000,0.0,15.0,1,right,M. Plumlee Layup (12 PTS) (D. Smith Jr. 4 AST),"[203486, 1628372]",1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,1.47,Made,12.0,D. Smith Jr.,1628372.0,4.0,,,,,,,,,,,,,,
657,PT04M24.00S,2022-10-20T02:08:11.4Z,4,REGULAR,2pt,Jump Shot,[],1629641,20.844283837056505,56.61764705882353,1610612759,88,122,2022-10-20T02:08:15Z,6530000,-33.0,143.0,1,left,MISS R. Langford 14' floating Shot,[1629641],1610612759.0,SAS,floating,,,Langford,R. Langford,,,,,Mid-Range,8-16 Center,14.72,Missed,,,,,,,,,,,,,,,,,,
658,PT04M22.00S,2022-10-20T02:08:13.4Z,4,REGULAR,rebound,defensive,[],1626162,,,1610612766,88,122,2022-10-20T02:08:15Z,6540000,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:4),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,657.0,4.0,4.0,0.0,,,,,
659,PT04M20.00S,2022-10-20T02:08:20.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,88,122,2022-10-20T02:08:20Z,6550000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT04M20.00S,2022-10-20T02:10:16.4Z,4,REGULAR,substitution,out,[],1628372,,,1610612766,88,122,2022-10-20T02:11:07Z,6560000,,,0,,SUB out: D. Smith Jr.,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT04M20.00S,2022-10-20T02:10:16.4Z,4,REGULAR,substitution,out,[],1626162,,,1610612766,88,122,2022-10-20T02:11:07Z,6570000,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT04M20.00S,2022-10-20T02:10:16.4Z,4,REGULAR,substitution,out,[],202330,,,1610612766,88,122,2022-10-20T02:11:07Z,6580000,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT04M20.00S,2022-10-20T02:10:16.4Z,4,REGULAR,substitution,out,[],203486,,,1610612766,88,122,2022-10-20T02:11:07Z,6590000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT04M20.00S,2022-10-20T02:10:16.4Z,4,REGULAR,substitution,out,[],1629023,,,1610612766,88,122,2022-10-20T02:11:07Z,6600000,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT04M20.00S,2022-10-20T02:10:16.4Z,4,REGULAR,substitution,in,[],1631121,,,1610612766,88,122,2022-10-20T02:11:07Z,6610000,,,0,,SUB in: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT04M20.00S,2022-10-20T02:10:16.4Z,4,REGULAR,substitution,in,[],1631109,,,1610612766,88,122,2022-10-20T02:11:07Z,6620000,,,0,,SUB in: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT04M20.00S,2022-10-20T02:10:16.4Z,4,REGULAR,substitution,in,[],1630547,,,1610612766,88,122,2022-10-20T02:11:07Z,6630000,,,0,,SUB in: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT04M20.00S,2022-10-20T02:10:16.4Z,4,REGULAR,substitution,in,[],1630539,,,1610612766,88,122,2022-10-20T02:11:07Z,6640000,,,0,,SUB in: K. Jones,[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT04M20.00S,2022-10-20T02:10:16.4Z,4,REGULAR,substitution,in,[],1630177,,,1610612766,88,122,2022-10-20T02:11:07Z,6650000,,,0,,SUB in: T. Maledon,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT04M06.00S,2022-10-20T02:11:25.1Z,4,REGULAR,3pt,Jump Shot,[],1630547,66.5735873850197,46.32352941176471,1610612766,88,122,2022-10-20T02:11:58Z,6660000,-18.0,262.0,1,right,MISS J. Bouknight 26' 3PT,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,Above the Break 3,24+ Center,26.23,Missed,,,,,,,,,,,,,,,,,,
671,PT04M03.00S,2022-10-20T02:11:28.1Z,4,REGULAR,rebound,defensive,[],203476,,,1610612759,88,122,2022-10-20T02:11:58Z,6670000,,,0,,G. Dieng REBOUND (Off:0 Def:1),[203476],1610612759.0,SAS,,,,Dieng,G. Dieng,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,670.0,1.0,1.0,0.0,,,,,
673,PT03M49.00S,2022-10-20T02:11:56.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631110,5.732588699080158,49.50980392156863,1610612759,88,122,2022-10-20T02:12:04Z,6690000,2.0,1.0,1,left,MISS J. Sochan alley-oop Layup,[1631110],1610612759.0,SAS,alley-oop,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,0.29,Missed,,,,,,,,,,,,,,,,,,
674,PT03M49.00S,2022-10-20T02:11:56.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612766,88,122,2022-10-20T02:12:04Z,6700000,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,673.0,,,,,,,,
