actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
601,PT08M08.00S,2022-10-31T01:01:22.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,8.09789750328515,45.34313725490196,1610612759,90,84,2022-10-31T01:01:38Z,5990000,23.0,24.0,1,left,MISS T. Jones driving Layup,[1630200],1610612759.0,SAS,driving,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,3.32,Missed,,,,,,,,,,,,,,,,,,
603,PT08M04.00S,2022-10-31T01:01:26.4Z,4,REGULAR,rebound,defensive,[],1630162,,,1610612750,90,84,2022-10-31T01:01:38Z,6010000,,,0,,A. Edwards REBOUND (Off:0 Def:1),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,601.0,1.0,1.0,0.0,,,,,,,,,,,,,
604,PT08M03.00S,2022-10-31T01:01:27.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627752,92.32917214191852,47.794117647058826,1610612750,90,86,2022-10-31T01:01:45Z,6020000,-11.0,20.0,1,right,T. Prince driving finger roll Layup (9 PTS) (A. Edwards 6 AST),"[1627752, 1630162]",1610612750.0,MIN,driving finger roll,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,2.25,Made,9.0,,,,,A. Edwards,1630162.0,6.0,,,,,,,,,,
606,PT08M03.00S,2022-10-31T01:01:32.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612759,90,86,2022-10-31T01:01:32Z,6040000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT08M03.00S,2022-10-31T01:03:55.5Z,4,REGULAR,substitution,out,[],1627751,,,1610612759,90,86,2022-10-31T01:04:07Z,6050000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT08M03.00S,2022-10-31T01:03:55.5Z,4,REGULAR,substitution,out,[],1630200,,,1610612759,90,86,2022-10-31T01:04:07Z,6060000,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT08M03.00S,2022-10-31T01:03:55.5Z,4,REGULAR,substitution,in,[],1628380,,,1610612759,90,86,2022-10-31T01:04:07Z,6070000,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT08M03.00S,2022-10-31T01:03:55.5Z,4,REGULAR,substitution,in,[],1629640,,,1610612759,90,86,2022-10-31T01:04:07Z,6080000,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT07M48.00S,2022-10-31T01:04:36.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629641,7.046649145860711,55.392156862745104,1610612759,90,86,2022-10-31T01:04:43Z,6090000,-27.0,14.0,1,left,MISS R. Langford Layup - blocked,"[1629641, 1630183]",1610612759.0,SAS,,,,Langford,R. Langford,,,,,Restricted Area,0-8 Center,3.03,Missed,,,,,,,,,,,,,,,McDaniels,1630183.0,,
612,PT07M48.00S,2022-10-31T01:04:36.8Z,4,REGULAR,block,,[],1630183,,,1610612759,90,86,2022-10-31T01:04:40Z,6100000,,,0,,J. McDaniels BLOCK (1 BLK),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
613,PT07M43.00S,2022-10-31T01:04:41.8Z,4,REGULAR,rebound,offensive,[],1629641,,,1610612759,90,86,2022-10-31T01:04:43Z,6110000,,,0,,R. Langford REBOUND (Off:4 Def:3),[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,Restricted Area,0-8 Center,,,,611.0,7.0,3.0,4.0,,,,,,,,,,,,,
614,PT07M43.00S,2022-10-31T01:04:43.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628966,9.280551905387648,50.73529411764706,1610612759,90,86,2022-10-31T01:22:26Z,6120000,-4.0,35.0,1,left,MISS K. Bates-Diop cutting Layup,[1628966],1610612759.0,SAS,cutting,,,Bates-Diop,K. Bates-Diop,,,,,Restricted Area,0-8 Center,3.49,Missed,,,,,,,,,,,,,,,,,,
615,PT07M43.00S,2022-10-31T01:04:43.8Z,4,REGULAR,rebound,offensive,[],1628966,,,1610612759,90,86,2022-10-31T01:22:26Z,6130000,,,0,,K. Bates-Diop REBOUND (Off:2 Def:4),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,Restricted Area,0-8 Center,,,,614.0,6.0,4.0,2.0,,,,,,,,,,,,,
616,PT07M43.00S,2022-10-31T01:04:48.6Z,4,REGULAR,foul,personal,['2freethrow'],1627752,,,1610612759,90,86,2022-10-31T01:04:56Z,6140000,,,0,,T. Prince shooting personal FOUL (2 PF) (Bates-Diop 2 FT),"[1627752, 1628966]",1610612750.0,MIN,shooting,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1148.0,2.0,1.0,Bates-Diop,1628966.0,,,,,
618,PT07M43.00S,2022-10-31T01:05:12.3Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1628966,,,1610612759,91,86,2022-10-31T01:05:12Z,6160000,,,0,,K. Bates-Diop Free Throw 1 of 2 (14 PTS),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
619,PT07M43.00S,2022-10-31T01:05:24.9Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1628966,,,1610612759,92,86,2022-10-31T01:05:24Z,6170000,,,0,,K. Bates-Diop Free Throw 2 of 2 (15 PTS),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
620,PT07M30.00S,2022-10-31T01:05:38.6Z,4,REGULAR,2pt,Jump Shot,[],1626156,80.3712220762155,33.82352941176471,1610612750,92,86,2022-10-31T01:05:43Z,6180000,-81.0,132.0,1,right,MISS D. Russell 15' pullup Shot,[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,Mid-Range,8-16 Left,15.48,Missed,,,,,,,,,,,,,,,,,,
621,PT07M26.00S,2022-10-31T01:05:42.6Z,4,REGULAR,rebound,defensive,[],1628380,,,1610612759,92,86,2022-10-31T01:05:43Z,6190000,,,0,,Z. Collins REBOUND (Off:1 Def:2),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Mid-Range,8-16 Left,,,,620.0,3.0,2.0,1.0,,,,,,,,,,,,,
622,PT07M18.00S,2022-10-31T01:05:50.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629641,7.178055190538765,47.30392156862745,1610612759,94,86,2022-10-31T01:05:55Z,6200000,13.0,15.0,1,left,R. Langford cutting Layup (7 PTS) (Z. Collins 2 AST),"[1629641, 1628380]",1610612759.0,SAS,cutting,,,Langford,R. Langford,,,,,Restricted Area,0-8 Center,2.02,Made,7.0,,,,,Z. Collins,1628380.0,2.0,,,,,,,,,,
624,PT07M02.00S,2022-10-31T01:06:06.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,90.09526938239159,51.470588235294116,1610612750,94,86,2022-10-31T01:06:14Z,6220000,7.0,41.0,1,right,MISS N. Reid Layup,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,4.13,Missed,,,,,,,,,,,,,,,,,,
625,PT06M57.00S,2022-10-31T01:06:11.5Z,4,REGULAR,rebound,offensive,[],1629675,,,1610612750,94,86,2022-10-31T01:06:14Z,6230000,,,0,,N. Reid REBOUND (Off:1 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,624.0,2.0,1.0,1.0,,,,,,,,,,,,,
626,PT06M57.00S,2022-10-31T01:06:10.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629675,94.40999984741211,50.0,1610612750,94,88,2022-10-31T01:06:10Z,6240000,0.0,0.0,1,right,N. Reid putback Layup (11 PTS),[1629675],1610612750.0,MIN,putback,,,Reid,N. Reid,,,,,Mid-Range,8-16 Left,0.0,Made,11.0,,,,,,,,,,,,,,,,,
627,PT06M43.00S,2022-10-31T01:06:24.9Z,4,REGULAR,turnover,bad pass,[],1628966,,,1610612759,94,88,2022-10-31T01:06:32Z,6250000,,,0,,K. Bates-Diop bad pass TURNOVER (4 TO),"[1628966, 1630183]",1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,4.0,,,McDaniels,1630183.0
628,PT06M43.00S,2022-10-31T01:06:24.9Z,4,REGULAR,steal,,[],1630183,,,1610612750,94,88,2022-10-31T01:06:26Z,6260000,,,0,,J. McDaniels STEAL (3 STL),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
629,PT06M38.00S,2022-10-31T01:06:30.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626156,93.38042049934296,46.81372549019608,1610612750,94,90,2022-10-31T01:06:38Z,6270000,-16.0,10.0,1,right,D. Russell driving Layup (10 PTS) (T. Prince 1 AST),"[1626156, 1627752]",1610612750.0,MIN,driving,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,1.86,Made,10.0,,,,,T. Prince,1627752.0,1.0,,,,,,,,,,
631,PT06M24.00S,2022-10-31T01:06:45.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628966,7.835085413929041,52.20588235294118,1610612759,96,90,2022-10-31T01:06:55Z,6290000,-11.0,21.0,1,left,K. Bates-Diop cutting Layup (17 PTS) (K. Johnson 7 AST),"[1628966, 1629640]",1610612759.0,SAS,cutting,,,Bates-Diop,K. Bates-Diop,,,,,Restricted Area,0-8 Center,2.38,Made,17.0,,,,,K. Johnson,1629640.0,7.0,,,,,,,,,,
633,PT06M24.00S,2022-10-31T01:06:49.5Z,4,REGULAR,foul,personal,['1freethrow'],1627752,,,1610612759,96,90,2022-10-31T01:07:18Z,6310000,,,0,,T. Prince shooting personal FOUL (3 PF) (Bates-Diop 1 FT),"[1627752, 1628966]",1610612750.0,MIN,shooting,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1629175.0,3.0,1.0,Bates-Diop,1628966.0,,,,,
635,PT06M24.00S,2022-10-31T01:07:10.9Z,4,REGULAR,substitution,out,[],1629675,,,1610612759,96,90,2022-10-31T01:07:17Z,6330000,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT06M24.00S,2022-10-31T01:07:10.9Z,4,REGULAR,substitution,out,[],1627752,,,1610612759,96,90,2022-10-31T01:07:17Z,6340000,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT06M24.00S,2022-10-31T01:07:10.9Z,4,REGULAR,substitution,in,[],203497,,,1610612759,96,90,2022-10-31T01:07:17Z,6350000,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT06M24.00S,2022-10-31T01:07:10.9Z,4,REGULAR,substitution,in,[],1626157,,,1610612759,96,90,2022-10-31T01:07:17Z,6360000,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT06M24.00S,2022-10-31T01:07:19.1Z,4,REGULAR,freethrow,1 of 1,[],1628966,,,1610612759,97,90,2022-10-31T01:07:19Z,6370000,,,0,,K. Bates-Diop Free Throw 1 of 1 (18 PTS),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
640,PT06M03.00S,2022-10-31T01:07:34.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203497,84.70762155059133,49.50980392156863,1610612750,97,90,2022-10-31T01:14:08Z,6380000,-2.0,91.0,1,right,MISS R. Gobert 9' floating Shot,[203497],1610612750.0,MIN,floating,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Center,9.12,Missed,,,,,,,,,,,,,,,,,,
641,PT06M00.00S,2022-10-31T01:07:37.8Z,4,REGULAR,rebound,defensive,[],1629640,,,1610612759,97,90,2022-10-31T01:07:40Z,6390000,,,0,,K. Johnson REBOUND (Off:0 Def:6),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,640.0,6.0,6.0,0.0,,,,,,,,,,,,,
642,PT05M53.00S,2022-10-31T01:07:45.1Z,4,REGULAR,2pt,Jump Shot,[],1629640,20.581471747700395,47.794117647058826,1610612759,97,90,2022-10-31T01:07:49Z,6400000,11.0,141.0,1,left,MISS K. Johnson 14' pullup Shot,[1629640],1610612759.0,SAS,pullup,,,Johnson,K. Johnson,,,,,Mid-Range,8-16 Center,14.14,Missed,,,,,,,,,,,,,,,,,,
643,PT05M50.00S,2022-10-31T01:07:48.1Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612750,97,90,2022-10-31T01:07:49Z,6410000,,,0,,K. Towns REBOUND (Off:2 Def:6),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Mid-Range,8-16 Center,,,,642.0,8.0,6.0,2.0,,,,,,,,,,,,,
644,PT05M46.00S,2022-10-31T01:07:53.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630162,89.04402102496715,50.245098039215684,1610612750,97,92,2022-10-31T01:08:04Z,6420000,1.0,50.0,1,right,A. Edwards driving Layup (16 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,5.05,Made,16.0,,,,,,,,,,,,,,,,,
645,PT05M29.00S,2022-10-31T01:08:09.1Z,4,REGULAR,2pt,Jump Shot,[],1628380,20.45006570302234,58.82352941176471,1610612759,99,92,2022-10-31T01:08:14Z,6430000,-44.0,140.0,1,left,Z. Collins 14' Jump Shot (9 PTS) (R. Langford 1 AST),"[1628380, 1629641]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Mid-Range,8-16 Center,14.65,Made,9.0,,,,,R. Langford,1629641.0,1.0,,,,,,,,,,
647,PT05M29.00S,2022-10-31T01:08:16.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,99,92,2022-10-31T01:08:16Z,6450000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT05M29.00S,2022-10-31T01:09:30.2Z,4,REGULAR,substitution,out,[],1631103,,,1610612750,99,92,2022-10-31T01:09:57Z,6460000,,,0,,SUB out: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT05M29.00S,2022-10-31T01:09:30.2Z,4,REGULAR,substitution,out,[],1628966,,,1610612750,99,92,2022-10-31T01:09:57Z,6470000,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT05M29.00S,2022-10-31T01:09:30.2Z,4,REGULAR,substitution,out,[],1626156,,,1610612750,99,92,2022-10-31T01:09:57Z,6480000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT05M29.00S,2022-10-31T01:09:30.2Z,4,REGULAR,substitution,in,[],1627751,,,1610612750,99,92,2022-10-31T01:09:57Z,6490000,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT05M29.00S,2022-10-31T01:09:30.2Z,4,REGULAR,substitution,in,[],203926,,,1610612750,99,92,2022-10-31T01:09:57Z,6500000,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT05M29.00S,2022-10-31T01:09:30.2Z,4,REGULAR,substitution,in,[],1627854,,,1610612750,99,92,2022-10-31T01:09:57Z,6510000,,,0,,SUB in: B. Forbes,[1627854],1610612750.0,MIN,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT05M12.00S,2022-10-31T01:10:06.9Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203497,88.12417871222075,48.77450980392157,1610612750,99,92,2022-10-31T01:15:34Z,6520000,-6.0,59.0,1,right,MISS R. Gobert turnaround Hook,[203497],1610612750.0,MIN,turnaround,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,5.94,Missed,,,,,,,,,,,,,,,,,,
655,PT05M07.00S,2022-10-31T01:10:11.9Z,4,REGULAR,rebound,offensive,[],203497,,,1610612750,99,92,2022-10-31T01:10:18Z,6530000,,,0,,R. Gobert REBOUND (Off:6 Def:5),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,654.0,11.0,5.0,6.0,,,,,,,,,,,,,
656,PT05M07.00S,2022-10-31T01:10:11.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203497,94.40999984741211,50.0,1610612750,99,92,2022-10-31T01:10:11Z,6540000,0.0,0.0,1,right,MISS R. Gobert tip Layup,[203497],1610612750.0,MIN,tip,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
657,PT05M05.00S,2022-10-31T01:10:13.9Z,4,REGULAR,rebound,defensive,[],1627751,,,1610612759,99,92,2022-10-31T01:10:13Z,6550000,,,0,,J. Poeltl REBOUND (Off:1 Def:11),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Mid-Range,8-16 Left,,,,656.0,12.0,11.0,1.0,,,,,,,,,,,,,
658,PT05M03.00S,2022-10-31T01:10:15.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203926,14.931011826544022,96.56862745098039,1610612759,102,92,2022-10-31T01:10:21Z,6560000,-233.0,88.0,1,left,D. McDermott 24' 3PT  (23 PTS) (K. Johnson 8 AST),"[203926, 1629640]",1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Left Corner 3,24+ Left,24.88,Made,23.0,,,,,K. Johnson,1629640.0,8.0,,,,,,,,,,
660,PT04M39.00S,2022-10-31T01:10:40.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,90.22667542706965,49.50980392156863,1610612750,102,94,2022-10-31T01:10:46Z,6580000,-2.0,39.0,1,right,A. Edwards driving Layup (18 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,3.95,Made,18.0,,,,,,,,,,,,,,,,,
661,PT04M20.00S,2022-10-31T01:10:59.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,7.5722733245729295,43.872549019607845,1610612759,102,94,2022-10-31T01:11:09Z,6590000,31.0,19.0,1,left,MISS K. Johnson driving Layup - blocked,"[1629640, 1630162]",1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,3.59,Missed,,,,,,,,,,,,,,,Edwards,1630162.0,,
662,PT04M20.00S,2022-10-31T01:10:59.9Z,4,REGULAR,block,,[],1630162,,,1610612759,102,94,2022-10-31T01:11:02Z,6600000,,,0,,A. Edwards BLOCK (1 BLK),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
663,PT04M20.00S,2022-10-31T01:10:59.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612759,102,94,2022-10-31T01:11:09Z,6610000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Restricted Area,0-8 Center,,,,661.0,,,,,,,,,,,,,,,,
665,PT04M17.00S,2022-10-31T01:11:38.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628380,6.783837056504599,53.67647058823529,1610612759,102,94,2022-10-31T01:11:44Z,6630000,-18.0,11.0,1,left,MISS Z. Collins driving reverse Layup,[1628380],1610612759.0,SAS,driving reverse,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,2.16,Missed,,,,,,,,,,,,,,,,,,
666,PT04M14.00S,2022-10-31T01:11:41.3Z,4,REGULAR,rebound,defensive,[],203497,,,1610612750,102,94,2022-10-31T01:11:44Z,6640000,,,0,,R. Gobert REBOUND (Off:6 Def:6),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,665.0,12.0,6.0,6.0,,,,,,,,,,,,,
667,PT03M57.00S,2022-10-31T01:11:58.8Z,4,REGULAR,3pt,Jump Shot,[],1630183,86.15308804204993,1.9607843137254901,1610612750,102,94,2022-10-31T01:12:03Z,6650000,-240.0,78.0,1,right,MISS J. McDaniels 25' 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Left Corner 3,24+ Left,25.25,Missed,,,,,,,,,,,,,,,,,,
668,PT03M54.00S,2022-10-31T01:12:01.1Z,4,REGULAR,rebound,defensive,[],1628380,,,1610612759,102,94,2022-10-31T01:12:01Z,6660000,,,0,,Z. Collins REBOUND (Off:1 Def:3),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Left Corner 3,24+ Left,,,,667.0,4.0,3.0,1.0,,,,,,,,,,,,,
669,PT03M51.00S,2022-10-31T01:12:06.4Z,4,REGULAR,foul,personal,[],1630183,,,1610612759,102,94,2022-10-31T01:12:14Z,6670000,,,0,,J. McDaniels personal FOUL (3 PF),"[1630183, 1629641]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1148.0,3.0,0.0,Langford,1629641.0,,,,,
671,PT03M35.00S,2022-10-31T01:12:41.0Z,4,REGULAR,3pt,Jump Shot,[],1628380,12.959921156373195,2.2058823529411766,1610612759,102,94,2022-10-31T01:12:47Z,6690000,239.0,69.0,1,left,MISS Z. Collins 24' 3PT,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Right Corner 3,24+ Right,24.88,Missed,,,,,,,,,,,,,,,,,,
672,PT03M34.00S,2022-10-31T01:12:42.0Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612750,102,94,2022-10-31T01:12:47Z,6700000,,,0,,K. Towns REBOUND (Off:2 Def:7),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Right Corner 3,24+ Right,,,,671.0,9.0,7.0,2.0,,,,,,,,,,,,,
673,PT03M34.00S,2022-10-31T01:12:47.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,102,94,2022-10-31T01:12:47Z,6710000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT03M34.00S,2022-10-31T01:14:18.5Z,4,REGULAR,substitution,out,[],203926,,,1610612750,102,94,2022-10-31T01:14:24Z,6720000,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT03M34.00S,2022-10-31T01:14:18.5Z,4,REGULAR,substitution,in,[],1630200,,,1610612750,102,94,2022-10-31T01:14:24Z,6730000,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT03M22.00S,2022-10-31T01:14:35.3Z,4,REGULAR,foul,offensive,[],203497,,,1610612750,102,94,2022-10-31T01:14:53Z,6740000,,,0,,R. Gobert offensive FOUL (2 PF),"[203497, 1628380]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1148.0,2.0,0.0,Collins,1628380.0,,,,,
678,PT03M22.00S,2022-10-31T01:14:35.3Z,4,REGULAR,turnover,offensive foul,[],203497,,,1610612750,102,94,2022-10-31T01:14:35Z,6760000,,,0,,R. Gobert offensive foul TURNOVER (1 TO),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1148.0,,,,,1.0,,,,
679,PT03M22.00S,2022-10-31T01:14:42.7Z,4,REGULAR,substitution,out,[],1629641,,,1610612759,102,94,2022-10-31T01:14:49Z,6770000,,,0,,SUB out: R. Langford,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT03M22.00S,2022-10-31T01:14:42.7Z,4,REGULAR,substitution,in,[],203926,,,1610612759,102,94,2022-10-31T01:14:49Z,6780000,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
681,PT02M58.00S,2022-10-31T01:15:21.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628380,7.046649145860711,53.92156862745098,1610612759,102,94,2022-10-31T01:15:31Z,6790000,-20.0,14.0,1,left,MISS Z. Collins driving Layup - blocked,"[1628380, 203497]",1610612759.0,SAS,driving,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,2.39,Missed,,,,,,,,,,,,,,,Gobert,203497.0,,
682,PT02M58.00S,2022-10-31T01:15:21.4Z,4,REGULAR,block,,[],203497,,,1610612759,102,94,2022-10-31T01:15:24Z,6800000,,,0,,R. Gobert BLOCK (2 BLK),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
683,PT02M57.00S,2022-10-31T01:15:22.4Z,4,REGULAR,rebound,offensive,[],1628380,,,1610612759,102,94,2022-10-31T01:15:31Z,6810000,,,0,,Z. Collins REBOUND (Off:2 Def:3),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,681.0,5.0,3.0,2.0,,,,,,,,,,,,,
684,PT02M57.00S,2022-10-31T01:15:26.8Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612759,102,94,2022-10-31T01:15:38Z,6820000,,,0,,SAS shot clock Team TURNOVER,[],1610612759.0,SAS,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1629175.0,,,,,,,,,
