actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
273,PT05M04.00S,2023-01-18T01:55:35.3Z,2,REGULAR,freethrow,1 of 1,[],1629640,,,1610612759,39,34,2023-01-18T02:01:51Z,2650000,False,,,0,,MISS K. Johnson technical Free Throw 1 of 1,[1629640],1610612759.0,SAS,technical,,,Johnson,K. Johnson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
274,PT05M04.00S,2023-01-18T01:55:35.3Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612759,39,34,2023-01-18T02:01:51Z,2655000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,273.0,,,,,,,,,,,,,,,,,
268,PT05M04.00S,2023-01-18T01:55:35.4Z,2,REGULAR,foul,personal,['2freethrow'],1631110,,,1610612759,39,34,2023-01-18T02:00:41Z,2657500,False,,,0,,J. Sochan flagrant-type-1 personal FOUL (2 PF) (Morris 2 FT),"[1631110, 202693]",1610612759.0,SAS,flagrant-type-1,,,Sochan,J. Sochan,,,,,Mid-Range,8-16 Center,,,,,,,,101284.0,2.0,0.0,Morris,202693.0,,,,,,,,
271,PT05M04.00S,2023-01-18T01:56:42.3Z,2,REGULAR,freethrow,1 of 2,[],202693,,,1610612751,39,35,2023-01-18T01:57:32Z,2660000,False,,,0,,M. Morris flagrant Free Throw 1 of 2 (1 PTS),[202693],1610612751.0,BKN,flagrant,,,Morris,M. Morris,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
275,PT05M04.00S,2023-01-18T01:56:42.3Z,2,REGULAR,freethrow,2 of 2,[],202693,,,1610612751,39,36,2023-01-18T01:57:32Z,2665000,False,,,0,,M. Morris flagrant Free Throw 2 of 2 (2 PTS),[202693],1610612751.0,BKN,flagrant,,,Morris,M. Morris,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
276,PT05M04.00S,2023-01-18T01:57:23.2Z,2,REGULAR,substitution,out,[],1626169,,,1610612759,39,36,2023-01-18T01:58:57Z,2700000,False,,,0,,SUB out: S. Johnson,[1626169],1610612759.0,SAS,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT05M04.00S,2023-01-18T01:57:23.2Z,2,REGULAR,substitution,in,[],1626196,,,1610612759,39,36,2023-01-18T01:58:57Z,2710000,False,,,0,,SUB in: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT04M48.00S,2023-01-18T01:57:34.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,10.068988173455978,50.49019607843137,1610612751,39,38,2023-01-18T02:03:39Z,2720000,False,-2.0,42.0,1,left,C. Thomas driving floating Jump Shot (2 PTS),[1630560],1610612751.0,BKN,driving floating,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,4.22,Made,,,,,2.0,,,,,,,,,,,,,
279,PT04M35.00S,2023-01-18T01:57:48.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631110,87.46714848883047,42.15686274509804,1610612759,41,38,2023-01-18T01:59:06Z,2730000,False,-39.0,65.0,1,right,J. Sochan 7' driving Layup (15 PTS) (Z. Collins 2 AST),"[1631110, 1628380]",1610612759.0,SAS,driving,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),0-8 Center,7.62,Made,,,,,15.0,,,,,,,,Z. Collins,1628380.0,2.0,,,
280,PT04M35.00S,2023-01-18T01:57:57.3Z,2,REGULAR,foul,personal,['1freethrow'],202693,,,1610612759,41,38,2023-01-18T01:58:54Z,2740000,False,,,0,,M. Morris shooting personal FOUL (2 PF) (Sochan 1 FT),"[202693, 1631110]",1610612751.0,BKN,shooting,,,Morris,M. Morris,,,,,Restricted Area,0-8 Center,,,,,,,,202035.0,2.0,1.0,Sochan,1631110.0,,,,,,,,
282,PT04M35.00S,2023-01-18T01:58:32.4Z,2,REGULAR,timeout,full,['team'],0,,,1610612759,41,38,2023-01-18T02:00:25Z,2760000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT04M35.00S,2023-01-18T02:00:40.4Z,2,REGULAR,substitution,out,[],203933,,,1610612759,41,38,2023-01-18T02:00:55Z,2780000,False,,,0,,SUB out: T. Warren,[203933],1610612751.0,BKN,,,,Warren,T. Warren,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT04M35.00S,2023-01-18T02:00:40.4Z,2,REGULAR,substitution,out,[],1628410,,,1610612759,41,38,2023-01-18T02:00:55Z,2790000,False,,,0,,SUB out: E. Sumner,[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT04M35.00S,2023-01-18T02:00:40.4Z,2,REGULAR,substitution,in,[],203925,,,1610612759,41,38,2023-01-18T02:00:55Z,2800000,False,,,0,,SUB in: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT04M35.00S,2023-01-18T02:00:40.4Z,2,REGULAR,substitution,in,[],203552,,,1610612759,41,38,2023-01-18T02:00:55Z,2810000,False,,,0,,SUB in: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT04M35.00S,2023-01-18T02:01:05.0Z,2,REGULAR,freethrow,1 of 1,[],1631110,,,1610612759,42,38,2023-01-18T02:01:05Z,2820000,False,,,0,,J. Sochan Free Throw 1 of 1 (16 PTS),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,Made,,,,,16.0,,,,,,,,,,,,,
293,PT04M24.00S,2023-01-18T02:01:21.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630560,8.360709592641262,44.6078431372549,1610612751,42,40,2023-01-18T02:02:01Z,2830000,False,27.0,26.0,1,left,C. Thomas driving Layup (4 PTS) (B. Simmons 3 AST),"[1630560, 1627732]",1610612751.0,BKN,driving,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,3.76,Made,,,,,4.0,,,,,,,,B. Simmons,1627732.0,3.0,,,
294,PT04M24.00S,2023-01-18T02:01:25.9Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629640,,,1610612751,42,40,2023-01-18T02:01:51Z,2840000,False,,,0,,K. Johnson shooting personal FOUL (2 PF) (Thomas 1 FT),"[1629640, 1630560]",1610612759.0,SAS,shooting,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,202035.0,2.0,0.0,Thomas,1630560.0,,,,,,,,
296,PT04M24.00S,2023-01-18T02:01:52.3Z,2,REGULAR,freethrow,1 of 1,[],1630560,,,1610612751,42,40,2023-01-18T02:01:52Z,2860000,False,,,0,,MISS C. Thomas Free Throw 1 of 1,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
297,PT04M19.00S,2023-01-18T02:01:55.7Z,2,REGULAR,rebound,offensive,[],202693,,,1610612751,42,40,2023-01-18T02:01:55Z,2870000,False,,,0,,M. Morris REBOUND (Off:1 Def:1),[202693],1610612751.0,BKN,,,,Morris,M. Morris,,,,,,,,,296.0,2.0,1.0,1.0,,,,,,,,,,,,,,
298,PT04M19.00S,2023-01-18T02:01:55.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202693,5.590000152587891,50.0,1610612751,42,42,2023-01-18T02:01:55Z,2880000,False,0.0,0.0,1,left,M. Morris tip Layup (4 PTS),[202693],1610612751.0,BKN,tip,,,Morris,M. Morris,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,4.0,,,,,,,,,,,,,
299,PT04M00.00S,2023-01-18T02:02:14.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628380,85.10183968462549,48.03921568627451,1610612759,42,42,2023-01-18T02:06:10Z,2890000,False,-10.0,88.0,1,right,MISS Z. Collins 8' turnaround fadeaway Shot,[1628380],1610612759.0,SAS,turnaround fadeaway,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),8-16 Center,8.8,Missed,,,,,,,,,,,,,,,,,,
300,PT03M57.00S,2023-01-18T02:02:17.2Z,2,REGULAR,rebound,defensive,[],1627732,,,1610612751,42,42,2023-01-18T02:02:21Z,2900000,False,,,0,,B. Simmons REBOUND (Off:0 Def:5),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),8-16 Center,,,299.0,5.0,5.0,0.0,,,,,,,,,,,,,,
301,PT03M52.00S,2023-01-18T02:02:23.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203926,,,1610612751,42,42,2023-01-18T02:02:50Z,2910000,False,,,0,,D. McDermott personal FOUL (2 PF) (Simmons 2 FT),"[203926, 1627732]",1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Restricted Area,0-8 Center,,,,,,,,101284.0,2.0,0.0,Simmons,1627732.0,,,,,,,,
303,PT03M52.00S,2023-01-18T02:02:58.2Z,2,REGULAR,freethrow,1 of 2,[],1627732,,,1610612751,42,43,2023-01-18T02:02:58Z,2930000,False,,,0,,B. Simmons Free Throw 1 of 2 (7 PTS),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
304,PT03M52.00S,2023-01-18T02:03:02.2Z,2,REGULAR,substitution,out,[],203926,,,1610612751,42,43,2023-01-18T02:03:11Z,2940000,False,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT03M52.00S,2023-01-18T02:03:02.2Z,2,REGULAR,substitution,in,[],1630200,,,1610612751,42,43,2023-01-18T02:03:11Z,2950000,False,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT03M52.00S,2023-01-18T02:03:18.8Z,2,REGULAR,freethrow,2 of 2,[],1627732,,,1610612751,42,44,2023-01-18T02:03:18Z,2960000,False,,,0,,B. Simmons Free Throw 2 of 2 (8 PTS),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
307,PT03M40.00S,2023-01-18T02:03:35.5Z,2,REGULAR,foul,personal,['2freethrow'],1630560,,,1610612759,42,44,2023-01-18T02:13:35Z,2970000,False,,,0,,C. Thomas shooting personal FOUL (1 PF) (Johnson 2 FT),"[1630560, 1629640]",1610612751.0,BKN,shooting,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202035.0,1.0,0.0,Johnson,1629640.0,,,,,,,,
343,PT03M40.00S,2023-01-18T02:04:06.3Z,2,REGULAR,freethrow,1 of 2,[],1629640,,,1610612759,43,44,2023-01-18T02:08:03Z,2985000,False,,,0,,K. Johnson Free Throw 1 of 2 (7 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
344,PT03M40.00S,2023-01-18T02:04:06.3Z,2,REGULAR,freethrow,2 of 2,[],1629640,,,1610612759,44,44,2023-01-18T02:08:03Z,2987500,False,,,0,,K. Johnson Free Throw 2 of 2 (8 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
309,PT03M26.00S,2023-01-18T02:04:37.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,16.63929040735874,57.35294117647059,1610612751,44,46,2023-01-18T02:12:04Z,2990000,False,-37.0,104.0,1,left,C. Thomas 11' pullup Jump Shot (6 PTS),[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Center,11.02,Made,,,,,6.0,,,,,,,,,,,,,
311,PT03M26.00S,2023-01-18T02:04:56.9Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631110,,,1610612751,44,46,2023-01-18T02:05:15Z,3010000,False,,,0,,J. Sochan shooting personal FOUL (3 PF) (Thomas 1 FT),"[1631110, 1630560]",1610612759.0,SAS,shooting,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,201245.0,3.0,0.0,Thomas,1630560.0,,,,,,,,
313,PT03M26.00S,2023-01-18T02:05:09.9Z,2,REGULAR,substitution,out,[],1631110,,,1610612751,44,46,2023-01-18T02:05:23Z,3030000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT03M26.00S,2023-01-18T02:05:09.9Z,2,REGULAR,substitution,in,[],1631103,,,1610612751,44,46,2023-01-18T02:05:23Z,3040000,False,,,0,,SUB in: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT03M26.00S,2023-01-18T02:05:16.5Z,2,REGULAR,freethrow,1 of 1,[],1630560,,,1610612751,44,47,2023-01-18T02:05:16Z,3050000,False,,,0,,C. Thomas Free Throw 1 of 1 (7 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
316,PT03M20.00S,2023-01-18T02:05:23.1Z,2,REGULAR,foul,offensive,['inpenalty'],1628380,,,1610612759,44,47,2023-01-18T02:13:40Z,3060000,False,,,0,,Z. Collins charge offensive FOUL (2 PF),"[1628380, 202693]",1610612759.0,SAS,charge,,,Collins,Z. Collins,,,,,Mid-Range,16-24 Center,,,,,,,,101284.0,2.0,0.0,Morris,202693.0,,,,,,,,
318,PT03M20.00S,2023-01-18T02:05:23.1Z,2,REGULAR,turnover,offensive foul,[],1628380,,,1610612759,44,47,2023-01-18T02:05:23Z,3080000,False,,,0,,Z. Collins offensive foul TURNOVER (1 TO),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Mid-Range,16-24 Center,,,,,,,,101284.0,,,,,,,,,,1.0,,
319,PT03M04.00S,2023-01-18T02:05:50.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627732,7.5722733245729295,55.392156862745104,1610612751,44,47,2023-01-18T02:11:17Z,3090000,False,-27.0,19.0,1,left,MISS B. Simmons driving floating Shot,[1627732],1610612751.0,BKN,driving floating,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,3.28,Missed,,,,,,,,,,,,,,,,,,
320,PT03M01.00S,2023-01-18T02:05:53.1Z,2,REGULAR,rebound,defensive,[],1628380,,,1610612759,44,47,2023-01-18T02:11:17Z,3100000,False,,,0,,Z. Collins REBOUND (Off:1 Def:4),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,319.0,5.0,4.0,1.0,,,,,,,,,,,,,,
321,PT02M59.00S,2023-01-18T02:05:54.1Z,2,REGULAR,turnover,bad pass,[],1628380,,,1610612759,44,47,2023-01-18T02:07:41Z,3110000,False,,,0,,Z. Collins bad pass TURNOVER (2 TO),"[1628380, 1630560]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,2.0,Thomas,1630560.0
322,PT02M59.00S,2023-01-18T02:05:54.1Z,2,REGULAR,steal,,[],1630560,,,1610612751,44,47,2023-01-18T02:05:56Z,3120000,False,,,0,,C. Thomas STEAL (1 STL),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
323,PT02M55.00S,2023-01-18T02:05:58.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630560,8.360709592641262,52.450980392156865,1610612751,44,49,2023-01-18T02:09:37Z,3130000,False,-12.0,26.0,1,left,C. Thomas driving finger roll Layup (9 PTS),[1630560],1610612751.0,BKN,driving finger roll,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,2.89,Made,,,,,9.0,,,,,,,,,,,,,
324,PT02M41.00S,2023-01-18T02:06:12.0Z,2,REGULAR,3pt,Jump Shot,[],1630200,89.56964520367937,2.696078431372549,1610612759,44,49,2023-01-18T02:09:54Z,3140000,False,-237.0,46.0,1,right,MISS T. Jones 24' 3PT,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Left Corner 3,24+ Left,24.08,Missed,,,,,,,,,,,,,,,,,,
325,PT02M38.00S,2023-01-18T02:06:15.0Z,2,REGULAR,rebound,defensive,[],1627732,,,1610612751,44,49,2023-01-18T02:09:54Z,3150000,False,,,0,,B. Simmons REBOUND (Off:0 Def:6),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Left Corner 3,24+ Left,,,324.0,6.0,6.0,0.0,,,,,,,,,,,,,,
326,PT02M23.00S,2023-01-18T02:06:30.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,11.514454664914586,50.0,1610612751,44,49,2023-01-18T02:10:14Z,3160000,False,0.0,56.0,1,left,MISS C. Thomas driving floating Shot,[1630560],1610612751.0,BKN,driving floating,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),0-8 Center,5.57,Missed,,,,,,,,,,,,,,,,,,
327,PT02M21.00S,2023-01-18T02:06:32.1Z,2,REGULAR,rebound,defensive,[],1631103,,,1610612759,44,49,2023-01-18T02:06:32Z,3170000,False,,,0,,M. Branham REBOUND (Off:0 Def:2),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,In The Paint (Non-RA),0-8 Center,,,326.0,2.0,2.0,0.0,,,,,,,,,,,,,,
328,PT02M14.00S,2023-01-18T02:06:39.3Z,2,REGULAR,3pt,Jump Shot,[],1631103,92.9862023653088,96.07843137254902,1610612759,44,49,2023-01-18T02:10:30Z,3180000,False,230.0,13.0,1,right,MISS M. Branham 3PT,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Right Corner 3,24+ Right,23.08,Missed,,,,,,,,,,,,,,,,,,
329,PT02M11.00S,2023-01-18T02:06:42.3Z,2,REGULAR,rebound,defensive,[],203552,,,1610612751,44,49,2023-01-18T02:10:30Z,3190000,False,,,0,,S. Curry REBOUND (Off:0 Def:3),[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,Right Corner 3,24+ Right,,,328.0,3.0,3.0,0.0,,,,,,,,,,,,,,
330,PT01M55.00S,2023-01-18T02:06:58.3Z,2,REGULAR,3pt,Jump Shot,[],202693,6.652431011826544,2.2058823529411766,1610612751,44,49,2023-01-18T02:11:14Z,3200000,False,239.0,10.0,1,left,MISS M. Morris 3PT,[202693],1610612751.0,BKN,,,,Morris,M. Morris,,,,,Right Corner 3,24+ Right,23.92,Missed,,,,,,,,,,,,,,,,,,
331,PT01M50.00S,2023-01-18T02:07:03.7Z,2,REGULAR,rebound,defensive,[],1629640,,,1610612759,44,49,2023-01-18T02:07:03Z,3210000,False,,,0,,K. Johnson REBOUND (Off:0 Def:4),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Right Corner 3,24+ Right,,,330.0,4.0,4.0,0.0,,,,,,,,,,,,,,
332,PT01M50.00S,2023-01-18T02:07:06.7Z,2,REGULAR,foul,offensive,['inpenalty'],1628380,,,1610612759,44,49,2023-01-18T02:07:12Z,3220000,False,,,0,,Z. Collins charge offensive FOUL (3 PF),"[1628380, 1627732]",1610612759.0,SAS,charge,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202035.0,3.0,0.0,Simmons,1627732.0,,,,,,,,
334,PT01M50.00S,2023-01-18T02:07:06.7Z,2,REGULAR,turnover,offensive foul,[],1628380,,,1610612759,44,49,2023-01-18T02:07:06Z,3240000,False,,,0,,Z. Collins offensive foul TURNOVER (3 TO),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202035.0,,,,,,,,,,3.0,,
335,PT01M50.00S,2023-01-18T02:07:16.5Z,2,REGULAR,substitution,out,[],1628380,,,1610612751,44,49,2023-01-18T02:07:36Z,3250000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT01M50.00S,2023-01-18T02:07:16.5Z,2,REGULAR,substitution,out,[],202693,,,1610612751,44,49,2023-01-18T02:07:36Z,3260000,False,,,0,,SUB out: M. Morris,[202693],1610612751.0,BKN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT01M50.00S,2023-01-18T02:07:16.5Z,2,REGULAR,substitution,in,[],1626169,,,1610612751,44,49,2023-01-18T02:07:36Z,3270000,False,,,0,,SUB in: S. Johnson,[1626169],1610612759.0,SAS,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT01M50.00S,2023-01-18T02:07:16.5Z,2,REGULAR,substitution,in,[],1626220,,,1610612751,44,49,2023-01-18T02:07:36Z,3280000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT01M39.00S,2023-01-18T02:07:48.9Z,2,REGULAR,turnover,bad pass,[],203552,,,1610612751,44,49,2023-01-18T02:08:47Z,3290000,False,,,0,,S. Curry bad pass TURNOVER (1 TO),"[203552, 1631103]",1610612751.0,BKN,,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,1.0,Branham,1631103.0
340,PT01M39.00S,2023-01-18T02:07:48.9Z,2,REGULAR,steal,,[],1631103,,,1610612759,44,49,2023-01-18T02:07:52Z,3300000,False,,,0,,M. Branham STEAL (1 STL),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
341,PT01M34.00S,2023-01-18T02:07:55.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627732,,,1610612759,44,49,2023-01-18T02:08:04Z,3310000,False,,,0,,B. Simmons personal FOUL (2 PF) (Johnson 2 FT),"[1627732, 1626169]",1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Mid-Range,16-24 Center,,,,,,,,202035.0,2.0,0.0,Johnson,1626169.0,,,,,,,,
345,PT01M34.00S,2023-01-18T02:08:19.5Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1626169,,,1610612759,45,49,2023-01-18T02:08:19Z,3330000,False,,,0,,S. Johnson Free Throw 1 of 2 (1 PTS),[1626169],1610612759.0,SAS,,,,Johnson,S. Johnson,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
346,PT01M34.00S,2023-01-18T02:08:32.8Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1626169,,,1610612759,46,49,2023-01-18T02:08:32Z,3340000,False,,,0,,S. Johnson Free Throw 2 of 2 (2 PTS),[1626169],1610612759.0,SAS,,,,Johnson,S. Johnson,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
347,PT01M17.00S,2023-01-18T02:08:51.4Z,2,REGULAR,2pt,Jump Shot,[],203552,20.18725361366623,28.186274509803923,1610612751,46,51,2023-01-18T02:09:00Z,3350000,False,109.0,137.0,1,left,S. Curry 17' pullup Jump Shot (2 PTS) (B. Simmons 4 AST),"[203552, 1627732]",1610612751.0,BKN,pullup,,,Curry,S. Curry,,,,,Mid-Range,16-24 Right Center,17.54,Made,,,,,2.0,,,,,,,,B. Simmons,1627732.0,4.0,,,
349,PT01M01.00S,2023-01-18T02:09:07.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,83.78777923784494,50.98039215686274,1610612759,46,51,2023-01-18T02:15:12Z,3370000,False,5.0,100.0,1,right,MISS K. Johnson 10' driving floating Shot,[1629640],1610612759.0,SAS,driving floating,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),8-16 Center,10.0,Missed,,,,,,,,,,,,,,,,,,
350,PT00M59.10S,2023-01-18T02:09:09.2Z,2,REGULAR,rebound,defensive,[],1627732,,,1610612751,46,51,2023-01-18T02:09:12Z,3380000,False,,,0,,B. Simmons REBOUND (Off:0 Def:7),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),8-16 Center,,,349.0,7.0,7.0,0.0,,,,,,,,,,,,,,
351,PT00M57.00S,2023-01-18T02:09:12.1Z,2,REGULAR,3pt,Jump Shot,[],1630560,27.54599211563732,81.37254901960785,1610612751,46,51,2023-01-18T02:09:22Z,3390000,False,-157.0,206.0,1,left,MISS C. Thomas 25' 3PT,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Left Center,25.93,Missed,,,,,,,,,,,,,,,,,,
352,PT00M53.20S,2023-01-18T02:09:15.9Z,2,REGULAR,rebound,defensive,[],1626196,,,1610612759,46,51,2023-01-18T02:09:22Z,3400000,False,,,0,,J. Richardson REBOUND (Off:0 Def:2),[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Left Center,,,351.0,2.0,2.0,0.0,,,,,,,,,,,,,,
353,PT00M47.10S,2023-01-18T02:09:22.0Z,2,REGULAR,3pt,Jump Shot,[],1626196,66.17936925098554,58.57843137254902,1610612759,49,51,2023-01-18T02:15:39Z,3410000,False,43.0,265.0,1,right,J. Richardson 26' 3PT pullup (5 PTS),[1626196],1610612759.0,SAS,pullup,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Center,26.88,Made,,,,,5.0,,,,,,,,,,,,,
354,PT00M34.10S,2023-01-18T02:09:42.5Z,2,REGULAR,3pt,Jump Shot,[],1626220,29.6484888304862,19.362745098039216,1610612751,49,51,2023-01-18T02:09:48Z,3420000,False,153.0,226.0,1,left,MISS R. O'Neale 27' pullup 3PT,[1626220],1610612751.0,BKN,pullup,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,27.32,Missed,,,,,,,,,,,,,,,,,,
355,PT00M31.20S,2023-01-18T02:09:45.4Z,2,REGULAR,rebound,defensive,[],1631103,,,1610612759,49,51,2023-01-18T02:09:48Z,3430000,False,,,0,,M. Branham REBOUND (Off:0 Def:3),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Right Center,,,354.0,3.0,3.0,0.0,,,,,,,,,,,,,,
356,PT00M09.90S,2023-01-18T02:10:06.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,84.83902759526939,37.00980392156863,1610612759,49,51,2023-01-18T02:10:22Z,3440000,False,-65.0,90.0,1,right,MISS T. Jones 11' floating Shot,[1630200],1610612759.0,SAS,floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Left,11.1,Missed,,,,,,,,,,,,,,,,,,
