actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
360,PT01M22.00S,2023-01-14T01:49:29.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203110,6.389618922470433,46.32352941176471,1610612744,56,70,2023-01-14T01:49:39Z,3560000,False,18.0,8.0,1,left,D. Green cutting Layup (2 PTS) (S. Curry 1 AST),"[203110, 201939]",1610612744.0,GSW,cutting,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,,Made,,2.0,1.99,,,,S. Curry,201939.0,1.0,,,,,
363,PT01M04.00S,2023-01-14T01:50:06.0Z,2,REGULAR,substitution,out,[],201939,,,1610612759,56,70,2023-01-14T01:50:11Z,3590000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT01M04.00S,2023-01-14T01:50:06.0Z,2,REGULAR,substitution,in,[],1630541,,,1610612759,56,70,2023-01-14T01:50:11Z,3600000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT00M57.70S,2023-01-14T01:50:27.6Z,2,REGULAR,2pt,Jump Shot,[],203926,91.93495400788436,75.98039215686273,1610612759,58,70,2023-01-14T01:50:33Z,3610000,False,130.0,23.0,1,right,D. McDermott 13' driving floating Jump Shot (11 PTS) (J. Richardson 4 AST),"[203926, 1626196]",1610612759.0,SAS,driving floating,,,McDermott,D. McDermott,,,,,Mid-Range,8-16 Right,,,,,,Made,,11.0,13.2,,,,J. Richardson,1626196.0,4.0,,,,,
367,PT00M48.80S,2023-01-14T01:50:40.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,7.046649145860711,45.83333333333333,1610612744,58,72,2023-01-14T01:50:45Z,3630000,False,21.0,14.0,1,left,J. Poole driving finger roll Layup (10 PTS),[1629673],1610612744.0,GSW,driving finger roll,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,,,Made,,10.0,2.49,,,,,,,,,,,
368,PT00M43.10S,2023-01-14T01:50:46.8Z,2,REGULAR,3pt,Jump Shot,[],203926,70.12155059132719,19.362745098039216,1610612759,58,72,2023-01-14T01:54:03Z,3640000,False,-153.0,228.0,1,right,MISS D. McDermott 27' 3PT,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,27.5,,,,,,,,,,,
369,PT00M41.10S,2023-01-14T01:50:48.8Z,2,REGULAR,rebound,defensive,[],1630541,,,1610612744,58,72,2023-01-14T01:50:52Z,3650000,False,,,0,,M. Moody REBOUND (Off:0 Def:1),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Left Center,,,,,,,368.0,,,1.0,1.0,0.0,,,,,,,,
370,PT00M33.10S,2023-01-14T01:50:56.8Z,2,REGULAR,turnover,lost ball,[],203952,,,1610612744,58,72,2023-01-14T01:51:01Z,3660000,False,,,0,,A. Wiggins lost ball TURNOVER (1 TO),"[203952, 203926]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1.0,McDermott,203926.0,,
371,PT00M33.10S,2023-01-14T01:50:56.8Z,2,REGULAR,steal,,[],203926,,,1610612759,58,72,2023-01-14T01:50:58Z,3670000,False,,,0,,D. McDermott STEAL (1 STL),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
372,PT00M24.50S,2023-01-14T01:51:06.3Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630200,82.07950065703022,75.24509803921569,1610612759,60,72,2023-01-14T01:51:10Z,3680000,False,126.0,116.0,1,right,T. Jones 17' pullup Jump Shot (11 PTS),[1630200],1610612759.0,SAS,pullup,,,Jones,T. Jones,,,,,Mid-Range,16-24 Right Center,,,,,,Made,,11.0,17.14,,,,,,,,,,,
373,PT00M07.00S,2023-01-14T01:51:27.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202691,5.601182654402102,53.18627450980392,1610612744,60,74,2023-01-14T01:51:33Z,3690000,False,-16.0,0.0,1,left,K. Thompson driving Layup (9 PTS),[202691],1610612744.0,GSW,driving,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,,,,,,Made,,9.0,1.59,,,,,,,,,,,
374,PT00M00.00S,2023-01-14T01:51:38.9Z,2,REGULAR,3pt,Jump Shot,[],1626196,84.57621550591328,3.431372549019608,1610612759,60,74,2023-01-14T01:51:45Z,3700000,False,-233.0,92.0,1,right,MISS J. Richardson 25' 3PT,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Left,,,,,,Missed,,,25.05,,,,,,,,,,,
375,PT00M00.00S,2023-01-14T01:51:38.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,60,74,2023-01-14T01:51:45Z,3710000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Left,,,,,,,374.0,,,,,,,,,,,,,
376,PT00M00.00S,2023-01-14T01:51:44.0Z,2,REGULAR,period,end,[],0,,,1610612759,60,74,2023-01-14T01:51:44Z,3720000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT12M00.00S,2023-01-14T02:07:53.1Z,3,REGULAR,substitution,out,['startperiod'],1626196,,,1610612759,60,74,2023-01-14T02:08:40Z,3730000,False,,,0,,SUB out: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT12M00.00S,2023-01-14T02:07:53.1Z,3,REGULAR,substitution,out,['startperiod'],203926,,,1610612759,60,74,2023-01-14T02:08:40Z,3740000,False,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT12M00.00S,2023-01-14T02:07:53.1Z,3,REGULAR,substitution,out,['startperiod'],1629673,,,1610612759,60,74,2023-01-14T02:08:40Z,3750000,False,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT12M00.00S,2023-01-14T02:07:53.1Z,3,REGULAR,substitution,out,['startperiod'],1630541,,,1610612759,60,74,2023-01-14T02:08:40Z,3760000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT12M00.00S,2023-01-14T02:07:53.1Z,3,REGULAR,substitution,in,['startperiod'],1631110,,,1610612759,60,74,2023-01-14T02:08:40Z,3770000,False,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT12M00.00S,2023-01-14T02:07:53.1Z,3,REGULAR,substitution,in,['startperiod'],1629641,,,1610612759,60,74,2023-01-14T02:08:40Z,3780000,False,,,0,,SUB in: R. Langford,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT12M00.00S,2023-01-14T02:07:53.1Z,3,REGULAR,substitution,in,['startperiod'],201939,,,1610612759,60,74,2023-01-14T02:08:40Z,3790000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT12M00.00S,2023-01-14T02:07:53.1Z,3,REGULAR,substitution,in,['startperiod'],1626172,,,1610612759,60,74,2023-01-14T02:08:40Z,3800000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT12M00.00S,2023-01-14T02:08:47.2Z,3,REGULAR,period,start,[],0,,,1610612759,60,74,2023-01-14T02:08:47Z,3810000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT11M46.00S,2023-01-14T02:09:02.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629641,5.863994743758213,55.392156862745104,1610612759,62,74,2023-01-14T02:09:11Z,3820000,False,-27.0,3.0,1,left,R. Langford driving Layup (11 PTS) (T. Jones 4 AST),"[1629641, 1630200]",1610612759.0,SAS,driving,,,Langford,R. Langford,,,,,Restricted Area,0-8 Center,,,,,,Made,,11.0,2.71,,,,T. Jones,1630200.0,4.0,,,,,
388,PT11M46.00S,2023-01-14T02:09:07.3Z,3,REGULAR,foul,personal,['1freethrow'],202691,,,1610612759,62,74,2023-01-14T02:09:24Z,3840000,False,,,0,,K. Thompson shooting personal FOUL (3 PF) (Langford 1 FT),"[202691, 1629641]",1610612744.0,GSW,shooting,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,202056.0,3.0,0.0,Langford,1629641.0,,,,,,,,,,,,,,,
390,PT11M46.00S,2023-01-14T02:09:25.3Z,3,REGULAR,freethrow,1 of 1,[],1629641,,,1610612759,62,74,2023-01-14T02:09:28Z,3860000,False,,,0,,MISS R. Langford Free Throw 1 of 1,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
391,PT11M43.00S,2023-01-14T02:09:28.3Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,62,74,2023-01-14T02:09:28Z,3870000,False,,,0,,K. Looney REBOUND (Off:1 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,390.0,,,3.0,2.0,1.0,,,,,,,,
392,PT11M29.00S,2023-01-14T02:09:39.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203952,91.01511169513797,39.950980392156865,1610612744,62,74,2023-01-14T02:09:47Z,3880000,False,-50.0,32.0,1,right,MISS A. Wiggins Layup,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,5.95,,,,,,,,,,,
393,PT11M27.00S,2023-01-14T02:09:41.0Z,3,REGULAR,rebound,defensive,[],1629641,,,1610612759,62,74,2023-01-14T02:09:47Z,3890000,False,,,0,,R. Langford REBOUND (Off:0 Def:1),[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,392.0,,,1.0,1.0,0.0,,,,,,,,
394,PT11M22.00S,2023-01-14T02:09:46.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629641,6.783837056504599,45.83333333333333,1610612759,62,74,2023-01-14T02:10:43Z,3900000,False,21.0,11.0,1,left,MISS R. Langford running Layup,[1629641],1610612759.0,SAS,running,,,Langford,R. Langford,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,2.37,,,,,,,,,,,
395,PT11M20.00S,2023-01-14T02:09:48.6Z,3,REGULAR,rebound,defensive,[],203110,,,1610612744,62,74,2023-01-14T02:09:55Z,3910000,False,,,0,,D. Green REBOUND (Off:0 Def:9),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,,,394.0,,,9.0,9.0,0.0,,,,,,,,
397,PT11M16.00S,2023-01-14T02:10:18.9Z,3,REGULAR,turnover,traveling,[],202691,,,1610612744,62,74,2023-01-14T02:13:03Z,3930000,False,,,0,,K. Thompson traveling TURNOVER (1 TO),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Left,203177.0,,,,,,,,,,,,,,,1.0,,,,
398,PT11M06.00S,2023-01-14T02:10:39.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629640,10.726018396846255,43.872549019607845,1610612759,62,74,2023-01-14T02:10:54Z,3940000,False,31.0,48.0,1,left,MISS K. Johnson driving floating Shot - blocked,"[1629640, 203952]",1610612759.0,SAS,driving floating,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,5.72,,,,,,,,,,Wiggins,203952.0
399,PT11M06.00S,2023-01-14T02:10:39.6Z,3,REGULAR,block,,[],203952,,,1610612759,62,74,2023-01-14T02:10:42Z,3950000,False,,,0,,A. Wiggins BLOCK (2 BLK),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
400,PT11M01.00S,2023-01-14T02:10:44.6Z,3,REGULAR,rebound,offensive,[],1627751,,,1610612759,62,74,2023-01-14T02:10:54Z,3960000,False,,,0,,J. Poeltl REBOUND (Off:2 Def:5),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,398.0,,,7.0,5.0,2.0,,,,,,,,
401,PT10M57.00S,2023-01-14T02:10:47.3Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630200,33.847322601839686,47.08180147058824,1610612759,65,74,2023-01-14T02:11:10Z,3970000,False,15.0,266.0,1,left,T. Jones 26' 3PT  (14 PTS) (J. Poeltl 4 AST),"[1630200, 1627751]",1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,,,,Made,,14.0,26.61,,,,J. Poeltl,1627751.0,4.0,,,,,
403,PT10M52.00S,2023-01-14T02:10:56.3Z,3,REGULAR,turnover,traveling,[],1626172,,,1610612744,65,74,2023-01-14T02:11:34Z,3990000,False,,,0,,K. Looney traveling TURNOVER (1 TO),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),8-16 Right,2714.0,,,,,,,,,,,,,,,1.0,,,,
404,PT10M41.00S,2023-01-14T02:11:16.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1631110,33.590670170827856,45.09803921568628,1610612759,65,74,2023-01-14T02:11:40Z,4000000,False,25.0,263.0,1,left,MISS J. Sochan 26' 3PT,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,26.44,,,,,,,,,,,
405,PT10M38.00S,2023-01-14T02:11:19.5Z,3,REGULAR,rebound,offensive,[],1631110,,,1610612759,65,74,2023-01-14T02:11:19Z,4010000,False,,,0,,J. Sochan REBOUND (Off:2 Def:4),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Center,,,,,,,404.0,,,6.0,4.0,2.0,,,,,,,,
406,PT10M37.00S,2023-01-14T02:11:21.3Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629641,29.38567674113009,19.362745098039216,1610612759,65,74,2023-01-14T02:11:44Z,4020000,False,153.0,224.0,1,left,MISS R. Langford 27' 3PT,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,27.11,,,,,,,,,,,
407,PT10M34.00S,2023-01-14T02:11:24.3Z,3,REGULAR,rebound,defensive,[],202691,,,1610612744,65,74,2023-01-14T02:11:44Z,4030000,False,,,0,,K. Thompson REBOUND (Off:0 Def:2),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,,406.0,,,2.0,2.0,0.0,,,,,,,,
408,PT10M19.00S,2023-01-14T02:11:38.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203952,92.9862023653088,51.225490196078425,1610612744,65,76,2023-01-14T02:11:50Z,4040000,False,6.0,13.0,1,right,A. Wiggins cutting DUNK (9 PTS) (K. Looney 2 AST),"[203952, 1626172]",1610612744.0,GSW,cutting,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,Made,,9.0,1.47,,,,K. Looney,1626172.0,2.0,,,,,
410,PT10M05.00S,2023-01-14T02:11:54.7Z,3,REGULAR,foul,personal,['2freethrow'],203110,,,1610612759,65,76,2023-01-14T02:12:03Z,4060000,False,,,0,,D. Green shooting personal FOUL (3 PF) (Poeltl 2 FT),"[203110, 1627751]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,2714.0,3.0,0.0,Poeltl,1627751.0,,,,,,,,,,,,,,,
412,PT10M05.00S,2023-01-14T02:12:32.2Z,3,REGULAR,freethrow,1 of 2,[],1627751,,,1610612759,66,76,2023-01-14T02:12:32Z,4080000,False,,,0,,J. Poeltl Free Throw 1 of 2 (7 PTS),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,Made,,7.0,,,,,,,,,,,,
413,PT10M05.00S,2023-01-14T02:12:51.3Z,3,REGULAR,freethrow,2 of 2,[],1627751,,,1610612759,67,76,2023-01-14T02:12:51Z,4090000,False,,,0,,J. Poeltl Free Throw 2 of 2 (8 PTS),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,Made,,8.0,,,,,,,,,,,,
414,PT09M55.00S,2023-01-14T02:13:03.7Z,3,REGULAR,3pt,Jump Shot,[],201939,66.96780551905388,39.46078431372549,1610612744,67,76,2023-01-14T02:13:09Z,4100000,False,-53.0,258.0,1,right,MISS S. Curry 26' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,26.33,,,,,,,,,,,
415,PT09M53.00S,2023-01-14T02:13:05.7Z,3,REGULAR,rebound,defensive,[],1627751,,,1610612759,67,76,2023-01-14T02:13:09Z,4110000,False,,,0,,J. Poeltl REBOUND (Off:2 Def:6),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Center,,,,,,,414.0,,,8.0,6.0,2.0,,,,,,,,
416,PT09M43.00S,2023-01-14T02:13:15.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1631110,9.674770039421814,51.9607843137255,1610612759,69,76,2023-01-14T02:13:21Z,4120000,False,-10.0,38.0,1,left,J. Sochan driving Hook (4 PTS),[1631110],1610612759.0,SAS,driving,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,,,Made,,4.0,3.96,,,,,,,,,,,
417,PT09M21.00S,2023-01-14T02:13:38.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202691,84.31340341655716,50.245098039215684,1610612744,69,78,2023-01-14T02:13:45Z,4130000,False,1.0,95.0,1,right,K. Thompson 9' fadeaway Jump Shot (11 PTS),[202691],1610612744.0,GSW,fadeaway,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,,11.0,9.5,,,,,,,,,,,
418,PT09M10.00S,2023-01-14T02:13:49.0Z,3,REGULAR,3pt,Jump Shot,[],1629640,30.699737187910642,24.019607843137255,1610612759,72,78,2023-01-14T02:13:56Z,4140000,False,130.0,236.0,1,left,K. Johnson 26' 3PT  (11 PTS) (T. Jones 5 AST),"[1629640, 1630200]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,Made,,11.0,26.95,,,,T. Jones,1630200.0,5.0,,,,,
420,PT08M57.00S,2023-01-14T02:14:01.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202691,92.06636005256242,48.28431372549019,1610612744,72,80,2023-01-14T02:17:04Z,4160000,False,-9.0,22.0,1,right,K. Thompson cutting Layup (13 PTS) (D. Green 3 AST),"[202691, 203110]",1610612744.0,GSW,cutting,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,,,,,,Made,,13.0,2.37,,,,D. Green,203110.0,3.0,,,,,
421,PT08M45.00S,2023-01-14T02:14:13.3Z,3,REGULAR,2pt,Jump Shot,[],1631110,8.590670170827863,9.313725490196077,1610612759,72,80,2023-01-14T02:21:09Z,4170000,False,203.0,28.0,1,left,MISS J. Sochan 20' Jump Shot,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Mid-Range,16-24 Right,,,,,,Missed,,,20.54,,,,,,,,,,,
422,PT08M45.00S,2023-01-14T02:14:13.3Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,72,80,2023-01-14T02:14:26Z,4180000,False,,,0,,K. Looney REBOUND (Off:1 Def:3),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Right Corner 3,24+ Right,,,,,,,421.0,,,4.0,3.0,1.0,,,,,,,,
424,PT08M35.00S,2023-01-14T02:14:25.3Z,3,REGULAR,3pt,Jump Shot,[],202691,93.64323258869908,95.83333333333334,1610612744,72,83,2023-01-14T02:14:33Z,4190000,False,229.0,7.0,1,right,K. Thompson 3PT  (16 PTS) (K. Looney 3 AST),"[202691, 1626172]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Right Corner 3,24+ Right,,,,,,Made,,16.0,22.93,,,,K. Looney,1626172.0,3.0,,,,,
426,PT08M35.00S,2023-01-14T02:14:30.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,72,83,2023-01-14T02:14:30Z,4210000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT08M35.00S,2023-01-14T02:17:35.8Z,3,REGULAR,substitution,out,[],1626172,,,1610612759,72,83,2023-01-14T02:17:47Z,4220000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT08M35.00S,2023-01-14T02:17:35.8Z,3,REGULAR,substitution,in,[],2738,,,1610612759,72,83,2023-01-14T02:17:47Z,4230000,False,,,0,,SUB in: A. Iguodala,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT08M19.00S,2023-01-14T02:18:17.1Z,3,REGULAR,foul,personal,[],2738,,,1610612759,72,83,2023-01-14T02:18:28Z,4240000,False,,,0,,A. Iguodala personal FOUL (1 PF),"[2738, 1627751]",1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,Restricted Area,0-8 Center,202056.0,1.0,0.0,Poeltl,1627751.0,,,,,,,,,,,,,,,
432,PT08M04.00S,2023-01-14T02:18:52.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,13.222733245729303,50.98039215686274,1610612759,72,83,2023-01-14T02:18:58Z,4260000,False,-5.0,72.0,1,left,MISS T. Jones 7' step back Shot,[1630200],1610612759.0,SAS,step back,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,7.2,,,,,,,,,,,
433,PT08M02.00S,2023-01-14T02:18:54.5Z,3,REGULAR,rebound,defensive,[],203110,,,1610612744,72,83,2023-01-14T02:18:54Z,4270000,False,,,0,,D. Green REBOUND (Off:0 Def:10),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,432.0,,,10.0,10.0,0.0,,,,,,,,
434,PT07M47.00S,2023-01-14T02:19:09.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202691,87.33574244415243,37.00980392156863,1610612744,72,83,2023-01-14T02:19:15Z,4280000,False,-65.0,67.0,1,right,MISS K. Thompson 9' driving floating bank Shot,[202691],1610612744.0,GSW,driving floating bank,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,Missed,,,9.3,,,,,,,,,,,
435,PT07M45.00S,2023-01-14T02:19:11.3Z,3,REGULAR,rebound,defensive,[],1627751,,,1610612759,72,83,2023-01-14T02:19:15Z,4290000,False,,,0,,J. Poeltl REBOUND (Off:2 Def:7),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,434.0,,,9.0,7.0,2.0,,,,,,,,
569,PT07M41.00S,2023-01-14T02:19:17.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631110,16.16294349540079,44.87591911764706,1610612759,72,83,2023-01-14T03:19:18Z,4295000,False,26.0,99.0,1,left,MISS J. Sochan 10' pullup Shot - blocked,"[1631110, 2738]",1610612759.0,SAS,pullup,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,10.26,,,,,,,,,,Iguodala,2738.0
570,PT07M41.00S,2023-01-14T02:19:17.0Z,3,REGULAR,block,,[],2738,,,1610612759,72,83,2023-01-14T02:42:57Z,4297500,False,,,0,,A. Iguodala BLOCK (1 BLK),[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
571,PT07M40.00S,2023-01-14T02:19:18.0Z,3,REGULAR,rebound,offensive,[],1631110,,,1610612759,72,83,2023-01-14T03:19:18Z,4298750,False,,,0,,J. Sochan REBOUND (Off:3 Def:4),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,569.0,,,7.0,4.0,3.0,,,,,,,,
436,PT07M35.00S,2023-01-14T02:19:24.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627751,8.360709592641262,57.84313725490197,1610612759,72,83,2023-01-14T03:19:29Z,4300000,False,-39.0,26.0,1,left,MISS J. Poeltl floating Shot,[1627751],1610612759.0,SAS,floating,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,4.71,,,,,,,,,,,
437,PT07M34.00S,2023-01-14T02:19:25.7Z,3,REGULAR,rebound,defensive,[],203110,,,1610612744,72,83,2023-01-14T03:19:29Z,4310000,False,,,0,,D. Green REBOUND (Off:0 Def:11),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,436.0,,,11.0,11.0,0.0,,,,,,,,
438,PT07M23.00S,2023-01-14T02:19:32.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203952,92.72339027595268,3.6764705882352944,1610612744,72,86,2023-01-14T02:22:33Z,4320000,False,-232.0,16.0,1,right,A. Wiggins 3PT running (12 PTS) (S. Curry 2 AST),"[203952, 201939]",1610612744.0,GSW,running,,,Wiggins,A. Wiggins,,,,,Left Corner 3,24+ Left,,,,,,Made,,12.0,23.21,,,,S. Curry,201939.0,2.0,,,,,
440,PT07M12.00S,2023-01-14T02:19:45.0Z,3,REGULAR,3pt,Jump Shot,[],1630200,30.699737187910642,69.6078431372549,1610612759,75,86,2023-01-14T02:19:50Z,4340000,False,-98.0,236.0,1,left,T. Jones 25' 3PT pullup (17 PTS),[1630200],1610612759.0,SAS,pullup,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,17.0,25.56,,,,,,,,,,,
