actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
509,PT12M00.00S,2022-10-29T02:18:13.0Z,4,REGULAR,substitution,in,['startperiod'],201942,,,1610612759,94,94,2022-10-29T02:18:48Z,5020000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2022-10-29T02:18:13.0Z,4,REGULAR,substitution,in,['startperiod'],1629750,,,1610612759,94,94,2022-10-29T02:18:48Z,5030000,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2022-10-29T02:18:55.6Z,4,REGULAR,period,start,[],0,,,1610612759,94,94,2022-10-29T02:18:55Z,5040000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT12M00.00S,2022-10-29T02:18:55.9Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612759,94,94,2022-10-29T02:24:46Z,5050000,,,0,,TEAM delay-of-game VIOLATION,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,2003.0,,,,,,
513,PT11M44.00S,2022-10-29T02:19:10.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203926,81.42247043363994,52.450980392156865,1610612759,96,94,2022-10-29T02:19:15Z,5060000,12.0,122.0,1,right,D. McDermott 12' floating Jump Shot (9 PTS) (J. Richardson 5 AST),"[203926, 1626196]",1610612759.0,SAS,floating,,,McDermott,D. McDermott,,,,,In The Paint (Non-RA),8-16 Center,12.27,Made,9.0,J. Richardson,1626196.0,5.0,,,,,,,,,,,,,,
515,PT11M31.00S,2022-10-29T02:19:24.2Z,4,REGULAR,foul,personal,['2freethrow'],1631104,,,1610612741,96,94,2022-10-29T02:19:32Z,5080000,,,0,,B. Wesley shooting personal FOUL (2 PF) (DeRozan 2 FT),"[1631104, 201942]",1610612759.0,SAS,shooting,,,Wesley,B. Wesley,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,1628480.0,,,2.0,0.0,DeRozan,201942.0
517,PT11M31.00S,2022-10-29T02:19:55.7Z,4,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,96,94,2022-10-29T02:19:55Z,5100000,,,0,,MISS D. DeRozan Free Throw 1 of 2,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
518,PT11M31.00S,2022-10-29T02:19:55.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,96,94,2022-10-29T02:19:55Z,5110000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,517.0,,,,,,,,,,,,,
519,PT11M31.00S,2022-10-29T02:20:08.0Z,4,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,96,95,2022-10-29T02:20:08Z,5120000,,,0,,D. DeRozan Free Throw 2 of 2 (21 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
520,PT11M23.00S,2022-10-29T02:20:18.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1631110,92.19776609724047,49.01960784313725,1610612759,98,95,2022-10-29T02:20:24Z,5130000,-5.0,21.0,1,right,J. Sochan cutting DUNK (13 PTS) (Z. Collins 3 AST),"[1631110, 1628380]",1610612759.0,SAS,cutting,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,2.14,Made,13.0,Z. Collins,1628380.0,3.0,,,,,,,,,,,,,,
522,PT11M04.00S,2022-10-29T02:20:39.0Z,4,REGULAR,foul,personal,['2freethrow'],1631104,,,1610612741,98,95,2022-10-29T02:20:48Z,5150000,,,0,,B. Wesley shooting personal FOUL (3 PF) (DeRozan 2 FT),"[1631104, 201942]",1610612759.0,SAS,shooting,,,Wesley,B. Wesley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,203177.0,,,3.0,0.0,DeRozan,201942.0
524,PT11M04.00S,2022-10-29T02:21:10.8Z,4,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,98,96,2022-10-29T02:21:10Z,5170000,,,0,,D. DeRozan Free Throw 1 of 2 (22 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
525,PT11M04.00S,2022-10-29T02:21:12.0Z,4,REGULAR,substitution,out,[],1627884,,,1610612741,98,96,2022-10-29T02:21:15Z,5180000,,,0,,SUB out: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT11M04.00S,2022-10-29T02:21:12.0Z,4,REGULAR,substitution,in,[],203083,,,1610612741,98,96,2022-10-29T02:21:15Z,5190000,,,0,,SUB in: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT11M04.00S,2022-10-29T02:21:27.9Z,4,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,98,97,2022-10-29T02:21:27Z,5200000,,,0,,D. DeRozan Free Throw 2 of 2 (23 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
528,PT10M51.00S,2022-10-29T02:21:41.6Z,4,REGULAR,3pt,Jump Shot,[],203926,69.46452036793693,24.264705882352942,1610612759,98,97,2022-10-29T02:21:47Z,5210000,-129.0,235.0,1,right,MISS D. McDermott 26' 3PT,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Left Center,26.75,Missed,,,,,,,,,,,,,,,,,,
529,PT10M48.00S,2022-10-29T02:21:44.6Z,4,REGULAR,rebound,defensive,[],203083,,,1610612741,98,97,2022-10-29T02:21:47Z,5220000,,,0,,A. Drummond REBOUND (Off:3 Def:6),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Left Center,,,,,,,528.0,9.0,6.0,3.0,,,,,,,,,,
530,PT10M39.00S,2022-10-29T02:21:53.3Z,4,REGULAR,3pt,Jump Shot,[],201609,32.14520367936925,45.09803921568628,1610612741,98,100,2022-10-29T02:22:01Z,5230000,25.0,250.0,1,left,G. Dragic 25' 3PT pullup (9 PTS),[201609],1610612741.0,CHI,pullup,,,Dragic,G. Dragic,,,,,Above the Break 3,24+ Center,25.09,Made,9.0,,,,,,,,,,,,,,,,,
531,PT10M22.00S,2022-10-29T02:22:11.7Z,4,REGULAR,turnover,bad pass,[],1626196,,,1610612759,98,100,2022-10-29T02:22:21Z,5240000,,,0,,J. Richardson bad pass TURNOVER (1 TO),"[1626196, 203083]",1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,1.0,Drummond,203083.0,,,,,,,
532,PT10M22.00S,2022-10-29T02:22:11.7Z,4,REGULAR,steal,,[],203083,,,1610612741,98,100,2022-10-29T02:22:14Z,5250000,,,0,,A. Drummond STEAL (2 STL),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
533,PT10M11.00S,2022-10-29T02:22:26.3Z,4,REGULAR,foul,personal,['2freethrow'],1631110,,,1610612741,98,100,2022-10-29T02:22:52Z,5260000,,,0,,J. Sochan shooting personal FOUL (2 PF) (DeRozan 2 FT),"[1631110, 201942]",1610612759.0,SAS,shooting,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1628480.0,,,2.0,0.0,DeRozan,201942.0
535,PT10M11.00S,2022-10-29T02:22:54.8Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],201942,,,1610612741,98,101,2022-10-29T02:22:54Z,5280000,,,0,,D. DeRozan Free Throw 1 of 2 (24 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,24.0,,,,,,,,,,,,,,,,,
536,PT10M11.00S,2022-10-29T02:23:09.8Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],201942,,,1610612741,98,102,2022-10-29T02:23:09Z,5290000,,,0,,D. DeRozan Free Throw 2 of 2 (25 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,25.0,,,,,,,,,,,,,,,,,
537,PT09M58.00S,2022-10-29T02:23:27.8Z,4,REGULAR,foul,personal,['2freethrow'],1627936,,,1610612759,98,102,2022-10-29T02:23:34Z,5300000,,,0,,A. Caruso shooting personal FOUL (1 PF) (Richardson 2 FT),"[1627936, 1626196]",1610612741.0,CHI,shooting,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,2003.0,,,1.0,0.0,Richardson,1626196.0
539,PT09M58.00S,2022-10-29T02:23:52.8Z,4,REGULAR,freethrow,1 of 2,[],1626196,,,1610612759,99,102,2022-10-29T02:23:52Z,5320000,,,0,,J. Richardson Free Throw 1 of 2 (11 PTS),[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
540,PT09M58.00S,2022-10-29T02:24:15.2Z,4,REGULAR,freethrow,2 of 2,[],1626196,,,1610612759,100,102,2022-10-29T02:24:15Z,5330000,,,0,,J. Richardson Free Throw 2 of 2 (12 PTS),[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
541,PT09M44.00S,2022-10-29T02:24:30.7Z,4,REGULAR,3pt,Jump Shot,[],1627936,6.652431011826544,1.9607843137254901,1610612741,100,105,2022-10-29T02:24:35Z,5340000,240.0,10.0,1,left,A. Caruso 24' 3PT  (3 PTS) (G. Dragic 4 AST),"[1627936, 201609]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Right Corner 3,24+ Right,24.04,Made,3.0,G. Dragic,201609.0,4.0,,,,,,,,,,,,,,
543,PT09M27.00S,2022-10-29T02:24:47.3Z,4,REGULAR,3pt,Jump Shot,[],1631104,93.11760840998686,0.9803921568627451,1610612759,103,105,2022-10-29T02:24:51Z,5360000,-245.0,12.0,1,right,B. Wesley 24' 3PT  (10 PTS) (J. Sochan 5 AST),"[1631104, 1631110]",1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Left Corner 3,24+ Left,24.54,Made,10.0,J. Sochan,1631110.0,5.0,,,,,,,,,,,,,,
545,PT09M02.00S,2022-10-29T02:25:14.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201942,7.178055190538765,53.431372549019606,1610612741,103,105,2022-10-29T02:28:42Z,5380000,-17.0,15.0,1,left,MISS D. DeRozan driving Layup - blocked,"[201942, 1628380]",1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,2.28,Missed,,,,,,,,,,,,,Collins,1628380.0,,,,
546,PT09M02.00S,2022-10-29T02:25:14.4Z,4,REGULAR,block,,[],1628380,,,1610612741,103,105,2022-10-29T02:25:18Z,5390000,,,0,,Z. Collins BLOCK (1 BLK),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
547,PT09M01.00S,2022-10-29T02:25:15.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612741,103,105,2022-10-29T02:28:42Z,5400000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,545.0,,,,,,,,,,,,,
549,PT09M01.00S,2022-10-29T02:25:20.6Z,4,REGULAR,substitution,out,[],203926,,,1610612741,103,105,2022-10-29T02:25:27Z,5420000,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT09M01.00S,2022-10-29T02:25:20.6Z,4,REGULAR,substitution,in,[],1629640,,,1610612741,103,105,2022-10-29T02:25:27Z,5430000,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT08M51.00S,2022-10-29T02:25:50.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201609,7.178055190538765,54.65686274509803,1610612741,103,105,2022-10-29T02:25:57Z,5440000,-23.0,15.0,1,left,MISS G. Dragic driving Layup,[201609],1610612741.0,CHI,driving,,,Dragic,G. Dragic,,,,,Restricted Area,0-8 Center,2.77,Missed,,,,,,,,,,,,,,,,,,
552,PT08M48.00S,2022-10-29T02:25:53.8Z,4,REGULAR,rebound,offensive,[],203083,,,1610612741,103,105,2022-10-29T02:25:53Z,5450000,,,0,,A. Drummond REBOUND (Off:4 Def:6),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,551.0,10.0,6.0,4.0,,,,,,,,,,
553,PT08M48.00S,2022-10-29T02:25:53.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,5.590000152587891,50.0,1610612741,103,105,2022-10-29T02:25:53Z,5460000,0.0,0.0,1,left,MISS A. Drummond tip Layup,[203083],1610612741.0,CHI,tip,,,Drummond,A. Drummond,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
554,PT08M46.00S,2022-10-29T02:25:55.1Z,4,REGULAR,rebound,offensive,[],203083,,,1610612741,103,105,2022-10-29T02:25:55Z,5470000,,,0,,A. Drummond REBOUND (Off:5 Def:6),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Mid-Range,8-16 Left,,,,,,,553.0,11.0,6.0,5.0,,,,,,,,,,
555,PT08M46.00S,2022-10-29T02:25:55.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,5.590000152587891,50.0,1610612741,103,105,2022-10-29T02:25:55Z,5480000,0.0,0.0,1,left,MISS A. Drummond tip Layup,[203083],1610612741.0,CHI,tip,,,Drummond,A. Drummond,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
556,PT08M45.00S,2022-10-29T02:25:56.0Z,4,REGULAR,rebound,defensive,[],1628380,,,1610612759,103,105,2022-10-29T02:25:56Z,5490000,,,0,,Z. Collins REBOUND (Off:2 Def:4),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Mid-Range,8-16 Left,,,,,,,555.0,6.0,4.0,2.0,,,,,,,,,,
557,PT08M41.00S,2022-10-29T02:26:01.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626196,81.553876478318,37.745098039215684,1610612759,103,105,2022-10-29T02:26:07Z,5500000,-61.0,121.0,1,right,MISS J. Richardson 13' pullup Shot,[1626196],1610612759.0,SAS,pullup,,,Richardson,J. Richardson,,,,,In The Paint (Non-RA),8-16 Center,13.56,Missed,,,,,,,,,,,,,,,,,,
558,PT08M37.00S,2022-10-29T02:26:03.9Z,4,REGULAR,rebound,defensive,[],203083,,,1610612741,103,105,2022-10-29T02:26:03Z,5510000,,,0,,A. Drummond REBOUND (Off:5 Def:7),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,557.0,12.0,7.0,5.0,,,,,,,,,,
560,PT08M26.00S,2022-10-29T02:26:16.7Z,4,REGULAR,2pt,Jump Shot,[],201942,12.565703022339028,74.01960784313727,1610612741,103,107,2022-10-29T02:30:25Z,5530000,-120.0,66.0,1,left,D. DeRozan 13' pullup Jump Shot (27 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,13.68,Made,27.0,,,,,,,,,,,,,,,,,
561,PT08M26.00S,2022-10-29T02:26:24.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,103,107,2022-10-29T02:26:24Z,5540000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT08M26.00S,2022-10-29T02:28:19.8Z,4,REGULAR,substitution,out,[],1631104,,,1610612759,103,107,2022-10-29T02:28:59Z,5550000,,,0,,SUB out: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT08M26.00S,2022-10-29T02:28:19.8Z,4,REGULAR,substitution,out,[],201942,,,1610612759,103,107,2022-10-29T02:28:59Z,5560000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT08M26.00S,2022-10-29T02:28:19.8Z,4,REGULAR,substitution,in,[],1630200,,,1610612759,103,107,2022-10-29T02:28:59Z,5570000,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT08M26.00S,2022-10-29T02:28:19.8Z,4,REGULAR,substitution,in,[],1630245,,,1610612759,103,107,2022-10-29T02:28:59Z,5580000,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT08M06.00S,2022-10-29T02:29:31.0Z,4,REGULAR,3pt,Jump Shot,[],1629640,68.01905387647832,29.411764705882355,1610612759,103,107,2022-10-29T02:29:40Z,5590000,-103.0,248.0,1,right,MISS K. Johnson 26' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,26.86,Missed,,,,,,,,,,,,,,,,,,
567,PT08M01.00S,2022-10-29T02:29:34.7Z,4,REGULAR,rebound,defensive,[],201609,,,1610612741,103,107,2022-10-29T02:29:34Z,5600000,,,0,,G. Dragic REBOUND (Off:0 Def:2),[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,Above the Break 3,24+ Left Center,,,,,,,566.0,2.0,2.0,0.0,,,,,,,,,,
568,PT07M51.00S,2022-10-29T02:29:45.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629750,6.389618922470433,51.470588235294116,1610612741,103,107,2022-10-29T02:29:56Z,5610000,-7.0,8.0,1,left,MISS J. Green driving finger roll Layup,[1629750],1610612741.0,CHI,driving finger roll,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1.06,Missed,,,,,,,,,,,,,,,,,,
569,PT07M48.00S,2022-10-29T02:29:48.6Z,4,REGULAR,rebound,defensive,[],1631110,,,1610612759,103,107,2022-10-29T02:29:56Z,5620000,,,0,,J. Sochan REBOUND (Off:0 Def:6),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,,,,568.0,6.0,6.0,0.0,,,,,,,,,,
571,PT07M42.00S,2022-10-29T02:30:07.4Z,4,REGULAR,substitution,out,[],201609,,,1610612759,103,107,2022-10-29T02:30:10Z,5640000,,,0,,SUB out: G. Dragic,[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT07M42.00S,2022-10-29T02:30:07.4Z,4,REGULAR,substitution,in,[],1629632,,,1610612759,103,107,2022-10-29T02:30:10Z,5650000,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT07M34.00S,2022-10-29T02:30:29.1Z,4,REGULAR,3pt,Jump Shot,[],1630200,71.04139290407359,80.14705882352942,1610612759,103,107,2022-10-29T02:30:35Z,5660000,151.0,220.0,1,right,MISS T. Jones 26' 3PT,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,26.64,Missed,,,,,,,,,,,,,,,,,,
574,PT07M29.00S,2022-10-29T02:30:34.1Z,4,REGULAR,rebound,defensive,[],1630245,,,1610612741,103,107,2022-10-29T02:30:35Z,5670000,,,0,,A. Dosunmu REBOUND (Off:0 Def:3),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Right Center,,,,,,,573.0,3.0,3.0,0.0,,,,,,,,,,
575,PT07M15.00S,2022-10-29T02:30:47.5Z,4,REGULAR,3pt,Jump Shot,[],1627936,22.946780551905388,90.68627450980392,1610612741,103,107,2022-10-29T02:31:01Z,5680000,-203.0,163.0,1,left,MISS A. Caruso 26' 3PT,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Left Center,26.08,Missed,,,,,,,,,,,,,,,,,,
576,PT07M11.00S,2022-10-29T02:30:51.5Z,4,REGULAR,rebound,offensive,[],203083,,,1610612741,103,107,2022-10-29T02:31:01Z,5690000,,,0,,A. Drummond REBOUND (Off:6 Def:7),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Left Center,,,,,,,575.0,13.0,7.0,6.0,,,,,,,,,,
577,PT07M05.00S,2022-10-29T02:30:57.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630245,7.178055190538765,3.1862745098039214,1610612741,103,110,2022-10-29T02:31:04Z,5700000,234.0,15.0,1,left,A. Dosunmu 3PT  (12 PTS) (C. White 4 AST),"[1630245, 1629632]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Right Corner 3,24+ Right,23.46,Made,12.0,C. White,1629632.0,4.0,,,,,,,,,,,,,,
579,PT06M54.00S,2022-10-29T02:31:11.4Z,4,REGULAR,foul,personal,['2freethrow'],203083,,,1610612759,103,110,2022-10-29T02:31:18Z,5720000,,,0,,A. Drummond shooting personal FOUL (2 PF) (Jones 2 FT),"[203083, 1630200]",1610612741.0,CHI,shooting,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,203177.0,,,2.0,0.0,Jones,1630200.0
581,PT06M54.00S,2022-10-29T02:31:48.3Z,4,REGULAR,freethrow,1 of 2,[],1630200,,,1610612759,104,110,2022-10-29T02:31:48Z,5740000,,,0,,T. Jones Free Throw 1 of 2 (3 PTS),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
582,PT06M54.00S,2022-10-29T02:31:49.8Z,4,REGULAR,substitution,out,[],1631110,,,1610612759,104,110,2022-10-29T02:32:00Z,5750000,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT06M54.00S,2022-10-29T02:31:49.8Z,4,REGULAR,substitution,out,[],1628380,,,1610612759,104,110,2022-10-29T02:32:00Z,5760000,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT06M54.00S,2022-10-29T02:31:49.8Z,4,REGULAR,substitution,out,[],1629750,,,1610612759,104,110,2022-10-29T02:32:00Z,5770000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT06M54.00S,2022-10-29T02:31:49.8Z,4,REGULAR,substitution,in,[],203926,,,1610612759,104,110,2022-10-29T02:32:00Z,5780000,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT06M54.00S,2022-10-29T02:31:49.8Z,4,REGULAR,substitution,in,[],1627751,,,1610612759,104,110,2022-10-29T02:32:00Z,5790000,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT06M54.00S,2022-10-29T02:31:49.8Z,4,REGULAR,substitution,in,[],201942,,,1610612759,104,110,2022-10-29T02:32:00Z,5800000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT06M54.00S,2022-10-29T02:32:14.4Z,4,REGULAR,freethrow,2 of 2,[],1630200,,,1610612759,105,110,2022-10-29T02:32:14Z,5810000,,,0,,T. Jones Free Throw 2 of 2 (4 PTS),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
589,PT06M38.00S,2022-10-29T02:32:32.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203083,5.863994743758213,51.71568627450981,1610612741,105,112,2022-10-29T02:32:37Z,5820000,-9.0,3.0,1,left,A. Drummond DUNK (17 PTS) (A. Caruso 4 AST),"[203083, 1627936]",1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,0.9,Made,17.0,A. Caruso,1627936.0,4.0,,,,,,,,,,,,,,
591,PT06M21.00S,2022-10-29T02:32:50.0Z,4,REGULAR,3pt,Jump Shot,[],1626196,71.30420499342969,12.5,1610612759,105,112,2022-10-29T02:33:04Z,5840000,-188.0,217.0,1,right,MISS J. Richardson 28' 3PT,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Left Center,28.69,Missed,,,,,,,,,,,,,,,,,,
592,PT06M17.00S,2022-10-29T02:32:54.0Z,4,REGULAR,rebound,offensive,[],1626196,,,1610612759,105,112,2022-10-29T02:33:04Z,5850000,,,0,,J. Richardson REBOUND (Off:1 Def:3),[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Left Center,,,,,,,591.0,4.0,3.0,1.0,,,,,,,,,,
593,PT06M15.00S,2022-10-29T02:32:56.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629640,76.42904073587385,91.91176470588235,1610612759,105,112,2022-10-29T02:33:07Z,5860000,210.0,169.0,1,right,MISS K. Johnson 26' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,26.93,Missed,,,,,,,,,,,,,,,,,,
594,PT06M12.00S,2022-10-29T02:32:59.1Z,4,REGULAR,rebound,offensive,[],1627751,,,1610612759,105,112,2022-10-29T02:33:07Z,5870000,,,0,,J. Poeltl REBOUND (Off:2 Def:7),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Right Center,,,,,,,593.0,9.0,7.0,2.0,,,,,,,,,,
595,PT06M11.00S,2022-10-29T02:33:03.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629640,92.72339027595268,62.5,1610612759,107,112,2022-10-29T02:33:15Z,5880000,62.0,16.0,1,right,K. Johnson 6' driving finger roll Layup (22 PTS) (J. Poeltl 3 AST),"[1629640, 1627751]",1610612759.0,SAS,driving finger roll,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,6.45,Made,22.0,J. Poeltl,1627751.0,3.0,,,,,,,,,,,,,,
