actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
426,PT06M16.00S,2022-11-24T02:36:32.3Z,3,REGULAR,substitution,out,[],202685,,,1610612759,63,80,2022-11-24T02:36:44Z,4200000,False,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT06M16.00S,2022-11-24T02:36:32.3Z,3,REGULAR,substitution,in,[],1626204,,,1610612759,63,80,2022-11-24T02:36:44Z,4210000,False,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT06M02.00S,2022-11-24T02:37:00.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629627,6.258212877792378,51.225490196078425,1610612740,63,82,2022-11-24T02:37:06Z,4220000,False,-6.0,6.0,1,left,Z. Williamson cutting finger roll Layup (21 PTS) (B. Ingram 7 AST),"[1629627, 1627742]",1610612740.0,NOP,cutting finger roll,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,0.88,Made,,,,,21.0,B. Ingram,1627742.0,7.0,,,,,,,,,,
430,PT05M47.00S,2022-11-24T02:37:15.0Z,3,REGULAR,3pt,Jump Shot,[],203926,68.41327201051249,34.80392156862745,1610612759,66,82,2022-11-24T02:39:59Z,4240000,False,-76.0,244.0,1,right,D. McDermott 25' 3PT  (16 PTS) (D. Vassell 5 AST),"[203926, 1630170]",1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Center,25.59,Made,,,,,16.0,D. Vassell,1630170.0,5.0,,,,,,,,,,
432,PT05M36.00S,2022-11-24T02:37:26.2Z,3,REGULAR,3pt,Jump Shot,[],1627742,28.991458607095925,72.54901960784314,1610612740,66,85,2022-11-24T02:40:28Z,4260000,False,-113.0,220.0,1,left,B. Ingram 24' 3PT  (11 PTS) (J. Alvarado 8 AST),"[1627742, 1630631]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,24.72,Made,,,,,11.0,J. Alvarado,1630631.0,8.0,,,,,,,,,,
434,PT05M24.00S,2022-11-24T02:37:37.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203926,80.1084099868594,49.50980392156863,1610612759,68,85,2022-11-24T02:42:25Z,4280000,False,-2.0,134.0,1,right,D. McDermott 13' driving floating Jump Shot (18 PTS) (D. Vassell 6 AST),"[203926, 1630170]",1610612759.0,SAS,driving floating,,,McDermott,D. McDermott,,,,,In The Paint (Non-RA),8-16 Center,13.45,Made,,,,,18.0,D. Vassell,1630170.0,6.0,,,,,,,,,,
435,PT05M03.00S,2022-11-24T02:38:01.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,7.835085413929041,49.754901960784316,1610612740,68,87,2022-11-24T02:38:08Z,4290000,False,1.0,21.0,1,left,Z. Williamson driving finger roll Layup (23 PTS) (B. Ingram 8 AST),"[1629627, 1627742]",1610612740.0,NOP,driving finger roll,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,2.11,Made,,,,,23.0,B. Ingram,1627742.0,8.0,,,,,,,,,,
437,PT05M03.00S,2022-11-24T02:38:04.2Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1627751,,,1610612740,68,87,2022-11-24T02:38:12Z,4310000,False,,,0,,J. Poeltl shooting personal FOUL (2 PF) (Williamson 1 FT),"[1627751, 1629627]",1610612759.0,SAS,shooting,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1627541.0,2.0,0.0,Williamson,1629627.0,,,,
439,PT05M03.00S,2022-11-24T02:38:32.6Z,3,REGULAR,freethrow,1 of 1,[],1629627,,,1610612740,68,87,2022-11-24T02:38:32Z,4330000,False,,,0,,MISS Z. Williamson Free Throw 1 of 1,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
440,PT05M00.00S,2022-11-24T02:38:34.8Z,3,REGULAR,rebound,defensive,[],1628966,,,1610612759,68,87,2022-11-24T02:38:34Z,4340000,False,,,0,,K. Bates-Diop REBOUND (Off:1 Def:3),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,439.0,4.0,3.0,1.0,,,,,,,,,,,,,,
441,PT04M53.00S,2022-11-24T02:38:44.9Z,3,REGULAR,foul,personal,[],1630631,,,1610612759,68,87,2022-11-24T02:38:57Z,4350000,False,,,0,,J. Alvarado personal FOUL (2 PF),"[1630631, 203926]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,2882.0,2.0,0.0,McDermott,203926.0,,,,
443,PT04M42.00S,2022-11-24T02:39:13.7Z,3,REGULAR,turnover,out-of-bounds,[],1628966,,,1610612759,68,87,2022-11-24T02:39:24Z,4370000,False,,,0,,K. Bates-Diop lost ball out-of-bounds TURNOVER (1 TO),[1628966],1610612759.0,SAS,lost ball,,,Bates-Diop,K. Bates-Diop,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1.0,1627526.0,,,,,,,,
444,PT04M42.00S,2022-11-24T02:39:17.4Z,3,REGULAR,substitution,out,[],1627751,,,1610612740,68,87,2022-11-24T02:39:21Z,4380000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT04M42.00S,2022-11-24T02:39:17.4Z,3,REGULAR,substitution,in,[],1629646,,,1610612740,68,87,2022-11-24T02:39:21Z,4390000,False,,,0,,SUB in: C. Bassey,[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT04M28.00S,2022-11-24T02:39:39.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629627,5.863994743758213,52.20588235294118,1610612740,68,89,2022-11-24T02:43:52Z,4400000,False,-11.0,3.0,1,left,Z. Williamson driving finger roll Layup (25 PTS) (L. Nance Jr. 2 AST),"[1629627, 1626204]",1610612740.0,NOP,driving finger roll,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.13,Made,,,,,25.0,L. Nance Jr.,1626204.0,2.0,,,,,,,,,,
448,PT04M13.00S,2022-11-24T02:39:53.6Z,3,REGULAR,3pt,Jump Shot,[],1630170,95.3515111695138,3.431372549019608,1610612759,71,89,2022-11-24T02:44:18Z,4420000,False,-233.0,-9.0,1,right,D. Vassell 3PT  (21 PTS) (D. McDermott 2 AST),"[1630170, 203926]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Left Corner 3,24+ Left,23.3,Made,,,,,21.0,D. McDermott,203926.0,2.0,,,,,,,,,,
450,PT04M04.00S,2022-11-24T02:40:02.4Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1629627,6.258212877792378,52.69607843137255,1610612740,71,91,2022-11-24T02:44:38Z,4440000,False,-13.0,6.0,1,left,Z. Williamson cutting DUNK (27 PTS) (B. Ingram 9 AST),"[1629627, 1627742]",1610612740.0,NOP,cutting,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.49,Made,,,,,27.0,B. Ingram,1627742.0,9.0,,,,,,,,,,
452,PT03M49.00S,2022-11-24T02:40:18.5Z,3,REGULAR,3pt,Jump Shot,[],203926,71.96123521681997,10.784313725490197,1610612759,74,91,2022-11-24T02:40:22Z,4460000,False,-196.0,211.0,1,right,D. McDermott 28' 3PT  (21 PTS) (D. Vassell 7 AST),"[203926, 1630170]",1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Left Center,28.81,Made,,,,,21.0,D. Vassell,1630170.0,7.0,,,,,,,,,,
454,PT03M43.00S,2022-11-24T02:40:27.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629641,,,1610612740,74,91,2022-11-24T02:40:34Z,4480000,False,,,0,,R. Langford personal FOUL (2 PF) (Ingram 2 FT),"[1629641, 1627742]",1610612759.0,SAS,,,,Langford,R. Langford,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,1627541.0,2.0,0.0,Ingram,1627742.0,,,,
456,PT03M43.00S,2022-11-24T02:40:59.6Z,3,REGULAR,freethrow,1 of 2,[],1627742,,,1610612740,74,92,2022-11-24T02:40:59Z,4500000,False,,,0,,B. Ingram Free Throw 1 of 2 (12 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
457,PT03M43.00S,2022-11-24T02:41:00.7Z,3,REGULAR,substitution,out,[],1629646,,,1610612740,74,92,2022-11-24T02:41:18Z,4510000,False,,,0,,SUB out: C. Bassey,[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT03M43.00S,2022-11-24T02:41:00.7Z,3,REGULAR,substitution,out,[],1630529,,,1610612740,74,92,2022-11-24T02:41:18Z,4520000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT03M43.00S,2022-11-24T02:41:00.7Z,3,REGULAR,substitution,out,[],1630631,,,1610612740,74,92,2022-11-24T02:41:18Z,4530000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT03M43.00S,2022-11-24T02:41:00.7Z,3,REGULAR,substitution,in,[],1629676,,,1610612740,74,92,2022-11-24T02:41:18Z,4540000,False,,,0,,SUB in: I. Roby,[1629676],1610612759.0,SAS,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT03M43.00S,2022-11-24T02:41:00.7Z,3,REGULAR,substitution,in,[],1628984,,,1610612740,74,92,2022-11-24T02:41:18Z,4550000,False,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT03M43.00S,2022-11-24T02:41:00.7Z,3,REGULAR,substitution,in,[],1630230,,,1610612740,74,92,2022-11-24T02:41:18Z,4560000,False,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT03M43.00S,2022-11-24T02:41:22.7Z,3,REGULAR,freethrow,2 of 2,[],1627742,,,1610612740,74,93,2022-11-24T02:41:22Z,4570000,False,,,0,,B. Ingram Free Throw 2 of 2 (13 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
464,PT03M30.00S,2022-11-24T02:41:37.5Z,3,REGULAR,2pt,Jump Shot,[],1630170,81.68528252299606,66.17647058823529,1610612759,74,93,2022-11-24T02:41:43Z,4580000,False,81.0,120.0,1,right,MISS D. Vassell 14' turnaround Shot,[1630170],1610612759.0,SAS,turnaround,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Right,14.45,Missed,,,,,,,,,,,,,,,,,,
465,PT03M28.00S,2022-11-24T02:41:39.5Z,3,REGULAR,rebound,defensive,[],1627742,,,1610612740,74,93,2022-11-24T02:41:43Z,4590000,False,,,0,,B. Ingram REBOUND (Off:0 Def:3),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Right,,,464.0,3.0,3.0,0.0,,,,,,,,,,,,,,
466,PT03M17.00S,2022-11-24T02:41:54.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630170,,,1610612740,74,93,2022-11-24T02:42:09Z,4600000,False,,,0,,D. Vassell shooting personal FOUL (3 PF) (Williamson 2 FT),"[1630170, 1629627]",1610612759.0,SAS,shooting,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,2882.0,3.0,0.0,Williamson,1629627.0,,,,
468,PT03M17.00S,2022-11-24T02:42:19.4Z,3,REGULAR,freethrow,1 of 2,[],1629627,,,1610612740,74,94,2022-11-24T02:42:54Z,4620000,False,,,0,,Z. Williamson Free Throw 1 of 2 (28 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,,,,,28.0,,,,,,,,,,,,,
470,PT03M17.00S,2022-11-24T02:42:21.2Z,3,REGULAR,substitution,out,[],1630170,,,1610612740,74,94,2022-11-24T02:42:25Z,4630000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT03M17.00S,2022-11-24T02:42:21.2Z,3,REGULAR,substitution,in,[],1630200,,,1610612740,74,94,2022-11-24T02:42:25Z,4640000,False,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT03M17.00S,2022-11-24T02:42:19.4Z,3,REGULAR,freethrow,2 of 2,[],1629627,,,1610612740,74,94,2022-11-24T02:42:54Z,4650000,False,,,0,,MISS Z. Williamson Free Throw 2 of 2,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
473,PT03M15.00S,2022-11-24T02:42:21.4Z,3,REGULAR,rebound,defensive,[],1629676,,,1610612759,74,94,2022-11-24T02:42:54Z,4660000,False,,,0,,I. Roby REBOUND (Off:0 Def:1),[1629676],1610612759.0,SAS,,,,Roby,I. Roby,,,,,,,,,472.0,1.0,1.0,0.0,,,,,,,,,,,,,,
474,PT03M03.00S,2022-11-24T02:42:51.8Z,3,REGULAR,2pt,Jump Shot,[],1629641,93.64323258869908,68.38235294117648,1610612759,74,94,2022-11-24T02:47:37Z,4670000,False,92.0,7.0,1,right,MISS R. Langford 9' driving floating Shot,[1629641],1610612759.0,SAS,driving floating,,,Langford,R. Langford,,,,,Mid-Range,8-16 Right,9.22,Missed,,,,,,,,,,,,,,,,,,
475,PT03M00.00S,2022-11-24T02:42:54.8Z,3,REGULAR,rebound,defensive,[],1629627,,,1610612740,74,94,2022-11-24T02:42:59Z,4680000,False,,,0,,Z. Williamson REBOUND (Off:4 Def:6),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Mid-Range,8-16 Right,,,474.0,10.0,6.0,4.0,,,,,,,,,,,,,,
476,PT02M55.00S,2022-11-24T02:42:59.8Z,3,REGULAR,3pt,Jump Shot,[],1630230,26.10052562417871,82.35294117647058,1610612740,74,94,2022-11-24T02:43:07Z,4690000,False,-162.0,193.0,1,left,MISS N. Marshall 25' 3PT,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Left Center,25.17,Missed,,,,,,,,,,,,,,,,,,
477,PT02M51.00S,2022-11-24T02:43:03.8Z,3,REGULAR,rebound,defensive,[],1628966,,,1610612759,74,94,2022-11-24T02:52:50Z,4700000,False,,,0,,K. Bates-Diop REBOUND (Off:1 Def:4),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,Above the Break 3,24+ Left Center,,,476.0,5.0,4.0,1.0,,,,,,,,,,,,,,
478,PT02M46.00S,2022-11-24T02:43:09.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630200,74.06373193166885,16.666666666666664,1610612759,77,94,2022-11-24T02:43:17Z,4710000,False,-167.0,191.0,1,right,T. Jones 25' 3PT  (7 PTS) (K. Bates-Diop 2 AST),"[1630200, 1628966]",1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,25.37,Made,,,,,7.0,K. Bates-Diop,1628966.0,2.0,,,,,,,,,,
480,PT02M25.00S,2022-11-24T02:43:30.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,5.863994743758213,51.470588235294116,1610612740,77,96,2022-11-24T02:43:39Z,4730000,False,-7.0,3.0,1,left,Z. Williamson driving Layup (30 PTS),[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,0.78,Made,,,,,30.0,,,,,,,,,,,,,
481,PT02M08.00S,2022-11-24T02:43:49.7Z,3,REGULAR,foul,personal,['2freethrow'],1628984,,,1610612759,77,96,2022-11-24T02:43:56Z,4740000,False,,,0,,D. Graham shooting personal FOUL (2 PF) (Bates-Diop 2 FT),"[1628984, 1628966]",1610612740.0,NOP,shooting,,,Graham,D. Graham,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,2882.0,2.0,0.0,Bates-Diop,1628966.0,,,,
483,PT02M08.00S,2022-11-24T02:44:13.1Z,3,REGULAR,freethrow,1 of 2,[],1628966,,,1610612759,78,96,2022-11-24T02:44:13Z,4760000,False,,,0,,K. Bates-Diop Free Throw 1 of 2 (9 PTS),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
484,PT02M08.00S,2022-11-24T02:44:14.3Z,3,REGULAR,substitution,out,[],1629627,,,1610612759,78,96,2022-11-24T02:44:18Z,4770000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT02M08.00S,2022-11-24T02:44:14.3Z,3,REGULAR,substitution,in,[],1630700,,,1610612759,78,96,2022-11-24T02:44:18Z,4780000,False,,,0,,SUB in: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT02M08.00S,2022-11-24T02:44:31.1Z,3,REGULAR,freethrow,2 of 2,[],1628966,,,1610612759,79,96,2022-11-24T02:44:31Z,4790000,False,,,0,,K. Bates-Diop Free Throw 2 of 2 (10 PTS),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
487,PT01M57.00S,2022-11-24T02:44:48.0Z,3,REGULAR,foul,offensive,[],1627742,,,1610612740,79,96,2022-11-24T02:44:59Z,4800000,False,,,0,,B. Ingram offensive FOUL (2 PF),"[1627742, 203926]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1627526.0,2.0,0.0,McDermott,203926.0,,,,
489,PT01M57.00S,2022-11-24T02:44:48.0Z,3,REGULAR,turnover,offensive foul,[],1627742,,,1610612740,79,96,2022-11-24T02:44:48Z,4820000,False,,,0,,B. Ingram offensive foul TURNOVER (5 TO),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,5.0,1627526.0,,,,,,,,
490,PT01M57.00S,2022-11-24T02:44:53.3Z,3,REGULAR,substitution,out,[],1628966,,,1610612759,79,96,2022-11-24T02:44:57Z,4830000,False,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT01M57.00S,2022-11-24T02:44:53.3Z,3,REGULAR,substitution,in,[],1631110,,,1610612759,79,96,2022-11-24T02:44:57Z,4840000,False,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT01M44.00S,2022-11-24T02:45:16.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629676,90.09526938239159,35.049019607843135,1610612759,79,96,2022-11-24T02:45:38Z,4850000,False,-75.0,41.0,1,right,MISS I. Roby 8' turnaround Shot,[1629676],1610612759.0,SAS,turnaround,,,Roby,I. Roby,,,,,In The Paint (Non-RA),8-16 Left,8.51,Missed,,,,,,,,,,,,,,,,,,
493,PT01M44.00S,2022-11-24T02:45:16.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612740,79,96,2022-11-24T02:45:38Z,4860000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,In The Paint (Non-RA),8-16 Left,,,492.0,,,,,,,,,,,,,,,,,
494,PT01M44.00S,2022-11-24T02:45:25.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631110,,,1610612740,79,96,2022-11-24T02:45:46Z,4870000,False,,,0,,J. Sochan loose ball personal FOUL (5 PF) (Ingram 2 FT),"[1631110, 1627742]",1610612759.0,SAS,loose ball,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,2882.0,5.0,1.0,Ingram,1627742.0,,,,
497,PT01M44.00S,2022-11-24T02:46:55.7Z,3,REGULAR,freethrow,1 of 2,[],1627742,,,1610612740,79,97,2022-11-24T02:46:55Z,4900000,False,,,0,,B. Ingram Free Throw 1 of 2 (14 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
498,PT01M44.00S,2022-11-24T02:46:56.6Z,3,REGULAR,substitution,out,[],1631110,,,1610612740,79,97,2022-11-24T02:47:05Z,4910000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT01M44.00S,2022-11-24T02:46:56.6Z,3,REGULAR,substitution,in,[],1630170,,,1610612740,79,97,2022-11-24T02:47:05Z,4920000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT01M44.00S,2022-11-24T02:47:09.7Z,3,REGULAR,freethrow,2 of 2,[],1627742,,,1610612740,79,98,2022-11-24T02:47:09Z,4930000,False,,,0,,B. Ingram Free Throw 2 of 2 (15 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
501,PT01M33.00S,2022-11-24T02:47:21.6Z,3,REGULAR,3pt,Jump Shot,[],1630170,89.43823915900131,95.83333333333334,1610612759,82,98,2022-11-24T02:47:27Z,4940000,False,229.0,47.0,1,right,D. Vassell 3PT  (24 PTS) (T. Jones 8 AST),"[1630170, 1630200]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Right Corner 3,24+ Right,23.39,Made,,,,,24.0,T. Jones,1630200.0,8.0,,,,,,,,,,
503,PT01M12.00S,2022-11-24T02:47:46.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630200,,,1610612740,82,98,2022-11-24T02:47:56Z,4960000,False,,,0,,T. Jones shooting personal FOUL (2 PF) (Marshall 2 FT),"[1630200, 1630230]",1610612759.0,SAS,shooting,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1627541.0,2.0,0.0,Marshall,1630230.0,,,,
505,PT01M12.00S,2022-11-24T02:48:12.8Z,3,REGULAR,freethrow,1 of 2,[],1630230,,,1610612740,82,99,2022-11-24T02:48:12Z,4980000,False,,,0,,N. Marshall Free Throw 1 of 2 (1 PTS),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
506,PT01M12.00S,2022-11-24T02:48:27.1Z,3,REGULAR,freethrow,2 of 2,[],1630230,,,1610612740,82,100,2022-11-24T02:48:27Z,4990000,False,,,0,,N. Marshall Free Throw 2 of 2 (2 PTS),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
507,PT00M57.70S,2022-11-24T02:48:44.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629676,93.24901445466492,50.49019607843137,1610612759,84,100,2022-11-24T02:48:57Z,5000000,False,2.0,11.0,1,right,I. Roby DUNK (3 PTS) (D. Vassell 8 AST),"[1629676, 1630170]",1610612759.0,SAS,,,,Roby,I. Roby,,,,,Restricted Area,0-8 Center,1.13,Made,,,,,3.0,D. Vassell,1630170.0,8.0,,,,,,,,,,
509,PT00M40.80S,2022-11-24T02:49:03.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627742,5.995400788436268,50.98039215686274,1610612740,84,102,2022-11-24T02:54:41Z,5020000,False,-5.0,4.0,1,left,B. Ingram driving Layup (17 PTS),[1627742],1610612740.0,NOP,driving,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,0.63,Made,,,,,17.0,,,,,,,,,,,,,
510,PT00M36.70S,2022-11-24T02:49:13.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630700,,,1610612759,84,102,2022-11-24T02:49:22Z,5030000,False,,,0,,D. Daniels shooting personal FOUL (2 PF) (Langford 2 FT),"[1630700, 1629641]",1610612740.0,NOP,shooting,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1627541.0,2.0,0.0,Langford,1629641.0,,,,
512,PT00M36.70S,2022-11-24T02:49:42.7Z,3,REGULAR,freethrow,1 of 2,[],1629641,,,1610612759,85,102,2022-11-24T02:50:05Z,5050000,False,,,0,,R. Langford Free Throw 1 of 2 (1 PTS),[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
513,PT00M36.70S,2022-11-24T02:49:42.7Z,3,REGULAR,freethrow,2 of 2,[],1629641,,,1610612759,85,102,2022-11-24T02:50:05Z,5060000,False,,,0,,MISS R. Langford Free Throw 2 of 2,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
514,PT00M35.10S,2022-11-24T02:49:44.3Z,3,REGULAR,rebound,defensive,[],1630230,,,1610612740,85,102,2022-11-24T02:50:05Z,5070000,False,,,0,,N. Marshall REBOUND (Off:0 Def:1),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,513.0,1.0,1.0,0.0,,,,,,,,,,,,,,
515,PT00M30.40S,2022-11-24T02:50:04.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626204,7.5722733245729295,50.245098039215684,1610612740,85,102,2022-11-24T02:55:48Z,5080000,False,-1.0,19.0,1,left,MISS L. Nance Jr. running Layup,[1626204],1610612740.0,NOP,running,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,1.87,Missed,,,,,,,,,,,,,,,,,,
516,PT00M27.00S,2022-11-24T02:50:07.5Z,3,REGULAR,rebound,defensive,[],203926,,,1610612759,85,102,2022-11-24T02:50:11Z,5090000,False,,,0,,D. McDermott REBOUND (Off:0 Def:1),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Restricted Area,0-8 Center,,,515.0,1.0,1.0,0.0,,,,,,,,,,,,,,
