actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
420,PT04M35.00S,2022-11-26T02:32:42.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630170,86.94152431011827,59.31372549019608,1610612759,65,77,2022-11-26T02:35:39Z,4160000,False,47.0,70.0,1,right,D. Vassell 8' fadeaway Jump Shot (16 PTS) (J. Sochan 3 AST),"[1630170, 1631110]",1610612759.0,SAS,fadeaway,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),8-16 Right,8.43,Made,16.0,,,,,J. Sochan,1631110.0,3.0,,,,,,,,,,
422,PT04M23.00S,2022-11-26T02:32:52.7Z,3,REGULAR,3pt,Jump Shot,[],1629022,23.078186596583443,11.519607843137255,1610612747,65,77,2022-11-26T02:32:58Z,4180000,False,192.0,164.0,1,left,MISS L. Walker IV 25' 3PT,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Right Center,25.31,Missed,,,,,,,,,,,,,,,,,,
423,PT04M19.00S,2022-11-26T02:32:56.7Z,3,REGULAR,rebound,defensive,[],1629641,,,1610612759,65,77,2022-11-26T02:32:58Z,4190000,False,,,0,,R. Langford REBOUND (Off:1 Def:1),[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,Above the Break 3,24+ Right Center,,,,422.0,2.0,1.0,1.0,,,,,,,,,,,,,
424,PT04M12.00S,2022-11-26T02:33:04.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629640,71.96123521681997,77.20588235294117,1610612759,65,77,2022-11-26T02:36:28Z,4200000,False,136.0,211.0,1,right,MISS K. Johnson 25' running 3PT,[1629640],1610612759.0,SAS,running,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,25.11,Missed,,,,,,,,,,,,,,,,,,
425,PT04M11.00S,2022-11-26T02:33:06.1Z,3,REGULAR,rebound,offensive,[],1627751,,,1610612759,65,77,2022-11-26T02:33:06Z,4210000,False,,,0,,J. Poeltl REBOUND (Off:4 Def:2),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Right Center,,,,424.0,6.0,2.0,4.0,,,,,,,,,,,,,
426,PT04M09.00S,2022-11-26T02:33:09.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627751,94.30026281208936,51.71568627450981,1610612759,67,77,2022-11-26T02:33:17Z,4220000,False,9.0,1.0,1,right,J. Poeltl Layup (10 PTS),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,0.87,Made,10.0,,,,,,,,,,,,,,,,,
427,PT04M09.00S,2022-11-26T02:33:20.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,67,77,2022-11-26T02:33:20Z,4230000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT04M09.00S,2022-11-26T02:35:41.0Z,3,REGULAR,substitution,out,[],1630170,,,1610612747,67,77,2022-11-26T02:36:07Z,4240000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT04M09.00S,2022-11-26T02:35:41.0Z,3,REGULAR,substitution,out,[],1627751,,,1610612747,67,77,2022-11-26T02:36:07Z,4250000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT04M09.00S,2022-11-26T02:35:41.0Z,3,REGULAR,substitution,out,[],2544,,,1610612747,67,77,2022-11-26T02:36:07Z,4260000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT04M09.00S,2022-11-26T02:35:41.0Z,3,REGULAR,substitution,in,[],1631103,,,1610612747,67,77,2022-11-26T02:36:07Z,4270000,False,,,0,,SUB in: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT04M09.00S,2022-11-26T02:35:41.0Z,3,REGULAR,substitution,in,[],1628380,,,1610612747,67,77,2022-11-26T02:36:07Z,4280000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT04M09.00S,2022-11-26T02:35:41.0Z,3,REGULAR,substitution,in,[],1629134,,,1610612747,67,77,2022-11-26T02:36:07Z,4290000,False,,,0,,SUB in: K. Nunn,[1629134],1610612747.0,LAL,,,,Nunn,K. Nunn,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT03M45.00S,2022-11-26T02:36:30.5Z,3,REGULAR,2pt,Jump Shot,[],203076,7.835085413929041,19.607843137254903,1610612747,67,79,2022-11-26T02:36:35Z,4300000,False,152.0,21.0,1,left,A. Davis 15' Jump Shot (14 PTS) (R. Westbrook 7 AST),"[203076, 201566]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,8-16 Right,15.35,Made,14.0,,,,,R. Westbrook,201566.0,7.0,,,,,,,,,,
436,PT03M30.00S,2022-11-26T02:36:46.8Z,3,REGULAR,3pt,Jump Shot,[],1631110,75.24638633377135,14.950980392156863,1610612759,67,79,2022-11-26T02:36:51Z,4320000,False,-175.0,180.0,1,right,MISS J. Sochan 25' 3PT,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Left Center,25.13,Missed,,,,,,,,,,,,,,,,,,
437,PT03M27.00S,2022-11-26T02:36:49.8Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,67,79,2022-11-26T02:36:51Z,4330000,False,,,0,,A. Davis REBOUND (Off:2 Def:7),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Left Center,,,,436.0,9.0,7.0,2.0,,,,,,,,,,,,,
438,PT03M14.00S,2022-11-26T02:37:02.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,14.799605781865965,41.911764705882355,1610612747,67,79,2022-11-26T02:37:10Z,4340000,False,40.0,87.0,1,left,MISS A. Davis 9' floating Shot,[203076],1610612747.0,LAL,floating,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,9.56,Missed,,,,,,,,,,,,,,,,,,
439,PT03M10.00S,2022-11-26T02:37:06.6Z,3,REGULAR,rebound,defensive,[],1628380,,,1610612759,67,79,2022-11-26T02:44:00Z,4350000,False,,,0,,Z. Collins REBOUND (Off:1 Def:2),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),8-16 Center,,,,438.0,3.0,2.0,1.0,,,,,,,,,,,,,
440,PT02M57.00S,2022-11-26T02:37:19.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,93.77463863337714,46.07843137254902,1610612759,69,79,2022-11-26T02:37:29Z,4360000,False,-20.0,6.0,1,right,K. Johnson driving Layup (13 PTS),[1629640],1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,2.05,Made,13.0,,,,,,,,,,,,,,,,,
442,PT02M35.00S,2022-11-26T02:37:51.0Z,3,REGULAR,turnover,bad pass,[],1630559,,,1610612747,69,79,2022-11-26T02:38:08Z,4380000,False,,,0,,A. Reaves bad pass TURNOVER (1 TO),"[1630559, 1628380]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,1.0,,,Collins,1628380.0,,,,
443,PT02M35.00S,2022-11-26T02:37:51.0Z,3,REGULAR,steal,,[],1628380,,,1610612759,69,79,2022-11-26T02:37:55Z,4390000,False,,,0,,Z. Collins STEAL (1 STL),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
445,PT02M35.00S,2022-11-26T02:38:13.9Z,3,REGULAR,substitution,out,[],203076,,,1610612759,69,79,2022-11-26T02:38:22Z,4410000,False,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT02M35.00S,2022-11-26T02:38:13.9Z,3,REGULAR,substitution,out,[],1629022,,,1610612759,69,79,2022-11-26T02:38:22Z,4420000,False,,,0,,SUB out: L. Walker IV,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT02M35.00S,2022-11-26T02:38:13.9Z,3,REGULAR,substitution,in,[],1629117,,,1610612759,69,79,2022-11-26T02:38:22Z,4430000,False,,,0,,SUB in: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT02M35.00S,2022-11-26T02:38:13.9Z,3,REGULAR,substitution,in,[],1628972,,,1610612759,69,79,2022-11-26T02:38:22Z,4440000,False,,,0,,SUB in: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT02M33.00S,2022-11-26T02:38:52.2Z,3,REGULAR,jumpball,recovered,[],1628972,,,1610612759,69,79,2022-11-26T02:38:52Z,4450000,False,,,0,,Jump Ball R. Westbrook vs. Z. Collins: Tip to T. Brown Jr.,"[1628972, 201566, 1628380]",1610612747.0,LAL,heldball,T. Brown Jr.,1628972.0,Brown Jr.,T. Brown Jr.,Westbrook,201566.0,Collins,1628380.0,,,,,,,,,,,,,,,,,,,,,,
452,PT02M33.00S,2022-11-26T02:38:52.2Z,3,REGULAR,turnover,lost ball,[],1628380,,,1610612759,69,79,2022-11-26T02:38:52Z,4480000,False,,,0,,Z. Collins lost ball TURNOVER (2 TO),"[1628380, 201566]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,2.0,,,Westbrook,201566.0,,,,
453,PT02M33.00S,2022-11-26T02:38:52.2Z,3,REGULAR,steal,,[],201566,,,1610612747,69,79,2022-11-26T02:38:52Z,4490000,False,,,0,,R. Westbrook STEAL (2 STL),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT02M31.00S,2022-11-26T02:38:54.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628972,6.652431011826544,53.92156862745098,1610612747,69,79,2022-11-26T02:43:49Z,4500000,False,-20.0,10.0,1,left,MISS T. Brown Jr. reverse Layup,[1628972],1610612747.0,LAL,reverse,,,Brown Jr.,T. Brown Jr.,,,,,Restricted Area,0-8 Center,2.2,Missed,,,,,,,,,,,,,,,,,,
455,PT02M29.00S,2022-11-26T02:38:56.0Z,3,REGULAR,rebound,defensive,[],1629640,,,1610612759,69,79,2022-11-26T02:39:07Z,4510000,False,,,0,,K. Johnson REBOUND (Off:0 Def:5),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,454.0,5.0,5.0,0.0,,,,,,,,,,,,,
456,PT02M25.00S,2022-11-26T02:38:59.3Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629640,94.69448094612353,53.67647058823529,1610612759,69,79,2022-11-26T02:44:54Z,4520000,False,18.0,-3.0,1,right,MISS K. Johnson running Layup,[1629640],1610612759.0,SAS,running,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,1.86,Missed,,,,,,,,,,,,,,,,,,
457,PT02M22.00S,2022-11-26T02:39:02.3Z,3,REGULAR,rebound,offensive,[],1631110,,,1610612759,69,79,2022-11-26T02:44:54Z,4530000,False,,,0,,J. Sochan REBOUND (Off:4 Def:2),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,456.0,6.0,2.0,4.0,,,,,,,,,,,,,
458,PT02M22.00S,2022-11-26T02:39:02.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631110,94.40999984741211,50.0,1610612759,69,79,2022-11-26T02:39:02Z,4540000,False,0.0,0.0,1,right,MISS J. Sochan tip Layup,[1631110],1610612759.0,SAS,tip,,,Sochan,J. Sochan,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
459,PT02M21.00S,2022-11-26T02:39:03.1Z,3,REGULAR,rebound,offensive,[],1629641,,,1610612759,69,79,2022-11-26T02:39:03Z,4550000,False,,,0,,R. Langford REBOUND (Off:2 Def:1),[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,Mid-Range,8-16 Left,,,,458.0,3.0,1.0,2.0,,,,,,,,,,,,,
460,PT02M16.00S,2022-11-26T02:39:09.3Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1631110,86.81011826544021,77.20588235294117,1610612759,69,79,2022-11-26T02:39:18Z,4560000,False,136.0,71.0,1,right,MISS J. Sochan 15' Jump Shot,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Mid-Range,8-16 Right,15.36,Missed,,,,,,,,,,,,,,,,,,
461,PT02M13.00S,2022-11-26T02:39:11.5Z,3,REGULAR,rebound,defensive,[],1629117,,,1610612747,69,79,2022-11-26T02:39:11Z,4570000,False,,,0,,W. Gabriel REBOUND (Off:2 Def:3),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,Mid-Range,8-16 Right,,,,460.0,5.0,3.0,2.0,,,,,,,,,,,,,
462,PT02M05.00S,2022-11-26T02:39:20.1Z,3,REGULAR,3pt,Jump Shot,[],1629134,26.231931668856767,82.1078431372549,1610612747,69,79,2022-11-26T02:39:25Z,4580000,False,-161.0,194.0,1,left,MISS K. Nunn 25' 3PT,[1629134],1610612747.0,LAL,,,,Nunn,K. Nunn,,,,,Above the Break 3,24+ Left Center,25.19,Missed,,,,,,,,,,,,,,,,,,
463,PT02M05.00S,2022-11-26T02:39:20.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612759,69,79,2022-11-26T02:39:25Z,4590000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,462.0,,,,,,,,,,,,,,,,
465,PT02M05.00S,2022-11-26T02:39:26.2Z,3,REGULAR,substitution,out,[],1631110,,,1610612759,69,79,2022-11-26T02:39:43Z,4610000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT02M05.00S,2022-11-26T02:39:26.2Z,3,REGULAR,substitution,out,[],1629641,,,1610612759,69,79,2022-11-26T02:39:43Z,4620000,False,,,0,,SUB out: R. Langford,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT02M05.00S,2022-11-26T02:39:26.2Z,3,REGULAR,substitution,in,[],1630200,,,1610612759,69,79,2022-11-26T02:39:43Z,4630000,False,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT02M05.00S,2022-11-26T02:39:26.2Z,3,REGULAR,substitution,in,[],1630170,,,1610612759,69,79,2022-11-26T02:39:43Z,4640000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT01M48.00S,2022-11-26T02:40:03.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,92.32917214191852,47.05882352941176,1610612759,69,79,2022-11-26T02:40:08Z,4650000,False,-15.0,20.0,1,right,MISS K. Johnson Layup,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,2.45,Missed,,,,,,,,,,,,,,,,,,
470,PT01M44.00S,2022-11-26T02:40:06.6Z,3,REGULAR,rebound,offensive,[],1629640,,,1610612759,69,79,2022-11-26T02:40:06Z,4660000,False,,,0,,K. Johnson REBOUND (Off:1 Def:5),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,469.0,6.0,5.0,1.0,,,,,,,,,,,,,
471,PT01M44.00S,2022-11-26T02:40:06.6Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629640,94.40999984741211,50.0,1610612759,69,79,2022-11-26T02:40:11Z,4670000,False,0.0,0.0,1,right,MISS K. Johnson tip Layup,[1629640],1610612759.0,SAS,tip,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
472,PT01M44.00S,2022-11-26T02:40:06.6Z,3,REGULAR,rebound,offensive,[],1628380,,,1610612759,69,79,2022-11-26T02:40:11Z,4680000,False,,,0,,Z. Collins REBOUND (Off:2 Def:2),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,471.0,4.0,2.0,2.0,,,,,,,,,,,,,
473,PT01M41.00S,2022-11-26T02:40:09.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628380,94.40999984741211,50.0,1610612759,71,79,2022-11-26T02:40:09Z,4690000,False,0.0,0.0,1,right,Z. Collins putback Layup (4 PTS),[1628380],1610612759.0,SAS,putback,,,Collins,Z. Collins,,,,,Mid-Range,8-16 Left,0.0,Made,4.0,,,,,,,,,,,,,,,,,
474,PT01M29.00S,2022-11-26T02:40:22.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629134,11.251642575558476,58.82352941176471,1610612747,71,79,2022-11-26T02:46:51Z,4700000,False,-44.0,53.0,1,left,MISS K. Nunn 6' pullup bank Shot,[1629134],1610612747.0,LAL,pullup bank,,,Nunn,K. Nunn,,,,,In The Paint (Non-RA),0-8 Center,6.92,Missed,,,,,,,,,,,,,,,,,,
475,PT01M27.00S,2022-11-26T02:40:24.1Z,3,REGULAR,rebound,defensive,[],1630170,,,1610612759,71,79,2022-11-26T03:02:05Z,4710000,False,,,0,,D. Vassell REBOUND (Off:0 Def:5),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),0-8 Center,,,,474.0,5.0,5.0,0.0,,,,,,,,,,,,,
476,PT01M19.00S,2022-11-26T02:40:31.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,95.48291721419186,52.69607843137255,1610612759,73,79,2022-11-26T02:40:36Z,4720000,False,13.0,-10.0,1,right,T. Jones driving Layup (12 PTS) (D. Vassell 3 AST),"[1630200, 1630170]",1610612759.0,SAS,driving,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,1.68,Made,12.0,,,,,D. Vassell,1630170.0,3.0,,,,,,,,,,
478,PT01M06.00S,2022-11-26T02:40:45.3Z,3,REGULAR,3pt,Jump Shot,[],201566,32.276609724047304,35.53921568627451,1610612747,73,79,2022-11-26T02:40:50Z,4740000,False,72.0,251.0,1,left,MISS R. Westbrook 26' pullup 3PT,[201566],1610612747.0,LAL,pullup,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Center,26.11,Missed,,,,,,,,,,,,,,,,,,
479,PT01M02.00S,2022-11-26T02:40:49.3Z,3,REGULAR,rebound,defensive,[],1631103,,,1610612759,73,79,2022-11-26T02:40:50Z,4750000,False,,,0,,M. Branham REBOUND (Off:0 Def:2),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Center,,,,478.0,2.0,2.0,0.0,,,,,,,,,,,,,
480,PT00M52.80S,2022-11-26T02:40:59.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630170,85.23324572930355,49.50980392156863,1610612759,73,79,2022-11-26T02:49:17Z,4760000,False,-2.0,86.0,1,right,MISS D. Vassell 8' driving floating Shot,[1630170],1610612759.0,SAS,driving floating,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),8-16 Center,8.63,Missed,,,,,,,,,,,,,,,,,,
481,PT00M52.10S,2022-11-26T02:41:00.4Z,3,REGULAR,rebound,offensive,[],1630170,,,1610612759,73,79,2022-11-26T02:41:03Z,4770000,False,,,0,,D. Vassell REBOUND (Off:1 Def:5),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),8-16 Center,,,,480.0,6.0,5.0,1.0,,,,,,,,,,,,,
482,PT00M52.10S,2022-11-26T02:41:02.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630170,94.40999984741211,50.0,1610612759,75,79,2022-11-26T02:41:02Z,4780000,False,0.0,0.0,1,right,D. Vassell tip Layup (18 PTS),[1630170],1610612759.0,SAS,tip,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Left,0.0,Made,18.0,,,,,,,,,,,,,,,,,
483,PT00M45.40S,2022-11-26T02:41:17.4Z,3,REGULAR,foul,personal,[],1629640,,,1610612747,75,79,2022-11-26T02:41:27Z,4790000,False,,,0,,K. Johnson personal FOUL (1 PF),"[1629640, 201566]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1627961.0,,,,,,1.0,0.0,Westbrook,201566.0
485,PT00M40.90S,2022-11-26T02:41:40.8Z,3,REGULAR,turnover,out-of-bounds,[],201566,,,1610612747,75,79,2022-11-26T02:41:46Z,4810000,False,,,0,,R. Westbrook bad pass out-of-bounds TURNOVER (3 TO),[201566],1610612747.0,LAL,bad pass,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Right,,,,,,,,,,,1627534.0,3.0,,,,,,,,
486,PT00M28.60S,2022-11-26T02:42:01.0Z,3,REGULAR,turnover,traveling,[],1631103,,,1610612759,75,79,2022-11-26T02:42:16Z,4820000,False,,,0,,M. Branham traveling TURNOVER (1 TO),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,204059.0,1.0,,,,,,,,
487,PT00M28.60S,2022-11-26T02:42:10.4Z,3,REGULAR,substitution,out,[],1631103,,,1610612747,75,79,2022-11-26T02:42:16Z,4830000,False,,,0,,SUB out: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT00M28.60S,2022-11-26T02:42:10.4Z,3,REGULAR,substitution,in,[],1631110,,,1610612747,75,79,2022-11-26T02:42:16Z,4840000,False,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT00M04.60S,2022-11-26T02:43:13.1Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612747,75,79,2022-11-26T02:43:18Z,4860000,False,,,0,,LAL shot clock Team TURNOVER,[],1610612747.0,LAL,,,,,,,,,,Mid-Range,16-24 Right,,,,,,,,,,,204059.0,,,,,,,,,
491,PT00M00.00S,2022-11-26T02:43:36.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629640,63.02562417871223,92.15686274509804,1610612759,75,79,2022-11-26T02:43:42Z,4870000,False,211.0,295.0,1,right,MISS K. Johnson 36' pullup bank 3PT,[1629640],1610612759.0,SAS,pullup bank,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,36.27,Missed,,,,,,,,,,,,,,,,,,
492,PT00M00.00S,2022-11-26T02:43:38.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612759,75,79,2022-11-26T02:43:38Z,4880000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,491.0,,,,,,,,,,,,,,,,
493,PT00M00.00S,2022-11-26T02:43:40.3Z,3,REGULAR,period,end,[],0,,,1610612759,75,79,2022-11-26T02:43:40Z,4890000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2022-11-26T02:43:58.2Z,4,REGULAR,substitution,out,['startperiod'],1629640,,,1610612759,75,79,2022-11-26T02:46:38Z,4900000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2022-11-26T02:43:58.2Z,4,REGULAR,substitution,out,['startperiod'],1631110,,,1610612759,75,79,2022-11-26T02:46:38Z,4910000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2022-11-26T02:43:58.2Z,4,REGULAR,substitution,out,['startperiod'],201566,,,1610612759,75,79,2022-11-26T02:46:38Z,4920000,False,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2022-11-26T02:43:58.2Z,4,REGULAR,substitution,out,['startperiod'],1628972,,,1610612759,75,79,2022-11-26T02:46:38Z,4930000,False,,,0,,SUB out: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2022-11-26T02:43:58.2Z,4,REGULAR,substitution,out,['startperiod'],1629134,,,1610612759,75,79,2022-11-26T02:46:38Z,4940000,False,,,0,,SUB out: K. Nunn,[1629134],1610612747.0,LAL,,,,Nunn,K. Nunn,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2022-11-26T02:43:58.2Z,4,REGULAR,substitution,out,['startperiod'],1629117,,,1610612759,75,79,2022-11-26T02:46:38Z,4950000,False,,,0,,SUB out: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2022-11-26T02:43:58.2Z,4,REGULAR,substitution,in,['startperiod'],1629676,,,1610612759,75,79,2022-11-26T02:46:38Z,4960000,False,,,0,,SUB in: I. Roby,[1629676],1610612759.0,SAS,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2022-11-26T02:43:58.2Z,4,REGULAR,substitution,in,['startperiod'],1629641,,,1610612759,75,79,2022-11-26T02:46:38Z,4970000,False,,,0,,SUB in: R. Langford,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT12M00.00S,2022-11-26T02:43:58.2Z,4,REGULAR,substitution,in,['startperiod'],2544,,,1610612759,75,79,2022-11-26T02:46:38Z,4980000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
