actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
253,PT03M22.00S,2022-11-05T00:53:58.8Z,2,REGULAR,3pt,Jump Shot,[],1626181,71.17279894875165,80.88235294117648,1610612746,41,47,2022-11-05T00:54:04Z,2520000,154.0,218.0,1,right,N. Powell 26' 3PT  (8 PTS) (R. Jackson 2 AST),"[1626181, 202704]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Right Center,26.75,Made,8.0,R. Jackson,202704.0,2.0,,,,,,,,,,,,,,
255,PT03M04.00S,2022-11-05T00:54:18.1Z,2,REGULAR,3pt,Jump Shot,[],1630170,11.12023653088042,2.696078431372549,1610612759,44,47,2022-11-05T00:54:22Z,2540000,237.0,52.0,1,left,D. Vassell 24' 3PT  (14 PTS) (J. Poeltl 1 AST),"[1630170, 1627751]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Right Corner 3,24+ Right,24.21,Made,14.0,J. Poeltl,1627751.0,1.0,,,,,,,,,,,,,,
257,PT02M47.00S,2022-11-05T00:54:38.5Z,2,REGULAR,foul,personal,[],1630170,,,1610612746,44,47,2022-11-05T00:54:52Z,2560000,,,0,,D. Vassell personal FOUL (1 PF),"[1630170, 1627826]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,203592.0,1.0,0.0,Zubac,1627826.0,,,,,
259,PT02M47.00S,2022-11-05T00:54:57.0Z,2,REGULAR,timeout,full,['team'],0,,,1610612746,44,47,2022-11-05T00:54:57Z,2580000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT02M39.00S,2022-11-05T00:57:55.7Z,2,REGULAR,3pt,Jump Shot,[],202331,65.78515111695138,49.50980392156863,1610612746,44,50,2022-11-05T00:58:03Z,2590000,-2.0,269.0,1,right,P. George 26' 3PT  (10 PTS) (R. Jackson 3 AST),"[202331, 202704]",1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Center,26.91,Made,10.0,R. Jackson,202704.0,3.0,,,,,,,,,,,,,,
262,PT02M22.00S,2022-11-05T00:58:14.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628966,6.652431011826544,44.6078431372549,1610612759,46,50,2022-11-05T00:58:20Z,2610000,27.0,10.0,1,left,K. Bates-Diop cutting finger roll Layup (4 PTS) (J. Poeltl 2 AST),"[1628966, 1627751]",1610612759.0,SAS,cutting finger roll,,,Bates-Diop,K. Bates-Diop,,,,,Restricted Area,0-8 Center,2.88,Made,4.0,J. Poeltl,1627751.0,2.0,,,,,,,,,,,,,,
264,PT02M22.00S,2022-11-05T00:58:18.0Z,2,REGULAR,foul,personal,['1freethrow'],202694,,,1610612759,46,50,2022-11-05T00:58:36Z,2630000,,,0,,M. Morris Sr. shooting personal FOUL (1 PF) (Bates-Diop 1 FT),"[202694, 1628966]",1610612746.0,LAC,shooting,,,Morris Sr.,M. Morris Sr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628954.0,1.0,1.0,Bates-Diop,1628966.0,,,,,
266,PT02M22.00S,2022-11-05T00:58:29.5Z,2,REGULAR,substitution,out,[],1627751,,,1610612759,46,50,2022-11-05T00:58:35Z,2650000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT02M22.00S,2022-11-05T00:58:29.5Z,2,REGULAR,substitution,in,[],1628380,,,1610612759,46,50,2022-11-05T00:58:35Z,2660000,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT02M22.00S,2022-11-05T00:58:46.9Z,2,REGULAR,freethrow,1 of 1,[],1628966,,,1610612759,47,50,2022-11-05T00:58:46Z,2670000,,,0,,K. Bates-Diop Free Throw 1 of 1 (5 PTS),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
269,PT02M11.00S,2022-11-05T00:59:01.5Z,2,REGULAR,turnover,traveling,[],202704,,,1610612746,47,50,2022-11-05T00:59:09Z,2680000,,,0,,R. Jackson traveling TURNOVER (1 TO),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,2882.0,,,,,1.0,,,,
270,PT01M53.00S,2022-11-05T00:59:32.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630200,29.6484888304862,24.264705882352942,1610612759,50,50,2022-11-05T00:59:36Z,2690000,129.0,226.0,1,left,T. Jones 26' 3PT  (5 PTS) (K. Johnson 2 AST),"[1630200, 1629640]",1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,26.03,Made,5.0,K. Johnson,1629640.0,2.0,,,,,,,,,,,,,,
272,PT01M37.00S,2022-11-05T00:59:51.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628380,,,1610612746,50,50,2022-11-05T01:00:13Z,2710000,,,0,,Z. Collins personal FOUL (1 PF) (George 2 FT),"[1628380, 202331]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1628954.0,1.0,1.0,George,202331.0,,,,,
274,PT01M37.00S,2022-11-05T01:00:11.1Z,2,REGULAR,timeout,full,['team'],0,,,1610612746,50,50,2022-11-05T01:01:45Z,2730000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT01M37.00S,2022-11-05T01:02:07.2Z,2,REGULAR,freethrow,1 of 2,[],202331,,,1610612746,50,51,2022-11-05T01:02:07Z,2750000,,,0,,P. George Free Throw 1 of 2 (11 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
277,PT01M37.00S,2022-11-05T01:02:23.8Z,2,REGULAR,freethrow,2 of 2,[],202331,,,1610612746,50,52,2022-11-05T01:02:23Z,2760000,,,0,,P. George Free Throw 2 of 2 (12 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
278,PT01M30.00S,2022-11-05T01:02:36.1Z,2,REGULAR,foul,personal,[],202694,,,1610612759,50,52,2022-11-05T01:02:48Z,2770000,,,0,,M. Morris Sr. personal FOUL (2 PF),"[202694, 1628380]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628954.0,2.0,1.0,Collins,1628380.0,,,,,
280,PT01M30.00S,2022-11-05T01:02:57.2Z,2,REGULAR,substitution,out,[],202694,,,1610612759,50,52,2022-11-05T01:03:01Z,2790000,,,0,,SUB out: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT01M30.00S,2022-11-05T01:02:57.2Z,2,REGULAR,substitution,in,[],202322,,,1610612759,50,52,2022-11-05T01:03:01Z,2800000,,,0,,SUB in: J. Wall,[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT01M25.00S,2022-11-05T01:03:16.0Z,2,REGULAR,2pt,Jump Shot,[],1628380,21.50131406044678,49.754901960784316,1610612759,50,52,2022-11-05T01:03:20Z,2810000,1.0,150.0,1,left,MISS Z. Collins 14' Jump Shot,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Mid-Range,8-16 Center,14.96,Missed,,,,,,,,,,,,,,,,,,
283,PT01M22.00S,2022-11-05T01:03:19.0Z,2,REGULAR,rebound,defensive,[],1626181,,,1610612746,50,52,2022-11-05T01:03:20Z,2820000,,,0,,N. Powell REBOUND (Off:0 Def:4),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Mid-Range,8-16 Center,,,,,,,282.0,4.0,4.0,0.0,,,,,,,,,,
284,PT01M10.00S,2022-11-05T01:03:31.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,92.32917214191852,50.98039215686274,1610612746,50,54,2022-11-05T01:03:38Z,2830000,5.0,20.0,1,right,N. Powell driving finger roll Layup (10 PTS) (J. Wall 2 AST),"[1626181, 202322]",1610612746.0,LAC,driving finger roll,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,2.02,Made,10.0,J. Wall,202322.0,2.0,,,,,,,,,,,,,,
286,PT00M59.70S,2022-11-05T01:03:41.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628380,19.530223390275953,63.23529411764706,1610612759,52,54,2022-11-05T01:03:49Z,2850000,-66.0,131.0,1,left,Z. Collins 14' Jump Shot (7 PTS) (K. Johnson 3 AST),"[1628380, 1629640]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),8-16 Center,14.69,Made,7.0,K. Johnson,1629640.0,3.0,,,,,,,,,,,,,,
288,PT00M50.70S,2022-11-05T01:03:57.5Z,2,REGULAR,foul,offensive,[],202331,,,1610612746,52,54,2022-11-05T01:04:06Z,2870000,,,0,,P. George offensive FOUL (2 PF),"[202331, 1630200]",1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Center,,,,,,,,,,,2882.0,2.0,0.0,Jones,1630200.0,,,,,
290,PT00M50.70S,2022-11-05T01:03:57.5Z,2,REGULAR,turnover,offensive foul,[],202331,,,1610612746,52,54,2022-11-05T01:03:57Z,2890000,,,0,,P. George offensive foul TURNOVER (4 TO),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Center,,,,,,,,,,,2882.0,,,,,4.0,,,,
291,PT00M50.70S,2022-11-05T01:04:05.9Z,2,REGULAR,substitution,out,[],1628966,,,1610612759,52,54,2022-11-05T01:04:17Z,2900000,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT00M50.70S,2022-11-05T01:04:05.9Z,2,REGULAR,substitution,out,[],202331,,,1610612759,52,54,2022-11-05T01:04:17Z,2910000,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT00M50.70S,2022-11-05T01:04:05.9Z,2,REGULAR,substitution,in,[],203926,,,1610612759,52,54,2022-11-05T01:04:17Z,2920000,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT00M50.70S,2022-11-05T01:04:05.9Z,2,REGULAR,substitution,in,[],201587,,,1610612759,52,54,2022-11-05T01:04:17Z,2930000,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT00M34.20S,2022-11-05T01:04:38.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630170,26.888961892247043,15.931372549019606,1610612759,55,54,2022-11-05T01:04:45Z,2940000,170.0,200.0,1,left,D. Vassell 26' 3PT  (17 PTS) (T. Jones 2 AST),"[1630170, 1630200]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,26.29,Made,17.0,T. Jones,1630200.0,2.0,,,,,,,,,,,,,,
297,PT00M29.10S,2022-11-05T01:04:51.9Z,2,REGULAR,2pt,Jump Shot,[],202704,78.40013140604468,30.637254901960787,1610612746,55,54,2022-11-05T01:05:01Z,2960000,-97.0,151.0,1,right,MISS R. Jackson 17' pullup Shot,[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,Mid-Range,16-24 Left Center,17.89,Missed,,,,,,,,,,,,,,,,,,
298,PT00M26.60S,2022-11-05T01:04:54.4Z,2,REGULAR,rebound,defensive,[],1629640,,,1610612759,55,54,2022-11-05T01:05:01Z,2970000,,,0,,K. Johnson REBOUND (Off:1 Def:6),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Mid-Range,16-24 Left Center,,,,,,,297.0,7.0,6.0,1.0,,,,,,,,,,
299,PT00M05.60S,2022-11-05T01:05:15.4Z,2,REGULAR,3pt,Jump Shot,[],1629640,6.258212877792378,96.81372549019608,1610612759,58,54,2022-11-05T01:05:21Z,2980000,-234.0,6.0,1,left,K. Johnson 3PT  (12 PTS) (T. Jones 3 AST),"[1629640, 1630200]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Left Corner 3,24+ Left,23.42,Made,12.0,T. Jones,1630200.0,3.0,,,,,,,,,,,,,,
301,PT00M00.00S,2022-11-05T01:05:26.2Z,2,REGULAR,2pt,Layup,[],1626181,84.31340341655716,27.696078431372552,1610612746,58,54,2022-11-05T01:05:45Z,3000000,-112.0,95.0,1,right,MISS N. Powell 14' driving Layup - blocked,"[1626181, 1628380]",1610612746.0,LAC,driving,,,Powell,N. Powell,,,,,Mid-Range,8-16 Left,14.65,Missed,,,,,,,,,,,,,,,,,Collins,1628380.0
302,PT00M00.00S,2022-11-05T01:05:26.2Z,2,REGULAR,block,,[],1628380,,,1610612746,58,54,2022-11-05T01:05:32Z,3010000,,,0,,Z. Collins BLOCK (1 BLK),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
303,PT00M00.00S,2022-11-05T01:05:26.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612746,58,54,2022-11-05T01:05:45Z,3020000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,301.0,,,,,,,,,,,,,
304,PT00M00.00S,2022-11-05T01:05:43.7Z,2,REGULAR,period,end,[],0,,,1610612746,58,54,2022-11-05T01:05:43Z,3030000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT12M00.00S,2022-11-05T01:20:05.1Z,3,REGULAR,substitution,out,['startperiod'],1628380,,,1610612746,58,54,2022-11-05T01:20:16Z,3040000,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT12M00.00S,2022-11-05T01:20:05.1Z,3,REGULAR,substitution,out,['startperiod'],1630170,,,1610612746,58,54,2022-11-05T01:20:16Z,3050000,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT12M00.00S,2022-11-05T01:20:05.1Z,3,REGULAR,substitution,out,['startperiod'],203926,,,1610612746,58,54,2022-11-05T01:20:16Z,3060000,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT12M00.00S,2022-11-05T01:20:05.1Z,3,REGULAR,substitution,out,['startperiod'],202322,,,1610612746,58,54,2022-11-05T01:20:16Z,3070000,,,0,,SUB out: J. Wall,[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT12M00.00S,2022-11-05T01:20:05.1Z,3,REGULAR,substitution,out,['startperiod'],201587,,,1610612746,58,54,2022-11-05T01:20:16Z,3090000,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT12M00.00S,2022-11-05T01:20:05.1Z,3,REGULAR,substitution,in,['startperiod'],1631110,,,1610612746,58,54,2022-11-05T01:20:16Z,3100000,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT12M00.00S,2022-11-05T01:20:05.1Z,3,REGULAR,substitution,in,['startperiod'],1631103,,,1610612746,58,54,2022-11-05T01:20:16Z,3110000,,,0,,SUB in: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT12M00.00S,2022-11-05T01:20:05.1Z,3,REGULAR,substitution,in,['startperiod'],1627751,,,1610612746,58,54,2022-11-05T01:20:16Z,3120000,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT12M00.00S,2022-11-05T01:20:05.1Z,3,REGULAR,substitution,in,['startperiod'],202331,,,1610612746,58,54,2022-11-05T01:20:16Z,3130000,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2022-11-05T01:20:05.1Z,3,REGULAR,substitution,in,['startperiod'],202694,,,1610612746,58,54,2022-11-05T01:20:16Z,3140000,,,0,,SUB in: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2022-11-05T01:20:48.8Z,3,REGULAR,period,start,[],0,,,1610612746,58,54,2022-11-05T01:20:48Z,3160000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT11M39.00S,2022-11-05T01:21:09.1Z,3,REGULAR,3pt,Jump Shot,[],202331,22.158344283837057,92.64705882352942,1610612746,58,57,2022-11-05T01:21:37Z,3170000,-213.0,156.0,1,left,P. George 26' 3PT step back (15 PTS) (M. Morris Sr. 3 AST),"[202331, 202694]",1610612746.0,LAC,step back,,,George,P. George,,,,,Above the Break 3,24+ Left Center,26.41,Made,15.0,M. Morris Sr.,202694.0,3.0,,,,,,,,,,,,,,
320,PT11M20.00S,2022-11-05T01:21:28.0Z,3,REGULAR,3pt,Jump Shot,[],1631110,93.64323258869908,1.715686274509804,1610612759,58,57,2022-11-05T01:21:45Z,3190000,-241.0,7.0,1,right,MISS J. Sochan 24' 3PT,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Left Corner 3,24+ Left,24.15,Missed,,,,,,,,,,,,,,,,,,
321,PT11M16.00S,2022-11-05T01:21:31.3Z,3,REGULAR,rebound,defensive,[],202331,,,1610612746,58,57,2022-11-05T01:21:31Z,3200000,,,0,,P. George REBOUND (Off:0 Def:1),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Left Corner 3,24+ Left,,,,,,,320.0,1.0,1.0,0.0,,,,,,,,,,
322,PT11M05.00S,2022-11-05T01:21:42.7Z,3,REGULAR,2pt,Jump Shot,[],202331,22.026938239159,49.50980392156863,1610612746,58,57,2022-11-05T01:21:50Z,3210000,2.0,155.0,1,left,MISS P. George 15' pullup Shot,[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,Mid-Range,8-16 Center,15.46,Missed,,,,,,,,,,,,,,,,,,
323,PT11M05.00S,2022-11-05T01:21:42.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612746,58,57,2022-11-05T01:21:50Z,3220000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Mid-Range,8-16 Center,,,,,,,322.0,,,,,,,,,,,,,
325,PT10M58.00S,2022-11-05T01:22:11.1Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],202704,15.982260183968464,67.8921568627451,1610612746,58,57,2022-11-05T01:23:05Z,3240000,-89.0,98.0,1,left,MISS R. Jackson 13' fadeaway Shot,[202704],1610612746.0,LAC,fadeaway,,,Jackson,R. Jackson,,,,,Mid-Range,8-16 Left,13.25,Missed,,,,,,,,,,,,,,,,,,
326,PT10M54.00S,2022-11-05T01:22:15.1Z,3,REGULAR,rebound,defensive,[],1631103,,,1610612759,58,57,2022-11-05T01:22:17Z,3250000,,,0,,M. Branham REBOUND (Off:0 Def:2),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Mid-Range,8-16 Left,,,,,,,325.0,2.0,2.0,0.0,,,,,,,,,,
327,PT10M48.00S,2022-11-05T01:22:21.1Z,3,REGULAR,3pt,Jump Shot,[],1631110,88.64980289093299,1.715686274509804,1610612759,58,57,2022-11-05T01:22:33Z,3260000,-241.0,54.0,1,right,MISS J. Sochan 24' 3PT,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Left Corner 3,24+ Left,24.74,Missed,,,,,,,,,,,,,,,,,,
328,PT10M39.00S,2022-11-05T01:22:30.1Z,3,REGULAR,rebound,defensive,[],1626181,,,1610612746,58,57,2022-11-05T01:22:33Z,3270000,,,0,,N. Powell REBOUND (Off:0 Def:5),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Left Corner 3,24+ Left,,,,,,,327.0,5.0,5.0,0.0,,,,,,,,,,
329,PT10M33.00S,2022-11-05T01:22:38.8Z,3,REGULAR,foul,offensive,[],1627826,,,1610612746,58,57,2022-11-05T01:23:01Z,3280000,,,0,,I. Zubac offensive FOUL (2 PF),"[1627826, 1630200]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,16-24 Right,,,,,,,,,,,2882.0,2.0,0.0,Jones,1630200.0,,,,,
331,PT10M33.00S,2022-11-05T01:22:38.8Z,3,REGULAR,turnover,offensive foul,[],1627826,,,1610612746,58,57,2022-11-05T01:22:38Z,3300000,,,0,,I. Zubac offensive foul TURNOVER (2 TO),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,16-24 Right,,,,,,,,,,,2882.0,,,,,2.0,,,,
332,PT10M23.00S,2022-11-05T01:23:01.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630200,90.3580814717477,96.32352941176471,1610612759,61,57,2022-11-05T01:23:14Z,3310000,232.0,38.0,1,right,T. Jones 3PT  (8 PTS) (J. Poeltl 3 AST),"[1630200, 1627751]",1610612759.0,SAS,,,,Jones,T. Jones,,,,,Right Corner 3,24+ Right,23.47,Made,8.0,J. Poeltl,1627751.0,3.0,,,,,,,,,,,,,,
334,PT09M58.00S,2022-11-05T01:23:26.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,7.703679369250986,43.38235294117647,1610612746,61,57,2022-11-05T01:23:38Z,3330000,33.0,20.0,1,left,MISS I. Zubac turnaround bank Hook,[1627826],1610612746.0,LAC,turnaround bank,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,3.86,Missed,,,,,,,,,,,,,,,,,,
335,PT09M56.00S,2022-11-05T01:23:28.0Z,3,REGULAR,rebound,defensive,[],1630200,,,1610612759,61,57,2022-11-05T01:23:38Z,3340000,,,0,,T. Jones REBOUND (Off:0 Def:1),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,,334.0,1.0,1.0,0.0,,,,,,,,,,
336,PT09M53.00S,2022-11-05T01:23:31.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1630200,83.65637319316689,47.30392156862745,1610612759,63,57,2022-11-05T01:23:45Z,3350000,-13.0,101.0,1,right,T. Jones 10' floating Jump Shot (10 PTS),[1630200],1610612759.0,SAS,floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,10.2,Made,10.0,,,,,,,,,,,,,,,,,
337,PT09M52.00S,2022-11-05T01:23:37.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,63,57,2022-11-05T01:23:37Z,3360000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT09M40.00S,2022-11-05T01:26:42.2Z,3,REGULAR,turnover,bad pass,[],1627826,,,1610612746,63,57,2022-11-05T01:26:50Z,3370000,,,0,,I. Zubac bad pass TURNOVER (3 TO),"[1627826, 1630200]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,3.0,Jones,1630200.0,,
339,PT09M40.00S,2022-11-05T01:26:42.2Z,3,REGULAR,steal,,[],1630200,,,1610612759,63,57,2022-11-05T01:32:28Z,3380000,,,0,,T. Jones STEAL (1 STL),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
340,PT09M33.00S,2022-11-05T01:26:49.6Z,3,REGULAR,2pt,Jump Shot,"['fromturnover', 'fastbreak']",1631103,76.82325886990802,73.52941176470588,1610612759,63,57,2022-11-05T01:26:59Z,3390000,118.0,165.0,1,right,MISS M. Branham 20' pullup Shot,[1631103],1610612759.0,SAS,pullup,,,Branham,M. Branham,,,,,Mid-Range,16-24 Right Center,20.29,Missed,,,,,,,,,,,,,,,,,,
341,PT09M30.00S,2022-11-05T01:26:51.7Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,63,57,2022-11-05T01:26:51Z,3400000,,,0,,I. Zubac REBOUND (Off:0 Def:8),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,16-24 Right Center,,,,,,,340.0,8.0,8.0,0.0,,,,,,,,,,
342,PT09M23.00S,2022-11-05T01:26:58.8Z,3,REGULAR,turnover,bad pass,[],1626181,,,1610612746,63,57,2022-11-05T01:27:04Z,3410000,,,0,,N. Powell bad pass TURNOVER (1 TO),"[1626181, 1627751]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1.0,Poeltl,1627751.0,,
343,PT09M23.00S,2022-11-05T01:26:58.8Z,3,REGULAR,steal,,[],1627751,,,1610612759,63,57,2022-11-05T01:27:00Z,3420000,,,0,,J. Poeltl STEAL (3 STL),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
344,PT09M16.00S,2022-11-05T01:27:06.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629640,87.86136662286465,41.17647058823529,1610612759,65,57,2022-11-05T01:27:13Z,3430000,-44.0,62.0,1,right,K. Johnson 7' driving Layup (14 PTS) (T. Jones 4 AST),"[1629640, 1630200]",1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,7.58,Made,14.0,T. Jones,1630200.0,4.0,,,,,,,,,,,,,,
346,PT08M58.00S,2022-11-05T01:27:23.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202331,12.959921156373195,36.27450980392157,1610612746,65,59,2022-11-05T01:27:36Z,3450000,69.0,69.0,1,left,P. George 9' pullup Jump Shot (17 PTS),[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Right,9.75,Made,17.0,,,,,,,,,,,,,,,,,
