actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
500,PT08M50.00S,2023-03-15T01:48:20.8Z,4,REGULAR,substitution,out,[],1630532,,,1610612759,106,96,2023-03-15T01:48:29Z,4830000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT08M50.00S,2023-03-15T01:48:20.8Z,4,REGULAR,substitution,in,[],1631094,,,1610612759,106,96,2023-03-15T01:48:29Z,4840000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT08M37.00S,2023-03-15T01:48:46.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203926,32.802233902759525,48.529411764705884,1610612759,109,96,2023-03-15T01:48:50Z,4850000,False,7.0,256.0,1,left,D. McDermott 25' 3PT  (15 PTS) (B. Wesley 7 AST),"[203926, 1631104]",1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Center,,,,,25.59,Made,15.0,B. Wesley,1631104.0,7.0,,,,,,,,,,
504,PT08M23.00S,2023-03-15T01:49:00.8Z,4,REGULAR,3pt,Jump Shot,[],1631094,75.50919842312747,88.48039215686273,1610612753,109,99,2023-03-15T01:49:07Z,4870000,False,192.0,178.0,1,right,P. Banchero 26' 3PT  (25 PTS) (C. Anthony 4 AST),"[1631094, 1630175]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,,,,,26.19,Made,25.0,C. Anthony,1630175.0,4.0,,,,,,,,,,
506,PT08M12.00S,2023-03-15T01:49:11.5Z,4,REGULAR,3pt,Jump Shot,[],1630170,33.327858081471746,51.225490196078425,1610612759,109,99,2023-03-15T01:49:18Z,4890000,False,-6.0,261.0,1,left,MISS D. Vassell 26' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Center,,,,,26.09,Missed,,,,,,,,,,,,,,
507,PT08M08.00S,2023-03-15T01:49:15.5Z,4,REGULAR,rebound,defensive,[],1629021,,,1610612753,109,99,2023-03-15T01:49:18Z,4900000,False,,,0,,M. Wagner REBOUND (Off:1 Def:4),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Center,,,,,,,,,,,506.0,5.0,4.0,1.0,,,,,,
508,PT08M03.00S,2023-03-15T01:49:20.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,94.43166885676742,59.55882352941176,1610612753,109,99,2023-03-15T01:49:47Z,4910000,False,48.0,0.0,1,right,MISS J. Suggs driving Layup - blocked,"[1630591, 1630170]",1610612753.0,ORL,driving,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),0-8 Center,,,,,4.78,Missed,,,,,,,,,Vassell,1630170.0,,,,
509,PT08M03.00S,2023-03-15T01:49:20.6Z,4,REGULAR,block,,[],1630170,,,1610612753,109,99,2023-03-15T01:49:30Z,4920000,False,,,0,,D. Vassell BLOCK (2 BLK),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
510,PT08M03.00S,2023-03-15T01:49:20.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612753,109,99,2023-03-15T01:49:47Z,4930000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,508.0,,,,,,,,,
511,PT08M03.00S,2023-03-15T01:49:48.3Z,4,REGULAR,substitution,out,[],1629021,,,1610612753,109,99,2023-03-15T01:49:59Z,4940000,False,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT08M03.00S,2023-03-15T01:49:48.3Z,4,REGULAR,substitution,in,[],1628976,,,1610612753,109,99,2023-03-15T01:49:59Z,4950000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT08M03.00S,2023-03-15T01:49:48.3Z,4,REGULAR,substitution,out,[],1631104,,,1610612753,109,99,2023-03-15T01:51:02Z,4955000,False,,,0,,SUB out: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT08M03.00S,2023-03-15T01:49:48.3Z,4,REGULAR,substitution,in,[],1628984,,,1610612753,109,99,2023-03-15T01:51:02Z,4957500,False,,,0,,SUB in: D. Graham,[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT08M03.00S,2023-03-15T01:49:48.3Z,4,REGULAR,substitution,out,[],1630572,,,1610612753,109,99,2023-03-15T01:54:15Z,4958750,False,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT08M03.00S,2023-03-15T01:49:48.3Z,4,REGULAR,substitution,in,[],1628966,,,1610612753,109,99,2023-03-15T01:54:15Z,4959375,False,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT07M59.00S,2023-03-15T01:50:00.6Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1631094,78.9257555847569,49.754901960784316,1610612753,109,101,2023-03-15T01:50:18Z,4960000,False,-1.0,146.0,1,right,P. Banchero 14' pullup Jump Shot (27 PTS) (J. Suggs 1 AST),"[1631094, 1630591]",1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Center,,,,,14.56,Made,27.0,J. Suggs,1630591.0,1.0,,,,,,,,,,
515,PT07M33.00S,2023-03-15T01:50:27.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631230,6.521024967148489,51.9607843137255,1610612759,111,101,2023-03-15T01:51:44Z,4980000,False,-10.0,9.0,1,left,D. Barlow cutting finger roll Layup (4 PTS) (D. Graham 8 AST),"[1631230, 1628984]",1610612759.0,SAS,cutting finger roll,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,,,,,1.32,Made,4.0,D. Graham,1628984.0,8.0,,,,,,,,,,
517,PT07M21.00S,2023-03-15T01:50:39.0Z,4,REGULAR,3pt,Jump Shot,[],1631094,70.51576872536137,19.11764705882353,1610612753,111,101,2023-03-15T01:55:09Z,5000000,False,-154.0,225.0,1,right,MISS P. Banchero 27' pullup 3PT,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,,,,,27.26,Missed,,,,,,,,,,,,,,
518,PT07M21.00S,2023-03-15T01:50:39.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612753,111,101,2023-03-15T01:56:26Z,5010000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,517.0,,,,,,,,,
519,PT07M21.00S,2023-03-15T01:50:48.9Z,4,REGULAR,foul,personal,[],203926,,,1610612753,111,101,2023-03-15T01:56:46Z,5020000,False,,,0,,D. McDermott loose ball personal FOUL (2 PF),"[203926, 1630591]",1610612759.0,SAS,loose ball,,,McDermott,D. McDermott,,,,,In The Paint (Non-RA),0-8 Center,,,,1151.0,,,,,,,,,,,,,2.0,0.0,Suggs,1630591.0
523,PT07M12.00S,2023-03-15T01:51:07.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630170,,,1610612753,111,101,2023-03-15T01:51:25Z,5040000,False,,,0,,D. Vassell shooting personal FOUL (2 PF) (Bol 2 FT),"[1630170, 1629626]",1610612759.0,SAS,shooting,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Left,,,,1627519.0,,,,,,,,,,,,,2.0,0.0,Bol,1629626.0
525,PT07M12.00S,2023-03-15T01:51:29.0Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629626,,,1610612753,111,102,2023-03-15T01:51:29Z,5060000,False,,,0,,B. Bol Free Throw 1 of 2 (5 PTS),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
526,PT07M12.00S,2023-03-15T01:51:44.9Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629626,,,1610612753,111,103,2023-03-15T01:51:44Z,5070000,False,,,0,,B. Bol Free Throw 2 of 2 (6 PTS),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
527,PT06M59.00S,2023-03-15T01:52:00.5Z,4,REGULAR,foul,personal,['2freethrow'],1630175,,,1610612759,111,103,2023-03-15T01:55:04Z,5080000,False,,,0,,C. Anthony shooting personal FOUL (2 PF) (Graham 2 FT),"[1630175, 1628984]",1610612753.0,ORL,shooting,,,Anthony,C. Anthony,,,,,Mid-Range,16-24 Left Center,,,,1627519.0,,,,,,,,,,,,,2.0,0.0,Graham,1628984.0
529,PT06M59.00S,2023-03-15T01:52:33.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,111,103,2023-03-15T01:52:33Z,5100000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT06M59.00S,2023-03-15T01:55:15.7Z,4,REGULAR,freethrow,1 of 2,[],1628984,,,1610612759,111,103,2023-03-15T01:55:15Z,5110000,False,,,0,,MISS D. Graham Free Throw 1 of 2,[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
534,PT06M59.00S,2023-03-15T01:55:15.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,111,103,2023-03-15T01:55:15Z,5120000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,533.0,,,,,,,,,
535,PT06M59.00S,2023-03-15T01:55:31.5Z,4,REGULAR,freethrow,2 of 2,[],1628984,,,1610612759,112,103,2023-03-15T01:55:31Z,5130000,False,,,0,,D. Graham Free Throw 2 of 2 (13 PTS),[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,
536,PT06M45.00S,2023-03-15T01:55:46.5Z,4,REGULAR,3pt,Jump Shot,[],1630591,68.41327201051249,29.166666666666668,1610612753,112,103,2023-03-15T01:55:57Z,5140000,False,-104.0,244.0,1,right,MISS J. Suggs 26' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,,,,,26.57,Missed,,,,,,,,,,,,,,
537,PT06M41.00S,2023-03-15T01:55:50.5Z,4,REGULAR,rebound,offensive,[],1630175,,,1610612753,112,103,2023-03-15T01:55:57Z,5150000,False,,,0,,C. Anthony REBOUND (Off:1 Def:3),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,536.0,4.0,3.0,1.0,,,,,,
538,PT06M37.00S,2023-03-15T01:55:56.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631230,,,1610612753,112,103,2023-03-15T01:56:12Z,5160000,False,,,0,,D. Barlow shooting personal FOUL (2 PF) (Carter Jr. 2 FT),"[1631230, 1628976]",1610612759.0,SAS,shooting,,,Barlow,D. Barlow,,,,,In The Paint (Non-RA),0-8 Center,,,,1627519.0,,,,,,,,,,,,,2.0,0.0,Carter Jr.,1628976.0
540,PT06M37.00S,2023-03-15T01:56:26.0Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1628976,,,1610612753,112,104,2023-03-15T01:56:57Z,5180000,False,,,0,,W. Carter Jr. Free Throw 1 of 2 (16 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,Made,16.0,,,,,,,,,,,,,
541,PT06M37.00S,2023-03-15T01:56:27.3Z,4,REGULAR,substitution,out,[],203926,,,1610612753,112,104,2023-03-15T01:56:39Z,5190000,False,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT06M37.00S,2023-03-15T01:56:27.3Z,4,REGULAR,substitution,out,[],1631230,,,1610612753,112,104,2023-03-15T01:56:39Z,5200000,False,,,0,,SUB out: D. Barlow,[1631230],1610612759.0,SAS,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT06M37.00S,2023-03-15T01:56:27.3Z,4,REGULAR,substitution,out,[],1630591,,,1610612753,112,104,2023-03-15T01:56:39Z,5210000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT06M37.00S,2023-03-15T01:56:27.3Z,4,REGULAR,substitution,out,[],1629626,,,1610612753,112,104,2023-03-15T01:56:39Z,5220000,False,,,0,,SUB out: B. Bol,[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT06M37.00S,2023-03-15T01:56:27.3Z,4,REGULAR,substitution,in,[],1628380,,,1610612753,112,104,2023-03-15T01:56:39Z,5230000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT06M37.00S,2023-03-15T01:56:27.3Z,4,REGULAR,substitution,in,[],1631110,,,1610612753,112,104,2023-03-15T01:56:39Z,5240000,False,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT06M37.00S,2023-03-15T01:56:27.3Z,4,REGULAR,substitution,in,[],1628365,,,1610612753,112,104,2023-03-15T01:56:39Z,5250000,False,,,0,,SUB in: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT06M37.00S,2023-03-15T01:56:27.3Z,4,REGULAR,substitution,in,[],1630532,,,1610612753,112,104,2023-03-15T01:56:39Z,5260000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT06M37.00S,2023-03-15T01:56:26.0Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1628976,,,1610612753,112,104,2023-03-15T01:56:57Z,5270000,False,,,0,,MISS W. Carter Jr. Free Throw 2 of 2,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
550,PT06M33.00S,2023-03-15T01:56:30.0Z,4,REGULAR,rebound,offensive,[],1628976,,,1610612753,112,104,2023-03-15T01:56:57Z,5280000,False,,,0,,W. Carter Jr. REBOUND (Off:4 Def:6),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,549.0,10.0,6.0,4.0,,,,,,
551,PT06M28.00S,2023-03-15T01:57:02.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630175,83.52496714848883,59.31372549019608,1610612753,112,106,2023-03-15T01:57:10Z,5290000,False,47.0,102.0,1,right,C. Anthony 11' pullup Jump Shot (12 PTS),[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),8-16 Center,,,,,11.25,Made,12.0,,,,,,,,,,,,,
552,PT06M09.00S,2023-03-15T01:57:20.3Z,4,REGULAR,3pt,Jump Shot,[],1628984,31.09395532194481,67.15686274509804,1610612759,112,106,2023-03-15T01:57:26Z,5300000,False,-86.0,240.0,1,left,MISS D. Graham 25' 3PT,[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,Above the Break 3,24+ Left Center,,,,,25.47,Missed,,,,,,,,,,,,,,
553,PT06M06.00S,2023-03-15T01:57:23.3Z,4,REGULAR,rebound,defensive,[],1631094,,,1610612753,112,106,2023-03-15T01:57:26Z,5310000,False,,,0,,P. Banchero REBOUND (Off:0 Def:5),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,552.0,5.0,5.0,0.0,,,,,,
554,PT05M48.00S,2023-03-15T01:57:42.6Z,4,REGULAR,3pt,Jump Shot,[],1628976,69.72733245729303,69.6078431372549,1610612753,112,106,2023-03-15T01:57:54Z,5320000,False,98.0,232.0,1,right,MISS W. Carter Jr. 25' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,25.19,Missed,,,,,,,,,,,,,,
555,PT05M44.00S,2023-03-15T01:57:46.6Z,4,REGULAR,rebound,offensive,[],1630175,,,1610612753,112,106,2023-03-15T01:57:54Z,5330000,False,,,0,,C. Anthony REBOUND (Off:2 Def:3),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,554.0,5.0,3.0,2.0,,,,,,
556,PT05M35.00S,2023-03-15T01:57:54.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630532,66.5735873850197,46.568627450980394,1610612753,112,106,2023-03-15T01:58:09Z,5340000,False,-17.0,262.0,1,right,MISS F. Wagner 26' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,,,,,26.23,Missed,,,,,,,,,,,,,,
557,PT05M33.00S,2023-03-15T01:57:56.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612759,112,106,2023-03-15T01:58:09Z,5350000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,556.0,,,,,,,,,
558,PT05M33.00S,2023-03-15T01:58:06.0Z,4,REGULAR,foul,personal,[],1630175,,,1610612759,112,106,2023-03-15T01:58:25Z,5360000,False,,,0,,C. Anthony loose ball personal FOUL (3 PF),"[1630175, 1628984]",1610612753.0,ORL,loose ball,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),8-16 Center,,,,1151.0,,,,,,,,,,,,,3.0,0.0,Graham,1628984.0
560,PT05M21.00S,2023-03-15T01:58:29.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631110,6.258212877792378,48.529411764705884,1610612759,114,106,2023-03-15T01:58:34Z,5380000,False,7.0,6.0,1,left,J. Sochan Layup (23 PTS) (Z. Collins 4 AST),"[1631110, 1628380]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,,0.97,Made,23.0,Z. Collins,1628380.0,4.0,,,,,,,,,,
562,PT05M06.00S,2023-03-15T01:58:44.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,82.9993429697766,57.59803921568627,1610612753,114,106,2023-03-15T01:58:49Z,5400000,False,38.0,107.0,1,right,MISS P. Banchero 11' fadeaway Shot,[1631094],1610612753.0,ORL,fadeaway,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,,,,,11.38,Missed,,,,,,,,,,,,,,
563,PT05M03.00S,2023-03-15T01:58:47.3Z,4,REGULAR,rebound,defensive,[],1628966,,,1610612759,114,106,2023-03-15T01:58:49Z,5410000,False,,,0,,K. Bates-Diop REBOUND (Off:1 Def:3),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,562.0,4.0,3.0,1.0,,,,,,
564,PT04M55.00S,2023-03-15T01:58:55.7Z,4,REGULAR,3pt,Jump Shot,[],1628966,7.046649145860711,3.6764705882352944,1610612759,117,106,2023-03-15T02:01:18Z,5420000,False,232.0,14.0,1,left,K. Bates-Diop 3PT  (12 PTS) (J. Sochan 2 AST),"[1628966, 1631110]",1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,Right Corner 3,24+ Right,,,,,23.2,Made,12.0,J. Sochan,1631110.0,2.0,,,,,,,,,,
566,PT04M55.00S,2023-03-15T01:59:12.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,117,106,2023-03-15T01:59:12Z,5440000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT04M41.00S,2023-03-15T02:02:07.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,90.62089356110381,44.36274509803921,1610612753,117,106,2023-03-15T02:02:15Z,5450000,False,-28.0,36.0,1,right,MISS C. Anthony driving finger roll Layup - blocked,"[1630175, 1628380]",1610612753.0,ORL,driving finger roll,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),0-8 Center,,,,,4.55,Missed,,,,,,,,,Collins,1628380.0,,,,
568,PT04M41.00S,2023-03-15T02:02:07.6Z,4,REGULAR,block,,[],1628380,,,1610612753,117,106,2023-03-15T02:02:11Z,5460000,False,,,0,,Z. Collins BLOCK (3 BLK),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
569,PT04M36.00S,2023-03-15T02:02:12.6Z,4,REGULAR,rebound,defensive,[],1631110,,,1610612759,117,106,2023-03-15T02:02:15Z,5470000,False,,,0,,J. Sochan REBOUND (Off:1 Def:7),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,567.0,8.0,7.0,1.0,,,,,,
570,PT04M22.00S,2023-03-15T02:02:25.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630170,9.411957950065702,50.245098039215684,1610612759,119,106,2023-03-15T02:02:43Z,5480000,False,-1.0,36.0,1,left,D. Vassell driving finger roll Layup (10 PTS) (Z. Collins 5 AST),"[1630170, 1628380]",1610612759.0,SAS,driving finger roll,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,,,,,3.6,Made,10.0,Z. Collins,1628380.0,5.0,,,,,,,,,,
571,PT04M10.00S,2023-03-15T02:02:37.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,87.99277266754271,35.049019607843135,1610612753,119,106,2023-03-15T02:03:20Z,5490000,False,-75.0,60.0,1,right,MISS P. Banchero 9' driving floating bank Shot,[1631094],1610612753.0,ORL,driving floating bank,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Left,,,,,9.61,Missed,,,,,,,,,,,,,,
572,PT04M07.00S,2023-03-15T02:02:40.6Z,4,REGULAR,rebound,defensive,[],1628380,,,1610612759,119,106,2023-03-15T02:03:20Z,5500000,False,,,0,,Z. Collins REBOUND (Off:2 Def:4),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,571.0,6.0,4.0,2.0,,,,,,
574,PT04M01.00S,2023-03-15T02:02:47.3Z,4,REGULAR,3pt,Jump Shot,[],1628966,4.5499342969776615,96.56862745098039,1610612759,119,106,2023-03-15T02:02:58Z,5510000,False,-233.0,-10.0,1,left,MISS K. Bates-Diop 3PT,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,Left Corner 3,24+ Left,,,,,23.3,Missed,,,,,,,,,,,,,,
575,PT03M58.00S,2023-03-15T02:02:50.3Z,4,REGULAR,rebound,defensive,[],1628365,,,1610612753,119,106,2023-03-15T02:02:58Z,5520000,False,,,0,,M. Fultz REBOUND (Off:2 Def:2),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Left Corner 3,24+ Left,,,,,,,,,,,574.0,4.0,2.0,2.0,,,,,,
576,PT03M58.00S,2023-03-15T02:02:54.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631110,,,1610612753,119,106,2023-03-15T02:03:17Z,5530000,False,,,0,,J. Sochan personal FOUL (4 PF) (Fultz 2 FT),"[1631110, 1628365]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Right Center,,,,2530.0,,,,,,,,,,,,,4.0,0.0,Fultz,1628365.0
578,PT03M58.00S,2023-03-15T02:03:07.4Z,4,REGULAR,substitution,out,[],1630170,,,1610612753,119,106,2023-03-15T02:03:16Z,5550000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT03M58.00S,2023-03-15T02:03:07.4Z,4,REGULAR,substitution,in,[],203926,,,1610612753,119,106,2023-03-15T02:03:16Z,5560000,False,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT03M58.00S,2023-03-15T02:03:24.0Z,4,REGULAR,freethrow,1 of 2,[],1628365,,,1610612753,119,107,2023-03-15T02:03:24Z,5570000,False,,,0,,M. Fultz Free Throw 1 of 2 (12 PTS),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
581,PT03M58.00S,2023-03-15T02:03:43.2Z,4,REGULAR,freethrow,2 of 2,[],1628365,,,1610612753,119,108,2023-03-15T02:03:43Z,5580000,False,,,0,,M. Fultz Free Throw 2 of 2 (13 PTS),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,
582,PT03M39.00S,2023-03-15T02:04:08.9Z,4,REGULAR,foul,personal,['2freethrow'],1631094,,,1610612759,119,108,2023-03-15T02:04:26Z,5590000,False,,,0,,P. Banchero shooting personal FOUL (1 PF) (Sochan 2 FT),"[1631094, 1631110]",1610612753.0,ORL,shooting,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,1151.0,,,,,,,,,,,,,1.0,0.0,Sochan,1631110.0
584,PT03M39.00S,2023-03-15T02:04:34.8Z,4,REGULAR,freethrow,1 of 2,[],1631110,,,1610612759,120,108,2023-03-15T02:04:34Z,5610000,False,,,0,,J. Sochan Free Throw 1 of 2 (24 PTS),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,Made,24.0,,,,,,,,,,,,,
585,PT03M39.00S,2023-03-15T02:04:45.7Z,4,REGULAR,freethrow,2 of 2,[],1631110,,,1610612759,121,108,2023-03-15T02:04:45Z,5620000,False,,,0,,J. Sochan Free Throw 2 of 2 (25 PTS),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,Made,25.0,,,,,,,,,,,,,
