actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
348,PT00M49.20S,2026-01-12T02:36:20.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629638,24.392247043363994,9.068627450980392,1610612737,51,54,2026-01-12T02:36:26Z,3440000,False,205.0,177.0,1,left,N. Alexander-Walker 27' 3PT step back (14 PTS) (O. Okongwu 5 AST),"[1629638, 1630168]",1610612737.0,ATL,step back,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,,,27.05,Made,,,,,14.0,,,,,O. Okongwu,1630168.0,5.0,,,,
350,PT00M34.10S,2026-01-12T02:36:39.4Z,2,REGULAR,2pt,Jump Shot,[],1641764,73.9323258869908,72.54901960784314,1610612744,51,54,2026-01-12T02:36:46Z,3460000,False,113.0,193.0,1,right,MISS B. Podziemski 22' pullup Shot,[1641764],1610612744.0,GSW,pullup,,,Podziemski,B. Podziemski,,,,,Mid-Range,16-24 Right Center,,,22.31,Missed,,,,,,,,,,,,,,,,
351,PT00M31.60S,2026-01-12T02:36:41.9Z,2,REGULAR,rebound,defensive,[],1630552,,,1610612737,51,54,2026-01-12T02:36:46Z,3470000,False,,,0,,J. Johnson REBOUND (Off:1 Def:7),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,16-24 Right Center,,,,,350.0,8.0,7.0,1.0,,,,,,,,,,,,
352,PT00M26.90S,2026-01-12T02:36:46.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629638,24.392247043363994,87.00980392156863,1610612737,51,57,2026-01-12T02:54:22Z,3480000,False,-185.0,177.0,1,left,N. Alexander-Walker 25' 3PT running (17 PTS) (J. Johnson 4 AST),"[1629638, 1630552]",1610612737.0,ATL,running,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,,,25.59,Made,,,,,17.0,,,,,J. Johnson,1630552.0,4.0,,,,
354,PT00M08.50S,2026-01-12T02:37:10.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630168,,,1610612744,51,57,2026-01-12T02:37:15Z,3500000,False,,,0,,O. Okongwu personal FOUL (2 PF) (Butler III 2 FT),"[1630168, 202710]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,8-16 Left,204058.0,,,,,,,,,2.0,0.0,Butler III,202710.0,,,,,,,
356,PT00M08.50S,2026-01-12T02:37:45.3Z,2,REGULAR,freethrow,1 of 2,[],202710,,,1610612744,52,57,2026-01-12T02:37:45Z,3520000,False,,,0,,J. Butler III Free Throw 1 of 2 (16 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,Made,,,,,16.0,,,,,,,,,,,
357,PT00M08.50S,2026-01-12T02:37:47.0Z,2,REGULAR,substitution,out,[],1627780,,,1610612744,52,57,2026-01-12T02:37:56Z,3530000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT00M08.50S,2026-01-12T02:37:47.0Z,2,REGULAR,substitution,out,[],1641764,,,1610612744,52,57,2026-01-12T02:37:56Z,3540000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT00M08.50S,2026-01-12T02:37:47.0Z,2,REGULAR,substitution,in,[],1630541,,,1610612744,52,57,2026-01-12T02:37:56Z,3550000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT00M08.50S,2026-01-12T02:37:47.0Z,2,REGULAR,substitution,in,[],1629001,,,1610612744,52,57,2026-01-12T02:37:56Z,3560000,False,,,0,,SUB in: D. Melton,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT00M08.50S,2026-01-12T02:38:02.8Z,2,REGULAR,substitution,out,[],1630700,,,1610612744,52,57,2026-01-12T02:38:10Z,3570000,False,,,0,,SUB out: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT00M08.50S,2026-01-12T02:38:02.8Z,2,REGULAR,substitution,in,[],1630249,,,1610612744,52,57,2026-01-12T02:38:10Z,3580000,False,,,0,,SUB in: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT00M08.50S,2026-01-12T02:38:18.7Z,2,REGULAR,freethrow,2 of 2,[],202710,,,1610612744,53,57,2026-01-12T02:38:18Z,3590000,False,,,0,,J. Butler III Free Throw 2 of 2 (17 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,Made,,,,,17.0,,,,,,,,,,,
364,PT00M01.30S,2026-01-12T02:38:30.9Z,2,REGULAR,2pt,Jump Shot,[],203468,10.068988173455978,26.96078431372549,1610612737,53,59,2026-01-12T02:39:36Z,3600000,False,115.0,42.0,1,left,C. McCollum 12' turnaround fadeaway Jump Shot (7 PTS),[203468],1610612737.0,ATL,turnaround fadeaway,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Right,,,12.27,Made,,,,,7.0,,,,,,,,,,,
366,PT00M00.00S,2026-01-12T02:39:41.9Z,2,REGULAR,period,end,[],0,,,1610612744,53,59,2026-01-12T02:39:41Z,3620000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT12M00.00S,2026-01-12T02:54:16.0Z,3,REGULAR,substitution,out,['startperiod'],1629001,,,1610612744,53,59,2026-01-12T02:54:36Z,3630000,False,,,0,,SUB out: D. Melton,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT12M00.00S,2026-01-12T02:54:16.0Z,3,REGULAR,substitution,out,['startperiod'],203468,,,1610612744,53,59,2026-01-12T02:54:36Z,3640000,False,,,0,,SUB out: C. McCollum,[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT12M00.00S,2026-01-12T02:54:16.0Z,3,REGULAR,substitution,in,['startperiod'],1642366,,,1610612744,53,59,2026-01-12T02:54:36Z,3650000,False,,,0,,SUB in: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT12M00.00S,2026-01-12T02:54:16.0Z,3,REGULAR,substitution,in,['startperiod'],1630700,,,1610612744,53,59,2026-01-12T02:54:36Z,3660000,False,,,0,,SUB in: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT12M00.00S,2026-01-12T02:54:49.5Z,3,REGULAR,period,start,[],0,,,1610612737,53,59,2026-01-12T02:54:49Z,3670000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT11M41.00S,2026-01-12T02:55:08.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,90.48948751642575,55.88235294117647,1610612737,53,59,2026-01-12T02:56:17Z,3680000,False,29.0,37.0,1,right,MISS O. Okongwu driving Layup,[1630168],1610612737.0,ATL,driving,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,4.72,Missed,,,,,,,,,,,,,,,,
375,PT11M40.00S,2026-01-12T02:55:09.7Z,3,REGULAR,rebound,offensive,[],1630700,,,1610612737,53,59,2026-01-12T02:56:17Z,3690000,False,,,0,,D. Daniels REBOUND (Off:2 Def:2),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,374.0,4.0,2.0,2.0,,,,,,,,,,,,
376,PT11M40.00S,2026-01-12T02:55:14.0Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630700,94.40999984741211,50.0,1610612737,53,61,2026-01-12T02:56:28Z,3700000,False,0.0,0.0,1,right,D. Daniels tip Layup (5 PTS),[1630700],1610612737.0,ATL,tip,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,0.0,Made,,,,,5.0,,,,,,,,,,,
377,PT11M17.00S,2026-01-12T02:55:31.4Z,3,REGULAR,3pt,Jump Shot,[],1642366,24.129434954007884,10.784313725490197,1610612744,53,61,2026-01-12T02:55:37Z,3710000,False,196.0,174.0,1,left,MISS Q. Post 26' 3PT,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Right Center,,,26.24,Missed,,,,,,,,,,,,,,,,
378,PT11M15.00S,2026-01-12T02:55:33.4Z,3,REGULAR,rebound,defensive,[],1630700,,,1610612737,53,61,2026-01-12T02:55:37Z,3720000,False,,,0,,D. Daniels REBOUND (Off:2 Def:3),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Right Center,,,,,377.0,5.0,3.0,2.0,,,,,,,,,,,,
379,PT11M11.00S,2026-01-12T02:55:38.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630249,74.45795006570303,87.25490196078431,1610612737,53,61,2026-01-12T02:57:20Z,3730000,False,186.0,188.0,1,right,MISS V. Krejčí 26' running 3PT,[1630249],1610612737.0,ATL,running,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Right Center,,,26.44,Missed,,,,,,,,,,,,,,,,
380,PT11M06.00S,2026-01-12T02:55:43.0Z,3,REGULAR,rebound,defensive,[],1642366,,,1610612744,53,61,2026-01-12T02:55:43Z,3740000,False,,,0,,Q. Post REBOUND (Off:0 Def:1),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Right Center,,,,,379.0,1.0,1.0,0.0,,,,,,,,,,,,
381,PT10M56.00S,2026-01-12T02:55:53.9Z,3,REGULAR,foul,personal,['3freethrow'],1629638,,,1610612744,53,61,2026-01-12T02:56:03Z,3750000,False,,,0,,N. Alexander-Walker shooting personal FOUL (2 PF) (Curry 3 FT),"[1629638, 201939]",1610612737.0,ATL,shooting,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,204058.0,,,,,,,,,2.0,0.0,Curry,201939.0,,,,,,,
383,PT10M56.00S,2026-01-12T02:56:28.1Z,3,REGULAR,freethrow,1 of 3,[],201939,,,1610612744,54,61,2026-01-12T02:56:28Z,3770000,False,,,0,,S. Curry Free Throw 1 of 3 (12 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,Made,,,,,12.0,,,,,,,,,,,
384,PT10M56.00S,2026-01-12T02:56:43.8Z,3,REGULAR,freethrow,2 of 3,[],201939,,,1610612744,55,61,2026-01-12T02:56:43Z,3780000,False,,,0,,S. Curry Free Throw 2 of 3 (13 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,Made,,,,,13.0,,,,,,,,,,,
385,PT10M56.00S,2026-01-12T02:57:02.2Z,3,REGULAR,freethrow,3 of 3,[],201939,,,1610612744,56,61,2026-01-12T02:57:02Z,3790000,False,,,0,,S. Curry Free Throw 3 of 3 (14 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,Made,,,,,14.0,,,,,,,,,,,
386,PT10M39.00S,2026-01-12T02:57:19.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,91.40932982917214,43.872549019607845,1610612737,56,61,2026-01-12T02:58:26Z,3800000,False,-31.0,28.0,1,right,MISS N. Alexander-Walker driving Layup - blocked,"[1629638, 203110]",1610612737.0,ATL,driving,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,4.17,Missed,,,,,,,,,,,,,,,Green,203110.0
387,PT10M39.00S,2026-01-12T02:57:19.0Z,3,REGULAR,block,,[],203110,,,1610612737,56,61,2026-01-12T02:57:21Z,3810000,False,,,0,,D. Green BLOCK (1 BLK),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
388,PT10M39.00S,2026-01-12T02:57:19.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612737,56,61,2026-01-12T02:57:25Z,3820000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Restricted Area,0-8 Center,,,,,386.0,,,,,,,,,,,,,,,
390,PT10M33.00S,2026-01-12T02:57:49.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630700,85.62746386333771,41.17647058823529,1610612737,56,63,2026-01-12T02:59:57Z,3840000,False,-44.0,83.0,1,right,D. Daniels 9' driving floating Jump Shot (7 PTS) (O. Okongwu 6 AST),"[1630700, 1630168]",1610612737.0,ATL,driving floating,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Center,,,9.36,Made,,,,,7.0,,,,,O. Okongwu,1630168.0,6.0,,,,
391,PT10M22.00S,2026-01-12T02:58:01.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202710,8.492115637319317,46.81372549019608,1610612744,56,63,2026-01-12T03:00:23Z,3850000,False,16.0,27.0,1,left,MISS J. Butler III cutting finger roll Layup,[202710],1610612744.0,GSW,cutting finger roll,,,Butler III,J. Butler III,,,,,Restricted Area,0-8 Center,,,3.16,Missed,,,,,,,,,,,,,,,,
392,PT10M20.00S,2026-01-12T02:58:03.0Z,3,REGULAR,rebound,defensive,[],1630168,,,1610612737,56,63,2026-01-12T02:58:04Z,3860000,False,,,0,,O. Okongwu REBOUND (Off:3 Def:3),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,391.0,6.0,3.0,3.0,,,,,,,,,,,,
393,PT10M09.00S,2026-01-12T02:58:14.5Z,3,REGULAR,2pt,Jump Shot,[],1630552,78.26872536136662,29.166666666666668,1610612737,56,65,2026-01-12T02:58:21Z,3870000,False,-104.0,152.0,1,right,J. Johnson 18' turnaround fadeaway Jump Shot (19 PTS),[1630552],1610612737.0,ATL,turnaround fadeaway,,,Johnson,J. Johnson,,,,,Mid-Range,16-24 Left Center,,,18.41,Made,,,,,19.0,,,,,,,,,,,
394,PT09M58.00S,2026-01-12T02:58:26.6Z,3,REGULAR,foul,personal,[],1630700,,,1610612744,56,65,2026-01-12T02:58:49Z,3880000,False,,,0,,D. Daniels personal FOUL (2 PF),"[1630700, 202710]",1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,1628168.0,,,,,,,,,2.0,0.0,Butler III,202710.0,,,,,,,
396,PT09M50.00S,2026-01-12T02:58:55.6Z,3,REGULAR,3pt,Jump Shot,[],1630541,10.463206307490145,96.81372549019608,1610612744,56,65,2026-01-12T02:58:59Z,3900000,False,-234.0,46.0,1,left,MISS M. Moody 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Left Corner 3,24+ Left,,,23.86,Missed,,,,,,,,,,,,,,,,
397,PT09M47.00S,2026-01-12T02:58:58.6Z,3,REGULAR,rebound,defensive,[],1630552,,,1610612737,56,65,2026-01-12T02:58:59Z,3910000,False,,,0,,J. Johnson REBOUND (Off:1 Def:8),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Left Corner 3,24+ Left,,,,,396.0,9.0,8.0,1.0,,,,,,,,,,,,
398,PT09M43.00S,2026-01-12T02:59:04.5Z,3,REGULAR,foul,personal,['2freethrow'],203110,,,1610612737,56,65,2026-01-12T02:59:13Z,3920000,False,,,0,,D. Green shooting personal FOUL (2 PF) (Krejčí 2 FT),"[203110, 1630249]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,1628168.0,,,,,,,,,2.0,0.0,Krejčí,1630249.0,,,,,,,
400,PT09M43.00S,2026-01-12T02:59:25.2Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630249,,,1610612737,56,65,2026-01-12T03:02:05Z,3940000,False,,,0,,MISS V. Krejčí Free Throw 1 of 2,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
401,PT09M43.00S,2026-01-12T02:59:25.2Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612737,56,65,2026-01-12T03:02:05Z,3950000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,400.0,,,,,,,,,,,,,,,
402,PT09M43.00S,2026-01-12T02:59:25.2Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630249,,,1610612737,56,66,2026-01-12T03:02:05Z,3960000,False,,,0,,V. Krejčí Free Throw 2 of 2 (4 PTS),[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,Made,,,,,4.0,,,,,,,,,,,
403,PT09M31.00S,2026-01-12T02:59:56.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201939,16.376478318002626,61.51960784313726,1610612744,58,66,2026-01-12T03:00:03Z,3970000,False,-58.0,101.0,1,left,S. Curry 11' driving floating Jump Shot (16 PTS),[201939],1610612744.0,GSW,driving floating,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Center,,,11.66,Made,,,,,16.0,,,,,,,,,,,
404,PT09M18.00S,2026-01-12T03:00:08.4Z,3,REGULAR,2pt,Jump Shot,[],1629638,90.75229960578186,27.696078431372552,1610612737,58,68,2026-01-12T03:02:59Z,3980000,False,-112.0,34.0,1,right,N. Alexander-Walker 11' pullup Jump Shot (19 PTS) (D. Daniels 7 AST),"[1629638, 1630700]",1610612737.0,ATL,pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,8-16 Left,,,11.67,Made,,,,,19.0,,,,,D. Daniels,1630700.0,7.0,,,,
406,PT09M18.00S,2026-01-12T03:00:19.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,58,68,2026-01-12T03:00:19Z,4000000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT09M18.00S,2026-01-12T03:02:21.0Z,3,REGULAR,substitution,out,[],1630541,,,1610612744,58,68,2026-01-12T03:03:20Z,4010000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT09M18.00S,2026-01-12T03:02:21.0Z,3,REGULAR,substitution,in,[],1629001,,,1610612744,58,68,2026-01-12T03:03:20Z,4020000,False,,,0,,SUB in: D. Melton,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT09M05.00S,2026-01-12T03:03:40.9Z,3,REGULAR,foul,offensive,[],201939,,,1610612744,58,68,2026-01-12T03:04:05Z,4030000,False,,,0,,S. Curry offensive FOUL (1 PF),"[201939, 1630552]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,204058.0,,,,,,,,,1.0,0.0,Johnson,1630552.0,,,,,,,
412,PT09M05.00S,2026-01-12T03:03:40.9Z,3,REGULAR,turnover,offensive foul,[],201939,,,1610612744,58,68,2026-01-12T03:03:40Z,4050000,False,,,0,,S. Curry offensive foul TURNOVER (2 TO),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,204058.0,2.0,,,,,,,,,,,,,,,,,,
413,PT08M47.00S,2026-01-12T03:04:05.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630700,91.80354796320631,45.34313725490196,1610612737,58,70,2026-01-12T04:05:32Z,4060000,False,-23.0,25.0,1,right,D. Daniels driving Layup (9 PTS) (O. Okongwu 7 AST),"[1630700, 1630168]",1610612737.0,ATL,driving,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,3.38,Made,,,,,9.0,,,,,O. Okongwu,1630168.0,7.0,,,,
414,PT08M31.00S,2026-01-12T03:04:21.6Z,3,REGULAR,3pt,Jump Shot,[],1642366,32.013797634691194,58.333333333333336,1610612744,61,70,2026-01-12T03:04:26Z,4070000,False,-42.0,248.0,1,left,Q. Post 25' 3PT  (8 PTS) (D. Melton 1 AST),"[1642366, 1629001]",1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Center,,,25.19,Made,,,,,8.0,,,,,D. Melton,1629001.0,1.0,,,,
416,PT08M13.00S,2026-01-12T03:04:39.9Z,3,REGULAR,3pt,Jump Shot,[],1630552,64.86530880420499,56.372549019607845,1610612737,61,70,2026-01-12T03:04:43Z,4090000,False,32.0,278.0,1,right,MISS J. Johnson 27' 3PT,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Center,,,27.96,Missed,,,,,,,,,,,,,,,,
417,PT08M09.00S,2026-01-12T03:04:43.9Z,3,REGULAR,rebound,defensive,[],1642366,,,1610612744,61,70,2026-01-12T03:04:43Z,4100000,False,,,0,,Q. Post REBOUND (Off:0 Def:2),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Center,,,,,416.0,2.0,2.0,0.0,,,,,,,,,,,,
418,PT07M55.00S,2026-01-12T03:04:57.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629001,8.623521681997373,53.67647058823529,1610612744,63,70,2026-01-12T03:05:45Z,4110000,False,-18.0,29.0,1,left,D. Melton driving Hook (6 PTS),[1629001],1610612744.0,GSW,driving,,,Melton,D. Melton,,,,,Restricted Area,0-8 Center,,,3.4,Made,,,,,6.0,,,,,,,,,,,
419,PT07M45.00S,2026-01-12T03:05:07.4Z,3,REGULAR,2pt,Jump Shot,[],1629638,75.90341655716163,57.59803921568627,1610612737,63,70,2026-01-12T03:05:12Z,4120000,False,38.0,174.0,1,right,MISS N. Alexander-Walker 17' pullup Shot,[1629638],1610612737.0,ATL,pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,16-24 Center,,,17.81,Missed,,,,,,,,,,,,,,,,
420,PT07M43.00S,2026-01-12T03:05:09.4Z,3,REGULAR,rebound,defensive,[],202710,,,1610612744,63,70,2026-01-12T03:05:12Z,4130000,False,,,0,,J. Butler III REBOUND (Off:1 Def:4),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Mid-Range,16-24 Center,,,,,419.0,5.0,4.0,1.0,,,,,,,,,,,,
421,PT07M30.00S,2026-01-12T03:05:22.6Z,3,REGULAR,2pt,Jump Shot,[],202710,9.806176084099869,29.411764705882355,1610612744,65,70,2026-01-12T03:07:00Z,4140000,False,103.0,40.0,1,left,J. Butler III 11' driving floating bank Jump Shot (19 PTS),[202710],1610612744.0,GSW,driving floating bank,,,Butler III,J. Butler III,,,,,Mid-Range,8-16 Right,,,11.03,Made,,,,,19.0,,,,,,,,,,,
422,PT07M23.00S,2026-01-12T03:05:29.6Z,3,REGULAR,turnover,bad pass,[],1630700,,,1610612737,65,70,2026-01-12T03:06:13Z,4150000,False,,,0,,D. Daniels bad pass TURNOVER (3 TO),"[1630700, 202710]",1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Center,,3.0,,,,,,,,,,,,,,,Butler III,202710.0,,
423,PT07M23.00S,2026-01-12T03:05:29.6Z,3,REGULAR,steal,,[],202710,,,1610612744,65,70,2026-01-12T03:05:31Z,4160000,False,,,0,,J. Butler III STEAL (2 STL),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
424,PT07M19.00S,2026-01-12T03:05:33.9Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",201939,17.95335085413929,95.09803921568627,1610612744,68,70,2026-01-12T03:07:30Z,4170000,False,-225.0,116.0,1,left,S. Curry 25' 3PT running (19 PTS) (D. Melton 2 AST),"[201939, 1629001]",1610612744.0,GSW,running,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,25.37,Made,,,,,19.0,,,,,D. Melton,1629001.0,2.0,,,,
426,PT07M19.00S,2026-01-12T03:05:43.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,68,70,2026-01-12T03:05:43Z,4190000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT07M19.00S,2026-01-12T03:07:58.4Z,3,REGULAR,substitution,out,[],1629638,,,1610612737,68,70,2026-01-12T03:08:16Z,4200000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT07M19.00S,2026-01-12T03:07:58.4Z,3,REGULAR,substitution,out,[],1630168,,,1610612737,68,70,2026-01-12T03:08:16Z,4210000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT07M19.00S,2026-01-12T03:07:58.4Z,3,REGULAR,substitution,in,[],203468,,,1610612737,68,70,2026-01-12T03:08:16Z,4220000,False,,,0,,SUB in: C. McCollum,[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT07M19.00S,2026-01-12T03:07:58.4Z,3,REGULAR,substitution,in,[],1631243,,,1610612737,68,70,2026-01-12T03:08:16Z,4230000,False,,,0,,SUB in: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT07M01.00S,2026-01-12T03:08:49.6Z,3,REGULAR,2pt,Jump Shot,[],203468,76.5604467805519,66.66666666666666,1610612737,68,70,2026-01-12T03:09:16Z,4240000,False,83.0,168.0,1,right,MISS C. McCollum 18' pullup Shot,[203468],1610612737.0,ATL,pullup,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Right Center,,,18.73,Missed,,,,,,,,,,,,,,,,
432,PT06M58.00S,2026-01-12T03:08:52.6Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,68,70,2026-01-12T03:08:56Z,4250000,False,,,0,,S. Curry REBOUND (Off:0 Def:1),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,16-24 Right Center,,,,,431.0,1.0,1.0,0.0,,,,,,,,,,,,
433,PT06M55.00S,2026-01-12T03:08:58.0Z,3,REGULAR,foul,personal,['2freethrow'],1631243,,,1610612744,68,70,2026-01-12T03:09:12Z,4260000,False,,,0,,M. Gueye shooting personal FOUL (1 PF) (Green 2 FT),"[1631243, 203110]",1610612737.0,ATL,shooting,,,Gueye,M. Gueye,,,,,In The Paint (Non-RA),8-16 Center,200834.0,,,,,,,,,1.0,0.0,Green,203110.0,,,,,,,
