actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
268,PT05M54.00S,2026-02-10T03:57:04.0Z,2,REGULAR,substitution,in,[],1630311,,,1610612763,46,48,2026-02-10T03:57:08Z,2650000,False,,,0,,SUB in: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT05M37.00S,2026-02-10T03:57:37.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629660,12.434296977660972,47.549019607843135,1610612763,46,50,2026-02-10T04:00:52Z,2660000,False,12.0,64.0,1,left,T. Jerome 6' driving floating Jump Shot (14 PTS),[1629660],1610612763.0,MEM,driving floating,,,Jerome,T. Jerome,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,6.56,Made,,,,,14.0,,,,,,,
270,PT05M24.00S,2026-02-10T03:57:50.4Z,2,REGULAR,3pt,Jump Shot,[],201143,71.17279894875165,76.9607843137255,1610612744,46,50,2026-02-10T03:58:11Z,2670000,False,135.0,218.0,1,right,MISS A. Horford 25' 3PT,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,,,,,,,25.67,Missed,,,,,,,,,,,,
271,PT05M20.00S,2026-02-10T03:57:54.4Z,2,REGULAR,rebound,defensive,[],1641707,,,1610612763,46,50,2026-02-10T03:58:11Z,2680000,False,,,0,,T. Hendricks REBOUND (Off:0 Def:4),[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,Above the Break 3,24+ Right Center,,,,,,,,,270.0,4.0,4.0,0.0,,,,,,,,
272,PT05M05.00S,2026-02-10T03:58:08.9Z,2,REGULAR,2pt,Jump Shot,[],203937,25.312089356110377,40.68627450980392,1610612763,46,52,2026-02-10T03:58:16Z,2690000,False,47.0,185.0,1,left,K. Anderson 19' turnaround fadeaway Jump Shot (6 PTS),[203937],1610612763.0,MEM,turnaround fadeaway,,,Anderson,K. Anderson,,,,,Mid-Range,16-24 Center,,,,,,,19.12,Made,,,,,6.0,,,,,,,
273,PT04M48.00S,2026-02-10T03:58:25.6Z,2,REGULAR,3pt,Jump Shot,[],1627780,76.03482260183968,11.519607843137255,1610612744,49,52,2026-02-10T04:02:25Z,2700000,False,-192.0,173.0,1,right,G. Payton II 25' 3PT pullup (5 PTS) (A. Horford 3 AST),"[1627780, 201143]",1610612744.0,GSW,pullup,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Left Center,,,,,,,25.86,Made,,,,,5.0,A. Horford,201143.0,3.0,,,,
275,PT04M41.00S,2026-02-10T03:58:37.5Z,2,REGULAR,turnover,out-of-bounds,[],203937,,,1610612763,49,52,2026-02-10T03:58:44Z,2720000,False,,,0,,K. Anderson bad pass out-of-bounds TURNOVER (2 TO),[203937],1610612763.0,MEM,bad pass,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,202056.0,,,,,2.0,,,,,,,,,,,,,,
276,PT04M41.00S,2026-02-10T03:58:42.8Z,2,REGULAR,substitution,out,[],1629660,,,1610612744,49,52,2026-02-10T03:58:46Z,2730000,False,,,0,,SUB out: T. Jerome,[1629660],1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT04M41.00S,2026-02-10T03:58:42.8Z,2,REGULAR,substitution,in,[],1630590,,,1610612744,49,52,2026-02-10T03:58:46Z,2740000,False,,,0,,SUB in: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT04M27.00S,2026-02-10T03:59:16.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630611,93.11760840998686,51.225490196078425,1610612744,51,52,2026-02-10T04:03:24Z,2750000,False,6.0,12.0,1,right,G. Santos DUNK (7 PTS) (P. Spencer 2 AST),"[1630611, 1630311]",1610612744.0,GSW,,,,Santos,G. Santos,,,,,Restricted Area,0-8 Center,,,,,,,1.36,Made,,,,,7.0,P. Spencer,1630311.0,2.0,,,,
281,PT04M16.00S,2026-02-10T03:59:28.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642285,7.30946123521682,55.88235294117647,1610612763,51,52,2026-02-10T04:04:01Z,2780000,False,-29.0,16.0,1,left,MISS C. Spencer driving Layup,[1642285],1610612763.0,MEM,driving,,,Spencer,C. Spencer,,,,,Restricted Area,0-8 Center,,,,,,,3.36,Missed,,,,,,,,,,,,
282,PT04M13.00S,2026-02-10T03:59:31.3Z,2,REGULAR,rebound,defensive,[],201143,,,1610612744,51,52,2026-02-10T03:59:31Z,2790000,False,,,0,,A. Horford REBOUND (Off:1 Def:2),[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,,,,,,281.0,3.0,2.0,1.0,,,,,,,,
283,PT04M08.00S,2026-02-10T03:59:36.0Z,2,REGULAR,3pt,Jump Shot,[],201143,75.1149802890933,86.51960784313727,1610612744,51,52,2026-02-10T03:59:42Z,2800000,False,183.0,181.0,1,right,MISS A. Horford 25' 3PT,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,,,,,,,25.74,Missed,,,,,,,,,,,,
284,PT04M04.00S,2026-02-10T03:59:39.9Z,2,REGULAR,rebound,offensive,[],1627780,,,1610612744,51,52,2026-02-10T03:59:39Z,2810000,False,,,0,,G. Payton II REBOUND (Off:1 Def:0),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Right Center,,,,,,,,,283.0,1.0,0.0,1.0,,,,,,,,
285,PT03M53.00S,2026-02-10T03:59:50.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630611,91.40932982917214,40.68627450980392,1610612744,51,52,2026-02-10T03:59:55Z,2820000,False,-47.0,28.0,1,right,MISS G. Santos driving Layup,[1630611],1610612744.0,GSW,driving,,,Santos,G. Santos,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,5.45,Missed,,,,,,,,,,,,
286,PT03M51.00S,2026-02-10T03:59:52.7Z,2,REGULAR,rebound,defensive,[],1642285,,,1610612763,51,52,2026-02-10T03:59:55Z,2830000,False,,,0,,C. Spencer REBOUND (Off:0 Def:1),[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,285.0,1.0,1.0,0.0,,,,,,,,
287,PT03M46.00S,2026-02-10T03:59:57.3Z,2,REGULAR,3pt,Jump Shot,[],1642377,10.068988173455978,4.901960784313726,1610612763,51,52,2026-02-10T04:00:52Z,2840000,False,225.0,42.0,1,left,MISS J. Wells 3PT,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Right Corner 3,24+ Right,,,,,,,22.94,Missed,,,,,,,,,,,,
288,PT03M46.00S,2026-02-10T03:59:57.3Z,2,REGULAR,rebound,defensive,[],1627780,,,1610612744,51,52,2026-02-10T04:00:52Z,2850000,False,,,0,,G. Payton II REBOUND (Off:1 Def:1),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Right Corner 3,24+ Right,,,,,,,,,287.0,2.0,1.0,1.0,,,,,,,,
289,PT03M31.00S,2026-02-10T04:00:14.4Z,2,REGULAR,3pt,Jump Shot,[],1630311,69.85873850197109,20.098039215686274,1610612744,51,52,2026-02-10T04:13:27Z,2860000,False,-150.0,231.0,1,right,MISS P. Spencer 27' 3PT,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,Above the Break 3,24+ Left Center,,,,,,,27.5,Missed,,,,,,,,,,,,
290,PT03M30.00S,2026-02-10T04:00:15.4Z,2,REGULAR,rebound,offensive,[],1627780,,,1610612744,51,52,2026-02-10T04:13:27Z,2870000,False,,,0,,G. Payton II REBOUND (Off:2 Def:1),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Left Center,,,,,,,,,289.0,3.0,1.0,2.0,,,,,,,,
350,PT03M29.00S,2026-02-10T04:00:16.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627780,91.67214191852825,49.754901960784316,1610612744,51,52,2026-02-10T04:13:19Z,2875000,False,-1.0,26.0,1,right,MISS G. Payton II tip Layup,[1627780],1610612744.0,GSW,tip,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,,,,,,,2.58,Missed,,,,,,,,,,,,
351,PT03M28.00S,2026-02-10T04:00:17.6Z,2,REGULAR,rebound,offensive,[],1627780,,,1610612744,51,52,2026-02-10T04:13:19Z,2877500,False,,,0,,G. Payton II REBOUND (Off:3 Def:1),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,,,,,,,,,350.0,4.0,1.0,3.0,,,,,,,,
291,PT03M27.00S,2026-02-10T04:00:18.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627780,92.59198423127464,42.40196078431372,1610612744,51,52,2026-02-10T04:11:25Z,2880000,False,-38.0,17.0,1,right,MISS G. Payton II putback Layup,[1627780],1610612744.0,GSW,putback,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,,,,,,,4.17,Missed,,,,,,,,,,,,
292,PT03M26.00S,2026-02-10T04:00:19.9Z,2,REGULAR,rebound,defensive,[],1641707,,,1610612763,51,52,2026-02-10T04:05:44Z,2890000,False,,,0,,T. Hendricks REBOUND (Off:0 Def:5),[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,Restricted Area,0-8 Center,,,,,,,,,291.0,5.0,5.0,0.0,,,,,,,,
293,PT03M20.00S,2026-02-10T04:00:23.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642377,6.521024967148489,54.65686274509803,1610612763,51,52,2026-02-10T04:06:37Z,2900000,False,-23.0,9.0,1,left,MISS J. Wells running reverse Layup,[1642377],1610612763.0,MEM,running reverse,,,Wells,J. Wells,,,,,Restricted Area,0-8 Center,,,,,,,2.49,Missed,,,,,,,,,,,,
294,PT03M18.00S,2026-02-10T04:00:26.7Z,2,REGULAR,rebound,offensive,[],1642377,,,1610612763,51,52,2026-02-10T04:00:26Z,2910000,False,,,0,,J. Wells REBOUND (Off:1 Def:0),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Restricted Area,0-8 Center,,,,,,,,,293.0,1.0,0.0,1.0,,,,,,,,
295,PT03M18.00S,2026-02-10T04:00:26.7Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642377,5.590000152587891,50.0,1610612763,51,54,2026-02-10T04:14:51Z,2920000,False,0.0,0.0,1,left,J. Wells putback Layup (2 PTS),[1642377],1610612763.0,MEM,putback,,,Wells,J. Wells,,,,,Restricted Area,0-8 Center,,,,,,,0.0,Made,,,,,2.0,,,,,,,
296,PT02M58.00S,2026-02-10T04:00:46.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630311,93.64323258869908,52.20588235294118,1610612744,53,54,2026-02-10T04:00:57Z,2930000,False,11.0,7.0,1,right,P. Spencer cutting Layup (9 PTS) (A. Horford 4 AST),"[1630311, 201143]",1610612744.0,GSW,cutting,,,Spencer,P. Spencer,,,,,Restricted Area,0-8 Center,,,,,,,1.32,Made,,,,,9.0,A. Horford,201143.0,4.0,,,,
298,PT02M58.00S,2026-02-10T04:00:48.6Z,2,REGULAR,foul,personal,['1freethrow'],1642285,,,1610612744,53,54,2026-02-10T04:01:00Z,2950000,False,,,0,,C. Spencer shooting personal FOUL (1 PF) (Spencer 1 FT),"[1642285, 1630311]",1610612763.0,MEM,shooting,,,Spencer,C. Spencer,,,,,Restricted Area,0-8 Center,202056.0,1.0,0.0,Spencer,1630311.0,,,,,,,,,,,,,,,
300,PT02M58.00S,2026-02-10T04:01:03.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,53,54,2026-02-10T04:03:24Z,2970000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT02M58.00S,2026-02-10T04:03:27.2Z,2,REGULAR,substitution,out,[],1630611,,,1610612744,53,54,2026-02-10T04:03:50Z,2980000,False,,,0,,SUB out: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT02M58.00S,2026-02-10T04:03:27.2Z,2,REGULAR,substitution,out,[],201143,,,1610612744,53,54,2026-02-10T04:03:50Z,2990000,False,,,0,,SUB out: A. Horford,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT02M58.00S,2026-02-10T04:03:27.2Z,2,REGULAR,substitution,out,[],203937,,,1610612744,53,54,2026-02-10T04:03:50Z,3000000,False,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT02M58.00S,2026-02-10T04:03:27.2Z,2,REGULAR,substitution,out,[],1641707,,,1610612744,53,54,2026-02-10T04:03:50Z,3010000,False,,,0,,SUB out: T. Hendricks,[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT02M58.00S,2026-02-10T04:03:27.2Z,2,REGULAR,substitution,out,[],1642285,,,1610612744,53,54,2026-02-10T04:03:50Z,3020000,False,,,0,,SUB out: C. Spencer,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT02M58.00S,2026-02-10T04:03:27.2Z,2,REGULAR,substitution,in,[],203110,,,1610612744,53,54,2026-02-10T04:03:50Z,3030000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT02M58.00S,2026-02-10T04:03:27.2Z,2,REGULAR,substitution,in,[],1630541,,,1610612744,53,54,2026-02-10T04:03:50Z,3040000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT02M58.00S,2026-02-10T04:03:27.2Z,2,REGULAR,substitution,in,[],1641713,,,1610612744,53,54,2026-02-10T04:03:50Z,3050000,False,,,0,,SUB in: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT02M58.00S,2026-02-10T04:03:27.2Z,2,REGULAR,substitution,in,[],1642942,,,1610612744,53,54,2026-02-10T04:03:50Z,3060000,False,,,0,,SUB in: J. Mashack,[1642942],1610612763.0,MEM,,,,Mashack,J. Mashack,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT02M58.00S,2026-02-10T04:03:27.2Z,2,REGULAR,substitution,in,[],1642907,,,1610612744,53,54,2026-02-10T04:03:50Z,3070000,False,,,0,,SUB in: C. Coward,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT02M58.00S,2026-02-10T04:04:02.6Z,2,REGULAR,freethrow,1 of 1,[],1630311,,,1610612744,53,54,2026-02-10T04:04:09Z,3080000,False,,,0,,MISS P. Spencer Free Throw 1 of 1,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
312,PT02M56.00S,2026-02-10T04:04:04.6Z,2,REGULAR,rebound,defensive,[],1642907,,,1610612763,53,54,2026-02-10T04:04:09Z,3090000,False,,,0,,C. Coward REBOUND (Off:0 Def:3),[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,,,,,,,,311.0,3.0,3.0,0.0,,,,,,,,
313,PT02M36.00S,2026-02-10T04:04:23.9Z,2,REGULAR,3pt,Jump Shot,[],1642907,27.414586070959263,81.61764705882352,1610612763,53,54,2026-02-10T04:04:28Z,3100000,False,-158.0,205.0,1,left,MISS C. Coward 25' 3PT,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,Above the Break 3,24+ Left Center,,,,,,,25.9,Missed,,,,,,,,,,,,
314,PT02M33.00S,2026-02-10T04:04:26.9Z,2,REGULAR,rebound,defensive,[],1630311,,,1610612744,53,54,2026-02-10T04:04:28Z,3110000,False,,,0,,P. Spencer REBOUND (Off:0 Def:1),[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,Above the Break 3,24+ Left Center,,,,,,,,,313.0,1.0,1.0,0.0,,,,,,,,
315,PT02M18.00S,2026-02-10T04:04:44.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630311,88.12417871222075,42.64705882352941,1610612744,53,54,2026-02-10T04:12:05Z,3120000,False,-37.0,59.0,1,right,MISS P. Spencer 6' driving floating Shot,[1630311],1610612744.0,GSW,driving floating,,,Spencer,P. Spencer,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,6.96,Missed,,,,,,,,,,,,
316,PT02M17.00S,2026-02-10T04:04:45.6Z,2,REGULAR,rebound,offensive,[],1630311,,,1610612744,53,54,2026-02-10T04:12:05Z,3130000,False,,,0,,P. Spencer REBOUND (Off:1 Def:1),[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,315.0,2.0,1.0,1.0,,,,,,,,
317,PT02M15.00S,2026-02-10T04:04:47.0Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630311,94.40999984741211,50.0,1610612744,55,54,2026-02-10T04:10:56Z,3140000,False,0.0,0.0,1,right,P. Spencer tip Layup (11 PTS),[1630311],1610612744.0,GSW,tip,,,Spencer,P. Spencer,,,,,Restricted Area,0-8 Center,,,,,,,0.0,Made,,,,,11.0,,,,,,,
318,PT02M01.00S,2026-02-10T04:04:58.3Z,2,REGULAR,3pt,Jump Shot,[],1630590,32.933639947437584,57.35294117647059,1610612763,55,57,2026-02-10T04:15:09Z,3150000,False,-37.0,257.0,1,left,S. Pippen Jr. 25' 3PT pullup (7 PTS),[1630590],1610612763.0,MEM,pullup,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Center,,,,,,,25.97,Made,,,,,7.0,,,,,,,
319,PT01M52.00S,2026-02-10T04:05:08.8Z,2,REGULAR,turnover,bad pass,[],1630311,,,1610612744,55,57,2026-02-10T04:05:15Z,3160000,False,,,0,,P. Spencer bad pass TURNOVER (2 TO),"[1630311, 1630590]",1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,Above the Break 3,24+ Center,,,,,,2.0,,,,,,,,,,,Pippen Jr.,1630590.0,,
320,PT01M52.00S,2026-02-10T04:05:08.8Z,2,REGULAR,steal,,[],1630590,,,1610612763,55,57,2026-02-10T04:05:15Z,3170000,False,,,0,,S. Pippen Jr. STEAL (1 STL),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
321,PT01M48.00S,2026-02-10T04:05:12.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630590,7.703679369250986,45.83333333333333,1610612763,55,59,2026-02-10T04:05:48Z,3180000,False,21.0,20.0,1,left,S. Pippen Jr. running Layup (9 PTS) (C. Coward 2 AST),"[1630590, 1642907]",1610612763.0,MEM,running,,,Pippen Jr.,S. Pippen Jr.,,,,,Restricted Area,0-8 Center,,,,,,,2.88,Made,,,,,9.0,C. Coward,1642907.0,2.0,,,,
322,PT01M29.00S,2026-02-10T04:05:31.2Z,2,REGULAR,3pt,Jump Shot,[],1627780,77.87450722733246,8.333333333333332,1610612744,55,59,2026-02-10T04:05:53Z,3190000,False,-208.0,155.0,1,right,MISS G. Payton II 25' 3PT,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Left Center,,,,,,,25.99,Missed,,,,,,,,,,,,
323,PT01M29.00S,2026-02-10T04:05:31.2Z,2,REGULAR,rebound,defensive,[],1642942,,,1610612763,55,59,2026-02-10T04:05:53Z,3200000,False,,,0,,J. Mashack REBOUND (Off:0 Def:2),[1642942],1610612763.0,MEM,,,,Mashack,J. Mashack,,,,,Above the Break 3,24+ Left Center,,,,,,,,,322.0,2.0,2.0,0.0,,,,,,,,
324,PT01M16.00S,2026-02-10T04:05:44.2Z,2,REGULAR,3pt,Jump Shot,[],1642942,33.327858081471746,47.794117647058826,1610612763,55,59,2026-02-10T04:06:01Z,3210000,False,11.0,261.0,1,left,MISS J. Mashack 26' 3PT,[1642942],1610612763.0,MEM,,,,Mashack,J. Mashack,,,,,Above the Break 3,24+ Center,,,,,,,26.1,Missed,,,,,,,,,,,,
325,PT01M12.00S,2026-02-10T04:05:48.2Z,2,REGULAR,rebound,offensive,[],1641713,,,1610612763,55,59,2026-02-10T04:06:01Z,3220000,False,,,0,,G. Jackson REBOUND (Off:1 Def:0),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Center,,,,,,,,,324.0,1.0,0.0,1.0,,,,,,,,
327,PT01M05.00S,2026-02-10T04:05:55.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642942,8.886333771353483,50.49019607843137,1610612763,55,61,2026-02-10T04:17:20Z,3230000,False,-2.0,31.0,1,left,J. Mashack driving Layup (8 PTS) (C. Coward 3 AST),"[1642942, 1642907]",1610612763.0,MEM,driving,,,Mashack,J. Mashack,,,,,Restricted Area,0-8 Center,,,,,,,3.11,Made,,,,,8.0,C. Coward,1642907.0,3.0,,,,
330,PT00M58.30S,2026-02-10T04:06:11.7Z,2,REGULAR,substitution,out,[],1627780,,,1610612744,55,61,2026-02-10T04:06:17Z,3260000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT00M58.30S,2026-02-10T04:06:11.7Z,2,REGULAR,substitution,in,[],1630611,,,1610612744,55,61,2026-02-10T04:06:17Z,3270000,False,,,0,,SUB in: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT00M47.00S,2026-02-10T04:06:34.8Z,2,REGULAR,3pt,Jump Shot,[],1630611,76.42904073587385,12.745098039215685,1610612744,55,61,2026-02-10T04:06:41Z,3280000,False,-186.0,169.0,1,right,MISS G. Santos 25' 3PT,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Above the Break 3,24+ Left Center,,,,,,,25.16,Missed,,,,,,,,,,,,
333,PT00M43.40S,2026-02-10T04:06:38.4Z,2,REGULAR,rebound,defensive,[],1641713,,,1610612763,55,61,2026-02-10T04:06:41Z,3290000,False,,,0,,G. Jackson REBOUND (Off:1 Def:1),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,332.0,2.0,1.0,1.0,,,,,,,,
334,PT00M35.30S,2026-02-10T04:06:47.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642942,9.937582128777924,41.66666666666667,1610612763,55,63,2026-02-10T04:06:52Z,3300000,False,42.0,41.0,1,left,J. Mashack alley-oop Layup (10 PTS) (S. Pippen Jr. 2 AST),"[1642942, 1630590]",1610612763.0,MEM,alley-oop,,,Mashack,J. Mashack,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,5.84,Made,,,,,10.0,S. Pippen Jr.,1630590.0,2.0,,,,
336,PT00M28.90S,2026-02-10T04:06:54.4Z,2,REGULAR,3pt,Jump Shot,[],1641764,74.85216819973719,12.990196078431374,1610612744,55,63,2026-02-10T04:06:59Z,3320000,False,-185.0,184.0,1,right,MISS B. Podziemski 26' 3PT,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Left Center,,,,,,,26.09,Missed,,,,,,,,,,,,
337,PT00M25.10S,2026-02-10T04:06:58.2Z,2,REGULAR,rebound,defensive,[],1642377,,,1610612763,55,63,2026-02-10T04:06:59Z,3330000,False,,,0,,J. Wells REBOUND (Off:1 Def:1),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Left Center,,,,,,,,,336.0,2.0,1.0,1.0,,,,,,,,
338,PT00M02.90S,2026-02-10T04:07:20.0Z,2,REGULAR,foul,personal,['2freethrow'],1630611,,,1610612763,55,63,2026-02-10T04:07:37Z,3340000,False,,,0,,G. Santos shooting personal FOUL (2 PF) (Wells 2 FT),"[1630611, 1642377]",1610612744.0,GSW,shooting,,,Santos,G. Santos,,,,,Mid-Range,16-24 Right Center,1162.0,2.0,0.0,Wells,1642377.0,,,,,,,,,,,,,,,
340,PT00M02.90S,2026-02-10T04:07:44.6Z,2,REGULAR,freethrow,1 of 2,[],1642377,,,1610612763,55,64,2026-02-10T04:08:22Z,3360000,False,,,0,,J. Wells Free Throw 1 of 2 (3 PTS),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,Made,,,,,3.0,,,,,,,
366,PT00M02.90S,2026-02-10T04:08:05.4Z,2,REGULAR,substitution,out,[],1630311,,,1610612763,55,64,2026-02-10T04:27:49Z,3390000,False,,,0,,SUB out: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT00M02.90S,2026-02-10T04:08:05.4Z,2,REGULAR,substitution,out,[],1642907,,,1610612763,55,64,2026-02-10T04:27:49Z,3405000,False,,,0,,SUB out: C. Coward,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT00M02.90S,2026-02-10T04:08:05.4Z,2,REGULAR,substitution,in,[],201143,,,1610612763,55,64,2026-02-10T04:27:49Z,3412500,False,,,0,,SUB in: A. Horford,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT00M02.90S,2026-02-10T04:08:05.4Z,2,REGULAR,substitution,in,[],1642914,,,1610612763,55,64,2026-02-10T04:27:49Z,3416250,False,,,0,,SUB in: J. Small,[1642914],1610612763.0,MEM,,,,Small,J. Small,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT00M02.90S,2026-02-10T04:07:44.6Z,2,REGULAR,freethrow,2 of 2,[],1642377,,,1610612763,55,65,2026-02-10T04:08:22Z,3420000,False,,,0,,J. Wells Free Throw 2 of 2 (4 PTS),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,Made,,,,,4.0,,,,,,,
