actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
350,PT10M39.00S,2026-04-08T03:23:35.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642502,6.389618922470433,47.549019607843135,1610612744,66,57,2026-04-08T03:24:10Z,3470000,False,12.0,8.0,1,left,MISS M. Leons putback Layup - blocked,"[1642502, 1630173]",1610612744.0,GSW,putback,,,Leons,M. Leons,,,,,Restricted Area,0-8 Center,1.45,Missed,,,,,Achiuwa,1630173.0,,,,,,,,,,,,
351,PT10M39.00S,2026-04-08T03:23:35.3Z,3,REGULAR,block,,[],1630173,,,1610612744,66,57,2026-04-08T03:23:37Z,3480000,False,,,0,,P. Achiuwa BLOCK (1 BLK),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
352,PT10M39.00S,2026-04-08T03:23:35.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612744,66,57,2026-04-08T03:23:46Z,3490000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Restricted Area,0-8 Center,,,350.0,,,,,,,,,,,,,,,,,
354,PT10M37.00S,2026-04-08T03:23:46.6Z,3,REGULAR,foul,personal,[],1642269,,,1610612744,66,57,2026-04-08T03:24:03Z,3510000,False,,,0,,D. Carter personal FOUL (3 PF),"[1642269, 1641764]",1610612758.0,SAC,,,,Carter,D. Carter,,,,,Mid-Range,16-24 Right,,,,,,,,,201245.0,3.0,0.0,Podziemski,1641764.0,,,,,,,
356,PT10M28.00S,2026-04-08T03:24:20.5Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1629001,24.26084099868594,52.69607843137255,1610612744,68,57,2026-04-08T03:24:29Z,3530000,False,-13.0,176.0,1,left,D. Melton 17' pullup Jump Shot (14 PTS) (B. Podziemski 2 AST),"[1629001, 1641764]",1610612744.0,GSW,pullup,,,Melton,D. Melton,,,,,Mid-Range,16-24 Center,17.61,Made,,,,,,,,,,,,14.0,,,,B. Podziemski,1641764.0,2.0
358,PT10M12.00S,2026-04-08T03:24:36.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642875,82.34231274638634,44.36274509803921,1610612758,68,59,2026-04-08T03:24:56Z,3550000,False,-28.0,113.0,1,right,M. Raynaud 11' pullup Jump Shot (13 PTS) (D. Carter 4 AST),"[1642875, 1642269]",1610612758.0,SAC,pullup,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),8-16 Center,11.7,Made,,,,,,,,,,,,13.0,,,,D. Carter,1642269.0,4.0
360,PT09M56.00S,2026-04-08T03:24:52.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642502,6.1268068331143235,50.49019607843137,1610612744,70,59,2026-04-08T03:25:02Z,3570000,False,-2.0,5.0,1,left,M. Leons cutting Layup (2 PTS) (B. Podziemski 3 AST),"[1642502, 1641764]",1610612744.0,GSW,cutting,,,Leons,M. Leons,,,,,Restricted Area,0-8 Center,0.57,Made,,,,,,,,,,,,2.0,,,,B. Podziemski,1641764.0,3.0
362,PT09M44.00S,2026-04-08T03:25:04.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630173,93.11760840998686,46.07843137254902,1610612758,70,61,2026-04-08T03:25:09Z,3590000,False,-20.0,12.0,1,right,P. Achiuwa driving Layup (5 PTS) (D. Carter 5 AST),"[1630173, 1642269]",1610612758.0,SAC,driving,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,2.31,Made,,,,,,,,,,,,5.0,,,,D. Carter,1642269.0,5.0
364,PT09M36.00S,2026-04-08T03:25:15.0Z,3,REGULAR,foul,offensive,[],1642502,,,1610612744,70,61,2026-04-08T03:25:28Z,3610000,False,,,0,,M. Leons offensive FOUL (3 PF),"[1642502, 1631342]",1610612744.0,GSW,,,,Leons,M. Leons,,,,,Above the Break 3,24+ Right Center,,,,,,,,,201245.0,3.0,0.0,Plowden,1631342.0,,,,,,,
366,PT09M36.00S,2026-04-08T03:25:15.0Z,3,REGULAR,turnover,offensive foul,[],1642502,,,1610612744,70,61,2026-04-08T03:25:15Z,3630000,False,,,0,,M. Leons offensive foul TURNOVER (2 TO),[1642502],1610612744.0,GSW,,,,Leons,M. Leons,,,,,Above the Break 3,24+ Right Center,,,,,,,,,201245.0,,,,,,2.0,,,,,
367,PT09M36.00S,2026-04-08T03:25:24.5Z,3,REGULAR,substitution,out,[],203110,,,1610612758,70,61,2026-04-08T03:25:31Z,3640000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT09M36.00S,2026-04-08T03:25:24.5Z,3,REGULAR,substitution,in,[],1629646,,,1610612758,70,61,2026-04-08T03:25:31Z,3650000,False,,,0,,SUB in: C. Bassey,[1629646],1610612744.0,GSW,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT09M27.00S,2026-04-08T03:25:45.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1642875,67.23061760840999,46.81372549019608,1610612758,70,61,2026-04-08T03:25:49Z,3660000,False,-16.0,256.0,1,right,MISS M. Raynaud 25' 3PT,[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Above the Break 3,24+ Center,25.6,Missed,,,,,,,,,,,,,,,,,,
370,PT09M25.00S,2026-04-08T03:25:47.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612744,70,61,2026-04-08T03:25:49Z,3670000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Center,,,369.0,,,,,,,,,,,,,,,,,
372,PT09M09.00S,2026-04-08T03:26:07.0Z,3,REGULAR,turnover,lost ball,[],1630311,,,1610612744,70,61,2026-04-08T03:26:12Z,3690000,False,,,0,,P. Spencer lost ball TURNOVER (1 TO),"[1630311, 1642363]",1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,1.0,Clifford,1642363.0,,,
373,PT09M09.00S,2026-04-08T03:26:07.0Z,3,REGULAR,steal,,[],1642363,,,1610612758,70,61,2026-04-08T03:26:08Z,3700000,False,,,0,,N. Clifford STEAL (2 STL),[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
374,PT09M06.00S,2026-04-08T03:26:12.6Z,3,REGULAR,foul,offensive,[],1642363,,,1610612758,70,61,2026-04-08T03:26:49Z,3710000,False,,,0,,N. Clifford charge offensive FOUL (3 PF),"[1642363, 1641764]",1610612758.0,SAC,charge,,,Clifford,N. Clifford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,201245.0,3.0,0.0,Podziemski,1641764.0,,,,,,,
376,PT09M06.00S,2026-04-08T03:26:12.6Z,3,REGULAR,turnover,offensive foul,[],1642363,,,1610612758,70,61,2026-04-08T03:26:12Z,3730000,False,,,0,,N. Clifford offensive foul TURNOVER (2 TO),[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,201245.0,,,,,,2.0,,,,,
377,PT09M06.00S,2026-04-08T03:26:27.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,70,61,2026-04-08T03:26:27Z,3740000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT08M52.00S,2026-04-08T03:29:34.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641764,9.592641261498029,56.368719362745104,1610612744,72,61,2026-04-08T03:29:48Z,3760000,False,-32.0,38.0,1,left,B. Podziemski driving Layup (13 PTS),[1641764],1610612744.0,GSW,driving,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,4.93,Made,,,,,,,,,,,,13.0,,,,,,
380,PT08M24.00S,2026-04-08T03:30:02.3Z,3,REGULAR,2pt,Jump Shot,[],1630173,75.77201051248358,44.36274509803921,1610612758,72,61,2026-04-08T03:30:30Z,3770000,False,-28.0,175.0,1,right,MISS P. Achiuwa 17' driving floating Shot,[1630173],1610612758.0,SAC,driving floating,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,16-24 Center,17.75,Missed,,,,,,,,,,,,,,,,,,
381,PT08M21.00S,2026-04-08T03:30:05.3Z,3,REGULAR,rebound,offensive,[],1642363,,,1610612758,72,61,2026-04-08T03:30:08Z,3780000,False,,,0,,N. Clifford REBOUND (Off:2 Def:2),[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,Mid-Range,16-24 Center,,,380.0,4.0,2.0,2.0,,,,,,,,,,,,,,
382,PT08M19.00S,2026-04-08T03:30:07.6Z,3,REGULAR,turnover,lost ball,[],1630173,,,1610612758,72,61,2026-04-08T03:30:15Z,3790000,False,,,0,,P. Achiuwa lost ball TURNOVER (2 TO),"[1630173, 1629646]",1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,2.0,Bassey,1629646.0,,,
383,PT08M19.00S,2026-04-08T03:30:07.6Z,3,REGULAR,steal,,[],1629646,,,1610612744,72,61,2026-04-08T03:30:10Z,3800000,False,,,0,,C. Bassey STEAL (1 STL),[1629646],1610612744.0,GSW,,,,Bassey,C. Bassey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
384,PT08M10.00S,2026-04-08T03:30:18.2Z,3,REGULAR,foul,personal,[],1642363,,,1610612744,72,61,2026-04-08T03:30:31Z,3810000,False,,,0,,N. Clifford personal FOUL (4 PF),"[1642363, 1629001]",1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,Right Corner 3,24+ Right,,,,,,,,,203591.0,4.0,0.0,Melton,1629001.0,,,,,,,
386,PT08M10.00S,2026-04-08T03:30:25.9Z,3,REGULAR,substitution,out,[],1642363,,,1610612744,72,61,2026-04-08T03:30:27Z,3830000,False,,,0,,SUB out: N. Clifford,[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT08M10.00S,2026-04-08T03:30:25.9Z,3,REGULAR,substitution,in,[],1630165,,,1610612744,72,61,2026-04-08T03:30:27Z,3840000,False,,,0,,SUB in: K. Hayes,[1630165],1610612758.0,SAC,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT07M57.00S,2026-04-08T03:30:48.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629001,29.6484888304862,25.245098039215684,1610612744,72,61,2026-04-08T03:30:51Z,3850000,False,124.0,226.0,1,left,MISS D. Melton 25' 3PT,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Right Center,25.79,Missed,,,,,,,,,,,,,,,,,,
389,PT07M55.00S,2026-04-08T03:30:50.0Z,3,REGULAR,rebound,defensive,[],1642269,,,1610612758,72,61,2026-04-08T03:30:51Z,3860000,False,,,0,,D. Carter REBOUND (Off:0 Def:3),[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,Above the Break 3,24+ Right Center,,,388.0,3.0,3.0,0.0,,,,,,,,,,,,,,
390,PT07M49.00S,2026-04-08T03:30:55.9Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642269,91.67214191852825,56.61764705882353,1610612758,72,61,2026-04-08T03:32:11Z,3870000,False,33.0,26.0,1,right,MISS D. Carter running Layup,[1642269],1610612758.0,SAC,running,,,Carter,D. Carter,,,,,Restricted Area,0-8 Center,4.2,Missed,,,,,,,,,,,,,,,,,,
391,PT07M47.00S,2026-04-08T03:30:57.9Z,3,REGULAR,rebound,defensive,[],1629646,,,1610612744,72,61,2026-04-08T03:31:03Z,3880000,False,,,0,,C. Bassey REBOUND (Off:1 Def:5),[1629646],1610612744.0,GSW,,,,Bassey,C. Bassey,,,,,Restricted Area,0-8 Center,,,390.0,6.0,5.0,1.0,,,,,,,,,,,,,,
392,PT07M42.00S,2026-04-08T03:31:02.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630311,25.969119579500656,80.63725490196079,1610612744,72,61,2026-04-08T03:32:30Z,3890000,False,-153.0,192.0,1,left,MISS P. Spencer 24' running pullup 3PT,[1630311],1610612744.0,GSW,running pullup,,,Spencer,P. Spencer,,,,,Above the Break 3,24+ Left Center,24.53,Missed,,,,,,,,,,,,,,,,,,
393,PT07M36.00S,2026-04-08T03:31:08.4Z,3,REGULAR,rebound,offensive,[],1629646,,,1610612744,72,61,2026-04-08T03:31:08Z,3900000,False,,,0,,C. Bassey REBOUND (Off:2 Def:5),[1629646],1610612744.0,GSW,,,,Bassey,C. Bassey,,,,,Above the Break 3,24+ Left Center,,,392.0,7.0,5.0,2.0,,,,,,,,,,,,,,
394,PT07M36.00S,2026-04-08T03:31:08.4Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629646,5.590000152587891,50.0,1610612744,72,61,2026-04-08T03:35:28Z,3910000,False,0.0,0.0,1,left,MISS C. Bassey tip Layup,[1629646],1610612744.0,GSW,tip,,,Bassey,C. Bassey,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
395,PT07M36.00S,2026-04-08T03:31:08.4Z,3,REGULAR,rebound,offensive,[],1642502,,,1610612744,72,61,2026-04-08T03:35:28Z,3920000,False,,,0,,M. Leons REBOUND (Off:2 Def:2),[1642502],1610612744.0,GSW,,,,Leons,M. Leons,,,,,Restricted Area,0-8 Center,,,394.0,4.0,2.0,2.0,,,,,,,,,,,,,,
396,PT07M33.00S,2026-04-08T03:31:11.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630311,15.719448094612352,37.745098039215684,1610612744,72,61,2026-04-08T03:31:21Z,3930000,False,61.0,95.0,1,left,MISS P. Spencer 11' step back Shot,[1630311],1610612744.0,GSW,step back,,,Spencer,P. Spencer,,,,,In The Paint (Non-RA),8-16 Right,11.33,Missed,,,,,,,,,,,,,,,,,,
397,PT07M31.00S,2026-04-08T03:31:14.0Z,3,REGULAR,rebound,offensive,[],1629646,,,1610612744,72,61,2026-04-08T03:31:14Z,3940000,False,,,0,,C. Bassey REBOUND (Off:3 Def:5),[1629646],1610612744.0,GSW,,,,Bassey,C. Bassey,,,,,In The Paint (Non-RA),8-16 Right,,,396.0,8.0,5.0,3.0,,,,,,,,,,,,,,
398,PT07M25.00S,2026-04-08T03:31:19.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629646,6.915243101182654,47.794117647058826,1610612744,74,61,2026-04-08T03:31:25Z,3950000,False,11.0,13.0,1,left,C. Bassey alley-oop DUNK (10 PTS) (D. Melton 5 AST),"[1629646, 1629001]",1610612744.0,GSW,alley-oop,,,Bassey,C. Bassey,,,,,Restricted Area,0-8 Center,1.67,Made,,,,,,,,,,,,10.0,,,,D. Melton,1629001.0,5.0
400,PT06M58.00S,2026-04-08T03:31:49.4Z,3,REGULAR,3pt,Jump Shot,[],1630165,73.16031537450722,23.651960784313726,1610612758,74,61,2026-04-08T03:36:37Z,3962500,False,-132.0,200.0,1,right,MISS K. Hayes pullup 3PT,[1630165],1610612758.0,SAC,pullup,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Left Center,23.93,Missed,,,,,,,,,,,,,,,,,,
401,PT06M57.00S,2026-04-08T03:31:50.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612758,74,61,2026-04-08T03:36:37Z,3963750,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Above the Break 3,24+ Left Center,,,400.0,,,,,,,,,,,,,,,,,
402,PT06M57.00S,2026-04-08T03:31:55.1Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612758,74,61,2026-04-08T03:32:37Z,3965000,False,,,0,,SAC shot clock Team TURNOVER,[],1610612758.0,SAC,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,203591.0,,,,,,,,,,,
403,PT06M56.00S,2026-04-08T03:31:57.0Z,3,REGULAR,substitution,out,[],1629001,,,1610612744,74,61,2026-04-08T03:36:37Z,4000000,False,,,0,,SUB out: D. Melton,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT06M56.00S,2026-04-08T03:31:57.0Z,3,REGULAR,substitution,out,[],1630173,,,1610612744,74,61,2026-04-08T03:36:37Z,4010000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT06M56.00S,2026-04-08T03:31:57.0Z,3,REGULAR,substitution,in,[],203552,,,1610612744,74,61,2026-04-08T03:36:37Z,4020000,False,,,0,,SUB in: S. Curry,[203552],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT06M56.00S,2026-04-08T03:31:57.0Z,3,REGULAR,substitution,in,[],1642928,,,1610612744,74,61,2026-04-08T03:36:37Z,4030000,False,,,0,,SUB in: D. Cardwell,[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT06M36.00S,2026-04-08T03:32:31.3Z,3,REGULAR,turnover,bad pass,[],1630311,,,1610612744,74,61,2026-04-08T03:32:41Z,4040000,False,,,0,,P. Spencer bad pass TURNOVER (2 TO),"[1630311, 1630165]",1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,2.0,Hayes,1630165.0,,,
408,PT06M36.00S,2026-04-08T03:32:31.3Z,3,REGULAR,steal,,[],1630165,,,1610612758,74,61,2026-04-08T03:32:33Z,4050000,False,,,0,,K. Hayes STEAL (2 STL),[1630165],1610612758.0,SAC,,,,Hayes,K. Hayes,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
409,PT06M30.00S,2026-04-08T03:32:39.2Z,3,REGULAR,foul,personal,['2freethrow'],203552,,,1610612758,74,61,2026-04-08T03:32:44Z,4060000,False,,,0,,S. Curry shooting personal FOUL (3 PF) (Raynaud 2 FT),"[203552, 1642875]",1610612744.0,GSW,shooting,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,,,,,,,2715.0,3.0,0.0,Raynaud,1642875.0,,,,,,,
411,PT06M30.00S,2026-04-08T03:33:06.3Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1642875,,,1610612758,74,62,2026-04-08T03:35:02Z,4080000,False,,,0,,M. Raynaud Free Throw 1 of 2 (14 PTS),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,,,,Made,,,,,,,,,,,,14.0,,,,,,
412,PT06M30.00S,2026-04-08T03:33:06.3Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1642875,,,1610612758,74,63,2026-04-08T03:35:02Z,4090000,False,,,0,,M. Raynaud Free Throw 2 of 2 (15 PTS),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,,,,Made,,,,,,,,,,,,15.0,,,,,,
413,PT06M21.00S,2026-04-08T03:33:41.7Z,3,REGULAR,turnover,bad pass,[],1641764,,,1610612744,74,63,2026-04-08T03:33:45Z,4100000,False,,,0,,B. Podziemski bad pass TURNOVER (2 TO),"[1641764, 1630165]",1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,2.0,Hayes,1630165.0,,,
414,PT06M21.00S,2026-04-08T03:33:41.7Z,3,REGULAR,steal,,[],1630165,,,1610612758,74,63,2026-04-08T03:33:43Z,4110000,False,,,0,,K. Hayes STEAL (3 STL),[1630165],1610612758.0,SAC,,,,Hayes,K. Hayes,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
416,PT06M17.00S,2026-04-08T03:34:00.9Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1642875,88.64980289093299,32.59803921568628,1610612758,74,63,2026-04-08T03:35:39Z,4130000,False,-87.0,54.0,1,right,MISS M. Raynaud 10' driving floating Shot,[1642875],1610612758.0,SAC,driving floating,,,Raynaud,M. Raynaud,,,,,Mid-Range,8-16 Left,10.25,Missed,,,,,,,,,,,,,,,,,,
417,PT06M15.00S,2026-04-08T03:34:03.1Z,3,REGULAR,rebound,offensive,[],1642875,,,1610612758,74,63,2026-04-08T03:34:03Z,4140000,False,,,0,,M. Raynaud REBOUND (Off:1 Def:4),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Mid-Range,8-16 Left,,,416.0,5.0,4.0,1.0,,,,,,,,,,,,,,
418,PT06M13.00S,2026-04-08T03:34:05.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1642875,90.3580814717477,46.568627450980394,1610612758,74,65,2026-04-08T03:35:48Z,4150000,False,-17.0,38.0,1,right,M. Raynaud putback Layup (17 PTS),[1642875],1610612758.0,SAC,putback,,,Raynaud,M. Raynaud,,,,,Restricted Area,0-8 Center,4.18,Made,,,,,,,,,,,,17.0,,,,,,
420,PT06M08.00S,2026-04-08T03:34:34.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,74,65,2026-04-08T03:34:34Z,4170000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT06M08.00S,2026-04-08T03:36:45.5Z,3,REGULAR,substitution,out,[],1641764,,,1610612744,74,65,2026-04-08T03:37:15Z,4190000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT06M08.00S,2026-04-08T03:36:45.5Z,3,REGULAR,substitution,out,[],1642502,,,1610612744,74,65,2026-04-08T03:37:15Z,4200000,False,,,0,,SUB out: M. Leons,[1642502],1610612744.0,GSW,,,,Leons,M. Leons,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT06M08.00S,2026-04-08T03:36:45.5Z,3,REGULAR,substitution,in,[],201939,,,1610612744,74,65,2026-04-08T03:37:15Z,4210000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT06M08.00S,2026-04-08T03:36:45.5Z,3,REGULAR,substitution,in,[],1627780,,,1610612744,74,65,2026-04-08T03:37:15Z,4220000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT06M01.00S,2026-04-08T03:37:33.1Z,3,REGULAR,2pt,Layup,[],1629646,13.87976346911958,67.64705882352942,1610612744,74,65,2026-04-08T03:38:04Z,4230000,False,-88.0,78.0,1,left,MISS C. Bassey 11' cutting Layup,[1629646],1610612744.0,GSW,cutting,,,Bassey,C. Bassey,,,,,Mid-Range,8-16 Left,11.77,Missed,,,,,,,,,,,,,,,,,,
427,PT05M56.00S,2026-04-08T03:37:38.1Z,3,REGULAR,rebound,offensive,[],1627780,,,1610612744,74,65,2026-04-08T03:37:47Z,4240000,False,,,0,,G. Payton II REBOUND (Off:3 Def:0),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Mid-Range,8-16 Left,,,426.0,3.0,0.0,3.0,,,,,,,,,,,,,,
428,PT05M56.00S,2026-04-08T03:37:38.7Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627780,5.590000152587891,50.0,1610612744,76,65,2026-04-08T03:37:49Z,4250000,False,0.0,0.0,1,left,G. Payton II tip Layup (8 PTS),[1627780],1610612744.0,GSW,tip,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,,,8.0,,,,,,
429,PT05M43.00S,2026-04-08T03:37:52.3Z,3,REGULAR,turnover,lost ball,[],1642875,,,1610612758,76,65,2026-04-08T03:37:59Z,4260000,False,,,0,,M. Raynaud lost ball TURNOVER (1 TO),"[1642875, 1629646]",1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,1.0,Bassey,1629646.0,,,
430,PT05M43.00S,2026-04-08T03:37:52.3Z,3,REGULAR,steal,,[],1629646,,,1610612744,76,65,2026-04-08T03:44:44Z,4270000,False,,,0,,C. Bassey STEAL (2 STL),[1629646],1610612744.0,GSW,,,,Bassey,C. Bassey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
431,PT05M37.00S,2026-04-08T03:37:57.9Z,3,REGULAR,turnover,bad pass,[],201939,,,1610612744,76,65,2026-04-08T03:38:01Z,4280000,False,,,0,,S. Curry bad pass TURNOVER (1 TO),"[201939, 1630165]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,1.0,Hayes,1630165.0,,,
432,PT05M37.00S,2026-04-08T03:37:57.9Z,3,REGULAR,steal,,[],1630165,,,1610612758,76,65,2026-04-08T03:38:00Z,4290000,False,,,0,,K. Hayes STEAL (4 STL),[1630165],1610612758.0,SAC,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
433,PT05M37.00S,2026-04-08T03:38:01.8Z,3,REGULAR,foul,personal,[],1629646,,,1610612758,76,65,2026-04-08T03:38:15Z,4300000,False,,,0,,C. Bassey personal FOUL (2 PF),"[1629646, 1630165]",1610612744.0,GSW,,,,Bassey,C. Bassey,,,,,Above the Break 3,24+ Center,,,,,,,,,201245.0,2.0,0.0,Hayes,1630165.0,,,,,,,
435,PT05M22.00S,2026-04-08T03:38:28.8Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1642875,92.19776609724047,57.84313725490197,1610612758,76,65,2026-04-08T03:40:30Z,4320000,False,39.0,21.0,1,right,MISS M. Raynaud driving Hook - blocked,"[1642875, 1629646]",1610612758.0,SAC,driving,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),0-8 Center,4.44,Missed,,,,,Bassey,1629646.0,,,,,,,,,,,,
436,PT05M22.00S,2026-04-08T03:38:28.8Z,3,REGULAR,block,,[],1629646,,,1610612758,76,65,2026-04-08T03:38:30Z,4330000,False,,,0,,C. Bassey BLOCK (1 BLK),[1629646],1610612744.0,GSW,,,,Bassey,C. Bassey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
