actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
453,PT05M05.00S,2026-01-04T04:42:35.0Z,3,REGULAR,3pt,Jump Shot,[],1641764,68.41327201051249,58.57843137254902,1610612744,87,85,2026-01-04T04:42:42Z,4420000,False,43.0,244.0,1,right,MISS B. Podziemski 24' 3PT,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Center,24.81,Missed,,,,,,,,,,,,,,,,,,
454,PT05M02.00S,2026-01-04T04:42:39.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612744,87,85,2026-01-04T04:42:39Z,4430000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Center,,,453.0,,,,,,,,,,,,,,,,,
457,PT04M50.00S,2026-01-04T04:43:13.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629001,88.38699080157687,47.05882352941176,1610612744,89,85,2026-01-04T04:43:25Z,4450000,False,-15.0,57.0,1,right,D. Melton cutting Layup (11 PTS) (B. Podziemski 7 AST),"[1629001, 1641764]",1610612744.0,GSW,cutting,,,Melton,D. Melton,,,,,In The Paint (Non-RA),0-8 Center,5.86,Made,,,,,,11.0,B. Podziemski,1641764.0,7.0,,,,,,,,,
459,PT04M32.00S,2026-01-04T04:43:32.1Z,3,REGULAR,foul,personal,['2freethrow'],1631218,,,1610612762,89,85,2026-01-04T04:43:50Z,4470000,False,,,0,,T. Jackson-Davis shooting personal FOUL (1 PF) (Hendricks 2 FT),"[1631218, 1641707]",1610612744.0,GSW,shooting,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,,,,201246.0,,,,,,,,,,,1.0,0.0,Hendricks,1641707.0,,
461,PT04M32.00S,2026-01-04T04:44:00.9Z,3,REGULAR,freethrow,1 of 2,[],1641707,,,1610612762,89,85,2026-01-04T04:44:00Z,4490000,False,,,0,,MISS T. Hendricks Free Throw 1 of 2,[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
462,PT04M32.00S,2026-01-04T04:44:00.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,89,85,2026-01-04T04:44:00Z,4500000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,461.0,,,,,,,,,,,,,,,,,
535,PT04M32.00S,2026-01-04T04:44:16.8Z,3,REGULAR,substitution,out,[],1628374,,,1610612762,89,85,2026-01-04T04:55:26Z,4505000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT04M32.00S,2026-01-04T04:44:16.8Z,3,REGULAR,substitution,in,[],1641729,,,1610612762,89,85,2026-01-04T04:55:26Z,4507500,False,,,0,,SUB in: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT04M32.00S,2026-01-04T04:44:00.9Z,3,REGULAR,freethrow,2 of 2,[],1641707,,,1610612762,89,86,2026-01-04T04:44:27Z,4510000,False,,,0,,T. Hendricks Free Throw 2 of 2 (1 PTS),[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,,,,Made,,,,,,1.0,,,,,,,,,,,,
465,PT04M19.00S,2026-01-04T04:44:32.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201939,91.5407358738502,52.20588235294118,1610612744,91,86,2026-01-04T04:44:39Z,4530000,False,11.0,27.0,1,right,S. Curry cutting Layup (22 PTS) (G. Santos 2 AST),"[201939, 1630611]",1610612744.0,GSW,cutting,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,2.92,Made,,,,,,22.0,G. Santos,1630611.0,2.0,,,,,,,,,
467,PT04M01.00S,2026-01-04T04:44:50.5Z,3,REGULAR,3pt,Jump Shot,[],1641729,9.149145860709593,1.4705882352941175,1610612762,91,89,2026-01-04T04:44:58Z,4550000,False,243.0,34.0,1,left,B. Sensabaugh 24' 3PT  (8 PTS) (T. Hendricks 2 AST),"[1641729, 1641707]",1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Right Corner 3,24+ Right,24.49,Made,,,,,,8.0,T. Hendricks,1641707.0,2.0,,,,,,,,,
469,PT03M45.00S,2026-01-04T04:45:08.9Z,3,REGULAR,foul,personal,['2freethrow'],1641707,,,1610612744,91,89,2026-01-04T04:45:23Z,4570000,False,,,0,,T. Hendricks shooting personal FOUL (2 PF) (Jackson-Davis 2 FT),"[1641707, 1631218]",1610612762.0,UTA,shooting,,,Hendricks,T. Hendricks,,,,,Restricted Area,0-8 Center,,,,1662.0,,,,,,,,,,,2.0,0.0,Jackson-Davis,1631218.0,,
473,PT03M45.00S,2026-01-04T04:45:43.2Z,3,REGULAR,freethrow,1 of 2,[],1631218,,,1610612744,91,89,2026-01-04T04:45:56Z,4610000,False,,,0,,MISS T. Jackson-Davis Free Throw 1 of 2,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
474,PT03M45.00S,2026-01-04T04:45:43.2Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612744,91,89,2026-01-04T04:45:56Z,4620000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,473.0,,,,,,,,,,,,,,,,,
475,PT03M45.00S,2026-01-04T04:45:43.2Z,3,REGULAR,freethrow,2 of 2,[],1631218,,,1610612744,91,89,2026-01-04T04:45:56Z,4630000,False,,,0,,MISS T. Jackson-Davis Free Throw 2 of 2,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
476,PT03M43.00S,2026-01-04T04:45:45.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612744,91,89,2026-01-04T04:45:56Z,4640000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,475.0,,,,,,,,,,,,,,,,,
478,PT03M34.00S,2026-01-04T04:46:22.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1641764,81.8166885676741,39.705882352941174,1610612744,91,89,2026-01-04T04:47:43Z,4660000,False,-51.0,118.0,1,right,MISS B. Podziemski 12' pullup Shot,[1641764],1610612744.0,GSW,pullup,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),8-16 Center,12.91,Missed,,,,,,,,,,,,,,,,,,
479,PT03M30.00S,2026-01-04T04:46:25.7Z,3,REGULAR,rebound,defensive,[],1641707,,,1610612762,91,89,2026-01-04T04:46:25Z,4670000,False,,,0,,T. Hendricks REBOUND (Off:1 Def:1),[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,In The Paint (Non-RA),8-16 Center,,,478.0,,2.0,1.0,1.0,,,,,,,,,,,,,
480,PT03M20.00S,2026-01-04T04:46:35.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642271,6.1268068331143235,44.85294117647059,1610612762,91,91,2026-01-04T04:46:49Z,4680000,False,26.0,5.0,1,left,K. Filipowski Layup (6 PTS),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,2.62,Made,,,,,,6.0,,,,,,,,,,,,
481,PT03M05.00S,2026-01-04T04:46:51.0Z,3,REGULAR,2pt,Jump Shot,[],201939,83.919185282523,27.450980392156865,1610612744,93,91,2026-01-04T04:48:11Z,4690000,False,-113.0,99.0,1,right,S. Curry 14' pullup Jump Shot (24 PTS),[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Mid-Range,8-16 Left,14.98,Made,,,,,,24.0,,,,,,,,,,,,
482,PT02M55.00S,2026-01-04T04:47:01.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642268,8.886333771353483,54.41176470588235,1610612762,93,93,2026-01-04T04:47:07Z,4700000,False,-22.0,31.0,1,left,I. Collier driving Layup (8 PTS),[1642268],1610612762.0,UTA,driving,,,Collier,I. Collier,,,,,Restricted Area,0-8 Center,3.81,Made,,,,,,8.0,,,,,,,,,,,,
483,PT02M46.00S,2026-01-04T04:47:10.1Z,3,REGULAR,3pt,Jump Shot,[],201939,56.98094612352168,60.29411764705882,1610612744,96,93,2026-01-04T04:48:39Z,4710000,False,51.0,352.0,1,right,S. Curry 35' 3PT pullup (27 PTS),[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,35.56,Made,,,,,,27.0,,,,,,,,,,,,
490,PT02M20.00S,2026-01-04T04:47:27.9Z,3,REGULAR,turnover,lost ball,[],1641729,,,1610612762,96,93,2026-01-04T05:29:23Z,4725000,False,,,0,,B. Sensabaugh lost ball TURNOVER (2 TO),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,2.0,,,,,,,,
486,PT02M20.00S,2026-01-04T04:47:45.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641729,,,1610612744,96,93,2026-01-04T04:49:03Z,4740000,False,,,0,,B. Sensabaugh loose ball personal FOUL (2 PF) (Curry 2 FT),"[1641729, 201939]",1610612762.0,UTA,loose ball,,,Sensabaugh,B. Sensabaugh,,,,,Restricted Area,0-8 Center,,,,201246.0,,,,,,,,,,,2.0,0.0,Curry,201939.0,,
489,PT02M20.00S,2026-01-04T04:48:43.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,96,93,2026-01-04T04:48:43Z,4770000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT02M20.00S,2026-01-04T04:50:27.3Z,3,REGULAR,substitution,out,[],1641764,,,1610612744,96,93,2026-01-04T04:51:01Z,4780000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT02M20.00S,2026-01-04T04:50:27.3Z,3,REGULAR,substitution,out,[],1630611,,,1610612744,96,93,2026-01-04T04:51:01Z,4790000,False,,,0,,SUB out: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT02M20.00S,2026-01-04T04:50:27.3Z,3,REGULAR,substitution,out,[],1641718,,,1610612744,96,93,2026-01-04T04:51:01Z,4800000,False,,,0,,SUB out: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT02M20.00S,2026-01-04T04:50:27.3Z,3,REGULAR,substitution,in,[],1642954,,,1610612744,96,93,2026-01-04T04:51:01Z,4810000,False,,,0,,SUB in: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT02M20.00S,2026-01-04T04:50:27.3Z,3,REGULAR,substitution,in,[],202710,,,1610612744,96,93,2026-01-04T04:51:01Z,4820000,False,,,0,,SUB in: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT02M20.00S,2026-01-04T04:50:27.3Z,3,REGULAR,substitution,in,[],1628374,,,1610612744,96,93,2026-01-04T04:51:01Z,4830000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT02M20.00S,2026-01-04T04:51:12.9Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],201939,,,1610612744,97,93,2026-01-04T04:51:12Z,4840000,False,,,0,,S. Curry Free Throw 1 of 2 (28 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Made,,,,,,28.0,,,,,,,,,,,,
498,PT02M20.00S,2026-01-04T04:51:30.3Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],201939,,,1610612744,98,93,2026-01-04T04:51:30Z,4850000,False,,,0,,S. Curry Free Throw 2 of 2 (29 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Made,,,,,,29.0,,,,,,,,,,,,
500,PT02M04.00S,2026-01-04T04:51:47.7Z,3,REGULAR,turnover,bad pass,[],1641729,,,1610612762,98,93,2026-01-04T04:57:42Z,4870000,False,,,0,,B. Sensabaugh bad pass TURNOVER (3 TO),"[1641729, 202710]",1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,3.0,Butler III,202710.0,,,,,,
501,PT02M04.00S,2026-01-04T04:51:47.7Z,3,REGULAR,steal,,[],202710,,,1610612744,98,93,2026-01-04T04:51:49Z,4880000,False,,,0,,J. Butler III STEAL (1 STL),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
502,PT01M59.00S,2026-01-04T04:51:53.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631218,91.80354796320631,53.92156862745098,1610612744,98,93,2026-01-04T04:51:59Z,4890000,False,20.0,25.0,1,right,MISS T. Jackson-Davis Layup - blocked,"[1631218, 1642268]",1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,3.14,Missed,,,,,,,,,,,,,,,,,Collier,1642268.0
503,PT01M59.00S,2026-01-04T04:51:53.5Z,3,REGULAR,block,,[],1642268,,,1610612744,98,93,2026-01-04T04:51:55Z,4900000,False,,,0,,I. Collier BLOCK (1 BLK),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
504,PT01M59.00S,2026-01-04T04:51:53.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612744,98,93,2026-01-04T04:51:59Z,4910000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Restricted Area,0-8 Center,,,502.0,,,,,,,,,,,,,,,,,
506,PT01M57.00S,2026-01-04T04:52:18.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631218,91.5407358738502,50.98039215686274,1610612744,100,93,2026-01-04T04:52:23Z,4930000,False,5.0,27.0,1,right,T. Jackson-Davis cutting DUNK (5 PTS) (J. Butler III 5 AST),"[1631218, 202710]",1610612744.0,GSW,cutting,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,2.74,Made,,,,,,5.0,J. Butler III,202710.0,5.0,,,,,,,,,
508,PT01M42.00S,2026-01-04T04:52:33.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628374,10.33180026281209,45.588235294117645,1610612762,100,93,2026-01-04T04:52:41Z,4950000,False,22.0,45.0,1,left,MISS L. Markkanen Layup,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,4.98,Missed,,,,,,,,,,,,,,,,,,
509,PT01M38.00S,2026-01-04T04:52:37.6Z,3,REGULAR,rebound,defensive,[],1629001,,,1610612744,100,93,2026-01-04T05:42:21Z,4960000,False,,,0,,D. Melton REBOUND (Off:1 Def:3),[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,In The Paint (Non-RA),0-8 Center,,,508.0,,4.0,3.0,1.0,,,,,,,,,,,,,
512,PT01M33.00S,2026-01-04T04:52:42.4Z,3,REGULAR,turnover,bad pass,[],201939,,,1610612744,100,93,2026-01-04T04:52:46Z,4990000,False,,,0,,S. Curry bad pass TURNOVER (2 TO),"[201939, 1642271]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,2.0,Filipowski,1642271.0,,,,,,
513,PT01M33.00S,2026-01-04T04:52:42.4Z,3,REGULAR,steal,,[],1642271,,,1610612762,100,93,2026-01-04T04:52:44Z,5000000,False,,,0,,K. Filipowski STEAL (1 STL),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
514,PT01M33.00S,2026-01-04T04:52:46.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629001,,,1610612762,100,93,2026-01-04T04:52:55Z,5010000,False,,,0,,D. Melton personal FOUL (1 PF) (Filipowski 2 FT),"[1629001, 1642271]",1610612744.0,GSW,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Center,,,,201246.0,,,,,,,,,,,1.0,0.0,Filipowski,1642271.0,,
516,PT01M33.00S,2026-01-04T04:53:28.8Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1642271,,,1610612762,100,94,2026-01-04T04:53:28Z,5030000,False,,,0,,K. Filipowski Free Throw 1 of 2 (7 PTS),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,Made,,,,,,7.0,,,,,,,,,,,,
517,PT01M33.00S,2026-01-04T04:53:29.6Z,3,REGULAR,substitution,out,[],1641729,,,1610612762,100,94,2026-01-04T04:53:31Z,5040000,False,,,0,,SUB out: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT01M33.00S,2026-01-04T04:53:29.6Z,3,REGULAR,substitution,in,[],1642262,,,1610612762,100,94,2026-01-04T04:53:31Z,5050000,False,,,0,,SUB in: C. Williams,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT01M33.00S,2026-01-04T04:53:28.8Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1642271,,,1610612762,100,94,2026-01-04T04:53:55Z,5060000,False,,,0,,MISS K. Filipowski Free Throw 2 of 2,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
520,PT01M31.00S,2026-01-04T04:53:30.8Z,3,REGULAR,rebound,defensive,[],1642954,,,1610612744,100,94,2026-01-04T04:53:55Z,5070000,False,,,0,,W. Richard REBOUND (Off:0 Def:2),[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,519.0,,2.0,2.0,0.0,,,,,,,,,,,,,
521,PT01M16.00S,2026-01-04T04:54:08.8Z,3,REGULAR,3pt,Jump Shot,[],201939,65.65374507227332,67.64705882352942,1610612744,100,94,2026-01-04T04:54:14Z,5080000,False,88.0,270.0,1,right,MISS S. Curry 28' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,28.44,Missed,,,,,,,,,,,,,,,,,,
523,PT01M12.00S,2026-01-04T04:54:12.8Z,3,REGULAR,rebound,defensive,[],1642268,,,1610612762,100,94,2026-01-04T04:54:14Z,5100000,False,,,0,,I. Collier REBOUND (Off:0 Def:3),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,Above the Break 3,24+ Right Center,,,521.0,,3.0,3.0,0.0,,,,,,,,,,,,,
524,PT01M04.00S,2026-01-04T04:54:21.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642262,11.12023653088042,43.872549019607845,1610612762,100,96,2026-01-04T04:54:31Z,5110000,False,31.0,52.0,1,left,C. Williams 6' driving finger roll Layup (6 PTS) (T. Hendricks 3 AST),"[1642262, 1641707]",1610612762.0,UTA,driving finger roll,,,Williams,C. Williams,,,,,In The Paint (Non-RA),0-8 Center,6.03,Made,,,,,,6.0,T. Hendricks,1641707.0,3.0,,,,,,,,,
526,PT00M51.10S,2026-01-04T04:54:37.8Z,3,REGULAR,violation,kicked ball,[],1642271,,,1610612744,100,96,2026-01-04T04:54:44Z,5130000,False,,,0,,K. Filipowski kicked ball VIOLATION,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,201246.0,,,,,,,,,,,,,,,,
527,PT00M51.10S,2026-01-04T04:54:41.6Z,3,REGULAR,substitution,out,[],201939,,,1610612744,100,96,2026-01-04T04:54:49Z,5140000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT00M51.10S,2026-01-04T04:54:41.6Z,3,REGULAR,substitution,out,[],1631218,,,1610612744,100,96,2026-01-04T04:54:49Z,5150000,False,,,0,,SUB out: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT00M51.10S,2026-01-04T04:54:41.6Z,3,REGULAR,substitution,in,[],1641764,,,1610612744,100,96,2026-01-04T04:54:49Z,5160000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT00M51.10S,2026-01-04T04:54:41.6Z,3,REGULAR,substitution,in,[],1642366,,,1610612744,100,96,2026-01-04T04:54:49Z,5170000,False,,,0,,SUB in: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT00M38.50S,2026-01-04T04:55:13.8Z,3,REGULAR,3pt,Jump Shot,[],1642366,93.51182654402102,96.81372549019608,1610612744,100,96,2026-01-04T04:55:20Z,5180000,False,234.0,8.0,1,right,MISS Q. Post 3PT,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Right Corner 3,24+ Right,23.43,Missed,,,,,,,,,,,,,,,,,,
532,PT00M35.40S,2026-01-04T04:55:16.9Z,3,REGULAR,rebound,offensive,[],202710,,,1610612744,100,96,2026-01-04T04:55:20Z,5190000,False,,,0,,J. Butler III REBOUND (Off:1 Def:0),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Right Corner 3,24+ Right,,,531.0,,1.0,0.0,1.0,,,,,,,,,,,,,
533,PT00M34.40S,2026-01-04T04:55:17.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629001,66.44218134034165,50.245098039215684,1610612744,100,96,2026-01-04T04:55:23Z,5200000,False,1.0,263.0,1,right,MISS D. Melton 26' 3PT,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Center,26.29,Missed,,,,,,,,,,,,,,,,,,
534,PT00M30.70S,2026-01-04T04:55:21.5Z,3,REGULAR,rebound,defensive,[],1642268,,,1610612762,100,96,2026-01-04T04:55:23Z,5210000,False,,,0,,I. Collier REBOUND (Off:0 Def:4),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,Above the Break 3,24+ Center,,,533.0,,4.0,4.0,0.0,,,,,,,,,,,,,
537,PT00M12.70S,2026-01-04T04:55:40.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642954,,,1610612762,100,96,2026-01-04T04:55:47Z,5220000,False,,,0,,W. Richard shooting personal FOUL (1 PF) (Collier 2 FT),"[1642954, 1642268]",1610612744.0,GSW,shooting,,,Richard,W. Richard,,,,,In The Paint (Non-RA),0-8 Center,,,,201246.0,,,,,,,,,,,1.0,0.0,Collier,1642268.0,,
539,PT00M12.70S,2026-01-04T04:56:13.2Z,3,REGULAR,freethrow,1 of 2,[],1642268,,,1610612762,100,96,2026-01-04T04:56:13Z,5240000,False,,,0,,MISS I. Collier Free Throw 1 of 2,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
540,PT00M12.70S,2026-01-04T04:56:13.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,100,96,2026-01-04T04:56:13Z,5250000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,539.0,,,,,,,,,,,,,,,,,
541,PT00M12.70S,2026-01-04T04:56:13.2Z,3,REGULAR,freethrow,2 of 2,[],1642268,,,1610612762,100,96,2026-01-04T04:56:31Z,5260000,False,,,0,,MISS I. Collier Free Throw 2 of 2,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
542,PT00M10.20S,2026-01-04T04:56:15.7Z,3,REGULAR,rebound,offensive,[],1642268,,,1610612762,100,96,2026-01-04T04:56:31Z,5270000,False,,,0,,I. Collier REBOUND (Off:1 Def:4),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,541.0,,5.0,4.0,1.0,,,,,,,,,,,,,
543,PT00M04.30S,2026-01-04T04:56:36.3Z,3,REGULAR,turnover,out-of-bounds,[],1628374,,,1610612762,100,96,2026-01-04T04:56:41Z,5280000,False,,,0,,L. Markkanen lost ball out-of-bounds TURNOVER (1 TO),[1628374],1610612762.0,UTA,lost ball,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,,,,201246.0,,,,,,,,1.0,,,,,,,,
544,PT00M04.30S,2026-01-04T04:56:41.3Z,3,REGULAR,substitution,out,[],1642366,,,1610612744,100,96,2026-01-04T04:56:58Z,5290000,False,,,0,,SUB out: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT00M04.30S,2026-01-04T04:56:41.3Z,3,REGULAR,substitution,in,[],201939,,,1610612744,100,96,2026-01-04T04:56:58Z,5300000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT00M00.20S,2026-01-04T04:57:03.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629001,64.47109067017082,43.627450980392155,1610612744,100,96,2026-01-04T04:58:29Z,5310000,False,-32.0,281.0,1,right,MISS D. Melton 28' turnaround 3PT,[1629001],1610612744.0,GSW,turnaround,,,Melton,D. Melton,,,,,Above the Break 3,24+ Center,28.33,Missed,,,,,,,,,,,,,,,,,,
547,PT00M00.10S,2026-01-04T04:57:03.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612744,100,96,2026-01-04T04:58:29Z,5320000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Center,,,546.0,,,,,,,,,,,,,,,,,
548,PT00M00.00S,2026-01-04T04:57:10.7Z,3,REGULAR,period,end,[],0,,,1610612744,100,96,2026-01-04T04:57:10Z,5330000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT12M00.00S,2026-01-04T04:59:07.6Z,4,REGULAR,substitution,out,['startperiod'],1629001,,,1610612744,100,96,2026-01-04T04:59:42Z,5340000,False,,,0,,SUB out: D. Melton,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
