actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
265,PT06M18.00S,2025-12-13T03:53:37.9Z,2,REGULAR,rebound,defensive,[],1630183,,,1610612750,48,45,2025-12-13T03:53:41Z,2580000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,,,,,264.0,1.0,1.0,0.0,,,,,,,,,,,,
266,PT06M10.00S,2025-12-13T03:53:45.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,93.51182654402102,43.627450980392155,1610612750,48,47,2025-12-13T03:53:50Z,2590000,False,-32.0,8.0,1,right,N. Reid driving Layup (12 PTS) (J. McDaniels 2 AST),"[1629675, 1630183]",1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,3.3,Made,,,,,,,,,12.0,J. McDaniels,1630183.0,2.0,,,,
268,PT06M01.00S,2025-12-13T03:53:57.3Z,2,REGULAR,foul,personal,[],1630183,,,1610612744,48,47,2025-12-13T03:54:08Z,2610000,False,,,0,,J. McDaniels personal FOUL (1 PF),"[1630183, 201939]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,1628951.0,,,,,,,,1.0,0.0,Curry,201939.0,,,,,,,,
270,PT05M45.00S,2025-12-13T03:54:36.8Z,2,REGULAR,foul,personal,['2freethrow'],203497,,,1610612744,48,47,2025-12-13T03:54:43Z,2630000,False,,,0,,R. Gobert shooting personal FOUL (2 PF) (Curry 2 FT),"[203497, 201939]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Right,202056.0,,,,,,,,2.0,0.0,Curry,201939.0,,,,,,,,
272,PT05M45.00S,2025-12-13T03:55:03.5Z,2,REGULAR,freethrow,1 of 2,[],201939,,,1610612744,49,47,2025-12-13T03:55:03Z,2650000,False,,,0,,S. Curry Free Throw 1 of 2 (11 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,Made,,,,,,,,,11.0,,,,,,,
273,PT05M45.00S,2025-12-13T03:55:22.4Z,2,REGULAR,freethrow,2 of 2,[],201939,,,1610612744,50,47,2025-12-13T03:55:22Z,2660000,False,,,0,,S. Curry Free Throw 2 of 2 (12 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,Made,,,,,,,,,12.0,,,,,,,
274,PT05M28.00S,2025-12-13T03:55:40.7Z,2,REGULAR,2pt,Jump Shot,[],1630183,88.51839684625493,69.36274509803921,1610612750,50,49,2025-12-13T03:55:47Z,2670000,False,97.0,55.0,1,right,J. McDaniels 11' turnaround fadeaway Jump Shot (8 PTS),[1630183],1610612750.0,MIN,turnaround fadeaway,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Right,,,11.15,Made,,,,,,,,,8.0,,,,,,,
275,PT05M13.00S,2025-12-13T03:55:55.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630611,9.674770039421814,48.03921568627451,1610612744,52,49,2025-12-13T03:55:59Z,2680000,False,10.0,38.0,1,left,G. Santos Hook (2 PTS) (P. Spencer 3 AST),"[1630611, 1630311]",1610612744.0,GSW,,,,Santos,G. Santos,,,,,Restricted Area,0-8 Center,,,3.96,Made,,,,,,,,,2.0,P. Spencer,1630311.0,3.0,,,,
277,PT04M59.00S,2025-12-13T03:56:09.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629675,85.89027595269383,47.30392156862745,1610612750,52,51,2025-12-13T03:56:19Z,2700000,False,-13.0,80.0,1,right,N. Reid 8' turnaround Hook (14 PTS),[1629675],1610612750.0,MIN,turnaround,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Center,,,8.12,Made,,,,,,,,,14.0,,,,,,,
278,PT04M41.00S,2025-12-13T03:56:28.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201939,7.835085413929041,41.17647058823529,1610612744,54,51,2025-12-13T05:01:08Z,2710000,False,44.0,21.0,1,left,S. Curry driving reverse Layup (14 PTS),[201939],1610612744.0,GSW,driving reverse,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,4.89,Made,,,,,,,,,14.0,,,,,,,
279,PT04M39.00S,2025-12-13T03:56:35.6Z,2,REGULAR,turnover,out-of-bounds,[],1630183,,,1610612750,54,51,2025-12-13T03:59:16Z,2720000,False,,,0,,J. McDaniels lost ball out-of-bounds TURNOVER (2 TO),[1630183],1610612750.0,MIN,lost ball,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,101284.0,2.0,,,,,,,,,,,,,,,,,,
280,PT04M31.00S,2025-12-13T03:57:45.1Z,2,REGULAR,jumpball,recovered,[],203497,,,1610612744,54,51,2025-12-13T03:57:45Z,2730000,False,,,0,,Jump Ball N. Reid vs. G. Santos: Tip to R. Gobert,"[203497, 1629675, 1630611]",1610612750.0,MIN,outofbounds,R. Gobert,203497.0,Gobert,R. Gobert,Reid,1629675.0,Santos,1630611.0,,,,,,,,,,,,,,,,,,,,,,
283,PT04M31.00S,2025-12-13T03:57:45.1Z,2,REGULAR,turnover,lost ball,[],1630611,,,1610612744,54,51,2025-12-13T04:11:22Z,2760000,False,,,0,,G. Santos lost ball TURNOVER (1 TO),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Above the Break 3,24+ Center,,1.0,,,,,,,,,,,,,,,,,,
285,PT04M22.00S,2025-12-13T03:57:55.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630183,89.30683311432325,94.6078431372549,1610612750,54,51,2025-12-13T03:58:04Z,2780000,False,223.0,48.0,1,right,MISS J. McDaniels 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Right Corner 3,24+ Right,,,22.81,Missed,,,,,,,,,,,,,,,,
286,PT04M14.00S,2025-12-13T03:58:03.0Z,2,REGULAR,rebound,defensive,[],1642366,,,1610612744,54,51,2025-12-13T04:02:58Z,2790000,False,,,0,,Q. Post REBOUND (Off:0 Def:2),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Right Corner 3,24+ Right,,,,,285.0,2.0,2.0,0.0,,,,,,,,,,,,
287,PT04M05.00S,2025-12-13T03:58:15.4Z,2,REGULAR,turnover,out-of-bounds,[],201939,,,1610612744,54,51,2025-12-13T03:58:27Z,2800000,False,,,0,,S. Curry step out-of-bounds TURNOVER (1 TO),[201939],1610612744.0,GSW,step,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,202056.0,1.0,,,,,,,,,,,,,,,,,,
288,PT03M53.00S,2025-12-13T03:58:37.9Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630545,77.4802890932983,60.78431372549019,1610612750,54,51,2025-12-13T04:02:46Z,2810000,False,54.0,159.0,1,right,MISS T. Shannon Jr. 16' pullup Shot,[1630545],1610612750.0,MIN,pullup,,,Shannon Jr.,T. Shannon Jr.,,,,,Mid-Range,16-24 Center,,,16.81,Missed,,,,,,,,,,,,,,,,
289,PT03M49.00S,2025-12-13T03:58:41.9Z,2,REGULAR,rebound,defensive,[],1630311,,,1610612744,54,51,2025-12-13T03:58:43Z,2820000,False,,,0,,P. Spencer REBOUND (Off:0 Def:4),[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,Mid-Range,16-24 Center,,,,,288.0,4.0,4.0,0.0,,,,,,,,,,,,
290,PT03M33.00S,2025-12-13T03:58:59.9Z,2,REGULAR,3pt,Jump Shot,[],1627741,19.136005256241788,92.40196078431373,1610612744,54,51,2025-12-13T04:03:19Z,2830000,False,-212.0,127.0,1,left,MISS B. Hield 24' 3PT,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,,,24.73,Missed,,,,,,,,,,,,,,,,
291,PT03M30.00S,2025-12-13T03:59:02.9Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,54,51,2025-12-13T04:03:19Z,2840000,False,,,0,,R. Gobert REBOUND (Off:1 Def:4),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Left Center,,,,,290.0,5.0,4.0,1.0,,,,,,,,,,,,
292,PT03M29.00S,2025-12-13T03:59:10.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,54,51,2025-12-13T03:59:10Z,2850000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT03M29.00S,2025-12-13T04:01:49.0Z,2,REGULAR,substitution,out,[],1627741,,,1610612750,54,51,2025-12-13T04:01:58Z,2860000,False,,,0,,SUB out: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT03M29.00S,2025-12-13T04:01:49.0Z,2,REGULAR,substitution,out,[],1630611,,,1610612750,54,51,2025-12-13T04:01:58Z,2870000,False,,,0,,SUB out: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT03M29.00S,2025-12-13T04:01:49.0Z,2,REGULAR,substitution,out,[],1642366,,,1610612750,54,51,2025-12-13T04:01:58Z,2880000,False,,,0,,SUB out: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT03M29.00S,2025-12-13T04:01:49.0Z,2,REGULAR,substitution,out,[],1628978,,,1610612750,54,51,2025-12-13T04:01:58Z,2890000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT03M29.00S,2025-12-13T04:01:49.0Z,2,REGULAR,substitution,out,[],1630545,,,1610612750,54,51,2025-12-13T04:01:58Z,2900000,False,,,0,,SUB out: T. Shannon Jr.,[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT03M29.00S,2025-12-13T04:01:49.0Z,2,REGULAR,substitution,out,[],1629675,,,1610612750,54,51,2025-12-13T04:01:58Z,2910000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT03M29.00S,2025-12-13T04:01:49.0Z,2,REGULAR,substitution,in,[],1641764,,,1610612750,54,51,2025-12-13T04:01:58Z,2920000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT03M29.00S,2025-12-13T04:01:49.0Z,2,REGULAR,substitution,in,[],202710,,,1610612750,54,51,2025-12-13T04:01:58Z,2930000,False,,,0,,SUB in: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT03M29.00S,2025-12-13T04:01:49.0Z,2,REGULAR,substitution,in,[],1631218,,,1610612750,54,51,2025-12-13T04:01:58Z,2940000,False,,,0,,SUB in: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT03M29.00S,2025-12-13T04:01:49.0Z,2,REGULAR,substitution,in,[],1642265,,,1610612750,54,51,2025-12-13T04:01:58Z,2950000,False,,,0,,SUB in: R. Dillingham,[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT03M29.00S,2025-12-13T04:01:49.0Z,2,REGULAR,substitution,in,[],1641740,,,1610612750,54,51,2025-12-13T04:01:58Z,2960000,False,,,0,,SUB in: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT03M29.00S,2025-12-13T04:01:49.0Z,2,REGULAR,substitution,in,[],203944,,,1610612750,54,51,2025-12-13T04:01:58Z,2970000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT03M13.00S,2025-12-13T04:02:21.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202710,,,1610612750,54,51,2025-12-13T04:02:33Z,2980000,False,,,0,,J. Butler III shooting personal FOUL (2 PF) (Randle 2 FT),"[202710, 203944]",1610612744.0,GSW,shooting,,,Butler III,J. Butler III,,,,,In The Paint (Non-RA),0-8 Center,202056.0,,,,,,,,2.0,0.0,Randle,203944.0,,,,,,,,
309,PT03M13.00S,2025-12-13T04:02:49.2Z,2,REGULAR,freethrow,1 of 2,[],203944,,,1610612750,54,52,2025-12-13T04:02:49Z,3000000,False,,,0,,J. Randle Free Throw 1 of 2 (14 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,Made,,,,,,,,,14.0,,,,,,,
310,PT03M13.00S,2025-12-13T04:03:04.6Z,2,REGULAR,freethrow,2 of 2,[],203944,,,1610612750,54,53,2025-12-13T04:03:04Z,3010000,False,,,0,,J. Randle Free Throw 2 of 2 (15 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,Made,,,,,,,,,15.0,,,,,,,
311,PT02M57.00S,2025-12-13T04:03:22.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630311,11.645860709592641,49.50980392156863,1610612744,56,53,2025-12-13T04:03:27Z,3020000,False,2.0,57.0,1,left,P. Spencer turnaround Jump Shot (7 PTS),[1630311],1610612744.0,GSW,turnaround,,,Spencer,P. Spencer,,,,,In The Paint (Non-RA),0-8 Center,,,5.71,Made,,,,,,,,,7.0,,,,,,,
312,PT02M40.00S,2025-12-13T04:03:40.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,91.80354796320631,39.46078431372549,1610612750,56,53,2025-12-13T04:04:29Z,3030000,False,-53.0,25.0,1,right,MISS J. McDaniels fadeaway Shot,[1630183],1610612750.0,MIN,fadeaway,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,5.81,Missed,,,,,,,,,,,,,,,,
313,PT02M37.00S,2025-12-13T04:03:43.5Z,2,REGULAR,rebound,offensive,[],1630183,,,1610612750,56,53,2025-12-13T04:18:28Z,3040000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,312.0,2.0,1.0,1.0,,,,,,,,,,,,
314,PT02M27.00S,2025-12-13T04:03:52.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630183,70.12155059132719,78.18627450980392,1610612750,56,53,2025-12-13T04:05:23Z,3050000,False,141.0,228.0,1,right,MISS J. McDaniels 26' step back 3PT,[1630183],1610612750.0,MIN,step back,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,,,26.84,Missed,,,,,,,,,,,,,,,,
315,PT02M24.00S,2025-12-13T04:03:55.3Z,2,REGULAR,rebound,defensive,[],201939,,,1610612744,56,53,2025-12-13T04:03:57Z,3060000,False,,,0,,S. Curry REBOUND (Off:1 Def:2),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,,314.0,3.0,2.0,1.0,,,,,,,,,,,,
316,PT02M20.00S,2025-12-13T04:03:59.2Z,2,REGULAR,turnover,lost ball,[],201939,,,1610612744,56,53,2025-12-13T04:04:06Z,3070000,False,,,0,,S. Curry lost ball TURNOVER (2 TO),"[201939, 1641740]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,2.0,,,,,,,,,,,,,,,,,Clark,1641740.0
317,PT02M20.00S,2025-12-13T04:03:59.2Z,2,REGULAR,steal,,[],1641740,,,1610612750,56,53,2025-12-13T04:04:02Z,3080000,False,,,0,,J. Clark STEAL (1 STL),[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
318,PT02M14.00S,2025-12-13T04:04:05.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630183,91.01511169513797,53.18627450980392,1610612750,56,55,2025-12-13T04:04:13Z,3090000,False,16.0,32.0,1,right,J. McDaniels running Layup (10 PTS) (J. Clark 1 AST),"[1630183, 1641740]",1610612750.0,MIN,running,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,3.57,Made,,,,,,,,,10.0,J. Clark,1641740.0,1.0,,,,
320,PT01M55.00S,2025-12-13T04:04:25.7Z,2,REGULAR,turnover,lost ball,[],1630311,,,1610612744,56,55,2025-12-13T04:04:32Z,3110000,False,,,0,,P. Spencer lost ball TURNOVER (1 TO),"[1630311, 1641740]",1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,Mid-Range,8-16 Left,,1.0,,,,,,,,,,,,,,,,,Clark,1641740.0
321,PT01M55.00S,2025-12-13T04:04:25.7Z,2,REGULAR,steal,,[],1641740,,,1610612750,56,55,2025-12-13T04:13:16Z,3120000,False,,,0,,J. Clark STEAL (2 STL),[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
322,PT01M52.00S,2025-12-13T04:04:33.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641764,,,1610612750,56,55,2025-12-13T04:04:44Z,3130000,False,,,0,,B. Podziemski shooting personal FOUL (1 PF) (Clark 2 FT),"[1641764, 1641740]",1610612744.0,GSW,shooting,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,101284.0,,,,,,,,1.0,0.0,Clark,1641740.0,,,,,,,,
324,PT01M52.00S,2025-12-13T04:05:04.3Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612750,56,55,2025-12-13T04:05:12Z,3150000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612744.0,GSW,,,,,,,,,,,,101284.0,,,,,,,,,,,,,,,,,,,
325,PT01M52.00S,2025-12-13T04:05:34.0Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1641740,,,1610612750,56,55,2025-12-13T04:05:34Z,3160000,False,,,0,,MISS J. Clark Free Throw 1 of 2,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
326,PT01M52.00S,2025-12-13T04:05:34.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,56,55,2025-12-13T04:05:34Z,3170000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,325.0,,,,,,,,,,,,,,,
327,PT01M52.00S,2025-12-13T04:05:34.0Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1641740,,,1610612750,56,55,2025-12-13T04:05:54Z,3180000,False,,,0,,MISS J. Clark Free Throw 2 of 2,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
328,PT01M50.00S,2025-12-13T04:05:36.0Z,2,REGULAR,rebound,defensive,[],1631218,,,1610612744,56,55,2025-12-13T04:05:54Z,3190000,False,,,0,,T. Jackson-Davis REBOUND (Off:3 Def:3),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,327.0,6.0,3.0,3.0,,,,,,,,,,,,
329,PT01M44.00S,2025-12-13T04:06:02.7Z,2,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1641740,,,1610612744,56,55,2025-12-13T04:06:33Z,3200000,False,,,0,,J. Clark shooting personal FOUL (2 PF) (Curry 3 FT),"[1641740, 201939]",1610612750.0,MIN,shooting,,,Clark,J. Clark,,,,,Above the Break 3,24+ Right Center,1628951.0,,,,,,,,2.0,0.0,Curry,201939.0,,,,,,,,
331,PT01M44.00S,2025-12-13T04:06:35.1Z,2,REGULAR,freethrow,1 of 3,[],201939,,,1610612744,57,55,2025-12-13T04:06:35Z,3220000,False,,,0,,S. Curry Free Throw 1 of 3 (15 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,Made,,,,,,,,,15.0,,,,,,,
332,PT01M44.00S,2025-12-13T04:06:47.0Z,2,REGULAR,freethrow,2 of 3,[],201939,,,1610612744,57,55,2025-12-13T04:06:47Z,3230000,False,,,0,,MISS S. Curry Free Throw 2 of 3,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
333,PT01M44.00S,2025-12-13T04:06:47.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,57,55,2025-12-13T04:06:47Z,3240000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,332.0,,,,,,,,,,,,,,,
334,PT01M44.00S,2025-12-13T04:07:03.2Z,2,REGULAR,substitution,out,[],1631218,,,1610612744,57,55,2025-12-13T04:07:07Z,3250000,False,,,0,,SUB out: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT01M44.00S,2025-12-13T04:07:03.2Z,2,REGULAR,substitution,in,[],1642366,,,1610612744,57,55,2025-12-13T04:07:07Z,3260000,False,,,0,,SUB in: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT01M44.00S,2025-12-13T04:07:15.5Z,2,REGULAR,freethrow,3 of 3,[],201939,,,1610612744,58,55,2025-12-13T04:07:15Z,3270000,False,,,0,,S. Curry Free Throw 3 of 3 (16 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,Made,,,,,,,,,16.0,,,,,,,
337,PT01M30.00S,2025-12-13T04:07:34.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,84.83902759526939,49.01960784313725,1610612750,58,57,2025-12-13T04:09:21Z,3280000,False,-5.0,90.0,1,right,J. Randle 9' driving floating Jump Shot (17 PTS) (J. Clark 2 AST),"[203944, 1641740]",1610612750.0,MIN,driving floating,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,,,9.01,Made,,,,,,,,,17.0,J. Clark,1641740.0,2.0,,,,
339,PT01M10.00S,2025-12-13T04:07:54.5Z,2,REGULAR,2pt,Jump Shot,[],1630311,25.443495400788436,48.03921568627451,1610612744,60,57,2025-12-13T04:08:01Z,3300000,False,10.0,187.0,1,left,P. Spencer 18' step back Jump Shot (9 PTS),[1630311],1610612744.0,GSW,step back,,,Spencer,P. Spencer,,,,,Mid-Range,16-24 Center,,,18.7,Made,,,,,,,,,9.0,,,,,,,
340,PT01M02.00S,2025-12-13T04:08:10.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,88.12417871222075,48.529411764705884,1610612750,60,59,2025-12-13T04:15:42Z,3310000,False,-7.0,59.0,1,right,J. McDaniels driving finger roll Layup (12 PTS) (J. Randle 2 AST),"[1630183, 203944]",1610612750.0,MIN,driving finger roll,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,5.96,Made,,,,,,,,,12.0,J. Randle,203944.0,2.0,,,,
342,PT00M48.90S,2025-12-13T04:08:25.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201939,14.931011826544022,45.34313725490196,1610612744,60,59,2025-12-13T04:10:34Z,3330000,False,23.0,88.0,1,left,MISS S. Curry 9' driving floating Shot,[201939],1610612744.0,GSW,driving floating,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Center,,,9.09,Missed,,,,,,,,,,,,,,,,
343,PT00M46.50S,2025-12-13T04:08:27.7Z,2,REGULAR,rebound,offensive,[],201939,,,1610612744,60,59,2025-12-13T04:08:32Z,3340000,False,,,0,,S. Curry REBOUND (Off:2 Def:2),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Center,,,,,342.0,4.0,2.0,2.0,,,,,,,,,,,,
344,PT00M44.60S,2025-12-13T04:08:30.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201939,11.645860709592641,44.36274509803921,1610612744,60,59,2025-12-13T04:10:31Z,3350000,False,28.0,57.0,1,left,MISS S. Curry 6' putback Layup,[201939],1610612744.0,GSW,putback,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,6.36,Missed,,,,,,,,,,,,,,,,
345,PT00M42.30S,2025-12-13T04:08:32.6Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,60,59,2025-12-13T04:08:35Z,3360000,False,,,0,,R. Gobert REBOUND (Off:1 Def:5),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,344.0,6.0,5.0,1.0,,,,,,,,,,,,
346,PT00M37.70S,2025-12-13T04:08:38.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203944,91.67214191852825,42.15686274509804,1610612750,60,61,2025-12-13T04:08:46Z,3370000,False,-39.0,26.0,1,right,J. Randle running Layup (19 PTS),[203944],1610612750.0,MIN,running,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,4.69,Made,,,,,,,,,19.0,,,,,,,
347,PT00M26.50S,2025-12-13T04:08:51.0Z,2,REGULAR,3pt,Jump Shot,[],1642366,30.17411300919842,27.450980392156865,1610612744,63,61,2025-12-13T04:08:55Z,3380000,False,113.0,231.0,1,left,Q. Post 25' 3PT  (11 PTS) (P. Spencer 4 AST),"[1642366, 1630311]",1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Right Center,,,25.71,Made,,,,,,,,,11.0,P. Spencer,1630311.0,4.0,,,,
349,PT00M02.70S,2025-12-13T04:09:18.7Z,2,REGULAR,3pt,Jump Shot,[],1641740,95.0886990801577,4.6568627450980395,1610612750,63,61,2025-12-13T04:10:19Z,3400000,False,-227.0,-6.0,1,right,MISS J. Clark 3PT,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,Left Corner 3,24+ Left,,,22.68,Missed,,,,,,,,,,,,,,,,
350,PT00M00.10S,2025-12-13T04:09:21.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612750,63,61,2025-12-13T04:11:35Z,3410000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Left Corner 3,24+ Left,,,,,349.0,,,,,,,,,,,,,,,
351,PT00M00.00S,2025-12-13T04:09:24.4Z,2,REGULAR,period,end,[],0,,,1610612750,63,61,2025-12-13T04:11:35Z,3420000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
