actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
608,PT06M28.00S,2026-04-03T04:09:24.8Z,4,REGULAR,substitution,out,[],203110,,,1610612739,98,96,2026-04-03T04:09:39Z,5910000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT06M28.00S,2026-04-03T04:09:24.8Z,4,REGULAR,substitution,out,[],1630596,,,1610612739,98,96,2026-04-03T04:09:39Z,5920000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT06M28.00S,2026-04-03T04:09:24.8Z,4,REGULAR,substitution,in,[],204001,,,1610612739,98,96,2026-04-03T04:09:39Z,5930000,False,,,0,,SUB in: K. Porziņģis,[204001],1610612744.0,GSW,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT06M28.00S,2026-04-03T04:09:24.8Z,4,REGULAR,substitution,in,[],1629001,,,1610612739,98,96,2026-04-03T04:09:39Z,5940000,False,,,0,,SUB in: D. Melton,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT06M28.00S,2026-04-03T04:09:24.8Z,4,REGULAR,substitution,in,[],1628386,,,1610612739,98,96,2026-04-03T04:09:39Z,5950000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT06M20.00S,2026-04-03T04:10:03.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628386,11.908672798948752,40.68627450980392,1610612739,98,96,2026-04-03T04:11:29Z,5960000,False,47.0,59.0,1,left,MISS J. Allen 7' cutting finger roll Layup,[1628386],1610612739.0,CLE,cutting finger roll,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,7.55,Missed,,,,,,,,,,,,,,,,,,
614,PT06M19.00S,2026-04-03T04:10:04.6Z,4,REGULAR,rebound,offensive,[],1631165,,,1610612739,98,96,2026-04-03T04:20:42Z,5970000,False,,,0,,K. Ellis REBOUND (Off:2 Def:1),[1631165],1610612739.0,CLE,,,,Ellis,K. Ellis,,,,,In The Paint (Non-RA),0-8 Center,,,613.0,3.0,1.0,2.0,,,,,,,,,,,,,,
615,PT06M19.00S,2026-04-03T04:10:08.8Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1631165,5.590000152587891,50.0,1610612739,98,96,2026-04-03T04:20:54Z,5980000,False,0.0,0.0,1,left,MISS K. Ellis tip DUNK,[1631165],1610612739.0,CLE,tip,,,Ellis,K. Ellis,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
616,PT06M18.00S,2026-04-03T04:10:09.8Z,4,REGULAR,rebound,defensive,[],204001,,,1610612744,98,96,2026-04-03T04:20:54Z,5990000,False,,,0,,K. Porziņģis REBOUND (Off:2 Def:4),[204001],1610612744.0,GSW,,,,Porziņģis,K. Porziņģis,,,,,Restricted Area,0-8 Center,,,615.0,6.0,4.0,2.0,,,,,,,,,,,,,,
617,PT06M07.00S,2026-04-03T04:10:17.1Z,4,REGULAR,3pt,Jump Shot,[],204001,72.88107752956637,14.705882352941178,1610612744,98,96,2026-04-03T04:10:23Z,6000000,False,-176.0,202.0,1,right,MISS K. Porziņģis 26' 3PT,[204001],1610612744.0,GSW,,,,Porziņģis,K. Porziņģis,,,,,Above the Break 3,24+ Left Center,26.85,Missed,,,,,,,,,,,,,,,,,,
618,PT06M07.00S,2026-04-03T04:10:17.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612739,98,96,2026-04-03T04:10:23Z,6010000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Left Center,,,617.0,,,,,,,,,,,,,,,,,
620,PT05M49.00S,2026-04-03T04:10:42.1Z,4,REGULAR,3pt,Jump Shot,[],1629622,20.71287779237845,95.09803921568627,1610612739,98,96,2026-04-03T04:10:49Z,6030000,False,-225.0,142.0,1,left,MISS M. Strus 26' 3PT,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,26.66,Missed,,,,,,,,,,,,,,,,,,
621,PT05M46.00S,2026-04-03T04:10:45.1Z,4,REGULAR,rebound,offensive,[],1628386,,,1610612739,98,96,2026-04-03T04:10:49Z,6040000,False,,,0,,J. Allen REBOUND (Off:2 Def:8),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Left Center,,,620.0,10.0,8.0,2.0,,,,,,,,,,,,,,
623,PT05M38.00S,2026-04-03T04:11:15.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628386,9.806176084099869,50.0,1610612739,98,98,2026-04-03T04:14:33Z,6060000,False,0.0,40.0,1,left,J. Allen cutting Layup (11 PTS) (J. Harden 4 AST),"[1628386, 201935]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,3.97,Made,,,,,,,,,,,11.0,J. Harden,201935.0,4.0,,,,
625,PT05M38.00S,2026-04-03T04:11:26.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,98,98,2026-04-03T04:11:26Z,6080000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT05M38.00S,2026-04-03T04:13:36.6Z,4,REGULAR,substitution,out,[],1631165,,,1610612744,98,98,2026-04-03T04:14:11Z,6090000,False,,,0,,SUB out: K. Ellis,[1631165],1610612739.0,CLE,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT05M38.00S,2026-04-03T04:13:36.6Z,4,REGULAR,substitution,in,[],1628378,,,1610612744,98,98,2026-04-03T04:14:11Z,6100000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT05M21.00S,2026-04-03T04:14:42.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,83.39356110381078,47.30392156862745,1610612744,100,98,2026-04-03T04:15:10Z,6110000,False,-13.0,104.0,1,right,K. Porziņģis 10' turnaround Jump Shot (16 PTS),[204001],1610612744.0,GSW,turnaround,,,Porziņģis,K. Porziņģis,,,,,In The Paint (Non-RA),8-16 Center,10.45,Made,,,,,,,,,,,16.0,,,,,,,
630,PT05M08.00S,2026-04-03T04:14:56.0Z,4,REGULAR,3pt,Jump Shot,[],1628378,32.933639947437584,25.98039215686275,1610612739,100,98,2026-04-03T04:15:01Z,6120000,False,120.0,257.0,1,left,MISS D. Mitchell 28' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,28.38,Missed,,,,,,,,,,,,,,,,,,
631,PT05M05.00S,2026-04-03T04:14:59.4Z,4,REGULAR,rebound,offensive,[],1628386,,,1610612739,100,98,2026-04-03T04:14:59Z,6130000,False,,,0,,J. Allen REBOUND (Off:3 Def:8),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Right Center,,,630.0,11.0,8.0,3.0,,,,,,,,,,,,,,
632,PT04M59.00S,2026-04-03T04:15:05.2Z,4,REGULAR,turnover,bad pass,[],1630241,,,1610612739,100,98,2026-04-03T04:15:10Z,6140000,False,,,0,,S. Merrill bad pass TURNOVER (2 TO),"[1630241, 1627780]",1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,2.0,,,,,,,,,,Payton II,1627780.0,,
633,PT04M59.00S,2026-04-03T04:15:05.2Z,4,REGULAR,steal,,[],1627780,,,1610612744,100,98,2026-04-03T04:15:08Z,6150000,False,,,0,,G. Payton II STEAL (2 STL),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
634,PT04M51.00S,2026-04-03T04:15:13.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],204001,64.47109067017082,29.166666666666668,1610612744,100,98,2026-04-03T04:15:20Z,6160000,False,-104.0,281.0,1,right,MISS K. Porziņģis 30' 3PT,[204001],1610612744.0,GSW,,,,Porziņģis,K. Porziņģis,,,,,Above the Break 3,24+ Left Center,30.02,Missed,,,,,,,,,,,,,,,,,,
635,PT04M49.00S,2026-04-03T04:15:15.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612739,100,98,2026-04-03T04:15:20Z,6170000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Left Center,,,634.0,,,,,,,,,,,,,,,,,
636,PT04M49.00S,2026-04-03T04:15:19.6Z,4,REGULAR,foul,personal,[],1641764,,,1610612739,100,98,2026-04-03T04:15:31Z,6180000,False,,,0,,B. Podziemski loose ball personal FOUL (1 PF),"[1641764, 1630241]",1610612744.0,GSW,loose ball,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1627524.0,1.0,0.0,Merrill,1630241.0,,,,,,,,
638,PT04M49.00S,2026-04-03T04:15:30.3Z,4,REGULAR,substitution,out,[],1643018,,,1610612739,100,98,2026-04-03T04:15:35Z,6200000,False,,,0,,SUB out: L. Cryer,[1643018],1610612744.0,GSW,,,,Cryer,L. Cryer,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT04M49.00S,2026-04-03T04:15:30.3Z,4,REGULAR,substitution,in,[],1630611,,,1610612739,100,98,2026-04-03T04:15:35Z,6210000,False,,,0,,SUB in: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT04M35.00S,2026-04-03T04:15:52.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201935,9.017739816031538,44.6078431372549,1610612739,100,100,2026-04-03T04:16:03Z,6220000,False,27.0,32.0,1,left,J. Harden driving Layup (15 PTS),[201935],1610612739.0,CLE,driving,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,4.21,Made,,,,,,,,,,,15.0,,,,,,,
641,PT04M17.00S,2026-04-03T04:16:10.1Z,4,REGULAR,3pt,Jump Shot,[],1630611,89.96386333771353,96.32352941176471,1610612744,103,100,2026-04-03T04:16:14Z,6230000,False,232.0,42.0,1,right,G. Santos 3PT  (25 PTS) (B. Podziemski 4 AST),"[1630611, 1641764]",1610612744.0,GSW,,,,Santos,G. Santos,,,,,Right Corner 3,24+ Right,23.53,Made,,,,,,,,,,,25.0,B. Podziemski,1641764.0,4.0,,,,
643,PT04M01.00S,2026-04-03T04:16:26.0Z,4,REGULAR,3pt,Jump Shot,[],1628378,32.276609724047304,72.05882352941177,1610612739,103,103,2026-04-03T04:16:32Z,6250000,False,-110.0,251.0,1,left,D. Mitchell 27' 3PT pullup (25 PTS),[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,27.41,Made,,,,,,,,,,,25.0,,,,,,,
644,PT03M46.00S,2026-04-03T04:16:41.0Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629001,87.46714848883047,41.66666666666667,1610612744,103,103,2026-04-03T04:16:53Z,6260000,False,-42.0,65.0,1,right,MISS D. Melton 7' turnaround Hook,[1629001],1610612744.0,GSW,turnaround,,,Melton,D. Melton,,,,,In The Paint (Non-RA),0-8 Center,7.75,Missed,,,,,,,,,,,,,,,,,,
645,PT03M42.00S,2026-04-03T04:16:45.0Z,4,REGULAR,rebound,defensive,[],1628386,,,1610612739,103,103,2026-04-03T04:16:53Z,6270000,False,,,0,,J. Allen REBOUND (Off:3 Def:9),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,644.0,12.0,9.0,3.0,,,,,,,,,,,,,,
646,PT03M38.00S,2026-04-03T04:16:52.3Z,4,REGULAR,foul,personal,['2freethrow'],1641764,,,1610612739,103,103,2026-04-03T04:17:04Z,6280000,False,,,0,,B. Podziemski shooting personal FOUL (2 PF) (Allen 2 FT),"[1641764, 1628386]",1610612744.0,GSW,shooting,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,201639.0,2.0,0.0,Allen,1628386.0,,,,,,,,
648,PT03M38.00S,2026-04-03T04:17:14.8Z,4,REGULAR,freethrow,1 of 2,[],1628386,,,1610612739,103,104,2026-04-03T04:17:47Z,6300000,False,,,0,,J. Allen Free Throw 1 of 2 (12 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,,,,,,,,,,,12.0,,,,,,,
649,PT03M38.00S,2026-04-03T04:17:15.4Z,4,REGULAR,substitution,out,[],1627780,,,1610612739,103,104,2026-04-03T04:17:30Z,6310000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT03M38.00S,2026-04-03T04:17:15.4Z,4,REGULAR,substitution,out,[],1629001,,,1610612739,103,104,2026-04-03T04:17:30Z,6320000,False,,,0,,SUB out: D. Melton,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT03M38.00S,2026-04-03T04:17:15.4Z,4,REGULAR,substitution,out,[],1630241,,,1610612739,103,104,2026-04-03T04:17:30Z,6330000,False,,,0,,SUB out: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT03M38.00S,2026-04-03T04:17:15.4Z,4,REGULAR,substitution,in,[],203110,,,1610612739,103,104,2026-04-03T04:17:30Z,6340000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT03M38.00S,2026-04-03T04:17:15.4Z,4,REGULAR,substitution,in,[],1643018,,,1610612739,103,104,2026-04-03T04:17:30Z,6350000,False,,,0,,SUB in: L. Cryer,[1643018],1610612744.0,GSW,,,,Cryer,L. Cryer,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT03M38.00S,2026-04-03T04:17:15.4Z,4,REGULAR,substitution,in,[],1630596,,,1610612739,103,104,2026-04-03T04:17:30Z,6360000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT03M38.00S,2026-04-03T04:17:14.8Z,4,REGULAR,freethrow,2 of 2,[],1628386,,,1610612739,103,104,2026-04-03T04:17:47Z,6370000,False,,,0,,MISS J. Allen Free Throw 2 of 2,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
656,PT03M35.00S,2026-04-03T04:17:17.8Z,4,REGULAR,rebound,defensive,[],204001,,,1610612744,103,104,2026-04-03T04:17:47Z,6380000,False,,,0,,K. Porziņģis REBOUND (Off:2 Def:5),[204001],1610612744.0,GSW,,,,Porziņģis,K. Porziņģis,,,,,,,,,655.0,7.0,5.0,2.0,,,,,,,,,,,,,,
657,PT03M13.00S,2026-04-03T04:18:09.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,83.919185282523,43.38235294117647,1610612744,103,104,2026-04-03T04:19:29Z,6390000,False,-33.0,99.0,1,right,MISS K. Porziņģis 10' driving floating bank Shot,[204001],1610612744.0,GSW,driving floating bank,,,Porziņģis,K. Porziņģis,,,,,In The Paint (Non-RA),8-16 Center,10.41,Missed,,,,,,,,,,,,,,,,,,
658,PT03M10.00S,2026-04-03T04:18:12.3Z,4,REGULAR,rebound,defensive,[],1630596,,,1610612739,103,104,2026-04-03T04:18:17Z,6400000,False,,,0,,E. Mobley REBOUND (Off:2 Def:6),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,,,657.0,8.0,6.0,2.0,,,,,,,,,,,,,,
659,PT03M01.00S,2026-04-03T04:18:23.9Z,4,REGULAR,foul,personal,['2freethrow'],203110,,,1610612739,103,104,2026-04-03T04:18:37Z,6410000,False,,,0,,D. Green shooting personal FOUL (3 PF) (Allen 2 FT),"[203110, 1628386]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1627524.0,3.0,1.0,Allen,1628386.0,,,,,,,,
661,PT03M01.00S,2026-04-03T04:18:54.3Z,4,REGULAR,freethrow,1 of 2,[],1628386,,,1610612739,103,105,2026-04-03T04:20:53Z,6430000,False,,,0,,J. Allen Free Throw 1 of 2 (13 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,,,,,,,,,,,13.0,,,,,,,
662,PT03M01.00S,2026-04-03T04:19:07.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612739,103,105,2026-04-03T04:19:07Z,6440000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT03M01.00S,2026-04-03T04:18:54.3Z,4,REGULAR,freethrow,2 of 2,[],1628386,,,1610612739,103,105,2026-04-03T04:20:53Z,6450000,False,,,0,,MISS J. Allen Free Throw 2 of 2,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
664,PT02M58.00S,2026-04-03T04:18:57.3Z,4,REGULAR,rebound,defensive,[],203110,,,1610612744,103,105,2026-04-03T04:20:53Z,6460000,False,,,0,,D. Green REBOUND (Off:2 Def:7),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,663.0,9.0,7.0,2.0,,,,,,,,,,,,,,
665,PT02M46.00S,2026-04-03T04:21:04.5Z,4,REGULAR,3pt,Jump Shot,[],1641764,83.39356110381078,3.6764705882352944,1610612744,103,105,2026-04-03T04:21:09Z,6470000,False,-232.0,104.0,1,right,MISS B. Podziemski 25' 3PT,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Left Center,25.37,Missed,,,,,,,,,,,,,,,,,,
666,PT02M43.00S,2026-04-03T04:21:07.5Z,4,REGULAR,rebound,defensive,[],1628378,,,1610612739,103,105,2026-04-03T04:21:09Z,6480000,False,,,0,,D. Mitchell REBOUND (Off:1 Def:5),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,665.0,6.0,5.0,1.0,,,,,,,,,,,,,,
667,PT02M28.00S,2026-04-03T04:21:24.6Z,4,REGULAR,foul,personal,['2freethrow'],1630611,,,1610612739,103,105,2026-04-03T04:21:37Z,6490000,False,,,0,,G. Santos shooting personal FOUL (5 PF) (Allen 2 FT),"[1630611, 1628386]",1610612744.0,GSW,shooting,,,Santos,G. Santos,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202037.0,5.0,0.0,Allen,1628386.0,,,,,,,,
669,PT02M28.00S,2026-04-03T04:21:48.8Z,4,REGULAR,freethrow,1 of 2,[],1628386,,,1610612739,103,106,2026-04-03T04:21:48Z,6510000,False,,,0,,J. Allen Free Throw 1 of 2 (14 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,,,,,,,,,,,14.0,,,,,,,
670,PT02M28.00S,2026-04-03T04:22:05.7Z,4,REGULAR,freethrow,2 of 2,[],1628386,,,1610612739,103,107,2026-04-03T04:22:05Z,6520000,False,,,0,,J. Allen Free Throw 2 of 2 (15 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,,,,,,,,,,,15.0,,,,,,,
671,PT02M21.00S,2026-04-03T04:22:23.6Z,4,REGULAR,2pt,Jump Shot,[],1641764,82.47371879106439,33.57843137254902,1610612744,105,107,2026-04-03T04:22:48Z,6530000,False,-82.0,112.0,1,right,B. Podziemski 13' driving floating Jump Shot (19 PTS),[1641764],1610612744.0,GSW,driving floating,,,Podziemski,B. Podziemski,,,,,Mid-Range,8-16 Left,13.9,Made,,,,,,,,,,,19.0,,,,,,,
672,PT01M56.00S,2026-04-03T04:22:47.8Z,4,REGULAR,3pt,Jump Shot,[],1629622,10.200394218134035,1.4705882352941175,1610612739,105,110,2026-04-03T04:22:53Z,6540000,False,243.0,43.0,1,left,M. Strus 24' 3PT  (21 PTS) (E. Mobley 5 AST),"[1629622, 1630596]",1610612739.0,CLE,,,,Strus,M. Strus,,,,,Right Corner 3,24+ Right,24.65,Made,,,,,,,,,,,21.0,E. Mobley,1630596.0,5.0,,,,
674,PT01M45.00S,2026-04-03T04:23:17.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641764,92.32917214191852,41.911764705882355,1610612744,107,110,2026-04-03T04:23:24Z,6560000,False,-40.0,20.0,1,right,B. Podziemski driving Layup (21 PTS) (G. Santos 4 AST),"[1641764, 1630611]",1610612744.0,GSW,driving,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,4.49,Made,,,,,,,,,,,21.0,G. Santos,1630611.0,4.0,,,,
676,PT01M33.00S,2026-04-03T04:23:31.5Z,4,REGULAR,3pt,Jump Shot,[],1629622,35.56176084099869,51.225490196078425,1610612739,107,110,2026-04-03T04:23:57Z,6580000,False,-6.0,282.0,1,left,MISS M. Strus 28' 3PT,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Center,28.19,Missed,,,,,,,,,,,,,,,,,,
677,PT01M30.00S,2026-04-03T04:23:34.5Z,4,REGULAR,rebound,defensive,[],1630611,,,1610612744,107,110,2026-04-03T04:23:57Z,6590000,False,,,0,,G. Santos REBOUND (Off:1 Def:3),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Above the Break 3,24+ Center,,,676.0,4.0,3.0,1.0,,,,,,,,,,,,,,
678,PT01M18.00S,2026-04-03T04:23:46.5Z,4,REGULAR,3pt,Jump Shot,[],203110,93.9060446780552,3.431372549019608,1610612744,107,110,2026-04-03T04:24:00Z,6600000,False,-233.0,5.0,1,right,MISS D. Green 3PT,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Left Corner 3,24+ Left,23.28,Missed,,,,,,,,,,,,,,,,,,
679,PT01M16.00S,2026-04-03T04:23:48.5Z,4,REGULAR,rebound,defensive,[],1630596,,,1610612739,107,110,2026-04-03T04:24:00Z,6610000,False,,,0,,E. Mobley REBOUND (Off:2 Def:7),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Left Corner 3,24+ Left,,,678.0,9.0,7.0,2.0,,,,,,,,,,,,,,
680,PT00M54.50S,2026-04-03T04:24:11.5Z,4,REGULAR,3pt,Jump Shot,[],1629622,30.699737187910642,16.666666666666664,1610612739,107,113,2026-04-03T04:24:17Z,6620000,False,167.0,236.0,1,left,M. Strus 28' 3PT  (24 PTS) (J. Harden 5 AST),"[1629622, 201935]",1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Right Center,28.9,Made,,,,,,,,,,,24.0,J. Harden,201935.0,5.0,,,,
682,PT00M43.80S,2026-04-03T04:24:30.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641764,93.51182654402102,46.32352941176471,1610612744,109,113,2026-04-03T04:24:35Z,6640000,False,-18.0,8.0,1,right,B. Podziemski driving Layup (23 PTS) (K. Porziņģis 1 AST),"[1641764, 204001]",1610612744.0,GSW,driving,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,2.03,Made,,,,,,,,,,,23.0,K. Porziņģis,204001.0,1.0,,,,
683,PT00M21.90S,2026-04-03T04:24:59.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,17.427726675427067,47.30392156862745,1610612739,109,115,2026-04-03T04:25:05Z,6650000,False,13.0,111.0,1,left,J. Harden 11' driving floating Jump Shot (17 PTS),[201935],1610612739.0,CLE,driving floating,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Center,11.21,Made,,,,,,,,,,,17.0,,,,,,,
684,PT00M21.80S,2026-04-03T04:25:06.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612744,109,115,2026-04-03T04:25:06Z,6660000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,PT00M17.90S,2026-04-03T04:26:58.4Z,4,REGULAR,3pt,Jump Shot,[],1630611,70.25295663600527,17.401960784313726,1610612744,109,115,2026-04-03T04:27:19Z,6670000,False,-163.0,227.0,1,right,MISS G. Santos 27' step back 3PT,[1630611],1610612744.0,GSW,step back,,,Santos,G. Santos,,,,,Above the Break 3,24+ Left Center,27.95,Missed,,,,,,,,,,,,,,,,,,
686,PT00M15.30S,2026-04-03T04:27:01.7Z,4,REGULAR,rebound,defensive,[],1628386,,,1610612739,109,115,2026-04-03T04:27:01Z,6680000,False,,,0,,J. Allen REBOUND (Off:3 Def:10),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Left Center,,,685.0,13.0,10.0,3.0,,,,,,,,,,,,,,
687,PT00M15.30S,2026-04-03T04:27:02.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",204001,,,1610612739,109,115,2026-04-03T04:27:18Z,6690000,False,,,0,,K. Porziņģis personal FOUL (5 PF) (Allen 2 FT),"[204001, 1628386]",1610612744.0,GSW,,,,Porziņģis,K. Porziņģis,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,202037.0,5.0,0.0,Allen,1628386.0,,,,,,,,
689,PT00M15.30S,2026-04-03T04:27:35.7Z,4,REGULAR,freethrow,1 of 2,[],1628386,,,1610612739,109,115,2026-04-03T04:27:35Z,6710000,False,,,0,,MISS J. Allen Free Throw 1 of 2,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
690,PT00M15.30S,2026-04-03T04:27:35.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,109,115,2026-04-03T04:27:35Z,6720000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,689.0,,,,,,,,,,,,,,,,,
691,PT00M15.30S,2026-04-03T04:27:49.1Z,4,REGULAR,freethrow,2 of 2,[],1628386,,,1610612739,109,116,2026-04-03T04:27:49Z,6730000,False,,,0,,J. Allen Free Throw 2 of 2 (16 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,,,,,,,,,,,16.0,,,,,,,
