actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
240,PT07M36.00S,2025-12-23T03:48:46.1Z,2,REGULAR,3pt,Jump Shot,[],1641764,85.10183968462549,3.431372549019608,1610612744,41,39,2025-12-23T03:48:55Z,2320000,False,-233.0,88.0,1,right,B. Podziemski 24' 3PT  (7 PTS) (G. Payton II 4 AST),"[1641764, 1627780]",1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Left Corner 3,24+ Left,,,24.87,Made,,,,,7.0,G. Payton II,1627780.0,4.0,,,,,,,,
242,PT07M24.00S,2025-12-23T03:49:01.6Z,2,REGULAR,foul,personal,['2freethrow'],1630541,,,1610612753,41,39,2025-12-23T03:49:07Z,2340000,False,,,0,,M. Moody shooting personal FOUL (1 PF) (Banchero 2 FT),"[1630541, 1631094]",1610612744.0,GSW,shooting,,,Moody,M. Moody,,,,,In The Paint (Non-RA),0-8 Center,201638.0,,,,,,,,,,,,,,1.0,0.0,Banchero,1631094.0,,
244,PT07M24.00S,2025-12-23T03:49:36.9Z,2,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,41,40,2025-12-23T03:49:36Z,2360000,False,,,0,,P. Banchero Free Throw 1 of 2 (7 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,Made,,,,,7.0,,,,,,,,,,,
245,PT07M24.00S,2025-12-23T03:49:37.4Z,2,REGULAR,substitution,out,[],1627780,,,1610612753,41,40,2025-12-23T03:49:59Z,2370000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT07M24.00S,2025-12-23T03:49:37.4Z,2,REGULAR,substitution,out,[],203110,,,1610612753,41,40,2025-12-23T03:49:59Z,2380000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT07M24.00S,2025-12-23T03:49:37.4Z,2,REGULAR,substitution,out,[],201939,,,1610612753,41,40,2025-12-23T03:49:59Z,2390000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT07M24.00S,2025-12-23T03:49:37.4Z,2,REGULAR,substitution,out,[],1641710,,,1610612753,41,40,2025-12-23T03:49:59Z,2400000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT07M24.00S,2025-12-23T03:49:37.4Z,2,REGULAR,substitution,out,[],1630217,,,1610612753,41,40,2025-12-23T03:49:59Z,2410000,False,,,0,,SUB out: D. Bane,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT07M24.00S,2025-12-23T03:49:37.4Z,2,REGULAR,substitution,out,[],1629048,,,1610612753,41,40,2025-12-23T03:49:59Z,2420000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT07M24.00S,2025-12-23T03:49:37.4Z,2,REGULAR,substitution,in,[],1630311,,,1610612753,41,40,2025-12-23T03:49:59Z,2430000,False,,,0,,SUB in: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT07M24.00S,2025-12-23T03:49:37.4Z,2,REGULAR,substitution,in,[],202710,,,1610612753,41,40,2025-12-23T03:49:59Z,2440000,False,,,0,,SUB in: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT07M24.00S,2025-12-23T03:49:37.4Z,2,REGULAR,substitution,in,[],1642366,,,1610612753,41,40,2025-12-23T03:49:59Z,2450000,False,,,0,,SUB in: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT07M24.00S,2025-12-23T03:49:37.4Z,2,REGULAR,substitution,in,[],1641724,,,1610612753,41,40,2025-12-23T03:49:59Z,2460000,False,,,0,,SUB in: J. Howard,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT07M24.00S,2025-12-23T03:49:37.4Z,2,REGULAR,substitution,in,[],1628976,,,1610612753,41,40,2025-12-23T03:49:59Z,2470000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT07M24.00S,2025-12-23T03:49:37.4Z,2,REGULAR,substitution,in,[],1642869,,,1610612753,41,40,2025-12-23T03:49:59Z,2480000,False,,,0,,SUB in: N. Penda,[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT07M24.00S,2025-12-23T03:50:17.9Z,2,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,41,41,2025-12-23T03:50:17Z,2490000,False,,,0,,P. Banchero Free Throw 2 of 2 (8 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,Made,,,,,8.0,,,,,,,,,,,
258,PT07M01.00S,2025-12-23T03:50:40.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630311,85.3646517739816,57.35294117647059,1610612744,41,41,2025-12-23T03:50:48Z,2500000,False,37.0,85.0,1,right,MISS P. Spencer 9' turnaround Shot,[1630311],1610612744.0,GSW,turnaround,,,Spencer,P. Spencer,,,,,In The Paint (Non-RA),8-16 Center,,,9.27,Missed,,,,,,,,,,,,,,,,
259,PT06M57.00S,2025-12-23T03:50:44.6Z,2,REGULAR,rebound,offensive,[],1630541,,,1610612744,41,41,2025-12-23T03:50:48Z,2510000,False,,,0,,M. Moody REBOUND (Off:1 Def:0),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,In The Paint (Non-RA),8-16 Center,,,,,258.0,1.0,0.0,1.0,,,,,,,,,,,,
260,PT06M54.00S,2025-12-23T03:50:47.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630541,93.11760840998686,55.392156862745104,1610612744,43,41,2025-12-23T03:58:28Z,2520000,False,27.0,12.0,1,right,M. Moody Layup (8 PTS),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,,,2.96,Made,,,,,8.0,,,,,,,,,,,
261,PT06M45.00S,2025-12-23T03:50:59.6Z,2,REGULAR,foul,personal,['2freethrow'],1630311,,,1610612753,43,41,2025-12-23T03:51:07Z,2530000,False,,,0,,P. Spencer shooting personal FOUL (1 PF) (Jones 2 FT),"[1630311, 1626145]",1610612744.0,GSW,shooting,,,Spencer,P. Spencer,,,,,In The Paint (Non-RA),0-8 Center,1830.0,,,,,,,,,,,,,,1.0,0.0,Jones,1626145.0,,
263,PT06M45.00S,2025-12-23T03:51:29.9Z,2,REGULAR,freethrow,1 of 2,[],1626145,,,1610612753,43,42,2025-12-23T03:51:29Z,2550000,False,,,0,,T. Jones Free Throw 1 of 2 (4 PTS),[1626145],1610612753.0,ORL,,,,Jones,T. Jones,,,,,,,,,,Made,,,,,4.0,,,,,,,,,,,
264,PT06M45.00S,2025-12-23T03:51:30.7Z,2,REGULAR,substitution,out,[],1641764,,,1610612753,43,42,2025-12-23T03:51:39Z,2560000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT06M45.00S,2025-12-23T03:51:30.7Z,2,REGULAR,substitution,out,[],1630541,,,1610612753,43,42,2025-12-23T03:51:39Z,2570000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT06M45.00S,2025-12-23T03:51:30.7Z,2,REGULAR,substitution,in,[],1629001,,,1610612753,43,42,2025-12-23T03:51:39Z,2580000,False,,,0,,SUB in: D. Melton,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT06M45.00S,2025-12-23T03:51:30.7Z,2,REGULAR,substitution,in,[],1642954,,,1610612753,43,42,2025-12-23T03:51:39Z,2590000,False,,,0,,SUB in: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT06M45.00S,2025-12-23T03:51:56.0Z,2,REGULAR,freethrow,2 of 2,[],1626145,,,1610612753,43,43,2025-12-23T03:51:56Z,2600000,False,,,0,,T. Jones Free Throw 2 of 2 (5 PTS),[1626145],1610612753.0,ORL,,,,Jones,T. Jones,,,,,,,,,,Made,,,,,5.0,,,,,,,,,,,
269,PT06M34.00S,2025-12-23T03:52:10.6Z,2,REGULAR,foul,personal,['2freethrow'],1642869,,,1610612744,43,43,2025-12-23T03:52:25Z,2610000,False,,,0,,N. Penda shooting personal FOUL (1 PF) (Butler III 2 FT),"[1642869, 202710]",1610612753.0,ORL,shooting,,,Penda,N. Penda,,,,,Mid-Range,8-16 Left,1830.0,,,,,,,,,,,,,,1.0,0.0,Butler III,202710.0,,
271,PT06M34.00S,2025-12-23T03:52:41.6Z,2,REGULAR,freethrow,1 of 2,[],202710,,,1610612744,44,43,2025-12-23T03:52:41Z,2630000,False,,,0,,J. Butler III Free Throw 1 of 2 (8 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,Made,,,,,8.0,,,,,,,,,,,
272,PT06M34.00S,2025-12-23T03:52:59.2Z,2,REGULAR,freethrow,2 of 2,[],202710,,,1610612744,45,43,2025-12-23T03:52:59Z,2640000,False,,,0,,J. Butler III Free Throw 2 of 2 (9 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,Made,,,,,9.0,,,,,,,,,,,
273,PT06M12.00S,2025-12-23T03:53:22.3Z,2,REGULAR,3pt,Jump Shot,[],1631094,33.459264126149804,51.470588235294116,1610612753,45,43,2025-12-23T03:53:29Z,2650000,False,-7.0,262.0,1,left,MISS P. Banchero 26' pullup 3PT,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,,,26.21,Missed,,,,,,,,,,,,,,,,
274,PT06M09.00S,2025-12-23T03:53:25.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,45,43,2025-12-23T03:53:29Z,2660000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Center,,,,,273.0,,,,,,,,,,,,,,,
276,PT06M01.00S,2025-12-23T03:53:48.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1631094,7.5722733245729295,58.82352941176471,1610612753,45,43,2025-12-23T03:59:06Z,2680000,False,-44.0,19.0,1,left,MISS P. Banchero driving floating Shot,[1631094],1610612753.0,ORL,driving floating,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,4.79,Missed,,,,,,,,,,,,,,,,
277,PT06M00.00S,2025-12-23T03:53:49.2Z,2,REGULAR,rebound,defensive,[],1642366,,,1610612744,45,43,2025-12-23T03:54:02Z,2690000,False,,,0,,Q. Post REBOUND (Off:0 Def:3),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,In The Paint (Non-RA),0-8 Center,,,,,276.0,3.0,3.0,0.0,,,,,,,,,,,,
278,PT05M54.00S,2025-12-23T03:53:55.4Z,2,REGULAR,3pt,Jump Shot,[],1629001,92.85479632063075,95.58823529411765,1610612744,45,43,2025-12-23T03:54:04Z,2700000,False,228.0,15.0,1,right,MISS D. Melton 3PT,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,Right Corner 3,24+ Right,,,22.84,Missed,,,,,,,,,,,,,,,,
279,PT05M51.00S,2025-12-23T03:53:58.4Z,2,REGULAR,rebound,offensive,[],1642366,,,1610612744,45,43,2025-12-23T03:54:04Z,2710000,False,,,0,,Q. Post REBOUND (Off:1 Def:3),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Right Corner 3,24+ Right,,,,,278.0,4.0,3.0,1.0,,,,,,,,,,,,
280,PT05M46.00S,2025-12-23T03:54:04.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629001,93.9060446780552,42.8921568627451,1610612744,45,43,2025-12-23T04:03:02Z,2720000,False,-36.0,5.0,1,right,MISS D. Melton driving Layup,[1629001],1610612744.0,GSW,driving,,,Melton,D. Melton,,,,,Restricted Area,0-8 Center,,,3.58,Missed,,,,,,,,,,,,,,,,
281,PT05M44.00S,2025-12-23T03:54:06.3Z,2,REGULAR,rebound,defensive,[],1631094,,,1610612753,45,43,2025-12-23T03:54:15Z,2730000,False,,,0,,P. Banchero REBOUND (Off:0 Def:4),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,280.0,4.0,4.0,0.0,,,,,,,,,,,,
282,PT05M37.00S,2025-12-23T03:54:12.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,11.251642575558476,51.71568627450981,1610612753,45,43,2025-12-23T04:03:42Z,2740000,False,-9.0,53.0,1,left,MISS P. Banchero driving finger roll Layup,[1631094],1610612753.0,ORL,driving finger roll,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,5.4,Missed,,,,,,,,,,,,,,,,
283,PT05M36.00S,2025-12-23T03:54:13.5Z,2,REGULAR,rebound,offensive,[],1631094,,,1610612753,45,43,2025-12-23T04:03:42Z,2750000,False,,,0,,P. Banchero REBOUND (Off:1 Def:4),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,,282.0,5.0,4.0,1.0,,,,,,,,,,,,
284,PT05M35.00S,2025-12-23T03:54:14.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631094,6.652431011826544,53.92156862745098,1610612753,45,45,2025-12-23T04:03:47Z,2760000,False,-20.0,10.0,1,left,P. Banchero putback Layup (10 PTS),[1631094],1610612753.0,ORL,putback,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,2.2,Made,,,,,10.0,,,,,,,,,,,
285,PT05M26.00S,2025-12-23T03:54:24.0Z,2,REGULAR,turnover,lost ball,[],1630311,,,1610612744,45,45,2025-12-23T03:54:32Z,2770000,False,,,0,,P. Spencer lost ball TURNOVER (2 TO),"[1630311, 1626145]",1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,In The Paint (Non-RA),0-8 Center,,2.0,,,,,,,,,,,,,,,,,Jones,1626145.0
286,PT05M26.00S,2025-12-23T03:54:24.0Z,2,REGULAR,steal,,[],1626145,,,1610612753,45,45,2025-12-23T03:56:47Z,2780000,False,,,0,,T. Jones STEAL (2 STL),[1626145],1610612753.0,ORL,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
287,PT05M21.00S,2025-12-23T03:54:29.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631094,6.389618922470433,47.05882352941176,1610612753,45,47,2025-12-23T03:54:36Z,2790000,False,15.0,8.0,1,left,P. Banchero running Layup (12 PTS),[1631094],1610612753.0,ORL,running,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,1.65,Made,,,,,12.0,,,,,,,,,,,
288,PT04M59.00S,2025-12-23T03:54:52.9Z,2,REGULAR,foul,personal,['2freethrow'],1628976,,,1610612744,45,47,2025-12-23T03:55:09Z,2800000,False,,,0,,W. Carter Jr. shooting personal FOUL (1 PF) (Butler III 2 FT),"[1628976, 202710]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,1628480.0,,,,,,,,,,,,,,1.0,0.0,Butler III,202710.0,,
290,PT04M59.00S,2025-12-23T03:55:26.2Z,2,REGULAR,freethrow,1 of 2,[],202710,,,1610612744,46,47,2025-12-23T03:55:49Z,2820000,False,,,0,,J. Butler III Free Throw 1 of 2 (10 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,Made,,,,,10.0,,,,,,,,,,,
291,PT04M59.00S,2025-12-23T03:55:26.2Z,2,REGULAR,freethrow,2 of 2,[],202710,,,1610612744,46,47,2025-12-23T03:55:49Z,2830000,False,,,0,,MISS J. Butler III Free Throw 2 of 2,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
292,PT04M57.00S,2025-12-23T03:55:28.2Z,2,REGULAR,rebound,defensive,[],1642869,,,1610612753,46,47,2025-12-23T03:55:49Z,2840000,False,,,0,,N. Penda REBOUND (Off:1 Def:3),[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,,,,,,,291.0,4.0,3.0,1.0,,,,,,,,,,,,
293,PT04M54.00S,2025-12-23T03:55:54.3Z,2,REGULAR,turnover,out-of-bounds,[],1626145,,,1610612753,46,47,2025-12-23T03:56:00Z,2850000,False,,,0,,T. Jones bad pass out-of-bounds TURNOVER (1 TO),[1626145],1610612753.0,ORL,bad pass,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,1628480.0,1.0,,,,,,,,,,,,,,,,,,
294,PT04M41.00S,2025-12-23T03:56:10.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202710,93.24901445466492,53.431372549019606,1610612744,48,47,2025-12-23T04:06:09Z,2860000,False,17.0,11.0,1,right,J. Butler III driving Layup (12 PTS),[202710],1610612744.0,GSW,driving,,,Butler III,J. Butler III,,,,,Restricted Area,0-8 Center,,,2.04,Made,,,,,12.0,,,,,,,,,,,
295,PT04M25.00S,2025-12-23T03:56:25.6Z,2,REGULAR,turnover,bad pass,[],1641724,,,1610612753,48,47,2025-12-23T03:56:29Z,2870000,False,,,0,,J. Howard bad pass TURNOVER (1 TO),"[1641724, 1629001]",1610612753.0,ORL,,,,Howard,J. Howard,,,,,Left Corner 3,24+ Left,,1.0,,,,,,,,,,,,,,,,,Melton,1629001.0
296,PT04M25.00S,2025-12-23T03:56:25.6Z,2,REGULAR,steal,,[],1629001,,,1610612744,48,47,2025-12-23T03:56:27Z,2880000,False,,,0,,D. Melton STEAL (1 STL),[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
297,PT04M21.00S,2025-12-23T03:56:31.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642869,,,1610612744,48,47,2025-12-23T03:56:38Z,2890000,False,,,0,,N. Penda shooting personal FOUL (2 PF) (Melton 2 FT),"[1642869, 1629001]",1610612753.0,ORL,shooting,,,Penda,N. Penda,,,,,Restricted Area,0-8 Center,201638.0,,,,,,,,,,,,,,2.0,0.0,Melton,1629001.0,,
299,PT04M21.00S,2025-12-23T03:56:57.8Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629001,,,1610612744,49,47,2025-12-23T03:56:57Z,2910000,False,,,0,,D. Melton Free Throw 1 of 2 (3 PTS),[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,,,Made,,,,,3.0,,,,,,,,,,,
300,PT04M21.00S,2025-12-23T03:56:59.0Z,2,REGULAR,substitution,out,[],1630311,,,1610612744,49,47,2025-12-23T03:57:10Z,2920000,False,,,0,,SUB out: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT04M21.00S,2025-12-23T03:56:59.0Z,2,REGULAR,substitution,out,[],1641724,,,1610612744,49,47,2025-12-23T03:57:10Z,2930000,False,,,0,,SUB out: J. Howard,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT04M21.00S,2025-12-23T03:56:59.0Z,2,REGULAR,substitution,out,[],1642869,,,1610612744,49,47,2025-12-23T03:57:10Z,2940000,False,,,0,,SUB out: N. Penda,[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT04M21.00S,2025-12-23T03:56:59.0Z,2,REGULAR,substitution,in,[],201939,,,1610612744,49,47,2025-12-23T03:57:10Z,2950000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT04M21.00S,2025-12-23T03:56:59.0Z,2,REGULAR,substitution,in,[],1641710,,,1610612744,49,47,2025-12-23T03:57:10Z,2960000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT04M21.00S,2025-12-23T03:56:59.0Z,2,REGULAR,substitution,in,[],1630217,,,1610612744,49,47,2025-12-23T03:57:10Z,2970000,False,,,0,,SUB in: D. Bane,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT04M21.00S,2025-12-23T03:57:18.8Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629001,,,1610612744,50,47,2025-12-23T03:57:18Z,2980000,False,,,0,,D. Melton Free Throw 2 of 2 (4 PTS),[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,,,Made,,,,,4.0,,,,,,,,,,,
307,PT04M08.00S,2025-12-23T03:57:32.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,13.748357424441524,38.48039215686275,1610612753,50,49,2025-12-23T03:57:41Z,2990000,False,58.0,77.0,1,left,T. Jones 9' driving floating Jump Shot (7 PTS),[1626145],1610612753.0,ORL,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Right,,,9.59,Made,,,,,7.0,,,,,,,,,,,
308,PT03M54.00S,2025-12-23T03:57:47.0Z,2,REGULAR,3pt,Jump Shot,[],201939,67.7562417871222,45.588235294117645,1610612744,50,49,2025-12-23T03:57:51Z,3000000,False,-22.0,251.0,1,right,MISS S. Curry 25' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,,25.16,Missed,,,,,,,,,,,,,,,,
309,PT03M51.00S,2025-12-23T03:57:50.0Z,2,REGULAR,rebound,defensive,[],1631094,,,1610612753,50,49,2025-12-23T03:57:51Z,3010000,False,,,0,,P. Banchero REBOUND (Off:1 Def:5),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,,,,,308.0,6.0,5.0,1.0,,,,,,,,,,,,
310,PT03M40.00S,2025-12-23T03:58:06.5Z,2,REGULAR,foul,personal,['2freethrow'],1642366,,,1610612753,50,49,2025-12-23T03:58:13Z,3020000,False,,,0,,Q. Post shooting personal FOUL (3 PF) (Carter Jr. 2 FT),"[1642366, 1628976]",1610612744.0,GSW,shooting,,,Post,Q. Post,,,,,Restricted Area,0-8 Center,1830.0,,,,,,,,,,,,,,3.0,0.0,Carter Jr.,1628976.0,,
312,PT03M40.00S,2025-12-23T03:58:36.7Z,2,REGULAR,freethrow,1 of 2,[],1628976,,,1610612753,50,50,2025-12-23T03:58:36Z,3040000,False,,,0,,W. Carter Jr. Free Throw 1 of 2 (1 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,,
313,PT03M40.00S,2025-12-23T03:58:37.4Z,2,REGULAR,substitution,out,[],1642954,,,1610612753,50,50,2025-12-23T03:58:41Z,3050000,False,,,0,,SUB out: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT03M40.00S,2025-12-23T03:58:37.4Z,2,REGULAR,substitution,out,[],1629001,,,1610612753,50,50,2025-12-23T03:58:41Z,3060000,False,,,0,,SUB out: D. Melton,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT03M40.00S,2025-12-23T03:58:37.4Z,2,REGULAR,substitution,out,[],1642366,,,1610612753,50,50,2025-12-23T03:58:41Z,3070000,False,,,0,,SUB out: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT03M40.00S,2025-12-23T03:58:37.4Z,2,REGULAR,substitution,in,[],203110,,,1610612753,50,50,2025-12-23T03:58:41Z,3080000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT03M40.00S,2025-12-23T03:58:37.4Z,2,REGULAR,substitution,in,[],1641764,,,1610612753,50,50,2025-12-23T03:58:41Z,3090000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT03M40.00S,2025-12-23T03:58:37.4Z,2,REGULAR,substitution,in,[],1630541,,,1610612753,50,50,2025-12-23T03:58:41Z,3100000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT03M40.00S,2025-12-23T03:59:08.2Z,2,REGULAR,freethrow,2 of 2,[],1628976,,,1610612753,50,51,2025-12-23T03:59:08Z,3110000,False,,,0,,W. Carter Jr. Free Throw 2 of 2 (2 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,Made,,,,,2.0,,,,,,,,,,,
321,PT03M23.00S,2025-12-23T03:59:29.6Z,2,REGULAR,turnover,out-of-bounds,[],1641764,,,1610612744,50,51,2025-12-23T03:59:37Z,3130000,False,,,0,,B. Podziemski lost ball out-of-bounds TURNOVER (2 TO),[1641764],1610612744.0,GSW,lost ball,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,1830.0,2.0,,,,,,,,,,,,,,,,,,
322,PT03M15.00S,2025-12-23T03:59:43.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641710,25.04927726675427,13.480392156862745,1610612753,50,51,2025-12-23T04:10:20Z,3140000,False,183.0,183.0,1,left,MISS A. Black 25' pullup 3PT,[1641710],1610612753.0,ORL,pullup,,,Black,A. Black,,,,,Above the Break 3,24+ Right Center,,,25.85,Missed,,,,,,,,,,,,,,,,
323,PT03M15.00S,2025-12-23T03:59:43.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612744,50,51,2025-12-23T04:02:01Z,3150000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,322.0,,,,,,,,,,,,,,,
