actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
88,PT05M07.00S,2026-03-11T02:28:09.4Z,1,REGULAR,foul,technical,[],1630208,,,1610612744,16,15,2026-03-11T02:28:15Z,880000,False,,,0,,N. Richards double technical FOUL (1 Tech),[1630208],1610612741.0,CHI,double,,,Richards,N. Richards,,,,,,,1627962.0,0.0,1.0,,,,,,,,,,,,,,,,,
89,PT05M07.00S,2026-03-11T02:28:09.4Z,1,REGULAR,foul,technical,[],1631466,,,1610612744,16,15,2026-03-11T02:28:13Z,890000,False,,,0,,N. Williams double technical FOUL (1 Tech),[1631466],1610612744.0,GSW,double,,,Williams,N. Williams,,,,,,,1627962.0,0.0,1.0,,,,,,,,,,,,,,,,,
90,PT05M07.00S,2026-03-11T02:28:43.1Z,1,REGULAR,freethrow,1 of 2,[],204001,,,1610612744,17,15,2026-03-11T02:28:43Z,900000,False,,,0,,K. Porziņģis Free Throw 1 of 2 (6 PTS),[204001],1610612744.0,GSW,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
91,PT05M07.00S,2026-03-11T02:28:46.5Z,1,REGULAR,substitution,out,[],203110,,,1610612744,17,15,2026-03-11T02:28:54Z,910000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M07.00S,2026-03-11T02:28:46.5Z,1,REGULAR,substitution,out,[],1630581,,,1610612744,17,15,2026-03-11T02:28:54Z,920000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M07.00S,2026-03-11T02:28:46.5Z,1,REGULAR,substitution,out,[],1631159,,,1610612744,17,15,2026-03-11T02:28:54Z,930000,False,,,0,,SUB out: L. Miller,[1631159],1610612741.0,CHI,,,,Miller,L. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M07.00S,2026-03-11T02:28:46.5Z,1,REGULAR,substitution,in,[],1627780,,,1610612744,17,15,2026-03-11T02:28:54Z,940000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M07.00S,2026-03-11T02:28:46.5Z,1,REGULAR,substitution,in,[],1642265,,,1610612744,17,15,2026-03-11T02:28:54Z,950000,False,,,0,,SUB in: R. Dillingham,[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT05M07.00S,2026-03-11T02:28:46.5Z,1,REGULAR,substitution,in,[],1627824,,,1610612744,17,15,2026-03-11T02:28:54Z,960000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT05M07.00S,2026-03-11T02:28:46.5Z,1,REGULAR,substitution,out,[],1643018,,,1610612744,17,15,2026-03-11T02:29:07Z,970000,False,,,0,,SUB out: L. Cryer,[1643018],1610612744.0,GSW,,,,Cryer,L. Cryer,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT05M07.00S,2026-03-11T02:28:46.5Z,1,REGULAR,substitution,in,[],1630611,,,1610612744,17,15,2026-03-11T02:29:07Z,980000,False,,,0,,SUB in: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT05M07.00S,2026-03-11T02:29:25.7Z,1,REGULAR,freethrow,2 of 2,[],204001,,,1610612744,18,15,2026-03-11T02:29:25Z,990000,False,,,0,,K. Porziņģis Free Throw 2 of 2 (7 PTS),[204001],1610612744.0,GSW,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
100,PT04M49.00S,2026-03-11T02:29:44.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641824,91.01511169513797,51.225490196078425,1610612741,18,17,2026-03-11T02:29:50Z,1000000,False,6.0,32.0,1,right,M. Buzelis cutting finger roll Layup (4 PTS) (R. Dillingham 1 AST),"[1641824, 1642265]",1610612741.0,CHI,cutting finger roll,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,3.26,,,,,,,R. Dillingham,1642265.0,1.0,,,
102,PT04M40.00S,2026-03-11T02:29:53.1Z,1,REGULAR,3pt,Jump Shot,[],204001,36.29886662286465,52.435661764705884,1610612744,18,17,2026-03-11T02:30:03Z,1020000,False,-12.0,289.0,1,left,MISS K. Porziņģis 28' 3PT,[204001],1610612744.0,GSW,,,,Porziņģis,K. Porziņģis,,,,,Above the Break 3,24+ Center,,,,,,Missed,,28.9,,,,,,,,,,,,
103,PT04M39.00S,2026-03-11T02:29:54.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612744,18,17,2026-03-11T02:30:03Z,1030000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,102.0,,,,,,,,,
104,PT04M39.00S,2026-03-11T02:29:59.3Z,1,REGULAR,foul,personal,[],1630200,,,1610612744,18,17,2026-03-11T02:30:06Z,1040000,False,,,0,,T. Jones loose ball personal FOUL (1 PF),"[1630200, 1631466]",1610612741.0,CHI,loose ball,,,Jones,T. Jones,,,,,Mid-Range,8-16 Right,1628953.0,1.0,0.0,Williams,1631466.0,,,,,,,,,,,,,,,
106,PT04M30.00S,2026-03-11T02:30:31.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630611,8.886333771353483,42.8921568627451,1610612744,18,17,2026-03-11T02:30:34Z,1060000,False,36.0,31.0,1,left,MISS G. Santos driving Layup - blocked,"[1630611, 1630208]",1610612744.0,GSW,driving,,,Santos,G. Santos,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,4.71,Richards,1630208.0,,,,,,,,,,
212,PT04M30.00S,2026-03-11T02:30:31.4Z,1,REGULAR,block,,[],1630208,,,1610612744,18,17,2026-03-11T02:45:44Z,1065000,False,,,0,,N. Richards BLOCK (1 BLK),[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
107,PT04M27.00S,2026-03-11T02:30:34.4Z,1,REGULAR,rebound,defensive,[],1627824,,,1610612741,18,17,2026-03-11T02:30:34Z,1070000,False,,,0,,G. Yabusele REBOUND (Off:0 Def:3),[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,106.0,3.0,3.0,0.0,,,,,,
108,PT04M21.00S,2026-03-11T02:30:39.8Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642265,93.24901445466492,54.166666666666664,1610612741,18,17,2026-03-11T02:31:47Z,1080000,False,21.0,11.0,1,right,MISS R. Dillingham running Layup - blocked,"[1642265, 204001]",1610612741.0,CHI,running,,,Dillingham,R. Dillingham,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.35,Porziņģis,204001.0,,,,,,,,,,
109,PT04M21.00S,2026-03-11T02:30:39.8Z,1,REGULAR,block,,[],204001,,,1610612741,18,17,2026-03-11T02:30:41Z,1090000,False,,,0,,K. Porziņģis BLOCK (1 BLK),[204001],1610612744.0,GSW,,,,Porziņģis,K. Porziņģis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
110,PT04M17.00S,2026-03-11T02:30:43.8Z,1,REGULAR,rebound,defensive,[],1627780,,,1610612744,18,17,2026-03-11T02:30:44Z,1100000,False,,,0,,G. Payton II REBOUND (Off:0 Def:1),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,,,,,,,,,,,108.0,1.0,1.0,0.0,,,,,,
111,PT04M13.00S,2026-03-11T02:30:47.7Z,1,REGULAR,3pt,Jump Shot,[],204001,27.94021024967148,79.90196078431373,1610612744,18,17,2026-03-11T02:59:31Z,1110000,False,-150.0,210.0,1,left,MISS K. Porziņģis 25' 3PT,[204001],1610612744.0,GSW,,,,Porziņģis,K. Porziņģis,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.79,,,,,,,,,,,,
112,PT04M10.00S,2026-03-11T02:30:50.7Z,1,REGULAR,rebound,defensive,[],1641824,,,1610612741,18,17,2026-03-11T02:30:51Z,1120000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:1),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,111.0,1.0,1.0,0.0,,,,,,
113,PT04M01.00S,2026-03-11T02:30:59.8Z,1,REGULAR,3pt,Jump Shot,[],1642265,90.3580814717477,94.6078431372549,1610612741,18,17,2026-03-11T02:31:03Z,1130000,False,223.0,38.0,1,right,MISS R. Dillingham 3PT,[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,Right Corner 3,24+ Right,,,,,,Missed,,22.62,,,,,,,,,,,,
114,PT03M59.00S,2026-03-11T02:31:01.8Z,1,REGULAR,rebound,defensive,[],1627780,,,1610612744,18,17,2026-03-11T02:31:03Z,1140000,False,,,0,,G. Payton II REBOUND (Off:0 Def:2),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Right Corner 3,24+ Right,,,,,,,,,,,113.0,2.0,2.0,0.0,,,,,,
115,PT03M50.00S,2026-03-11T02:31:11.1Z,1,REGULAR,3pt,Jump Shot,[],1630311,36.61300919842313,42.99555759803921,1610612744,18,17,2026-03-11T02:32:34Z,1150000,False,35.0,292.0,1,left,MISS P. Spencer 29' pullup 3PT,[1630311],1610612744.0,GSW,pullup,,,Spencer,P. Spencer,,,,,Above the Break 3,24+ Center,,,,,,Missed,,29.38,,,,,,,,,,,,
116,PT03M48.00S,2026-03-11T02:31:13.1Z,1,REGULAR,rebound,defensive,[],1630208,,,1610612741,18,17,2026-03-11T02:31:16Z,1160000,False,,,0,,N. Richards REBOUND (Off:0 Def:1),[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Center,,,,,,,,,,,115.0,1.0,1.0,0.0,,,,,,
117,PT03M43.00S,2026-03-11T02:31:18.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630200,71.17279894875165,20.098039215686274,1610612741,18,17,2026-03-11T02:33:10Z,1170000,False,-150.0,218.0,1,right,MISS T. Jones 26' running pullup 3PT,[1630200],1610612741.0,CHI,running pullup,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,26.47,,,,,,,,,,,,
118,PT03M38.00S,2026-03-11T02:31:23.3Z,1,REGULAR,rebound,defensive,[],1627780,,,1610612744,18,17,2026-03-11T03:21:19Z,1180000,False,,,0,,G. Payton II REBOUND (Off:0 Def:3),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,117.0,3.0,3.0,0.0,,,,,,
119,PT03M34.00S,2026-03-11T02:31:26.8Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630311,7.440867279894875,57.35294117647059,1610612744,18,17,2026-03-11T02:34:54Z,1190000,False,-37.0,17.0,1,left,MISS P. Spencer running Layup - blocked,"[1630311, 1630208]",1610612744.0,GSW,running,,,Spencer,P. Spencer,,,,,Restricted Area,0-8 Center,,,,,,Missed,,4.07,Richards,1630208.0,,,,,,,,,,
120,PT03M34.00S,2026-03-11T02:31:26.8Z,1,REGULAR,block,,[],1630208,,,1610612744,18,17,2026-03-11T02:31:30Z,1200000,False,,,0,,N. Richards BLOCK (2 BLK),[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
121,PT03M30.00S,2026-03-11T02:31:30.8Z,1,REGULAR,rebound,defensive,[],1627824,,,1610612741,18,17,2026-03-11T02:31:36Z,1210000,False,,,0,,G. Yabusele REBOUND (Off:0 Def:4),[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,Restricted Area,0-8 Center,,,,,,,,,,,119.0,4.0,4.0,0.0,,,,,,
122,PT03M28.00S,2026-03-11T02:31:33.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630200,93.9060446780552,3.9215686274509802,1610612741,18,20,2026-03-11T02:31:40Z,1220000,False,-230.0,5.0,1,right,T. Jones 3PT running (7 PTS) (R. Dillingham 2 AST),"[1630200, 1642265]",1610612741.0,CHI,running,,,Jones,T. Jones,,,,,Left Corner 3,24+ Left,,,,,,Made,7.0,23.04,,,,,,,R. Dillingham,1642265.0,2.0,,,
124,PT03M13.00S,2026-03-11T02:31:50.0Z,1,REGULAR,foul,personal,[],1642265,,,1610612744,18,20,2026-03-11T02:31:55Z,1240000,False,,,0,,R. Dillingham personal FOUL (1 PF),"[1642265, 1630311]",1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,Above the Break 3,24+ Center,1628953.0,1.0,0.0,Spencer,1630311.0,,,,,,,,,,,,,,,
126,PT03M13.00S,2026-03-11T02:31:56.2Z,1,REGULAR,substitution,out,[],204001,,,1610612744,18,20,2026-03-11T02:32:05Z,1260000,False,,,0,,SUB out: K. Porziņģis,[204001],1610612744.0,GSW,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT03M13.00S,2026-03-11T02:31:56.2Z,1,REGULAR,substitution,out,[],1631466,,,1610612744,18,20,2026-03-11T02:32:05Z,1270000,False,,,0,,SUB out: N. Williams,[1631466],1610612744.0,GSW,,,,Williams,N. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT03M13.00S,2026-03-11T02:31:56.2Z,1,REGULAR,substitution,out,[],1630200,,,1610612744,18,20,2026-03-11T02:32:05Z,1280000,False,,,0,,SUB out: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT03M13.00S,2026-03-11T02:31:56.2Z,1,REGULAR,substitution,in,[],201143,,,1610612744,18,20,2026-03-11T02:32:05Z,1290000,False,,,0,,SUB in: A. Horford,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT03M13.00S,2026-03-11T02:31:56.2Z,1,REGULAR,substitution,in,[],1641764,,,1610612744,18,20,2026-03-11T02:32:05Z,1300000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT03M13.00S,2026-03-11T02:31:56.2Z,1,REGULAR,substitution,in,[],1630581,,,1610612744,18,20,2026-03-11T02:32:05Z,1310000,False,,,0,,SUB in: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT03M06.00S,2026-03-11T02:32:24.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641764,9.543363994743759,56.127450980392155,1610612744,18,20,2026-03-11T02:32:30Z,1320000,False,-31.0,37.0,1,left,MISS B. Podziemski driving Layup,[1641764],1610612744.0,GSW,driving,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,4.82,,,,,,,,,,,,
133,PT03M01.00S,2026-03-11T02:32:29.9Z,1,REGULAR,rebound,defensive,[],1627824,,,1610612741,18,20,2026-03-11T02:55:19Z,1330000,False,,,0,,G. Yabusele REBOUND (Off:0 Def:5),[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,132.0,5.0,5.0,0.0,,,,,,
136,PT02M56.00S,2026-03-11T02:32:35.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642265,92.9862023653088,58.333333333333336,1610612741,18,20,2026-03-11T02:32:40Z,1360000,False,42.0,13.0,1,right,MISS R. Dillingham driving Layup,[1642265],1610612741.0,CHI,driving,,,Dillingham,R. Dillingham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,4.38,,,,,,,,,,,,
137,PT02M55.00S,2026-03-11T02:32:36.0Z,1,REGULAR,rebound,defensive,[],1630611,,,1610612744,18,20,2026-03-11T02:32:40Z,1370000,False,,,0,,G. Santos REBOUND (Off:0 Def:2),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,136.0,2.0,2.0,0.0,,,,,,
138,PT02M39.00S,2026-03-11T02:32:52.6Z,1,REGULAR,3pt,Jump Shot,[],1630611,4.155716162943495,95.09803921568627,1610612744,18,20,2026-03-11T02:32:56Z,1380000,False,-225.0,-13.0,1,left,MISS G. Santos 3PT,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Left Corner 3,24+ Left,,,,,,Missed,,22.59,,,,,,,,,,,,
139,PT02M35.00S,2026-03-11T02:32:56.6Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612741,18,20,2026-03-11T02:32:56Z,1390000,False,,,0,,J. Giddey REBOUND (Off:0 Def:3),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Left Corner 3,24+ Left,,,,,,,,,,,138.0,3.0,3.0,0.0,,,,,,
140,PT02M23.00S,2026-03-11T02:33:07.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630208,88.91261498028909,50.245098039215684,1610612741,18,22,2026-03-11T02:38:45Z,1400000,False,1.0,52.0,1,right,N. Richards floating Jump Shot (2 PTS) (J. Giddey 3 AST),"[1630208, 1630581]",1610612741.0,CHI,floating,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,2.0,5.17,,,,,,,J. Giddey,1630581.0,3.0,,,
142,PT02M06.00S,2026-03-11T02:33:25.2Z,1,REGULAR,3pt,Jump Shot,[],1630311,32.933639947437584,48.529411764705884,1610612744,18,22,2026-03-11T02:33:29Z,1420000,False,7.0,257.0,1,left,MISS P. Spencer 25' step back 3PT,[1630311],1610612744.0,GSW,step back,,,Spencer,P. Spencer,,,,,Above the Break 3,24+ Center,,,,,,Missed,,25.72,,,,,,,,,,,,
143,PT02M03.00S,2026-03-11T02:33:28.2Z,1,REGULAR,rebound,defensive,[],1642265,,,1610612741,18,22,2026-03-11T02:33:29Z,1430000,False,,,0,,R. Dillingham REBOUND (Off:0 Def:1),[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,Above the Break 3,24+ Center,,,,,,,,,,,142.0,1.0,1.0,0.0,,,,,,
144,PT01M52.00S,2026-03-11T02:33:39.0Z,1,REGULAR,3pt,Jump Shot,[],1641824,70.90998685939553,75.98039215686273,1610612741,18,22,2026-03-11T02:33:44Z,1440000,False,130.0,221.0,1,right,MISS M. Buzelis 25' pullup 3PT,[1641824],1610612741.0,CHI,pullup,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.63,,,,,,,,,,,,
145,PT01M48.00S,2026-03-11T02:33:43.4Z,1,REGULAR,rebound,defensive,[],1627780,,,1610612744,18,22,2026-03-11T02:33:43Z,1450000,False,,,0,,G. Payton II REBOUND (Off:0 Def:4),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,144.0,4.0,4.0,0.0,,,,,,
146,PT01M28.00S,2026-03-11T02:34:02.8Z,1,REGULAR,3pt,Jump Shot,[],1630311,13.272010512483574,4.67984068627451,1610612744,21,22,2026-03-11T02:34:09Z,1460000,False,227.0,72.0,1,left,P. Spencer 3PT  (6 PTS) (A. Horford 2 AST),"[1630311, 201143]",1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,Right Corner 3,24+ Right,,,,,,Made,6.0,23.79,,,,,,,A. Horford,201143.0,2.0,,,
148,PT01M16.00S,2026-03-11T02:34:14.5Z,1,REGULAR,turnover,bad pass,[],1630581,,,1610612741,21,22,2026-03-11T02:34:52Z,1480000,False,,,0,,J. Giddey bad pass TURNOVER (1 TO),"[1630581, 1641764]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Podziemski,1641764.0
149,PT01M16.00S,2026-03-11T02:34:14.5Z,1,REGULAR,steal,,[],1641764,,,1610612744,21,22,2026-03-11T02:34:18Z,1490000,False,,,0,,B. Podziemski STEAL (1 STL),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
150,PT01M11.00S,2026-03-11T02:34:20.4Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",201143,25.969119579500656,11.519607843137255,1610612744,21,22,2026-03-11T02:34:28Z,1500000,False,192.0,192.0,1,left,MISS A. Horford 27' running 3PT,[201143],1610612744.0,GSW,running,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,27.15,,,,,,,,,,,,
151,PT01M08.00S,2026-03-11T02:34:23.4Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612741,21,22,2026-03-11T02:34:24Z,1510000,False,,,0,,J. Giddey REBOUND (Off:0 Def:4),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,150.0,4.0,4.0,0.0,,,,,,
152,PT00M59.80S,2026-03-11T02:34:34.9Z,1,REGULAR,turnover,out-of-bounds,[],1630581,,,1610612741,21,22,2026-03-11T02:34:39Z,1520000,False,,,0,,J. Giddey lost ball out-of-bounds TURNOVER (2 TO),[1630581],1610612741.0,CHI,lost ball,,,Giddey,J. Giddey,,,,,Mid-Range,8-16 Left,1628953.0,,,,,,,,,,,,,,,,,2.0,,
153,PT00M59.80S,2026-03-11T02:34:38.6Z,1,REGULAR,substitution,out,[],1627780,,,1610612744,21,22,2026-03-11T02:34:45Z,1530000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT00M59.80S,2026-03-11T02:34:38.6Z,1,REGULAR,substitution,out,[],1642265,,,1610612744,21,22,2026-03-11T02:34:45Z,1540000,False,,,0,,SUB out: R. Dillingham,[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT00M59.80S,2026-03-11T02:34:38.6Z,1,REGULAR,substitution,in,[],1642954,,,1610612744,21,22,2026-03-11T02:34:45Z,1550000,False,,,0,,SUB in: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT00M59.80S,2026-03-11T02:34:38.6Z,1,REGULAR,substitution,in,[],1631159,,,1610612744,21,22,2026-03-11T02:34:45Z,1560000,False,,,0,,SUB in: L. Miller,[1631159],1610612741.0,CHI,,,,Miller,L. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT00M45.30S,2026-03-11T02:35:03.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630611,11.777266754270697,96.07843137254902,1610612744,24,22,2026-03-11T02:35:07Z,1570000,False,-230.0,58.0,1,left,G. Santos 3PT  (6 PTS) (B. Podziemski 2 AST),"[1630611, 1641764]",1610612744.0,GSW,,,,Santos,G. Santos,,,,,Left Corner 3,24+ Left,,,,,,Made,6.0,23.76,,,,,,,B. Podziemski,1641764.0,2.0,,,
159,PT00M32.20S,2026-03-11T02:35:21.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641824,87.99277266754271,56.86274509803921,1610612741,24,24,2026-03-11T02:35:25Z,1590000,False,34.0,60.0,1,right,M. Buzelis 6' driving Layup (6 PTS) (L. Miller 1 AST),"[1641824, 1631159]",1610612741.0,CHI,driving,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,6.0,6.95,,,,,,,L. Miller,1631159.0,1.0,,,
161,PT00M28.50S,2026-03-11T02:35:34.4Z,1,REGULAR,3pt,Jump Shot,[],1641764,28.597240473061763,24.509803921568626,1610612744,27,24,2026-03-11T02:35:38Z,1610000,False,127.0,216.0,1,left,B. Podziemski 25' 3PT pullup (5 PTS),[1641764],1610612744.0,GSW,pullup,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,,,,,,Made,5.0,25.11,,,,,,,,,,,,
162,PT00M07.60S,2026-03-11T02:35:58.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631159,93.11760840998686,47.05882352941176,1610612741,27,26,2026-03-11T02:36:01Z,1620000,False,-15.0,12.0,1,right,L. Miller reverse Layup (2 PTS) (J. Giddey 4 AST),"[1631159, 1630581]",1610612741.0,CHI,reverse,,,Miller,L. Miller,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,1.91,,,,,,,J. Giddey,1630581.0,4.0,,,
164,PT00M00.00S,2026-03-11T02:36:08.2Z,1,REGULAR,3pt,Jump Shot,[],201143,34.773324572930356,40.10416666666667,1610612744,30,26,2026-03-11T03:06:55Z,1640000,False,49.0,274.0,1,left,A. Horford 27' 3PT  (3 PTS) (P. Spencer 1 AST),"[201143, 1630311]",1610612744.0,GSW,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Center,,,,,,Made,3.0,27.88,,,,,,,P. Spencer,1630311.0,1.0,,,
166,PT00M00.00S,2026-03-11T02:36:15.6Z,1,REGULAR,period,end,[],0,,,1610612741,30,26,2026-03-11T02:36:15Z,1660000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2026-03-11T02:38:45.3Z,2,REGULAR,substitution,out,['startperiod'],1630611,,,1610612741,30,26,2026-03-11T02:39:05Z,1670000,False,,,0,,SUB out: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2026-03-11T02:38:45.3Z,2,REGULAR,substitution,out,['startperiod'],201143,,,1610612741,30,26,2026-03-11T02:39:05Z,1680000,False,,,0,,SUB out: A. Horford,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2026-03-11T02:38:45.3Z,2,REGULAR,substitution,out,['startperiod'],1630311,,,1610612741,30,26,2026-03-11T02:39:05Z,1690000,False,,,0,,SUB out: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2026-03-11T02:38:45.3Z,2,REGULAR,substitution,out,['startperiod'],1642954,,,1610612741,30,26,2026-03-11T02:39:05Z,1700000,False,,,0,,SUB out: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
