actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
82,PT07M12.00S,2026-01-20T03:22:25.8Z,1,REGULAR,substitution,out,[],1642366,,,1610612744,11,11,2026-01-20T03:22:31Z,820000,False,,,0,,SUB out: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT07M12.00S,2026-01-20T03:22:25.8Z,1,REGULAR,substitution,in,[],1631218,,,1610612744,11,11,2026-01-20T03:22:31Z,830000,False,,,0,,SUB in: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT07M12.00S,2026-01-20T03:22:25.8Z,1,REGULAR,substitution,in,[],1627741,,,1610612744,11,11,2026-01-20T03:22:31Z,840000,False,,,0,,SUB in: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT07M12.00S,2026-01-20T03:22:40.9Z,1,REGULAR,freethrow,1 of 1,[],1641764,,,1610612744,12,11,2026-01-20T03:22:40Z,850000,False,,,0,,B. Podziemski Free Throw 1 of 1 (3 PTS),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,Made,,,,,,,,,,,,,,,3.0,,,
86,PT07M01.00S,2026-01-20T03:22:53.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,6.521024967148489,45.34313725490196,1610612748,12,13,2026-01-20T03:22:59Z,860000,False,23.0,9.0,1,left,N. Powell driving reverse Layup (4 PTS) (A. Wiggins 1 AST),"[1626181, 203952]",1610612748.0,MIA,driving reverse,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,2.49,Made,,,,,,,,,,,,,,,4.0,A. Wiggins,203952.0,1.0
88,PT06M52.00S,2026-01-20T03:23:02.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641764,84.70762155059133,45.09803921568628,1610612744,12,13,2026-01-20T03:23:05Z,880000,False,-25.0,91.0,1,right,MISS B. Podziemski 9' driving floating Shot,[1641764],1610612744.0,GSW,driving floating,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),8-16 Center,9.44,Missed,,,,,,,,,,,,,,,,,,
89,PT06M49.00S,2026-01-20T03:23:05.3Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,12,13,2026-01-20T03:23:07Z,890000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,88.0,1.0,1.0,0.0,,,,,,,,,,,,,,
90,PT06M40.00S,2026-01-20T03:23:14.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641796,6.389618922470433,46.568627450980394,1610612748,12,15,2026-01-20T03:23:18Z,900000,False,17.0,8.0,1,left,P. Larsson cutting Layup (4 PTS) (B. Adebayo 1 AST),"[1641796, 1628389]",1610612748.0,MIA,cutting,,,Larsson,P. Larsson,,,,,Restricted Area,0-8 Center,1.88,Made,,,,,,,,,,,,,,,4.0,B. Adebayo,1628389.0,1.0
92,PT06M34.00S,2026-01-20T03:23:23.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,12,15,2026-01-20T03:23:23Z,920000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT06M34.00S,2026-01-20T03:25:57.5Z,1,REGULAR,substitution,out,[],1626181,,,1610612744,12,15,2026-01-20T03:26:19Z,930000,False,,,0,,SUB out: N. Powell,[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT06M34.00S,2026-01-20T03:25:57.5Z,1,REGULAR,substitution,in,[],1631170,,,1610612744,12,15,2026-01-20T03:26:19Z,940000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT06M31.00S,2026-01-20T03:26:39.8Z,1,REGULAR,3pt,Jump Shot,[],201939,87.72996057818659,95.34313725490196,1610612744,15,15,2026-01-20T03:26:49Z,950000,False,227.0,63.0,1,right,S. Curry 3PT step back (3 PTS) (B. Podziemski 1 AST),"[201939, 1641764]",1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,Right Corner 3,24+ Right,23.52,Made,,,,,,,,,,,,,,,3.0,B. Podziemski,1641764.0,1.0
97,PT06M09.00S,2026-01-20T03:27:02.5Z,1,REGULAR,foul,personal,"['inpenalty', '3freethrow']",201939,,,1610612748,15,15,2026-01-20T03:28:55Z,970000,False,,,0,,S. Curry shooting personal FOUL (2 PF) (Wiggins 3 FT),"[201939, 203952]",1610612744.0,GSW,shooting,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,,,,2003.0,2.0,0.0,Wiggins,203952.0,,,,,,,,,
99,PT06M09.00S,2026-01-20T03:27:39.6Z,1,REGULAR,freethrow,1 of 3,[],203952,,,1610612748,15,16,2026-01-20T03:29:01Z,990000,False,,,0,,A. Wiggins Free Throw 1 of 3 (6 PTS),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,Made,,,,,,,,,,,,,,,6.0,,,
100,PT06M09.00S,2026-01-20T03:27:39.6Z,1,REGULAR,freethrow,2 of 3,[],203952,,,1610612748,15,17,2026-01-20T03:29:01Z,1000000,False,,,0,,A. Wiggins Free Throw 2 of 3 (7 PTS),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,Made,,,,,,,,,,,,,,,7.0,,,
110,PT06M09.00S,2026-01-20T03:28:05.5Z,1,REGULAR,substitution,out,[],1641796,,,1610612748,15,17,2026-01-20T03:29:17Z,1015000,False,,,0,,SUB out: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT06M09.00S,2026-01-20T03:28:05.5Z,1,REGULAR,substitution,in,[],1631323,,,1610612748,15,17,2026-01-20T03:29:17Z,1022500,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT06M09.00S,2026-01-20T03:27:39.6Z,1,REGULAR,freethrow,3 of 3,[],203952,,,1610612748,15,18,2026-01-20T03:29:01Z,1030000,False,,,0,,A. Wiggins Free Throw 3 of 3 (8 PTS),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,Made,,,,,,,,,,,,,,,8.0,,,
104,PT05M59.00S,2026-01-20T03:28:31.4Z,1,REGULAR,foul,personal,['2freethrow'],1630558,,,1610612744,15,18,2026-01-20T03:28:43Z,1040000,False,,,0,,D. Mitchell shooting personal FOUL (1 PF) (Jackson-Davis 2 FT),"[1630558, 1631218]",1610612748.0,MIA,shooting,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,1628171.0,1.0,0.0,Jackson-Davis,1631218.0,,,,,,,,,
106,PT05M59.00S,2026-01-20T03:28:59.1Z,1,REGULAR,freethrow,1 of 2,[],1631218,,,1610612744,15,18,2026-01-20T03:29:14Z,1060000,False,,,0,,MISS T. Jackson-Davis Free Throw 1 of 2,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
107,PT05M59.00S,2026-01-20T03:28:59.1Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612744,15,18,2026-01-20T03:29:14Z,1070000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,106.0,,,,,,,,,,,,,,,,,
108,PT05M59.00S,2026-01-20T03:28:59.1Z,1,REGULAR,freethrow,2 of 2,[],1631218,,,1610612744,15,18,2026-01-20T03:29:14Z,1080000,False,,,0,,MISS T. Jackson-Davis Free Throw 2 of 2,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
109,PT05M57.00S,2026-01-20T03:29:01.1Z,1,REGULAR,rebound,defensive,[],203952,,,1610612748,15,18,2026-01-20T03:29:14Z,1090000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:3),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,,108.0,4.0,3.0,1.0,,,,,,,,,,,,,,
112,PT05M42.00S,2026-01-20T03:29:29.5Z,1,REGULAR,3pt,Jump Shot,[],203952,30.042706964520367,67.64705882352942,1610612748,15,18,2026-01-20T03:29:34Z,1100000,False,-88.0,230.0,1,left,MISS A. Wiggins 24' 3PT,[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,24.62,Missed,,,,,,,,,,,,,,,,,,
113,PT05M37.00S,2026-01-20T03:29:34.5Z,1,REGULAR,rebound,offensive,[],1630558,,,1610612748,15,18,2026-01-20T03:29:34Z,1110000,False,,,0,,D. Mitchell REBOUND (Off:1 Def:1),[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,112.0,2.0,1.0,1.0,,,,,,,,,,,,,,
114,PT05M34.00S,2026-01-20T03:29:36.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630558,26.757555847568987,17.15686274509804,1610612748,15,21,2026-01-20T03:30:22Z,1120000,False,164.0,199.0,1,left,D. Mitchell 25' 3PT  (3 PTS) (J. Jaquez Jr. 1 AST),"[1630558, 1631170]",1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,25.8,Made,,,,,,,,,,,,,,,3.0,J. Jaquez Jr.,1631170.0,1.0
116,PT05M24.00S,2026-01-20T03:29:49.2Z,1,REGULAR,foul,personal,['2freethrow'],1631170,,,1610612744,15,21,2026-01-20T03:29:57Z,1140000,False,,,0,,J. Jaquez Jr. shooting personal FOUL (1 PF) (Curry 2 FT),"[1631170, 201939]",1610612748.0,MIA,shooting,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1628171.0,1.0,0.0,Curry,201939.0,,,,,,,,,
118,PT05M24.00S,2026-01-20T03:30:14.3Z,1,REGULAR,freethrow,1 of 2,[],201939,,,1610612744,16,21,2026-01-20T03:30:14Z,1160000,False,,,0,,S. Curry Free Throw 1 of 2 (4 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Made,,,,,,,,,,,,,,,4.0,,,
119,PT05M24.00S,2026-01-20T03:30:32.4Z,1,REGULAR,freethrow,2 of 2,[],201939,,,1610612744,17,21,2026-01-20T03:30:32Z,1170000,False,,,0,,S. Curry Free Throw 2 of 2 (5 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Made,,,,,,,,,,,,,,,5.0,,,
120,PT05M08.00S,2026-01-20T03:30:49.5Z,1,REGULAR,3pt,Jump Shot,[],1630558,32.14520367936925,46.81372549019608,1610612748,17,21,2026-01-20T03:30:54Z,1180000,False,16.0,250.0,1,left,MISS D. Mitchell 25' 3PT,[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,25.02,Missed,,,,,,,,,,,,,,,,,,
121,PT05M04.00S,2026-01-20T03:30:53.5Z,1,REGULAR,rebound,offensive,[],1631323,,,1610612748,17,21,2026-01-20T03:30:54Z,1190000,False,,,0,,S. Fontecchio REBOUND (Off:1 Def:0),[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Center,,,120.0,1.0,0.0,1.0,,,,,,,,,,,,,,
122,PT05M04.00S,2026-01-20T03:30:54.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631323,5.590000152587891,50.0,1610612748,17,23,2026-01-20T03:30:54Z,1200000,False,0.0,0.0,1,left,S. Fontecchio putback Layup (2 PTS),[1631323],1610612748.0,MIA,putback,,,Fontecchio,S. Fontecchio,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,,,,,,2.0,,,
123,PT04M44.00S,2026-01-20T03:31:15.4Z,1,REGULAR,turnover,out-of-bounds,[],1641764,,,1610612744,17,23,2026-01-20T03:31:20Z,1210000,False,,,0,,B. Podziemski lost ball out-of-bounds TURNOVER (1 TO),[1641764],1610612744.0,GSW,lost ball,,,Podziemski,B. Podziemski,,,,,Mid-Range,8-16 Right,,,,,,,1628487.0,,,,,1.0,,,,,,,,
124,PT04M36.00S,2026-01-20T03:31:30.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631170,7.30946123521682,96.56862745098039,1610612748,17,23,2026-01-20T03:31:33Z,1220000,False,-233.0,16.0,1,left,MISS J. Jaquez Jr. 3PT,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Left Corner 3,24+ Left,23.34,Missed,,,,,,,,,,,,,,,,,,
125,PT04M32.00S,2026-01-20T03:31:34.0Z,1,REGULAR,rebound,defensive,[],1641764,,,1610612744,17,23,2026-01-20T03:31:33Z,1230000,False,,,0,,B. Podziemski REBOUND (Off:0 Def:1),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Left Corner 3,24+ Left,,,124.0,1.0,1.0,0.0,,,,,,,,,,,,,,
126,PT04M22.00S,2026-01-20T03:31:44.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627780,93.64323258869908,57.84313725490197,1610612744,19,23,2026-01-20T03:31:46Z,1240000,False,39.0,7.0,1,right,G. Payton II Layup (2 PTS) (S. Curry 3 AST),"[1627780, 201939]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,3.99,Made,,,,,,,,,,,,,,,2.0,S. Curry,201939.0,3.0
128,PT04M15.00S,2026-01-20T03:31:51.4Z,1,REGULAR,3pt,Jump Shot,[],203952,3.892904073587385,96.32352941176471,1610612748,19,26,2026-01-20T03:31:56Z,1260000,False,-232.0,-16.0,1,left,A. Wiggins 3PT  (11 PTS) (B. Adebayo 2 AST),"[203952, 1628389]",1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Left Corner 3,24+ Left,23.21,Made,,,,,,,,,,,,,,,11.0,B. Adebayo,1628389.0,2.0
130,PT03M52.00S,2026-01-20T03:32:13.9Z,1,REGULAR,3pt,Jump Shot,[],1627741,87.20433639947439,3.431372549019608,1610612744,19,26,2026-01-20T03:32:56Z,1280000,False,-233.0,68.0,1,right,MISS B. Hield 24' step back 3PT,[1627741],1610612744.0,GSW,step back,,,Hield,B. Hield,,,,,Left Corner 3,24+ Left,24.25,Missed,,,,,,,,,,,,,,,,,,
131,PT03M50.00S,2026-01-20T03:32:15.9Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,19,26,2026-01-20T03:32:18Z,1290000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Left Corner 3,24+ Left,,,130.0,2.0,2.0,0.0,,,,,,,,,,,,,,
132,PT03M46.00S,2026-01-20T03:32:20.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631323,26.62614980289093,7.352941176470589,1610612748,19,26,2026-01-20T03:32:25Z,1300000,False,213.0,198.0,1,left,MISS S. Fontecchio 29' running 3PT,[1631323],1610612748.0,MIA,running,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Right Center,29.08,Missed,,,,,,,,,,,,,,,,,,
133,PT03M43.00S,2026-01-20T03:32:23.1Z,1,REGULAR,rebound,offensive,[],1630558,,,1610612748,19,26,2026-01-20T03:32:23Z,1310000,False,,,0,,D. Mitchell REBOUND (Off:2 Def:1),[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,132.0,3.0,1.0,2.0,,,,,,,,,,,,,,
134,PT03M42.00S,2026-01-20T03:32:24.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631323,27.808804204993432,16.42156862745098,1610612748,19,26,2026-01-20T03:32:27Z,1320000,False,168.0,209.0,1,left,MISS S. Fontecchio 26' 3PT,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Right Center,26.8,Missed,,,,,,,,,,,,,,,,,,
135,PT03M39.00S,2026-01-20T03:32:27.1Z,1,REGULAR,rebound,defensive,[],1627780,,,1610612744,19,26,2026-01-20T03:32:27Z,1330000,False,,,0,,G. Payton II REBOUND (Off:0 Def:1),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Right Center,,,134.0,1.0,1.0,0.0,,,,,,,,,,,,,,
136,PT03M32.00S,2026-01-20T03:32:34.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631218,92.85479632063075,52.69607843137255,1610612744,21,26,2026-01-20T03:32:38Z,1340000,False,13.0,15.0,1,right,T. Jackson-Davis cutting Layup (2 PTS) (S. Curry 4 AST),"[1631218, 201939]",1610612744.0,GSW,cutting,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,2.0,Made,,,,,,,,,,,,,,,2.0,S. Curry,201939.0,4.0
138,PT03M25.00S,2026-01-20T03:32:46.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,21,26,2026-01-20T03:32:46Z,1360000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT03M25.00S,2026-01-20T03:35:22.3Z,1,REGULAR,substitution,out,[],1627780,,,1610612748,21,26,2026-01-20T03:35:38Z,1370000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT03M25.00S,2026-01-20T03:35:22.3Z,1,REGULAR,substitution,out,[],201939,,,1610612748,21,26,2026-01-20T03:35:38Z,1380000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT03M25.00S,2026-01-20T03:35:22.3Z,1,REGULAR,substitution,out,[],1631218,,,1610612748,21,26,2026-01-20T03:35:38Z,1390000,False,,,0,,SUB out: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT03M25.00S,2026-01-20T03:35:22.3Z,1,REGULAR,substitution,out,[],1628389,,,1610612748,21,26,2026-01-20T03:35:38Z,1400000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT03M25.00S,2026-01-20T03:35:22.3Z,1,REGULAR,substitution,out,[],203952,,,1610612748,21,26,2026-01-20T03:35:38Z,1410000,False,,,0,,SUB out: A. Wiggins,[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT03M25.00S,2026-01-20T03:35:22.3Z,1,REGULAR,substitution,out,[],1630558,,,1610612748,21,26,2026-01-20T03:35:38Z,1420000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT03M25.00S,2026-01-20T03:35:22.3Z,1,REGULAR,substitution,in,[],201143,,,1610612748,21,26,2026-01-20T03:35:38Z,1430000,False,,,0,,SUB in: A. Horford,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT03M25.00S,2026-01-20T03:35:22.3Z,1,REGULAR,substitution,in,[],1642954,,,1610612748,21,26,2026-01-20T03:35:38Z,1440000,False,,,0,,SUB in: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT03M25.00S,2026-01-20T03:35:22.3Z,1,REGULAR,substitution,in,[],202710,,,1610612748,21,26,2026-01-20T03:35:38Z,1450000,False,,,0,,SUB in: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT03M25.00S,2026-01-20T03:35:22.3Z,1,REGULAR,substitution,in,[],1642276,,,1610612748,21,26,2026-01-20T03:35:38Z,1460000,False,,,0,,SUB in: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT03M25.00S,2026-01-20T03:35:22.3Z,1,REGULAR,substitution,in,[],1626181,,,1610612748,21,26,2026-01-20T03:35:38Z,1470000,False,,,0,,SUB in: N. Powell,[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT03M25.00S,2026-01-20T03:35:22.3Z,1,REGULAR,substitution,in,[],1642857,,,1610612748,21,26,2026-01-20T03:35:38Z,1480000,False,,,0,,SUB in: K. Jakučionis,[1642857],1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT03M18.00S,2026-01-20T03:35:53.5Z,1,REGULAR,3pt,Jump Shot,[],1642857,24.392247043363994,84.80392156862744,1610612748,21,26,2026-01-20T03:36:01Z,1490000,False,-174.0,177.0,1,left,MISS K. Jakučionis 24' 3PT,[1642857],1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,Above the Break 3,24+ Left Center,24.81,Missed,,,,,,,,,,,,,,,,,,
153,PT03M15.00S,2026-01-20T03:35:56.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612744,21,26,2026-01-20T03:36:01Z,1500000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Left Center,,,152.0,,,,,,,,,,,,,,,,,
155,PT03M04.00S,2026-01-20T03:36:15.7Z,1,REGULAR,3pt,Jump Shot,[],201143,69.85873850197109,73.2843137254902,1610612744,21,26,2026-01-20T03:36:19Z,1520000,False,116.0,231.0,1,right,MISS A. Horford 25' 3PT,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,25.85,Missed,,,,,,,,,,,,,,,,,,
156,PT03M01.00S,2026-01-20T03:36:18.7Z,1,REGULAR,rebound,defensive,[],1642857,,,1610612748,21,26,2026-01-20T03:36:19Z,1530000,False,,,0,,K. Jakučionis REBOUND (Off:0 Def:1),[1642857],1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,Above the Break 3,24+ Right Center,,,155.0,1.0,1.0,0.0,,,,,,,,,,,,,,
157,PT02M50.00S,2026-01-20T03:36:29.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1642276,6.521024967148489,44.6078431372549,1610612748,21,28,2026-01-20T03:36:32Z,1540000,False,27.0,9.0,1,left,K. Ware alley-oop DUNK (2 PTS) (J. Jaquez Jr. 2 AST),"[1642276, 1631170]",1610612748.0,MIA,alley-oop,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,2.84,Made,,,,,,,,,,,,,,,2.0,J. Jaquez Jr.,1631170.0,2.0
159,PT02M35.00S,2026-01-20T03:36:44.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642954,92.85479632063075,47.05882352941176,1610612744,23,28,2026-01-20T03:36:47Z,1560000,False,-15.0,15.0,1,right,W. Richard cutting Layup (2 PTS) (J. Butler III 1 AST),"[1642954, 202710]",1610612744.0,GSW,cutting,,,Richard,W. Richard,,,,,Restricted Area,0-8 Center,2.08,Made,,,,,,,,,,,,,,,2.0,J. Butler III,202710.0,1.0
161,PT02M23.00S,2026-01-20T03:36:56.9Z,1,REGULAR,3pt,Jump Shot,[],1626181,8.754927726675426,2.450980392156863,1610612748,23,28,2026-01-20T03:37:02Z,1580000,False,238.0,30.0,1,left,MISS N. Powell 3PT,[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,Right Corner 3,24+ Right,23.96,Missed,,,,,,,,,,,,,,,,,,
162,PT02M21.00S,2026-01-20T03:36:58.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612748,23,28,2026-01-20T03:37:02Z,1590000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Right Corner 3,24+ Right,,,161.0,,,,,,,,,,,,,,,,,
164,PT02M19.00S,2026-01-20T03:37:21.0Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1631170,2.7102496714848883,22.794117647058822,1610612748,23,28,2026-01-20T03:37:28Z,1610000,False,136.0,-27.0,1,left,MISS J. Jaquez Jr. 13' Jump Shot,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Mid-Range,8-16 Right,13.87,Missed,,,,,,,,,,,,,,,,,,
165,PT02M16.00S,2026-01-20T03:37:24.0Z,1,REGULAR,rebound,defensive,[],201143,,,1610612744,23,28,2026-01-20T03:37:28Z,1620000,False,,,0,,A. Horford REBOUND (Off:0 Def:1),[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,Mid-Range,8-16 Right,,,164.0,1.0,1.0,0.0,,,,,,,,,,,,,,
166,PT02M07.00S,2026-01-20T03:37:33.0Z,1,REGULAR,3pt,Jump Shot,[],201143,68.15045992115637,62.745098039215684,1610612744,26,28,2026-01-20T03:37:36Z,1630000,False,64.0,247.0,1,right,A. Horford 25' 3PT  (3 PTS) (B. Podziemski 2 AST),"[201143, 1641764]",1610612744.0,GSW,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Center,25.5,Made,,,,,,,,,,,,,,,3.0,B. Podziemski,1641764.0,2.0
169,PT01M52.00S,2026-01-20T03:37:54.0Z,1,REGULAR,substitution,out,[],1641764,,,1610612748,26,28,2026-01-20T03:37:58Z,1660000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT01M52.00S,2026-01-20T03:37:54.0Z,1,REGULAR,substitution,out,[],1627741,,,1610612748,26,28,2026-01-20T03:37:58Z,1670000,False,,,0,,SUB out: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT01M52.00S,2026-01-20T03:37:54.0Z,1,REGULAR,substitution,in,[],1630311,,,1610612748,26,28,2026-01-20T03:37:58Z,1680000,False,,,0,,SUB in: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
