actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
713,PT11M17.00S,2025-10-28T04:06:22.7Z,4,REGULAR,substitution,in,[],1627780,,,1610612763,101,85,2025-10-28T04:25:57Z,5997500,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,,,,,,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,
608,PT11M17.00S,2025-10-28T04:06:27.8Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1642285,,,1610612763,101,86,2025-10-28T04:06:27Z,6000000,False,,,0,,C. Spencer Free Throw 1 of 2 (7 PTS),[1642285],1610612763.0,MEM,,,,,,,,,,Made,7.0,Spencer,C. Spencer,,,,,,,,,,,,,,,,,
609,PT11M17.00S,2025-10-28T04:06:33.3Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1642285,,,1610612763,101,87,2025-10-28T04:06:33Z,6010000,False,,,0,,C. Spencer Free Throw 2 of 2 (8 PTS),[1642285],1610612763.0,MEM,,,,,,,,,,Made,8.0,Spencer,C. Spencer,,,,,,,,,,,,,,,,,
611,PT10M56.00S,2025-10-28T04:06:59.2Z,4,REGULAR,foul,personal,['2freethrow'],1642285,,,1610612744,101,87,2025-10-28T04:07:03Z,6020000,False,,,0,,C. Spencer shooting personal FOUL (3 PF) (Podziemski 2 FT),"[1642285, 1641764]",1610612763.0,MEM,shooting,,,,,,Mid-Range,16-24 Right Center,,,,Spencer,C. Spencer,,,,,,,,,,,1628168.0,3.0,0.0,Podziemski,1641764.0,,
613,PT10M56.00S,2025-10-28T04:07:27.2Z,4,REGULAR,freethrow,1 of 2,[],1641764,,,1610612744,101,87,2025-10-28T04:07:44Z,6040000,False,,,0,,MISS B. Podziemski Free Throw 1 of 2,[1641764],1610612744.0,GSW,,,,,,,,,,Missed,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,
614,PT10M56.00S,2025-10-28T04:07:27.2Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612744,101,87,2025-10-28T04:07:44Z,6050000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,613.0,,,,,,,,,,,,,
615,PT10M56.00S,2025-10-28T04:07:27.2Z,4,REGULAR,freethrow,2 of 2,[],1641764,,,1610612744,101,87,2025-10-28T04:07:44Z,6060000,False,,,0,,MISS B. Podziemski Free Throw 2 of 2,[1641764],1610612744.0,GSW,,,,,,,,,,Missed,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,
616,PT10M53.00S,2025-10-28T04:07:30.2Z,4,REGULAR,rebound,defensive,[],1629111,,,1610612763,101,87,2025-10-28T04:07:44Z,6070000,False,,,0,,J. Landale REBOUND (Off:2 Def:3),[1629111],1610612763.0,MEM,,,,,,,,,,,,Landale,J. Landale,,,,615.0,5.0,3.0,2.0,,,,,,,,,,
617,PT10M40.00S,2025-10-28T04:07:55.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,90.75229960578186,52.20588235294118,1610612763,101,87,2025-10-28T04:17:44Z,6080000,False,11.0,34.0,1,right,MISS J. Morant driving floating Shot,[1629630],1610612763.0,MEM,driving floating,,,,,,Restricted Area,0-8 Center,3.61,Missed,,Morant,J. Morant,,,,,,,,,,,,,,,,,
618,PT10M39.00S,2025-10-28T04:07:56.7Z,4,REGULAR,rebound,offensive,[],1629111,,,1610612763,101,87,2025-10-28T04:18:00Z,6090000,False,,,0,,J. Landale REBOUND (Off:3 Def:3),[1629111],1610612763.0,MEM,,,,,,,Restricted Area,0-8 Center,,,,Landale,J. Landale,,,,617.0,6.0,3.0,3.0,,,,,,,,,,
619,PT10M39.00S,2025-10-28T04:07:59.4Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629111,94.40999984741211,50.0,1610612763,101,89,2025-10-28T04:18:07Z,6100000,False,0.0,0.0,1,right,J. Landale putback Layup (14 PTS),[1629111],1610612763.0,MEM,putback,,,,,,Restricted Area,0-8 Center,0.0,Made,14.0,Landale,J. Landale,,,,,,,,,,,,,,,,,
620,PT10M21.00S,2025-10-28T04:08:14.1Z,4,REGULAR,3pt,Jump Shot,[],1630541,29.77989487516426,20.098039215686274,1610612744,104,89,2025-10-28T04:08:18Z,6110000,False,150.0,227.0,1,left,M. Moody 27' 3PT  (18 PTS) (B. Podziemski 5 AST),"[1630541, 1641764]",1610612744.0,GSW,,,,,,,Above the Break 3,24+ Right Center,27.21,Made,18.0,Moody,M. Moody,B. Podziemski,1641764.0,5.0,,,,,,,,,,,,,,
622,PT10M07.00S,2025-10-28T04:08:29.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,88.91261498028909,47.549019607843135,1610612763,104,89,2025-10-28T04:18:39Z,6130000,False,-12.0,52.0,1,right,MISS J. Morant driving floating Shot,[1629630],1610612763.0,MEM,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,5.31,Missed,,Morant,J. Morant,,,,,,,,,,,,,,,,,
623,PT10M05.00S,2025-10-28T04:08:31.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612763,104,89,2025-10-28T04:18:39Z,6140000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,622.0,,,,,,,,,,,,,
625,PT10M00.00S,2025-10-28T04:08:56.1Z,4,REGULAR,turnover,out-of-bounds,[],1629630,,,1610612763,104,89,2025-10-28T04:09:11Z,6160000,False,,,0,,J. Morant bad pass out-of-bounds TURNOVER (3 TO),[1629630],1610612763.0,MEM,bad pass,,,,,,Above the Break 3,24+ Center,,,,Morant,J. Morant,,,,,,,,3.0,,,1628168.0,,,,,,
626,PT10M00.00S,2025-10-28T04:09:05.3Z,4,REGULAR,substitution,out,[],1630611,,,1610612744,104,89,2025-10-28T04:09:08Z,6170000,False,,,0,,SUB out: G. Santos,[1630611],1610612744.0,GSW,,,,,,,,,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,
627,PT10M00.00S,2025-10-28T04:09:05.3Z,4,REGULAR,substitution,in,[],1631218,,,1610612744,104,89,2025-10-28T04:09:08Z,6180000,False,,,0,,SUB in: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,,,,,,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,
628,PT09M45.00S,2025-10-28T04:09:17.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1641764,29.911300919842315,25.49019607843137,1610612744,107,89,2025-10-28T04:09:37Z,6190000,False,123.0,229.0,1,left,B. Podziemski 25' 3PT  (20 PTS) (G. Payton II 1 AST),"[1641764, 1627780]",1610612744.0,GSW,,,,,,,Above the Break 3,24+ Right Center,25.94,Made,20.0,Podziemski,B. Podziemski,G. Payton II,1627780.0,1.0,,,,,,,,,,,,,,
630,PT09M30.00S,2025-10-28T04:09:32.7Z,4,REGULAR,3pt,Jump Shot,[],1629723,75.50919842312747,90.44117647058823,1610612763,107,89,2025-10-28T04:09:40Z,6210000,False,202.0,178.0,1,right,MISS J. Konchar 26' 3PT,[1629723],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Right Center,26.92,Missed,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,
631,PT09M28.00S,2025-10-28T04:09:34.7Z,4,REGULAR,rebound,offensive,[],1642285,,,1610612763,107,89,2025-10-28T04:19:19Z,6220000,False,,,0,,C. Spencer REBOUND (Off:1 Def:0),[1642285],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Right Center,,,,Spencer,C. Spencer,,,,630.0,1.0,0.0,1.0,,,,,,,,,,
632,PT09M15.00S,2025-10-28T04:09:48.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629723,76.16622864651774,11.029411764705882,1610612763,107,89,2025-10-28T04:09:57Z,6230000,False,-195.0,172.0,1,right,MISS J. Konchar 25' 3PT,[1629723],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Left Center,25.96,Missed,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,
633,PT09M11.00S,2025-10-28T04:09:52.3Z,4,REGULAR,rebound,defensive,[],1631218,,,1610612744,107,89,2025-10-28T04:09:57Z,6240000,False,,,0,,T. Jackson-Davis REBOUND (Off:0 Def:1),[1631218],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Left Center,,,,Jackson-Davis,T. Jackson-Davis,,,,632.0,1.0,1.0,0.0,,,,,,,,,,
634,PT08M59.00S,2025-10-28T04:10:03.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627780,4.5499342969776615,46.568627450980394,1610612744,109,89,2025-10-28T04:10:13Z,6250000,False,17.0,-10.0,1,left,G. Payton II cutting Layup (4 PTS) (T. Jackson-Davis 1 AST),"[1627780, 1631218]",1610612744.0,GSW,cutting,,,,,,Restricted Area,0-8 Center,1.97,Made,4.0,Payton II,G. Payton II,T. Jackson-Davis,1631218.0,1.0,,,,,,,,,,,,,,
636,PT08M35.00S,2025-10-28T04:10:29.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1642377,93.24901445466492,50.0,1610612763,109,91,2025-10-28T04:20:28Z,6270000,False,0.0,11.0,1,right,J. Wells cutting DUNK (8 PTS) (J. Morant 9 AST),"[1642377, 1629630]",1610612763.0,MEM,cutting,,,,,,Restricted Area,0-8 Center,1.1,Made,8.0,Wells,J. Wells,J. Morant,1629630.0,9.0,,,,,,,,,,,,,,
638,PT08M33.00S,2025-10-28T04:10:34.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,109,91,2025-10-28T04:10:34Z,6290000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT08M33.00S,2025-10-28T04:10:59.6Z,4,REGULAR,substitution,out,[],1641764,,,1610612744,109,91,2025-10-28T04:13:27Z,6300000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,,,,,,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,
640,PT08M33.00S,2025-10-28T04:10:59.6Z,4,REGULAR,substitution,out,[],1630541,,,1610612744,109,91,2025-10-28T04:13:27Z,6310000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,,,,,,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,
641,PT08M33.00S,2025-10-28T04:10:59.6Z,4,REGULAR,substitution,out,[],202710,,,1610612744,109,91,2025-10-28T04:13:27Z,6320000,False,,,0,,SUB out: J. Butler III,[202710],1610612744.0,GSW,,,,,,,,,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,
642,PT08M33.00S,2025-10-28T04:10:59.6Z,4,REGULAR,substitution,out,[],1627780,,,1610612744,109,91,2025-10-28T04:13:27Z,6330000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,,,,,,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,
643,PT08M33.00S,2025-10-28T04:10:59.6Z,4,REGULAR,substitution,out,[],1631218,,,1610612744,109,91,2025-10-28T04:13:27Z,6340000,False,,,0,,SUB out: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,,,,,,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,
644,PT08M33.00S,2025-10-28T04:10:59.6Z,4,REGULAR,substitution,out,[],1642377,,,1610612744,109,91,2025-10-28T04:13:27Z,6350000,False,,,0,,SUB out: J. Wells,[1642377],1610612763.0,MEM,,,,,,,,,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,
645,PT08M33.00S,2025-10-28T04:10:59.6Z,4,REGULAR,substitution,out,[],1629630,,,1610612744,109,91,2025-10-28T04:13:27Z,6360000,False,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,,,,,,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,
646,PT08M33.00S,2025-10-28T04:10:59.6Z,4,REGULAR,substitution,out,[],1629111,,,1610612744,109,91,2025-10-28T04:13:27Z,6370000,False,,,0,,SUB out: J. Landale,[1629111],1610612763.0,MEM,,,,,,,,,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,
647,PT08M33.00S,2025-10-28T04:10:59.6Z,4,REGULAR,substitution,out,[],1629723,,,1610612744,109,91,2025-10-28T04:13:27Z,6380000,False,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,,,,,,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,
648,PT08M33.00S,2025-10-28T04:10:59.6Z,4,REGULAR,substitution,in,[],1642954,,,1610612744,109,91,2025-10-28T04:13:27Z,6390000,False,,,0,,SUB in: W. Richard,[1642954],1610612744.0,GSW,,,,,,,,,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,
649,PT08M33.00S,2025-10-28T04:10:59.6Z,4,REGULAR,substitution,in,[],1630228,,,1610612744,109,91,2025-10-28T04:13:27Z,6400000,False,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,,,,,,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,
650,PT08M33.00S,2025-10-28T04:10:59.6Z,4,REGULAR,substitution,in,[],203110,,,1610612744,109,91,2025-10-28T04:13:27Z,6410000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,,,,,,,,,Green,D. Green,,,,,,,,,,,,,,,,,
651,PT08M33.00S,2025-10-28T04:10:59.6Z,4,REGULAR,substitution,in,[],201939,,,1610612744,109,91,2025-10-28T04:13:27Z,6420000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,,,,,,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,
652,PT08M33.00S,2025-10-28T04:10:59.6Z,4,REGULAR,substitution,in,[],1627741,,,1610612744,109,91,2025-10-28T04:13:27Z,6430000,False,,,0,,SUB in: B. Hield,[1627741],1610612744.0,GSW,,,,,,,,,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,
653,PT08M33.00S,2025-10-28T04:10:59.6Z,4,REGULAR,substitution,in,[],1642914,,,1610612744,109,91,2025-10-28T04:13:27Z,6440000,False,,,0,,SUB in: J. Small,[1642914],1610612763.0,MEM,,,,,,,,,,,,Small,J. Small,,,,,,,,,,,,,,,,,
654,PT08M33.00S,2025-10-28T04:10:59.6Z,4,REGULAR,substitution,in,[],1642907,,,1610612744,109,91,2025-10-28T04:13:27Z,6450000,False,,,0,,SUB in: C. Coward,[1642907],1610612763.0,MEM,,,,,,,,,,,,Coward,C. Coward,,,,,,,,,,,,,,,,,
655,PT08M33.00S,2025-10-28T04:10:59.6Z,4,REGULAR,substitution,in,[],1630583,,,1610612744,109,91,2025-10-28T04:13:27Z,6460000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,,,,,,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,
656,PT08M33.00S,2025-10-28T04:10:59.6Z,4,REGULAR,substitution,in,[],1628991,,,1610612744,109,91,2025-10-28T04:13:27Z,6470000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,,,,,,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,
657,PT08M14.00S,2025-10-28T04:13:53.0Z,4,REGULAR,3pt,Jump Shot,[],203110,30.436925098554536,74.26470588235294,1610612744,112,91,2025-10-28T04:13:57Z,6480000,False,-121.0,234.0,1,left,D. Green 26' 3PT  (7 PTS) (B. Hield 2 AST),"[203110, 1627741]",1610612744.0,GSW,,,,,,,Above the Break 3,24+ Left Center,26.32,Made,7.0,Green,D. Green,B. Hield,1627741.0,2.0,,,,,,,,,,,,,,
659,PT07M49.00S,2025-10-28T04:14:20.2Z,4,REGULAR,turnover,out-of-bounds,[],1642285,,,1610612763,112,91,2025-10-28T04:14:32Z,6500000,False,,,0,,C. Spencer bad pass out-of-bounds TURNOVER (2 TO),[1642285],1610612763.0,MEM,bad pass,,,,,,Above the Break 3,24+ Right Center,,,,Spencer,C. Spencer,,,,,,,,2.0,,,2882.0,,,,,,
660,PT07M40.00S,2025-10-28T04:14:34.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627741,26.49474375821288,11.519607843137255,1610612744,112,91,2025-10-28T04:14:43Z,6510000,False,192.0,197.0,1,left,MISS B. Hield 27' 3PT,[1627741],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Right Center,27.51,Missed,,Hield,B. Hield,,,,,,,,,,,,,,,,,
661,PT07M37.00S,2025-10-28T04:14:37.7Z,4,REGULAR,rebound,defensive,[],1630583,,,1610612763,112,91,2025-10-28T04:14:43Z,6520000,False,,,0,,S. Aldama REBOUND (Off:1 Def:4),[1630583],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Right Center,,,,Aldama,S. Aldama,,,,660.0,5.0,4.0,1.0,,,,,,,,,,
662,PT07M32.00S,2025-10-28T04:14:44.5Z,4,REGULAR,foul,personal,['2freethrow'],203110,,,1610612763,112,91,2025-10-28T04:15:03Z,6530000,False,,,0,,D. Green shooting personal FOUL (6 PF) (Jackson Jr. 2 FT),"[203110, 1628991]",1610612744.0,GSW,shooting,,,,,,Restricted Area,0-8 Center,,,,Green,D. Green,,,,,,,,,,,2882.0,6.0,1.0,Jackson Jr.,1628991.0,,
665,PT07M32.00S,2025-10-28T04:16:18.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,112,91,2025-10-28T04:16:18Z,6560000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT07M32.00S,2025-10-28T04:17:02.9Z,4,REGULAR,substitution,out,[],203110,,,1610612763,112,91,2025-10-28T04:17:59Z,6570000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,,,,,,,,,Green,D. Green,,,,,,,,,,,,,,,,,
667,PT07M32.00S,2025-10-28T04:17:02.9Z,4,REGULAR,substitution,in,[],1642366,,,1610612763,112,91,2025-10-28T04:17:59Z,6580000,False,,,0,,SUB in: Q. Post,[1642366],1610612744.0,GSW,,,,,,,,,,,,Post,Q. Post,,,,,,,,,,,,,,,,,
668,PT07M32.00S,2025-10-28T04:18:17.4Z,4,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,112,92,2025-10-28T04:18:17Z,6590000,False,,,0,,J. Jackson Jr. Free Throw 1 of 2 (11 PTS),[1628991],1610612763.0,MEM,,,,,,,,,,Made,11.0,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,
669,PT07M32.00S,2025-10-28T04:18:35.1Z,4,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,112,93,2025-10-28T04:18:35Z,6600000,False,,,0,,J. Jackson Jr. Free Throw 2 of 2 (12 PTS),[1628991],1610612763.0,MEM,,,,,,,,,,Made,12.0,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,
672,PT07M17.00S,2025-10-28T04:18:56.7Z,4,REGULAR,foul,offensive,[],1630228,,,1610612763,112,93,2025-10-28T04:22:50Z,6630000,False,,,0,,J. Kuminga offensive FOUL (2 PF),"[1630228, 1642285]",1610612744.0,GSW,,,,,,,Restricted Area,0-8 Center,,,,Kuminga,J. Kuminga,,,,,,,,,,,1626301.0,2.0,0.0,Spencer,1642285.0,,
807,PT07M17.00S,2025-10-28T04:19:15.8Z,4,REGULAR,turnover,offensive foul,[],1630228,,,1610612744,112,93,2025-10-28T04:51:13Z,6650000,False,,,0,,J. Kuminga offensive foul TURNOVER (3 TO),[1630228],1610612744.0,GSW,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Kuminga,J. Kuminga,,,,,,,,3.0,,,1626301.0,,,,,,
676,PT07M17.00S,2025-10-28T04:19:38.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612763,112,93,2025-10-28T04:22:36Z,6670000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,PT07M09.00S,2025-10-28T04:22:40.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1642285,68.67608409986859,15.196078431372548,1610612763,112,96,2025-10-28T04:51:13Z,6700000,False,-174.0,242.0,1,right,C. Spencer 29' 3PT pullup (11 PTS) (J. Small 3 AST),"[1642285, 1642914]",1610612763.0,MEM,pullup,,,,,,Above the Break 3,24+ Left Center,29.8,Made,11.0,Spencer,C. Spencer,J. Small,1642914.0,3.0,,,,,,,,,,,,,,
681,PT06M55.00S,2025-10-28T04:22:54.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,7.178055190538765,51.470588235294116,1610612744,114,96,2025-10-28T04:23:01Z,6720000,False,-7.0,15.0,1,left,J. Kuminga Layup (17 PTS) (S. Curry 2 AST),"[1630228, 201939]",1610612744.0,GSW,,,,,,,Restricted Area,0-8 Center,1.67,Made,17.0,Kuminga,J. Kuminga,S. Curry,201939.0,2.0,,,,,,,,,,,,,,
682,PT06M44.00S,2025-10-28T04:23:04.5Z,4,REGULAR,3pt,Jump Shot,[],1630583,91.93495400788436,4.901960784313726,1610612763,114,96,2025-10-28T04:23:21Z,6730000,False,-225.0,23.0,1,right,MISS S. Aldama 3PT,[1630583],1610612763.0,MEM,,,,,,,Left Corner 3,24+ Left,22.67,Missed,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,
683,PT06M40.00S,2025-10-28T04:23:08.5Z,4,REGULAR,rebound,defensive,[],1642366,,,1610612744,114,96,2025-10-28T04:39:39Z,6740000,False,,,0,,Q. Post REBOUND (Off:0 Def:4),[1642366],1610612744.0,GSW,,,,,,,Left Corner 3,24+ Left,,,,Post,Q. Post,,,,682.0,4.0,4.0,0.0,,,,,,,,,,
684,PT06M32.00S,2025-10-28T04:23:17.2Z,4,REGULAR,3pt,Jump Shot,[],1642366,31.61957950065703,37.00980392156863,1610612744,114,96,2025-10-28T04:23:25Z,6750000,False,65.0,245.0,1,left,MISS Q. Post 25' 3PT,[1642366],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Center,25.32,Missed,,Post,Q. Post,,,,,,,,,,,,,,,,,
685,PT06M29.00S,2025-10-28T04:23:20.2Z,4,REGULAR,rebound,offensive,[],1642954,,,1610612744,114,96,2025-10-28T04:25:39Z,6760000,False,,,0,,W. Richard REBOUND (Off:1 Def:1),[1642954],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Center,,,,Richard,W. Richard,,,,684.0,2.0,1.0,1.0,,,,,,,,,,
686,PT06M25.00S,2025-10-28T04:23:24.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642954,5.338370565045992,47.05882352941176,1610612744,116,96,2025-10-28T04:23:30Z,6770000,False,15.0,-2.0,1,left,W. Richard Layup (2 PTS) (Q. Post 1 AST),"[1642954, 1642366]",1610612744.0,GSW,,,,,,,Restricted Area,0-8 Center,1.49,Made,2.0,Richard,W. Richard,Q. Post,1642366.0,1.0,,,,,,,,,,,,,,
688,PT06M15.00S,2025-10-28T04:23:34.8Z,4,REGULAR,3pt,Jump Shot,[],1642914,75.1149802890933,82.35294117647058,1610612763,116,96,2025-10-28T04:29:13Z,6790000,False,162.0,181.0,1,right,MISS J. Small 24' step back 3PT,[1642914],1610612763.0,MEM,step back,,,,,,Above the Break 3,24+ Right Center,24.31,Missed,,Small,J. Small,,,,,,,,,,,,,,,,,
689,PT06M11.00S,2025-10-28T04:23:38.8Z,4,REGULAR,rebound,defensive,[],1630228,,,1610612744,116,96,2025-10-28T04:23:40Z,6800000,False,,,0,,J. Kuminga REBOUND (Off:2 Def:7),[1630228],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Right Center,,,,Kuminga,J. Kuminga,,,,688.0,9.0,7.0,2.0,,,,,,,,,,
690,PT06M00.00S,2025-10-28T04:23:49.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630228,8.623521681997373,48.28431372549019,1610612744,118,96,2025-10-28T04:29:50Z,6810000,False,9.0,29.0,1,left,J. Kuminga cutting DUNK (19 PTS) (S. Curry 3 AST),"[1630228, 201939]",1610612744.0,GSW,cutting,,,,,,Restricted Area,0-8 Center,2.99,Made,19.0,Kuminga,J. Kuminga,S. Curry,201939.0,3.0,,,,,,,,,,,,,,
692,PT05M36.00S,2025-10-28T04:24:13.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,88.78120893561103,47.549019607843135,1610612763,118,98,2025-10-28T04:24:19Z,6830000,False,-12.0,53.0,1,right,J. Jackson Jr. turnaround Jump Shot (14 PTS) (C. Spencer 2 AST),"[1628991, 1642285]",1610612763.0,MEM,turnaround,,,,,,In The Paint (Non-RA),0-8 Center,5.44,Made,14.0,Jackson Jr.,J. Jackson Jr.,C. Spencer,1642285.0,2.0,,,,,,,,,,,,,,
694,PT05M21.00S,2025-10-28T04:24:28.2Z,4,REGULAR,3pt,Jump Shot,[],201939,25.837713534822605,12.745098039215685,1610612744,118,98,2025-10-28T04:30:47Z,6850000,False,186.0,190.0,1,left,MISS S. Curry 26' step back 3PT,[201939],1610612744.0,GSW,step back,,,,,,Above the Break 3,24+ Right Center,26.64,Missed,,Curry,S. Curry,,,,,,,,,,,,,,,,,
695,PT05M19.00S,2025-10-28T04:24:30.2Z,4,REGULAR,rebound,defensive,[],1642914,,,1610612763,118,98,2025-10-28T04:30:47Z,6860000,False,,,0,,J. Small REBOUND (Off:1 Def:2),[1642914],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Right Center,,,,Small,J. Small,,,,694.0,3.0,2.0,1.0,,,,,,,,,,
696,PT05M07.00S,2025-10-28T04:24:42.1Z,4,REGULAR,2pt,Jump Shot,[],1628991,77.34888304862024,29.65686274509804,1610612763,118,98,2025-10-28T04:31:13Z,6870000,False,-102.0,160.0,1,right,MISS J. Jackson Jr. 18' pullup Shot,[1628991],1610612763.0,MEM,pullup,,,,,,Mid-Range,16-24 Left Center,18.99,Missed,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,
697,PT05M06.00S,2025-10-28T04:24:54.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612763,118,98,2025-10-28T04:24:54Z,6880000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,Mid-Range,16-24 Left Center,,,,,,,,,696.0,,,,,,,,,,,,,
698,PT05M06.00S,2025-10-28T04:24:55.9Z,4,REGULAR,foul,personal,[],1642954,,,1610612763,118,98,2025-10-28T04:25:09Z,6890000,False,,,0,,W. Richard loose ball personal FOUL (2 PF),"[1642954, 1642285]",1610612744.0,GSW,loose ball,,,,,,In The Paint (Non-RA),0-8 Center,,,,Richard,W. Richard,,,,,,,,,,,2882.0,2.0,0.0,Spencer,1642285.0,,
700,PT05M06.00S,2025-10-28T04:25:11.2Z,4,REGULAR,substitution,out,[],1630583,,,1610612763,118,98,2025-10-28T04:25:18Z,6910000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,,,,,,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,
