actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId
367,PT09M08.00S,2026-01-10T04:20:45.3Z,3,REGULAR,rebound,offensive,[],202710,,,1610612744,67,67,2026-01-10T04:20:55Z,3510000,False,,,0,,J. Butler III REBOUND (Off:4 Def:1),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Above the Break 3,24+ Right,,,,,,,,,366.0,,,,,,5.0,1.0,4.0,,,
368,PT09M04.00S,2026-01-10T04:20:49.4Z,3,REGULAR,turnover,lost ball,[],202710,,,1610612744,67,67,2026-01-10T04:20:59Z,3520000,False,,,0,,J. Butler III lost ball TURNOVER (2 TO),"[202710, 201942]",1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,2.0,DeRozan,201942.0
369,PT09M04.00S,2026-01-10T04:20:49.4Z,3,REGULAR,steal,,[],201942,,,1610612758,67,67,2026-01-10T04:28:40Z,3530000,False,,,0,,D. DeRozan STEAL (2 STL),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
370,PT08M56.00S,2026-01-10T04:20:58.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203897,71.82982917214193,10.294117647058822,1610612758,67,67,2026-01-10T04:21:05Z,3540000,False,-199.0,212.0,1,right,MISS Z. LaVine 29' 3PT,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,29.06,Missed,,,,,,,,,,,,,,,,,,
371,PT08M51.00S,2026-01-10T04:21:03.2Z,3,REGULAR,rebound,defensive,[],1642366,,,1610612744,67,67,2026-01-10T04:21:05Z,3550000,False,,,0,,Q. Post REBOUND (Off:0 Def:2),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Left Center,,,,,,,,,370.0,,,,,,2.0,2.0,0.0,,,
372,PT08M42.00S,2026-01-10T04:21:11.4Z,3,REGULAR,3pt,Jump Shot,[],201939,29.25427069645204,13.725490196078432,1610612744,70,67,2026-01-10T04:21:26Z,3560000,False,181.0,222.0,1,left,S. Curry 28' 3PT  (21 PTS) (J. Butler III 3 AST),"[201939, 202710]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,28.71,Made,21.0,J. Butler III,202710.0,3.0,,,,,,,,,,,,,,
374,PT08M26.00S,2026-01-10T04:21:27.3Z,3,REGULAR,turnover,bad pass,[],1642875,,,1610612758,70,67,2026-01-10T04:26:41Z,3580000,False,,,0,,M. Raynaud bad pass TURNOVER (2 TO),"[1642875, 201939]",1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,2.0,Curry,201939.0
375,PT08M26.00S,2026-01-10T04:21:27.3Z,3,REGULAR,steal,,[],201939,,,1610612744,70,67,2026-01-10T04:21:29Z,3590000,False,,,0,,S. Curry STEAL (1 STL),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
376,PT08M24.00S,2026-01-10T04:21:32.4Z,3,REGULAR,foul,personal,['2freethrow'],1642875,,,1610612744,70,67,2026-01-10T04:21:47Z,3600000,False,,,0,,M. Raynaud shooting personal FOUL (2 PF) (Butler III 2 FT),"[1642875, 202710]",1610612758.0,SAC,shooting,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1151.0,2.0,0.0,Butler III,202710.0,,,,,,
378,PT08M24.00S,2026-01-10T04:21:57.4Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",202710,,,1610612744,71,67,2026-01-10T04:22:55Z,3620000,False,,,0,,J. Butler III Free Throw 1 of 2 (14 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
379,PT08M24.00S,2026-01-10T04:21:57.4Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",202710,,,1610612744,72,67,2026-01-10T04:22:55Z,3630000,False,,,0,,J. Butler III Free Throw 2 of 2 (15 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
380,PT08M07.00S,2026-01-10T04:22:27.8Z,3,REGULAR,3pt,Jump Shot,[],201942,93.51182654402102,3.9215686274509802,1610612758,72,70,2026-01-10T04:22:44Z,3640000,False,-230.0,8.0,1,right,D. DeRozan 3PT  (18 PTS) (Z. LaVine 3 AST),"[201942, 203897]",1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Left Corner 3,24+ Left,23.06,Made,18.0,Z. LaVine,203897.0,3.0,,,,,,,,,,,,,,
382,PT07M51.00S,2026-01-10T04:22:43.7Z,3,REGULAR,3pt,Jump Shot,[],203110,6.652431011826544,95.83333333333334,1610612744,75,70,2026-01-10T04:22:50Z,3660000,False,-229.0,10.0,1,left,D. Green 3PT  (8 PTS) (S. Curry 8 AST),"[203110, 201939]",1610612744.0,GSW,,,,Green,D. Green,,,,,Left Corner 3,24+ Left,22.94,Made,8.0,S. Curry,201939.0,8.0,,,,,,,,,,,,,,
384,PT07M40.00S,2026-01-10T04:22:55.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201942,87.86136662286465,50.49019607843137,1610612758,75,72,2026-01-10T04:27:40Z,3680000,False,2.0,62.0,1,right,D. DeRozan 6' driving finger roll Layup (20 PTS),[201942],1610612758.0,SAC,driving finger roll,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,6.17,Made,20.0,,,,,,,,,,,,,,,,,
385,PT07M23.00S,2026-01-10T04:23:14.7Z,3,REGULAR,foul,personal,[],201566,,,1610612744,75,72,2026-01-10T04:24:38Z,3690000,False,,,0,,R. Westbrook personal FOUL (2 PF),"[201566, 201939]",1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,1151.0,2.0,0.0,Curry,201939.0,,,,,,
387,PT07M23.00S,2026-01-10T04:23:25.7Z,3,REGULAR,substitution,out,[],1642366,,,1610612744,75,72,2026-01-10T04:23:35Z,3710000,False,,,0,,SUB out: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT07M23.00S,2026-01-10T04:23:25.7Z,3,REGULAR,substitution,in,[],1627780,,,1610612744,75,72,2026-01-10T04:23:35Z,3720000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT07M19.00S,2026-01-10T04:23:45.0Z,3,REGULAR,turnover,out-of-bounds,[],203110,,,1610612744,75,72,2026-01-10T04:28:00Z,3730000,False,,,0,,D. Green bad pass out-of-bounds TURNOVER (2 TO),[203110],1610612744.0,GSW,bad pass,,,Green,D. Green,,,,,Mid-Range,16-24 Center,,,,,,,,,,1151.0,,,,,,,,2.0,,
390,PT07M19.00S,2026-01-10T04:23:49.6Z,3,REGULAR,substitution,out,[],202710,,,1610612758,75,72,2026-01-10T04:23:56Z,3740000,False,,,0,,SUB out: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT07M19.00S,2026-01-10T04:23:49.6Z,3,REGULAR,substitution,in,[],1630611,,,1610612758,75,72,2026-01-10T04:23:56Z,3750000,False,,,0,,SUB in: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT07M03.00S,2026-01-10T04:24:33.6Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],201942,92.9862023653088,81.86274509803921,1610612758,75,72,2026-01-10T04:47:29Z,3800000,False,159.0,13.0,1,right,MISS D. DeRozan 15' pullup Shot,[201942],1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Right,15.99,Missed,,,,,,,,,,,,,,,,,,
397,PT07M01.00S,2026-01-10T04:24:35.6Z,3,REGULAR,rebound,defensive,[],1627780,,,1610612744,75,72,2026-01-10T04:28:57Z,3810000,False,,,0,,G. Payton II REBOUND (Off:2 Def:4),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Mid-Range,8-16 Right,,,,,,,,,396.0,,,,,,6.0,4.0,2.0,,,
398,PT06M52.00S,2026-01-10T04:24:41.9Z,3,REGULAR,turnover,lost ball,[],203110,,,1610612744,75,72,2026-01-10T04:24:53Z,3820000,False,,,0,,D. Green lost ball TURNOVER (3 TO),"[203110, 1631165]",1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,3.0,Ellis,1631165.0
399,PT06M52.00S,2026-01-10T04:24:41.9Z,3,REGULAR,steal,,[],1631165,,,1610612758,75,72,2026-01-10T04:24:44Z,3830000,False,,,0,,K. Ellis STEAL (1 STL),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
400,PT06M36.00S,2026-01-10T04:24:58.6Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203897,78.0059132720105,55.392156862745104,1610612758,75,74,2026-01-10T04:25:06Z,3840000,False,27.0,154.0,1,right,Z. LaVine 15' turnaround Jump Shot (15 PTS),[203897],1610612758.0,SAC,turnaround,,,LaVine,Z. LaVine,,,,,Mid-Range,8-16 Center,15.65,Made,15.0,,,,,,,,,,,,,,,,,
401,PT06M36.00S,2026-01-10T04:25:04.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,75,74,2026-01-10T04:25:04Z,3850000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT06M36.00S,2026-01-10T04:26:59.2Z,3,REGULAR,substitution,out,[],1630541,,,1610612744,75,74,2026-01-10T04:27:50Z,3860000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT06M36.00S,2026-01-10T04:26:59.2Z,3,REGULAR,substitution,in,[],1629001,,,1610612744,75,74,2026-01-10T04:27:50Z,3870000,False,,,0,,SUB in: D. Melton,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT06M16.00S,2026-01-10T04:28:21.8Z,3,REGULAR,3pt,Jump Shot,[],201939,29.6484888304862,17.15686274509804,1610612744,78,74,2026-01-10T04:28:29Z,3880000,False,164.0,226.0,1,left,S. Curry 27' 3PT  (24 PTS) (D. Green 6 AST),"[201939, 203110]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,27.95,Made,24.0,D. Green,203110.0,6.0,,,,,,,,,,,,,,
406,PT05M58.00S,2026-01-10T04:28:39.8Z,3,REGULAR,3pt,Jump Shot,[],203897,80.3712220762155,7.107843137254902,1610612758,78,74,2026-01-10T04:28:47Z,3900000,False,-214.0,132.0,1,right,MISS Z. LaVine 25' 3PT,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,25.19,Missed,,,,,,,,,,,,,,,,,,
407,PT05M55.00S,2026-01-10T04:28:42.7Z,3,REGULAR,rebound,defensive,[],203110,,,1610612744,78,74,2026-01-10T04:28:42Z,3910000,False,,,0,,D. Green REBOUND (Off:0 Def:5),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,,406.0,,,,,,5.0,5.0,0.0,,,
408,PT05M37.00S,2026-01-10T04:29:00.9Z,3,REGULAR,3pt,Jump Shot,[],201939,26.231931668856767,12.990196078431374,1610612744,81,74,2026-01-10T04:30:24Z,3920000,False,185.0,194.0,1,left,S. Curry 26' 3PT pullup (27 PTS) (D. Green 7 AST),"[201939, 203110]",1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,26.81,Made,27.0,D. Green,203110.0,7.0,,,,,,,,,,,,,,
410,PT05M15.00S,2026-01-10T04:29:23.8Z,3,REGULAR,2pt,Jump Shot,[],201942,92.72339027595268,81.12745098039215,1610612758,81,74,2026-01-10T04:30:58Z,3940000,False,156.0,16.0,1,right,MISS D. DeRozan 15' step back Shot,[201942],1610612758.0,SAC,step back,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Right,15.64,Missed,,,,,,,,,,,,,,,,,,
411,PT05M13.00S,2026-01-10T04:29:25.8Z,3,REGULAR,rebound,offensive,[],201942,,,1610612758,81,74,2026-01-10T04:30:58Z,3950000,False,,,0,,D. DeRozan REBOUND (Off:2 Def:0),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Right,,,,,,,,,410.0,,,,,,2.0,0.0,2.0,,,
412,PT05M11.00S,2026-01-10T04:29:29.8Z,3,REGULAR,foul,personal,['2freethrow'],203110,,,1610612758,81,74,2026-01-10T04:30:15Z,3960000,False,,,0,,D. Green shooting personal FOUL (2 PF) (DeRozan 2 FT),"[203110, 201942]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,1151.0,2.0,0.0,DeRozan,201942.0,,,,,,
414,PT05M11.00S,2026-01-10T04:29:58.3Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],201942,,,1610612758,81,75,2026-01-10T04:29:58Z,3980000,False,,,0,,D. DeRozan Free Throw 1 of 2 (21 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
415,PT05M11.00S,2026-01-10T04:29:59.0Z,3,REGULAR,substitution,out,[],203110,,,1610612758,81,75,2026-01-10T04:30:13Z,3990000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT05M11.00S,2026-01-10T04:29:59.0Z,3,REGULAR,substitution,out,[],203897,,,1610612758,81,75,2026-01-10T04:30:13Z,4000000,False,,,0,,SUB out: Z. LaVine,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT05M11.00S,2026-01-10T04:29:59.0Z,3,REGULAR,substitution,out,[],201566,,,1610612758,81,75,2026-01-10T04:30:13Z,4010000,False,,,0,,SUB out: R. Westbrook,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT05M11.00S,2026-01-10T04:29:59.0Z,3,REGULAR,substitution,in,[],201143,,,1610612758,81,75,2026-01-10T04:30:13Z,4020000,False,,,0,,SUB in: A. Horford,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT05M11.00S,2026-01-10T04:29:59.0Z,3,REGULAR,substitution,in,[],1642363,,,1610612758,81,75,2026-01-10T04:30:13Z,4030000,False,,,0,,SUB in: N. Clifford,[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT05M11.00S,2026-01-10T04:29:59.0Z,3,REGULAR,substitution,in,[],203471,,,1610612758,81,75,2026-01-10T04:30:13Z,4040000,False,,,0,,SUB in: D. Schröder,[203471],1610612758.0,SAC,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT05M11.00S,2026-01-10T04:30:22.0Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],201942,,,1610612758,81,76,2026-01-10T04:30:22Z,4050000,False,,,0,,D. DeRozan Free Throw 2 of 2 (22 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
422,PT04M57.00S,2026-01-10T04:30:37.0Z,3,REGULAR,turnover,bad pass,[],1629001,,,1610612744,81,76,2026-01-10T04:30:41Z,4060000,False,,,0,,D. Melton bad pass TURNOVER (1 TO),"[1629001, 201942]",1610612744.0,GSW,,,,Melton,D. Melton,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,1.0,DeRozan,201942.0
423,PT04M57.00S,2026-01-10T04:30:37.0Z,3,REGULAR,steal,,[],201942,,,1610612758,81,76,2026-01-10T04:30:38Z,4070000,False,,,0,,D. DeRozan STEAL (3 STL),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
424,PT04M52.00S,2026-01-10T04:30:44.0Z,3,REGULAR,foul,personal,['2freethrow'],1629001,,,1610612758,81,76,2026-01-10T04:30:55Z,4080000,False,,,0,,D. Melton shooting personal FOUL (3 PF) (Ellis 2 FT),"[1629001, 1631165]",1610612744.0,GSW,shooting,,,Melton,D. Melton,,,,,Mid-Range,8-16 Right,,,,,,,,,,1629177.0,3.0,0.0,Ellis,1631165.0,,,,,,
426,PT04M52.00S,2026-01-10T04:31:17.1Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1631165,,,1610612758,81,77,2026-01-10T04:31:17Z,4100000,False,,,0,,K. Ellis Free Throw 1 of 2 (4 PTS),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
427,PT04M52.00S,2026-01-10T04:31:20.2Z,3,REGULAR,substitution,out,[],1642875,,,1610612758,81,77,2026-01-10T04:31:25Z,4110000,False,,,0,,SUB out: M. Raynaud,[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT04M52.00S,2026-01-10T04:31:20.2Z,3,REGULAR,substitution,in,[],1642928,,,1610612758,81,77,2026-01-10T04:31:25Z,4120000,False,,,0,,SUB in: D. Cardwell,[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT04M52.00S,2026-01-10T04:31:45.3Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1631165,,,1610612758,81,78,2026-01-10T04:31:45Z,4130000,False,,,0,,K. Ellis Free Throw 2 of 2 (5 PTS),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
430,PT04M43.00S,2026-01-10T04:31:57.9Z,3,REGULAR,foul,personal,[],203471,,,1610612744,81,78,2026-01-10T04:32:58Z,4140000,False,,,0,,D. Schröder personal FOUL (1 PF),"[203471, 201939]",1610612758.0,SAC,,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,1151.0,1.0,0.0,Curry,201939.0,,,,,,
432,PT04M34.00S,2026-01-10T04:32:38.3Z,3,REGULAR,2pt,Jump Shot,[],201939,20.318659658344284,79.65686274509804,1610612744,81,78,2026-01-10T04:34:02Z,4160000,False,-148.0,138.0,1,left,MISS S. Curry 20' pullup Shot,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Mid-Range,16-24 Left Center,20.29,Missed,,,,,,,,,,,,,,,,,,
433,PT04M33.00S,2026-01-10T04:32:39.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612758,81,78,2026-01-10T04:34:02Z,4170000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,,,,,432.0,,,,,,,,,,,
434,PT04M29.00S,2026-01-10T04:32:51.8Z,3,REGULAR,foul,personal,[],1629001,,,1610612758,81,78,2026-01-10T04:33:14Z,4180000,False,,,0,,D. Melton loose ball personal FOUL (4 PF),"[1629001, 1631165]",1610612744.0,GSW,loose ball,,,Melton,D. Melton,,,,,Above the Break 3,24+ Center,,,,,,,,,,1629177.0,4.0,0.0,Ellis,1631165.0,,,,,,
437,PT04M07.00S,2026-01-10T04:33:39.3Z,3,REGULAR,foul,personal,['2freethrow'],201143,,,1610612758,81,78,2026-01-10T04:33:54Z,4210000,False,,,0,,A. Horford shooting personal FOUL (2 PF) (Schröder 2 FT),"[201143, 203471]",1610612744.0,GSW,shooting,,,Horford,A. Horford,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,1151.0,2.0,0.0,Schröder,203471.0,,,,,,
439,PT04M07.00S,2026-01-10T04:34:07.4Z,3,REGULAR,freethrow,1 of 2,[],203471,,,1610612758,81,79,2026-01-10T04:34:07Z,4230000,False,,,0,,D. Schröder Free Throw 1 of 2 (8 PTS),[203471],1610612758.0,SAC,,,,Schröder,D. Schröder,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
440,PT04M07.00S,2026-01-10T04:34:08.0Z,3,REGULAR,substitution,out,[],1627780,,,1610612758,81,79,2026-01-10T04:34:18Z,4240000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT04M07.00S,2026-01-10T04:34:08.0Z,3,REGULAR,substitution,out,[],1630611,,,1610612758,81,79,2026-01-10T04:34:18Z,4250000,False,,,0,,SUB out: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT04M07.00S,2026-01-10T04:34:08.0Z,3,REGULAR,substitution,out,[],1631165,,,1610612758,81,79,2026-01-10T04:34:18Z,4260000,False,,,0,,SUB out: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT04M07.00S,2026-01-10T04:34:08.0Z,3,REGULAR,substitution,in,[],1641764,,,1610612758,81,79,2026-01-10T04:34:18Z,4270000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT04M07.00S,2026-01-10T04:34:08.0Z,3,REGULAR,substitution,in,[],1642954,,,1610612758,81,79,2026-01-10T04:34:18Z,4280000,False,,,0,,SUB in: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT04M07.00S,2026-01-10T04:34:08.0Z,3,REGULAR,substitution,in,[],1628370,,,1610612758,81,79,2026-01-10T04:34:18Z,4290000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT04M07.00S,2026-01-10T04:34:34.8Z,3,REGULAR,freethrow,2 of 2,[],203471,,,1610612758,81,80,2026-01-10T04:34:34Z,4300000,False,,,0,,D. Schröder Free Throw 2 of 2 (9 PTS),[203471],1610612758.0,SAC,,,,Schröder,D. Schröder,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
447,PT03M48.00S,2026-01-10T04:34:55.5Z,3,REGULAR,3pt,Jump Shot,[],1629001,8.623521681997373,3.9215686274509802,1610612744,84,80,2026-01-10T04:35:28Z,4310000,False,230.0,29.0,1,left,D. Melton 3PT  (7 PTS) (B. Podziemski 2 AST),"[1629001, 1641764]",1610612744.0,GSW,,,,Melton,D. Melton,,,,,Right Corner 3,24+ Right,23.22,Made,7.0,B. Podziemski,1641764.0,2.0,,,,,,,,,,,,,,
449,PT03M33.00S,2026-01-10T04:35:10.5Z,3,REGULAR,2pt,Jump Shot,[],203471,93.51182654402102,84.06862745098039,1610612758,84,82,2026-01-10T04:35:47Z,4330000,False,170.0,8.0,1,right,D. Schröder 17' pullup Jump Shot (11 PTS),[203471],1610612758.0,SAC,pullup,,,Schröder,D. Schröder,,,,,Mid-Range,16-24 Right,17.05,Made,11.0,,,,,,,,,,,,,,,,,
451,PT03M25.00S,2026-01-10T04:35:22.1Z,3,REGULAR,2pt,Jump Shot,[],201939,11.514454664914586,12.990196078431374,1610612744,84,82,2026-01-10T04:36:58Z,4350000,False,185.0,56.0,1,left,MISS S. Curry 19' pullup Shot,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Mid-Range,16-24 Right,19.32,Missed,,,,,,,,,,,,,,,,,,
452,PT03M23.00S,2026-01-10T04:35:24.1Z,3,REGULAR,rebound,defensive,[],203471,,,1610612758,84,82,2026-01-10T04:36:58Z,4360000,False,,,0,,D. Schröder REBOUND (Off:1 Def:2),[203471],1610612758.0,SAC,,,,Schröder,D. Schröder,,,,,Mid-Range,16-24 Right,,,,,,,,,451.0,,,,,,3.0,2.0,1.0,,,
453,PT03M13.00S,2026-01-10T04:35:30.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203471,90.09526938239159,61.274509803921575,1610612758,84,84,2026-01-10T04:36:52Z,4370000,False,56.0,41.0,1,right,D. Schröder 6' driving finger roll Layup (13 PTS),[203471],1610612758.0,SAC,driving finger roll,,,Schröder,D. Schröder,,,,,In The Paint (Non-RA),0-8 Center,6.95,Made,13.0,,,,,,,,,,,,,,,,,
454,PT03M02.00S,2026-01-10T04:35:47.8Z,3,REGULAR,foul,personal,[],1628370,,,1610612744,84,84,2026-01-10T04:36:17Z,4380000,False,,,0,,M. Monk personal FOUL (2 PF),"[1628370, 201939]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,2534.0,2.0,0.0,Curry,201939.0,,,,,,
456,PT03M02.00S,2026-01-10T04:36:13.0Z,3,REGULAR,substitution,out,[],201939,,,1610612744,84,84,2026-01-10T04:36:20Z,4400000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT03M02.00S,2026-01-10T04:36:13.0Z,3,REGULAR,substitution,in,[],202710,,,1610612744,84,84,2026-01-10T04:36:20Z,4410000,False,,,0,,SUB in: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT02M54.00S,2026-01-10T04:36:29.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629001,6.1268068331143235,60.29411764705882,1610612744,86,84,2026-01-10T04:37:48Z,4420000,False,-51.0,5.0,1,left,D. Melton driving Layup (9 PTS),[1629001],1610612744.0,GSW,driving,,,Melton,D. Melton,,,,,In The Paint (Non-RA),0-8 Center,5.18,Made,9.0,,,,,,,,,,,,,,,,,
459,PT02M42.00S,2026-01-10T04:36:39.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,91.67214191852825,47.05882352941176,1610612758,86,84,2026-01-10T04:38:38Z,4430000,False,-15.0,26.0,1,right,MISS M. Monk driving Layup - blocked,"[1628370, 201143]",1610612758.0,SAC,driving,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,2.97,Missed,,,,,Horford,201143.0,,,,,,,,,,,,
