actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
536,PT11M36.00S,2026-03-28T03:49:24.8Z,4,REGULAR,rebound,defensive,[],1627780,,,1610612744,92,94,2026-03-28T03:49:29Z,5200000,False,,,0,,G. Payton II REBOUND (Off:1 Def:4),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,535.0,5.0,4.0,1.0,,,,,,,,,
537,PT11M25.00S,2026-03-28T03:49:38.1Z,4,REGULAR,foul,personal,['2freethrow'],1641778,,,1610612744,92,94,2026-03-28T03:49:50Z,5210000,False,,,0,,L. Black shooting personal FOUL (2 PF) (Santos 2 FT),"[1641778, 1630611]",1610612764.0,WAS,shooting,,,Black,L. Black,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,202027.0,2.0,0.0,Santos,1630611.0,,,,
540,PT11M25.00S,2026-03-28T03:50:16.2Z,4,REGULAR,freethrow,1 of 2,[],1630611,,,1610612744,92,94,2026-03-28T03:50:16Z,5230000,False,,,0,,MISS G. Santos Free Throw 1 of 2,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
541,PT11M25.00S,2026-03-28T03:50:16.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,92,94,2026-03-28T03:50:16Z,5240000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,540.0,,,,,,,,,,,,
543,PT11M25.00S,2026-03-28T03:50:33.2Z,4,REGULAR,freethrow,2 of 2,[],1630611,,,1610612744,93,94,2026-03-28T03:50:33Z,5250000,False,,,0,,G. Santos Free Throw 2 of 2 (15 PTS),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
546,PT11M13.00S,2026-03-28T03:50:55.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630264,6.750985545335084,49.26470588235294,1610612764,93,96,2026-03-28T04:02:46Z,5280000,False,4.0,11.0,1,left,A. Gill driving Layup (10 PTS),[1630264],1610612764.0,WAS,driving,,,Gill,A. Gill,,,,,Restricted Area,0-8 Center,1.16,Made,10.0,,,,,,,,,,,,,,,,,
547,PT10M56.00S,2026-03-28T03:51:02.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630311,90.32522996057818,53.431372549019606,1610612744,95,96,2026-03-28T04:03:25Z,5290000,False,17.0,38.0,1,right,P. Spencer pullup bank Jump Shot (11 PTS),[1630311],1610612744.0,GSW,pullup bank,,,Spencer,P. Spencer,,,,,Restricted Area,0-8 Center,4.21,Made,11.0,,,,,,,,,,,,,,,,,
548,PT10M42.00S,2026-03-28T03:51:16.5Z,4,REGULAR,3pt,Jump Shot,[],1630551,34.346254927726676,53.431372549019606,1610612764,95,96,2026-03-28T04:03:50Z,5300000,False,-17.0,270.0,1,left,MISS J. Champagnie 27' pullup 3PT,[1630551],1610612764.0,WAS,pullup,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Center,27.09,Missed,,,,,,,,,,,,,,,,,,
549,PT10M40.00S,2026-03-28T03:51:19.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612744,95,96,2026-03-28T03:51:19Z,5310000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,548.0,,,,,,,,,,,,
551,PT10M31.00S,2026-03-28T03:51:32.7Z,4,REGULAR,3pt,Jump Shot,[],203110,71.7969776609724,82.59803921568627,1610612744,95,96,2026-03-28T04:04:48Z,5330000,False,163.0,213.0,1,right,MISS D. Green 26' pullup 3PT,[203110],1610612744.0,GSW,pullup,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,26.79,Missed,,,,,,,,,,,,,,,,,,
552,PT10M29.00S,2026-03-28T03:51:34.7Z,4,REGULAR,rebound,defensive,[],1642860,,,1610612764,95,96,2026-03-28T03:51:37Z,5340000,False,,,0,,W. Riley REBOUND (Off:0 Def:4),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,Above the Break 3,24+ Right Center,,,,,,,,551.0,4.0,4.0,0.0,,,,,,,,,
553,PT10M20.00S,2026-03-28T03:51:46.0Z,4,REGULAR,foul,personal,[],1627780,,,1610612764,95,96,2026-03-28T03:51:53Z,5350000,False,,,0,,G. Payton II personal FOUL (3 PF),"[1627780, 1642860]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,202026.0,3.0,0.0,Riley,1642860.0,,,,
555,PT10M06.00S,2026-03-28T03:52:19.6Z,4,REGULAR,3pt,Jump Shot,[],1642860,27.38173455978975,88.72549019607843,1610612764,95,96,2026-03-28T04:05:15Z,5370000,False,-194.0,205.0,1,left,MISS W. Riley 28' pullup 3PT,[1642860],1610612764.0,WAS,pullup,,,Riley,W. Riley,,,,,Above the Break 3,24+ Left Center,28.19,Missed,,,,,,,,,,,,,,,,,,
556,PT10M05.00S,2026-03-28T03:52:20.6Z,4,REGULAR,rebound,defensive,[],203110,,,1610612744,95,96,2026-03-28T04:05:27Z,5380000,False,,,0,,D. Green REBOUND (Off:0 Def:4),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,555.0,4.0,4.0,0.0,,,,,,,,,
558,PT09M52.00S,2026-03-28T03:52:45.4Z,4,REGULAR,foul,personal,[],1642860,,,1610612744,95,96,2026-03-28T03:52:54Z,5400000,False,,,0,,W. Riley personal FOUL (2 PF),"[1642860, 1630611]",1610612764.0,WAS,,,,Riley,W. Riley,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,1627963.0,2.0,0.0,Santos,1630611.0,,,,
560,PT09M46.00S,2026-03-28T03:53:05.0Z,4,REGULAR,turnover,out-of-bounds,[],203110,,,1610612744,95,96,2026-03-28T03:53:12Z,5420000,False,,,0,,D. Green lost ball out-of-bounds TURNOVER (3 TO),[203110],1610612744.0,GSW,lost ball,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,3.0,,,,,202027.0,,,,,,,,
564,PT09M34.00S,2026-03-28T03:53:32.9Z,4,REGULAR,foul,personal,['3freethrow'],203110,,,1610612764,95,96,2026-03-28T03:53:45Z,5460000,False,,,0,,D. Green shooting personal FOUL (1 PF) (Riley 3 FT),"[203110, 1642860]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,202026.0,1.0,0.0,Riley,1642860.0,,,,
566,PT09M34.00S,2026-03-28T03:53:55.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,95,96,2026-03-28T03:53:55Z,5480000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT09M34.00S,2026-03-28T03:57:00.6Z,4,REGULAR,freethrow,1 of 3,['fromturnover'],1642860,,,1610612764,95,97,2026-03-28T03:57:00Z,5500000,False,,,0,,W. Riley Free Throw 1 of 3 (13 PTS),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
569,PT09M34.00S,2026-03-28T03:57:14.3Z,4,REGULAR,freethrow,2 of 3,['fromturnover'],1642860,,,1610612764,95,98,2026-03-28T03:57:14Z,5510000,False,,,0,,W. Riley Free Throw 2 of 3 (14 PTS),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
570,PT09M34.00S,2026-03-28T03:57:27.7Z,4,REGULAR,freethrow,3 of 3,['fromturnover'],1642860,,,1610612764,95,99,2026-03-28T03:57:27Z,5520000,False,,,0,,W. Riley Free Throw 3 of 3 (15 PTS),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
571,PT09M23.00S,2026-03-28T03:57:40.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1627780,92.29632063074901,49.50980392156863,1610612744,97,99,2026-03-28T03:57:44Z,5530000,False,-2.0,20.0,1,right,G. Payton II cutting DUNK (13 PTS) (D. Green 8 AST),"[1627780, 203110]",1610612744.0,GSW,cutting,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,2.01,Made,13.0,D. Green,203110.0,8.0,,,,,,,,,,,,,,
573,PT09M06.00S,2026-03-28T03:58:00.4Z,4,REGULAR,turnover,out-of-bounds,[],1630264,,,1610612764,97,99,2026-03-28T03:58:13Z,5550000,False,,,0,,A. Gill bad pass out-of-bounds TURNOVER (1 TO),[1630264],1610612764.0,WAS,bad pass,,,Gill,A. Gill,,,,,Mid-Range,8-16 Center,,,,,,,1.0,,,,,1627963.0,,,,,,,,
575,PT08M53.00S,2026-03-28T03:58:18.6Z,4,REGULAR,foul,personal,['2freethrow'],1630551,,,1610612744,97,99,2026-03-28T03:58:24Z,5570000,False,,,0,,J. Champagnie shooting personal FOUL (1 PF) (Spencer 2 FT),"[1630551, 1630311]",1610612764.0,WAS,shooting,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,202027.0,1.0,0.0,Spencer,1630311.0,,,,
577,PT08M53.00S,2026-03-28T03:58:47.0Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630311,,,1610612744,98,99,2026-03-28T03:58:47Z,5590000,False,,,0,,P. Spencer Free Throw 1 of 2 (12 PTS),[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
578,PT08M53.00S,2026-03-28T03:58:47.5Z,4,REGULAR,substitution,out,[],1643018,,,1610612744,98,99,2026-03-28T03:58:55Z,5600000,False,,,0,,SUB out: L. Cryer,[1643018],1610612744.0,GSW,,,,Cryer,L. Cryer,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT08M53.00S,2026-03-28T03:58:47.5Z,4,REGULAR,substitution,out,[],1630611,,,1610612744,98,99,2026-03-28T03:58:55Z,5610000,False,,,0,,SUB out: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT08M53.00S,2026-03-28T03:58:47.5Z,4,REGULAR,substitution,in,[],204001,,,1610612744,98,99,2026-03-28T03:58:55Z,5630000,False,,,0,,SUB in: K. Porziņģis,[204001],1610612744.0,GSW,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT08M53.00S,2026-03-28T03:58:47.5Z,4,REGULAR,substitution,in,[],1641764,,,1610612744,98,99,2026-03-28T03:58:55Z,5640000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT08M53.00S,2026-03-28T03:58:47.5Z,4,REGULAR,substitution,in,[],1642954,,,1610612744,98,99,2026-03-28T03:58:55Z,5650000,False,,,0,,SUB in: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT08M53.00S,2026-03-28T03:58:47.5Z,4,REGULAR,substitution,out,[],1627780,,,1610612744,98,99,2026-03-28T03:59:15Z,5660000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT08M53.00S,2026-03-28T03:59:21.1Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630311,,,1610612744,99,99,2026-03-28T03:59:21Z,5670000,False,,,0,,P. Spencer Free Throw 2 of 2 (13 PTS),[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
586,PT08M43.00S,2026-03-28T03:59:31.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642860,6.8823915900131425,50.73529411764706,1610612764,99,101,2026-03-28T03:59:39Z,5680000,False,-4.0,12.0,1,left,W. Riley driving Layup (17 PTS),[1642860],1610612764.0,WAS,driving,,,Riley,W. Riley,,,,,Restricted Area,0-8 Center,1.27,Made,17.0,,,,,,,,,,,,,,,,,
587,PT08M30.00S,2026-03-28T03:59:44.7Z,4,REGULAR,3pt,Jump Shot,[],1641764,71.66557161629436,25.490196078431367,1610612744,99,101,2026-03-28T03:59:50Z,5690000,False,-123.0,214.0,1,right,MISS B. Podziemski 24' pullup 3PT,[1641764],1610612744.0,GSW,pullup,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Left Center,24.64,Missed,,,,,,,,,,,,,,,,,,
588,PT08M26.00S,2026-03-28T03:59:48.7Z,4,REGULAR,rebound,defensive,[],1641778,,,1610612764,99,101,2026-03-28T03:59:50Z,5700000,False,,,0,,L. Black REBOUND (Off:2 Def:6),[1641778],1610612764.0,WAS,,,,Black,L. Black,,,,,Above the Break 3,24+ Left Center,,,,,,,,587.0,8.0,6.0,2.0,,,,,,,,,
589,PT08M17.00S,2026-03-28T03:59:57.6Z,4,REGULAR,3pt,Jump Shot,[],1630702,29.352825229960573,81.61764705882354,1610612764,99,104,2026-03-28T04:00:02Z,5710000,False,-158.0,223.0,1,left,J. Hardy 27' 3PT step back (3 PTS),[1630702],1610612764.0,WAS,step back,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Left Center,27.37,Made,3.0,,,,,,,,,,,,,,,,,
590,PT08M03.00S,2026-03-28T04:00:10.8Z,4,REGULAR,3pt,Jump Shot,[],204001,66.93495400788436,76.47058823529412,1610612744,102,104,2026-03-28T04:00:16Z,5720000,False,132.0,258.0,1,right,K. Porziņģis 29' 3PT  (20 PTS) (D. Green 9 AST),"[204001, 203110]",1610612744.0,GSW,,,,Porziņģis,K. Porziņģis,,,,,Above the Break 3,24+ Right Center,29.03,Made,20.0,D. Green,203110.0,9.0,,,,,,,,,,,,,,
592,PT07M44.00S,2026-03-28T04:00:29.6Z,4,REGULAR,3pt,Jump Shot,[],1630702,32.24375821287779,79.41176470588235,1610612764,102,104,2026-03-28T04:00:35Z,5740000,False,-147.0,251.0,1,left,MISS J. Hardy 29' 3PT,[1630702],1610612764.0,WAS,,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Left Center,29.06,Missed,,,,,,,,,,,,,,,,,,
593,PT07M39.00S,2026-03-28T04:00:34.6Z,4,REGULAR,rebound,defensive,[],1630311,,,1610612744,102,104,2026-03-28T04:00:35Z,5750000,False,,,0,,P. Spencer REBOUND (Off:1 Def:4),[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,Above the Break 3,24+ Left Center,,,,,,,,592.0,5.0,4.0,1.0,,,,,,,,,
594,PT07M38.00S,2026-03-28T04:00:36.1Z,4,REGULAR,turnover,bad pass,[],1630311,,,1610612744,102,104,2026-03-28T04:00:41Z,5760000,False,,,0,,P. Spencer bad pass TURNOVER (2 TO),"[1630311, 1642860]",1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,2.0,,,,,,,,,,,,Riley,1642860.0
595,PT07M38.00S,2026-03-28T04:00:36.1Z,4,REGULAR,steal,,[],1642860,,,1610612764,102,104,2026-03-28T04:00:38Z,5770000,False,,,0,,W. Riley STEAL (2 STL),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
596,PT07M33.00S,2026-03-28T04:00:40.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630551,5.962549277266746,51.96078431372549,1610612764,102,106,2026-03-28T04:00:49Z,5780000,False,-10.0,4.0,1,left,J. Champagnie reverse Layup (6 PTS) (W. Riley 4 AST),"[1630551, 1642860]",1610612764.0,WAS,reverse,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,1.04,Made,6.0,W. Riley,1642860.0,4.0,,,,,,,,,,,,,,
598,PT07M33.00S,2026-03-28T04:00:47.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,102,106,2026-03-28T04:00:47Z,5800000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT07M33.00S,2026-03-28T04:03:20.1Z,4,REGULAR,substitution,out,[],203110,,,1610612744,102,106,2026-03-28T04:03:48Z,5810000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT07M33.00S,2026-03-28T04:03:20.1Z,4,REGULAR,substitution,in,[],1627780,,,1610612744,102,106,2026-03-28T04:03:48Z,5820000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT07M14.00S,2026-03-28T04:04:17.4Z,4,REGULAR,3pt,Jump Shot,[],1627780,92.69053876478318,98.03921568627452,1610612744,102,106,2026-03-28T04:04:25Z,5830000,False,240.0,16.0,1,right,MISS G. Payton II 24' 3PT,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Right Corner 3,24+ Right,24.07,Missed,,,,,,,,,,,,,,,,,,
602,PT07M08.00S,2026-03-28T04:04:23.4Z,4,REGULAR,rebound,defensive,[],1630264,,,1610612764,102,106,2026-03-28T04:04:25Z,5840000,False,,,0,,A. Gill REBOUND (Off:0 Def:1),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,Right Corner 3,24+ Right,,,,,,,,601.0,1.0,1.0,0.0,,,,,,,,,
635,PT07M03.00S,2026-03-28T04:04:31.1Z,4,REGULAR,turnover,bad pass,[],1630551,,,1610612764,102,106,2026-03-28T04:09:08Z,5865000,False,,,0,,J. Champagnie bad pass TURNOVER (1 TO),"[1630551, 1630311]",1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Mid-Range,16-24 Left Center,,,,,,,1.0,,,,,,,,,,,,Spencer,1630311.0
636,PT07M03.00S,2026-03-28T04:04:31.1Z,4,REGULAR,steal,,[],1630311,,,1610612744,102,106,2026-03-28T04:09:08Z,5867500,False,,,0,,P. Spencer STEAL (1 STL),[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
605,PT06M56.00S,2026-03-28T04:04:34.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'fromturnover']",1627780,92.95335085413929,50.73529411764706,1610612744,104,106,2026-03-28T04:09:08Z,5870000,False,4.0,14.0,1,right,G. Payton II running Layup (15 PTS) (P. Spencer 2 AST),"[1627780, 1630311]",1610612744.0,GSW,running,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,1.42,Made,15.0,P. Spencer,1630311.0,2.0,,,,,,,,,,,,,,
608,PT06M50.00S,2026-03-28T04:04:40.9Z,4,REGULAR,3pt,Jump Shot,[],1630702,25.279237844940866,91.17647058823529,1610612764,104,109,2026-03-28T04:14:15Z,5900000,False,-206.0,185.0,1,left,J. Hardy 27' 3PT step back (6 PTS) (L. Black 4 AST),"[1630702, 1641778]",1610612764.0,WAS,step back,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Left Center,27.69,Made,6.0,L. Black,1641778.0,4.0,,,,,,,,,,,,,,
609,PT06M30.00S,2026-03-28T04:05:03.8Z,4,REGULAR,foul,personal,['2freethrow'],1630551,,,1610612744,104,109,2026-03-28T04:06:42Z,5910000,False,,,0,,J. Champagnie shooting personal FOUL (2 PF) (Podziemski 2 FT),"[1630551, 1641764]",1610612764.0,WAS,shooting,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,202026.0,2.0,0.0,Podziemski,1641764.0,,,,
611,PT06M30.00S,2026-03-28T04:05:32.3Z,4,REGULAR,freethrow,1 of 2,[],1641764,,,1610612744,105,109,2026-03-28T04:06:39Z,5930000,False,,,0,,B. Podziemski Free Throw 1 of 2 (16 PTS),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
612,PT06M30.00S,2026-03-28T04:05:35.5Z,4,REGULAR,substitution,out,[],1642954,,,1610612744,105,109,2026-03-28T04:05:43Z,5940000,False,,,0,,SUB out: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT06M30.00S,2026-03-28T04:05:35.5Z,4,REGULAR,substitution,in,[],1630611,,,1610612744,105,109,2026-03-28T04:05:43Z,5950000,False,,,0,,SUB in: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT06M30.00S,2026-03-28T04:05:32.3Z,4,REGULAR,freethrow,2 of 2,[],1641764,,,1610612744,106,109,2026-03-28T04:06:39Z,5960000,False,,,0,,B. Podziemski Free Throw 2 of 2 (17 PTS),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
615,PT06M18.00S,2026-03-28T04:06:02.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630264,6.225361366622863,46.568627450980394,1610612764,106,111,2026-03-28T04:06:08Z,5970000,False,17.0,6.0,1,left,A. Gill driving Layup (12 PTS),[1630264],1610612764.0,WAS,driving,,,Gill,A. Gill,,,,,Restricted Area,0-8 Center,1.82,Made,12.0,,,,,,,,,,,,,,,,,
616,PT06M07.00S,2026-03-28T04:06:12.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630611,93.2161629434954,47.30392156862745,1610612744,108,111,2026-03-28T04:06:17Z,5980000,False,-13.0,11.0,1,right,G. Santos cutting Layup (17 PTS) (G. Payton II 2 AST),"[1630611, 1627780]",1610612744.0,GSW,cutting,,,Santos,G. Santos,,,,,Restricted Area,0-8 Center,1.76,Made,17.0,G. Payton II,1627780.0,2.0,,,,,,,,,,,,,,
620,PT05M56.00S,2026-03-28T04:06:47.3Z,4,REGULAR,3pt,Jump Shot,[],1630264,30.009855453350852,76.9607843137255,1610612764,108,111,2026-03-28T04:06:53Z,6020000,False,-135.0,230.0,1,left,MISS A. Gill 26' 3PT,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,Above the Break 3,24+ Left Center,26.62,Missed,,,,,,,,,,,,,,,,,,
621,PT05M51.00S,2026-03-28T04:06:52.3Z,4,REGULAR,rebound,defensive,[],1630611,,,1610612744,108,111,2026-03-28T04:06:53Z,6030000,False,,,0,,G. Santos REBOUND (Off:1 Def:2),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Above the Break 3,24+ Left Center,,,,,,,,620.0,3.0,2.0,1.0,,,,,,,,,
622,PT05M46.00S,2026-03-28T04:06:59.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630611,93.61038107752957,49.01960784313726,1610612744,110,111,2026-03-28T04:07:06Z,6040000,False,-5.0,8.0,1,right,G. Santos driving reverse Layup (19 PTS),[1630611],1610612744.0,GSW,driving reverse,,,Santos,G. Santos,,,,,Restricted Area,0-8 Center,0.9,Made,19.0,,,,,,,,,,,,,,,,,
623,PT05M46.00S,2026-03-28T04:07:00.7Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630702,,,1610612744,110,111,2026-03-28T04:07:20Z,6050000,False,,,0,,J. Hardy shooting personal FOUL (1 PF) (Santos 1 FT),"[1630702, 1630611]",1610612764.0,WAS,shooting,,,Hardy,J. Hardy,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,202027.0,1.0,0.0,Santos,1630611.0,,,,
625,PT05M46.00S,2026-03-28T04:07:21.8Z,4,REGULAR,substitution,out,[],1630311,,,1610612744,110,111,2026-03-28T04:07:24Z,6070000,False,,,0,,SUB out: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT05M46.00S,2026-03-28T04:07:21.8Z,4,REGULAR,substitution,in,[],1643018,,,1610612744,110,111,2026-03-28T04:07:24Z,6080000,False,,,0,,SUB in: L. Cryer,[1643018],1610612744.0,GSW,,,,Cryer,L. Cryer,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT05M46.00S,2026-03-28T04:07:33.1Z,4,REGULAR,freethrow,1 of 1,[],1630611,,,1610612744,111,111,2026-03-28T04:07:33Z,6090000,False,,,0,,G. Santos Free Throw 1 of 1 (20 PTS),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
628,PT05M30.00S,2026-03-28T04:07:51.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642860,19.628777923784497,50.245098039215684,1610612764,111,111,2026-03-28T04:18:14Z,6100000,False,-1.0,132.0,1,left,MISS W. Riley 13' pullup Shot,[1642860],1610612764.0,WAS,pullup,,,Riley,W. Riley,,,,,In The Paint (Non-RA),8-16 Center,13.2,Missed,,,,,,,,,,,,,,,,,,
629,PT05M26.00S,2026-03-28T04:07:55.1Z,4,REGULAR,rebound,defensive,[],204001,,,1610612744,111,111,2026-03-28T04:07:57Z,6110000,False,,,0,,K. Porziņģis REBOUND (Off:1 Def:5),[204001],1610612744.0,GSW,,,,Porziņģis,K. Porziņģis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,628.0,6.0,5.0,1.0,,,,,,,,,
630,PT05M16.00S,2026-03-28T04:08:13.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630702,,,1610612744,111,111,2026-03-28T04:08:19Z,6120000,False,,,0,,J. Hardy personal FOUL (2 PF) (Porziņģis 2 FT),"[1630702, 204001]",1610612764.0,WAS,,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,202027.0,2.0,0.0,Porziņģis,204001.0,,,,
632,PT05M16.00S,2026-03-28T04:08:40.6Z,4,REGULAR,freethrow,1 of 2,[],204001,,,1610612744,112,111,2026-03-28T04:08:40Z,6140000,False,,,0,,K. Porziņģis Free Throw 1 of 2 (21 PTS),[204001],1610612744.0,GSW,,,,Porziņģis,K. Porziņģis,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
633,PT05M16.00S,2026-03-28T04:08:50.0Z,4,REGULAR,substitution,out,[],1627780,,,1610612744,112,111,2026-03-28T04:08:52Z,6150000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT05M16.00S,2026-03-28T04:08:50.0Z,4,REGULAR,substitution,in,[],203110,,,1610612744,112,111,2026-03-28T04:08:52Z,6160000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
