actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
452,PT10M43.00S,2021-11-04T01:46:01.8Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1629675,,,1610612750,94,103,2021-11-04T01:46:01Z,4430000,,,0,,N. Reid Free Throw 1 of 1 (7 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,
453,PT10M28.00S,2021-11-04T01:46:24.6Z,4,REGULAR,foul,personal,[],1630183,,,1610612746,94,103,2021-11-04T01:46:53Z,4440000,,,0,,J. McDaniels personal FOUL (1 PF),"[1630183, 1628379]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,2002.0,1.0,0.0,Kennard,1628379.0,,,,,,,,,,,,,,,
455,PT10M23.00S,2021-11-04T01:46:51.8Z,4,REGULAR,foul,personal,[],1630183,,,1610612746,94,103,2021-11-04T01:47:10Z,4460000,,,0,,J. McDaniels personal FOUL (2 PF),"[1630183, 1628379]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,1830.0,2.0,0.0,Kennard,1628379.0,,,,,,,,,,,,,,,
457,PT10M17.00S,2021-11-04T01:47:14.0Z,4,REGULAR,foul,personal,['2freethrow'],1630183,,,1610612746,94,103,2021-11-04T01:47:24Z,4480000,,,0,,J. McDaniels shooting personal FOUL (3 PF) (Hartenstein 2 FT),"[1630183, 1628392]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,,1628954.0,3.0,0.0,Hartenstein,1628392.0,,,,,,,,,,,,,,,
459,PT10M17.00S,2021-11-04T01:47:38.1Z,4,REGULAR,freethrow,1 of 2,[],1628392,,,1610612746,94,103,2021-11-04T01:47:38Z,4500000,,,0,,MISS I. Hartenstein Free Throw 1 of 2,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,Missed,,,,,,,,,,,,,
460,PT10M17.00S,2021-11-04T01:47:38.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,94,103,2021-11-04T01:47:38Z,4510000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,459.0,,,,,,,,
461,PT10M17.00S,2021-11-04T01:47:51.2Z,4,REGULAR,freethrow,2 of 2,[],1628392,,,1610612746,94,104,2021-11-04T01:47:51Z,4520000,,,0,,I. Hartenstein Free Throw 2 of 2 (1 PTS),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,
462,PT09M58.00S,2021-11-04T01:48:11.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,6.389618922470433,45.588235294117645,1610612750,96,104,2021-11-04T01:48:16Z,4530000,22.0,8.0,1,left,N. Reid driving Layup (9 PTS) (J. Vanderbilt 1 AST),"[1629675, 1629020]",1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,,,,,,,2.34,Made,9.0,J. Vanderbilt,1629020.0,1.0,,,,,,,,,
464,PT09M43.00S,2021-11-04T01:48:26.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202339,92.32917214191852,44.6078431372549,1610612746,96,104,2021-11-04T01:48:30Z,4550000,-27.0,20.0,1,right,MISS E. Bledsoe driving reverse Layup,[202339],1610612746.0,LAC,driving reverse,,,Bledsoe,E. Bledsoe,,,,,,,,,,,3.34,Missed,,,,,,,,,,,,,
465,PT09M39.00S,2021-11-04T01:48:30.4Z,4,REGULAR,rebound,offensive,[],1628392,,,1610612746,96,104,2021-11-04T01:48:30Z,4560000,,,0,,I. Hartenstein REBOUND (Off:2 Def:2),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,464.0,4.0,2.0,2.0,,,,,
466,PT09M39.00S,2021-11-04T01:48:29.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628392,94.40999984741211,50.0,1610612746,96,106,2021-11-04T01:48:29Z,4570000,0.0,0.0,1,right,I. Hartenstein tip Layup (3 PTS),[1628392],1610612746.0,LAC,tip,,,Hartenstein,I. Hartenstein,,,,,,,,,,,0.0,Made,3.0,,,,,,,,,,,,
467,PT09M35.00S,2021-11-04T01:48:34.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630162,6.521024967148489,47.30392156862745,1610612750,96,106,2021-11-04T01:48:46Z,4580000,13.0,9.0,1,left,MISS A. Edwards driving reverse Layup,[1630162],1610612750.0,MIN,driving reverse,,,Edwards,A. Edwards,,,,,,,,,,,1.61,Missed,,,,,,,,,,,,,
468,PT09M34.00S,2021-11-04T01:48:35.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612746,96,106,2021-11-04T01:52:11Z,4590000,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,467.0,,,,,,,,
469,PT09M34.00S,2021-11-04T01:48:39.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,96,106,2021-11-04T01:52:11Z,4600000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT09M34.00S,2021-11-04T01:48:59.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,96,106,2021-11-04T01:52:11Z,4610000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT09M34.00S,2021-11-04T01:49:01.4Z,4,REGULAR,instantreplay,request,[],0,,,1610612746,96,106,2021-11-04T01:52:11Z,4620000,,,0,,,[],,,overturned,,,,,,,,,,1830.0,,,,,,,,,,,,,,,,,,,Out of Bounds - Overturn Call
500,PT09M34.00S,2021-11-04T01:55:44.5Z,4,REGULAR,substitution,out,[],1626159,,,1610612746,96,106,2021-11-04T01:55:46Z,4625000,,,0,,SUB out: J. Winslow,[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT09M34.00S,2021-11-04T01:55:44.5Z,4,REGULAR,substitution,in,[],201587,,,1610612746,96,106,2021-11-04T01:55:46Z,4627500,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT09M25.00S,2021-11-04T01:55:44.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628392,91.80354796320631,46.32352941176471,1610612746,96,108,2021-11-04T02:01:30Z,4630000,-18.0,25.0,1,right,I. Hartenstein alley-oop DUNK (5 PTS) (E. Bledsoe 6 AST),"[1628392, 202339]",1610612746.0,LAC,alley-oop,,,Hartenstein,I. Hartenstein,,,,,,,,,,,3.06,Made,5.0,E. Bledsoe,202339.0,6.0,,,,,,,,,
614,PT09M10.00S,2021-11-04T01:55:44.9Z,4,REGULAR,foul,personal,['2freethrow'],1628392,,,1610612750,96,108,2021-11-04T02:28:07Z,4655000,,,0,,I. Hartenstein shooting personal FOUL (4 PF) (Reid 2 FT),"[1628392, 1629675]",1610612746.0,LAC,shooting,,,Hartenstein,I. Hartenstein,,,,,,1830.0,4.0,0.0,Reid,1629675.0,,,,,,,,,,,,,,,
476,PT09M10.00S,2021-11-04T01:53:27.1Z,4,REGULAR,freethrow,1 of 2,[],1629675,,,1610612750,97,108,2021-11-04T02:32:42Z,4670000,,,0,,N. Reid Free Throw 1 of 2 (10 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,
477,PT09M10.00S,2021-11-04T01:53:27.1Z,4,REGULAR,freethrow,2 of 2,[],1629675,,,1610612750,98,108,2021-11-04T02:32:42Z,4680000,,,0,,N. Reid Free Throw 2 of 2 (11 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,
478,PT09M03.00S,2021-11-04T01:53:27.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202339,92.46057818659659,57.107843137254896,1610612746,98,110,2021-11-04T01:53:33Z,4690000,36.0,18.0,1,right,E. Bledsoe driving Layup (6 PTS),[202339],1610612746.0,LAC,driving,,,Bledsoe,E. Bledsoe,,,,,,,,,,,4.0,Made,6.0,,,,,,,,,,,,
479,PT08M48.00S,2021-11-04T01:53:41.2Z,4,REGULAR,3pt,Jump Shot,[],1629669,11.12023653088042,96.07843137254902,1610612750,98,110,2021-11-04T01:53:56Z,4700000,-230.0,52.0,1,left,MISS J. Nowell 3PT,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,23.62,Missed,,,,,,,,,,,,,
480,PT08M46.00S,2021-11-04T01:53:43.2Z,4,REGULAR,rebound,offensive,[],1629020,,,1610612750,98,110,2021-11-04T01:53:56Z,4710000,,,0,,J. Vanderbilt REBOUND (Off:2 Def:3),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,479.0,5.0,3.0,2.0,,,,,
481,PT08M34.00S,2021-11-04T01:53:55.1Z,4,REGULAR,turnover,bad pass,[],1630162,,,1610612750,98,110,2021-11-04T01:53:58Z,4720000,,,0,,A. Edwards bad pass TURNOVER (3 TO),"[1630162, 202339]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,3.0,,,,,,,,,,,,,,,,Bledsoe,202339.0,,,
482,PT08M34.00S,2021-11-04T01:53:55.1Z,4,REGULAR,steal,,[],202339,,,1610612746,98,110,2021-11-04T01:53:57Z,4730000,,,0,,E. Bledsoe STEAL (1 STL),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT08M29.00S,2021-11-04T01:54:00.0Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629611,92.32917214191852,49.01960784313725,1610612746,98,112,2021-11-04T02:06:04Z,4740000,-5.0,20.0,1,right,T. Mann running reverse Layup (17 PTS) (E. Bledsoe 7 AST),"[1629611, 202339]",1610612746.0,LAC,running reverse,,,Mann,T. Mann,,,,,,,,,,,2.02,Made,17.0,E. Bledsoe,202339.0,7.0,,,,,,,,,
485,PT08M17.00S,2021-11-04T01:54:12.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,8.229303547963205,50.245098039215684,1610612750,98,112,2021-11-04T01:54:20Z,4760000,-1.0,25.0,1,left,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,,,,,,,2.49,Missed,,,,,,,,,,,,,
487,PT08M13.00S,2021-11-04T01:54:16.6Z,4,REGULAR,rebound,offensive,[],1630162,,,1610612750,98,112,2021-11-04T01:54:20Z,4780000,,,0,,A. Edwards REBOUND (Off:1 Def:1),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,485.0,2.0,1.0,1.0,,,,,
488,PT08M11.00S,2021-11-04T01:54:17.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629020,7.30946123521682,47.549019607843135,1610612750,100,112,2021-11-04T01:54:23Z,4790000,12.0,16.0,1,left,J. Vanderbilt cutting DUNK (11 PTS) (J. Nowell 2 AST),"[1629020, 1629669]",1610612750.0,MIN,cutting,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,2.03,Made,11.0,J. Nowell,1629669.0,2.0,,,,,,,,,
490,PT07M47.00S,2021-11-04T01:54:42.2Z,4,REGULAR,3pt,Jump Shot,[],202339,68.67608409986859,31.372549019607842,1610612746,100,112,2021-11-04T01:54:47Z,4810000,-93.0,242.0,1,right,MISS E. Bledsoe 25' step back 3PT,[202339],1610612746.0,LAC,step back,,,Bledsoe,E. Bledsoe,,,,,,,,,,,25.92,Missed,,,,,,,,,,,,,
491,PT07M43.00S,2021-11-04T01:54:46.2Z,4,REGULAR,rebound,defensive,[],1629020,,,1610612750,100,112,2021-11-04T01:54:47Z,4820000,,,0,,J. Vanderbilt REBOUND (Off:2 Def:4),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,490.0,6.0,4.0,2.0,,,,,
492,PT07M35.00S,2021-11-04T01:54:54.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,7.178055190538765,51.225490196078425,1610612750,102,112,2021-11-04T01:54:58Z,4830000,-6.0,15.0,1,left,J. McDaniels driving finger roll Layup (5 PTS) (J. Nowell 3 AST),"[1630183, 1629669]",1610612750.0,MIN,driving finger roll,,,McDaniels,J. McDaniels,,,,,,,,,,,1.62,Made,5.0,J. Nowell,1629669.0,3.0,,,,,,,,,
494,PT07M18.00S,2021-11-04T01:55:10.8Z,4,REGULAR,3pt,Jump Shot,[],201587,71.17279894875165,22.54901960784314,1610612746,102,115,2021-11-04T01:55:19Z,4850000,-137.0,218.0,1,right,N. Batum 25' 3PT  (15 PTS) (I. Hartenstein 1 AST),"[201587, 1628392]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,25.81,Made,15.0,I. Hartenstein,1628392.0,1.0,,,,,,,,,
496,PT06M53.00S,2021-11-04T01:55:35.8Z,4,REGULAR,2pt,Jump Shot,[],1630183,6.389618922470433,25.49019607843137,1610612750,102,115,2021-11-04T02:09:02Z,4870000,123.0,8.0,1,left,MISS J. McDaniels 12' driving floating Shot,[1630183],1610612750.0,MIN,driving floating,,,McDaniels,J. McDaniels,,,,,,,,,,,12.27,Missed,,,,,,,,,,,,,
497,PT06M49.00S,2021-11-04T01:55:39.8Z,4,REGULAR,rebound,offensive,[],1629020,,,1610612750,102,115,2021-11-04T01:55:41Z,4880000,,,0,,J. Vanderbilt REBOUND (Off:3 Def:4),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,496.0,7.0,4.0,3.0,,,,,
498,PT06M49.00S,2021-11-04T01:55:40.1Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629020,5.590000152587891,50.0,1610612750,102,115,2021-11-04T01:55:43Z,4890000,0.0,0.0,1,left,MISS J. Vanderbilt tip Layup,[1629020],1610612750.0,MIN,tip,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,0.0,Missed,,,,,,,,,,,,,
499,PT06M49.00S,2021-11-04T01:55:40.1Z,4,REGULAR,rebound,defensive,[],201587,,,1610612746,102,115,2021-11-04T01:55:43Z,4900000,,,0,,N. Batum REBOUND (Off:0 Def:5),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,498.0,5.0,5.0,0.0,,,,,
502,PT06M38.00S,2021-11-04T01:55:50.6Z,4,REGULAR,turnover,bad pass,[],1628392,,,1610612746,102,115,2021-11-04T01:55:54Z,4930000,,,0,,I. Hartenstein bad pass TURNOVER (2 TO),"[1628392, 1630183]",1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,2.0,,,,,,,,,,,,,,,,McDaniels,1630183.0,,,
503,PT06M38.00S,2021-11-04T01:55:50.6Z,4,REGULAR,steal,,[],1630183,,,1610612750,102,115,2021-11-04T01:55:52Z,4940000,,,0,,J. McDaniels STEAL (1 STL),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT06M35.00S,2021-11-04T01:55:57.6Z,4,REGULAR,foul,offensive,[],1630183,,,1610612750,102,115,2021-11-04T02:10:27Z,4950000,,,0,,J. McDaniels charge offensive FOUL (4 PF),"[1630183, 201587]",1610612750.0,MIN,charge,,,McDaniels,J. McDaniels,,,,,,1830.0,4.0,0.0,Batum,201587.0,,,,,,,,,,,,,,,
506,PT06M35.00S,2021-11-04T01:55:57.6Z,4,REGULAR,turnover,offensive foul,[],1630183,,,1610612750,102,115,2021-11-04T01:55:57Z,4970000,,,0,,J. McDaniels offensive foul TURNOVER (1 TO),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,1.0,1830.0,,,,,,,,,,,,,,,,,,,
507,PT06M35.00S,2021-11-04T01:56:28.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,102,115,2021-11-04T01:56:28Z,4980000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT06M35.00S,2021-11-04T01:56:34.3Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612746,102,115,2021-11-04T01:58:28Z,4990000,,,0,,,[],1610612750.0,MIN,support,,,,,,,,,,1830.0,,,,,,,,,,,,,,,,,,,On player J. McDaniels
509,PT06M35.00S,2021-11-04T01:58:36.9Z,4,REGULAR,substitution,out,[],1629669,,,1610612746,102,115,2021-11-04T01:58:57Z,5000000,,,0,,SUB out: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT06M35.00S,2021-11-04T01:58:36.9Z,4,REGULAR,substitution,out,[],1629675,,,1610612746,102,115,2021-11-04T01:58:57Z,5010000,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT06M35.00S,2021-11-04T01:58:36.9Z,4,REGULAR,substitution,out,[],1628392,,,1610612746,102,115,2021-11-04T01:58:57Z,5020000,,,0,,SUB out: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT06M35.00S,2021-11-04T01:58:36.9Z,4,REGULAR,substitution,out,[],202339,,,1610612746,102,115,2021-11-04T01:58:57Z,5030000,,,0,,SUB out: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT06M35.00S,2021-11-04T01:58:36.9Z,4,REGULAR,substitution,out,[],201587,,,1610612746,102,115,2021-11-04T01:58:57Z,5040000,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT06M35.00S,2021-11-04T01:58:36.9Z,4,REGULAR,substitution,in,[],201976,,,1610612746,102,115,2021-11-04T01:58:57Z,5050000,,,0,,SUB in: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT06M35.00S,2021-11-04T01:58:36.9Z,4,REGULAR,substitution,in,[],1626157,,,1610612746,102,115,2021-11-04T01:58:57Z,5060000,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT06M35.00S,2021-11-04T01:58:36.9Z,4,REGULAR,substitution,in,[],202704,,,1610612746,102,115,2021-11-04T01:58:57Z,5070000,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT06M35.00S,2021-11-04T01:58:36.9Z,4,REGULAR,substitution,in,[],202331,,,1610612746,102,115,2021-11-04T01:58:57Z,5080000,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT06M35.00S,2021-11-04T01:58:36.9Z,4,REGULAR,substitution,in,[],1627826,,,1610612746,102,115,2021-11-04T01:58:57Z,5090000,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT06M17.00S,2021-11-04T01:59:42.3Z,4,REGULAR,foul,offensive,[],1629611,,,1610612746,102,115,2021-11-04T02:11:13Z,5100000,,,0,,T. Mann charge offensive FOUL (3 PF),"[1629611, 201976]",1610612746.0,LAC,charge,,,Mann,T. Mann,,,,,,1628954.0,3.0,0.0,Beverley,201976.0,,,,,,,,,,,,,,,
521,PT06M17.00S,2021-11-04T01:59:42.3Z,4,REGULAR,turnover,offensive foul,[],1629611,,,1610612746,102,115,2021-11-04T01:59:42Z,5120000,,,0,,T. Mann offensive foul TURNOVER (3 TO),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,3.0,1628954.0,,,,,,,,,,,,,,,,,,,
522,PT06M09.00S,2021-11-04T02:00:06.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1626157,32.013797634691194,49.50980392156863,1610612750,105,115,2021-11-04T02:00:12Z,5130000,2.0,248.0,1,left,K. Towns 24' 3PT  (17 PTS) (A. Edwards 5 AST),"[1626157, 1630162]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,24.84,Made,17.0,A. Edwards,1630162.0,5.0,,,,,,,,,
584,PT05M48.00S,2021-11-04T02:00:29.2Z,4,REGULAR,2pt,Jump Shot,[],202331,81.2089356110381,17.424938725490197,1610612746,105,115,2021-11-04T02:13:34Z,5165000,-163.0,124.0,1,right,MISS P. George 20' Jump Shot - blocked,"[202331, 201976]",1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,20.48,Missed,,,,,,,,,,,Beverley,201976.0,
585,PT05M48.00S,2021-11-04T02:00:29.2Z,4,REGULAR,block,,[],201976,,,1610612746,105,115,2021-11-04T02:13:34Z,5167500,,,0,,P. Beverley BLOCK (1 BLK),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT05M47.00S,2021-11-04T02:00:30.2Z,4,REGULAR,rebound,defensive,[],1630162,,,1610612750,105,115,2021-11-04T02:13:34Z,5168750,,,0,,A. Edwards REBOUND (Off:1 Def:2),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,584.0,3.0,2.0,1.0,,,,,
526,PT05M44.00S,2021-11-04T02:00:31.3Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629020,5.863994743758213,51.71568627450981,1610612750,107,115,2021-11-04T02:13:34Z,5170000,-9.0,3.0,1,left,J. Vanderbilt running DUNK (13 PTS) (A. Edwards 6 AST),"[1629020, 1630162]",1610612750.0,MIN,running,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,0.9,Made,13.0,A. Edwards,1630162.0,6.0,,,,,,,,,
528,PT05M19.00S,2021-11-04T02:00:55.4Z,4,REGULAR,2pt,Jump Shot,[],202331,78.0059132720105,28.186274509803923,1610612746,107,115,2021-11-04T02:13:31Z,5190000,-109.0,154.0,1,right,MISS P. George 18' pullup Shot,[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,,,,,,,18.89,Missed,,,,,,,,,,,,,
529,PT05M17.00S,2021-11-04T02:00:57.4Z,4,REGULAR,rebound,defensive,[],201976,,,1610612750,107,115,2021-11-04T02:01:00Z,5200000,,,0,,P. Beverley REBOUND (Off:3 Def:4),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,528.0,7.0,4.0,3.0,,,,,
530,PT05M11.00S,2021-11-04T02:01:04.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629020,7.966491458607096,46.32352941176471,1610612750,107,115,2021-11-04T02:01:14Z,5210000,18.0,22.0,1,left,MISS J. Vanderbilt Layup - blocked,"[1629020, 1629611]",1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,2.9,Missed,,,,,,,,,,,Mann,1629611.0,
531,PT05M11.00S,2021-11-04T02:01:04.6Z,4,REGULAR,block,,[],1629611,,,1610612750,107,115,2021-11-04T02:01:07Z,5220000,,,0,,T. Mann BLOCK (1 BLK),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT05M08.00S,2021-11-04T02:01:07.6Z,4,REGULAR,rebound,defensive,[],202704,,,1610612746,107,115,2021-11-04T02:01:24Z,5230000,,,0,,R. Jackson REBOUND (Off:0 Def:5),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,530.0,5.0,5.0,0.0,,,,,
533,PT04M53.00S,2021-11-04T02:01:23.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202704,92.72339027595268,53.18627450980392,1610612746,107,115,2021-11-04T02:01:29Z,5240000,16.0,16.0,1,right,MISS R. Jackson driving Layup,[202704],1610612746.0,LAC,driving,,,Jackson,R. Jackson,,,,,,,,,,,2.25,Missed,,,,,,,,,,,,,
534,PT04M51.00S,2021-11-04T02:01:25.0Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612750,107,115,2021-11-04T02:01:29Z,5250000,,,0,,K. Towns REBOUND (Off:2 Def:7),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,533.0,9.0,7.0,2.0,,,,,
535,PT04M46.00S,2021-11-04T02:01:29.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1626157,33.85348226018397,32.59803921568628,1610612750,107,115,2021-11-04T02:01:39Z,5260000,87.0,266.0,1,left,MISS K. Towns 27' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,27.96,Missed,,,,,,,,,,,,,
536,PT04M43.00S,2021-11-04T02:01:32.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612746,107,115,2021-11-04T02:01:39Z,5270000,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,535.0,,,,,,,,
537,PT04M43.00S,2021-11-04T02:01:36.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,107,115,2021-11-04T02:01:36Z,5280000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT04M43.00S,2021-11-04T02:01:38.6Z,4,REGULAR,substitution,out,[],1629611,,,1610612746,107,115,2021-11-04T02:01:44Z,5290000,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT04M43.00S,2021-11-04T02:01:38.6Z,4,REGULAR,substitution,in,[],201587,,,1610612746,107,115,2021-11-04T02:01:44Z,5300000,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT04M31.00S,2021-11-04T02:02:05.5Z,4,REGULAR,turnover,bad pass,[],202331,,,1610612746,107,115,2021-11-04T02:03:36Z,5310000,,,0,,P. George bad pass TURNOVER (8 TO),"[202331, 1630162]",1610612746.0,LAC,,,,George,P. George,,,,,8.0,,,,,,,,,,,,,,,,Edwards,1630162.0,,,
541,PT04M31.00S,2021-11-04T02:02:05.5Z,4,REGULAR,steal,,[],1630162,,,1610612750,107,115,2021-11-04T02:02:25Z,5320000,,,0,,A. Edwards STEAL (3 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
