actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
540,PT01M59.00S,2021-10-24T01:51:27.9Z,3,REGULAR,rebound,offensive,[],202066,,,1610612740,67,64,2021-10-24T01:51:41Z,5120000,,,0,,G. Temple REBOUND (Off:2 Def:2),[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,539.0,4.0,2.0,2.0,,,,,,,,,,,,,,
541,PT01M47.00S,2021-10-24T01:51:53.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630530,92.85479632063075,4.411764705882353,1610612740,67,64,2021-10-24T01:51:58Z,5130000,-228.0,15.0,1,right,MISS T. Murphy III 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,22.84,Missed,,,,,,,,,,,,,,,,,,
542,PT01M43.00S,2021-10-24T01:51:57.1Z,3,REGULAR,rebound,defensive,[],1627736,,,1610612750,67,64,2021-10-24T01:51:58Z,5140000,,,0,,M. Beasley REBOUND (Off:0 Def:1),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,541.0,1.0,1.0,0.0,,,,,,,,,,,,,,
545,PT01M26.00S,2021-10-24T01:52:17.3Z,3,REGULAR,turnover,out-of-bounds,[],1626156,,,1610612750,67,64,2021-10-24T01:52:30Z,5150000,,,0,,D. Russell bad pass out-of-bounds TURNOVER (7 TO),[1626156],1610612750.0,MIN,bad pass,,,Russell,D. Russell,,,,,,,,,,,202041.0,7.0,,,,,,,,,,,,
546,PT01M01.00S,2021-10-24T01:52:50.7Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612740,67,64,2021-10-24T01:53:12Z,5160000,,,0,,NOP shot clock Team TURNOVER,[],1610612740.0,NOP,,,,,,,,,,,,,,,,202041.0,,,,,,,,,,,,,
547,PT00M44.60S,2021-10-24T01:53:23.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629675,7.178055190538765,49.754901960784316,1610612750,67,64,2021-10-24T01:53:28Z,5170000,1.0,15.0,1,left,MISS N. Reid Layup,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,1.5,Missed,,,,,,,,,,,,,,,,,,
548,PT00M41.50S,2021-10-24T01:53:26.9Z,3,REGULAR,rebound,defensive,[],1629637,,,1610612740,67,64,2021-10-24T01:53:26Z,5180000,,,0,,J. Hayes REBOUND (Off:0 Def:2),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,547.0,2.0,2.0,0.0,,,,,,,,,,,,,,
549,PT00M37.50S,2021-10-24T01:53:30.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630530,94.82588699080158,95.34313725490196,1610612740,67,67,2021-10-24T01:53:37Z,5190000,227.0,-4.0,1,right,T. Murphy III 3PT  (6 PTS) (B. Ingram 2 AST),"[1630530, 1627742]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,22.67,Made,,,,,,,,,,,6.0,B. Ingram,1627742.0,2.0,,,,
551,PT00M28.70S,2021-10-24T01:53:47.6Z,3,REGULAR,3pt,Jump Shot,[],1626156,28.991458607095925,19.11764705882353,1610612750,67,67,2021-10-24T01:53:58Z,5210000,154.0,220.0,1,left,MISS D. Russell 26' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,26.88,Missed,,,,,,,,,,,,,,,,,,
552,PT00M22.80S,2021-10-24T01:53:53.5Z,3,REGULAR,rebound,defensive,[],1630530,,,1610612740,67,67,2021-10-24T01:53:58Z,5220000,,,0,,T. Murphy III REBOUND (Off:0 Def:4),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,551.0,4.0,4.0,0.0,,,,,,,,,,,,,,
553,PT00M05.00S,2021-10-24T01:54:11.2Z,3,REGULAR,turnover,lost ball,[],202066,,,1610612740,67,67,2021-10-24T01:54:20Z,5230000,,,0,,G. Temple lost ball TURNOVER (1 TO),"[202066, 1629020]",1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,1.0,,,,,,,,,,,Vanderbilt,1629020.0
554,PT00M05.00S,2021-10-24T01:54:11.2Z,3,REGULAR,steal,,[],1629020,,,1610612750,67,67,2021-10-24T01:54:13Z,5240000,,,0,,J. Vanderbilt STEAL (3 STL),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,
555,PT00M00.20S,2021-10-24T01:54:16.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629675,6.258212877792378,48.77450980392157,1610612750,69,67,2021-10-24T01:54:36Z,5250000,6.0,6.0,1,left,N. Reid Layup (9 PTS) (J. Vanderbilt 1 AST),"[1629675, 1629020]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,0.88,Made,,,,,,,,,,,9.0,J. Vanderbilt,1629020.0,1.0,,,,
557,PT00M00.00S,2021-10-24T01:54:40.5Z,3,REGULAR,period,end,[],0,,,1610612740,69,67,2021-10-24T01:54:40Z,5270000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT12M00.00S,2021-10-24T01:56:40.8Z,4,REGULAR,substitution,out,['startperiod'],1626156,,,1610612740,69,67,2021-10-24T01:56:59Z,5280000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,
559,PT12M00.00S,2021-10-24T01:56:40.8Z,4,REGULAR,substitution,out,['startperiod'],1629020,,,1610612740,69,67,2021-10-24T01:56:59Z,5290000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,
560,PT12M00.00S,2021-10-24T01:56:40.8Z,4,REGULAR,substitution,out,['startperiod'],1629675,,,1610612740,69,67,2021-10-24T01:56:59Z,5300000,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,
561,PT12M00.00S,2021-10-24T01:56:40.8Z,4,REGULAR,substitution,out,['startperiod'],201976,,,1610612740,69,67,2021-10-24T01:56:59Z,5310000,,,0,,SUB out: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,
563,PT12M00.00S,2021-10-24T01:56:40.8Z,4,REGULAR,substitution,in,['startperiod'],1629162,,,1610612740,69,67,2021-10-24T01:56:59Z,5330000,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,
564,PT12M00.00S,2021-10-24T01:56:40.8Z,4,REGULAR,substitution,in,['startperiod'],1630162,,,1610612740,69,67,2021-10-24T01:56:59Z,5340000,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,
565,PT12M00.00S,2021-10-24T01:56:40.8Z,4,REGULAR,substitution,in,['startperiod'],1627752,,,1610612740,69,67,2021-10-24T01:56:59Z,5350000,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,
566,PT12M00.00S,2021-10-24T01:56:40.8Z,4,REGULAR,substitution,in,['startperiod'],1626157,,,1610612740,69,67,2021-10-24T01:56:59Z,5360000,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,
567,PT12M00.00S,2021-10-24T01:56:40.8Z,4,REGULAR,substitution,in,['startperiod'],1629638,,,1610612740,69,67,2021-10-24T01:56:59Z,5370000,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,
648,PT12M00.00S,2021-10-24T01:56:40.8Z,4,REGULAR,substitution,out,['startperiod'],1627742,,,1610612740,69,67,2021-10-24T02:11:10Z,5375000,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,
568,PT12M00.00S,2021-10-24T01:56:59.3Z,4,REGULAR,period,start,[],0,,,1610612750,69,67,2021-10-24T01:56:59Z,5380000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT11M46.00S,2021-10-24T01:57:13.2Z,4,REGULAR,3pt,Jump Shot,[],1626157,9.280551905387648,3.431372549019608,1610612750,69,67,2021-10-24T01:57:20Z,5390000,233.0,35.0,1,left,MISS K. Towns 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,23.54,Missed,,,,,,,,,,,,,,,,,,
570,PT11M41.00S,2021-10-24T01:57:18.2Z,4,REGULAR,rebound,defensive,[],1629638,,,1610612740,69,67,2021-10-24T01:57:20Z,5400000,,,0,,N. Alexander-Walker REBOUND (Off:6 Def:6),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,569.0,12.0,6.0,6.0,,,,,,,,,,,,,,
571,PT11M26.00S,2021-10-24T01:57:32.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629637,88.51839684625493,44.85294117647059,1610612740,69,67,2021-10-24T01:57:38Z,5410000,-26.0,55.0,1,right,MISS J. Hayes 6' Layup,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,6.11,Missed,,,,,,,,,,,,,,,,,,
572,PT11M22.00S,2021-10-24T01:57:36.4Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612750,69,67,2021-10-24T01:57:38Z,5420000,,,0,,K. Towns REBOUND (Off:1 Def:3),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,571.0,4.0,3.0,1.0,,,,,,,,,,,,,,
573,PT11M16.00S,2021-10-24T01:57:41.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627736,4.812746386333772,46.32352941176471,1610612750,71,67,2021-10-24T01:57:46Z,5430000,18.0,-7.0,1,left,M. Beasley driving Layup (4 PTS),[1627736],1610612750.0,MIN,driving,,,Beasley,M. Beasley,,,,,1.98,Made,,,,,,,,,,,4.0,,,,,,,
575,PT11M00.00S,2021-10-24T01:57:58.5Z,4,REGULAR,3pt,Jump Shot,[],1629638,66.70499342969777,24.754901960784316,1610612740,71,67,2021-10-24T01:58:03Z,5450000,-126.0,260.0,1,right,MISS N. Alexander-Walker 28' 3PT,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,28.95,Missed,,,,,,,,,,,,,,,,,,
576,PT10M56.00S,2021-10-24T01:58:02.5Z,4,REGULAR,rebound,defensive,[],1629162,,,1610612750,71,67,2021-10-24T01:58:03Z,5460000,,,0,,J. McLaughlin REBOUND (Off:0 Def:1),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,575.0,1.0,1.0,0.0,,,,,,,,,,,,,,
577,PT10M45.00S,2021-10-24T01:58:13.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,7.703679369250986,50.73529411764706,1610612750,71,67,2021-10-24T01:58:18Z,5470000,-4.0,20.0,1,left,MISS A. Edwards cutting Layup,[1630162],1610612750.0,MIN,cutting,,,Edwards,A. Edwards,,,,,2.02,Missed,,,,,,,,,,,,,,,,,,
578,PT10M42.00S,2021-10-24T01:58:16.2Z,4,REGULAR,rebound,defensive,[],1629638,,,1610612740,71,67,2021-10-24T01:58:18Z,5480000,,,0,,N. Alexander-Walker REBOUND (Off:6 Def:7),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,577.0,13.0,7.0,6.0,,,,,,,,,,,,,,
579,PT10M37.00S,2021-10-24T01:58:21.1Z,4,REGULAR,2pt,Jump Shot,[],1629637,87.72996057818659,24.019607843137255,1610612740,71,67,2021-10-24T01:58:28Z,5490000,-130.0,63.0,1,right,MISS J. Hayes 14' Jump Shot,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,14.43,Missed,,,,,,,,,,,,,,,,,,
580,PT10M35.00S,2021-10-24T01:58:23.1Z,4,REGULAR,rebound,defensive,[],1627736,,,1610612750,71,67,2021-10-24T01:58:28Z,5500000,,,0,,M. Beasley REBOUND (Off:0 Def:2),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,579.0,2.0,2.0,0.0,,,,,,,,,,,,,,
581,PT10M25.00S,2021-10-24T01:58:33.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629162,6.521024967148489,50.73529411764706,1610612750,73,67,2021-10-24T01:58:37Z,5510000,-4.0,9.0,1,left,J. McLaughlin driving Layup (2 PTS),[1629162],1610612750.0,MIN,driving,,,McLaughlin,J. McLaughlin,,,,,0.95,Made,,,,,,,,,,,2.0,,,,,,,
582,PT10M17.00S,2021-10-24T01:58:53.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,73,67,2021-10-24T01:58:53Z,5520000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT10M17.00S,2021-10-24T02:01:06.4Z,4,REGULAR,substitution,out,[],1630530,,,1610612740,73,67,2021-10-24T02:01:27Z,5530000,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,
585,PT10M17.00S,2021-10-24T02:01:06.4Z,4,REGULAR,substitution,out,[],1629637,,,1610612740,73,67,2021-10-24T02:01:27Z,5540000,,,0,,SUB out: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,
586,PT10M17.00S,2021-10-24T02:01:06.4Z,4,REGULAR,substitution,out,[],1630184,,,1610612740,73,67,2021-10-24T02:01:27Z,5550000,,,0,,SUB out: K. Lewis Jr.,[1630184],1610612740.0,NOP,,,,Lewis Jr.,K. Lewis Jr.,,,,,,,,,,,,,,,,,,,,,,,,
587,PT10M17.00S,2021-10-24T02:01:06.4Z,4,REGULAR,substitution,in,[],1628984,,,1610612740,73,67,2021-10-24T02:01:27Z,5560000,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,
588,PT10M17.00S,2021-10-24T02:01:06.4Z,4,REGULAR,substitution,in,[],1627742,,,1610612740,73,67,2021-10-24T02:01:27Z,5570000,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,
589,PT10M17.00S,2021-10-24T02:01:06.4Z,4,REGULAR,substitution,in,[],202685,,,1610612740,73,67,2021-10-24T02:01:27Z,5580000,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,
590,PT10M06.00S,2021-10-24T02:01:52.5Z,4,REGULAR,foul,personal,['2freethrow'],1627752,,,1610612740,73,67,2021-10-24T02:02:05Z,5590000,,,0,,T. Prince shooting personal FOUL (2 PF) (Ingram 2 FT),"[1627752, 1627742]",1610612750.0,MIN,shooting,,,Prince,T. Prince,,,,,,,,,,,202041.0,,2.0,0.0,Ingram,1627742.0,,,,,,,,
592,PT10M06.00S,2021-10-24T02:02:19.5Z,4,REGULAR,freethrow,1 of 2,[],1627742,,,1610612740,73,67,2021-10-24T02:02:19Z,5610000,,,0,,MISS B. Ingram Free Throw 1 of 2,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,Missed,,,,,,,,,,,,,,,,,,
593,PT10M06.00S,2021-10-24T02:02:19.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,73,67,2021-10-24T02:02:19Z,5620000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,592.0,,,,,,,,,,,,,,,,,
594,PT10M06.00S,2021-10-24T02:02:40.6Z,4,REGULAR,freethrow,2 of 2,[],1627742,,,1610612740,73,68,2021-10-24T02:02:40Z,5630000,,,0,,B. Ingram Free Throw 2 of 2 (19 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,Made,,,,,,,,,,,19.0,,,,,,,
595,PT09M51.00S,2021-10-24T02:02:56.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,8.623521681997373,49.26470588235294,1610612750,73,68,2021-10-24T02:11:42Z,5640000,4.0,29.0,1,left,MISS K. Towns driving Layup,[1626157],1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,2.88,Missed,,,,,,,,,,,,,,,,,,
596,PT09M49.00S,2021-10-24T02:02:58.3Z,4,REGULAR,rebound,defensive,[],202685,,,1610612740,73,68,2021-10-24T02:03:01Z,5650000,,,0,,J. Valanciunas REBOUND (Off:3 Def:11),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,595.0,14.0,11.0,3.0,,,,,,,,,,,,,,
597,PT09M45.00S,2021-10-24T02:03:02.2Z,4,REGULAR,3pt,Jump Shot,[],1629638,96.66557161629436,4.166666666666666,1610612740,73,68,2021-10-24T02:03:08Z,5660000,-229.0,-21.0,1,right,MISS N. Alexander-Walker 3PT,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,23.02,Missed,,,,,,,,,,,,,,,,,,
598,PT09M42.00S,2021-10-24T02:03:05.2Z,4,REGULAR,rebound,defensive,[],1630162,,,1610612750,73,68,2021-10-24T02:03:08Z,5670000,,,0,,A. Edwards REBOUND (Off:3 Def:4),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,597.0,7.0,4.0,3.0,,,,,,,,,,,,,,
599,PT09M38.00S,2021-10-24T02:03:09.4Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627736,5.469776609724048,46.81372549019608,1610612750,75,68,2021-10-24T02:14:00Z,5680000,16.0,-1.0,1,left,M. Beasley running Layup (6 PTS) (A. Edwards 5 AST),"[1627736, 1630162]",1610612750.0,MIN,running,,,Beasley,M. Beasley,,,,,1.59,Made,,,,,,,,,,,6.0,A. Edwards,1630162.0,5.0,,,,
601,PT09M22.00S,2021-10-24T02:03:26.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202685,90.09526938239159,48.28431372549019,1610612740,75,68,2021-10-24T02:03:30Z,5700000,-9.0,41.0,1,right,MISS J. Valanciunas Layup,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,4.15,Missed,,,,,,,,,,,,,,,,,,
602,PT09M21.00S,2021-10-24T02:03:28.1Z,4,REGULAR,rebound,defensive,[],1627736,,,1610612750,75,68,2021-10-24T02:03:28Z,5710000,,,0,,M. Beasley REBOUND (Off:0 Def:3),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,601.0,3.0,3.0,0.0,,,,,,,,,,,,,,
603,PT09M17.00S,2021-10-24T02:03:32.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629162,7.30946123521682,47.794117647058826,1610612750,77,68,2021-10-24T02:03:41Z,5720000,11.0,16.0,1,left,J. McLaughlin driving Layup (4 PTS),[1629162],1610612750.0,MIN,driving,,,McLaughlin,J. McLaughlin,,,,,1.96,Made,,,,,,,,,,,4.0,,,,,,,
604,PT09M07.00S,2021-10-24T02:03:44.6Z,4,REGULAR,foul,offensive,[],1627742,,,1610612740,77,68,2021-10-24T02:04:02Z,5730000,,,0,,B. Ingram offensive FOUL (4 PF),"[1627742, 1627752]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,202041.0,,4.0,0.0,Prince,1627752.0,,,,,,,,
606,PT09M07.00S,2021-10-24T02:03:44.6Z,4,REGULAR,turnover,offensive foul,[],1627742,,,1610612740,77,68,2021-10-24T02:03:44Z,5750000,,,0,,B. Ingram offensive foul TURNOVER (6 TO),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,202041.0,6.0,,,,,,,,,,,,
607,PT09M07.00S,2021-10-24T02:03:51.8Z,4,REGULAR,substitution,out,[],202066,,,1610612750,77,68,2021-10-24T02:03:57Z,5760000,,,0,,SUB out: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,
608,PT09M07.00S,2021-10-24T02:03:51.8Z,4,REGULAR,substitution,in,[],1630529,,,1610612750,77,68,2021-10-24T02:03:57Z,5770000,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,
609,PT08M47.00S,2021-10-24T02:04:27.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626157,9.017739816031538,50.98039215686274,1610612750,79,68,2021-10-24T02:04:34Z,5780000,-5.0,32.0,1,left,K. Towns Layup (24 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,3.27,Made,,,,,,,,,,,24.0,,,,,,,
610,PT08M47.00S,2021-10-24T02:04:30.4Z,4,REGULAR,foul,personal,['1freethrow'],202685,,,1610612750,79,68,2021-10-24T02:05:25Z,5790000,,,0,,J. Valanciunas shooting personal FOUL (4 PF) (Towns 1 FT),"[202685, 1626157]",1610612740.0,NOP,shooting,,,Valanciunas,J. Valanciunas,,,,,,,,,,,2005.0,,4.0,0.0,Towns,1626157.0,,,,,,,,
612,PT08M47.00S,2021-10-24T02:05:26.4Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1626157,,,1610612750,80,68,2021-10-24T02:05:26Z,5810000,,,0,,K. Towns Free Throw 1 of 1 (25 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Made,,,,,,,,,,,25.0,,,,,,,
613,PT08M34.00S,2021-10-24T02:05:39.2Z,4,REGULAR,3pt,Jump Shot,[],1628984,71.04139290407359,14.460784313725492,1610612740,80,68,2021-10-24T02:17:40Z,5820000,-178.0,220.0,1,right,MISS D. Graham 28' 3PT,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,28.26,Missed,,,,,,,,,,,,,,,,,,
614,PT08M25.00S,2021-10-24T02:05:48.2Z,4,REGULAR,rebound,offensive,[],1630529,,,1610612740,80,68,2021-10-24T02:18:32Z,5830000,,,0,,H. Jones REBOUND (Off:6 Def:2),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,613.0,8.0,2.0,6.0,,,,,,,,,,,,,,
615,PT08M24.00S,2021-10-24T02:05:48.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1627742,71.82982917214193,76.22549019607843,1610612740,80,71,2021-10-24T02:05:57Z,5840000,131.0,212.0,1,right,B. Ingram 24' 3PT  (22 PTS) (N. Alexander-Walker 2 AST),"[1627742, 1629638]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,24.95,Made,,,,,,,,,,,22.0,N. Alexander-Walker,1629638.0,2.0,,,,
617,PT08M09.00S,2021-10-24T02:06:03.8Z,4,REGULAR,3pt,Jump Shot,[],1630162,28.33442838370565,21.323529411764707,1610612750,83,71,2021-10-24T02:06:08Z,5860000,143.0,214.0,1,left,A. Edwards 25' 3PT  (19 PTS) (M. Beasley 2 AST),"[1630162, 1627736]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,25.74,Made,,,,,,,,,,,19.0,M. Beasley,1627736.0,2.0,,,,
619,PT07M50.00S,2021-10-24T02:06:23.1Z,4,REGULAR,3pt,Jump Shot,[],1629638,85.75886990801577,6.127450980392156,1610612740,83,71,2021-10-24T02:06:31Z,5880000,-219.0,81.0,1,right,MISS N. Alexander-Walker 3PT,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,23.4,Missed,,,,,,,,,,,,,,,,,,
620,PT07M47.00S,2021-10-24T02:06:26.1Z,4,REGULAR,rebound,defensive,[],1629162,,,1610612750,83,71,2021-10-24T02:06:31Z,5890000,,,0,,J. McLaughlin REBOUND (Off:0 Def:2),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,619.0,2.0,2.0,0.0,,,,,,,,,,,,,,
621,PT07M44.00S,2021-10-24T02:06:28.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1627736,32.53942181340342,68.87254901960785,1610612750,83,71,2021-10-24T02:19:31Z,5900000,-94.0,253.0,1,left,MISS M. Beasley 27' 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,27.04,Missed,,,,,,,,,,,,,,,,,,
622,PT07M41.00S,2021-10-24T02:06:31.4Z,4,REGULAR,rebound,defensive,[],1629638,,,1610612740,83,71,2021-10-24T02:06:35Z,5910000,,,0,,N. Alexander-Walker REBOUND (Off:6 Def:8),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,621.0,14.0,8.0,6.0,,,,,,,,,,,,,,
623,PT07M34.00S,2021-10-24T02:06:39.2Z,4,REGULAR,2pt,Jump Shot,[],1630529,95.0886990801577,92.8921568627451,1610612740,83,71,2021-10-24T02:06:47Z,5920000,214.0,-6.0,1,right,MISS H. Jones 21' Jump Shot,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,21.46,Missed,,,,,,,,,,,,,,,,,,
624,PT07M30.00S,2021-10-24T02:06:43.2Z,4,REGULAR,rebound,defensive,[],1630162,,,1610612750,83,71,2021-10-24T02:06:47Z,5930000,,,0,,A. Edwards REBOUND (Off:3 Def:5),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,623.0,8.0,5.0,3.0,,,,,,,,,,,,,,
625,PT07M22.00S,2021-10-24T02:06:51.2Z,4,REGULAR,3pt,Jump Shot,[],1630162,30.17411300919842,69.6078431372549,1610612750,83,71,2021-10-24T02:07:30Z,5940000,-98.0,231.0,1,left,MISS A. Edwards 25' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,25.1,Missed,,,,,,,,,,,,,,,,,,
626,PT07M20.00S,2021-10-24T02:06:53.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612740,83,71,2021-10-24T02:07:30Z,5950000,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,625.0,,,,,,,,,,,,,,,,,
627,PT07M20.00S,2021-10-24T02:06:57.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,83,71,2021-10-24T02:06:57Z,5960000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT07M03.00S,2021-10-24T02:07:28.5Z,4,REGULAR,foul,technical,['1freethrow'],1630162,,,1610612740,83,71,2021-10-24T02:07:39Z,5970000,,,0,,A. Edwards defensive-3-second technical FOUL (2 Tech),[1630162],1610612750.0,MIN,defensive-3-second,,,Edwards,A. Edwards,,,,,,,,,,,204058.0,,1.0,2.0,,,,,,,,,,
