actionNumber,clock,timeActual,period,periodType,teamId,teamTricode,actionType,subType,descriptor,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,officialId,orderNumber,xLegacy,yLegacy,isFieldGoal,foulPersonalTotal,foulTechnicalTotal,side,description,playerName,playerNameI,personIdsFilter,jumpBallRecoveredName,jumpBallRecoverdPersonId,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
362,PT07M42.00S,2022-02-17T02:32:19.1Z,3,REGULAR,1610612750.0,MIN,2pt,DUNK,running,"['fastbreak', 'pointsinthepaint']",1626157,93.51182654402102,49.26470588235294,1610612750,62,57,2022-02-17T02:32:37Z,,3560000,-4.0,8.0,1,,,right,K. Towns running DUNK (14 PTS) (J. Vanderbilt 3 AST),Towns,K. Towns,"[1626157, 1629020]",,,,,,,,0.93,Made,14.0,,,,,,,J. Vanderbilt,1629020.0,3.0,,,,,
364,PT07M28.00S,2022-02-17T02:32:33.2Z,3,REGULAR,1610612761.0,TOR,2pt,Layup,driving,['pointsinthepaint'],1627783,6.258212877792378,44.85294117647059,1610612761,62,59,2022-02-17T02:32:40Z,,3580000,26.0,6.0,1,,,left,P. Siakam driving Layup (10 PTS),Siakam,P. Siakam,[1627783],,,,,,,,2.65,Made,10.0,,,,,,,,,,,,,,
365,PT07M13.00S,2022-02-17T02:32:47.6Z,3,REGULAR,1610612750.0,MIN,3pt,Jump Shot,,[],1630162,68.15045992115637,40.931372549019606,1610612750,62,59,2022-02-17T02:32:52Z,,3590000,-45.0,247.0,1,,,right,MISS A. Edwards 25' 3PT,Edwards,A. Edwards,[1630162],,,,,,,,25.1,Missed,,,,,,,,,,,,,,,
366,PT07M11.00S,2022-02-17T02:32:49.6Z,3,REGULAR,1610612750.0,MIN,rebound,offensive,,[],1626156,,,1610612750,62,59,2022-02-17T02:32:52Z,,3600000,,,0,,,,D. Russell REBOUND (Off:1 Def:2),Russell,D. Russell,[1626156],,,,,,,,,,,365.0,3.0,2.0,1.0,,,,,,,,,,
367,PT07M05.00S,2022-02-17T02:32:58.5Z,3,REGULAR,1610612761.0,TOR,foul,personal,shooting,['2freethrow'],203920,,,1610612750,62,59,2022-02-17T02:33:16Z,1628954.0,3610000,,,0,2.0,0.0,,K. Birch shooting personal FOUL (2 PF) (Edwards 2 FT),Birch,K. Birch,"[203920, 1630162]",,,,,,,,,,,,,,,,,,,,Edwards,1630162.0,,,
369,PT07M05.00S,2022-02-17T02:33:34.7Z,3,REGULAR,1610612750.0,MIN,freethrow,1 of 2,,['2ndchance'],1630162,,,1610612750,63,59,2022-02-17T02:33:51Z,,3630000,,,0,,,,A. Edwards Free Throw 1 of 2 (4 PTS),Edwards,A. Edwards,[1630162],,,,,,,,,Made,4.0,,,,,,,,,,,,,,
370,PT07M05.00S,2022-02-17T02:33:34.7Z,3,REGULAR,1610612750.0,MIN,freethrow,2 of 2,,['2ndchance'],1630162,,,1610612750,63,59,2022-02-17T02:33:51Z,,3640000,,,0,,,,MISS A. Edwards Free Throw 2 of 2,Edwards,A. Edwards,[1630162],,,,,,,,,Missed,,,,,,,,,,,,,,,
371,PT07M02.00S,2022-02-17T02:33:37.7Z,3,REGULAR,1610612761.0,TOR,rebound,defensive,,[],1627783,,,1610612761,63,59,2022-02-17T02:33:51Z,,3650000,,,0,,,,P. Siakam REBOUND (Off:0 Def:3),Siakam,P. Siakam,[1627783],,,,,,,,,,,370.0,3.0,3.0,0.0,,,,,,,,,,
372,PT06M51.00S,2022-02-17T02:34:00.8Z,3,REGULAR,1610612761.0,TOR,2pt,Hook,turnaround,['pointsinthepaint'],1627783,11.12023653088042,53.67647058823529,1610612761,63,59,2022-02-17T02:34:06Z,,3660000,-18.0,52.0,1,,,left,MISS P. Siakam turnaround Hook,Siakam,P. Siakam,[1627783],,,,,,,,5.52,Missed,,,,,,,,,,,,,,,
373,PT06M48.00S,2022-02-17T02:34:03.8Z,3,REGULAR,1610612750.0,MIN,rebound,defensive,,[],1626157,,,1610612750,63,59,2022-02-17T02:34:04Z,,3670000,,,0,,,,K. Towns REBOUND (Off:0 Def:6),Towns,K. Towns,[1626157],,,,,,,,,,,372.0,6.0,6.0,0.0,,,,,,,,,,
374,PT06M41.00S,2022-02-17T02:34:09.9Z,3,REGULAR,1610612750.0,MIN,turnover,bad pass,,[],201976,,,1610612750,63,59,2022-02-17T02:34:13Z,,3680000,,,0,,,,P. Beverley bad pass TURNOVER (4 TO),Beverley,P. Beverley,"[201976, 1627783]",,,,,,,4.0,,,,,,,,Siakam,1627783.0,,,,,,,,
375,PT06M41.00S,2022-02-17T02:34:09.9Z,3,REGULAR,1610612761.0,TOR,steal,,,[],1627783,,,1610612761,63,59,2022-02-17T02:34:11Z,,3690000,,,0,,,,P. Siakam STEAL (1 STL),Siakam,P. Siakam,[1627783],,,,,,,,,,,,,,,,,,,,,,,,
376,PT06M27.00S,2022-02-17T02:34:24.2Z,3,REGULAR,1610612761.0,TOR,3pt,Jump Shot,,['fromturnover'],1628384,20.45006570302234,89.95098039215686,1610612761,63,59,2022-02-17T02:34:29Z,,3700000,-200.0,140.0,1,,,left,MISS O. Anunoby 24' 3PT,Anunoby,O. Anunoby,[1628384],,,,,,,,24.38,Missed,,,,,,,,,,,,,,,
377,PT06M24.00S,2022-02-17T02:34:27.2Z,3,REGULAR,1610612750.0,MIN,rebound,defensive,,[],1626157,,,1610612750,63,59,2022-02-17T02:34:29Z,,3710000,,,0,,,,K. Towns REBOUND (Off:0 Def:7),Towns,K. Towns,[1626157],,,,,,,,,,,376.0,7.0,7.0,0.0,,,,,,,,,,
378,PT06M13.00S,2022-02-17T02:34:38.4Z,3,REGULAR,1610612750.0,MIN,turnover,bad pass,,[],1630162,,,1610612750,63,59,2022-02-17T02:34:42Z,,3720000,,,0,,,,A. Edwards bad pass TURNOVER (1 TO),Edwards,A. Edwards,"[1630162, 1630567]",,,,,,,1.0,,,,,,,,Barnes,1630567.0,,,,,,,,
379,PT06M13.00S,2022-02-17T02:34:38.4Z,3,REGULAR,1610612761.0,TOR,steal,,,[],1630567,,,1610612761,63,59,2022-02-17T02:34:40Z,,3730000,,,0,,,,S. Barnes STEAL (3 STL),Barnes,S. Barnes,[1630567],,,,,,,,,,,,,,,,,,,,,,,,
380,PT06M10.00S,2022-02-17T02:34:41.9Z,3,REGULAR,1610612761.0,TOR,2pt,Layup,driving,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627783,5.601182654402102,46.568627450980394,1610612761,63,61,2022-02-17T02:34:48Z,,3740000,17.0,0.0,1,,,left,P. Siakam driving Layup (12 PTS) (S. Barnes 4 AST),Siakam,P. Siakam,"[1627783, 1630567]",,,,,,,,1.72,Made,12.0,,,,,,,S. Barnes,1630567.0,4.0,,,,,
382,PT05M52.00S,2022-02-17T02:34:59.2Z,3,REGULAR,1610612750.0,MIN,3pt,Jump Shot,,[],1626157,67.49342969776609,36.029411764705884,1610612750,66,61,2022-02-17T02:35:04Z,,3760000,-70.0,253.0,1,,,right,K. Towns 26' 3PT  (17 PTS),Towns,K. Towns,[1626157],,,,,,,,26.26,Made,17.0,,,,,,,,,,,,,,
383,PT05M32.00S,2022-02-17T02:35:22.4Z,3,REGULAR,1610612750.0,MIN,foul,personal,,[],1626156,,,1610612761,66,61,2022-02-17T02:35:28Z,1146.0,3770000,,,0,1.0,0.0,,D. Russell personal FOUL (1 PF),Russell,D. Russell,"[1626156, 203920]",,,,,,,,,,,,,,,,,,,,Birch,203920.0,,,
385,PT05M32.00S,2022-02-17T02:35:31.1Z,3,REGULAR,1610612750.0,MIN,timeout,full,,"['team', 'mandatory']",0,,,1610612761,66,61,2022-02-17T02:35:31Z,,3790000,,,0,,,,MIN Timeout,,,[],,,,,,,,,,,,,,,,,,,,,,,,
386,PT05M32.00S,2022-02-17T02:37:37.4Z,3,REGULAR,1610612750.0,MIN,substitution,out,,[],1629020,,,1610612761,66,61,2022-02-17T02:38:12Z,,3800000,,,0,,,,SUB out: J. Vanderbilt,Vanderbilt,J. Vanderbilt,[1629020],,,,,,,,,,,,,,,,,,,,,,,,
387,PT05M32.00S,2022-02-17T02:37:37.4Z,3,REGULAR,1610612750.0,MIN,substitution,out,,[],1626156,,,1610612761,66,61,2022-02-17T02:38:12Z,,3810000,,,0,,,,SUB out: D. Russell,Russell,D. Russell,[1626156],,,,,,,,,,,,,,,,,,,,,,,,
388,PT05M32.00S,2022-02-17T02:37:37.4Z,3,REGULAR,1610612750.0,MIN,substitution,in,,[],1630183,,,1610612761,66,61,2022-02-17T02:38:12Z,,3820000,,,0,,,,SUB in: J. McDaniels,McDaniels,J. McDaniels,[1630183],,,,,,,,,,,,,,,,,,,,,,,,
389,PT05M32.00S,2022-02-17T02:37:37.4Z,3,REGULAR,1610612750.0,MIN,substitution,in,,[],1627736,,,1610612761,66,61,2022-02-17T02:38:12Z,,3830000,,,0,,,,SUB in: M. Beasley,Beasley,M. Beasley,[1627736],,,,,,,,,,,,,,,,,,,,,,,,
390,PT05M18.00S,2022-02-17T02:38:45.0Z,3,REGULAR,1610612761.0,TOR,2pt,Jump Shot,turnaround fadeaway,[],1630567,6.258212877792378,73.77450980392157,1610612761,66,61,2022-02-17T02:38:50Z,,3840000,-119.0,6.0,1,,,left,MISS S. Barnes 11' turnaround fadeaway Shot,Barnes,S. Barnes,[1630567],,,,,,,,11.91,Missed,,,,,,,,,,,,,,,
391,PT05M15.00S,2022-02-17T02:38:48.0Z,3,REGULAR,1610612750.0,MIN,rebound,defensive,,[],1630162,,,1610612750,66,61,2022-02-17T02:38:50Z,,3850000,,,0,,,,A. Edwards REBOUND (Off:0 Def:2),Edwards,A. Edwards,[1630162],,,,,,,,,,,390.0,2.0,2.0,0.0,,,,,,,,,,
392,PT05M00.00S,2022-02-17T02:39:04.1Z,3,REGULAR,1610612750.0,MIN,turnover,bad pass,,[],1630183,,,1610612750,66,61,2022-02-17T02:39:12Z,,3860000,,,0,,,,J. McDaniels bad pass TURNOVER (1 TO),McDaniels,J. McDaniels,"[1630183, 1629018]",,,,,,,1.0,,,,,,,,Trent Jr.,1629018.0,,,,,,,,
393,PT05M00.00S,2022-02-17T02:39:04.1Z,3,REGULAR,1610612761.0,TOR,steal,,,[],1629018,,,1610612761,66,61,2022-02-17T02:39:05Z,,3870000,,,0,,,,G. Trent Jr. STEAL (1 STL),Trent Jr.,G. Trent Jr.,[1629018],,,,,,,,,,,,,,,,,,,,,,,,
394,PT04M57.00S,2022-02-17T02:39:10.3Z,3,REGULAR,1610612750.0,MIN,foul,personal,shooting,"['inpenalty', '2freethrow']",201976,,,1610612761,66,61,2022-02-17T02:39:19Z,1628954.0,3880000,,,0,3.0,1.0,,P. Beverley shooting personal FOUL (3 PF) (Trent Jr. 2 FT),Beverley,P. Beverley,"[201976, 1629018]",,,,,,,,,,,,,,,,,,,,Trent Jr.,1629018.0,,,
396,PT04M57.00S,2022-02-17T02:39:33.9Z,3,REGULAR,1610612761.0,TOR,freethrow,1 of 2,,"['fromturnover', 'fastbreak']",1629018,,,1610612761,66,62,2022-02-17T02:39:52Z,,3900000,,,0,,,,G. Trent Jr. Free Throw 1 of 2 (16 PTS),Trent Jr.,G. Trent Jr.,[1629018],,,,,,,,,Made,16.0,,,,,,,,,,,,,,
397,PT04M57.00S,2022-02-17T02:39:33.9Z,3,REGULAR,1610612761.0,TOR,freethrow,2 of 2,,"['fastbreak', 'fromturnover']",1629018,,,1610612761,66,62,2022-02-17T02:39:52Z,,3910000,,,0,,,,MISS G. Trent Jr. Free Throw 2 of 2,Trent Jr.,G. Trent Jr.,[1629018],,,,,,,,,Missed,,,,,,,,,,,,,,,
398,PT04M55.00S,2022-02-17T02:39:35.9Z,3,REGULAR,1610612750.0,MIN,rebound,defensive,,[],1630183,,,1610612750,66,62,2022-02-17T02:39:52Z,,3920000,,,0,,,,J. McDaniels REBOUND (Off:0 Def:5),McDaniels,J. McDaniels,[1630183],,,,,,,,,,,397.0,5.0,5.0,0.0,,,,,,,,,,
399,PT04M49.00S,2022-02-17T02:39:58.9Z,3,REGULAR,1610612761.0,TOR,foul,personal,shooting,['2freethrow'],1629018,,,1610612750,66,62,2022-02-17T02:40:13Z,1628954.0,3930000,,,0,1.0,1.0,,G. Trent Jr. shooting personal FOUL (1 PF) (McDaniels 2 FT),Trent Jr.,G. Trent Jr.,"[1629018, 1630183]",,,,,,,,,,,,,,,,,,,,McDaniels,1630183.0,,,
401,PT04M49.00S,2022-02-17T02:40:20.8Z,3,REGULAR,1610612750.0,MIN,freethrow,1 of 2,,[],1630183,,,1610612750,67,62,2022-02-17T02:40:20Z,,3950000,,,0,,,,J. McDaniels Free Throw 1 of 2 (12 PTS),McDaniels,J. McDaniels,[1630183],,,,,,,,,Made,12.0,,,,,,,,,,,,,,
402,PT04M49.00S,2022-02-17T02:40:30.0Z,3,REGULAR,1610612761.0,TOR,substitution,out,,[],1630567,,,1610612750,67,62,2022-02-17T02:40:48Z,,3960000,,,0,,,,SUB out: S. Barnes,Barnes,S. Barnes,[1630567],,,,,,,,,,,,,,,,,,,,,,,,
403,PT04M49.00S,2022-02-17T02:40:30.0Z,3,REGULAR,1610612761.0,TOR,substitution,out,,[],203920,,,1610612750,67,62,2022-02-17T02:40:48Z,,3970000,,,0,,,,SUB out: K. Birch,Birch,K. Birch,[203920],,,,,,,,,,,,,,,,,,,,,,,,
404,PT04M49.00S,2022-02-17T02:40:30.0Z,3,REGULAR,1610612761.0,TOR,substitution,in,,[],1628449,,,1610612750,67,62,2022-02-17T02:40:48Z,,3980000,,,0,,,,SUB in: C. Boucher,Boucher,C. Boucher,[1628449],,,,,,,,,,,,,,,,,,,,,,,,
405,PT04M49.00S,2022-02-17T02:40:30.0Z,3,REGULAR,1610612761.0,TOR,substitution,in,,[],1630173,,,1610612750,67,62,2022-02-17T02:40:48Z,,3990000,,,0,,,,SUB in: P. Achiuwa,Achiuwa,P. Achiuwa,[1630173],,,,,,,,,,,,,,,,,,,,,,,,
406,PT04M49.00S,2022-02-17T02:40:56.1Z,3,REGULAR,1610612750.0,MIN,freethrow,2 of 2,,[],1630183,,,1610612750,68,62,2022-02-17T02:40:56Z,,4000000,,,0,,,,J. McDaniels Free Throw 2 of 2 (13 PTS),McDaniels,J. McDaniels,[1630183],,,,,,,,,Made,13.0,,,,,,,,,,,,,,
407,PT04M28.00S,2022-02-17T02:41:18.9Z,3,REGULAR,1610612761.0,TOR,3pt,Jump Shot,,[],1630173,5.863994743758213,5.147058823529411,1610612761,68,62,2022-02-17T02:41:23Z,,4010000,224.0,3.0,1,,,left,MISS P. Achiuwa 3PT,Achiuwa,P. Achiuwa,[1630173],,,,,,,,22.43,Missed,,,,,,,,,,,,,,,
408,PT04M25.00S,2022-02-17T02:41:21.9Z,3,REGULAR,1610612750.0,MIN,rebound,defensive,,[],1626157,,,1610612750,68,62,2022-02-17T02:41:23Z,,4020000,,,0,,,,K. Towns REBOUND (Off:0 Def:8),Towns,K. Towns,[1626157],,,,,,,,,,,407.0,8.0,8.0,0.0,,,,,,,,,,
409,PT04M10.00S,2022-02-17T02:41:37.1Z,3,REGULAR,1610612750.0,MIN,3pt,Jump Shot,,[],1630162,75.1149802890933,84.31372549019608,1610612750,68,62,2022-02-17T02:41:41Z,,4030000,172.0,181.0,1,,,right,MISS A. Edwards 24' 3PT,Edwards,A. Edwards,[1630162],,,,,,,,24.97,Missed,,,,,,,,,,,,,,,
410,PT04M07.00S,2022-02-17T02:41:40.1Z,3,REGULAR,1610612761.0,TOR,rebound,defensive,,[],1630173,,,1610612761,68,62,2022-02-17T02:41:41Z,,4040000,,,0,,,,P. Achiuwa REBOUND (Off:0 Def:1),Achiuwa,P. Achiuwa,[1630173],,,,,,,,,,,409.0,1.0,1.0,0.0,,,,,,,,,,
411,PT04M01.00S,2022-02-17T02:41:49.9Z,3,REGULAR,,,stoppage,out-of-bounds,,[],0,,,1610612761,68,62,2022-02-17T02:41:49Z,,4050000,,,0,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,
412,PT04M01.00S,2022-02-17T02:41:52.4Z,3,REGULAR,1610612750.0,MIN,substitution,out,,[],201976,,,1610612761,68,62,2022-02-17T02:42:02Z,,4060000,,,0,,,,SUB out: P. Beverley,Beverley,P. Beverley,[201976],,,,,,,,,,,,,,,,,,,,,,,,
413,PT04M01.00S,2022-02-17T02:41:52.4Z,3,REGULAR,1610612761.0,TOR,substitution,out,,[],1628384,,,1610612761,68,62,2022-02-17T02:42:02Z,,4070000,,,0,,,,SUB out: O. Anunoby,Anunoby,O. Anunoby,[1628384],,,,,,,,,,,,,,,,,,,,,,,,
414,PT04M01.00S,2022-02-17T02:41:52.4Z,3,REGULAR,1610612750.0,MIN,substitution,in,,[],1629162,,,1610612761,68,62,2022-02-17T02:42:02Z,,4080000,,,0,,,,SUB in: J. McLaughlin,McLaughlin,J. McLaughlin,[1629162],,,,,,,,,,,,,,,,,,,,,,,,
415,PT04M01.00S,2022-02-17T02:41:52.4Z,3,REGULAR,1610612761.0,TOR,substitution,in,,[],201152,,,1610612761,68,62,2022-02-17T02:42:02Z,,4090000,,,0,,,,SUB in: T. Young,Young,T. Young,[201152],,,,,,,,,,,,,,,,,,,,,,,,
417,PT03M51.00S,2022-02-17T02:42:17.1Z,3,REGULAR,1610612761.0,TOR,2pt,Jump Shot,floating,['pointsinthepaint'],1627783,14.14257555847569,41.17647058823529,1610612761,68,64,2022-02-17T02:47:41Z,,4110000,44.0,80.0,1,,,left,P. Siakam 9' floating Jump Shot (14 PTS) (G. Trent Jr. 2 AST),Siakam,P. Siakam,"[1627783, 1629018]",,,,,,,,9.17,Made,14.0,,,,,,,G. Trent Jr.,1629018.0,2.0,,,,,
419,PT03M34.00S,2022-02-17T02:42:33.9Z,3,REGULAR,1610612750.0,MIN,2pt,Layup,cutting,['pointsinthepaint'],1626157,92.85479632063075,44.85294117647059,1610612750,70,64,2022-02-17T02:42:39Z,,4130000,-26.0,15.0,1,,,right,K. Towns cutting Layup (19 PTS) (J. McDaniels 1 AST),Towns,K. Towns,"[1626157, 1630183]",,,,,,,,2.96,Made,19.0,,,,,,,J. McDaniels,1630183.0,1.0,,,,,
421,PT03M15.00S,2022-02-17T02:42:52.7Z,3,REGULAR,1610612761.0,TOR,2pt,DUNK,cutting,['pointsinthepaint'],1630173,6.915243101182654,46.32352941176471,1610612761,70,66,2022-02-17T02:42:57Z,,4150000,18.0,13.0,1,,,left,P. Achiuwa cutting DUNK (4 PTS) (T. Young 1 AST),Achiuwa,P. Achiuwa,"[1630173, 201152]",,,,,,,,2.22,Made,4.0,,,,,,,T. Young,201152.0,1.0,,,,,
423,PT03M00.00S,2022-02-17T02:43:10.5Z,3,REGULAR,1610612761.0,TOR,foul,personal,shooting,['2freethrow'],201152,,,1610612750,70,66,2022-02-17T02:43:19Z,2002.0,4170000,,,0,2.0,0.0,,T. Young shooting personal FOUL (2 PF) (Edwards 2 FT),Young,T. Young,"[201152, 1630162]",,,,,,,,,,,,,,,,,,,,Edwards,1630162.0,,,
425,PT03M00.00S,2022-02-17T02:43:40.0Z,3,REGULAR,1610612750.0,MIN,freethrow,1 of 2,,[],1630162,,,1610612750,71,66,2022-02-17T02:43:40Z,,4190000,,,0,,,,A. Edwards Free Throw 1 of 2 (5 PTS),Edwards,A. Edwards,[1630162],,,,,,,,,Made,5.0,,,,,,,,,,,,,,
426,PT03M00.00S,2022-02-17T02:43:53.0Z,3,REGULAR,1610612750.0,MIN,freethrow,2 of 2,,[],1630162,,,1610612750,72,66,2022-02-17T02:43:53Z,,4200000,,,0,,,,A. Edwards Free Throw 2 of 2 (6 PTS),Edwards,A. Edwards,[1630162],,,,,,,,,Made,6.0,,,,,,,,,,,,,,
427,PT02M48.00S,2022-02-17T02:44:06.1Z,3,REGULAR,1610612761.0,TOR,2pt,Hook,,['pointsinthepaint'],201152,10.726018396846255,57.59803921568627,1610612761,72,66,2022-02-17T02:44:09Z,,4210000,-38.0,48.0,1,,,left,MISS T. Young 6' Hook,Young,T. Young,[201152],,,,,,,,6.15,Missed,,,,,,,,,,,,,,,
428,PT02M46.00S,2022-02-17T02:44:08.1Z,3,REGULAR,1610612750.0,MIN,rebound,defensive,,[],1630162,,,1610612750,72,66,2022-02-17T02:44:09Z,,4220000,,,0,,,,A. Edwards REBOUND (Off:0 Def:3),Edwards,A. Edwards,[1630162],,,,,,,,,,,427.0,3.0,3.0,0.0,,,,,,,,,,
429,PT02M39.00S,2022-02-17T02:44:17.0Z,3,REGULAR,1610612750.0,MIN,turnover,out-of-bounds,bad pass,[],1630183,,,1610612750,72,66,2022-02-17T02:44:22Z,1628954.0,4230000,,,0,,,,J. McDaniels bad pass out-of-bounds TURNOVER (2 TO),McDaniels,J. McDaniels,[1630183],,,,,,,2.0,,,,,,,,,,,,,,,,,
430,PT02M39.00S,2022-02-17T02:44:23.3Z,3,REGULAR,1610612761.0,TOR,timeout,full,,"['team', 'mandatory']",0,,,1610612761,72,66,2022-02-17T02:44:23Z,,4240000,,,0,,,,TOR Timeout,,,[],,,,,,,,,,,,,,,,,,,,,,,,
431,PT02M24.00S,2022-02-17T02:47:27.0Z,3,REGULAR,1610612761.0,TOR,2pt,Jump Shot,turnaround,"['pointsinthepaint', 'fromturnover']",1629018,11.514454664914586,59.55882352941176,1610612761,72,68,2022-02-17T02:47:33Z,,4250000,-48.0,56.0,1,,,left,G. Trent Jr. 7' turnaround Jump Shot (18 PTS),Trent Jr.,G. Trent Jr.,[1629018],,,,,,,,7.34,Made,18.0,,,,,,,,,,,,,,
432,PT02M10.00S,2022-02-17T02:47:43.5Z,3,REGULAR,,,stoppage,out-of-bounds,,[],0,,,1610612750,72,68,2022-02-17T02:47:43Z,,4260000,,,0,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,
433,PT01M58.00S,2022-02-17T02:48:04.8Z,3,REGULAR,1610612750.0,MIN,3pt,Jump Shot,step back,[],1627736,82.7365308804205,5.392156862745098,1610612750,72,68,2022-02-17T02:48:10Z,,4270000,-223.0,110.0,1,,,right,MISS M. Beasley 24' step back 3PT,Beasley,M. Beasley,[1627736],,,,,,,,24.86,Missed,,,,,,,,,,,,,,,
434,PT01M55.00S,2022-02-17T02:48:07.8Z,3,REGULAR,1610612761.0,TOR,rebound,defensive,,[],1630173,,,1610612761,72,68,2022-02-17T02:48:10Z,,4280000,,,0,,,,P. Achiuwa REBOUND (Off:0 Def:2),Achiuwa,P. Achiuwa,[1630173],,,,,,,,,,,433.0,2.0,2.0,0.0,,,,,,,,,,
435,PT01M46.00S,2022-02-17T02:48:17.5Z,3,REGULAR,1610612761.0,TOR,turnover,bad pass,,[],1627783,,,1610612761,72,68,2022-02-17T02:48:21Z,,4290000,,,0,,,,P. Siakam bad pass TURNOVER (3 TO),Siakam,P. Siakam,"[1627783, 1626157]",,,,,,,3.0,,,,,,,,Towns,1626157.0,,,,,,,,
436,PT01M46.00S,2022-02-17T02:48:17.5Z,3,REGULAR,1610612750.0,MIN,steal,,,[],1626157,,,1610612750,72,68,2022-02-17T02:48:19Z,,4300000,,,0,,,,K. Towns STEAL (2 STL),Towns,K. Towns,[1626157],,,,,,,,,,,,,,,,,,,,,,,,
437,PT01M42.00S,2022-02-17T02:48:21.9Z,3,REGULAR,1610612761.0,TOR,foul,personal,shooting,"['inpenalty', '2freethrow']",1627783,,,1610612750,72,68,2022-02-17T02:48:31Z,2002.0,4310000,,,0,3.0,1.0,,P. Siakam shooting personal FOUL (3 PF) (McLaughlin 2 FT),Siakam,P. Siakam,"[1627783, 1629162]",,,,,,,,,,,,,,,,,,,,McLaughlin,1629162.0,,,
439,PT01M42.00S,2022-02-17T02:48:50.5Z,3,REGULAR,1610612750.0,MIN,freethrow,1 of 2,,"['fromturnover', 'fastbreak']",1629162,,,1610612750,73,68,2022-02-17T02:48:50Z,,4330000,,,0,,,,J. McLaughlin Free Throw 1 of 2 (1 PTS),McLaughlin,J. McLaughlin,[1629162],,,,,,,,,Made,1.0,,,,,,,,,,,,,,
440,PT01M42.00S,2022-02-17T02:48:51.3Z,3,REGULAR,1610612750.0,MIN,substitution,out,,[],1626157,,,1610612750,73,68,2022-02-17T02:48:55Z,,4340000,,,0,,,,SUB out: K. Towns,Towns,K. Towns,[1626157],,,,,,,,,,,,,,,,,,,,,,,,
441,PT01M42.00S,2022-02-17T02:48:51.3Z,3,REGULAR,1610612750.0,MIN,substitution,in,,[],1629675,,,1610612750,73,68,2022-02-17T02:48:55Z,,4350000,,,0,,,,SUB in: N. Reid,Reid,N. Reid,[1629675],,,,,,,,,,,,,,,,,,,,,,,,
442,PT01M42.00S,2022-02-17T02:49:08.6Z,3,REGULAR,1610612750.0,MIN,freethrow,2 of 2,,"['fastbreak', 'fromturnover']",1629162,,,1610612750,74,68,2022-02-17T02:49:08Z,,4360000,,,0,,,,J. McLaughlin Free Throw 2 of 2 (2 PTS),McLaughlin,J. McLaughlin,[1629162],,,,,,,,,Made,2.0,,,,,,,,,,,,,,
443,PT01M24.00S,2022-02-17T02:49:32.2Z,3,REGULAR,1610612750.0,MIN,foul,technical,defensive-3-second,"['inpenalty', '1freethrow']",1630183,,,1610612761,74,68,2022-02-17T02:49:41Z,1146.0,4370000,,,0,1.0,1.0,,J. McDaniels defensive-3-second technical FOUL (1 Tech),McDaniels,J. McDaniels,[1630183],,,,,,,,,,,,,,,,,,,,,,,,
444,PT01M24.00S,2022-02-17T02:49:47.5Z,3,REGULAR,1610612761.0,TOR,freethrow,1 of 1,technical,[],1629018,,,1610612761,74,68,2022-02-17T02:49:47Z,,4380000,,,0,,,,MISS G. Trent Jr. technical Free Throw 1 of 1,Trent Jr.,G. Trent Jr.,[1629018],,,,,,,,,Missed,,,,,,,,,,,,,,,
445,PT01M24.00S,2022-02-17T02:49:47.5Z,3,REGULAR,1610612761.0,TOR,rebound,offensive,,"['deadball', 'team']",0,,,1610612761,74,68,2022-02-17T02:49:47Z,,4390000,,,0,,,,TEAM offensive REBOUND,,,[],,,,,,,,,,,444.0,,,,,,,,,,,,,
446,PT01M24.00S,2022-02-17T02:49:56.9Z,3,REGULAR,1610612761.0,TOR,substitution,out,,[],1627783,,,1610612761,74,68,2022-02-17T02:50:00Z,,4400000,,,0,,,,SUB out: P. Siakam,Siakam,P. Siakam,[1627783],,,,,,,,,,,,,,,,,,,,,,,,
447,PT01M24.00S,2022-02-17T02:49:56.9Z,3,REGULAR,1610612761.0,TOR,substitution,in,,[],1630567,,,1610612761,74,68,2022-02-17T02:50:00Z,,4410000,,,0,,,,SUB in: S. Barnes,Barnes,S. Barnes,[1630567],,,,,,,,,,,,,,,,,,,,,,,,
448,PT01M10.00S,2022-02-17T02:50:21.5Z,3,REGULAR,1610612761.0,TOR,2pt,Layup,,['pointsinthepaint'],1630173,5.338370565045992,63.970588235294116,1610612761,74,70,2022-02-17T03:29:19Z,,4420000,-70.0,-2.0,1,,,left,P. Achiuwa 6' Layup (6 PTS),Achiuwa,P. Achiuwa,[1630173],,,,,,,,6.99,Made,6.0,,,,,,,,,,,,,,
449,PT00M49.70S,2022-02-17T02:50:41.9Z,3,REGULAR,1610612750.0,MIN,3pt,Jump Shot,,[],1630183,87.99277266754271,95.34313725490196,1610612750,74,70,2022-02-17T02:50:47Z,,4430000,227.0,60.0,1,,,right,MISS J. McDaniels 3PT,McDaniels,J. McDaniels,[1630183],,,,,,,,23.46,Missed,,,,,,,,,,,,,,,
