actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,value
614,PT08M54.00S,2022-02-25T03:02:28.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630217,68.80749014454665,30.88235294117647,1610612763,89,90,2022-02-25T03:02:34Z,6040000,-96.0,241.0,1,right,MISS D. Bane 25' 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,25.9,Missed,,,,,,,,,,,,,,,,
615,PT08M54.00S,2022-02-25T03:02:28.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612750,89,90,2022-02-25T03:02:34Z,6050000,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,614.0,,,,,,,,,,,,,,,
616,PT08M54.00S,2022-02-25T03:02:33.2Z,4,REGULAR,foul,personal,[],203500,,,1610612750,89,90,2022-02-25T03:02:40Z,6060000,,,0,,S. Adams loose ball personal FOUL (4 PF),"[203500, 1626156]",1610612763.0,MEM,loose ball,,,Adams,S. Adams,,,,,,,,,,,,,,2003.0,4.0,0.0,Russell,1626156.0,,,,,,,
618,PT08M44.00S,2022-02-25T03:03:00.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,6.57030223390276,47.46859681372549,1610612750,91,90,2022-02-25T03:03:06Z,6080000,13.0,9.0,1,left,N. Reid cutting Layup (6 PTS) (D. Russell 8 AST),"[1629675, 1626156]",1610612750.0,MIN,cutting,,,Reid,N. Reid,,,,,,,,1.57,Made,,,,,,,,,,,,6.0,D. Russell,1626156.0,8.0,
620,PT08M30.00S,2022-02-25T03:03:14.5Z,4,REGULAR,3pt,Jump Shot,[],1629630,74.72076215505913,16.176470588235293,1610612763,91,90,2022-02-25T03:03:20Z,6100000,-169.0,185.0,1,right,MISS J. Morant 25' 3PT,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,25.07,Missed,,,,,,,,,,,,,,,,
621,PT08M26.00S,2022-02-25T03:03:18.5Z,4,REGULAR,rebound,defensive,[],1629020,,,1610612750,91,90,2022-02-25T03:03:20Z,6110000,,,0,,J. Vanderbilt REBOUND (Off:3 Def:7),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,620.0,10.0,7.0,3.0,,,,,,,,,,,,
622,PT08M08.00S,2022-02-25T03:03:36.0Z,4,REGULAR,3pt,Jump Shot,[],1627752,22.026938239159,87.99019607843137,1610612750,91,90,2022-02-25T03:03:40Z,6120000,-190.0,155.0,1,left,MISS T. Prince 24' 3PT,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,24.5,Missed,,,,,,,,,,,,,,,,
623,PT08M05.00S,2022-02-25T03:03:39.0Z,4,REGULAR,rebound,defensive,[],203500,,,1610612763,91,90,2022-02-25T03:03:40Z,6130000,,,0,,S. Adams REBOUND (Off:6 Def:6),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,622.0,12.0,6.0,6.0,,,,,,,,,,,,
624,PT07M51.00S,2022-02-25T03:03:55.0Z,4,REGULAR,foul,personal,['2freethrow'],1626156,,,1610612763,91,90,2022-02-25T03:04:04Z,6140000,,,0,,D. Russell shooting personal FOUL (2 PF) (Morant 2 FT),"[1626156, 1629630]",1610612750.0,MIN,shooting,,,Russell,D. Russell,,,,,,,,,,,,,,2003.0,2.0,0.0,Morant,1629630.0,,,,,,,
626,PT07M51.00S,2022-02-25T03:04:29.8Z,4,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,91,91,2022-02-25T03:04:52Z,6160000,,,0,,J. Morant Free Throw 1 of 2 (11 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,Made,,,,,,,,,,,,11.0,,,,
627,PT07M51.00S,2022-02-25T03:04:29.8Z,4,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,91,91,2022-02-25T03:04:52Z,6170000,,,0,,MISS J. Morant Free Throw 2 of 2,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,Missed,,,,,,,,,,,,,,,,
628,PT07M48.00S,2022-02-25T03:04:32.8Z,4,REGULAR,rebound,offensive,[],1628991,,,1610612763,91,91,2022-02-25T03:04:52Z,6180000,,,0,,J. Jackson Jr. REBOUND (Off:5 Def:5),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,627.0,10.0,5.0,5.0,,,,,,,,,,,,
629,PT07M48.00S,2022-02-25T03:04:52.6Z,4,REGULAR,foul,personal,['2freethrow'],1629020,,,1610612763,91,91,2022-02-25T03:05:01Z,6190000,,,0,,J. Vanderbilt shooting personal FOUL (4 PF) (Jackson Jr. 2 FT),"[1629020, 1628991]",1610612750.0,MIN,shooting,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,1193.0,4.0,0.0,Jackson Jr.,1628991.0,,,,,,,
631,PT07M48.00S,2022-02-25T03:05:19.2Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1628991,,,1610612763,91,92,2022-02-25T03:05:19Z,6210000,,,0,,J. Jackson Jr. Free Throw 1 of 2 (19 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,Made,,,,,,,,,,,,19.0,,,,
632,PT07M48.00S,2022-02-25T03:05:19.9Z,4,REGULAR,substitution,out,[],1629723,,,1610612763,91,92,2022-02-25T03:05:26Z,6220000,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT07M48.00S,2022-02-25T03:05:19.9Z,4,REGULAR,substitution,in,[],1630533,,,1610612763,91,92,2022-02-25T03:05:26Z,6230000,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT07M48.00S,2022-02-25T03:05:36.9Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1628991,,,1610612763,91,93,2022-02-25T03:05:36Z,6240000,,,0,,J. Jackson Jr. Free Throw 2 of 2 (20 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,Made,,,,,,,,,,,,20.0,,,,
635,PT07M36.00S,2022-02-25T03:05:50.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,5.469776609724048,50.245098039215684,1610612750,93,93,2022-02-25T03:05:55Z,6250000,-1.0,-1.0,1,left,D. Russell driving finger roll Layup (16 PTS),[1626156],1610612750.0,MIN,driving finger roll,,,Russell,D. Russell,,,,,,,,0.16,Made,,,,,,,,,,,,16.0,,,,
636,PT07M25.00S,2022-02-25T03:06:02.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629020,,,1610612763,93,93,2022-02-25T03:06:21Z,6260000,,,0,,J. Vanderbilt shooting personal FOUL (5 PF) (Jackson Jr. 2 FT),"[1629020, 1628991]",1610612750.0,MIN,shooting,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,1627964.0,5.0,0.0,Jackson Jr.,1628991.0,,,,,,,
638,PT07M25.00S,2022-02-25T03:06:43.7Z,4,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,93,94,2022-02-25T03:07:03Z,6280000,,,0,,J. Jackson Jr. Free Throw 1 of 2 (21 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,Made,,,,,,,,,,,,21.0,,,,
639,PT07M25.00S,2022-02-25T03:06:43.7Z,4,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,93,94,2022-02-25T03:07:03Z,6290000,,,0,,MISS J. Jackson Jr. Free Throw 2 of 2,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,Missed,,,,,,,,,,,,,,,,
640,PT07M23.00S,2022-02-25T03:06:45.7Z,4,REGULAR,rebound,defensive,[],1629020,,,1610612750,93,94,2022-02-25T03:07:03Z,6300000,,,0,,J. Vanderbilt REBOUND (Off:3 Def:8),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,639.0,11.0,8.0,3.0,,,,,,,,,,,,
641,PT07M11.00S,2022-02-25T03:07:13.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,5.913272010512484,52.841605392156865,1610612750,95,94,2022-02-25T03:07:19Z,6310000,-14.0,3.0,1,left,D. Russell driving finger roll Layup (18 PTS),[1626156],1610612750.0,MIN,driving finger roll,,,Russell,D. Russell,,,,,,,,1.45,Made,,,,,,,,,,,,18.0,,,,
642,PT07M09.00S,2022-02-25T03:07:18.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,95,94,2022-02-25T03:07:18Z,6320000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT06M53.00S,2022-02-25T03:10:41.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629675,,,1610612763,95,94,2022-02-25T03:10:46Z,6330000,,,0,,N. Reid personal FOUL (4 PF) (Bane 2 FT),"[1629675, 1630217]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,1193.0,4.0,0.0,Bane,1630217.0,,,,,,,
645,PT06M53.00S,2022-02-25T03:11:10.8Z,4,REGULAR,freethrow,1 of 2,[],1630217,,,1610612763,95,95,2022-02-25T03:11:10Z,6350000,,,0,,D. Bane Free Throw 1 of 2 (10 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,Made,,,,,,,,,,,,10.0,,,,
646,PT06M53.00S,2022-02-25T03:11:11.4Z,4,REGULAR,substitution,out,[],1628991,,,1610612763,95,95,2022-02-25T03:11:15Z,6360000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT06M53.00S,2022-02-25T03:11:11.4Z,4,REGULAR,substitution,in,[],1629634,,,1610612763,95,95,2022-02-25T03:11:15Z,6370000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT06M53.00S,2022-02-25T03:11:21.3Z,4,REGULAR,substitution,out,[],1629020,,,1610612763,95,95,2022-02-25T03:11:24Z,6380000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT06M53.00S,2022-02-25T03:11:21.3Z,4,REGULAR,substitution,in,[],1630183,,,1610612763,95,95,2022-02-25T03:11:24Z,6390000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT06M53.00S,2022-02-25T03:11:36.2Z,4,REGULAR,freethrow,2 of 2,[],1630217,,,1610612763,95,96,2022-02-25T03:11:36Z,6400000,,,0,,D. Bane Free Throw 2 of 2 (11 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,Made,,,,,,,,,,,,11.0,,,,
651,PT06M45.00S,2022-02-25T03:11:50.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,13.091327201051248,50.98039215686274,1610612750,97,96,2022-02-25T03:11:58Z,6410000,-5.0,71.0,1,left,D. Russell 7' driving floating Jump Shot (20 PTS),[1626156],1610612750.0,MIN,driving floating,,,Russell,D. Russell,,,,,,,,7.08,Made,,,,,,,,,,,,20.0,,,,
652,PT06M45.00S,2022-02-25T03:11:53.3Z,4,REGULAR,foul,personal,['1freethrow'],1630533,,,1610612750,97,96,2022-02-25T03:12:03Z,6420000,,,0,,Z. Williams shooting personal FOUL (2 PF) (Russell 1 FT),"[1630533, 1626156]",1610612763.0,MEM,shooting,,,Williams,Z. Williams,,,,,,,,,,,,,,1193.0,2.0,0.0,Russell,1626156.0,,,,,,,
654,PT06M45.00S,2022-02-25T03:12:04.2Z,4,REGULAR,substitution,out,[],1630217,,,1610612750,97,96,2022-02-25T03:13:49Z,6440000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT06M45.00S,2022-02-25T03:12:04.2Z,4,REGULAR,substitution,in,[],1629001,,,1610612750,97,96,2022-02-25T03:13:49Z,6450000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT06M45.00S,2022-02-25T03:12:18.8Z,4,REGULAR,freethrow,1 of 1,[],1626156,,,1610612750,98,96,2022-02-25T03:12:18Z,6460000,,,0,,D. Russell Free Throw 1 of 1 (21 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,Made,,,,,,,,,,,,21.0,,,,
657,PT06M35.00S,2022-02-25T03:12:32.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,91.5407358738502,53.67647058823529,1610612763,98,98,2022-02-25T03:12:37Z,6470000,18.0,27.0,1,right,J. Morant driving Layup (13 PTS),[1629630],1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,,,,3.27,Made,,,,,,,,,,,,13.0,,,,
658,PT06M23.00S,2022-02-25T03:12:44.7Z,4,REGULAR,3pt,Jump Shot,[],1626156,28.203022339027594,75.49019607843137,1610612750,101,98,2022-02-25T03:12:49Z,6480000,-127.0,213.0,1,left,D. Russell 24' 3PT pullup (24 PTS),[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,,,,24.79,Made,,,,,,,,,,,,24.0,,,,
659,PT06M02.00S,2022-02-25T03:13:04.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,85.23324572930355,46.32352941176471,1610612763,101,100,2022-02-25T03:13:59Z,6490000,-18.0,86.0,1,right,J. Morant 8' driving floating Jump Shot (15 PTS),[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,,,,8.82,Made,,,,,,,,,,,,15.0,,,,
660,PT05M43.00S,2022-02-25T03:13:23.9Z,4,REGULAR,3pt,Jump Shot,[],1627736,26.757555847568987,19.852941176470587,1610612750,104,100,2022-02-25T03:13:28Z,6500000,151.0,199.0,1,left,M. Beasley 24' 3PT  (17 PTS) (D. Russell 9 AST),"[1627736, 1626156]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,24.96,Made,,,,,,,,,,,,17.0,D. Russell,1626156.0,9.0,
662,PT05M19.00S,2022-02-25T03:13:47.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,90.3580814717477,48.77450980392157,1610612763,104,100,2022-02-25T03:13:51Z,6520000,-6.0,38.0,1,right,MISS J. Morant driving Layup - blocked,"[1629630, 1629675]",1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,,,,3.86,Missed,,,,,,,,,,Reid,1629675.0,,,,,
663,PT05M19.00S,2022-02-25T03:13:47.2Z,4,REGULAR,block,,[],1629675,,,1610612763,104,100,2022-02-25T03:13:49Z,6530000,,,0,,N. Reid BLOCK (3 BLK),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT05M17.00S,2022-02-25T03:13:49.2Z,4,REGULAR,rebound,defensive,[],1627736,,,1610612750,104,100,2022-02-25T03:13:51Z,6540000,,,0,,M. Beasley REBOUND (Off:0 Def:1),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,662.0,1.0,1.0,0.0,,,,,,,,,,,,
665,PT05M15.00S,2022-02-25T03:13:54.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,104,100,2022-02-25T03:13:54Z,6550000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT05M15.00S,2022-02-25T03:13:58.8Z,4,REGULAR,substitution,out,[],1627752,,,1610612750,104,100,2022-02-25T03:14:09Z,6560000,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT05M15.00S,2022-02-25T03:13:58.8Z,4,REGULAR,substitution,in,[],1630162,,,1610612750,104,100,2022-02-25T03:14:09Z,6570000,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT05M13.00S,2022-02-25T03:14:26.5Z,4,REGULAR,foul,personal,[],1630533,,,1610612750,104,100,2022-02-25T03:14:33Z,6580000,,,0,,Z. Williams personal FOUL (3 PF),"[1630533, 1626156]",1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,1627964.0,3.0,0.0,Russell,1626156.0,,,,,,,
670,PT05M11.00S,2022-02-25T03:14:51.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630533,,,1610612750,104,100,2022-02-25T03:14:59Z,6600000,,,0,,Z. Williams personal FOUL (4 PF) (Russell 2 FT),"[1630533, 1626156]",1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,1193.0,4.0,0.0,Russell,1626156.0,,,,,,,
672,PT05M11.00S,2022-02-25T03:15:27.8Z,4,REGULAR,freethrow,1 of 2,[],1626156,,,1610612750,105,100,2022-02-25T03:15:27Z,6620000,,,0,,D. Russell Free Throw 1 of 2 (25 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,Made,,,,,,,,,,,,25.0,,,,
673,PT05M11.00S,2022-02-25T03:15:28.3Z,4,REGULAR,substitution,out,[],1630533,,,1610612750,105,100,2022-02-25T03:15:31Z,6630000,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT05M11.00S,2022-02-25T03:15:28.3Z,4,REGULAR,substitution,in,[],1630217,,,1610612750,105,100,2022-02-25T03:15:31Z,6640000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT05M11.00S,2022-02-25T03:15:46.3Z,4,REGULAR,freethrow,2 of 2,[],1626156,,,1610612750,106,100,2022-02-25T03:15:46Z,6650000,,,0,,D. Russell Free Throw 2 of 2 (26 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,Made,,,,,,,,,,,,26.0,,,,
676,PT04M54.00S,2022-02-25T03:16:05.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629675,,,1610612763,106,100,2022-02-25T03:16:18Z,6660000,,,0,,N. Reid shooting personal FOUL (5 PF) (Morant 2 FT),"[1629675, 1629630]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,,,,,,,,,,1193.0,5.0,0.0,Morant,1629630.0,,,,,,,
678,PT04M54.00S,2022-02-25T03:16:46.3Z,4,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,106,101,2022-02-25T03:16:46Z,6680000,,,0,,J. Morant Free Throw 1 of 2 (16 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,Made,,,,,,,,,,,,16.0,,,,
679,PT04M54.00S,2022-02-25T03:17:03.8Z,4,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,106,102,2022-02-25T03:17:03Z,6690000,,,0,,J. Morant Free Throw 2 of 2 (17 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,Made,,,,,,,,,,,,17.0,,,,
680,PT04M42.00S,2022-02-25T03:17:17.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,6.389618922470433,50.0,1610612750,108,102,2022-02-25T03:17:20Z,6700000,0.0,8.0,1,left,D. Russell driving Layup (28 PTS),[1626156],1610612750.0,MIN,driving,,,Russell,D. Russell,,,,,,,,0.76,Made,,,,,,,,,,,,28.0,,,,
681,PT04M26.00S,2022-02-25T03:17:33.4Z,4,REGULAR,3pt,Jump Shot,[],1630217,83.26215505913272,4.166666666666666,1610612763,108,105,2022-02-25T03:17:39Z,6710000,-229.0,105.0,1,right,D. Bane 25' 3PT  (14 PTS) (D. Melton 6 AST),"[1630217, 1629001]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,25.2,Made,,,,,,,,,,,,14.0,D. Melton,1629001.0,6.0,
683,PT04M19.00S,2022-02-25T03:17:43.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,108,105,2022-02-25T03:17:43Z,6730000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,PT04M19.00S,2022-02-25T03:18:59.9Z,4,REGULAR,substitution,out,[],1629675,,,1610612750,108,105,2022-02-25T03:19:36Z,6740000,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
685,PT04M19.00S,2022-02-25T03:18:59.9Z,4,REGULAR,substitution,out,[],1629001,,,1610612750,108,105,2022-02-25T03:19:36Z,6750000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
686,PT04M19.00S,2022-02-25T03:18:59.9Z,4,REGULAR,substitution,out,[],203500,,,1610612750,108,105,2022-02-25T03:19:36Z,6760000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
687,PT04M19.00S,2022-02-25T03:18:59.9Z,4,REGULAR,substitution,in,[],1626157,,,1610612750,108,105,2022-02-25T03:19:36Z,6770000,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
688,PT04M19.00S,2022-02-25T03:18:59.9Z,4,REGULAR,substitution,in,[],1628991,,,1610612750,108,105,2022-02-25T03:19:36Z,6780000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
689,PT04M19.00S,2022-02-25T03:18:59.9Z,4,REGULAR,substitution,in,[],1629723,,,1610612750,108,105,2022-02-25T03:19:36Z,6790000,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
690,PT04M09.00S,2022-02-25T03:19:37.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,11.957950065703022,38.38082107843137,1610612750,110,105,2022-02-25T03:19:50Z,6800000,58.0,60.0,1,left,D. Russell 8' driving floating Jump Shot (30 PTS),[1626156],1610612750.0,MIN,driving floating,,,Russell,D. Russell,,,,,,,,8.34,Made,,,,,,,,,,,,30.0,,,,
691,PT03M54.00S,2022-02-25T03:19:45.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,88.12417871222075,55.392156862745104,1610612763,110,105,2022-02-25T03:19:59Z,6810000,27.0,59.0,1,right,MISS J. Morant 6' floating Shot,[1629630],1610612763.0,MEM,floating,,,Morant,J. Morant,,,,,,,,6.5,Missed,,,,,,,,,,,,,,,,
692,PT03M54.00S,2022-02-25T03:19:45.0Z,4,REGULAR,rebound,offensive,[],1629634,,,1610612763,110,105,2022-02-25T03:19:59Z,6820000,,,0,,B. Clarke REBOUND (Off:3 Def:3),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,691.0,6.0,3.0,3.0,,,,,,,,,,,,
693,PT03M50.00S,2022-02-25T03:19:49.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629634,89.43823915900131,48.28431372549019,1610612763,110,107,2022-02-25T03:20:04Z,6830000,-9.0,47.0,1,right,B. Clarke putback Layup (6 PTS),[1629634],1610612763.0,MEM,putback,,,Clarke,B. Clarke,,,,,,,,4.76,Made,,,,,,,,,,,,6.0,,,,
694,PT03M38.00S,2022-02-25T03:20:01.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,18.610381077529567,42.40196078431372,1610612750,110,107,2022-02-25T03:20:26Z,6840000,38.0,122.0,1,left,MISS D. Russell 12' step back Shot,[1626156],1610612750.0,MIN,step back,,,Russell,D. Russell,,,,,,,,12.82,Missed,,,,,,,,,,,,,,,,
695,PT03M38.00S,2022-02-25T03:20:01.1Z,4,REGULAR,rebound,defensive,[],1630217,,,1610612763,110,107,2022-02-25T03:20:08Z,6850000,,,0,,D. Bane REBOUND (Off:1 Def:2),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,694.0,3.0,2.0,1.0,,,,,,,,,,,,
696,PT03M33.00S,2022-02-25T03:20:10.0Z,4,REGULAR,foul,offensive,['inpenalty'],1630217,,,1610612763,110,107,2022-02-25T03:20:17Z,6860000,,,0,,D. Bane charge offensive FOUL (4 PF),"[1630217, 1626156]",1610612763.0,MEM,charge,,,Bane,D. Bane,,,,,,,,,,,,,,2003.0,4.0,0.0,Russell,1626156.0,,,,,,,
698,PT03M33.00S,2022-02-25T03:20:10.0Z,4,REGULAR,turnover,offensive foul,[],1630217,,,1610612763,110,107,2022-02-25T03:20:10Z,6880000,,,0,,D. Bane offensive foul TURNOVER (2 TO),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,2.0,,,,,,,,,2003.0,,,,,,,,,,,
699,PT03M33.00S,2022-02-25T03:20:17.4Z,4,REGULAR,substitution,out,[],1630183,,,1610612750,110,107,2022-02-25T03:20:33Z,6890000,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
700,PT03M33.00S,2022-02-25T03:20:17.4Z,4,REGULAR,substitution,out,[],1627736,,,1610612750,110,107,2022-02-25T03:20:33Z,6900000,,,0,,SUB out: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
701,PT03M33.00S,2022-02-25T03:20:17.4Z,4,REGULAR,substitution,in,[],201976,,,1610612750,110,107,2022-02-25T03:20:33Z,6910000,,,0,,SUB in: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
702,PT03M33.00S,2022-02-25T03:20:17.4Z,4,REGULAR,substitution,in,[],1629020,,,1610612750,110,107,2022-02-25T03:20:33Z,6920000,,,0,,SUB in: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
