actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
359,PT01M13.00S,2021-10-26T01:09:51.1Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1626157,,,1610612750,40,50,2021-10-26T01:09:51Z,3550000,,,0,,K. Towns Free Throw 1 of 2 (15 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Made,,,,,,,,,15.0,,,,,,,,,
360,PT01M13.00S,2021-10-26T01:10:11.6Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1626157,,,1610612750,41,50,2021-10-26T01:10:11Z,3560000,,,0,,K. Towns Free Throw 2 of 2 (16 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Made,,,,,,,,,16.0,,,,,,,,,
361,PT01M01.00S,2021-10-26T01:10:25.9Z,2,REGULAR,3pt,Jump Shot,[],1629638,30.042706964520367,68.38235294117648,1610612740,41,50,2021-10-26T01:16:59Z,3570000,-92.0,230.0,1,left,MISS N. Alexander-Walker 24' 3PT,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,24.76,Missed,,,,,,,,,,,,,,,,,,
362,PT00M58.30S,2021-10-26T01:10:28.6Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612750,41,50,2021-10-26T01:10:31Z,3580000,,,0,,K. Towns REBOUND (Off:3 Def:5),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,361.0,8.0,5.0,3.0,,,,,,,,,,,,
363,PT00M52.90S,2021-10-26T01:10:34.4Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],1630162,82.9993429697766,26.96078431372549,1610612750,41,50,2021-10-26T01:10:44Z,3590000,-115.0,107.0,1,right,MISS A. Edwards 15' step back Shot,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,15.74,Missed,,,,,,,,,,,,,,,,,,
364,PT00M49.80S,2021-10-26T01:10:37.5Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,41,50,2021-10-26T01:10:44Z,3600000,,,0,,J. Valanciunas REBOUND (Off:4 Def:8),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,363.0,12.0,8.0,4.0,,,,,,,,,,,,
365,PT00M33.20S,2021-10-26T01:10:54.0Z,2,REGULAR,2pt,Jump Shot,[],1628984,21.76412614980289,53.92156862745098,1610612740,41,52,2021-10-26T01:11:01Z,3610000,-20.0,152.0,1,left,D. Graham 15' driving floating Jump Shot (10 PTS),[1628984],1610612740.0,NOP,driving floating,,,Graham,D. Graham,,,,,15.34,Made,,,,,,,,,10.0,,,,,,,,,
366,PT00M15.30S,2021-10-26T01:11:18.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,92.85479632063075,47.794117647058826,1610612750,43,52,2021-10-26T01:11:24Z,3620000,-11.0,15.0,1,right,D. Russell driving finger roll Layup (4 PTS),[1626156],1610612750.0,MIN,driving finger roll,,,Russell,D. Russell,,,,,1.84,Made,,,,,,,,,4.0,,,,,,,,,
367,PT00M00.70S,2021-10-26T01:11:41.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628984,10.068988173455978,61.76470588235294,1610612740,43,54,2021-10-26T01:18:05Z,3630000,-59.0,42.0,1,left,D. Graham 7' pullup Jump Shot (12 PTS),[1628984],1610612740.0,NOP,pullup,,,Graham,D. Graham,,,,,7.23,Made,,,,,,,,,12.0,,,,,,,,,
368,PT00M00.00S,2021-10-26T01:11:48.3Z,2,REGULAR,period,end,[],0,,,1610612750,43,54,2021-10-26T01:11:48Z,3640000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT12M00.00S,2021-10-26T01:26:40.7Z,3,REGULAR,substitution,out,['startperiod'],1627736,,,1610612750,43,54,2021-10-26T01:27:05Z,3650000,,,0,,SUB out: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,
370,PT12M00.00S,2021-10-26T01:26:40.7Z,3,REGULAR,substitution,out,['startperiod'],1630530,,,1610612750,43,54,2021-10-26T01:27:05Z,3660000,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,
371,PT12M00.00S,2021-10-26T01:26:40.7Z,3,REGULAR,substitution,in,['startperiod'],1629006,,,1610612750,43,54,2021-10-26T01:27:05Z,3670000,,,0,,SUB in: J. Okogie,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,
372,PT12M00.00S,2021-10-26T01:26:40.7Z,3,REGULAR,substitution,in,['startperiod'],1627742,,,1610612750,43,54,2021-10-26T01:27:05Z,3680000,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,
373,PT12M00.00S,2021-10-26T01:27:14.2Z,3,REGULAR,period,start,[],0,,,1610612740,43,54,2021-10-26T01:27:14Z,3690000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT12M00.00S,2021-10-26T01:27:15.3Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612740,43,54,2021-10-26T01:27:34Z,3700000,,,0,,TEAM delay-of-game VIOLATION,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,2530.0,,,,,,,,,,,
375,PT11M40.00S,2021-10-26T01:27:33.7Z,3,REGULAR,2pt,Jump Shot,[],1627742,81.8166885676741,27.205882352941174,1610612740,43,56,2021-10-26T01:27:41Z,3710000,-114.0,118.0,1,right,B. Ingram 16' step back Jump Shot (11 PTS),[1627742],1610612740.0,NOP,step back,,,Ingram,B. Ingram,,,,,16.44,Made,,,,,,,,,11.0,,,,,,,,,
376,PT11M24.00S,2021-10-26T01:27:52.2Z,3,REGULAR,foul,personal,['2freethrow'],1630529,,,1610612750,43,56,2021-10-26T01:28:01Z,3720000,,,0,,H. Jones shooting personal FOUL (3 PF) (Okogie 2 FT),"[1630529, 1629006]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,,,,,,,,,200833.0,,,,,,,,3.0,0.0,Okogie,1629006.0
378,PT11M24.00S,2021-10-26T01:28:17.4Z,3,REGULAR,freethrow,1 of 2,[],1629006,,,1610612750,43,56,2021-10-26T01:28:46Z,3740000,,,0,,MISS J. Okogie Free Throw 1 of 2,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,Missed,,,,,,,,,,,,,,,,,,
379,PT11M24.00S,2021-10-26T01:28:17.4Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612750,43,56,2021-10-26T01:28:46Z,3750000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,378.0,,,,,,,,,,,,,,,
380,PT11M24.00S,2021-10-26T01:28:17.4Z,3,REGULAR,freethrow,2 of 2,[],1629006,,,1610612750,43,56,2021-10-26T01:28:46Z,3760000,,,0,,MISS J. Okogie Free Throw 2 of 2,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,Missed,,,,,,,,,,,,,,,,,,
381,PT11M21.00S,2021-10-26T01:28:20.4Z,3,REGULAR,rebound,defensive,[],202685,,,1610612740,43,56,2021-10-26T01:28:46Z,3770000,,,0,,J. Valanciunas REBOUND (Off:4 Def:9),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,380.0,13.0,9.0,4.0,,,,,,,,,,,,
384,PT11M14.00S,2021-10-26T01:29:09.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,43,56,2021-10-26T01:29:16Z,3800000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT11M06.00S,2021-10-26T01:29:13.7Z,3,REGULAR,2pt,Jump Shot,[],1628984,76.82325886990802,38.72549019607843,1610612740,43,58,2021-10-26T01:29:20Z,3810000,-56.0,165.0,1,right,D. Graham 17' pullup Jump Shot (14 PTS),[1628984],1610612740.0,NOP,pullup,,,Graham,D. Graham,,,,,17.48,Made,,,,,,,,,14.0,,,,,,,,,
386,PT10M52.00S,2021-10-26T01:29:26.4Z,3,REGULAR,3pt,Jump Shot,[],1630162,22.158344283837057,87.74509803921569,1610612750,43,58,2021-10-26T01:29:32Z,3820000,-189.0,156.0,1,left,MISS A. Edwards 24' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,24.47,Missed,,,,,,,,,,,,,,,,,,
387,PT10M49.00S,2021-10-26T01:29:29.4Z,3,REGULAR,rebound,defensive,[],202685,,,1610612740,43,58,2021-10-26T01:29:32Z,3830000,,,0,,J. Valanciunas REBOUND (Off:4 Def:10),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,386.0,14.0,10.0,4.0,,,,,,,,,,,,
388,PT10M45.00S,2021-10-26T01:29:38.6Z,3,REGULAR,turnover,out-of-bounds,[],1627742,,,1610612740,43,58,2021-10-26T01:29:45Z,3840000,,,0,,B. Ingram bad pass out-of-bounds TURNOVER (2 TO),[1627742],1610612740.0,NOP,bad pass,,,Ingram,B. Ingram,,,,,,,,,,,,,1627524.0,2.0,,,,,,,,,,
389,PT10M29.00S,2021-10-26T01:30:01.4Z,3,REGULAR,turnover,lost ball,[],1629006,,,1610612750,43,58,2021-10-26T01:30:08Z,3850000,,,0,,J. Okogie lost ball TURNOVER (1 TO),"[1629006, 1628984]",1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,,1.0,,,,,Graham,1628984.0,,,,
390,PT10M29.00S,2021-10-26T01:30:01.4Z,3,REGULAR,steal,,[],1628984,,,1610612740,43,58,2021-10-26T01:30:04Z,3860000,,,0,,D. Graham STEAL (1 STL),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,
391,PT10M29.00S,2021-10-26T01:30:06.3Z,3,REGULAR,foul,personal,[],1629006,,,1610612740,43,58,2021-10-26T01:30:11Z,3870000,,,0,,J. Okogie personal FOUL (1 PF),"[1629006, 202685]",1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,2530.0,,,,,,,,1.0,0.0,Valanciunas,202685.0
393,PT10M14.00S,2021-10-26T01:30:34.5Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1627742,86.94152431011827,76.22549019607843,1610612740,43,58,2021-10-26T01:30:39Z,3890000,131.0,70.0,1,right,MISS B. Ingram 14' fadeaway Shot,[1627742],1610612740.0,NOP,fadeaway,,,Ingram,B. Ingram,,,,,14.87,Missed,,,,,,,,,,,,,,,,,,
394,PT10M10.00S,2021-10-26T01:30:38.5Z,3,REGULAR,rebound,defensive,[],1626156,,,1610612750,43,58,2021-10-26T01:30:39Z,3900000,,,0,,D. Russell REBOUND (Off:0 Def:3),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,393.0,3.0,3.0,0.0,,,,,,,,,,,,
395,PT09M54.00S,2021-10-26T01:30:54.8Z,3,REGULAR,3pt,Jump Shot,[],1626156,32.013797634691194,50.49019607843137,1610612750,43,58,2021-10-26T01:31:00Z,3910000,-2.0,248.0,1,left,MISS D. Russell 24' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,24.84,Missed,,,,,,,,,,,,,,,,,,
396,PT09M51.00S,2021-10-26T01:30:57.8Z,3,REGULAR,rebound,defensive,[],202685,,,1610612740,43,58,2021-10-26T01:31:00Z,3920000,,,0,,J. Valanciunas REBOUND (Off:4 Def:11),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,395.0,15.0,11.0,4.0,,,,,,,,,,,,
397,PT09M39.00S,2021-10-26T01:31:09.7Z,3,REGULAR,3pt,Jump Shot,[],1627742,94.03745072273325,95.34313725490196,1610612740,43,61,2021-10-26T01:31:14Z,3930000,227.0,4.0,1,right,B. Ingram 3PT  (14 PTS) (N. Alexander-Walker 2 AST),"[1627742, 1629638]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,22.67,Made,,,,,,,,,14.0,N. Alexander-Walker,1629638.0,2.0,,,,,,
399,PT09M21.00S,2021-10-26T01:31:27.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629006,7.30946123521682,49.50980392156863,1610612750,43,61,2021-10-26T01:31:33Z,3950000,2.0,16.0,1,left,MISS J. Okogie driving DUNK,[1629006],1610612750.0,MIN,driving,,,Okogie,J. Okogie,,,,,1.64,Missed,,,,,,,,,,,,,,,,,,
400,PT09M19.00S,2021-10-26T01:31:29.7Z,3,REGULAR,rebound,defensive,[],1627742,,,1610612740,43,61,2021-10-26T01:31:29Z,3960000,,,0,,B. Ingram REBOUND (Off:1 Def:5),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,399.0,6.0,5.0,1.0,,,,,,,,,,,,
401,PT09M13.00S,2021-10-26T01:31:35.1Z,3,REGULAR,3pt,Jump Shot,[],1629638,95.48291721419186,2.941176470588235,1610612740,43,61,2021-10-26T01:31:40Z,3970000,-235.0,-10.0,1,right,MISS N. Alexander-Walker 3PT,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,23.55,Missed,,,,,,,,,,,,,,,,,,
402,PT09M10.00S,2021-10-26T01:31:38.1Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,43,61,2021-10-26T01:31:40Z,3980000,,,0,,A. Edwards REBOUND (Off:0 Def:7),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,401.0,7.0,7.0,0.0,,,,,,,,,,,,
403,PT09M01.00S,2021-10-26T01:31:51.6Z,3,REGULAR,turnover,out-of-bounds,[],1626157,,,1610612750,43,61,2021-10-26T01:31:57Z,3990000,,,0,,K. Towns bad pass out-of-bounds TURNOVER (2 TO),[1626157],1610612750.0,MIN,bad pass,,,Towns,K. Towns,,,,,,,,,,,,,1627524.0,2.0,,,,,,,,,,
404,PT08M49.00S,2021-10-26T01:32:17.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627742,67.88764783180025,50.0,1610612740,43,64,2021-10-26T01:32:23Z,4000000,0.0,249.0,1,right,B. Ingram 24' 3PT  (17 PTS) (D. Graham 5 AST),"[1627742, 1628984]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,24.94,Made,,,,,,,,,17.0,D. Graham,1628984.0,5.0,,,,,,
406,PT08M47.00S,2021-10-26T01:32:24.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,43,64,2021-10-26T01:32:24Z,4020000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT08M47.00S,2021-10-26T01:34:40.8Z,3,REGULAR,substitution,out,[],1629006,,,1610612750,43,64,2021-10-26T01:34:53Z,4030000,,,0,,SUB out: J. Okogie,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,
408,PT08M47.00S,2021-10-26T01:34:40.8Z,3,REGULAR,substitution,in,[],1627736,,,1610612750,43,64,2021-10-26T01:34:53Z,4040000,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,
409,PT08M33.00S,2021-10-26T01:35:25.2Z,3,REGULAR,3pt,Jump Shot,[],1630162,32.276609724047304,49.50980392156863,1610612750,46,64,2021-10-26T01:35:32Z,4050000,2.0,251.0,1,left,A. Edwards 25' 3PT  (5 PTS) (K. Towns 3 AST),"[1630162, 1626157]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,25.09,Made,,,,,,,,,5.0,K. Towns,1626157.0,3.0,,,,,,
411,PT08M18.00S,2021-10-26T01:35:40.7Z,3,REGULAR,turnover,bad pass,[],202685,,,1610612740,46,64,2021-10-26T01:36:09Z,4070000,,,0,,J. Valanciunas bad pass TURNOVER (1 TO),"[202685, 1630162]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,1.0,,,,,Edwards,1630162.0,,,,
412,PT08M18.00S,2021-10-26T01:35:40.7Z,3,REGULAR,steal,,[],1630162,,,1610612750,46,64,2021-10-26T01:35:42Z,4080000,,,0,,A. Edwards STEAL (1 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,
413,PT08M15.00S,2021-10-26T01:35:43.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630162,6.652431011826544,49.754901960784316,1610612750,48,64,2021-10-26T01:36:38Z,4090000,1.0,10.0,1,left,A. Edwards running Layup (7 PTS),[1630162],1610612750.0,MIN,running,,,Edwards,A. Edwards,,,,,1.01,Made,,,,,,,,,7.0,,,,,,,,,
414,PT08M08.00S,2021-10-26T01:35:50.7Z,3,REGULAR,3pt,Jump Shot,[],1627742,66.5735873850197,35.78431372549019,1610612740,48,64,2021-10-26T01:35:59Z,4100000,-71.0,262.0,1,right,MISS B. Ingram 27' 3PT,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,27.12,Missed,,,,,,,,,,,,,,,,,,
415,PT08M08.00S,2021-10-26T01:35:50.7Z,3,REGULAR,rebound,defensive,[],1626156,,,1610612750,48,64,2021-10-26T01:35:59Z,4110000,,,0,,D. Russell REBOUND (Off:0 Def:4),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,414.0,4.0,4.0,0.0,,,,,,,,,,,,
416,PT08M02.00S,2021-10-26T01:35:58.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630162,30.699737187910642,24.019607843137255,1610612750,48,64,2021-10-26T01:37:07Z,4120000,130.0,236.0,1,left,MISS A. Edwards 26' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,26.95,Missed,,,,,,,,,,,,,,,,,,
417,PT08M00.00S,2021-10-26T01:36:00.5Z,3,REGULAR,rebound,offensive,[],1630183,,,1610612750,48,64,2021-10-26T01:37:07Z,4130000,,,0,,J. McDaniels REBOUND (Off:1 Def:0),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,416.0,1.0,0.0,1.0,,,,,,,,,,,,
418,PT07M57.00S,2021-10-26T01:36:04.1Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630183,5.590000152587891,50.0,1610612750,48,64,2021-10-26T01:37:16Z,4140000,0.0,0.0,1,left,MISS J. McDaniels tip Layup,[1630183],1610612750.0,MIN,tip,,,McDaniels,J. McDaniels,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
419,PT07M57.00S,2021-10-26T01:36:04.1Z,3,REGULAR,rebound,defensive,[],1629638,,,1610612740,48,64,2021-10-26T01:37:16Z,4150000,,,0,,N. Alexander-Walker REBOUND (Off:1 Def:3),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,418.0,4.0,3.0,1.0,,,,,,,,,,,,
420,PT07M50.00S,2021-10-26T01:36:13.4Z,3,REGULAR,turnover,8-second-violation,['team'],0,,,1610612740,48,64,2021-10-26T01:36:23Z,4160000,,,0,,NOP 8-second-violation Team TURNOVER,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,2530.0,,,,,,,,,,,
421,PT07M39.00S,2021-10-26T01:36:51.6Z,3,REGULAR,foul,personal,[],1630529,,,1610612750,48,64,2021-10-26T01:36:58Z,4170000,,,0,,H. Jones personal FOUL (4 PF),"[1630529, 1626157]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,200833.0,,,,,,,,4.0,0.0,Towns,1626157.0
423,PT07M30.00S,2021-10-26T01:37:22.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630162,19.267411300919843,62.5,1610612750,48,64,2021-10-26T01:37:28Z,4190000,-62.0,129.0,1,left,MISS A. Edwards 14' step back Shot,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,14.3,Missed,,,,,,,,,,,,,,,,,,
424,PT07M27.00S,2021-10-26T01:37:25.3Z,3,REGULAR,rebound,defensive,[],202685,,,1610612740,48,64,2021-10-26T01:37:28Z,4200000,,,0,,J. Valanciunas REBOUND (Off:4 Def:12),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,423.0,16.0,12.0,4.0,,,,,,,,,,,,
425,PT07M21.00S,2021-10-26T01:37:32.5Z,3,REGULAR,foul,personal,[],1630162,,,1610612740,48,64,2021-10-26T01:37:40Z,4210000,,,0,,A. Edwards personal FOUL (3 PF),"[1630162, 1628984]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,1627524.0,,,,,,,,3.0,0.0,Graham,1628984.0
427,PT07M13.00S,2021-10-26T01:37:54.3Z,3,REGULAR,turnover,lost ball,[],1628984,,,1610612740,48,64,2021-10-26T01:38:01Z,4230000,,,0,,D. Graham lost ball TURNOVER (4 TO),"[1628984, 1626156]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,4.0,,,,,Russell,1626156.0,,,,
428,PT07M13.00S,2021-10-26T01:37:54.3Z,3,REGULAR,steal,,[],1626156,,,1610612750,48,64,2021-10-26T01:37:58Z,4240000,,,0,,D. Russell STEAL (1 STL),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,
429,PT07M08.00S,2021-10-26T01:37:58.7Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1626157,7.440867279894875,49.50980392156863,1610612750,50,64,2021-10-26T01:38:47Z,4250000,2.0,17.0,1,left,K. Towns cutting Layup (18 PTS) (D. Russell 2 AST),"[1626157, 1626156]",1610612750.0,MIN,cutting,,,Towns,K. Towns,,,,,1.76,Made,,,,,,,,,18.0,D. Russell,1626156.0,2.0,,,,,,
431,PT07M07.00S,2021-10-26T01:38:05.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,50,64,2021-10-26T01:38:05Z,4270000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT06M55.00S,2021-10-26T01:41:07.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628984,93.38042049934296,50.49019607843137,1610612740,50,66,2021-10-26T01:41:30Z,4280000,2.0,10.0,1,right,D. Graham driving reverse Layup (16 PTS),[1628984],1610612740.0,NOP,driving reverse,,,Graham,D. Graham,,,,,1.0,Made,,,,,,,,,16.0,,,,,,,,,
433,PT06M44.00S,2021-10-26T01:41:18.8Z,3,REGULAR,3pt,Jump Shot,[],1626157,32.40801576872536,51.225490196078425,1610612750,53,66,2021-10-26T01:41:24Z,4290000,-6.0,252.0,1,left,K. Towns 25' 3PT  (21 PTS) (A. Edwards 2 AST),"[1626157, 1630162]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,25.22,Made,,,,,,,,,21.0,A. Edwards,1630162.0,2.0,,,,,,
435,PT06M23.00S,2021-10-26T01:41:39.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,83.78777923784494,46.32352941176471,1610612740,53,68,2021-10-26T01:41:47Z,4310000,-18.0,100.0,1,right,J. Valanciunas 10' turnaround fadeaway Jump Shot (12 PTS),[202685],1610612740.0,NOP,turnaround fadeaway,,,Valanciunas,J. Valanciunas,,,,,10.16,Made,,,,,,,,,12.0,,,,,,,,,
437,PT06M09.00S,2021-10-26T01:41:53.3Z,3,REGULAR,3pt,Jump Shot,[],1627736,28.203022339027594,75.98039215686273,1610612750,53,68,2021-10-26T01:41:59Z,4330000,-130.0,213.0,1,left,MISS M. Beasley 24' 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,24.91,Missed,,,,,,,,,,,,,,,,,,
438,PT06M07.00S,2021-10-26T01:41:55.3Z,3,REGULAR,rebound,offensive,[],1626157,,,1610612750,53,68,2021-10-26T01:41:59Z,4340000,,,0,,K. Towns REBOUND (Off:4 Def:5),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,437.0,9.0,5.0,4.0,,,,,,,,,,,,
439,PT06M02.00S,2021-10-26T01:42:00.8Z,3,REGULAR,turnover,bad pass,[],1630162,,,1610612750,53,68,2021-10-26T01:42:04Z,4350000,,,0,,A. Edwards bad pass TURNOVER (1 TO),"[1630162, 1630529]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,1.0,,,,,Jones,1630529.0,,,,
440,PT06M02.00S,2021-10-26T01:42:00.8Z,3,REGULAR,steal,,[],1630529,,,1610612740,53,68,2021-10-26T01:42:02Z,4360000,,,0,,H. Jones STEAL (1 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,
441,PT05M56.00S,2021-10-26T01:42:07.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629638,92.32917214191852,53.431372549019606,1610612740,53,68,2021-10-26T01:42:15Z,4370000,17.0,20.0,1,right,MISS N. Alexander-Walker cutting Layup,[1629638],1610612740.0,NOP,cutting,,,Alexander-Walker,N. Alexander-Walker,,,,,2.61,Missed,,,,,,,,,,,,,,,,,,
442,PT05M54.00S,2021-10-26T01:42:09.0Z,3,REGULAR,rebound,defensive,[],1626156,,,1610612750,53,68,2021-10-26T01:42:09Z,4380000,,,0,,D. Russell REBOUND (Off:0 Def:5),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,441.0,5.0,5.0,0.0,,,,,,,,,,,,
443,PT05M49.00S,2021-10-26T01:42:16.2Z,3,REGULAR,foul,personal,['2freethrow'],202685,,,1610612750,53,68,2021-10-26T01:42:25Z,4390000,,,0,,J. Valanciunas shooting personal FOUL (3 PF) (Edwards 2 FT),"[202685, 1630162]",1610612740.0,NOP,shooting,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,2530.0,,,,,,,,3.0,1.0,Edwards,1630162.0
445,PT05M49.00S,2021-10-26T01:42:45.4Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630162,,,1610612750,54,68,2021-10-26T01:42:45Z,4410000,,,0,,A. Edwards Free Throw 1 of 2 (8 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,Made,,,,,,,,,8.0,,,,,,,,,
446,PT05M49.00S,2021-10-26T01:42:46.1Z,3,REGULAR,substitution,out,[],1626156,,,1610612750,54,68,2021-10-26T01:43:02Z,4420000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,
