actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
548,PT10M30.00S,2022-03-02T03:03:29.3Z,4,REGULAR,rebound,defensive,[],1629308,,,1610612744,99,87,2022-03-02T03:03:30Z,5410000,,,0,,J. Toscano-Anderson REBOUND (Off:0 Def:1),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,547.0,1.0,1.0,0.0,,,,,,,,,,,
549,PT10M16.00S,2022-03-02T03:03:42.9Z,4,REGULAR,3pt,Jump Shot,[],201939,31.750985545335087,54.90196078431373,1610612744,99,87,2022-03-02T03:03:53Z,5420000,-25.0,246.0,1,left,MISS S. Curry 24' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,24.72,Missed,,,,,,,,,,,,,,,,,,,
550,PT10M16.00S,2022-03-02T03:03:42.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612744,99,87,2022-03-02T03:03:53Z,5430000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,549.0,,,,,,,,,,,,,,
551,PT10M16.00S,2022-03-02T03:03:49.0Z,4,REGULAR,foul,personal,[],1627752,,,1610612744,99,87,2022-03-02T03:04:15Z,5440000,,,0,,T. Prince loose ball personal FOUL (1 PF),"[1627752, 1629308]",1610612750.0,MIN,loose ball,,,Prince,T. Prince,,,,,,,,,,,,,,,2534.0,,1.0,0.0,Toscano-Anderson,1629308.0,,,,,
553,PT10M16.00S,2022-03-02T03:04:17.1Z,4,REGULAR,foul,technical,['1freethrow'],1627752,,,1610612744,99,87,2022-03-02T03:04:26Z,5460000,,,0,,T. Prince technical FOUL (1 Tech),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,2534.0,,1.0,1.0,,,,,,,
554,PT10M16.00S,2022-03-02T03:04:33.8Z,4,REGULAR,freethrow,1 of 1,[],201939,,,1610612744,99,88,2022-03-02T03:04:33Z,5470000,,,0,,S. Curry technical Free Throw 1 of 1 (32 PTS),[201939],1610612744.0,GSW,technical,,,Curry,S. Curry,,,,,,Made,32.0,,,,,,,,,,,,,,,,,,
555,PT10M12.00S,2022-03-02T03:05:01.0Z,4,REGULAR,turnover,bad pass,[],201939,,,1610612744,99,88,2022-03-02T03:05:08Z,5480000,,,0,,S. Curry bad pass TURNOVER (4 TO),"[201939, 1627752]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,4.0,,,,,Prince,1627752.0,,,
556,PT10M12.00S,2022-03-02T03:05:01.0Z,4,REGULAR,steal,,[],1627752,,,1610612750,99,88,2022-03-02T03:05:03Z,5490000,,,0,,T. Prince STEAL (3 STL),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT10M07.00S,2022-03-02T03:05:05.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627752,94.30026281208936,49.754901960784316,1610612750,101,88,2022-03-02T03:05:16Z,5500000,-1.0,1.0,1,right,T. Prince running finger roll Layup (9 PTS),[1627752],1610612750.0,MIN,running finger roll,,,Prince,T. Prince,,,,,0.16,Made,9.0,,,,,,,,,,,,,,,,,,
558,PT09M46.00S,2022-03-02T03:05:26.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630228,14.011169513797633,47.05882352941176,1610612744,101,90,2022-03-02T03:05:34Z,5510000,15.0,79.0,1,left,J. Kuminga 8' turnaround Jump Shot (2 PTS) (J. Toscano-Anderson 3 AST),"[1630228, 1629308]",1610612744.0,GSW,turnaround,,,Kuminga,J. Kuminga,,,,,8.06,Made,2.0,J. Toscano-Anderson,1629308.0,3.0,,,,,,,,,,,,,,,
559,PT09M35.00S,2022-03-02T03:05:37.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,92.37844940867281,47.08180147058824,1610612750,103,90,2022-03-02T03:05:45Z,5520000,-15.0,19.0,1,right,D. Russell driving finger roll Layup (19 PTS),[1626156],1610612750.0,MIN,driving finger roll,,,Russell,D. Russell,,,,,2.4,Made,19.0,,,,,,,,,,,,,,,,,,
560,PT09M20.00S,2022-03-02T03:05:55.1Z,4,REGULAR,foul,personal,[],1630183,,,1610612744,103,90,2022-03-02T03:06:05Z,5530000,,,0,,J. McDaniels personal FOUL (5 PF),"[1630183, 201939]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,2534.0,,5.0,0.0,Curry,201939.0,,,,,
562,PT09M10.00S,2022-03-02T03:06:29.3Z,4,REGULAR,3pt,Jump Shot,[],1629308,6.1268068331143235,96.07843137254902,1610612744,103,90,2022-03-02T03:06:34Z,5550000,-230.0,5.0,1,left,MISS J. Toscano-Anderson 3PT,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,23.05,Missed,,,,,,,,,,,,,,,,,,,
563,PT09M07.00S,2022-03-02T03:06:32.3Z,4,REGULAR,rebound,defensive,[],1630183,,,1610612750,103,90,2022-03-02T03:06:34Z,5560000,,,0,,J. McDaniels REBOUND (Off:1 Def:3),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,562.0,4.0,3.0,1.0,,,,,,,,,,,
564,PT08M58.00S,2022-03-02T03:06:41.8Z,4,REGULAR,3pt,Jump Shot,[],1626156,82.21090670170827,91.91176470588235,1610612750,106,90,2022-03-02T03:06:50Z,5570000,210.0,115.0,1,right,D. Russell 3PT step back (22 PTS),[1626156],1610612750.0,MIN,step back,,,Russell,D. Russell,,,,,23.89,Made,22.0,,,,,,,,,,,,,,,,,,
565,PT08M57.00S,2022-03-02T03:06:47.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,106,90,2022-03-02T03:06:47Z,5580000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT08M57.00S,2022-03-02T03:09:10.9Z,4,REGULAR,substitution,out,[],1630183,,,1610612744,106,90,2022-03-02T03:09:38Z,5590000,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT08M57.00S,2022-03-02T03:09:10.9Z,4,REGULAR,substitution,out,[],1629673,,,1610612744,106,90,2022-03-02T03:09:38Z,5600000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT08M57.00S,2022-03-02T03:09:10.9Z,4,REGULAR,substitution,in,[],1629020,,,1610612744,106,90,2022-03-02T03:09:38Z,5610000,,,0,,SUB in: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT08M57.00S,2022-03-02T03:09:10.9Z,4,REGULAR,substitution,in,[],1627780,,,1610612744,106,90,2022-03-02T03:09:38Z,5620000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT08M42.00S,2022-03-02T03:09:53.4Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630228,15.193823915900131,50.73529411764706,1610612744,106,90,2022-03-02T03:10:00Z,5630000,-4.0,90.0,1,left,MISS J. Kuminga 9' turnaround Hook,[1630228],1610612744.0,GSW,turnaround,,,Kuminga,J. Kuminga,,,,,9.04,Missed,,,,,,,,,,,,,,,,,,,
572,PT08M39.00S,2022-03-02T03:09:56.4Z,4,REGULAR,rebound,defensive,[],1629162,,,1610612750,106,90,2022-03-02T03:10:00Z,5640000,,,0,,J. McLaughlin REBOUND (Off:1 Def:2),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,571.0,3.0,2.0,1.0,,,,,,,,,,,
573,PT08M24.00S,2022-03-02T03:10:10.8Z,4,REGULAR,3pt,Jump Shot,[],1626156,68.67608409986859,34.31372549019608,1610612750,106,90,2022-03-02T03:11:38Z,5650000,-78.0,242.0,1,right,MISS D. Russell 25' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,25.43,Missed,,,,,,,,,,,,,,,,,,,
574,PT08M20.00S,2022-03-02T03:10:14.8Z,4,REGULAR,rebound,defensive,[],1630228,,,1610612744,106,90,2022-03-02T03:10:17Z,5660000,,,0,,J. Kuminga REBOUND (Off:0 Def:1),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,573.0,1.0,1.0,0.0,,,,,,,,,,,
575,PT08M07.00S,2022-03-02T03:10:27.0Z,4,REGULAR,3pt,Jump Shot,[],1630228,7.046649145860711,94.6078431372549,1610612744,106,90,2022-03-02T03:10:32Z,5670000,-223.0,14.0,1,left,MISS J. Kuminga 3PT,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,22.34,Missed,,,,,,,,,,,,,,,,,,,
576,PT08M04.00S,2022-03-02T03:10:30.0Z,4,REGULAR,rebound,defensive,[],1629675,,,1610612750,106,90,2022-03-02T03:10:32Z,5680000,,,0,,N. Reid REBOUND (Off:0 Def:2),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,575.0,2.0,2.0,0.0,,,,,,,,,,,
577,PT07M51.00S,2022-03-02T03:10:43.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629675,93.64323258869908,48.77450980392157,1610612750,108,90,2022-03-02T03:10:48Z,5690000,-6.0,7.0,1,right,N. Reid driving DUNK (7 PTS) (D. Russell 4 AST),"[1629675, 1626156]",1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,0.95,Made,7.0,D. Russell,1626156.0,4.0,,,,,,,,,,,,,,,
579,PT07M39.00S,2022-03-02T03:10:56.1Z,4,REGULAR,3pt,Jump Shot,[],201939,33.065045992115635,45.83333333333333,1610612744,108,90,2022-03-02T03:15:08Z,5710000,21.0,258.0,1,left,MISS S. Curry 25' step back 3PT,[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,25.91,Missed,,,,,,,,,,,,,,,,,,,
580,PT07M37.00S,2022-03-02T03:10:58.1Z,4,REGULAR,rebound,defensive,[],1629162,,,1610612750,108,90,2022-03-02T03:15:08Z,5720000,,,0,,J. McLaughlin REBOUND (Off:1 Def:3),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,579.0,4.0,3.0,1.0,,,,,,,,,,,
605,PT07M37.00S,2022-03-02T03:11:00.5Z,4,REGULAR,turnover,bad pass,[],1629162,,,1610612750,108,90,2022-03-02T03:15:37Z,5725000,,,0,,J. McLaughlin bad pass TURNOVER (1 TO),"[1629162, 1627814]",1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,1.0,,,,,Lee,1627814.0,,,
606,PT07M37.00S,2022-03-02T03:11:00.5Z,4,REGULAR,steal,,[],1627814,,,1610612744,108,90,2022-03-02T03:15:37Z,5727500,,,0,,D. Lee STEAL (1 STL),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT07M29.00S,2022-03-02T03:11:05.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201939,6.258212877792378,49.754901960784316,1610612744,108,92,2022-03-02T03:15:37Z,5730000,1.0,6.0,1,left,S. Curry cutting Layup (34 PTS) (J. Kuminga 1 AST),"[201939, 1630228]",1610612744.0,GSW,cutting,,,Curry,S. Curry,,,,,0.64,Made,34.0,J. Kuminga,1630228.0,1.0,,,,,,,,,,,,,,,
583,PT07M04.00S,2022-03-02T03:11:29.6Z,4,REGULAR,2pt,Jump Shot,[],1627752,94.1688567674113,78.18627450980392,1610612750,110,92,2022-03-02T03:11:35Z,5750000,141.0,2.0,1,right,T. Prince 14' pullup Jump Shot (11 PTS) (D. Russell 5 AST),"[1627752, 1626156]",1610612750.0,MIN,pullup,,,Prince,T. Prince,,,,,14.09,Made,11.0,D. Russell,1626156.0,5.0,,,,,,,,,,,,,,,
585,PT06M54.00S,2022-03-02T03:11:40.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201939,7.5722733245729295,53.92156862745098,1610612744,110,92,2022-03-02T03:11:48Z,5770000,-20.0,19.0,1,left,MISS S. Curry driving Layup,[201939],1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,2.71,Missed,,,,,,,,,,,,,,,,,,,
586,PT06M52.00S,2022-03-02T03:11:42.9Z,4,REGULAR,rebound,offensive,[],1627814,,,1610612744,110,92,2022-03-02T03:11:42Z,5780000,,,0,,D. Lee REBOUND (Off:2 Def:1),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,585.0,3.0,1.0,2.0,,,,,,,,,,,
587,PT06M52.00S,2022-03-02T03:11:42.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627814,5.590000152587891,50.0,1610612744,110,94,2022-03-02T03:11:42Z,5790000,0.0,0.0,1,left,D. Lee tip Layup (13 PTS),[1627814],1610612744.0,GSW,tip,,,Lee,D. Lee,,,,,0.0,Made,13.0,,,,,,,,,,,,,,,,,,
588,PT06M38.00S,2022-03-02T03:12:02.5Z,4,REGULAR,turnover,3-second-violation,[],1629675,,,1610612750,110,94,2022-03-02T03:12:11Z,5800000,,,0,,N. Reid 3-second-violation TURNOVER (2 TO),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,202007.0,2.0,,,,,,,,,
589,PT06M38.00S,2022-03-02T03:12:04.9Z,4,REGULAR,substitution,out,[],1630228,,,1610612744,110,94,2022-03-02T03:12:28Z,5810000,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT06M38.00S,2022-03-02T03:12:04.9Z,4,REGULAR,substitution,out,[],1629308,,,1610612744,110,94,2022-03-02T03:12:28Z,5820000,,,0,,SUB out: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT06M38.00S,2022-03-02T03:12:04.9Z,4,REGULAR,substitution,in,[],203952,,,1610612744,110,94,2022-03-02T03:12:28Z,5830000,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT06M38.00S,2022-03-02T03:12:04.9Z,4,REGULAR,substitution,in,[],1626172,,,1610612744,110,94,2022-03-02T03:12:28Z,5840000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT06M30.00S,2022-03-02T03:12:43.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,110,94,2022-03-02T03:12:43Z,5850000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT06M30.00S,2022-03-02T03:12:45.9Z,4,REGULAR,substitution,out,[],1629675,,,1610612744,110,94,2022-03-02T03:13:01Z,5860000,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT06M30.00S,2022-03-02T03:12:45.9Z,4,REGULAR,substitution,out,[],1627752,,,1610612744,110,94,2022-03-02T03:13:01Z,5870000,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT06M30.00S,2022-03-02T03:12:45.9Z,4,REGULAR,substitution,out,[],1627780,,,1610612744,110,94,2022-03-02T03:13:01Z,5880000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT06M30.00S,2022-03-02T03:12:45.9Z,4,REGULAR,substitution,in,[],1627736,,,1610612744,110,94,2022-03-02T03:13:01Z,5890000,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT06M30.00S,2022-03-02T03:12:45.9Z,4,REGULAR,substitution,in,[],1626157,,,1610612744,110,94,2022-03-02T03:13:01Z,5900000,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT06M30.00S,2022-03-02T03:12:45.9Z,4,REGULAR,substitution,in,[],203490,,,1610612744,110,94,2022-03-02T03:13:01Z,5910000,,,0,,SUB in: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT06M17.00S,2022-03-02T03:13:15.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627814,12.040078843626807,36.76470588235294,1610612744,110,94,2022-03-02T03:13:22Z,5920000,66.0,61.0,1,left,MISS D. Lee 8' floating Shot,[1627814],1610612744.0,GSW,floating,,,Lee,D. Lee,,,,,8.98,Missed,,,,,,,,,,,,,,,,,,,
601,PT06M14.00S,2022-03-02T03:13:18.3Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612750,110,94,2022-03-02T03:13:22Z,5930000,,,0,,K. Towns REBOUND (Off:0 Def:9),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,600.0,9.0,9.0,0.0,,,,,,,,,,,
602,PT05M59.00S,2022-03-02T03:13:32.4Z,4,REGULAR,3pt,Jump Shot,[],1627736,72.09264126149803,22.30392156862745,1610612750,113,94,2022-03-02T03:13:37Z,5940000,-138.0,210.0,1,right,M. Beasley 25' 3PT  (14 PTS) (J. Vanderbilt 2 AST),"[1627736, 1629020]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,25.14,Made,14.0,J. Vanderbilt,1629020.0,2.0,,,,,,,,,,,,,,,
604,PT05M58.00S,2022-03-02T03:13:37.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,113,94,2022-03-02T03:13:37Z,5960000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT05M58.00S,2022-03-02T03:16:11.5Z,4,REGULAR,substitution,out,[],1626172,,,1610612744,113,94,2022-03-02T03:16:30Z,5970000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT05M58.00S,2022-03-02T03:16:11.5Z,4,REGULAR,substitution,out,[],203952,,,1610612744,113,94,2022-03-02T03:16:30Z,5980000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT05M58.00S,2022-03-02T03:16:11.5Z,4,REGULAR,substitution,out,[],201939,,,1610612744,113,94,2022-03-02T03:16:30Z,5990000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT05M58.00S,2022-03-02T03:16:11.5Z,4,REGULAR,substitution,out,[],203490,,,1610612744,113,94,2022-03-02T03:16:30Z,6000000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT05M58.00S,2022-03-02T03:16:11.5Z,4,REGULAR,substitution,in,[],1630228,,,1610612744,113,94,2022-03-02T03:16:30Z,6010000,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT05M58.00S,2022-03-02T03:16:11.5Z,4,REGULAR,substitution,in,[],1629673,,,1610612744,113,94,2022-03-02T03:16:30Z,6020000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT05M58.00S,2022-03-02T03:16:11.5Z,4,REGULAR,substitution,in,[],1627780,,,1610612744,113,94,2022-03-02T03:16:30Z,6030000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT05M58.00S,2022-03-02T03:16:11.5Z,4,REGULAR,substitution,in,[],1629308,,,1610612744,113,94,2022-03-02T03:16:30Z,6040000,,,0,,SUB in: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT05M45.00S,2022-03-02T03:16:44.2Z,4,REGULAR,3pt,Jump Shot,[],1630228,23.340998685939553,87.00980392156863,1610612744,113,94,2022-03-02T03:16:49Z,6050000,-185.0,167.0,1,left,MISS J. Kuminga 24' step back 3PT,[1630228],1610612744.0,GSW,step back,,,Kuminga,J. Kuminga,,,,,24.92,Missed,,,,,,,,,,,,,,,,,,,
616,PT05M43.00S,2022-03-02T03:16:46.2Z,4,REGULAR,rebound,defensive,[],1627736,,,1610612750,113,94,2022-03-02T03:16:49Z,6060000,,,0,,M. Beasley REBOUND (Off:0 Def:3),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,615.0,3.0,3.0,0.0,,,,,,,,,,,
617,PT05M28.00S,2022-03-02T03:17:02.4Z,4,REGULAR,3pt,Jump Shot,[],1626156,67.7562417871222,57.84313725490197,1610612750,113,94,2022-03-02T03:18:16Z,6070000,39.0,251.0,1,right,MISS D. Russell 25' step back 3PT,[1626156],1610612750.0,MIN,step back,,,Russell,D. Russell,,,,,25.36,Missed,,,,,,,,,,,,,,,,,,,
618,PT05M23.00S,2022-03-02T03:17:07.4Z,4,REGULAR,rebound,defensive,[],1627814,,,1610612744,113,94,2022-03-02T03:17:08Z,6080000,,,0,,D. Lee REBOUND (Off:2 Def:2),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,617.0,4.0,2.0,2.0,,,,,,,,,,,
619,PT05M10.00S,2022-03-02T03:17:20.6Z,4,REGULAR,2pt,Jump Shot,[],1630228,11.514454664914586,30.14705882352941,1610612744,113,96,2022-03-02T03:17:30Z,6090000,99.0,56.0,1,left,J. Kuminga 11' turnaround bank Jump Shot (4 PTS),[1630228],1610612744.0,GSW,turnaround bank,,,Kuminga,J. Kuminga,,,,,11.39,Made,4.0,,,,,,,,,,,,,,,,,,
620,PT05M10.00S,2022-03-02T03:17:24.5Z,4,REGULAR,foul,personal,['1freethrow'],1629162,,,1610612744,113,96,2022-03-02T03:17:30Z,6100000,,,0,,J. McLaughlin shooting personal FOUL (3 PF) (Kuminga 1 FT),"[1629162, 1630228]",1610612750.0,MIN,shooting,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,202007.0,,3.0,0.0,Kuminga,1630228.0,,,,,
622,PT05M10.00S,2022-03-02T03:17:55.4Z,4,REGULAR,freethrow,1 of 1,[],1630228,,,1610612744,113,97,2022-03-02T03:17:55Z,6120000,,,0,,J. Kuminga Free Throw 1 of 1 (5 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
623,PT04M55.00S,2022-03-02T03:18:15.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,92.85479632063075,51.470588235294116,1610612750,115,97,2022-03-02T03:18:20Z,6130000,7.0,15.0,1,right,K. Towns Layup (33 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,1.65,Made,33.0,,,,,,,,,,,,,,,,,,
624,PT04M55.00S,2022-03-02T03:18:17.7Z,4,REGULAR,foul,personal,['1freethrow'],1629308,,,1610612750,115,97,2022-03-02T03:18:24Z,6140000,,,0,,J. Toscano-Anderson shooting personal FOUL (2 PF) (Towns 1 FT),"[1629308, 1626157]",1610612744.0,GSW,shooting,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,2534.0,,2.0,0.0,Towns,1626157.0,,,,,
626,PT04M55.00S,2022-03-02T03:18:53.4Z,4,REGULAR,freethrow,1 of 1,[],1626157,,,1610612750,115,97,2022-03-02T03:18:53Z,6160000,,,0,,MISS K. Towns Free Throw 1 of 1,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Missed,,,,,,,,,,,,,,,,,,,
627,PT04M54.00S,2022-03-02T03:18:58.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612750,115,97,2022-03-02T03:18:58Z,6170000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,626.0,,,,,,,,,,,,,,
628,PT04M54.00S,2022-03-02T03:18:59.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,115,97,2022-03-02T03:18:59Z,6180000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT04M50.00S,2022-03-02T03:19:18.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626157,87.07293035479631,53.18627450980392,1610612750,117,97,2022-03-02T03:19:27Z,6190000,16.0,69.0,1,right,K. Towns 7' turnaround Jump Shot (35 PTS),[1626157],1610612750.0,MIN,turnaround,,,Towns,K. Towns,,,,,7.08,Made,35.0,,,,,,,,,,,,,,,,,,
630,PT04M27.00S,2022-03-02T03:19:41.1Z,4,REGULAR,3pt,Jump Shot,[],1630228,21.50131406044678,88.72549019607843,1610612744,117,100,2022-03-02T03:19:45Z,6200000,-194.0,150.0,1,left,J. Kuminga 24' 3PT  (8 PTS) (J. Poole 3 AST),"[1630228, 1629673]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,24.47,Made,8.0,J. Poole,1629673.0,3.0,,,,,,,,,,,,,,,
632,PT04M06.00S,2022-03-02T03:20:05.3Z,4,REGULAR,foul,personal,[],1629308,,,1610612750,117,100,2022-03-02T03:20:13Z,6220000,,,0,,J. Toscano-Anderson personal FOUL (3 PF),"[1629308, 1626157]",1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,202007.0,,3.0,0.0,Towns,1626157.0,,,,,
634,PT04M03.00S,2022-03-02T03:20:21.4Z,4,REGULAR,3pt,Jump Shot,[],1627736,78.53153745072274,9.068627450980392,1610612750,120,100,2022-03-02T03:20:25Z,6240000,-205.0,149.0,1,right,M. Beasley 25' 3PT  (17 PTS) (D. Russell 6 AST),"[1627736, 1626156]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,25.34,Made,17.0,D. Russell,1626156.0,6.0,,,,,,,,,,,,,,,
