actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
269,PT06M35.00S,2021-12-18T04:00:25.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,31,27,2021-12-18T04:00:25Z,2660000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT06M35.00S,2021-12-18T04:00:26.7Z,2,REGULAR,substitution,out,[],201961,,,1610612750,31,27,2021-12-18T04:00:36Z,2670000,,,0,,SUB out: W. Ellington,[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,,,,,,,,,,,,,,,,,
271,PT06M35.00S,2021-12-18T04:00:26.7Z,2,REGULAR,substitution,out,[],2546,,,1610612750,31,27,2021-12-18T04:00:36Z,2680000,,,0,,SUB out: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
272,PT06M35.00S,2021-12-18T04:00:26.7Z,2,REGULAR,substitution,out,[],202738,,,1610612750,31,27,2021-12-18T04:00:36Z,2690000,,,0,,SUB out: I. Thomas,[202738],1610612747.0,LAL,,,,Thomas,I. Thomas,,,,,,,,,,,,,,,,,,,,,,,,
273,PT06M35.00S,2021-12-18T04:00:26.7Z,2,REGULAR,substitution,in,[],200765,,,1610612750,31,27,2021-12-18T04:00:36Z,2700000,,,0,,SUB in: R. Rondo,[200765],1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,
274,PT06M35.00S,2021-12-18T04:00:26.7Z,2,REGULAR,substitution,in,[],201599,,,1610612750,31,27,2021-12-18T04:00:36Z,2710000,,,0,,SUB in: D. Jordan,[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,
275,PT06M35.00S,2021-12-18T04:00:26.7Z,2,REGULAR,substitution,in,[],201566,,,1610612750,31,27,2021-12-18T04:00:36Z,2720000,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,
276,PT06M32.00S,2021-12-18T04:00:56.6Z,2,REGULAR,3pt,Jump Shot,[],1626157,14.536793692509855,96.32352941176471,1610612750,34,27,2021-12-18T04:01:08Z,2730000,-232.0,84.0,1,left,K. Towns 24' 3PT  (15 PTS) (P. Beverley 3 AST),"[1626157, 201976]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,24.64,Made,,15.0,P. Beverley,201976.0,3.0,,,,,,,,,,
278,PT06M19.00S,2021-12-18T04:01:09.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201566,93.9060446780552,50.73529411764706,1610612747,34,29,2021-12-18T04:01:13Z,2750000,4.0,5.0,1,right,R. Westbrook driving Layup (8 PTS) (R. Rondo 3 AST),"[201566, 200765]",1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,,,,0.61,Made,,8.0,R. Rondo,200765.0,3.0,,,,,,,,,,
280,PT06M09.00S,2021-12-18T04:01:21.7Z,2,REGULAR,foul,personal,[],201566,,,1610612750,34,29,2021-12-18T04:01:29Z,2770000,,,0,,R. Westbrook personal FOUL (3 PF),"[201566, 1626157]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,203592.0,3.0,0.0,Towns,1626157.0,,
282,PT06M09.00S,2021-12-18T04:01:38.7Z,2,REGULAR,substitution,out,[],2544,,,1610612750,34,29,2021-12-18T04:01:45Z,2790000,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,
283,PT06M09.00S,2021-12-18T04:01:38.7Z,2,REGULAR,substitution,in,[],2546,,,1610612750,34,29,2021-12-18T04:01:45Z,2800000,,,0,,SUB in: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
284,PT06M03.00S,2021-12-18T04:01:54.1Z,2,REGULAR,3pt,Jump Shot,[],1627736,7.966491458607096,95.09803921568627,1610612750,34,29,2021-12-18T04:01:59Z,2810000,-225.0,22.0,1,left,MISS M. Beasley 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,22.66,Missed,,,,,,,,,,,,,,,
285,PT06M00.00S,2021-12-18T04:01:57.1Z,2,REGULAR,rebound,defensive,[],203145,,,1610612747,34,29,2021-12-18T04:01:59Z,2820000,,,0,,K. Bazemore REBOUND (Off:0 Def:4),[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,284.0,,,,,4.0,4.0,0.0,,,,,,,
286,PT05M44.00S,2021-12-18T04:02:13.2Z,2,REGULAR,2pt,Jump Shot,[],2546,89.04402102496715,72.05882352941177,1610612747,34,29,2021-12-18T04:02:18Z,2830000,110.0,50.0,1,right,MISS C. Anthony 12' turnaround Shot,[2546],1610612747.0,LAL,turnaround,,,Anthony,C. Anthony,,,,,,,,12.13,Missed,,,,,,,,,,,,,,,
287,PT05M41.00S,2021-12-18T04:02:16.2Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612750,34,29,2021-12-18T04:02:18Z,2840000,,,0,,K. Towns REBOUND (Off:1 Def:4),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,286.0,,,,,5.0,4.0,1.0,,,,,,,
288,PT05M37.00S,2021-12-18T04:02:22.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,34,29,2021-12-18T04:02:22Z,2850000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT05M33.00S,2021-12-18T04:02:47.4Z,2,REGULAR,3pt,Jump Shot,[],1626157,28.991458607095925,22.794117647058822,1610612750,34,29,2021-12-18T04:02:51Z,2860000,136.0,220.0,1,left,MISS K. Towns 25' 3PT - blocked,"[1626157, 201599]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,25.86,Missed,,,,,,,,,,,,,,Jordan,201599.0
290,PT05M33.00S,2021-12-18T04:02:47.4Z,2,REGULAR,block,,[],201599,,,1610612750,34,29,2021-12-18T04:02:49Z,2870000,,,0,,D. Jordan BLOCK (1 BLK),[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,
291,PT05M30.00S,2021-12-18T04:02:50.4Z,2,REGULAR,rebound,offensive,[],1626157,,,1610612750,34,29,2021-12-18T04:02:51Z,2880000,,,0,,K. Towns REBOUND (Off:2 Def:4),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,289.0,,,,,6.0,4.0,2.0,,,,,,,
293,PT05M28.00S,2021-12-18T04:02:52.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626157,33.590670170827856,46.568627450980394,1610612750,37,29,2021-12-18T04:02:58Z,2900000,17.0,263.0,1,left,K. Towns 26' 3PT step back (18 PTS),[1626157],1610612750.0,MIN,step back,,,Towns,K. Towns,,,,,,,,26.39,Made,,18.0,,,,,,,,,,,,,
294,PT05M08.00S,2021-12-18T04:03:13.2Z,2,REGULAR,foul,personal,[],201976,,,1610612747,37,29,2021-12-18T04:03:27Z,2910000,,,0,,P. Beverley personal FOUL (2 PF),"[201976, 2546]",1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,101284.0,2.0,0.0,Anthony,2546.0,,
296,PT05M02.00S,2021-12-18T04:03:41.0Z,2,REGULAR,3pt,Jump Shot,[],2546,94.43166885676742,4.411764705882353,1610612747,37,29,2021-12-18T04:03:46Z,2930000,-228.0,0.0,1,right,MISS C. Anthony 3PT,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,22.79,Missed,,,,,,,,,,,,,,,
297,PT04M59.00S,2021-12-18T04:03:44.0Z,2,REGULAR,rebound,defensive,[],201976,,,1610612750,37,29,2021-12-18T04:03:46Z,2940000,,,0,,P. Beverley REBOUND (Off:1 Def:4),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,296.0,,,,,5.0,4.0,1.0,,,,,,,
298,PT04M50.00S,2021-12-18T04:03:53.3Z,2,REGULAR,3pt,Jump Shot,[],1627774,8.754927726675426,4.411764705882353,1610612750,37,29,2021-12-18T04:04:01Z,2950000,228.0,30.0,1,left,MISS J. Layman 3PT,[1627774],1610612750.0,MIN,,,,Layman,J. Layman,,,,,,,,22.98,Missed,,,,,,,,,,,,,,,
299,PT04M46.00S,2021-12-18T04:03:57.3Z,2,REGULAR,rebound,defensive,[],201599,,,1610612747,37,29,2021-12-18T04:04:01Z,2960000,,,0,,D. Jordan REBOUND (Off:0 Def:1),[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,298.0,,,,,1.0,1.0,0.0,,,,,,,
300,PT04M41.00S,2021-12-18T04:04:01.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203145,95.3515111695138,2.696078431372549,1610612747,37,32,2021-12-18T04:04:07Z,2970000,-237.0,-9.0,1,right,K. Bazemore 3PT  (5 PTS) (R. Rondo 4 AST),"[203145, 200765]",1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,23.67,Made,,5.0,R. Rondo,200765.0,4.0,,,,,,,,,,
302,PT04M15.00S,2021-12-18T04:04:28.6Z,2,REGULAR,foul,personal,['2freethrow'],201599,,,1610612750,37,32,2021-12-18T04:04:51Z,2990000,,,0,,D. Jordan shooting personal FOUL (1 PF) (Towns 2 FT),"[201599, 1626157]",1610612747.0,LAL,shooting,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,101284.0,1.0,0.0,Towns,1626157.0,,
304,PT04M15.00S,2021-12-18T04:05:02.6Z,2,REGULAR,freethrow,1 of 2,[],1626157,,,1610612750,37,32,2021-12-18T04:05:02Z,3010000,,,0,,MISS K. Towns Free Throw 1 of 2,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,Missed,,,,,,,,,,,,,,,
305,PT04M15.00S,2021-12-18T04:05:02.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,37,32,2021-12-18T04:05:02Z,3020000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,304.0,,,,,,,,,,,,,,
306,PT04M15.00S,2021-12-18T04:05:03.3Z,2,REGULAR,substitution,out,[],201566,,,1610612750,37,32,2021-12-18T04:05:07Z,3030000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,
307,PT04M15.00S,2021-12-18T04:05:03.3Z,2,REGULAR,substitution,in,[],2544,,,1610612750,37,32,2021-12-18T04:05:07Z,3040000,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,
308,PT04M15.00S,2021-12-18T04:05:09.5Z,2,REGULAR,substitution,out,[],1627774,,,1610612750,37,32,2021-12-18T04:05:12Z,3050000,,,0,,SUB out: J. Layman,[1627774],1610612750.0,MIN,,,,Layman,J. Layman,,,,,,,,,,,,,,,,,,,,,,,,
309,PT04M15.00S,2021-12-18T04:05:09.5Z,2,REGULAR,substitution,in,[],1626156,,,1610612750,37,32,2021-12-18T04:05:12Z,3060000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,
310,PT04M15.00S,2021-12-18T04:05:31.4Z,2,REGULAR,freethrow,2 of 2,[],1626157,,,1610612750,38,32,2021-12-18T04:05:31Z,3070000,,,0,,K. Towns Free Throw 2 of 2 (19 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,Made,,19.0,,,,,,,,,,,,,
311,PT03M59.00S,2021-12-18T04:05:49.9Z,2,REGULAR,3pt,Jump Shot,[],203145,94.95729303547962,97.05882352941177,1610612747,38,32,2021-12-18T04:05:55Z,3080000,235.0,-5.0,1,right,MISS K. Bazemore 3PT,[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,23.54,Missed,,,,,,,,,,,,,,,
312,PT03M57.00S,2021-12-18T04:05:51.9Z,2,REGULAR,rebound,defensive,[],201976,,,1610612750,38,32,2021-12-18T04:05:55Z,3090000,,,0,,P. Beverley REBOUND (Off:1 Def:5),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,311.0,,,,,6.0,5.0,1.0,,,,,,,
313,PT03M46.00S,2021-12-18T04:06:04.1Z,2,REGULAR,3pt,Jump Shot,[],201976,20.45006570302234,89.2156862745098,1610612750,38,32,2021-12-18T04:06:10Z,3100000,-196.0,140.0,1,left,MISS P. Beverley 24' 3PT,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,24.08,Missed,,,,,,,,,,,,,,,
314,PT03M44.00S,2021-12-18T04:06:06.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612747,38,32,2021-12-18T04:06:10Z,3110000,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,313.0,,,,,,,,,,,,,,
315,PT03M44.00S,2021-12-18T04:06:10.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,38,32,2021-12-18T04:06:10Z,3120000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT03M44.00S,2021-12-18T04:06:13.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,38,32,2021-12-18T04:06:13Z,3130000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT03M44.00S,2021-12-18T04:09:04.2Z,2,REGULAR,substitution,in,[],203076,,,1610612747,38,32,2021-12-18T04:09:09Z,3150000,,,0,,SUB in: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,
322,PT03M44.00S,2021-12-18T04:09:04.2Z,2,REGULAR,substitution,out,[],201599,,,1610612747,38,32,2021-12-18T04:09:14Z,3160000,,,0,,SUB out: D. Jordan,[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,
323,PT03M40.00S,2021-12-18T04:09:49.0Z,2,REGULAR,foul,offensive,[],2546,,,1610612747,38,32,2021-12-18T04:10:20Z,3170000,,,0,,C. Anthony offensive FOUL (1 PF),"[2546, 201976]",1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,1627964.0,1.0,0.0,Beverley,201976.0,,
325,PT03M40.00S,2021-12-18T04:09:49.0Z,2,REGULAR,turnover,offensive foul,[],2546,,,1610612747,38,32,2021-12-18T04:09:49Z,3190000,,,0,,C. Anthony offensive foul TURNOVER (1 TO),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,1.0,,,,,,,,,,,,,1627964.0,,,,,,
326,PT03M36.00S,2021-12-18T04:10:19.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203145,,,1610612750,38,32,2021-12-18T04:10:30Z,3200000,,,0,,K. Bazemore personal FOUL (3 PF) (Russell 2 FT),"[203145, 1626156]",1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,,101284.0,3.0,0.0,Russell,1626156.0,,
328,PT03M36.00S,2021-12-18T04:10:41.5Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1626156,,,1610612750,39,32,2021-12-18T04:10:41Z,3220000,,,0,,D. Russell Free Throw 1 of 2 (7 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,Made,,7.0,,,,,,,,,,,,,
329,PT03M36.00S,2021-12-18T04:10:44.8Z,2,REGULAR,substitution,out,[],203145,,,1610612750,39,32,2021-12-18T04:10:55Z,3230000,,,0,,SUB out: K. Bazemore,[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,,,,,,,,
330,PT03M36.00S,2021-12-18T04:10:44.8Z,2,REGULAR,substitution,in,[],202738,,,1610612750,39,32,2021-12-18T04:10:55Z,3240000,,,0,,SUB in: I. Thomas,[202738],1610612747.0,LAL,,,,Thomas,I. Thomas,,,,,,,,,,,,,,,,,,,,,,,,
331,PT03M36.00S,2021-12-18T04:11:06.0Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1626156,,,1610612750,39,32,2021-12-18T04:11:06Z,3250000,,,0,,MISS D. Russell Free Throw 2 of 2,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,Missed,,,,,,,,,,,,,,,
332,PT03M34.00S,2021-12-18T04:11:06.8Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,39,32,2021-12-18T04:11:06Z,3260000,,,0,,L. James REBOUND (Off:1 Def:6),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,331.0,,,,,7.0,6.0,1.0,,,,,,,
333,PT03M21.00S,2021-12-18T04:11:22.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629020,,,1610612747,39,32,2021-12-18T04:11:30Z,3270000,,,0,,J. Vanderbilt shooting personal FOUL (2 PF) (Thomas 2 FT),"[1629020, 202738]",1610612750.0,MIN,shooting,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,101284.0,2.0,0.0,Thomas,202738.0,,
335,PT03M21.00S,2021-12-18T04:11:46.7Z,2,REGULAR,freethrow,1 of 2,[],202738,,,1610612747,39,33,2021-12-18T04:11:46Z,3290000,,,0,,I. Thomas Free Throw 1 of 2 (3 PTS),[202738],1610612747.0,LAL,,,,Thomas,I. Thomas,,,,,,,,,Made,,3.0,,,,,,,,,,,,,
336,PT03M21.00S,2021-12-18T04:11:59.6Z,2,REGULAR,freethrow,2 of 2,[],202738,,,1610612747,39,34,2021-12-18T04:11:59Z,3300000,,,0,,I. Thomas Free Throw 2 of 2 (4 PTS),[202738],1610612747.0,LAL,,,,Thomas,I. Thomas,,,,,,,,,Made,,4.0,,,,,,,,,,,,,
337,PT03M16.00S,2021-12-18T04:12:11.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",200765,,,1610612750,39,34,2021-12-18T04:12:26Z,3310000,,,0,,R. Rondo personal FOUL (1 PF) (Russell 2 FT),"[200765, 1626156]",1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,203592.0,1.0,0.0,Russell,1626156.0,,
339,PT03M16.00S,2021-12-18T04:12:29.0Z,2,REGULAR,freethrow,1 of 2,[],1626156,,,1610612750,40,34,2021-12-18T04:12:29Z,3330000,,,0,,D. Russell Free Throw 1 of 2 (8 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,Made,,8.0,,,,,,,,,,,,,
340,PT03M16.00S,2021-12-18T04:12:43.1Z,2,REGULAR,freethrow,2 of 2,[],1626156,,,1610612750,40,34,2021-12-18T04:12:43Z,3340000,,,0,,MISS D. Russell Free Throw 2 of 2,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,Missed,,,,,,,,,,,,,,,
341,PT03M14.00S,2021-12-18T04:12:44.5Z,2,REGULAR,rebound,defensive,[],200765,,,1610612747,40,34,2021-12-18T04:12:44Z,3350000,,,0,,R. Rondo REBOUND (Off:0 Def:5),[200765],1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,,,,340.0,,,,,5.0,5.0,0.0,,,,,,,
342,PT03M06.00S,2021-12-18T04:12:51.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],2546,94.56307490144546,48.529411764705884,1610612747,40,36,2021-12-18T04:12:58Z,3360000,-7.0,-1.0,1,right,C. Anthony DUNK (8 PTS) (R. Rondo 5 AST),"[2546, 200765]",1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,0.75,Made,,8.0,R. Rondo,200765.0,5.0,,,,,,,,,,
344,PT03M02.00S,2021-12-18T04:13:06.8Z,2,REGULAR,stoppage,court clean up,[],0,,,1610612750,40,36,2021-12-18T04:13:06Z,3380000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT02M43.00S,2021-12-18T04:13:43.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],201976,12.565703022339028,48.03921568627451,1610612750,42,36,2021-12-18T04:17:26Z,3390000,10.0,66.0,1,left,P. Beverley 6' Hook (2 PTS),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,6.63,Made,,2.0,,,,,,,,,,,,,
346,PT02M42.00S,2021-12-18T04:13:52.8Z,2,REGULAR,foul,technical,"['inpenalty', '1freethrow']",201976,,,1610612747,42,36,2021-12-18T04:14:03Z,3400000,,,0,,P. Beverley technical FOUL (1 Tech),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,1627964.0,2.0,1.0,,,,
347,PT02M42.00S,2021-12-18T04:14:08.4Z,2,REGULAR,freethrow,1 of 1,[],203076,,,1610612747,42,37,2021-12-18T04:14:08Z,3410000,,,0,,A. Davis technical Free Throw 1 of 1 (7 PTS),[203076],1610612747.0,LAL,technical,,,Davis,A. Davis,,,,,,,,,Made,,7.0,,,,,,,,,,,,,
348,PT02M32.00S,2021-12-18T04:14:32.1Z,2,REGULAR,turnover,bad pass,[],200765,,,1610612747,42,37,2021-12-18T04:14:36Z,3420000,,,0,,R. Rondo bad pass TURNOVER (2 TO),"[200765, 1626157]",1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,2.0,Towns,1626157.0,,,,,,,,,,,,,,,,,
349,PT02M32.00S,2021-12-18T04:14:32.1Z,2,REGULAR,steal,,[],1626157,,,1610612750,42,37,2021-12-18T04:14:34Z,3430000,,,0,,K. Towns STEAL (1 STL),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,
350,PT02M30.00S,2021-12-18T04:14:35.8Z,2,REGULAR,turnover,out-of-bounds,[],1627736,,,1610612750,42,37,2021-12-18T04:14:42Z,3440000,,,0,,M. Beasley lost ball out-of-bounds TURNOVER (1 TO),[1627736],1610612750.0,MIN,lost ball,,,Beasley,M. Beasley,,,,,1.0,,,,,,,,,,,,,101284.0,,,,,,
351,PT02M15.00S,2021-12-18T04:14:54.7Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],202738,86.15308804204993,66.66666666666666,1610612747,42,39,2021-12-18T04:15:00Z,3450000,83.0,78.0,1,right,I. Thomas 11' driving floating Jump Shot (6 PTS) (R. Rondo 6 AST),"[202738, 200765]",1610612747.0,LAL,driving floating,,,Thomas,I. Thomas,,,,,,,,11.39,Made,,6.0,R. Rondo,200765.0,6.0,,,,,,,,,,
355,PT02M03.00S,2021-12-18T04:15:17.7Z,2,REGULAR,foul,offensive,['inpenalty'],1626156,,,1610612750,42,39,2021-12-18T04:15:27Z,3490000,,,0,,D. Russell offensive FOUL (1 PF),"[1626156, 200765]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,203592.0,1.0,0.0,Rondo,200765.0,,
357,PT02M03.00S,2021-12-18T04:15:17.7Z,2,REGULAR,turnover,offensive foul,[],1626156,,,1610612750,42,39,2021-12-18T04:15:17Z,3510000,,,0,,D. Russell offensive foul TURNOVER (2 TO),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,2.0,,,,,,,,,,,,,203592.0,,,,,,
358,PT01M55.00S,2021-12-18T04:15:34.6Z,2,REGULAR,turnover,out-of-bounds,[],202738,,,1610612747,42,39,2021-12-18T04:15:41Z,3520000,,,0,,I. Thomas bad pass out-of-bounds TURNOVER (1 TO),[202738],1610612747.0,LAL,bad pass,,,Thomas,I. Thomas,,,,,1.0,,,,,,,,,,,,,203592.0,,,,,,
359,PT01M40.00S,2021-12-18T04:15:55.9Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1626157,12.697109067017081,51.9607843137255,1610612750,44,39,2021-12-18T04:16:22Z,3530000,-10.0,67.0,1,left,K. Towns 6' Hook (21 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,6.76,Made,,21.0,,,,,,,,,,,,,
360,PT01M25.00S,2021-12-18T04:16:11.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626156,,,1610612747,44,39,2021-12-18T04:16:29Z,3540000,,,0,,D. Russell personal FOUL (2 PF) (James 2 FT),"[1626156, 2544]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,1627964.0,2.0,0.0,James,2544.0,,
362,PT01M25.00S,2021-12-18T04:16:37.3Z,2,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,44,40,2021-12-18T04:16:37Z,3560000,,,0,,L. James Free Throw 1 of 2 (6 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,Made,,6.0,,,,,,,,,,,,,
363,PT01M25.00S,2021-12-18T04:16:52.7Z,2,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,44,41,2021-12-18T04:16:52Z,3570000,,,0,,L. James Free Throw 2 of 2 (7 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,Made,,7.0,,,,,,,,,,,,,
364,PT01M12.00S,2021-12-18T04:17:09.7Z,2,REGULAR,3pt,Jump Shot,[],1627736,11.12023653088042,3.6764705882352944,1610612750,44,41,2021-12-18T04:17:15Z,3580000,232.0,52.0,1,left,MISS M. Beasley 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,23.74,Missed,,,,,,,,,,,,,,,
365,PT01M11.00S,2021-12-18T04:17:10.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612750,44,41,2021-12-18T04:17:15Z,3590000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,364.0,,,,,,,,,,,,,,
366,PT01M11.00S,2021-12-18T04:17:14.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,44,41,2021-12-18T04:17:14Z,3600000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT01M05.00S,2021-12-18T04:17:33.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627736,32.14520367936925,38.23529411764706,1610612750,47,41,2021-12-18T04:17:38Z,3610000,59.0,250.0,1,left,M. Beasley 25' 3PT  (5 PTS) (D. Russell 2 AST),"[1627736, 1626156]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,25.65,Made,,5.0,D. Russell,1626156.0,2.0,,,,,,,,,,
369,PT00M59.30S,2021-12-18T04:17:41.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627736,,,1610612747,47,41,2021-12-18T04:17:46Z,3630000,,,0,,M. Beasley shooting personal FOUL (1 PF) (Thomas 2 FT),"[1627736, 202738]",1610612750.0,MIN,shooting,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,101284.0,1.0,0.0,Thomas,202738.0,,
