actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,value
539,PT09M37.00S,2022-03-19T23:01:04.1Z,4,REGULAR,3pt,Jump Shot,[],1629675,31.61957950065703,46.81372549019608,1610612750,112,92,2022-03-19T23:01:10Z,5270000,16.0,245.0,1,left,MISS N. Reid 24' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,24.52,Missed,,,,,,,,,,,,,,
540,PT09M34.00S,2022-03-19T23:01:07.1Z,4,REGULAR,rebound,defensive,[],1626192,,,1610612749,112,92,2022-03-19T23:01:10Z,5280000,,,0,,P. Connaughton REBOUND (Off:0 Def:2),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,539.0,2.0,2.0,0.0,,,,,,,,,,
541,PT09M26.00S,2022-03-19T23:01:16.7Z,4,REGULAR,turnover,out-of-bounds,[],1628975,,,1610612749,112,92,2022-03-19T23:01:24Z,5290000,,,0,,J. Carter bad pass out-of-bounds TURNOVER (2 TO),[1628975],1610612749.0,MIL,bad pass,,,Carter,J. Carter,,,,,203592.0,,,,,,,,,,,,,,2.0,,,,,,
542,PT09M18.00S,2022-03-19T23:01:39.9Z,4,REGULAR,foul,offensive,[],1629675,,,1610612750,112,92,2022-03-19T23:01:57Z,5300000,,,0,,N. Reid offensive FOUL (1 PF),"[1629675, 203648]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,203592.0,1.0,1.0,Antetokounmpo,203648.0,,,,,,,,,,,,,,,,
544,PT09M18.00S,2022-03-19T23:01:39.9Z,4,REGULAR,turnover,offensive foul,[],1629675,,,1610612750,112,92,2022-03-19T23:01:39Z,5320000,,,0,,N. Reid offensive foul TURNOVER (1 TO),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,203592.0,,,,,,,,,,,,,,1.0,,,,,,
545,PT09M04.00S,2022-03-19T23:02:13.4Z,4,REGULAR,turnover,lost ball,[],1629670,,,1610612749,112,92,2022-03-19T23:02:23Z,5330000,,,0,,J. Nwora lost ball TURNOVER (1 TO),"[1629670, 1629675]",1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,1.0,Reid,1629675.0,,,,
546,PT09M04.00S,2022-03-19T23:02:13.4Z,4,REGULAR,steal,,[],1629675,,,1610612750,112,92,2022-03-19T23:02:15Z,5340000,,,0,,N. Reid STEAL (1 STL),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT09M01.00S,2022-03-19T23:02:16.4Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630162,6.915243101182654,49.26470588235294,1610612750,114,92,2022-03-19T23:14:50Z,5350000,4.0,13.0,1,left,A. Edwards running DUNK (25 PTS) (J. McLaughlin 3 AST),"[1630162, 1629162]",1610612750.0,MIN,running,,,Edwards,A. Edwards,,,,,,,,,,1.3,Made,,,,,,,25.0,,,,J. McLaughlin,1629162.0,3.0,
549,PT08M41.00S,2022-03-19T23:02:37.0Z,4,REGULAR,3pt,Jump Shot,[],1626192,76.95466491458606,87.25490196078431,1610612749,114,92,2022-03-19T23:02:44Z,5370000,186.0,164.0,1,right,MISS P. Connaughton 24' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,24.83,Missed,,,,,,,,,,,,,,
550,PT08M36.00S,2022-03-19T23:02:42.0Z,4,REGULAR,rebound,offensive,[],203648,,,1610612749,114,92,2022-03-19T23:02:44Z,5380000,,,0,,T. Antetokounmpo REBOUND (Off:1 Def:0),[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,549.0,1.0,0.0,1.0,,,,,,,,,,
551,PT08M36.00S,2022-03-19T23:02:41.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203648,94.40999984741211,50.0,1610612749,114,94,2022-03-19T23:02:41Z,5390000,0.0,0.0,1,right,T. Antetokounmpo tip Layup (2 PTS),[203648],1610612749.0,MIL,tip,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,0.0,Made,,,,,,,2.0,,,,,,,
552,PT08M19.00S,2022-03-19T23:02:58.8Z,4,REGULAR,turnover,lost ball,[],1626156,,,1610612750,114,94,2022-03-19T23:03:03Z,5400000,,,0,,D. Russell lost ball TURNOVER (5 TO),"[1626156, 1626192]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,5.0,Connaughton,1626192.0,,,,
553,PT08M19.00S,2022-03-19T23:02:58.8Z,4,REGULAR,steal,,[],1626192,,,1610612749,114,94,2022-03-19T23:03:00Z,5410000,,,0,,P. Connaughton STEAL (1 STL),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT08M14.00S,2022-03-19T23:03:03.7Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629670,92.72339027595268,3.9215686274509802,1610612749,114,94,2022-03-19T23:15:49Z,5420000,-230.0,16.0,1,right,MISS J. Nwora step back 3PT,[1629670],1610612749.0,MIL,step back,,,Nwora,J. Nwora,,,,,,,,,,23.09,Missed,,,,,,,,,,,,,,
555,PT08M11.00S,2022-03-19T23:03:06.7Z,4,REGULAR,rebound,offensive,[],201586,,,1610612749,114,94,2022-03-19T23:15:49Z,5430000,,,0,,S. Ibaka REBOUND (Off:1 Def:1),[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,,,554.0,2.0,1.0,1.0,,,,,,,,,,
556,PT08M11.00S,2022-03-19T23:03:07.7Z,4,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612749,114,94,2022-03-19T23:03:13Z,5440000,,,0,,N. Reid shooting personal FOUL (2 PF) (Ibaka 2 FT),"[1629675, 201586]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,201639.0,2.0,1.0,Ibaka,201586.0,,,,,,,,,,,,,,,,
558,PT08M11.00S,2022-03-19T23:03:47.7Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",201586,,,1610612749,114,95,2022-03-19T23:03:47Z,5460000,,,0,,S. Ibaka Free Throw 1 of 2 (4 PTS),[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,,Made,,,,,,,4.0,,,,,,,
559,PT08M11.00S,2022-03-19T23:03:49.2Z,4,REGULAR,substitution,out,[],1629162,,,1610612749,114,95,2022-03-19T23:03:53Z,5470000,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT08M11.00S,2022-03-19T23:03:49.2Z,4,REGULAR,substitution,out,[],1626192,,,1610612749,114,95,2022-03-19T23:03:53Z,5480000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT08M11.00S,2022-03-19T23:03:49.2Z,4,REGULAR,substitution,in,[],1627736,,,1610612749,114,95,2022-03-19T23:03:53Z,5490000,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT08M11.00S,2022-03-19T23:03:49.2Z,4,REGULAR,substitution,in,[],201572,,,1610612749,114,95,2022-03-19T23:03:53Z,5500000,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT08M11.00S,2022-03-19T23:04:17.3Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",201586,,,1610612749,114,96,2022-03-19T23:04:17Z,5510000,,,0,,S. Ibaka Free Throw 2 of 2 (5 PTS),[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,,Made,,,,,,,5.0,,,,,,,
564,PT08M01.00S,2022-03-19T23:04:29.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,10.988830486202366,60.29411764705882,1610612750,114,96,2022-03-19T23:04:37Z,5520000,-51.0,51.0,1,left,MISS A. Edwards 7' floating Shot,[1630162],1610612750.0,MIN,floating,,,Edwards,A. Edwards,,,,,,,,,,7.23,Missed,,,,,,,,,,,,,,
565,PT07M59.00S,2022-03-19T23:04:31.7Z,4,REGULAR,rebound,defensive,[],201586,,,1610612749,114,96,2022-03-19T23:04:37Z,5530000,,,0,,S. Ibaka REBOUND (Off:1 Def:2),[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,,,564.0,3.0,2.0,1.0,,,,,,,,,,
566,PT07M53.00S,2022-03-19T23:04:38.3Z,4,REGULAR,3pt,Jump Shot,[],201586,75.64060446780552,83.57843137254902,1610612749,114,96,2022-03-19T23:04:44Z,5540000,168.0,176.0,1,right,MISS S. Ibaka 24' 3PT,[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,24.36,Missed,,,,,,,,,,,,,,
567,PT07M49.00S,2022-03-19T23:04:42.3Z,4,REGULAR,rebound,defensive,[],1627736,,,1610612750,114,96,2022-03-19T23:04:44Z,5550000,,,0,,M. Beasley REBOUND (Off:1 Def:2),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,566.0,3.0,2.0,1.0,,,,,,,,,,
568,PT07M38.00S,2022-03-19T23:04:53.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629020,6.389618922470433,48.77450980392157,1610612750,116,96,2022-03-19T23:04:58Z,5560000,6.0,8.0,1,left,J. Vanderbilt alley-oop DUNK (7 PTS) (A. Edwards 4 AST),"[1629020, 1630162]",1610612750.0,MIN,alley-oop,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,0.97,Made,,,,,,,7.0,,,,A. Edwards,1630162.0,4.0,
570,PT07M22.00S,2022-03-19T23:05:09.2Z,4,REGULAR,3pt,Jump Shot,[],201586,91.01511169513797,3.6764705882352944,1610612749,116,96,2022-03-19T23:05:13Z,5580000,-232.0,32.0,1,right,MISS S. Ibaka 3PT,[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,23.38,Missed,,,,,,,,,,,,,,
571,PT07M19.00S,2022-03-19T23:05:12.2Z,4,REGULAR,rebound,defensive,[],1627736,,,1610612750,116,96,2022-03-19T23:05:13Z,5590000,,,0,,M. Beasley REBOUND (Off:1 Def:3),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,570.0,4.0,3.0,1.0,,,,,,,,,,
572,PT07M09.00S,2022-03-19T23:05:21.7Z,4,REGULAR,3pt,Jump Shot,[],1626156,2.8416557161629434,3.6764705882352944,1610612750,116,96,2022-03-19T23:05:26Z,5600000,232.0,-26.0,1,left,MISS D. Russell 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,23.3,Missed,,,,,,,,,,,,,,
573,PT07M06.00S,2022-03-19T23:05:24.7Z,4,REGULAR,rebound,defensive,[],203648,,,1610612749,116,96,2022-03-19T23:19:33Z,5610000,,,0,,T. Antetokounmpo REBOUND (Off:1 Def:1),[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,572.0,2.0,1.0,1.0,,,,,,,,,,
574,PT07M02.00S,2022-03-19T23:05:29.5Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",201586,93.77463863337714,49.26470588235294,1610612749,116,96,2022-03-19T23:18:29Z,5620000,-4.0,6.0,1,right,MISS S. Ibaka running reverse Layup,[201586],1610612749.0,MIL,running reverse,,,Ibaka,S. Ibaka,,,,,,,,,,0.7,Missed,,,,,,,,,,,,,,
575,PT07M00.00S,2022-03-19T23:05:31.5Z,4,REGULAR,rebound,defensive,[],1629675,,,1610612750,116,96,2022-03-19T23:05:37Z,5630000,,,0,,N. Reid REBOUND (Off:2 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,574.0,3.0,1.0,2.0,,,,,,,,,,
576,PT06M56.00S,2022-03-19T23:05:36.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630162,25.969119579500656,14.215686274509803,1610612750,116,96,2022-03-19T23:19:09Z,5640000,179.0,192.0,1,left,MISS A. Edwards 26' running pullup 3PT,[1630162],1610612750.0,MIN,running pullup,,,Edwards,A. Edwards,,,,,,,,,,26.21,Missed,,,,,,,,,,,,,,
577,PT06M55.00S,2022-03-19T23:05:37.3Z,4,REGULAR,rebound,defensive,[],201572,,,1610612749,116,96,2022-03-19T23:06:08Z,5650000,,,0,,B. Lopez REBOUND (Off:3 Def:1),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,576.0,4.0,1.0,3.0,,,,,,,,,,
578,PT06M42.00S,2022-03-19T23:05:50.0Z,4,REGULAR,3pt,Jump Shot,[],201586,96.5341655716163,95.09803921568627,1610612749,116,96,2022-03-19T23:05:56Z,5660000,225.0,-20.0,1,right,MISS S. Ibaka 3PT,[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,22.64,Missed,,,,,,,,,,,,,,
579,PT06M39.00S,2022-03-19T23:05:53.0Z,4,REGULAR,rebound,offensive,[],203648,,,1610612749,116,96,2022-03-19T23:05:56Z,5670000,,,0,,T. Antetokounmpo REBOUND (Off:2 Def:1),[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,578.0,3.0,1.0,2.0,,,,,,,,,,
580,PT06M39.00S,2022-03-19T23:05:55.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203648,94.40999984741211,50.0,1610612749,116,98,2022-03-19T23:05:55Z,5680000,0.0,0.0,1,right,T. Antetokounmpo putback Layup (4 PTS),[203648],1610612749.0,MIL,putback,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,0.0,Made,,,,,,,4.0,,,,,,,
581,PT06M39.00S,2022-03-19T23:05:59.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,116,98,2022-03-19T23:05:59Z,5690000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT06M39.00S,2022-03-19T23:08:13.2Z,4,REGULAR,substitution,out,[],1629675,,,1610612750,116,98,2022-03-19T23:08:32Z,5700000,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT06M39.00S,2022-03-19T23:08:13.2Z,4,REGULAR,substitution,out,[],201586,,,1610612750,116,98,2022-03-19T23:08:32Z,5710000,,,0,,SUB out: S. Ibaka,[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT06M39.00S,2022-03-19T23:08:13.2Z,4,REGULAR,substitution,in,[],1626157,,,1610612750,116,98,2022-03-19T23:08:32Z,5720000,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT06M39.00S,2022-03-19T23:08:13.2Z,4,REGULAR,substitution,in,[],202083,,,1610612750,116,98,2022-03-19T23:08:32Z,5730000,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT06M25.00S,2022-03-19T23:09:04.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,6.652431011826544,56.127450980392155,1610612750,118,98,2022-03-19T23:09:09Z,5740000,-31.0,10.0,1,left,D. Russell driving Layup (13 PTS),[1626156],1610612750.0,MIN,driving,,,Russell,D. Russell,,,,,,,,,,3.22,Made,,,,,,,13.0,,,,,,,
588,PT06M12.00S,2022-03-19T23:09:17.0Z,4,REGULAR,2pt,Jump Shot,[],1628975,76.82325886990802,62.745098039215684,1610612749,118,100,2022-03-19T23:09:22Z,5750000,64.0,165.0,1,right,J. Carter 17' pullup Jump Shot (9 PTS),[1628975],1610612749.0,MIL,pullup,,,Carter,J. Carter,,,,,,,,,,17.72,Made,,,,,,,9.0,,,,,,,
589,PT05M56.00S,2022-03-19T23:09:33.1Z,4,REGULAR,3pt,Jump Shot,[],1630162,30.305519053876477,26.225490196078432,1610612750,118,100,2022-03-19T23:09:38Z,5760000,119.0,232.0,1,left,MISS A. Edwards 26' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,,,,,,26.1,Missed,,,,,,,,,,,,,,
590,PT05M53.00S,2022-03-19T23:09:36.1Z,4,REGULAR,rebound,defensive,[],203648,,,1610612749,118,100,2022-03-19T23:09:38Z,5770000,,,0,,T. Antetokounmpo REBOUND (Off:2 Def:2),[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,589.0,4.0,2.0,2.0,,,,,,,,,,
591,PT05M47.00S,2022-03-19T23:09:45.9Z,4,REGULAR,foul,personal,[],1626156,,,1610612749,118,100,2022-03-19T23:10:23Z,5780000,,,0,,D. Russell personal FOUL (1 PF),"[1626156, 203648]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,201639.0,1.0,0.0,Antetokounmpo,203648.0,,,,,,,,,,,,,,,,
593,PT05M39.00S,2022-03-19T23:10:14.1Z,4,REGULAR,foul,personal,['2freethrow'],1629020,,,1610612749,118,100,2022-03-19T23:10:20Z,5800000,,,0,,J. Vanderbilt shooting personal FOUL (4 PF) (Lopez 2 FT),"[1629020, 201572]",1610612750.0,MIN,shooting,,,Vanderbilt,J. Vanderbilt,,,,,201639.0,4.0,0.0,Lopez,201572.0,,,,,,,,,,,,,,,,
595,PT05M39.00S,2022-03-19T23:10:44.5Z,4,REGULAR,freethrow,1 of 2,[],201572,,,1610612749,118,101,2022-03-19T23:10:44Z,5820000,,,0,,B. Lopez Free Throw 1 of 2 (14 PTS),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,Made,,,,,,,14.0,,,,,,,
596,PT05M39.00S,2022-03-19T23:11:01.1Z,4,REGULAR,freethrow,2 of 2,[],201572,,,1610612749,118,102,2022-03-19T23:11:01Z,5830000,,,0,,B. Lopez Free Throw 2 of 2 (15 PTS),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,Made,,,,,,,15.0,,,,,,,
597,PT05M22.00S,2022-03-19T23:11:21.9Z,4,REGULAR,foul,personal,['2freethrow'],1629670,,,1610612750,118,102,2022-03-19T23:11:28Z,5840000,,,0,,J. Nwora shooting personal FOUL (1 PF) (Vanderbilt 2 FT),"[1629670, 1629020]",1610612749.0,MIL,shooting,,,Nwora,J. Nwora,,,,,1627961.0,1.0,0.0,Vanderbilt,1629020.0,,,,,,,,,,,,,,,,
599,PT05M22.00S,2022-03-19T23:11:52.7Z,4,REGULAR,freethrow,1 of 2,[],1629020,,,1610612750,119,102,2022-03-19T23:11:52Z,5860000,,,0,,J. Vanderbilt Free Throw 1 of 2 (8 PTS),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,Made,,,,,,,8.0,,,,,,,
600,PT05M22.00S,2022-03-19T23:12:03.3Z,4,REGULAR,freethrow,2 of 2,[],1629020,,,1610612750,120,102,2022-03-19T23:12:03Z,5870000,,,0,,J. Vanderbilt Free Throw 2 of 2 (9 PTS),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,Made,,,,,,,9.0,,,,,,,
611,PT05M09.00S,2022-03-19T23:13:23.3Z,4,REGULAR,substitution,out,[],202083,,,1610612749,120,102,2022-03-19T23:13:26Z,5875000,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT05M09.00S,2022-03-19T23:13:23.3Z,4,REGULAR,substitution,in,[],201586,,,1610612749,120,102,2022-03-19T23:13:26Z,5877500,,,0,,SUB in: S. Ibaka,[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT05M09.00S,2022-03-19T23:12:54.8Z,4,REGULAR,jumpball,recovered,[],203648,,,1610612749,120,102,2022-03-19T23:12:54Z,5880000,,,0,,Jump Ball B. Lopez vs. K. Towns: Tip to T. Antetokounmpo,"[203648, 201572, 1626157]",1610612749.0,MIL,heldball,T. Antetokounmpo,203648.0,Antetokounmpo,T. Antetokounmpo,Lopez,201572.0,Towns,1626157.0,,,,,,,,,,,,,,,,,,,,,
604,PT05M05.00S,2022-03-19T23:12:58.7Z,4,REGULAR,3pt,Jump Shot,[],1629670,81.2910643889619,93.62745098039215,1610612749,120,102,2022-03-19T23:13:05Z,5910000,218.0,123.0,1,right,MISS J. Nwora 25' 3PT,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,25.06,Missed,,,,,,,,,,,,,,
605,PT05M02.00S,2022-03-19T23:13:01.7Z,4,REGULAR,rebound,offensive,[],201586,,,1610612749,120,102,2022-03-19T23:14:04Z,5920000,,,0,,S. Ibaka REBOUND (Off:2 Def:2),[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,,,604.0,4.0,2.0,2.0,,,,,,,,,,
606,PT05M00.00S,2022-03-19T23:13:04.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],201586,94.03745072273325,96.07843137254902,1610612749,120,102,2022-03-19T23:13:12Z,5930000,230.0,4.0,1,right,MISS S. Ibaka 3PT,[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,23.04,Missed,,,,,,,,,,,,,,
607,PT04M57.00S,2022-03-19T23:13:07.0Z,4,REGULAR,rebound,defensive,[],1629020,,,1610612750,120,102,2022-03-19T23:13:12Z,5940000,,,0,,J. Vanderbilt REBOUND (Off:0 Def:8),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,606.0,8.0,8.0,0.0,,,,,,,,,,
608,PT04M50.00S,2022-03-19T23:13:14.9Z,4,REGULAR,3pt,Jump Shot,[],1626156,28.07161629434954,78.18627450980392,1610612750,123,102,2022-03-19T23:13:47Z,5950000,-141.0,211.0,1,left,D. Russell 25' 3PT  (16 PTS) (K. Towns 5 AST),"[1626156, 1626157]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,25.41,Made,,,,,,,16.0,,,,K. Towns,1626157.0,5.0,
610,PT04M48.00S,2022-03-19T23:13:22.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,123,102,2022-03-19T23:13:22Z,5970000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT04M48.00S,2022-03-19T23:15:23.6Z,4,REGULAR,substitution,out,[],1630162,,,1610612749,123,102,2022-03-19T23:15:57Z,6000000,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT04M48.00S,2022-03-19T23:15:23.6Z,4,REGULAR,substitution,out,[],201572,,,1610612749,123,102,2022-03-19T23:15:57Z,6010000,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT04M48.00S,2022-03-19T23:15:23.6Z,4,REGULAR,substitution,in,[],1627752,,,1610612749,123,102,2022-03-19T23:15:57Z,6020000,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT04M48.00S,2022-03-19T23:15:23.6Z,4,REGULAR,substitution,in,[],1626192,,,1610612749,123,102,2022-03-19T23:15:57Z,6030000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT04M38.00S,2022-03-19T23:16:28.3Z,4,REGULAR,3pt,Jump Shot,[],1626192,88.78120893561103,4.166666666666666,1610612749,123,105,2022-03-19T23:16:33Z,6040000,-229.0,53.0,1,right,P. Connaughton 3PT  (12 PTS) (J. Nwora 2 AST),"[1626192, 1629670]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,23.52,Made,,,,,,,12.0,,,,J. Nwora,1629670.0,2.0,
619,PT04M21.00S,2022-03-19T23:16:44.1Z,4,REGULAR,3pt,Jump Shot,[],1627752,10.33180026281209,3.6764705882352944,1610612750,126,105,2022-03-19T23:16:50Z,6060000,232.0,45.0,1,left,T. Prince 3PT  (14 PTS) (M. Beasley 2 AST),"[1627752, 1627736]",1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,23.59,Made,,,,,,,14.0,,,,M. Beasley,1627736.0,2.0,
621,PT04M07.00S,2022-03-19T23:16:58.3Z,4,REGULAR,2pt,Jump Shot,[],201586,89.17542706964521,13.480392156862745,1610612749,126,105,2022-03-19T23:17:05Z,6080000,-183.0,49.0,1,right,MISS S. Ibaka 18' step back Shot,[201586],1610612749.0,MIL,step back,,,Ibaka,S. Ibaka,,,,,,,,,,18.91,Missed,,,,,,,,,,,,,,
622,PT04M04.00S,2022-03-19T23:17:01.3Z,4,REGULAR,rebound,defensive,[],1627752,,,1610612750,126,105,2022-03-19T23:17:05Z,6090000,,,0,,T. Prince REBOUND (Off:0 Def:4),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,621.0,4.0,4.0,0.0,,,,,,,,,,
623,PT03M58.00S,2022-03-19T23:17:07.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1627736,20.71287779237845,89.70588235294117,1610612750,129,105,2022-03-19T23:24:01Z,6100000,-199.0,142.0,1,left,M. Beasley 24' 3PT running (9 PTS) (T. Prince 2 AST),"[1627736, 1627752]",1610612750.0,MIN,running,,,Beasley,M. Beasley,,,,,,,,,,24.42,Made,,,,,,,9.0,,,,T. Prince,1627752.0,2.0,
625,PT03M41.00S,2022-03-19T23:17:23.5Z,4,REGULAR,3pt,Jump Shot,[],1626192,70.51576872536137,15.196078431372548,1610612749,129,105,2022-03-19T23:17:28Z,6120000,-174.0,225.0,1,right,MISS P. Connaughton 28' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,28.42,Missed,,,,,,,,,,,,,,
626,PT03M40.00S,2022-03-19T23:17:24.5Z,4,REGULAR,rebound,offensive,[],1626192,,,1610612749,129,105,2022-03-19T23:17:28Z,6130000,,,0,,P. Connaughton REBOUND (Off:1 Def:2),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,625.0,3.0,2.0,1.0,,,,,,,,,,
