actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
350,PT11M00.00S,2023-02-07T04:22:43.2Z,3,REGULAR,turnover,backcourt,[],203507,,,1610612749,50,60,2023-02-07T04:22:47Z,3440000,False,,,0,,G. Antetokounmpo backcourt TURNOVER (6 TO),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,6.0,,,,,,,1155.0,,,,,,,,,
351,PT10M49.00S,2023-02-07T04:23:16.0Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1629234,87.86136662286465,36.76470588235294,1610612757,50,60,2023-02-07T04:23:21Z,3450000,False,-66.0,62.0,1,right,MISS D. Eubanks 9' turnaround Hook,[1629234],1610612757.0,POR,turnaround,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),8-16 Left,9.04,Missed,,,,,,,,,,,,,,,,,,
352,PT10M48.00S,2023-02-07T04:23:17.0Z,3,REGULAR,rebound,defensive,[],201572,,,1610612749,50,60,2023-02-07T04:23:21Z,3460000,False,,,0,,B. Lopez REBOUND (Off:1 Def:7),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,351.0,8.0,7.0,1.0,,,,,,,,,,
353,PT10M41.00S,2023-02-07T04:23:24.4Z,3,REGULAR,3pt,Jump Shot,[],201572,35.167542706964525,49.50980392156863,1610612749,50,63,2023-02-07T04:23:28Z,3470000,False,2.0,278.0,1,left,B. Lopez 27' 3PT  (20 PTS) (J. Holiday 3 AST),"[201572, 201950]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,27.81,Made,20.0,,,,,,,,,,,,,J. Holiday,201950.0,3.0,,
355,PT10M29.00S,2023-02-07T04:23:38.8Z,3,REGULAR,foul,personal,['2freethrow'],201950,,,1610612757,50,63,2023-02-07T04:23:44Z,3490000,False,,,0,,J. Holiday shooting personal FOUL (2 PF) (Lillard 2 FT),"[201950, 203081]",1610612749.0,MIL,shooting,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1155.0,2.0,0.0,Lillard,203081.0,,,,,
357,PT10M29.00S,2023-02-07T04:24:08.5Z,3,REGULAR,freethrow,1 of 2,[],203081,,,1610612757,51,63,2023-02-07T04:24:08Z,3510000,False,,,0,,D. Lillard Free Throw 1 of 2 (12 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
358,PT10M29.00S,2023-02-07T04:24:30.6Z,3,REGULAR,freethrow,2 of 2,[],203081,,,1610612757,52,63,2023-02-07T04:24:30Z,3520000,False,,,0,,D. Lillard Free Throw 2 of 2 (13 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
359,PT10M15.00S,2023-02-07T04:24:49.5Z,3,REGULAR,3pt,Jump Shot,[],1628960,19.136005256241788,92.64705882352942,1610612749,52,66,2023-02-07T04:24:53Z,3530000,False,-213.0,127.0,1,left,G. Allen 24' 3PT  (3 PTS) (G. Antetokounmpo 7 AST),"[1628960, 203507]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,24.84,Made,3.0,,,,,,,,,,,,,G. Antetokounmpo,203507.0,7.0,,
361,PT10M02.00S,2023-02-07T04:25:01.6Z,3,REGULAR,3pt,Jump Shot,[],203081,92.32917214191852,4.6568627450980395,1610612757,52,66,2023-02-07T04:25:17Z,3550000,False,-227.0,20.0,1,right,MISS D. Lillard 3PT,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Left Corner 3,24+ Left,22.75,Missed,,,,,,,,,,,,,,,,,,
362,PT10M00.00S,2023-02-07T04:25:03.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,52,66,2023-02-07T04:25:17Z,3560000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,361.0,,,,,,,,,,,,,
364,PT09M55.00S,2023-02-07T04:25:30.2Z,3,REGULAR,foul,personal,['2freethrow'],203507,,,1610612757,52,66,2023-02-07T04:25:37Z,3580000,False,,,0,,G. Antetokounmpo shooting personal FOUL (3 PF) (Grant 2 FT),"[203507, 203924]",1610612749.0,MIL,shooting,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1155.0,3.0,0.0,Grant,203924.0,,,,,
366,PT09M55.00S,2023-02-07T04:25:52.9Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203924,,,1610612757,53,66,2023-02-07T04:25:52Z,3600000,False,,,0,,J. Grant Free Throw 1 of 2 (6 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
367,PT09M55.00S,2023-02-07T04:26:06.9Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203924,,,1610612757,54,66,2023-02-07T04:26:06Z,3610000,False,,,0,,J. Grant Free Throw 2 of 2 (7 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
368,PT09M41.00S,2023-02-07T04:26:22.5Z,3,REGULAR,2pt,Jump Shot,[],203507,22.158344283837057,49.26470588235294,1610612749,54,66,2023-02-07T04:26:26Z,3620000,False,4.0,156.0,1,left,MISS G. Antetokounmpo 15' fadeaway Shot,[203507],1610612749.0,MIL,fadeaway,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Center,15.58,Missed,,,,,,,,,,,,,,,,,,
369,PT09M38.00S,2023-02-07T04:26:25.5Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612757,54,66,2023-02-07T04:26:26Z,3630000,False,,,0,,J. Hart REBOUND (Off:0 Def:5),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Mid-Range,8-16 Center,,,,,,,368.0,5.0,5.0,0.0,,,,,,,,,,
370,PT09M34.00S,2023-02-07T04:26:29.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628404,95.0886990801577,53.431372549019606,1610612757,56,66,2023-02-07T04:26:37Z,3640000,False,17.0,-6.0,1,right,J. Hart running Layup (8 PTS),[1628404],1610612757.0,POR,running,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,1.83,Made,8.0,,,,,,,,,,,,,,,,,
371,PT09M22.00S,2023-02-07T04:26:41.9Z,3,REGULAR,3pt,Jump Shot,[],1626192,28.33442838370565,17.892156862745097,1610612749,56,69,2023-02-07T04:26:45Z,3650000,False,161.0,214.0,1,left,P. Connaughton 26' 3PT  (6 PTS) (J. Holiday 4 AST),"[1626192, 201950]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Right Center,26.73,Made,6.0,,,,,,,,,,,,,J. Holiday,201950.0,4.0,,
373,PT09M06.00S,2023-02-07T04:26:56.9Z,3,REGULAR,2pt,Jump Shot,[],1629234,77.08607095926413,69.11764705882352,1610612757,56,69,2023-02-07T04:27:01Z,3670000,False,96.0,163.0,1,right,MISS D. Eubanks 18' Jump Shot,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Mid-Range,16-24 Right Center,18.89,Missed,,,,,,,,,,,,,,,,,,
374,PT09M04.00S,2023-02-07T04:26:58.9Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,56,69,2023-02-07T04:27:01Z,3680000,False,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:6),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Right Center,,,,,,,373.0,8.0,6.0,2.0,,,,,,,,,,
375,PT08M54.00S,2023-02-07T04:27:08.5Z,3,REGULAR,2pt,Jump Shot,[],201950,24.310118265440213,24.042585784313726,1610612749,56,69,2023-02-07T04:27:18Z,3690000,False,130.0,176.0,1,left,MISS J. Holiday 21' step back Shot,[201950],1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Right Center,21.87,Missed,,,,,,,,,,,,,,,,,,
376,PT08M52.00S,2023-02-07T04:27:10.5Z,3,REGULAR,rebound,defensive,[],1629234,,,1610612757,56,69,2023-02-07T04:27:18Z,3700000,False,,,0,,D. Eubanks REBOUND (Off:0 Def:3),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Mid-Range,16-24 Right Center,,,,,,,375.0,3.0,3.0,0.0,,,,,,,,,,
377,PT08M42.00S,2023-02-07T04:27:20.7Z,3,REGULAR,2pt,Jump Shot,[],203924,88.51839684625493,30.14705882352941,1610612757,56,69,2023-02-07T04:27:24Z,3710000,False,-99.0,55.0,1,right,MISS J. Grant 11' turnaround fadeaway Shot,[203924],1610612757.0,POR,turnaround fadeaway,,,Grant,J. Grant,,,,,Mid-Range,8-16 Left,11.37,Missed,,,,,,,,,,,,,,,,,,
378,PT08M40.00S,2023-02-07T04:27:22.7Z,3,REGULAR,rebound,defensive,[],1626192,,,1610612749,56,69,2023-02-07T04:27:24Z,3720000,False,,,0,,P. Connaughton REBOUND (Off:0 Def:4),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Mid-Range,8-16 Left,,,,,,,377.0,4.0,4.0,0.0,,,,,,,,,,
379,PT08M34.00S,2023-02-07T04:27:28.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626192,14.14257555847569,94.85294117647058,1610612749,56,69,2023-02-07T04:27:33Z,3730000,False,-224.0,80.0,1,left,MISS P. Connaughton running 3PT,[1626192],1610612749.0,MIL,running,,,Connaughton,P. Connaughton,,,,,Left Corner 3,24+ Left,23.83,Missed,,,,,,,,,,,,,,,,,,
380,PT08M32.00S,2023-02-07T04:27:30.3Z,3,REGULAR,rebound,defensive,[],203081,,,1610612757,56,69,2023-02-07T04:27:33Z,3740000,False,,,0,,D. Lillard REBOUND (Off:0 Def:3),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Left Corner 3,24+ Left,,,,,,,379.0,3.0,3.0,0.0,,,,,,,,,,
381,PT08M28.00S,2023-02-07T04:27:34.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629014,93.51182654402102,49.50980392156863,1610612757,58,69,2023-02-07T04:27:41Z,3750000,False,-2.0,8.0,1,right,A. Simons running DUNK (13 PTS) (D. Lillard 4 AST),"[1629014, 203081]",1610612757.0,POR,running,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,0.89,Made,13.0,,,,,,,,,,,,,D. Lillard,203081.0,4.0,,
383,PT08M10.00S,2023-02-07T04:27:55.3Z,3,REGULAR,foul,personal,['2freethrow'],1628404,,,1610612749,58,69,2023-02-07T04:28:01Z,3770000,False,,,0,,J. Hart shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[1628404, 203507]",1610612757.0,POR,shooting,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627964.0,2.0,0.0,Antetokounmpo,203507.0,,,,,
385,PT08M10.00S,2023-02-07T04:28:26.7Z,3,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,58,70,2023-02-07T04:28:26Z,3790000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (12 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
386,PT08M10.00S,2023-02-07T04:28:34.0Z,3,REGULAR,substitution,out,[],1626192,,,1610612749,58,70,2023-02-07T04:28:46Z,3800000,False,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT08M10.00S,2023-02-07T04:28:34.0Z,3,REGULAR,substitution,in,[],204060,,,1610612749,58,70,2023-02-07T04:28:46Z,3810000,False,,,0,,SUB in: J. Ingles,[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT08M10.00S,2023-02-07T04:29:03.4Z,3,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,58,71,2023-02-07T04:29:03Z,3820000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (13 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
389,PT07M56.00S,2023-02-07T04:29:20.7Z,3,REGULAR,3pt,Jump Shot,[],1628404,93.77463863337714,4.901960784313726,1610612757,58,71,2023-02-07T04:29:26Z,3830000,False,-225.0,6.0,1,right,MISS J. Hart 3PT,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Left Corner 3,24+ Left,22.56,Missed,,,,,,,,,,,,,,,,,,
390,PT07M53.00S,2023-02-07T04:29:23.7Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,58,71,2023-02-07T04:29:26Z,3840000,False,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:7),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Left Corner 3,24+ Left,,,,,,,389.0,9.0,7.0,2.0,,,,,,,,,,
391,PT07M40.00S,2023-02-07T04:29:36.5Z,3,REGULAR,2pt,Jump Shot,[],203507,21.23850197109067,65.19607843137256,1610612749,58,73,2023-02-07T04:29:39Z,3850000,False,-76.0,147.0,1,left,G. Antetokounmpo 16' pullup Jump Shot (15 PTS),[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Left Center,16.56,Made,15.0,,,,,,,,,,,,,,,,,
392,PT07M31.00S,2023-02-07T04:29:47.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203081,94.30026281208936,51.71568627450981,1610612757,60,73,2023-02-07T04:29:55Z,3860000,False,9.0,1.0,1,right,D. Lillard driving Layup (15 PTS),[203081],1610612757.0,POR,driving,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,0.87,Made,15.0,,,,,,,,,,,,,,,,,
393,PT07M31.00S,2023-02-07T04:29:49.1Z,3,REGULAR,foul,personal,['1freethrow'],203507,,,1610612757,60,73,2023-02-07T04:29:57Z,3870000,False,,,0,,G. Antetokounmpo shooting personal FOUL (4 PF) (Lillard 1 FT),"[203507, 203081]",1610612749.0,MIL,shooting,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1155.0,4.0,0.0,Lillard,203081.0,,,,,
395,PT07M31.00S,2023-02-07T04:30:06.2Z,3,REGULAR,substitution,out,[],203507,,,1610612757,60,73,2023-02-07T04:31:00Z,3890000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT07M31.00S,2023-02-07T04:30:06.2Z,3,REGULAR,substitution,in,[],203114,,,1610612757,60,73,2023-02-07T04:31:00Z,3900000,False,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT07M31.00S,2023-02-07T04:30:33.5Z,3,REGULAR,freethrow,1 of 1,[],203081,,,1610612757,61,73,2023-02-07T04:30:33Z,3910000,False,,,0,,D. Lillard Free Throw 1 of 1 (16 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
398,PT07M19.00S,2023-02-07T04:30:56.5Z,3,REGULAR,foul,personal,[],203924,,,1610612749,61,73,2023-02-07T04:31:47Z,3920000,False,,,0,,J. Grant personal FOUL (2 PF),"[203924, 201572]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1155.0,2.0,0.0,Lopez,201572.0,,,,,
400,PT07M17.00S,2023-02-07T04:31:15.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201950,7.30946123521682,51.225490196078425,1610612749,61,73,2023-02-07T04:31:22Z,3940000,False,-6.0,16.0,1,left,MISS J. Holiday alley-oop Layup,[201950],1610612749.0,MIL,alley-oop,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,1.73,Missed,,,,,,,,,,,,,,,,,,
401,PT07M15.00S,2023-02-07T04:31:17.7Z,3,REGULAR,rebound,defensive,[],203081,,,1610612757,61,73,2023-02-07T04:31:22Z,3950000,False,,,0,,D. Lillard REBOUND (Off:0 Def:4),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,,,,,,,400.0,4.0,4.0,0.0,,,,,,,,,,
402,PT07M08.00S,2023-02-07T04:31:24.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203924,95.48291721419186,48.28431372549019,1610612757,63,73,2023-02-07T04:31:31Z,3960000,False,-9.0,-10.0,1,right,J. Grant driving DUNK (9 PTS) (D. Eubanks 3 AST),"[203924, 1629234]",1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,1.32,Made,9.0,,,,,,,,,,,,,D. Eubanks,1629234.0,3.0,,
404,PT06M51.00S,2023-02-07T04:31:40.2Z,3,REGULAR,2pt,Jump Shot,[],201950,22.026938239159,69.11764705882352,1610612749,63,75,2023-02-07T04:31:44Z,3980000,False,-96.0,155.0,1,left,J. Holiday 18' step back Jump Shot (11 PTS),[201950],1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Left Center,18.18,Made,11.0,,,,,,,,,,,,,,,,,
405,PT06M39.00S,2023-02-07T04:31:52.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629234,83.18002628120894,54.83685661764706,1610612757,63,75,2023-02-07T04:34:23Z,3990000,False,24.0,106.0,1,right,MISS D. Eubanks 10' floating Shot,[1629234],1610612757.0,POR,floating,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),8-16 Center,10.83,Missed,,,,,,,,,,,,,,,,,,
406,PT06M37.00S,2023-02-07T04:31:54.9Z,3,REGULAR,rebound,defensive,[],1628960,,,1610612749,63,75,2023-02-07T04:31:57Z,4000000,False,,,0,,G. Allen REBOUND (Off:0 Def:3),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,,,,,,,405.0,3.0,3.0,0.0,,,,,,,,,,
407,PT06M31.00S,2023-02-07T04:32:00.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,14.4053876478318,49.26470588235294,1610612749,63,77,2023-02-07T04:35:12Z,4010000,False,4.0,83.0,1,left,K. Middleton 8' pullup Jump Shot (13 PTS) (J. Holiday 5 AST),"[203114, 201950]",1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),8-16 Center,8.3,Made,13.0,,,,,,,,,,,,,J. Holiday,201950.0,5.0,,
409,PT06M14.00S,2023-02-07T04:32:18.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629234,94.03745072273325,50.98039215686274,1610612757,63,77,2023-02-07T04:32:24Z,4030000,False,5.0,4.0,1,right,MISS D. Eubanks alley-oop DUNK,[1629234],1610612757.0,POR,alley-oop,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,0.6,Missed,,,,,,,,,,,,,,,,,,
410,PT06M12.00S,2023-02-07T04:32:20.1Z,3,REGULAR,rebound,defensive,[],204060,,,1610612749,63,77,2023-02-07T04:32:24Z,4040000,False,,,0,,J. Ingles REBOUND (Off:0 Def:2),[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,Restricted Area,0-8 Center,,,,,,,409.0,2.0,2.0,0.0,,,,,,,,,,
411,PT06M08.00S,2023-02-07T04:32:23.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628960,30.699737187910642,87.5,1610612749,63,77,2023-02-07T04:35:52Z,4050000,False,-188.0,236.0,1,left,MISS G. Allen 30' running pullup 3PT,[1628960],1610612749.0,MIL,running pullup,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,30.15,Missed,,,,,,,,,,,,,,,,,,
412,PT06M06.00S,2023-02-07T04:32:25.0Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612757,63,77,2023-02-07T04:32:29Z,4060000,False,,,0,,J. Hart REBOUND (Off:0 Def:6),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,,,,,,,411.0,6.0,6.0,0.0,,,,,,,,,,
413,PT06M03.00S,2023-02-07T04:32:32.0Z,3,REGULAR,foul,personal,[],203114,,,1610612757,63,77,2023-02-07T04:35:50Z,4070000,False,,,0,,K. Middleton personal FOUL (1 PF),"[203114, 203081]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Right,,,,,,,,,,,1627964.0,1.0,0.0,Lillard,203081.0,,,,,
415,PT06M03.00S,2023-02-07T04:32:41.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,63,77,2023-02-07T04:32:41Z,4090000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT06M03.00S,2023-02-07T04:34:52.8Z,3,REGULAR,substitution,out,[],1629014,,,1610612757,63,77,2023-02-07T04:35:22Z,4100000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT06M03.00S,2023-02-07T04:34:52.8Z,3,REGULAR,substitution,out,[],1628404,,,1610612757,63,77,2023-02-07T04:35:22Z,4110000,False,,,0,,SUB out: J. Hart,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT06M03.00S,2023-02-07T04:34:52.8Z,3,REGULAR,substitution,out,[],1629234,,,1610612757,63,77,2023-02-07T04:35:22Z,4120000,False,,,0,,SUB out: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT06M03.00S,2023-02-07T04:34:52.8Z,3,REGULAR,substitution,in,[],1630570,,,1610612757,63,77,2023-02-07T04:35:22Z,4130000,False,,,0,,SUB in: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT06M03.00S,2023-02-07T04:34:52.8Z,3,REGULAR,substitution,in,[],1627780,,,1610612757,63,77,2023-02-07T04:35:22Z,4140000,False,,,0,,SUB in: G. Payton II,[1627780],1610612757.0,POR,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT06M03.00S,2023-02-07T04:34:52.8Z,3,REGULAR,substitution,in,[],1631101,,,1610612757,63,77,2023-02-07T04:35:22Z,4150000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT05M59.00S,2023-02-07T04:35:39.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201950,,,1610612757,63,77,2023-02-07T04:35:56Z,4160000,False,,,0,,J. Holiday personal FOUL (3 PF) (Lillard 2 FT),"[201950, 203081]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Right,,,,,,,,,,,1627964.0,3.0,0.0,Lillard,203081.0,,,,,
424,PT05M59.00S,2023-02-07T04:36:09.5Z,3,REGULAR,freethrow,1 of 2,[],203081,,,1610612757,64,77,2023-02-07T04:36:09Z,4180000,False,,,0,,D. Lillard Free Throw 1 of 2 (17 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
425,PT05M59.00S,2023-02-07T04:36:24.5Z,3,REGULAR,freethrow,2 of 2,[],203081,,,1610612757,65,77,2023-02-07T04:36:24Z,4190000,False,,,0,,D. Lillard Free Throw 2 of 2 (18 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
426,PT05M39.00S,2023-02-07T04:36:47.8Z,3,REGULAR,foul,personal,['2freethrow'],203924,,,1610612749,65,77,2023-02-07T04:37:03Z,4200000,False,,,0,,J. Grant shooting personal FOUL (3 PF) (Lopez 2 FT),"[203924, 201572]",1610612757.0,POR,shooting,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1155.0,3.0,0.0,Lopez,201572.0,,,,,
428,PT05M39.00S,2023-02-07T04:37:20.8Z,3,REGULAR,freethrow,1 of 2,[],201572,,,1610612749,65,78,2023-02-07T04:37:20Z,4220000,False,,,0,,B. Lopez Free Throw 1 of 2 (21 PTS),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
429,PT05M39.00S,2023-02-07T04:37:21.4Z,3,REGULAR,substitution,out,[],201950,,,1610612749,65,78,2023-02-07T04:37:30Z,4230000,False,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT05M39.00S,2023-02-07T04:37:21.4Z,3,REGULAR,substitution,in,[],202083,,,1610612749,65,78,2023-02-07T04:37:30Z,4240000,False,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT05M39.00S,2023-02-07T04:37:41.3Z,3,REGULAR,freethrow,2 of 2,[],201572,,,1610612749,65,79,2023-02-07T04:37:41Z,4250000,False,,,0,,B. Lopez Free Throw 2 of 2 (22 PTS),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
432,PT05M26.00S,2023-02-07T04:37:56.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630570,93.77463863337714,48.28431372549019,1610612757,65,79,2023-02-07T04:38:01Z,4260000,False,-9.0,6.0,1,right,MISS T. Watford driving Layup,[1630570],1610612757.0,POR,driving,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,1.05,Missed,,,,,,,,,,,,,,,,,,
433,PT05M24.00S,2023-02-07T04:37:58.5Z,3,REGULAR,rebound,defensive,[],204060,,,1610612749,65,79,2023-02-07T04:38:01Z,4270000,False,,,0,,J. Ingles REBOUND (Off:0 Def:3),[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,Restricted Area,0-8 Center,,,,,,,432.0,3.0,3.0,0.0,,,,,,,,,,
