actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
433,PT04M07.00S,2022-11-03T03:44:37.5Z,3,REGULAR,turnover,offensive foul,[],1629234,,,1610612757,62,69,2022-11-03T03:44:37Z,4270000,,,0,,D. Eubanks offensive foul TURNOVER (3 TO),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,202007.0,,,,,3.0,,
434,PT04M07.00S,2022-11-03T03:44:43.3Z,3,REGULAR,substitution,out,[],1628415,,,1610612763,62,69,2022-11-03T03:44:48Z,4280000,,,0,,SUB out: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT04M07.00S,2022-11-03T03:44:43.3Z,3,REGULAR,substitution,in,[],1629723,,,1610612763,62,69,2022-11-03T03:44:48Z,4290000,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT04M07.00S,2022-11-03T03:44:51.6Z,3,REGULAR,substitution,out,[],1629234,,,1610612763,62,69,2022-11-03T03:44:59Z,4300000,,,0,,SUB out: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT04M07.00S,2022-11-03T03:44:51.6Z,3,REGULAR,substitution,in,[],1629642,,,1610612763,62,69,2022-11-03T03:44:59Z,4310000,,,0,,SUB in: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT04M07.00S,2022-11-03T03:45:02.9Z,3,REGULAR,foul,technical,['1freethrow'],1629234,,,1610612763,62,69,2022-11-03T03:45:19Z,4320000,,,0,,D. Eubanks technical FOUL (1 Tech),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,202007.0,2.0,1.0,,,,,
439,PT04M07.00S,2022-11-03T03:45:28.7Z,3,REGULAR,freethrow,1 of 1,[],1629630,,,1610612763,62,70,2022-11-03T03:45:28Z,4330000,,,0,,J. Morant technical Free Throw 1 of 1 (16 PTS),[1629630],1610612763.0,MEM,technical,,,Morant,J. Morant,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
440,PT03M53.00S,2022-11-03T03:45:58.9Z,3,REGULAR,turnover,out-of-bounds,[],1629630,,,1610612763,62,70,2022-11-03T03:51:40Z,4340000,,,0,,J. Morant bad pass out-of-bounds TURNOVER (8 TO),[1629630],1610612763.0,MEM,bad pass,,,Morant,J. Morant,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,2534.0,,,,,8.0,,
441,PT03M38.00S,2022-11-03T03:46:14.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203924,74.06373193166885,83.57843137254902,1610612757,62,70,2022-11-03T03:46:18Z,4350000,168.0,191.0,1,right,MISS J. Grant 25' 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,25.45,Missed,,,,,,,,,,,,,,,,,,
442,PT03M34.00S,2022-11-03T03:46:18.0Z,3,REGULAR,rebound,defensive,[],1629630,,,1610612763,62,70,2022-11-03T03:46:18Z,4360000,,,0,,J. Morant REBOUND (Off:0 Def:7),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Right Center,,,,441.0,7.0,7.0,0.0,,,,,,,,,,,,,
443,PT03M30.00S,2022-11-03T03:46:21.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629634,5.863994743758213,48.03921568627451,1610612763,62,70,2022-11-03T03:46:28Z,4370000,10.0,3.0,1,left,MISS B. Clarke running alley-oop DUNK,[1629634],1610612763.0,MEM,running alley-oop,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,1.01,Missed,,,,,,,,,,,,,,,,,,
444,PT03M29.00S,2022-11-03T03:46:22.7Z,3,REGULAR,rebound,defensive,[],1629014,,,1610612757,62,70,2022-11-03T03:46:28Z,4380000,,,0,,A. Simons REBOUND (Off:0 Def:3),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,,,,443.0,3.0,3.0,0.0,,,,,,,,,,,,,
445,PT03M21.00S,2022-11-03T03:46:30.6Z,3,REGULAR,3pt,Jump Shot,[],1629642,91.5407358738502,2.941176470588235,1610612757,62,70,2022-11-03T03:46:36Z,4390000,-235.0,27.0,1,right,MISS N. Little 3PT,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,Left Corner 3,24+ Left,23.68,Missed,,,,,,,,,,,,,,,,,,
446,PT03M18.00S,2022-11-03T03:46:33.6Z,3,REGULAR,rebound,defensive,[],1629630,,,1610612763,62,70,2022-11-03T03:46:36Z,4400000,,,0,,J. Morant REBOUND (Off:0 Def:8),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Left Corner 3,24+ Left,,,,445.0,8.0,8.0,0.0,,,,,,,,,,,,,
447,PT03M15.00S,2022-11-03T03:46:38.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'defensivegoaltending']",1629630,5.469776609724048,50.98039215686274,1610612763,62,72,2022-11-03T03:46:54Z,4410000,-5.0,-1.0,1,left,J. Morant running Layup (18 PTS),[1629630],1610612763.0,MEM,running,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,0.5,Made,18.0,,,,,,,,,,,,,,,,,
448,PT03M15.00S,2022-11-03T03:46:41.1Z,3,REGULAR,violation,defensive goaltending,[],1626159,,,1610612763,62,72,2022-11-03T03:53:47Z,4420000,,,0,,J. Winslow defensive goaltending VIOLATION,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,1627534.0,,,,,,,
449,PT03M00.00S,2022-11-03T03:47:02.1Z,3,REGULAR,2pt,Jump Shot,[],1629014,74.85216819973719,31.127450980392158,1610612757,64,72,2022-11-03T03:47:07Z,4430000,-94.0,184.0,1,right,A. Simons 20' step back Jump Shot (15 PTS),[1629014],1610612757.0,POR,step back,,,Simons,A. Simons,,,,,Mid-Range,16-24 Left Center,20.67,Made,15.0,,,,,,,,,,,,,,,,,
452,PT02M30.00S,2022-11-03T03:47:33.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,15.193823915900131,56.61764705882353,1610612763,64,72,2022-11-03T03:55:28Z,4440000,-33.0,90.0,1,left,MISS J. Morant 9' driving floating Shot,[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Center,9.62,Missed,,,,,,,,,,,,,,,,,,
453,PT02M20.00S,2022-11-03T03:47:43.2Z,3,REGULAR,rebound,offensive,[],1629723,,,1610612763,64,72,2022-11-03T03:55:28Z,4450000,,,0,,J. Konchar REBOUND (Off:2 Def:2),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,In The Paint (Non-RA),8-16 Center,,,,452.0,4.0,2.0,2.0,,,,,,,,,,,,,
454,PT02M17.00S,2022-11-03T03:47:50.6Z,3,REGULAR,turnover,out-of-bounds,[],1629723,,,1610612763,64,72,2022-11-03T03:48:00Z,4460000,,,0,,J. Konchar bad pass out-of-bounds TURNOVER (1 TO),[1629723],1610612763.0,MEM,bad pass,,,Konchar,J. Konchar,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1627534.0,,,,,1.0,,
455,PT02M17.00S,2022-11-03T03:47:57.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,64,72,2022-11-03T03:47:57Z,4470000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT02M17.00S,2022-11-03T03:50:42.5Z,3,REGULAR,substitution,out,[],203924,,,1610612757,64,72,2022-11-03T03:51:15Z,4480000,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT02M17.00S,2022-11-03T03:50:42.5Z,3,REGULAR,substitution,out,[],1628404,,,1610612757,64,72,2022-11-03T03:51:15Z,4490000,,,0,,SUB out: J. Hart,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT02M17.00S,2022-11-03T03:50:42.5Z,3,REGULAR,substitution,out,[],1629630,,,1610612757,64,72,2022-11-03T03:51:15Z,4500000,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT02M17.00S,2022-11-03T03:50:42.5Z,3,REGULAR,substitution,out,[],1629634,,,1610612757,64,72,2022-11-03T03:51:15Z,4510000,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT02M17.00S,2022-11-03T03:50:42.5Z,3,REGULAR,substitution,in,[],1630553,,,1610612757,64,72,2022-11-03T03:51:15Z,4520000,,,0,,SUB in: K. Johnson,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT02M17.00S,2022-11-03T03:50:42.5Z,3,REGULAR,substitution,in,[],203994,,,1610612757,64,72,2022-11-03T03:51:15Z,4530000,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT02M17.00S,2022-11-03T03:50:42.5Z,3,REGULAR,substitution,in,[],203500,,,1610612757,64,72,2022-11-03T03:51:15Z,4540000,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT02M17.00S,2022-11-03T03:50:42.5Z,3,REGULAR,substitution,in,[],1630217,,,1610612757,64,72,2022-11-03T03:51:15Z,4550000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT02M03.00S,2022-11-03T03:51:37.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630553,71.56701708278581,23.03921568627451,1610612757,67,72,2022-11-03T03:51:42Z,4560000,-135.0,215.0,1,right,K. Johnson 25' 3PT  (3 PTS) (J. Winslow 4 AST),"[1630553, 1626159]",1610612757.0,POR,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,25.36,Made,3.0,,,,,J. Winslow,1626159.0,4.0,,,,,,,,,,
466,PT01M45.00S,2022-11-03T03:51:55.5Z,3,REGULAR,3pt,Jump Shot,[],1630217,27.677398160315374,78.67647058823529,1610612763,67,75,2022-11-03T03:51:59Z,4580000,-143.0,208.0,1,left,D. Bane 25' 3PT  (9 PTS) (J. Konchar 3 AST),"[1630217, 1629723]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,25.24,Made,9.0,,,,,J. Konchar,1629723.0,3.0,,,,,,,,,,
468,PT01M30.00S,2022-11-03T03:52:10.6Z,3,REGULAR,3pt,Jump Shot,[],1629014,66.17936925098554,48.77450980392157,1610612757,67,75,2022-11-03T03:52:15Z,4600000,-6.0,265.0,1,right,MISS A. Simons 26' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,26.55,Missed,,,,,,,,,,,,,,,,,,
469,PT01M27.00S,2022-11-03T03:52:13.6Z,3,REGULAR,rebound,defensive,[],1630217,,,1610612763,67,75,2022-11-03T03:52:15Z,4610000,,,0,,D. Bane REBOUND (Off:1 Def:3),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,,,,468.0,4.0,3.0,1.0,,,,,,,,,,,,,
470,PT01M20.00S,2022-11-03T03:52:22.6Z,3,REGULAR,foul,personal,[],1629014,,,1610612763,67,75,2022-11-03T03:52:32Z,4620000,,,0,,A. Simons personal FOUL (3 PF),"[1629014, 1629723]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,1627534.0,3.0,0.0,Konchar,1629723.0,,,
472,PT01M10.00S,2022-11-03T03:52:49.9Z,3,REGULAR,3pt,Jump Shot,[],1631223,27.414586070959263,19.362745098039216,1610612763,67,78,2022-11-03T03:52:54Z,4640000,153.0,205.0,1,left,D. Roddy 25' 3PT  (10 PTS) (D. Bane 4 AST),"[1631223, 1630217]",1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Right Center,25.61,Made,10.0,,,,,D. Bane,1630217.0,4.0,,,,,,,,,,
474,PT00M51.80S,2022-11-03T03:53:11.2Z,3,REGULAR,foul,personal,['2freethrow'],1629723,,,1610612757,67,78,2022-11-03T03:53:19Z,4660000,,,0,,J. Konchar shooting personal FOUL (2 PF) (Simons 2 FT),"[1629723, 1629014]",1610612763.0,MEM,shooting,,,Konchar,J. Konchar,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,202007.0,2.0,0.0,Simons,1629014.0,,,
476,PT00M51.80S,2022-11-03T03:53:36.9Z,3,REGULAR,freethrow,1 of 2,[],1629014,,,1610612757,68,78,2022-11-03T03:53:36Z,4680000,,,0,,A. Simons Free Throw 1 of 2 (16 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
477,PT00M51.80S,2022-11-03T03:53:51.2Z,3,REGULAR,freethrow,2 of 2,[],1629014,,,1610612757,69,78,2022-11-03T03:53:51Z,4690000,,,0,,A. Simons Free Throw 2 of 2 (17 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
478,PT00M28.10S,2022-11-03T03:54:23.2Z,3,REGULAR,3pt,Jump Shot,[],1631223,18.610381077529567,93.62745098039215,1610612763,69,78,2022-11-03T03:54:27Z,4700000,-218.0,122.0,1,left,MISS D. Roddy 25' 3PT,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Left Center,25.01,Missed,,,,,,,,,,,,,,,,,,
479,PT00M25.80S,2022-11-03T03:54:25.5Z,3,REGULAR,rebound,defensive,[],1626159,,,1610612757,69,78,2022-11-03T03:54:27Z,4710000,,,0,,J. Winslow REBOUND (Off:4 Def:4),[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,Above the Break 3,24+ Left Center,,,,478.0,8.0,4.0,4.0,,,,,,,,,,,,,
480,PT00M05.40S,2022-11-03T03:54:45.9Z,3,REGULAR,3pt,Jump Shot,[],1630553,79.45137976346912,91.91176470588235,1610612757,72,78,2022-11-03T03:54:50Z,4720000,210.0,141.0,1,right,K. Johnson 25' 3PT  (6 PTS) (A. Simons 5 AST),"[1630553, 1629014]",1610612757.0,POR,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,25.24,Made,6.0,,,,,A. Simons,1629014.0,5.0,,,,,,,,,,
482,PT00M00.00S,2022-11-03T03:54:59.8Z,3,REGULAR,2pt,Jump Shot,[],1626145,21.23850197109067,65.19607843137256,1610612763,72,78,2022-11-03T03:55:05Z,4740000,-76.0,147.0,1,left,MISS T. Jones 16' driving floating Shot,[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,Mid-Range,16-24 Left Center,16.56,Missed,,,,,,,,,,,,,,,,,,
483,PT00M00.00S,2022-11-03T03:55:02.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612763,72,78,2022-11-03T03:55:02Z,4750000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Mid-Range,16-24 Left Center,,,,482.0,,,,,,,,,,,,,,,,
484,PT00M00.00S,2022-11-03T03:55:03.1Z,3,REGULAR,period,end,[],0,,,1610612763,72,78,2022-11-03T03:55:03Z,4760000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT12M00.00S,2022-11-03T03:57:26.4Z,4,REGULAR,substitution,out,['startperiod'],1629014,,,1610612763,72,78,2022-11-03T03:58:36Z,4770000,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT12M00.00S,2022-11-03T03:57:26.4Z,4,REGULAR,substitution,out,['startperiod'],1631223,,,1610612763,72,78,2022-11-03T03:58:36Z,4780000,,,0,,SUB out: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2022-11-03T03:57:26.4Z,4,REGULAR,substitution,in,['startperiod'],1628404,,,1610612763,72,78,2022-11-03T03:58:36Z,4790000,,,0,,SUB in: J. Hart,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2022-11-03T03:57:26.4Z,4,REGULAR,substitution,in,['startperiod'],1630583,,,1610612763,72,78,2022-11-03T03:58:36Z,4800000,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT12M00.00S,2022-11-03T03:58:44.6Z,4,REGULAR,period,start,[],0,,,1610612763,72,78,2022-11-03T03:58:44Z,4810000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT11M39.00S,2022-11-03T03:59:05.1Z,4,REGULAR,3pt,Jump Shot,[],1630217,32.670827858081466,25.49019607843137,1610612763,72,81,2022-11-03T03:59:10Z,4820000,123.0,255.0,1,left,D. Bane 28' 3PT pullup (12 PTS) (T. Jones 4 AST),"[1630217, 1626145]",1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,28.25,Made,12.0,,,,,T. Jones,1626145.0,4.0,,,,,,,,,,
492,PT11M13.00S,2022-11-03T03:59:30.6Z,4,REGULAR,turnover,lost ball,[],203994,,,1610612757,72,81,2022-11-03T03:59:35Z,4840000,,,0,,J. Nurkic lost ball TURNOVER (3 TO),"[203994, 1626145]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,3.0,Jones,1626145.0
493,PT11M13.00S,2022-11-03T03:59:30.6Z,4,REGULAR,steal,,[],1626145,,,1610612763,72,81,2022-11-03T03:59:32Z,4850000,,,0,,T. Jones STEAL (1 STL),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
494,PT11M07.00S,2022-11-03T03:59:36.4Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630217,7.046649145860711,96.07843137254902,1610612763,72,84,2022-11-03T03:59:41Z,4860000,-230.0,14.0,1,left,D. Bane 3PT running (15 PTS) (T. Jones 5 AST),"[1630217, 1626145]",1610612763.0,MEM,running,,,Bane,D. Bane,,,,,Left Corner 3,24+ Left,23.08,Made,15.0,,,,,T. Jones,1626145.0,5.0,,,,,,,,,,
496,PT10M55.00S,2022-11-03T03:59:48.7Z,4,REGULAR,2pt,Jump Shot,[],1630553,77.21747700394218,28.676470588235293,1610612757,72,84,2022-11-03T03:59:52Z,4880000,-107.0,162.0,1,right,MISS K. Johnson 19' pullup Shot,[1630553],1610612757.0,POR,pullup,,,Johnson,K. Johnson,,,,,Mid-Range,16-24 Left Center,19.37,Missed,,,,,,,,,,,,,,,,,,
497,PT10M54.00S,2022-11-03T03:59:49.7Z,4,REGULAR,rebound,offensive,[],203994,,,1610612757,72,84,2022-11-03T04:03:52Z,4890000,,,0,,J. Nurkic REBOUND (Off:3 Def:5),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Mid-Range,16-24 Left Center,,,,496.0,8.0,5.0,3.0,,,,,,,,,,,,,
520,PT10M53.00S,2022-11-03T03:59:50.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203994,92.0335085413929,48.774509803921575,1610612757,72,84,2022-11-03T04:05:22Z,4895000,-6.0,22.0,1,right,MISS J. Nurkic tip Layup,[203994],1610612757.0,POR,tip,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,2.32,Missed,,,,,,,,,,,,,,,,,,
521,PT10M53.00S,2022-11-03T03:59:50.4Z,4,REGULAR,rebound,offensive,[],203994,,,1610612757,72,84,2022-11-03T04:04:43Z,4897500,,,0,,J. Nurkic REBOUND (Off:4 Def:5),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,520.0,9.0,5.0,4.0,,,,,,,,,,,,,
498,PT10M52.00S,2022-11-03T03:59:52.1Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203994,94.40999984741211,50.0,1610612757,72,84,2022-11-03T04:05:28Z,4900000,0.0,0.0,1,right,MISS J. Nurkic putback Layup,[203994],1610612757.0,POR,putback,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
499,PT10M52.00S,2022-11-03T03:59:52.1Z,4,REGULAR,rebound,offensive,[],203994,,,1610612757,72,84,2022-11-03T04:05:28Z,4910000,,,0,,J. Nurkic REBOUND (Off:5 Def:5),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,498.0,10.0,5.0,5.0,,,,,,,,,,,,,
500,PT10M51.00S,2022-11-03T03:59:53.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203994,94.56307490144546,52.450980392156865,1610612757,72,84,2022-11-03T03:59:57Z,4920000,12.0,-1.0,1,right,MISS J. Nurkic tip Layup,[203994],1610612757.0,POR,tip,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,1.24,Missed,,,,,,,,,,,,,,,,,,
501,PT10M47.00S,2022-11-03T03:59:56.6Z,4,REGULAR,rebound,defensive,[],1630583,,,1610612763,72,84,2022-11-03T03:59:56Z,4930000,,,0,,S. Aldama REBOUND (Off:2 Def:3),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,500.0,5.0,3.0,2.0,,,,,,,,,,,,,
502,PT10M40.00S,2022-11-03T04:00:03.2Z,4,REGULAR,3pt,Jump Shot,[],1629723,6.521024967148489,95.34313725490196,1610612763,72,87,2022-11-03T04:00:07Z,4940000,-227.0,9.0,1,left,J. Konchar 3PT  (8 PTS) (D. Bane 5 AST),"[1629723, 1630217]",1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Left Corner 3,24+ Left,22.69,Made,8.0,,,,,D. Bane,1630217.0,5.0,,,,,,,,,,
504,PT10M39.00S,2022-11-03T04:00:12.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,72,87,2022-11-03T04:00:15Z,4960000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT10M39.00S,2022-11-03T04:03:01.9Z,4,REGULAR,substitution,out,[],1629642,,,1610612757,72,87,2022-11-03T04:03:33Z,4970000,,,0,,SUB out: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT10M39.00S,2022-11-03T04:03:01.9Z,4,REGULAR,substitution,out,[],1626159,,,1610612757,72,87,2022-11-03T04:03:33Z,4980000,,,0,,SUB out: J. Winslow,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT10M39.00S,2022-11-03T04:03:01.9Z,4,REGULAR,substitution,in,[],1629014,,,1610612757,72,87,2022-11-03T04:03:33Z,4990000,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT10M39.00S,2022-11-03T04:03:01.9Z,4,REGULAR,substitution,in,[],203924,,,1610612757,72,87,2022-11-03T04:03:33Z,5000000,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT10M27.00S,2022-11-03T04:03:43.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203994,90.88370565045992,47.549019607843135,1610612757,72,87,2022-11-03T04:03:49Z,5010000,-12.0,33.0,1,right,MISS J. Nurkic driving floating Shot - blocked,"[203994, 203500]",1610612757.0,POR,driving floating,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,3.54,Missed,,,,,,,,,Adams,203500.0,,,,,,,,
510,PT10M27.00S,2022-11-03T04:03:43.9Z,4,REGULAR,block,,[],203500,,,1610612757,72,87,2022-11-03T04:03:55Z,5020000,,,0,,S. Adams BLOCK (2 BLK),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
511,PT10M24.00S,2022-11-03T04:03:46.9Z,4,REGULAR,rebound,offensive,[],203994,,,1610612757,72,87,2022-11-03T04:03:49Z,5030000,,,0,,J. Nurkic REBOUND (Off:6 Def:5),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,509.0,11.0,5.0,6.0,,,,,,,,,,,,,
512,PT10M21.00S,2022-11-03T04:03:49.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629014,68.01905387647832,67.8921568627451,1610612757,75,87,2022-11-03T04:03:52Z,5040000,89.0,248.0,1,right,A. Simons 26' 3PT  (20 PTS) (J. Hart 4 AST),"[1629014, 1628404]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,26.37,Made,20.0,,,,,J. Hart,1628404.0,4.0,,,,,,,,,,
514,PT10M00.00S,2022-11-03T04:04:11.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630583,6.389618922470433,49.01960784313725,1610612763,75,89,2022-11-03T04:04:17Z,5060000,5.0,8.0,1,left,S. Aldama alley-oop DUNK (11 PTS) (J. Konchar 4 AST),"[1630583, 1629723]",1610612763.0,MEM,alley-oop,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,0.9,Made,11.0,,,,,J. Konchar,1629723.0,4.0,,,,,,,,,,
516,PT09M45.00S,2022-11-03T04:04:25.4Z,4,REGULAR,3pt,Jump Shot,[],1630553,93.9060446780552,3.9215686274509802,1610612757,75,89,2022-11-03T04:04:29Z,5080000,-230.0,5.0,1,right,MISS K. Johnson 3PT,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,Left Corner 3,24+ Left,23.04,Missed,,,,,,,,,,,,,,,,,,
