actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
257,PT05M17.00S,2022-12-27T03:59:35.6Z,2,REGULAR,rebound,offensive,[],1630163,,,1610612766,45,55,2022-12-27T03:59:38Z,2530000,False,,,0,,L. Ball REBOUND (Off:2 Def:1),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Mid-Range,8-16 Left,,,,,,,,,,256.0,3.0,1.0,2.0,,,,,,,
258,PT05M17.00S,2022-12-27T03:59:35.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630163,5.590000152587891,50.0,1610612766,45,57,2022-12-27T03:59:35Z,2540000,False,0.0,0.0,1,left,L. Ball tip Layup (10 PTS),[1630163],1610612766.0,CHA,tip,,,Ball,L. Ball,,,,,Mid-Range,8-16 Left,0.0,Made,10.0,,,,,,,,,,,,,,,,,
259,PT05M02.00S,2022-12-27T03:59:51.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203924,95.0886990801577,47.05882352941176,1610612757,47,57,2022-12-27T03:59:56Z,2550000,False,-15.0,-6.0,1,right,J. Grant driving DUNK (7 PTS),[203924],1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,1.6,Made,7.0,,,,,,,,,,,,,,,,,
260,PT04M48.00S,2022-12-27T04:00:04.6Z,2,REGULAR,3pt,Jump Shot,[],1626162,7.703679369250986,2.941176470588235,1610612766,47,57,2022-12-27T04:00:09Z,2560000,False,235.0,20.0,1,left,MISS K. Oubre Jr. 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Right Corner 3,24+ Right,23.61,Missed,,,,,,,,,,,,,,,,,,
261,PT04M47.00S,2022-12-27T04:00:05.6Z,2,REGULAR,rebound,defensive,[],1629234,,,1610612757,47,57,2022-12-27T04:00:09Z,2570000,False,,,0,,D. Eubanks REBOUND (Off:1 Def:1),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Right Corner 3,24+ Right,,,,,,,,,,260.0,2.0,1.0,1.0,,,,,,,
262,PT04M24.00S,2022-12-27T04:00:29.2Z,2,REGULAR,3pt,Jump Shot,[],1629014,82.86793692509855,94.85294117647058,1610612757,47,57,2022-12-27T04:00:33Z,2580000,False,224.0,109.0,1,right,MISS A. Simons 24' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,24.92,Missed,,,,,,,,,,,,,,,,,,
263,PT04M21.00S,2022-12-27T04:00:32.2Z,2,REGULAR,rebound,defensive,[],1626179,,,1610612766,47,57,2022-12-27T04:00:33Z,2590000,False,,,0,,T. Rozier REBOUND (Off:0 Def:1),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,262.0,1.0,1.0,0.0,,,,,,,
264,PT04M17.00S,2022-12-27T04:00:35.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626179,6.258212877792378,51.470588235294116,1610612766,47,57,2022-12-27T04:00:43Z,2600000,False,-7.0,6.0,1,left,MISS T. Rozier running reverse Layup,[1626179],1610612766.0,CHA,running reverse,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,0.97,Missed,,,,,,,,,,,,,,,,,,
265,PT04M16.00S,2022-12-27T04:00:36.9Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612757,47,57,2022-12-27T04:00:43Z,2610000,False,,,0,,J. Hart REBOUND (Off:0 Def:6),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,,,,264.0,6.0,6.0,0.0,,,,,,,
266,PT04M08.00S,2022-12-27T04:00:48.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,92.85479632063075,52.69607843137255,1610612757,47,57,2022-12-27T04:01:02Z,2620000,False,13.0,15.0,1,right,MISS J. Hart driving Layup - blocked,"[1628404, 1629023]",1610612757.0,POR,driving,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,2.0,Missed,,,,,,,,,,,,,Washington,1629023.0,,,,
267,PT04M08.00S,2022-12-27T04:00:48.1Z,2,REGULAR,block,,[],1629023,,,1610612757,47,57,2022-12-27T04:00:51Z,2630000,False,,,0,,P. Washington BLOCK (1 BLK),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
268,PT04M08.00S,2022-12-27T04:00:48.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612766,47,57,2022-12-27T04:01:02Z,2640000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,266.0,,,,,,,,,,
270,PT03M54.00S,2022-12-27T04:01:08.2Z,2,REGULAR,2pt,Jump Shot,[],1629023,10.988830486202366,30.392156862745097,1610612766,47,59,2022-12-27T04:24:22Z,2660000,False,98.0,51.0,1,left,P. Washington 11' turnaround fadeaway bank Jump Shot (10 PTS) (L. Ball 3 AST),"[1629023, 1630163]",1610612766.0,CHA,turnaround fadeaway bank,,,Washington,P. Washington,,,,,Mid-Range,8-16 Right,11.04,Made,10.0,L. Ball,1630163.0,3.0,,,,,,,,,,,,,,
272,PT03M36.00S,2022-12-27T04:01:30.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630163,,,1610612757,47,59,2022-12-27T04:01:34Z,2680000,False,,,0,,L. Ball personal FOUL (1 PF) (Hart 2 FT),"[1630163, 1628404]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,1201.0,,,1.0,0.0,Hart,1628404.0
274,PT03M36.00S,2022-12-27T04:01:55.9Z,2,REGULAR,freethrow,1 of 2,[],1628404,,,1610612757,48,59,2022-12-27T04:01:55Z,2700000,False,,,0,,J. Hart Free Throw 1 of 2 (4 PTS),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
275,PT03M36.00S,2022-12-27T04:02:03.2Z,2,REGULAR,substitution,out,[],1629234,,,1610612757,48,59,2022-12-27T04:02:05Z,2710000,False,,,0,,SUB out: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT03M36.00S,2022-12-27T04:02:03.2Z,2,REGULAR,substitution,in,[],203994,,,1610612757,48,59,2022-12-27T04:02:05Z,2720000,False,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT03M36.00S,2022-12-27T04:02:27.5Z,2,REGULAR,freethrow,2 of 2,[],1628404,,,1610612757,49,59,2022-12-27T04:02:27Z,2730000,False,,,0,,J. Hart Free Throw 2 of 2 (5 PTS),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
278,PT03M20.00S,2022-12-27T04:02:46.9Z,2,REGULAR,foul,personal,['2freethrow'],1629014,,,1610612766,49,59,2022-12-27T04:02:58Z,2740000,False,,,0,,A. Simons shooting personal FOUL (1 PF) (Oubre Jr. 2 FT),"[1629014, 1626162]",1610612757.0,POR,shooting,,,Simons,A. Simons,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,1662.0,,,1.0,0.0,Oubre Jr.,1626162.0
280,PT03M20.00S,2022-12-27T04:03:11.0Z,2,REGULAR,freethrow,1 of 2,[],1626162,,,1610612766,49,60,2022-12-27T04:03:11Z,2760000,False,,,0,,K. Oubre Jr. Free Throw 1 of 2 (11 PTS),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
281,PT03M20.00S,2022-12-27T04:03:11.0Z,2,REGULAR,freethrow,2 of 2,[],1626162,,,1610612766,49,60,2022-12-27T04:03:33Z,2770000,False,,,0,,MISS K. Oubre Jr. Free Throw 2 of 2,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
282,PT03M18.00S,2022-12-27T04:03:13.0Z,2,REGULAR,rebound,defensive,[],203924,,,1610612757,49,60,2022-12-27T04:03:33Z,2780000,False,,,0,,J. Grant REBOUND (Off:0 Def:1),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,281.0,1.0,1.0,0.0,,,,,,,
283,PT03M01.00S,2022-12-27T04:03:43.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203924,95.0886990801577,47.794117647058826,1610612757,51,60,2022-12-27T04:26:10Z,2790000,False,-11.0,-6.0,1,right,J. Grant driving finger roll Layup (9 PTS),[203924],1610612757.0,POR,driving finger roll,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,1.27,Made,9.0,,,,,,,,,,,,,,,,,
284,PT02M52.00S,2022-12-27T04:03:53.2Z,2,REGULAR,3pt,Jump Shot,[],1629023,18.347568988173457,91.91176470588235,1610612766,51,63,2022-12-27T04:03:57Z,2800000,False,-210.0,120.0,1,left,P. Washington 24' 3PT  (13 PTS) (T. Rozier 5 AST),"[1629023, 1626179]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,24.15,Made,13.0,T. Rozier,1626179.0,5.0,,,,,,,,,,,,,,
286,PT02M42.00S,2022-12-27T04:04:03.5Z,2,REGULAR,3pt,Jump Shot,[],1629014,72.48685939553219,79.41176470588235,1610612757,51,63,2022-12-27T04:04:16Z,2820000,False,147.0,206.0,1,right,MISS A. Simons 25' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,25.32,Missed,,,,,,,,,,,,,,,,,,
287,PT02M41.00S,2022-12-27T04:04:13.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612757,51,63,2022-12-27T04:04:13Z,2830000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,286.0,,,,,,,,,,
289,PT02M41.00S,2022-12-27T04:04:15.3Z,2,REGULAR,substitution,out,[],1626162,,,1610612757,51,63,2022-12-27T04:04:20Z,2850000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT02M41.00S,2022-12-27T04:04:15.3Z,2,REGULAR,substitution,in,[],202330,,,1610612757,51,63,2022-12-27T04:04:20Z,2860000,False,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT02M37.00S,2022-12-27T04:04:38.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203081,91.93495400788436,96.81372549019608,1610612757,51,63,2022-12-27T04:04:42Z,2870000,False,234.0,23.0,1,right,MISS D. Lillard 3PT,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Right Corner 3,24+ Right,23.53,Missed,,,,,,,,,,,,,,,,,,
292,PT02M35.00S,2022-12-27T04:04:40.6Z,2,REGULAR,rebound,defensive,[],1626179,,,1610612766,51,63,2022-12-27T04:04:42Z,2880000,False,,,0,,T. Rozier REBOUND (Off:0 Def:2),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Right Corner 3,24+ Right,,,,,,,,,,291.0,2.0,2.0,0.0,,,,,,,
293,PT02M30.00S,2022-12-27T04:04:50.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,11.251642575558476,54.65686274509803,1610612766,51,63,2022-12-27T04:05:06Z,2890000,False,-23.0,53.0,1,left,MISS T. Rozier driving floating Shot - blocked,"[1626179, 203081]",1610612766.0,CHA,driving floating,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,5.82,Missed,,,,,,,,,,,,,Lillard,203081.0,,,,
294,PT02M30.00S,2022-12-27T04:04:50.8Z,2,REGULAR,block,,[],203081,,,1610612766,51,63,2022-12-27T04:04:53Z,2900000,False,,,0,,D. Lillard BLOCK (2 BLK),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
295,PT02M30.00S,2022-12-27T04:04:50.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,51,63,2022-12-27T04:05:06Z,2910000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,293.0,,,,,,,,,,
297,PT02M26.00S,2022-12-27T04:05:07.4Z,2,REGULAR,foul,personal,[],203924,,,1610612766,51,63,2022-12-27T04:05:18Z,2930000,False,,,0,,J. Grant personal FOUL (2 PF),"[203924, 203486]",1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1201.0,,,2.0,0.0,Plumlee,203486.0
299,PT02M16.00S,2022-12-27T04:05:37.9Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],202330,6.915243101182654,12.254901960784313,1610612766,51,65,2022-12-27T04:05:46Z,2950000,False,189.0,13.0,1,left,G. Hayward 18' floating Jump Shot (8 PTS) (L. Ball 4 AST),"[202330, 1630163]",1610612766.0,CHA,floating,,,Hayward,G. Hayward,,,,,Mid-Range,16-24 Right,18.91,Made,8.0,L. Ball,1630163.0,4.0,,,,,,,,,,,,,,
301,PT02M05.00S,2022-12-27T04:05:53.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626179,,,1610612757,51,65,2022-12-27T04:05:57Z,2970000,False,,,0,,T. Rozier personal FOUL (1 PF) (Grant 2 FT),"[1626179, 203924]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,1662.0,,,1.0,0.0,Grant,203924.0
303,PT02M05.00S,2022-12-27T04:06:24.4Z,2,REGULAR,freethrow,1 of 2,[],203924,,,1610612757,52,65,2022-12-27T04:06:24Z,2990000,False,,,0,,J. Grant Free Throw 1 of 2 (10 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
304,PT02M05.00S,2022-12-27T04:06:47.6Z,2,REGULAR,freethrow,2 of 2,[],203924,,,1610612757,53,65,2022-12-27T04:06:47Z,3000000,False,,,0,,J. Grant Free Throw 2 of 2 (11 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
305,PT01M52.00S,2022-12-27T04:07:01.6Z,2,REGULAR,2pt,Jump Shot,[],1630163,12.828515111695138,66.66666666666666,1610612766,53,65,2022-12-27T04:07:08Z,3010000,False,-83.0,68.0,1,left,MISS L. Ball 10' driving floating Shot,[1630163],1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,Mid-Range,8-16 Left,10.76,Missed,,,,,,,,,,,,,,,,,,
306,PT01M47.00S,2022-12-27T04:07:06.6Z,2,REGULAR,rebound,offensive,[],202330,,,1610612766,53,65,2022-12-27T04:07:08Z,3020000,False,,,0,,G. Hayward REBOUND (Off:2 Def:2),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Mid-Range,8-16 Left,,,,,,,,,,305.0,4.0,2.0,2.0,,,,,,,
307,PT01M47.00S,2022-12-27T04:07:05.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202330,5.590000152587891,50.0,1610612766,53,65,2022-12-27T04:07:05Z,3030000,False,0.0,0.0,1,left,MISS G. Hayward tip Layup,[202330],1610612766.0,CHA,tip,,,Hayward,G. Hayward,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
308,PT01M46.00S,2022-12-27T04:07:06.0Z,2,REGULAR,rebound,defensive,[],203994,,,1610612757,53,65,2022-12-27T04:07:06Z,3040000,False,,,0,,J. Nurkic REBOUND (Off:1 Def:4),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Mid-Range,8-16 Left,,,,,,,,,,307.0,5.0,4.0,1.0,,,,,,,
309,PT01M44.00S,2022-12-27T04:07:08.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628404,92.19776609724047,47.549019607843135,1610612757,53,65,2022-12-27T04:07:23Z,3050000,False,-12.0,21.0,1,right,MISS J. Hart running Layup,[1628404],1610612757.0,POR,running,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,2.42,Missed,,,,,,,,,,,,,,,,,,
310,PT01M42.00S,2022-12-27T04:07:10.0Z,2,REGULAR,rebound,offensive,[],203924,,,1610612757,53,65,2022-12-27T04:07:10Z,3060000,False,,,0,,J. Grant REBOUND (Off:1 Def:1),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,,,,,309.0,2.0,1.0,1.0,,,,,,,
311,PT01M42.00S,2022-12-27T04:07:10.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance', 'fastbreak']",203924,92.46057818659659,49.754901960784316,1610612757,55,65,2022-12-27T04:07:31Z,3070000,False,-1.0,18.0,1,right,J. Grant putback DUNK (13 PTS),[203924],1610612757.0,POR,putback,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,1.84,Made,13.0,,,,,,,,,,,,,,,,,
312,PT01M22.00S,2022-12-27T04:07:33.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203486,5.863994743758213,53.18627450980392,1610612766,55,67,2022-12-27T04:31:23Z,3080000,False,-16.0,3.0,1,left,M. Plumlee reverse Layup (8 PTS) (P. Washington 1 AST),"[203486, 1629023]",1610612766.0,CHA,reverse,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,1.61,Made,8.0,P. Washington,1629023.0,1.0,,,,,,,,,,,,,,
314,PT01M22.00S,2022-12-27T04:07:42.6Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203994,,,1610612766,55,67,2022-12-27T04:07:48Z,3100000,False,,,0,,J. Nurkic shooting personal FOUL (1 PF) (Plumlee 1 FT),"[203994, 203486]",1610612757.0,POR,shooting,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1201.0,,,1.0,0.0,Plumlee,203486.0
316,PT01M22.00S,2022-12-27T04:07:58.9Z,2,REGULAR,freethrow,1 of 1,[],203486,,,1610612766,55,67,2022-12-27T04:08:02Z,3120000,False,,,0,,MISS M. Plumlee Free Throw 1 of 1,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
317,PT01M20.00S,2022-12-27T04:08:00.9Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612757,55,67,2022-12-27T04:08:02Z,3130000,False,,,0,,J. Hart REBOUND (Off:0 Def:7),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,316.0,7.0,7.0,0.0,,,,,,,
318,PT01M13.00S,2022-12-27T04:08:13.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203486,,,1610612757,55,67,2022-12-27T04:08:22Z,3140000,False,,,0,,M. Plumlee shooting personal FOUL (1 PF) (Lillard 2 FT),"[203486, 203081]",1610612766.0,CHA,shooting,,,Plumlee,M. Plumlee,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,1662.0,,,1.0,0.0,Lillard,203081.0
320,PT01M13.00S,2022-12-27T04:08:39.8Z,2,REGULAR,freethrow,1 of 2,[],203081,,,1610612757,56,67,2022-12-27T04:08:39Z,3160000,False,,,0,,D. Lillard Free Throw 1 of 2 (5 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
321,PT01M13.00S,2022-12-27T04:08:57.2Z,2,REGULAR,freethrow,2 of 2,[],203081,,,1610612757,57,67,2022-12-27T04:08:57Z,3170000,False,,,0,,D. Lillard Free Throw 2 of 2 (6 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
322,PT00M56.90S,2022-12-27T04:09:15.0Z,2,REGULAR,2pt,Jump Shot,[],202330,11.383048620236531,19.852941176470587,1610612766,57,67,2022-12-27T04:09:20Z,3180000,False,151.0,55.0,1,left,MISS G. Hayward 16' pullup Shot,[202330],1610612766.0,CHA,pullup,,,Hayward,G. Hayward,,,,,Mid-Range,8-16 Right,16.03,Missed,,,,,,,,,,,,,,,,,,
323,PT00M53.80S,2022-12-27T04:09:18.1Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612757,57,67,2022-12-27T04:09:20Z,3190000,False,,,0,,J. Hart REBOUND (Off:0 Def:8),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Mid-Range,8-16 Right,,,,,,,,,,322.0,8.0,8.0,0.0,,,,,,,
324,PT00M47.20S,2022-12-27T04:09:26.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629023,,,1610612757,57,67,2022-12-27T04:09:36Z,3200000,False,,,0,,P. Washington shooting personal FOUL (1 PF) (Nurkic 2 FT),"[1629023, 203994]",1610612766.0,CHA,shooting,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1662.0,,,1.0,0.0,Nurkic,203994.0
326,PT00M47.20S,2022-12-27T04:09:47.2Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],203994,,,1610612757,58,67,2022-12-27T04:09:47Z,3220000,False,,,0,,J. Nurkic Free Throw 1 of 2 (6 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
327,PT00M47.20S,2022-12-27T04:10:02.2Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],203994,,,1610612757,59,67,2022-12-27T04:10:02Z,3230000,False,,,0,,J. Nurkic Free Throw 2 of 2 (7 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
328,PT00M40.10S,2022-12-27T04:10:13.3Z,2,REGULAR,3pt,Jump Shot,[],1626179,8.492115637319317,95.58823529411765,1610612766,59,67,2022-12-27T04:10:19Z,3240000,False,-228.0,27.0,1,left,MISS T. Rozier step back 3PT,[1626179],1610612766.0,CHA,step back,,,Rozier,T. Rozier,,,,,Left Corner 3,24+ Left,22.95,Missed,,,,,,,,,,,,,,,,,,
329,PT00M37.80S,2022-12-27T04:10:15.6Z,2,REGULAR,rebound,defensive,[],203924,,,1610612757,59,67,2022-12-27T04:10:19Z,3250000,False,,,0,,J. Grant REBOUND (Off:1 Def:2),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Left Corner 3,24+ Left,,,,,,,,,,328.0,3.0,2.0,1.0,,,,,,,
330,PT00M32.00S,2022-12-27T04:10:22.0Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203081,92.9862023653088,50.73529411764706,1610612757,61,67,2022-12-27T04:38:03Z,3260000,False,4.0,13.0,1,right,D. Lillard running finger roll Layup (8 PTS),[203081],1610612757.0,POR,running finger roll,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,1.39,Made,8.0,,,,,,,,,,,,,,,,,
333,PT00M11.70S,2022-12-27T04:10:56.7Z,2,REGULAR,turnover,bad pass,[],1630163,,,1610612766,61,67,2022-12-27T04:15:44Z,3290000,False,,,0,,L. Ball bad pass TURNOVER (2 TO),"[1630163, 203994]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,2.0,Nurkic,203994.0,,,,,,,,,,,
334,PT00M11.70S,2022-12-27T04:10:56.7Z,2,REGULAR,steal,,[],203994,,,1610612757,61,67,2022-12-27T04:10:58Z,3300000,False,,,0,,J. Nurkic STEAL (2 STL),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
335,PT00M04.20S,2022-12-27T04:11:00.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203081,93.77463863337714,48.529411764705884,1610612757,61,67,2022-12-27T04:15:52Z,3310000,False,-7.0,6.0,1,right,MISS D. Lillard driving Layup,[203081],1610612757.0,POR,driving,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,0.95,Missed,,,,,,,,,,,,,,,,,,
336,PT00M02.50S,2022-12-27T04:11:02.2Z,2,REGULAR,rebound,defensive,[],1630163,,,1610612766,61,67,2022-12-27T04:11:02Z,3320000,False,,,0,,L. Ball REBOUND (Off:2 Def:2),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,,,,,,,,,,335.0,4.0,2.0,2.0,,,,,,,
337,PT00M02.30S,2022-12-27T04:11:25.8Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203994,,,1610612766,61,67,2022-12-27T04:11:37Z,3330000,False,,,0,,J. Nurkic transition take personal FOUL (2 PF) (Ball 1 FT),"[203994, 1630163]",1610612757.0,POR,transition take,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,1662.0,,,2.0,0.0,Ball,1630163.0
339,PT00M02.30S,2022-12-27T04:11:45.8Z,2,REGULAR,freethrow,1 of 1,[],1630163,,,1610612766,61,67,2022-12-27T04:11:45Z,3350000,False,,,0,,MISS L. Ball transition take Free Throw 1 of 1,[1630163],1610612766.0,CHA,transition take,,,Ball,L. Ball,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
340,PT00M02.30S,2022-12-27T04:11:45.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,61,67,2022-12-27T04:11:52Z,3360000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,339.0,,,,,,,,,,
341,PT00M00.00S,2022-12-27T04:12:10.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630163,6.389618922470433,45.83333333333333,1610612766,61,67,2022-12-27T04:12:19Z,3370000,False,21.0,8.0,1,left,MISS L. Ball reverse Layup,[1630163],1610612766.0,CHA,reverse,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,2.21,Missed,,,,,,,,,,,,,,,,,,
342,PT00M00.00S,2022-12-27T04:12:10.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,61,67,2022-12-27T04:12:19Z,3380000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,341.0,,,,,,,,,,
