actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
346,PT00M29.60S,2023-04-01T03:05:08.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630556,27.54599211563732,84.31372549019608,1610612758,57,68,2023-04-01T03:06:23Z,3400000,False,-172.0,206.0,1,left,MISS K. Edwards 26' running pullup 3PT,[1630556],1610612758.0,SAC,running pullup,,,Edwards,K. Edwards,,,,,Above the Break 3,24+ Left Center,,,26.84,Missed,,,,,,,,,,,,,,,,
347,PT00M26.50S,2023-04-01T03:05:11.6Z,2,REGULAR,rebound,offensive,[],1627734,,,1610612758,57,68,2023-04-01T03:05:11Z,3410000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:5),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,346.0,7.0,5.0,2.0,,,,,,
348,PT00M24.80S,2023-04-01T03:05:13.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,7.046649145860711,53.67647058823529,1610612758,57,68,2023-04-01T03:06:37Z,3420000,False,-18.0,14.0,1,left,MISS D. Sabonis putback Layup,[1627734],1610612758.0,SAC,putback,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,2.29,Missed,,,,,,,,,,,,,,,,
349,PT00M24.00S,2023-04-01T03:05:19.0Z,2,REGULAR,rebound,offensive,[],1627734,,,1610612758,57,68,2023-04-01T03:05:19Z,3430000,False,,,0,,D. Sabonis REBOUND (Off:3 Def:5),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,348.0,8.0,5.0,3.0,,,,,,
350,PT00M24.00S,2023-04-01T03:05:19.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,5.590000152587891,50.0,1610612758,57,68,2023-04-01T03:05:19Z,3440000,False,0.0,0.0,1,left,MISS D. Sabonis tip Layup,[1627734],1610612758.0,SAC,tip,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Left,,,0.0,Missed,,,,,,,,,,,,,,,,
351,PT00M24.00S,2023-04-01T03:05:19.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612758,57,68,2023-04-01T03:05:19Z,3450000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,350.0,,,,,,,,,
353,PT00M24.00S,2023-04-01T03:05:24.6Z,2,REGULAR,substitution,out,[],1630556,,,1610612758,57,68,2023-04-01T03:05:29Z,3470000,False,,,0,,SUB out: K. Edwards,[1630556],1610612758.0,SAC,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT00M24.00S,2023-04-01T03:05:24.6Z,2,REGULAR,substitution,in,[],1628370,,,1610612758,57,68,2023-04-01T03:05:29Z,3480000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT00M22.10S,2023-04-01T03:05:41.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628989,6.1268068331143235,97.54901960784314,1610612758,57,71,2023-04-01T03:05:46Z,3490000,False,-238.0,5.0,1,left,K. Huerter 3PT  (14 PTS) (D. Fox 8 AST),"[1628989, 1628368]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Left Corner 3,24+ Left,,,23.78,Made,14.0,D. Fox,1628368.0,8.0,,,,,,,,,,,,
357,PT00M02.20S,2023-04-01T03:06:10.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630570,94.03745072273325,47.794117647058826,1610612757,59,71,2023-04-01T03:06:14Z,3510000,False,-11.0,4.0,1,right,T. Watford driving Layup (6 PTS) (M. Thybulle 1 AST),"[1630570, 1629680]",1610612757.0,POR,driving,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,,,1.15,Made,6.0,M. Thybulle,1629680.0,1.0,,,,,,,,,,,,
359,PT00M00.00S,2023-04-01T03:06:17.7Z,2,REGULAR,3pt,Jump Shot,[],1628370,37.79566360052563,83.08823529411765,1610612758,59,71,2023-04-01T03:06:24Z,3530000,False,-165.0,303.0,1,left,MISS M. Monk 34' 3PT,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,,,34.5,Missed,,,,,,,,,,,,,,,,
360,PT00M00.00S,2023-04-01T03:06:20.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612758,59,71,2023-04-01T03:06:20Z,3540000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,359.0,,,,,,,,,
361,PT00M00.00S,2023-04-01T03:06:21.3Z,2,REGULAR,period,end,[],0,,,1610612758,59,71,2023-04-01T03:06:21Z,3550000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT12M00.00S,2023-04-01T03:20:31.7Z,3,REGULAR,substitution,out,['startperiod'],1627885,,,1610612758,59,71,2023-04-01T03:21:14Z,3560000,False,,,0,,SUB out: S. Harrison,[1627885],1610612757.0,POR,,,,Harrison,S. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT12M00.00S,2023-04-01T03:20:31.7Z,3,REGULAR,substitution,out,['startperiod'],1631133,,,1610612758,59,71,2023-04-01T03:21:14Z,3570000,False,,,0,,SUB out: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT12M00.00S,2023-04-01T03:20:31.7Z,3,REGULAR,substitution,out,['startperiod'],1628370,,,1610612758,59,71,2023-04-01T03:21:14Z,3580000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT12M00.00S,2023-04-01T03:20:31.7Z,3,REGULAR,substitution,in,['startperiod'],1629234,,,1610612758,59,71,2023-04-01T03:21:14Z,3590000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT12M00.00S,2023-04-01T03:20:31.7Z,3,REGULAR,substitution,in,['startperiod'],1630219,,,1610612758,59,71,2023-04-01T03:21:14Z,3600000,False,,,0,,SUB in: S. Mays,[1630219],1610612757.0,POR,,,,Mays,S. Mays,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT12M00.00S,2023-04-01T03:20:31.7Z,3,REGULAR,substitution,in,['startperiod'],1631099,,,1610612758,59,71,2023-04-01T03:21:14Z,3610000,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT12M00.00S,2023-04-01T03:21:38.2Z,3,REGULAR,period,start,[],0,,,1610612758,59,71,2023-04-01T03:21:38Z,3620000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT11M41.00S,2023-04-01T03:21:56.9Z,3,REGULAR,3pt,Jump Shot,[],1628989,88.12417871222075,95.09803921568627,1610612758,59,71,2023-04-01T03:22:02Z,3630000,False,225.0,59.0,1,right,MISS K. Huerter 3PT - blocked,"[1628989, 1629680]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Right Corner 3,24+ Right,,,23.31,Missed,,,,,Thybulle,1629680.0,,,,,,,,,,
370,PT11M41.00S,2023-04-01T03:21:56.9Z,3,REGULAR,block,,[],1629680,,,1610612758,59,71,2023-04-01T03:22:00Z,3640000,False,,,0,,M. Thybulle BLOCK (2 BLK),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
371,PT11M37.00S,2023-04-01T03:22:00.9Z,3,REGULAR,rebound,defensive,[],1629234,,,1610612757,59,71,2023-04-01T03:22:02Z,3650000,False,,,0,,D. Eubanks REBOUND (Off:3 Def:4),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Right Corner 3,24+ Right,,,,,,,,,,,369.0,7.0,4.0,3.0,,,,,,
372,PT11M27.00S,2023-04-01T03:22:10.9Z,3,REGULAR,3pt,Jump Shot,[],1631101,30.962549277266753,77.45098039215686,1610612757,62,71,2023-04-01T03:22:15Z,3660000,False,-137.0,239.0,1,left,S. Sharpe 27' 3PT  (13 PTS) (S. Mays 4 AST),"[1631101, 1630219]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,,,27.52,Made,13.0,S. Mays,1630219.0,4.0,,,,,,,,,,,,
374,PT11M09.00S,2023-04-01T03:22:27.9Z,3,REGULAR,3pt,Jump Shot,[],203084,80.3712220762155,90.93137254901961,1610612758,62,74,2023-04-01T03:22:37Z,3680000,False,205.0,132.0,1,right,H. Barnes 24' 3PT  (7 PTS) (D. Fox 9 AST),"[203084, 1628368]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,,,24.36,Made,7.0,D. Fox,1628368.0,9.0,,,,,,,,,,,,
376,PT10M52.00S,2023-04-01T03:22:48.0Z,3,REGULAR,turnover,out-of-bounds,[],1629680,,,1610612757,62,74,2023-04-01T03:22:55Z,3700000,False,,,0,,M. Thybulle step out-of-bounds TURNOVER (1 TO),[1629680],1610612757.0,POR,step,,,Thybulle,M. Thybulle,,,,,Right Corner 3,24+ Right,101284.0,1.0,,,,,,,,,,,,,,,,,,
377,PT10M39.00S,2023-04-01T03:23:11.0Z,3,REGULAR,turnover,out-of-bounds,[],1627734,,,1610612758,62,74,2023-04-01T03:23:18Z,3710000,False,,,0,,D. Sabonis bad pass out-of-bounds TURNOVER (3 TO),[1627734],1610612758.0,SAC,bad pass,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Right,201246.0,3.0,,,,,,,,,,,,,,,,,,
378,PT10M23.00S,2023-04-01T03:23:32.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630570,12.565703022339028,39.705882352941174,1610612757,62,74,2023-04-01T03:23:38Z,3720000,False,51.0,66.0,1,left,MISS T. Watford 8' driving floating Shot,[1630570],1610612757.0,POR,driving floating,,,Watford,T. Watford,,,,,In The Paint (Non-RA),8-16 Right,,,8.34,Missed,,,,,,,,,,,,,,,,
379,PT10M21.00S,2023-04-01T03:23:34.9Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,62,74,2023-04-01T03:23:38Z,3730000,False,,,0,,D. Sabonis REBOUND (Off:3 Def:6),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,378.0,9.0,6.0,3.0,,,,,,
380,PT10M14.00S,2023-04-01T03:23:42.1Z,3,REGULAR,turnover,bad pass,[],1627734,,,1610612758,62,74,2023-04-01T03:23:45Z,3740000,False,,,0,,D. Sabonis bad pass TURNOVER (4 TO),"[1627734, 1631101]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,,4.0,,,,,,,,,,,,,,,,,Sharpe,1631101.0
381,PT10M14.00S,2023-04-01T03:23:42.1Z,3,REGULAR,steal,,[],1631101,,,1610612757,62,74,2023-04-01T03:23:43Z,3750000,False,,,0,,S. Sharpe STEAL (1 STL),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
382,PT10M11.00S,2023-04-01T03:23:50.3Z,3,REGULAR,foul,personal,['2freethrow'],1628368,,,1610612757,62,74,2023-04-01T03:23:56Z,3760000,False,,,0,,D. Fox shooting personal FOUL (2 PF) (Sharpe 2 FT),"[1628368, 1631101]",1610612758.0,SAC,shooting,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Left,203177.0,,,,,,,,,,,,,,2.0,0.0,Sharpe,1631101.0,,
384,PT10M11.00S,2023-04-01T03:24:14.2Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1631101,,,1610612757,63,74,2023-04-01T03:24:14Z,3780000,False,,,0,,S. Sharpe Free Throw 1 of 2 (14 PTS),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,,
385,PT10M11.00S,2023-04-01T03:24:31.8Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1631101,,,1610612757,64,74,2023-04-01T03:24:31Z,3790000,False,,,0,,S. Sharpe Free Throw 2 of 2 (15 PTS),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,Made,15.0,,,,,,,,,,,,,,,
386,PT09M58.00S,2023-04-01T03:24:50.8Z,3,REGULAR,3pt,Jump Shot,[],1631099,92.19776609724047,4.166666666666666,1610612758,64,77,2023-04-01T03:24:55Z,3800000,False,-229.0,21.0,1,right,K. Murray 3PT  (13 PTS) (H. Barnes 1 AST),"[1631099, 203084]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,,,23.01,Made,13.0,H. Barnes,203084.0,1.0,,,,,,,,,,,,
388,PT09M47.00S,2023-04-01T03:25:02.0Z,3,REGULAR,3pt,Jump Shot,[],1631101,36.21879106438896,40.19607843137255,1610612757,64,77,2023-04-01T03:25:07Z,3820000,False,49.0,288.0,1,left,MISS S. Sharpe 29' pullup 3PT,[1631101],1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,,,29.21,Missed,,,,,,,,,,,,,,,,
389,PT09M44.00S,2023-04-01T03:25:05.0Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,64,77,2023-04-01T03:25:07Z,3830000,False,,,0,,D. Sabonis REBOUND (Off:3 Def:7),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,,,,,,,,,,,388.0,10.0,7.0,3.0,,,,,,
390,PT09M38.00S,2023-04-01T03:25:09.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628368,72.09264126149803,82.84313725490196,1610612758,64,80,2023-04-01T03:25:18Z,3840000,False,164.0,210.0,1,right,D. Fox 26' 3PT running pullup (15 PTS),[1628368],1610612758.0,SAC,running pullup,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,,,26.64,Made,15.0,,,,,,,,,,,,,,,
391,PT09M19.00S,2023-04-01T03:25:29.8Z,3,REGULAR,3pt,Jump Shot,[],1630570,17.559132720105126,94.36274509803921,1610612757,64,80,2023-04-01T03:25:34Z,3850000,False,-222.0,113.0,1,left,MISS T. Watford 24' 3PT,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,Above the Break 3,24+ Left Center,,,24.87,Missed,,,,,,,,,,,,,,,,
392,PT09M17.00S,2023-04-01T03:25:31.8Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,64,80,2023-04-01T03:25:34Z,3860000,False,,,0,,D. Sabonis REBOUND (Off:3 Def:8),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,391.0,11.0,8.0,3.0,,,,,,
393,PT09M10.00S,2023-04-01T03:25:39.1Z,3,REGULAR,turnover,lost ball,[],1627734,,,1610612758,64,80,2023-04-01T03:25:42Z,3870000,False,,,0,,D. Sabonis lost ball TURNOVER (5 TO),"[1627734, 1630219]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Left,,5.0,,,,,,,,,,,,,,,,,Mays,1630219.0
394,PT09M10.00S,2023-04-01T03:25:39.1Z,3,REGULAR,steal,,[],1630219,,,1610612757,64,80,2023-04-01T03:25:40Z,3880000,False,,,0,,S. Mays STEAL (1 STL),[1630219],1610612757.0,POR,,,,Mays,S. Mays,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
395,PT09M04.00S,2023-04-01T03:25:44.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630570,5.863994743758213,51.470588235294116,1610612757,64,80,2023-04-01T03:25:50Z,3890000,False,-7.0,3.0,1,left,MISS T. Watford running Layup - blocked,"[1630570, 1628989]",1610612757.0,POR,running,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,,,0.78,Missed,,,,,Huerter,1628989.0,,,,,,,,,,
397,PT09M04.00S,2023-04-01T03:25:44.5Z,3,REGULAR,block,,[],1628989,,,1610612757,64,80,2023-04-01T03:25:54Z,3895000,False,,,0,,K. Huerter BLOCK (1 BLK),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
396,PT09M03.00S,2023-04-01T03:25:45.5Z,3,REGULAR,rebound,defensive,[],1628989,,,1610612758,64,80,2023-04-01T03:25:50Z,3900000,False,,,0,,K. Huerter REBOUND (Off:0 Def:2),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,,,,,,,,,,,395.0,2.0,2.0,0.0,,,,,,
398,PT08M52.00S,2023-04-01T03:25:56.6Z,3,REGULAR,2pt,Jump Shot,[],1628368,73.01248357424441,26.47058823529412,1610612758,64,82,2023-04-01T03:26:01Z,3910000,False,-118.0,201.0,1,right,D. Fox 23' step back Jump Shot (17 PTS),[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,Mid-Range,16-24 Left Center,,,23.3,Made,17.0,,,,,,,,,,,,,,,
399,PT08M45.00S,2023-04-01T03:26:06.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,64,82,2023-04-01T03:26:06Z,3920000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT08M27.00S,2023-04-01T03:29:14.2Z,3,REGULAR,3pt,Jump Shot,[],1630219,26.888961892247043,83.33333333333334,1610612757,64,82,2023-04-01T03:29:19Z,3930000,False,-167.0,200.0,1,left,MISS S. Mays 26' 3PT,[1630219],1610612757.0,POR,,,,Mays,S. Mays,,,,,Above the Break 3,24+ Left Center,,,26.06,Missed,,,,,,,,,,,,,,,,
401,PT08M24.00S,2023-04-01T03:29:17.2Z,3,REGULAR,rebound,offensive,[],1629234,,,1610612757,64,82,2023-04-01T03:29:19Z,3940000,False,,,0,,D. Eubanks REBOUND (Off:4 Def:4),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,400.0,8.0,4.0,4.0,,,,,,
402,PT08M19.00S,2023-04-01T03:29:22.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630570,5.863994743758213,50.245098039215684,1610612757,66,82,2023-04-01T03:29:30Z,3950000,False,-1.0,3.0,1,left,T. Watford driving Layup (8 PTS),[1630570],1610612757.0,POR,driving,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,,,0.29,Made,8.0,,,,,,,,,,,,,,,
403,PT08M00.00S,2023-04-01T03:29:40.9Z,3,REGULAR,3pt,Jump Shot,[],1631099,94.1688567674113,2.450980392156863,1610612758,66,82,2023-04-01T03:29:45Z,3960000,False,-238.0,2.0,1,right,MISS K. Murray 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,,,23.77,Missed,,,,,,,,,,,,,,,,
404,PT07M59.00S,2023-04-01T03:29:41.9Z,3,REGULAR,rebound,defensive,[],1631101,,,1610612757,66,82,2023-04-01T03:29:45Z,3970000,False,,,0,,S. Sharpe REBOUND (Off:0 Def:3),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Left Corner 3,24+ Left,,,,,,,,,,,403.0,3.0,3.0,0.0,,,,,,
405,PT07M47.00S,2023-04-01T03:29:54.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,6.389618922470433,48.529411764705884,1610612757,68,82,2023-04-01T03:30:00Z,3980000,False,7.0,8.0,1,left,S. Sharpe driving Layup (17 PTS),[1631101],1610612757.0,POR,driving,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,1.06,Made,17.0,,,,,,,,,,,,,,,
406,PT07M33.00S,2023-04-01T03:30:08.7Z,3,REGULAR,3pt,Jump Shot,[],1628989,66.70499342969777,71.81372549019608,1610612758,68,82,2023-04-01T03:30:13Z,3990000,False,109.0,260.0,1,right,MISS K. Huerter 28' 3PT,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,,,28.24,Missed,,,,,,,,,,,,,,,,
407,PT07M31.00S,2023-04-01T03:30:10.7Z,3,REGULAR,rebound,defensive,[],1629234,,,1610612757,68,82,2023-04-01T03:30:13Z,4000000,False,,,0,,D. Eubanks REBOUND (Off:4 Def:5),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,406.0,9.0,5.0,4.0,,,,,,
408,PT07M15.00S,2023-04-01T03:30:26.1Z,3,REGULAR,2pt,Jump Shot,[],1629234,28.597240473061763,56.127450980392155,1610612757,68,82,2023-04-01T03:30:30Z,4010000,False,-31.0,216.0,1,left,MISS D. Eubanks 21' pullup Shot,[1629234],1610612757.0,POR,pullup,,,Eubanks,D. Eubanks,,,,,Mid-Range,16-24 Center,,,21.85,Missed,,,,,,,,,,,,,,,,
409,PT07M13.00S,2023-04-01T03:30:28.1Z,3,REGULAR,rebound,defensive,[],1628368,,,1610612758,68,82,2023-04-01T03:30:30Z,4020000,False,,,0,,D. Fox REBOUND (Off:1 Def:5),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Mid-Range,16-24 Center,,,,,,,,,,,408.0,6.0,5.0,1.0,,,,,,
410,PT07M07.00S,2023-04-01T03:30:34.6Z,3,REGULAR,3pt,Jump Shot,[],203084,90.3580814717477,2.696078431372549,1610612758,68,82,2023-04-01T03:30:38Z,4030000,False,-237.0,38.0,1,right,MISS H. Barnes 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Left Corner 3,24+ Left,,,23.95,Missed,,,,,,,,,,,,,,,,
411,PT07M04.00S,2023-04-01T03:30:37.6Z,3,REGULAR,rebound,defensive,[],1629680,,,1610612757,68,82,2023-04-01T03:30:38Z,4040000,False,,,0,,M. Thybulle REBOUND (Off:0 Def:2),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Left Corner 3,24+ Left,,,,,,,,,,,410.0,2.0,2.0,0.0,,,,,,
412,PT07M00.00S,2023-04-01T03:30:40.7Z,3,REGULAR,turnover,bad pass,[],1629680,,,1610612757,68,82,2023-04-01T03:30:45Z,4050000,False,,,0,,M. Thybulle bad pass TURNOVER (2 TO),"[1629680, 1628368]",1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Left Center,,2.0,,,,,,,,,,,,,,,,,Fox,1628368.0
413,PT07M00.00S,2023-04-01T03:30:40.7Z,3,REGULAR,steal,,[],1628368,,,1610612758,68,82,2023-04-01T03:32:32Z,4060000,False,,,0,,D. Fox STEAL (2 STL),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
415,PT06M52.00S,2023-04-01T03:30:56.7Z,3,REGULAR,substitution,out,[],1630570,,,1610612758,68,82,2023-04-01T03:31:11Z,4080000,False,,,0,,SUB out: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT06M52.00S,2023-04-01T03:30:56.7Z,3,REGULAR,substitution,out,[],1629234,,,1610612758,68,82,2023-04-01T03:31:11Z,4090000,False,,,0,,SUB out: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT06M52.00S,2023-04-01T03:30:56.7Z,3,REGULAR,substitution,out,[],1628368,,,1610612758,68,82,2023-04-01T03:31:11Z,4100000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT06M52.00S,2023-04-01T03:30:56.7Z,3,REGULAR,substitution,out,[],203084,,,1610612758,68,82,2023-04-01T03:31:11Z,4110000,False,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT06M52.00S,2023-04-01T03:30:56.7Z,3,REGULAR,substitution,in,[],1631133,,,1610612758,68,82,2023-04-01T03:31:11Z,4120000,False,,,0,,SUB in: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT06M52.00S,2023-04-01T03:30:56.7Z,3,REGULAR,substitution,in,[],1628995,,,1610612758,68,82,2023-04-01T03:31:11Z,4130000,False,,,0,,SUB in: K. Knox II,[1628995],1610612757.0,POR,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT06M52.00S,2023-04-01T03:30:56.7Z,3,REGULAR,substitution,in,[],1630556,,,1610612758,68,82,2023-04-01T03:31:11Z,4140000,False,,,0,,SUB in: K. Edwards,[1630556],1610612758.0,SAC,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT06M52.00S,2023-04-01T03:30:56.7Z,3,REGULAR,substitution,in,[],1630558,,,1610612758,68,82,2023-04-01T03:31:11Z,4150000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT06M40.00S,2023-04-01T03:31:27.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628989,82.07950065703022,93.62745098039215,1610612758,68,82,2023-04-01T03:31:33Z,4160000,False,218.0,116.0,1,right,MISS K. Huerter 24' step back 3PT,[1628989],1610612758.0,SAC,step back,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,,,24.7,Missed,,,,,,,,,,,,,,,,
424,PT06M38.00S,2023-04-01T03:31:29.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612757,68,82,2023-04-01T03:31:33Z,4170000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,423.0,,,,,,,,,
426,PT06M19.00S,2023-04-01T03:31:55.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,6.258212877792378,50.49019607843137,1610612757,68,82,2023-04-01T03:32:02Z,4190000,False,-2.0,6.0,1,left,MISS S. Sharpe driving Layup,[1631101],1610612757.0,POR,driving,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,0.68,Missed,,,,,,,,,,,,,,,,
