actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
518,PT08M46.00S,2022-10-25T04:02:12.6Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],203999,,,1610612743,107,92,2022-10-25T04:02:12Z,5130000,,,0,,N. Jokic Free Throw 2 of 2 (6 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Made,,,,,,,,,,6.0,,,,,,,,
519,PT08M31.00S,2022-10-25T04:02:29.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203994,9.017739816031538,49.26470588235294,1610612757,109,92,2022-10-25T04:02:36Z,5140000,4.0,32.0,1,left,J. Nurkic driving Layup (10 PTS),[203994],1610612757.0,POR,driving,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,3.25,Made,,,,,,,,,,10.0,,,,,,,,
520,PT08M17.00S,2022-10-25T04:02:44.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,95.3515111695138,50.245098039215684,1610612743,109,94,2022-10-25T04:02:49Z,5150000,1.0,-9.0,1,right,A. Gordon DUNK (24 PTS) (N. Jokic 8 AST),"[203932, 203999]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,0.89,Made,,,,,,,,,,24.0,,,,N. Jokic,203999.0,8.0,,
522,PT07M59.00S,2022-10-25T04:03:01.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,5.863994743758213,49.01960784313725,1610612757,111,94,2022-10-25T04:03:14Z,5170000,5.0,3.0,1,left,S. Sharpe driving Layup (11 PTS),[1631101],1610612757.0,POR,driving,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,0.55,Made,,,,,,,,,,11.0,,,,,,,,
523,PT07M45.00S,2022-10-25T04:03:15.7Z,4,REGULAR,2pt,Jump Shot,[],1627750,75.90341655716163,60.78431372549019,1610612743,111,94,2022-10-25T04:03:22Z,5180000,54.0,174.0,1,right,MISS J. Murray 18' fadeaway Shot,[1627750],1610612743.0,DEN,fadeaway,,,Murray,J. Murray,,,,,Mid-Range,16-24 Center,18.22,Missed,,,,,,,,,,,,,,,,,,
524,PT07M43.00S,2022-10-25T04:03:17.7Z,4,REGULAR,rebound,defensive,[],1629642,,,1610612757,111,94,2022-10-25T04:03:22Z,5190000,,,0,,N. Little REBOUND (Off:0 Def:3),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,Mid-Range,16-24 Center,,,523.0,3.0,3.0,0.0,,,,,,,,,,,,,,
525,PT07M36.00S,2022-10-25T04:03:25.6Z,4,REGULAR,3pt,Jump Shot,[],1629014,29.25427069645204,73.2843137254902,1610612757,111,94,2022-10-25T04:03:36Z,5200000,-116.0,222.0,1,left,MISS A. Simons 25' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,25.11,Missed,,,,,,,,,,,,,,,,,,
526,PT07M31.00S,2022-10-25T04:03:30.6Z,4,REGULAR,rebound,defensive,[],1629008,,,1610612743,111,94,2022-10-25T04:03:36Z,5210000,,,0,,M. Porter Jr. REBOUND (Off:1 Def:3),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,525.0,4.0,3.0,1.0,,,,,,,,,,,,,,
527,PT07M18.00S,2022-10-25T04:03:43.7Z,4,REGULAR,2pt,Jump Shot,[],203932,94.03745072273325,71.56862745098039,1610612743,111,96,2022-10-25T04:03:49Z,5220000,108.0,4.0,1,right,A. Gordon 10' turnaround fadeaway Jump Shot (26 PTS),[203932],1610612743.0,DEN,turnaround fadeaway,,,Gordon,A. Gordon,,,,,Mid-Range,8-16 Right,10.79,Made,,,,,,,,,,26.0,,,,,,,,
528,PT07M16.00S,2022-10-25T04:03:49.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,111,96,2022-10-25T04:03:52Z,5230000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT07M16.00S,2022-10-25T04:06:17.0Z,4,REGULAR,substitution,out,[],1629642,,,1610612757,111,96,2022-10-25T04:06:36Z,5240000,,,0,,SUB out: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT07M16.00S,2022-10-25T04:06:17.0Z,4,REGULAR,substitution,out,[],1631101,,,1610612757,111,96,2022-10-25T04:06:36Z,5250000,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT07M16.00S,2022-10-25T04:06:17.0Z,4,REGULAR,substitution,in,[],203081,,,1610612757,111,96,2022-10-25T04:06:36Z,5260000,,,0,,SUB in: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT07M16.00S,2022-10-25T04:06:17.0Z,4,REGULAR,substitution,in,[],203924,,,1610612757,111,96,2022-10-25T04:06:36Z,5270000,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT06M59.00S,2022-10-25T04:06:59.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203924,6.652431011826544,48.28431372549019,1610612757,113,96,2022-10-25T04:07:06Z,5280000,9.0,10.0,1,left,J. Grant driving Layup (18 PTS) (A. Simons 3 AST),"[203924, 1629014]",1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,1.32,Made,,,,,,,,,,18.0,,,,A. Simons,1629014.0,3.0,,
536,PT06M39.00S,2022-10-25T04:07:18.5Z,4,REGULAR,3pt,Jump Shot,[],203932,89.43823915900131,95.09803921568627,1610612743,113,96,2022-10-25T04:07:22Z,5300000,225.0,47.0,1,right,MISS A. Gordon 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Right Corner 3,24+ Right,23.03,Missed,,,,,,,,,,,,,,,,,,
537,PT06M37.00S,2022-10-25T04:07:20.5Z,4,REGULAR,rebound,defensive,[],203924,,,1610612757,113,96,2022-10-25T04:07:47Z,5310000,,,0,,J. Grant REBOUND (Off:0 Def:2),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Right Corner 3,24+ Right,,,536.0,2.0,2.0,0.0,,,,,,,,,,,,,,
538,PT06M37.00S,2022-10-25T04:07:23.7Z,4,REGULAR,foul,personal,[],1627750,,,1610612757,113,96,2022-10-25T04:07:34Z,5320000,,,0,,J. Murray personal FOUL (2 PF),"[1627750, 203924]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,202056.0,2.0,0.0,Grant,203924.0,,,,,,,,,
540,PT06M17.00S,2022-10-25T04:07:55.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203994,5.863994743758213,51.470588235294116,1610612757,113,96,2022-10-25T04:08:06Z,5340000,-7.0,3.0,1,left,MISS J. Nurkic Layup,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,0.78,Missed,,,,,,,,,,,,,,,,,,
541,PT06M15.00S,2022-10-25T04:07:57.4Z,4,REGULAR,rebound,offensive,[],203994,,,1610612757,113,96,2022-10-25T04:08:06Z,5350000,,,0,,J. Nurkic REBOUND (Off:2 Def:9),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,540.0,11.0,9.0,2.0,,,,,,,,,,,,,,
542,PT06M15.00S,2022-10-25T04:07:57.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203994,5.590000152587891,50.0,1610612757,115,96,2022-10-25T04:07:57Z,5360000,0.0,0.0,1,left,J. Nurkic tip Layup (12 PTS),[203994],1610612757.0,POR,tip,,,Nurkic,J. Nurkic,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,12.0,,,,,,,,
543,PT05M59.00S,2022-10-25T04:08:14.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627750,82.07950065703022,46.568627450980394,1610612743,115,96,2022-10-25T04:08:52Z,5370000,-17.0,116.0,1,right,MISS J. Murray 11' floating Shot,[1627750],1610612743.0,DEN,floating,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Center,11.73,Missed,,,,,,,,,,,,,,,,,,
544,PT05M59.00S,2022-10-25T04:08:14.4Z,4,REGULAR,rebound,offensive,[],203999,,,1610612743,115,96,2022-10-25T04:08:52Z,5380000,,,0,,N. Jokic REBOUND (Off:1 Def:7),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Center,,,543.0,8.0,7.0,1.0,,,,,,,,,,,,,,
545,PT05M59.00S,2022-10-25T04:08:16.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,93.77463863337714,45.83333333333333,1610612743,115,98,2022-10-25T04:08:29Z,5390000,-21.0,6.0,1,right,N. Jokic putback Layup (8 PTS),[203999],1610612743.0,DEN,putback,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,2.16,Made,,,,,,,,,,8.0,,,,,,,,
546,PT05M59.00S,2022-10-25T04:08:20.9Z,4,REGULAR,foul,personal,['1freethrow'],203994,,,1610612743,115,98,2022-10-25T04:08:26Z,5400000,,,0,,J. Nurkic shooting personal FOUL (5 PF) (Jokic 1 FT),"[203994, 203999]",1610612757.0,POR,shooting,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,101284.0,5.0,0.0,Jokic,203999.0,,,,,,,,,
548,PT05M59.00S,2022-10-25T04:08:47.7Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],203999,,,1610612743,115,99,2022-10-25T04:08:47Z,5420000,,,0,,N. Jokic Free Throw 1 of 1 (9 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Made,,,,,,,,,,9.0,,,,,,,,
550,PT05M45.00S,2022-10-25T04:09:13.1Z,4,REGULAR,foul,personal,[],203932,,,1610612757,115,99,2022-10-25T04:09:24Z,5440000,,,0,,A. Gordon personal FOUL (3 PF),"[203932, 203924]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,,,,101284.0,3.0,0.0,Grant,203924.0,,,,,,,,,
552,PT05M38.00S,2022-10-25T04:09:40.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203924,6.521024967148489,49.26470588235294,1610612757,117,99,2022-10-25T04:09:53Z,5460000,4.0,9.0,1,left,J. Grant reverse Layup (20 PTS) (J. Nurkic 6 AST),"[203924, 203994]",1610612757.0,POR,reverse,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,0.95,Made,,,,,,,,,,20.0,,,,J. Nurkic,203994.0,6.0,,
554,PT05M38.00S,2022-10-25T04:09:42.7Z,4,REGULAR,foul,personal,['1freethrow'],203932,,,1610612757,117,99,2022-10-25T04:09:49Z,5480000,,,0,,A. Gordon shooting personal FOUL (4 PF) (Grant 1 FT),"[203932, 203924]",1610612743.0,DEN,shooting,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,,,,101284.0,4.0,0.0,Grant,203924.0,,,,,,,,,
556,PT05M38.00S,2022-10-25T04:10:10.6Z,4,REGULAR,freethrow,1 of 1,[],203924,,,1610612757,118,99,2022-10-25T04:10:10Z,5500000,,,0,,J. Grant Free Throw 1 of 1 (21 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,,,,,,,,,,21.0,,,,,,,,
557,PT05M24.00S,2022-10-25T04:10:26.5Z,4,REGULAR,2pt,Jump Shot,[],1627750,77.4802890932983,32.84313725490196,1610612743,118,99,2022-10-25T04:10:33Z,5510000,-86.0,159.0,1,right,MISS J. Murray 18' pullup Shot,[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Mid-Range,16-24 Left Center,18.08,Missed,,,,,,,,,,,,,,,,,,
558,PT05M20.00S,2022-10-25T04:10:30.5Z,4,REGULAR,rebound,defensive,[],203994,,,1610612757,118,99,2022-10-25T04:10:33Z,5520000,,,0,,J. Nurkic REBOUND (Off:2 Def:10),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Mid-Range,16-24 Left Center,,,557.0,12.0,10.0,2.0,,,,,,,,,,,,,,
559,PT05M14.00S,2022-10-25T04:10:35.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203081,40.42378449408673,28.431372549019606,1610612757,118,99,2022-10-25T04:15:09Z,5530000,108.0,327.0,1,left,MISS D. Lillard 34' running pullup 3PT,[203081],1610612757.0,POR,running pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,34.48,Missed,,,,,,,,,,,,,,,,,,
560,PT05M12.00S,2022-10-25T04:10:37.3Z,4,REGULAR,rebound,offensive,[],1628404,,,1610612757,118,99,2022-10-25T04:15:09Z,5540000,,,0,,J. Hart REBOUND (Off:4 Def:6),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,,,559.0,10.0,6.0,4.0,,,,,,,,,,,,,,
561,PT05M06.00S,2022-10-25T04:10:45.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629008,,,1610612757,118,99,2022-10-25T04:10:56Z,5550000,,,0,,M. Porter Jr. shooting personal FOUL (5 PF) (Nurkic 2 FT),"[1629008, 203994]",1610612743.0,DEN,shooting,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,1201.0,5.0,0.0,Nurkic,203994.0,,,,,,,,,
563,PT05M06.00S,2022-10-25T04:11:21.4Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],203994,,,1610612757,119,99,2022-10-25T04:11:21Z,5570000,,,0,,J. Nurkic Free Throw 1 of 2 (13 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,Made,,,,,,,,,,13.0,,,,,,,,
564,PT05M06.00S,2022-10-25T04:11:22.0Z,4,REGULAR,substitution,out,[],203484,,,1610612757,119,99,2022-10-25T04:11:25Z,5580000,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT05M06.00S,2022-10-25T04:11:22.0Z,4,REGULAR,substitution,out,[],1627750,,,1610612757,119,99,2022-10-25T04:11:25Z,5590000,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT05M06.00S,2022-10-25T04:11:22.0Z,4,REGULAR,substitution,in,[],1628971,,,1610612757,119,99,2022-10-25T04:11:25Z,5600000,,,0,,SUB in: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT05M06.00S,2022-10-25T04:11:22.0Z,4,REGULAR,substitution,in,[],1630538,,,1610612757,119,99,2022-10-25T04:11:25Z,5610000,,,0,,SUB in: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT05M06.00S,2022-10-25T04:11:21.4Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],203994,,,1610612757,119,99,2022-10-25T04:11:45Z,5620000,,,0,,MISS J. Nurkic Free Throw 2 of 2,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
569,PT05M04.00S,2022-10-25T04:11:23.4Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,119,99,2022-10-25T04:11:45Z,5630000,,,0,,N. Jokic REBOUND (Off:1 Def:8),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,568.0,9.0,8.0,1.0,,,,,,,,,,,,,,
570,PT04M55.00S,2022-10-25T04:11:51.6Z,4,REGULAR,3pt,Jump Shot,[],1629008,66.04796320630749,53.431372549019606,1610612743,119,102,2022-10-25T04:11:57Z,5640000,17.0,267.0,1,right,M. Porter Jr. 26' 3PT  (18 PTS) (N. Jokic 9 AST),"[1629008, 203999]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,26.72,Made,,,,,,,,,,18.0,,,,N. Jokic,203999.0,9.0,,
572,PT04M39.00S,2022-10-25T04:12:08.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,5.863994743758213,48.03921568627451,1610612757,121,102,2022-10-25T04:12:20Z,5660000,10.0,3.0,1,left,J. Hart cutting Layup (6 PTS) (A. Simons 4 AST),"[1628404, 1629014]",1610612757.0,POR,cutting,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,1.01,Made,,,,,,,,,,6.0,,,,A. Simons,1629014.0,4.0,,
574,PT04M25.00S,2022-10-25T04:12:21.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,81.2910643889619,39.46078431372549,1610612743,121,102,2022-10-25T04:12:28Z,5680000,-53.0,123.0,1,right,MISS B. Brown 13' driving floating bank Shot,[1628971],1610612743.0,DEN,driving floating bank,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Center,13.42,Missed,,,,,,,,,,,,,,,,,,
575,PT04M23.00S,2022-10-25T04:12:23.1Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612757,121,102,2022-10-25T04:12:28Z,5690000,,,0,,J. Hart REBOUND (Off:4 Def:7),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),8-16 Center,,,574.0,11.0,7.0,4.0,,,,,,,,,,,,,,
576,PT04M07.00S,2022-10-25T04:12:39.3Z,4,REGULAR,3pt,Jump Shot,[],203081,12.302890932982917,3.1862745098039214,1610612757,124,102,2022-10-25T04:12:44Z,5700000,234.0,63.0,1,left,D. Lillard 24' 3PT  (31 PTS) (A. Simons 5 AST),"[203081, 1629014]",1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Right Corner 3,24+ Right,24.25,Made,,,,,,,,,,31.0,,,,A. Simons,1629014.0,5.0,,
578,PT04M07.00S,2022-10-25T04:12:47.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612743,124,102,2022-10-25T04:12:47Z,5720000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT04M07.00S,2022-10-25T04:13:42.4Z,4,REGULAR,substitution,out,[],203081,,,1610612743,124,102,2022-10-25T04:14:17Z,5730000,,,0,,SUB out: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT04M07.00S,2022-10-25T04:13:42.4Z,4,REGULAR,substitution,out,[],1629014,,,1610612743,124,102,2022-10-25T04:14:17Z,5740000,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT04M07.00S,2022-10-25T04:13:42.4Z,4,REGULAR,substitution,out,[],203924,,,1610612743,124,102,2022-10-25T04:14:17Z,5750000,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT04M07.00S,2022-10-25T04:13:42.4Z,4,REGULAR,substitution,out,[],1628404,,,1610612743,124,102,2022-10-25T04:14:17Z,5760000,,,0,,SUB out: J. Hart,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT04M07.00S,2022-10-25T04:13:42.4Z,4,REGULAR,substitution,out,[],203994,,,1610612743,124,102,2022-10-25T04:14:17Z,5770000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT04M07.00S,2022-10-25T04:13:42.4Z,4,REGULAR,substitution,out,[],1629008,,,1610612743,124,102,2022-10-25T04:14:17Z,5780000,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT04M07.00S,2022-10-25T04:13:42.4Z,4,REGULAR,substitution,out,[],203999,,,1610612743,124,102,2022-10-25T04:14:17Z,5790000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT04M07.00S,2022-10-25T04:13:42.4Z,4,REGULAR,substitution,out,[],203932,,,1610612743,124,102,2022-10-25T04:14:17Z,5800000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT04M07.00S,2022-10-25T04:13:42.4Z,4,REGULAR,substitution,in,[],1631133,,,1610612743,124,102,2022-10-25T04:14:17Z,5810000,,,0,,SUB in: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT04M07.00S,2022-10-25T04:13:42.4Z,4,REGULAR,substitution,in,[],1629234,,,1610612743,124,102,2022-10-25T04:14:17Z,5820000,,,0,,SUB in: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT04M07.00S,2022-10-25T04:13:42.4Z,4,REGULAR,substitution,in,[],1630535,,,1610612743,124,102,2022-10-25T04:14:17Z,5830000,,,0,,SUB in: G. Brown III,[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT04M07.00S,2022-10-25T04:13:42.4Z,4,REGULAR,substitution,in,[],1630553,,,1610612743,124,102,2022-10-25T04:14:17Z,5840000,,,0,,SUB in: K. Johnson,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT04M07.00S,2022-10-25T04:13:42.4Z,4,REGULAR,substitution,in,[],1629642,,,1610612743,124,102,2022-10-25T04:14:17Z,5850000,,,0,,SUB in: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT04M07.00S,2022-10-25T04:13:42.4Z,4,REGULAR,substitution,in,[],1631128,,,1610612743,124,102,2022-10-25T04:14:17Z,5860000,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT04M07.00S,2022-10-25T04:13:42.4Z,4,REGULAR,substitution,in,[],1628432,,,1610612743,124,102,2022-10-25T04:14:17Z,5870000,,,0,,SUB in: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT04M07.00S,2022-10-25T04:13:42.4Z,4,REGULAR,substitution,in,[],1630192,,,1610612743,124,102,2022-10-25T04:14:17Z,5880000,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT03M54.00S,2022-10-25T04:14:31.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630192,93.9060446780552,47.05882352941176,1610612743,124,104,2022-10-25T04:14:38Z,5890000,-15.0,5.0,1,right,Z. Nnaji cutting Layup (2 PTS) (B. Hyland 3 AST),"[1630192, 1630538]",1610612743.0,DEN,cutting,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,1.55,Made,,,,,,,,,,2.0,,,,B. Hyland,1630538.0,3.0,,
597,PT03M34.00S,2022-10-25T04:14:52.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630535,5.601182654402102,50.98039215686274,1610612757,126,104,2022-10-25T04:14:59Z,5910000,-5.0,0.0,1,left,G. Brown III driving Layup (2 PTS),[1630535],1610612757.0,POR,driving,,,Brown III,G. Brown III,,,,,Restricted Area,0-8 Center,0.49,Made,,,,,,,,,,2.0,,,,,,,,
598,PT03M34.00S,2022-10-25T04:14:54.8Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630192,,,1610612757,126,104,2022-10-25T04:15:02Z,5920000,,,0,,Z. Nnaji shooting personal FOUL (1 PF) (Brown III 1 FT),"[1630192, 1630535]",1610612743.0,DEN,shooting,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,,,,,,,202056.0,1.0,0.0,Brown III,1630535.0,,,,,,,,,
600,PT03M34.00S,2022-10-25T04:15:07.3Z,4,REGULAR,substitution,out,[],1628971,,,1610612757,126,104,2022-10-25T04:15:13Z,5940000,,,0,,SUB out: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT03M34.00S,2022-10-25T04:15:07.3Z,4,REGULAR,substitution,in,[],202397,,,1610612757,126,104,2022-10-25T04:15:13Z,5950000,,,0,,SUB in: I. Smith,[202397],1610612743.0,DEN,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT03M34.00S,2022-10-25T04:15:22.3Z,4,REGULAR,freethrow,1 of 1,[],1630535,,,1610612757,126,104,2022-10-25T04:15:26Z,5960000,,,0,,MISS G. Brown III Free Throw 1 of 1,[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
603,PT03M31.00S,2022-10-25T04:15:25.3Z,4,REGULAR,rebound,defensive,[],1631128,,,1610612743,126,104,2022-10-25T04:15:26Z,5970000,,,0,,C. Braun REBOUND (Off:0 Def:1),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,602.0,1.0,1.0,0.0,,,,,,,,,,,,,,
604,PT03M20.00S,2022-10-25T04:15:35.5Z,4,REGULAR,3pt,Jump Shot,[],1630538,89.30683311432325,96.81372549019608,1610612743,126,104,2022-10-25T04:15:39Z,5980000,234.0,48.0,1,right,MISS B. Hyland 3PT,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,Right Corner 3,24+ Right,23.9,Missed,,,,,,,,,,,,,,,,,,
605,PT03M17.00S,2022-10-25T04:15:38.5Z,4,REGULAR,rebound,defensive,[],1631133,,,1610612757,126,104,2022-10-25T04:15:39Z,5990000,,,0,,J. Walker REBOUND (Off:0 Def:1),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Right Corner 3,24+ Right,,,604.0,1.0,1.0,0.0,,,,,,,,,,,,,,
