actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
336,PT11M09.00S,2023-03-25T03:18:55.4Z,3,REGULAR,3pt,Jump Shot,[],1631101,70.51576872536137,16.911764705882355,1610612757,47,61,2023-03-25T03:19:00Z,3320000,False,-165.0,225.0,1,right,MISS S. Sharpe 27' 3PT,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,27.9,Missed,,,,,,,,,,,,,,,,,,
337,PT11M06.00S,2023-03-25T03:18:58.4Z,3,REGULAR,rebound,defensive,[],1630172,,,1610612741,47,61,2023-03-25T03:19:00Z,3330000,False,,,0,,P. Williams REBOUND (Off:1 Def:2),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,336.0,3.0,2.0,1.0,,,,,,
338,PT10M58.00S,2023-03-25T03:19:07.9Z,3,REGULAR,foul,personal,['2freethrow'],1629234,,,1610612741,47,61,2023-03-25T03:19:16Z,3340000,False,,,0,,D. Eubanks shooting personal FOUL (1 PF) (Caruso 2 FT),"[1629234, 1627936]",1610612757.0,POR,shooting,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201245.0,,,,,,,,,,1.0,0.0,Caruso,1627936.0
340,PT10M58.00S,2023-03-25T03:19:33.3Z,3,REGULAR,freethrow,1 of 2,[],1627936,,,1610612741,47,61,2023-03-25T03:19:33Z,3360000,False,,,0,,MISS A. Caruso Free Throw 1 of 2,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
341,PT10M58.00S,2023-03-25T03:19:33.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,47,61,2023-03-25T03:19:33Z,3370000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,340.0,,,,,,,,,
342,PT10M58.00S,2023-03-25T03:19:47.2Z,3,REGULAR,freethrow,2 of 2,[],1627936,,,1610612741,47,62,2023-03-25T03:19:47Z,3380000,False,,,0,,A. Caruso Free Throw 2 of 2 (1 PTS),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
343,PT10M45.00S,2023-03-25T03:20:02.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629234,87.46714848883047,47.549019607843135,1610612757,47,62,2023-03-25T03:20:07Z,3390000,False,-12.0,65.0,1,right,MISS D. Eubanks 6' turnaround Hook,[1629234],1610612757.0,POR,turnaround,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,6.64,Missed,,,,,,,,,,,,,,,,,,
344,PT10M43.00S,2023-03-25T03:20:04.2Z,3,REGULAR,rebound,defensive,[],201976,,,1610612741,47,62,2023-03-25T03:20:07Z,3400000,False,,,0,,P. Beverley REBOUND (Off:0 Def:3),[201976],1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,343.0,3.0,3.0,0.0,,,,,,
345,PT10M34.00S,2023-03-25T03:20:13.6Z,3,REGULAR,3pt,Jump Shot,[],201976,33.98488830486202,49.26470588235294,1610612741,47,62,2023-03-25T03:20:18Z,3410000,False,4.0,267.0,1,left,MISS P. Beverley 26' pullup 3PT,[201976],1610612741.0,CHI,pullup,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Center,26.7,Missed,,,,,,,,,,,,,,,,,,
346,PT10M31.00S,2023-03-25T03:20:16.6Z,3,REGULAR,rebound,defensive,[],1630570,,,1610612757,47,62,2023-03-25T03:20:18Z,3420000,False,,,0,,T. Watford REBOUND (Off:0 Def:5),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,Above the Break 3,24+ Center,,,,,,,,,,,345.0,5.0,5.0,0.0,,,,,,
347,PT10M17.00S,2023-03-25T03:20:29.6Z,3,REGULAR,2pt,Jump Shot,[],1629680,91.40932982917214,66.91176470588235,1610612757,49,62,2023-03-25T03:22:42Z,3430000,False,85.0,28.0,1,right,M. Thybulle 8' driving floating Jump Shot (5 PTS) (D. Eubanks 1 AST),"[1629680, 1629234]",1610612757.0,POR,driving floating,,,Thybulle,M. Thybulle,,,,,Mid-Range,8-16 Right,8.92,Made,5.0,D. Eubanks,1629234.0,1.0,,,,,,,,,,,,,,
349,PT10M06.00S,2023-03-25T03:20:40.6Z,3,REGULAR,2pt,Jump Shot,[],202696,18.2161629434954,21.813725490196077,1610612741,49,64,2023-03-25T03:20:46Z,3450000,False,141.0,119.0,1,left,N. Vucevic 18' Jump Shot (17 PTS) (A. Caruso 1 AST),"[202696, 1627936]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,16-24 Right Center,18.42,Made,17.0,A. Caruso,1627936.0,1.0,,,,,,,,,,,,,,
351,PT09M48.00S,2023-03-25T03:20:59.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,88.64980289093299,48.529411764705884,1610612757,49,64,2023-03-25T03:21:04Z,3470000,False,-7.0,54.0,1,right,MISS S. Sharpe driving Layup,[1631101],1610612757.0,POR,driving,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,5.47,Missed,,,,,,,,,,,,,,,,,,
353,PT09M45.00S,2023-03-25T03:21:02.1Z,3,REGULAR,rebound,defensive,[],201976,,,1610612741,49,64,2023-03-25T03:21:04Z,3490000,False,,,0,,P. Beverley REBOUND (Off:0 Def:4),[201976],1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,351.0,4.0,4.0,0.0,,,,,,
354,PT09M37.00S,2023-03-25T03:21:10.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630172,15.588042049934298,42.8921568627451,1610612741,49,64,2023-03-25T03:21:16Z,3500000,False,36.0,94.0,1,left,MISS P. Williams 10' driving Layup,[1630172],1610612741.0,CHI,driving,,,Williams,P. Williams,,,,,In The Paint (Non-RA),8-16 Center,10.05,Missed,,,,,,,,,,,,,,,,,,
355,PT09M32.00S,2023-03-25T03:21:15.9Z,3,REGULAR,rebound,offensive,[],202696,,,1610612741,49,64,2023-03-25T03:21:16Z,3510000,False,,,0,,N. Vucevic REBOUND (Off:2 Def:9),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,354.0,11.0,9.0,2.0,,,,,,
356,PT09M32.00S,2023-03-25T03:21:14.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202696,5.590000152587891,50.0,1610612741,49,66,2023-03-25T03:21:14Z,3520000,False,0.0,0.0,1,left,N. Vucevic tip Layup (19 PTS),[202696],1610612741.0,CHI,tip,,,Vucevic,N. Vucevic,,,,,Mid-Range,8-16 Left,0.0,Made,19.0,,,,,,,,,,,,,,,,,
357,PT09M21.00S,2023-03-25T03:21:25.5Z,3,REGULAR,turnover,bad pass,[],1629680,,,1610612757,49,66,2023-03-25T03:21:30Z,3530000,False,,,0,,M. Thybulle bad pass TURNOVER (2 TO),"[1629680, 202696]",1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,2.0,Vucevic,202696.0,,,,,,,,,,
358,PT09M21.00S,2023-03-25T03:21:25.5Z,3,REGULAR,steal,,[],202696,,,1610612741,49,66,2023-03-25T03:21:27Z,3540000,False,,,0,,N. Vucevic STEAL (1 STL),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
359,PT09M17.00S,2023-03-25T03:21:30.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627936,6.1268068331143235,49.754901960784316,1610612741,49,68,2023-03-25T03:21:48Z,3550000,False,1.0,5.0,1,left,A. Caruso running reverse Layup (3 PTS),[1627936],1610612741.0,CHI,running reverse,,,Caruso,A. Caruso,,,,,Restricted Area,0-8 Center,0.52,Made,3.0,,,,,,,,,,,,,,,,,
362,PT08M56.00S,2023-03-25T03:22:15.1Z,3,REGULAR,3pt,Jump Shot,[],1629680,87.72996057818659,94.36274509803921,1610612757,49,68,2023-03-25T03:22:20Z,3580000,False,222.0,63.0,1,right,MISS M. Thybulle 3PT,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Right Corner 3,24+ Right,23.05,Missed,,,,,,,,,,,,,,,,,,
363,PT08M52.00S,2023-03-25T03:22:18.1Z,3,REGULAR,rebound,offensive,[],1631101,,,1610612757,49,68,2023-03-25T03:22:18Z,3590000,False,,,0,,S. Sharpe REBOUND (Off:1 Def:1),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Right Corner 3,24+ Right,,,,,,,,,,,362.0,2.0,1.0,1.0,,,,,,
364,PT08M50.00S,2023-03-25T03:22:20.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1631101,72.7496714848883,14.705882352941178,1610612757,49,68,2023-03-25T03:22:26Z,3600000,False,-176.0,204.0,1,right,MISS S. Sharpe 26' step back 3PT,[1631101],1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,26.95,Missed,,,,,,,,,,,,,,,,,,
365,PT08M47.00S,2023-03-25T03:22:23.3Z,3,REGULAR,rebound,defensive,[],201976,,,1610612741,49,68,2023-03-25T03:22:26Z,3610000,False,,,0,,P. Beverley REBOUND (Off:0 Def:5),[201976],1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,364.0,5.0,5.0,0.0,,,,,,
366,PT08M39.00S,2023-03-25T03:22:31.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203897,6.652431011826544,50.98039215686274,1610612741,49,70,2023-03-25T03:22:37Z,3620000,False,-5.0,10.0,1,left,Z. LaVine driving finger roll Layup (25 PTS) (P. Beverley 1 AST),"[203897, 201976]",1610612741.0,CHI,driving finger roll,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,1.11,Made,25.0,P. Beverley,201976.0,1.0,,,,,,,,,,,,,,
368,PT08M39.00S,2023-03-25T03:22:40.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,49,70,2023-03-25T03:22:40Z,3640000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT08M39.00S,2023-03-25T03:24:59.2Z,3,REGULAR,substitution,out,[],1629680,,,1610612757,49,70,2023-03-25T03:25:15Z,3650000,False,,,0,,SUB out: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT08M39.00S,2023-03-25T03:24:59.2Z,3,REGULAR,substitution,in,[],1629629,,,1610612757,49,70,2023-03-25T03:25:15Z,3660000,False,,,0,,SUB in: C. Reddish,[1629629],1610612757.0,POR,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT08M22.00S,2023-03-25T03:25:42.4Z,3,REGULAR,foul,personal,['2freethrow'],201976,,,1610612757,49,70,2023-03-25T03:25:53Z,3670000,False,,,0,,P. Beverley shooting personal FOUL (2 PF) (Eubanks 2 FT),"[201976, 1629234]",1610612741.0,CHI,shooting,,,Beverley,P. Beverley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,204058.0,,,,,,,,,,2.0,0.0,Eubanks,1629234.0
373,PT08M22.00S,2023-03-25T03:26:06.7Z,3,REGULAR,freethrow,1 of 2,[],1629234,,,1610612757,50,70,2023-03-25T03:26:06Z,3690000,False,,,0,,D. Eubanks Free Throw 1 of 2 (9 PTS),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
374,PT08M22.00S,2023-03-25T03:26:21.2Z,3,REGULAR,freethrow,2 of 2,[],1629234,,,1610612757,51,70,2023-03-25T03:26:21Z,3700000,False,,,0,,D. Eubanks Free Throw 2 of 2 (10 PTS),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
375,PT08M07.00S,2023-03-25T03:26:37.8Z,3,REGULAR,3pt,Jump Shot,[],1627936,7.30946123521682,4.6568627450980395,1610612741,51,73,2023-03-25T03:26:42Z,3710000,False,227.0,16.0,1,left,A. Caruso 3PT  (6 PTS) (P. Beverley 2 AST),"[1627936, 201976]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Right Corner 3,24+ Right,22.73,Made,6.0,P. Beverley,201976.0,2.0,,,,,,,,,,,,,,
378,PT07M46.00S,2023-03-25T03:27:13.7Z,3,REGULAR,3pt,Jump Shot,[],1627853,69.59592641261499,21.323529411764707,1610612757,51,73,2023-03-25T03:27:18Z,3740000,False,-143.0,233.0,1,right,MISS R. Arcidiacono 27' 3PT,[1627853],1610612757.0,POR,,,,Arcidiacono,R. Arcidiacono,,,,,Above the Break 3,24+ Left Center,27.38,Missed,,,,,,,,,,,,,,,,,,
379,PT07M44.00S,2023-03-25T03:27:15.7Z,3,REGULAR,rebound,defensive,[],203897,,,1610612741,51,73,2023-03-25T03:27:18Z,3750000,False,,,0,,Z. LaVine REBOUND (Off:2 Def:2),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,378.0,4.0,2.0,2.0,,,,,,
380,PT07M33.00S,2023-03-25T03:27:26.6Z,3,REGULAR,3pt,Jump Shot,[],201976,9.543363994743759,4.6568627450980395,1610612741,51,73,2023-03-25T03:27:32Z,3760000,False,227.0,37.0,1,left,MISS P. Beverley 3PT,[201976],1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,Right Corner 3,24+ Right,22.97,Missed,,,,,,,,,,,,,,,,,,
381,PT07M29.00S,2023-03-25T03:27:30.6Z,3,REGULAR,rebound,defensive,[],1630570,,,1610612757,51,73,2023-03-25T03:27:32Z,3770000,False,,,0,,T. Watford REBOUND (Off:0 Def:6),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,Right Corner 3,24+ Right,,,,,,,,,,,380.0,6.0,6.0,0.0,,,,,,
382,PT07M20.00S,2023-03-25T03:27:40.8Z,3,REGULAR,foul,personal,['2freethrow'],202696,,,1610612757,51,73,2023-03-25T03:27:51Z,3780000,False,,,0,,N. Vucevic shooting personal FOUL (3 PF) (Watford 2 FT),"[202696, 1630570]",1610612741.0,CHI,shooting,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,204058.0,,,,,,,,,,3.0,0.0,Watford,1630570.0
384,PT07M20.00S,2023-03-25T03:28:01.0Z,3,REGULAR,freethrow,1 of 2,[],1630570,,,1610612757,52,73,2023-03-25T03:28:01Z,3800000,False,,,0,,T. Watford Free Throw 1 of 2 (7 PTS),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
385,PT07M20.00S,2023-03-25T03:28:04.4Z,3,REGULAR,substitution,out,[],1627853,,,1610612757,52,73,2023-03-25T03:28:19Z,3810000,False,,,0,,SUB out: R. Arcidiacono,[1627853],1610612757.0,POR,,,,Arcidiacono,R. Arcidiacono,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT07M20.00S,2023-03-25T03:28:04.4Z,3,REGULAR,substitution,in,[],1630553,,,1610612757,52,73,2023-03-25T03:28:19Z,3820000,False,,,0,,SUB in: K. Johnson,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT07M20.00S,2023-03-25T03:28:25.3Z,3,REGULAR,freethrow,2 of 2,[],1630570,,,1610612757,53,73,2023-03-25T03:28:25Z,3830000,False,,,0,,T. Watford Free Throw 2 of 2 (8 PTS),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
388,PT07M12.00S,2023-03-25T03:28:40.0Z,3,REGULAR,foul,personal,['2freethrow'],1629629,,,1610612741,53,73,2023-03-25T03:28:46Z,3840000,False,,,0,,C. Reddish shooting personal FOUL (2 PF) (Beverley 2 FT),"[1629629, 201976]",1610612757.0,POR,shooting,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,,,,,,,204058.0,,,,,,,,,,2.0,0.0,Beverley,201976.0
390,PT07M12.00S,2023-03-25T03:29:07.0Z,3,REGULAR,freethrow,1 of 2,[],201976,,,1610612741,53,74,2023-03-25T03:29:07Z,3860000,False,,,0,,P. Beverley Free Throw 1 of 2 (3 PTS),[201976],1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
391,PT07M12.00S,2023-03-25T03:29:21.4Z,3,REGULAR,freethrow,2 of 2,[],201976,,,1610612741,53,75,2023-03-25T03:29:21Z,3870000,False,,,0,,P. Beverley Free Throw 2 of 2 (4 PTS),[201976],1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
392,PT06M50.00S,2023-03-25T03:29:45.1Z,3,REGULAR,3pt,Jump Shot,[],1631101,90.62089356110381,4.411764705882353,1610612757,56,75,2023-03-25T03:29:51Z,3880000,False,-228.0,36.0,1,right,S. Sharpe 3PT step back (19 PTS) (K. Johnson 3 AST),"[1631101, 1630553]",1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,Left Corner 3,24+ Left,23.07,Made,19.0,K. Johnson,1630553.0,3.0,,,,,,,,,,,,,,
394,PT06M28.00S,2023-03-25T03:30:07.0Z,3,REGULAR,3pt,Jump Shot,[],1630172,22.552562417871222,87.99019607843137,1610612741,56,78,2023-03-25T03:30:12Z,3900000,False,-190.0,159.0,1,left,P. Williams 24' 3PT  (8 PTS) (P. Beverley 3 AST),"[1630172, 201976]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Left Center,24.81,Made,8.0,P. Beverley,201976.0,3.0,,,,,,,,,,,,,,
396,PT06M06.00S,2023-03-25T03:30:28.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630570,84.1819973718791,43.872549019607845,1610612757,58,78,2023-03-25T03:30:33Z,3920000,False,-31.0,96.0,1,right,T. Watford 10' floating Jump Shot (10 PTS) (C. Reddish 1 AST),"[1630570, 1629629]",1610612757.0,POR,floating,,,Watford,T. Watford,,,,,In The Paint (Non-RA),8-16 Center,10.09,Made,10.0,C. Reddish,1629629.0,1.0,,,,,,,,,,,,,,
398,PT05M56.00S,2023-03-25T03:30:39.4Z,3,REGULAR,2pt,Jump Shot,[],203897,9.806176084099869,66.91176470588235,1610612741,58,80,2023-03-25T03:31:47Z,3940000,False,-85.0,40.0,1,left,Z. LaVine 9' turnaround fadeaway bank Jump Shot (27 PTS),[203897],1610612741.0,CHI,turnaround fadeaway bank,,,LaVine,Z. LaVine,,,,,Mid-Range,8-16 Left,9.35,Made,27.0,,,,,,,,,,,,,,,,,
399,PT05M34.00S,2023-03-25T03:31:01.2Z,3,REGULAR,2pt,Hook,[],1629234,87.33574244415243,67.40196078431373,1610612757,60,80,2023-03-25T03:31:07Z,3950000,False,87.0,67.0,1,right,D. Eubanks 10' turnaround bank Hook (12 PTS) (K. Johnson 4 AST),"[1629234, 1630553]",1610612757.0,POR,turnaround bank,,,Eubanks,D. Eubanks,,,,,Mid-Range,8-16 Right,10.95,Made,12.0,K. Johnson,1630553.0,4.0,,,,,,,,,,,,,,
401,PT05M11.00S,2023-03-25T03:31:24.1Z,3,REGULAR,turnover,bad pass,[],202696,,,1610612741,60,80,2023-03-25T03:31:28Z,3970000,False,,,0,,N. Vucevic bad pass TURNOVER (4 TO),"[202696, 1629234]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,8-16 Center,,,,,,,,4.0,Eubanks,1629234.0,,,,,,,,,,
402,PT05M11.00S,2023-03-25T03:31:24.1Z,3,REGULAR,steal,,[],1629234,,,1610612757,60,80,2023-03-25T03:31:26Z,3980000,False,,,0,,D. Eubanks STEAL (2 STL),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
403,PT05M07.00S,2023-03-25T03:31:31.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630553,90.88370565045992,52.20588235294118,1610612757,60,80,2023-03-25T03:32:23Z,3990000,False,11.0,33.0,1,right,MISS K. Johnson driving Layup - blocked,"[1630553, 203897]",1610612757.0,POR,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,3.5,Missed,,,,,,,,,,,,,LaVine,203897.0,,,,
404,PT05M07.00S,2023-03-25T03:31:31.3Z,3,REGULAR,block,,[],203897,,,1610612757,60,80,2023-03-25T03:31:34Z,4000000,False,,,0,,Z. LaVine BLOCK (1 BLK),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
405,PT05M07.00S,2023-03-25T03:31:31.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,60,80,2023-03-25T03:31:47Z,4010000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,403.0,,,,,,,,,
406,PT05M07.00S,2023-03-25T03:31:36.5Z,3,REGULAR,substitution,out,[],1627936,,,1610612757,60,80,2023-03-25T03:31:50Z,4020000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT05M07.00S,2023-03-25T03:31:36.5Z,3,REGULAR,substitution,out,[],202696,,,1610612757,60,80,2023-03-25T03:31:50Z,4030000,False,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT05M07.00S,2023-03-25T03:31:36.5Z,3,REGULAR,substitution,in,[],1629632,,,1610612757,60,80,2023-03-25T03:31:50Z,4040000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT05M07.00S,2023-03-25T03:31:36.5Z,3,REGULAR,substitution,in,[],203083,,,1610612757,60,80,2023-03-25T03:31:50Z,4050000,False,,,0,,SUB in: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT05M04.00S,2023-03-25T03:32:03.0Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1631101,89.43823915900131,94.85294117647058,1610612757,60,80,2023-03-25T03:32:08Z,4060000,False,224.0,47.0,1,right,MISS S. Sharpe fadeaway 3PT,[1631101],1610612757.0,POR,fadeaway,,,Sharpe,S. Sharpe,,,,,Right Corner 3,24+ Right,22.91,Missed,,,,,,,,,,,,,,,,,,
411,PT05M02.00S,2023-03-25T03:32:05.0Z,3,REGULAR,rebound,defensive,[],201976,,,1610612741,60,80,2023-03-25T03:32:08Z,4070000,False,,,0,,P. Beverley REBOUND (Off:0 Def:6),[201976],1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,Right Corner 3,24+ Right,,,,,,,,,,,410.0,6.0,6.0,0.0,,,,,,
412,PT04M53.00S,2023-03-25T03:32:14.4Z,3,REGULAR,turnover,bad pass,[],1630172,,,1610612741,60,80,2023-03-25T03:32:18Z,4080000,False,,,0,,P. Williams bad pass TURNOVER (2 TO),"[1630172, 1630553]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Mid-Range,8-16 Left,,,,,,,,2.0,Johnson,1630553.0,,,,,,,,,,
413,PT04M53.00S,2023-03-25T03:32:14.4Z,3,REGULAR,steal,,[],1630553,,,1610612757,60,80,2023-03-25T03:32:16Z,4090000,False,,,0,,K. Johnson STEAL (2 STL),[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
414,PT04M37.00S,2023-03-25T03:32:30.3Z,3,REGULAR,turnover,bad pass,[],1631101,,,1610612757,60,80,2023-03-25T03:32:34Z,4100000,False,,,0,,S. Sharpe bad pass TURNOVER (2 TO),"[1631101, 203083]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,,,,,,,,2.0,Drummond,203083.0,,,,,,,,,,
415,PT04M37.00S,2023-03-25T03:32:30.3Z,3,REGULAR,steal,,[],203083,,,1610612741,60,80,2023-03-25T03:32:32Z,4110000,False,,,0,,A. Drummond STEAL (1 STL),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
416,PT04M24.00S,2023-03-25T03:32:43.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630172,29.77989487516426,76.47058823529412,1610612741,60,80,2023-03-25T03:32:49Z,4120000,False,-132.0,227.0,1,left,MISS P. Williams 26' 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Left Center,26.31,Missed,,,,,,,,,,,,,,,,,,
417,PT04M20.00S,2023-03-25T03:32:47.3Z,3,REGULAR,rebound,defensive,[],1629234,,,1610612757,60,80,2023-03-25T03:32:49Z,4130000,False,,,0,,D. Eubanks REBOUND (Off:1 Def:6),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,416.0,7.0,6.0,1.0,,,,,,
418,PT04M15.00S,2023-03-25T03:32:52.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630570,92.85479632063075,50.49019607843137,1610612757,62,80,2023-03-25T03:33:02Z,4140000,False,2.0,15.0,1,right,T. Watford running Layup (12 PTS),[1630570],1610612757.0,POR,running,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,1.49,Made,12.0,,,,,,,,,,,,,,,,,
419,PT04M15.00S,2023-03-25T03:33:03.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,62,80,2023-03-25T03:33:03Z,4150000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT04M15.00S,2023-03-25T03:35:15.3Z,3,REGULAR,substitution,out,[],1629234,,,1610612741,62,80,2023-03-25T03:35:34Z,4160000,False,,,0,,SUB out: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
