actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
415,PT04M44.00S,2023-03-02T04:39:25.9Z,3,REGULAR,substitution,in,[],1629629,,,1610612757,77,74,2023-03-02T04:39:38Z,4100000,False,,,0,,SUB in: C. Reddish,[1629629],1610612757.0,POR,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT04M44.00S,2023-03-02T04:39:25.9Z,3,REGULAR,substitution,in,[],1629637,,,1610612757,77,74,2023-03-02T04:39:38Z,4110000,False,,,0,,SUB in: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT04M44.00S,2023-03-02T04:39:25.9Z,3,REGULAR,substitution,in,[],1630230,,,1610612757,77,74,2023-03-02T04:39:38Z,4120000,False,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT04M44.00S,2023-03-02T04:39:53.9Z,3,REGULAR,freethrow,2 of 2,[],203081,,,1610612757,78,74,2023-03-02T04:39:53Z,4130000,False,,,0,,D. Lillard Free Throw 2 of 2 (28 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,28.0,,,,,,,,,,,,,,,,,
419,PT04M31.00S,2023-03-02T04:40:08.8Z,3,REGULAR,2pt,Jump Shot,[],1630184,21.369908015768726,47.549019607843135,1610612740,78,74,2023-03-02T04:40:14Z,4140000,False,12.0,148.0,1,left,MISS K. Lewis Jr. 14' pullup Shot,[1630184],1610612740.0,NOP,pullup,,,Lewis Jr.,K. Lewis Jr.,,,,,Mid-Range,8-16 Center,14.89,Missed,,,,,,,,,,,,,,,,,,
420,PT04M28.00S,2023-03-02T04:40:11.8Z,3,REGULAR,rebound,offensive,[],1630184,,,1610612740,78,74,2023-03-02T04:40:14Z,4150000,False,,,0,,K. Lewis Jr. REBOUND (Off:1 Def:0),[1630184],1610612740.0,NOP,,,,Lewis Jr.,K. Lewis Jr.,,,,,Mid-Range,8-16 Center,,,,419.0,1.0,0.0,1.0,,,,,,,,,,,,,
421,PT04M23.00S,2023-03-02T04:40:18.0Z,3,REGULAR,foul,personal,['2freethrow'],1629234,,,1610612740,78,74,2023-03-02T04:40:30Z,4160000,False,,,0,,D. Eubanks shooting personal FOUL (4 PF) (Hayes 2 FT),"[1629234, 1629637]",1610612757.0,POR,shooting,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627524.0,4.0,0.0,Hayes,1629637.0,,,,,,,,
423,PT04M23.00S,2023-03-02T04:40:46.8Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629637,,,1610612740,78,75,2023-03-02T04:40:46Z,4180000,False,,,0,,J. Hayes Free Throw 1 of 2 (9 PTS),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
424,PT04M23.00S,2023-03-02T04:40:52.7Z,3,REGULAR,substitution,out,[],1629234,,,1610612740,78,75,2023-03-02T04:41:09Z,4190000,False,,,0,,SUB out: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT04M23.00S,2023-03-02T04:40:52.7Z,3,REGULAR,substitution,in,[],1630570,,,1610612740,78,75,2023-03-02T04:41:09Z,4200000,False,,,0,,SUB in: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT04M23.00S,2023-03-02T04:40:46.8Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629637,,,1610612740,78,75,2023-03-02T04:41:29Z,4210000,False,,,0,,MISS J. Hayes Free Throw 2 of 2,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
427,PT04M18.00S,2023-03-02T04:40:51.8Z,3,REGULAR,rebound,defensive,[],1631101,,,1610612757,78,75,2023-03-02T04:41:29Z,4220000,False,,,0,,S. Sharpe REBOUND (Off:1 Def:2),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,426.0,3.0,2.0,1.0,,,,,,,,,,,,,
428,PT04M02.00S,2023-03-02T04:41:42.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631101,92.19776609724047,47.05882352941176,1610612757,80,75,2023-03-02T04:41:46Z,4230000,False,-15.0,21.0,1,right,S. Sharpe alley-oop DUNK (2 PTS) (T. Watford 5 AST),"[1631101, 1630570]",1610612757.0,POR,alley-oop,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,2.55,Made,2.0,,,,,,,,,,,,,,,T. Watford,1630570.0,5.0
430,PT03M49.00S,2023-03-02T04:41:55.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629637,8.754927726675426,49.754901960784316,1610612740,80,77,2023-03-02T04:42:00Z,4250000,False,1.0,30.0,1,left,J. Hayes cutting DUNK (11 PTS) (T. Murphy III 3 AST),"[1629637, 1630530]",1610612740.0,NOP,cutting,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,2.98,Made,11.0,,,,,,,,,,,,,,,T. Murphy III,1630530.0,3.0
432,PT03M39.00S,2023-03-02T04:42:04.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203081,92.85479632063075,52.20588235294118,1610612757,82,77,2023-03-02T04:42:09Z,4270000,False,11.0,15.0,1,right,D. Lillard driving Layup (30 PTS),[203081],1610612757.0,POR,driving,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,1.84,Made,30.0,,,,,,,,,,,,,,,,,
433,PT03M21.00S,2023-03-02T04:42:22.9Z,3,REGULAR,3pt,Jump Shot,[],1630530,8.623521681997373,3.1862745098039214,1610612740,82,80,2023-03-02T04:42:28Z,4280000,False,234.0,29.0,1,left,T. Murphy III 3PT  (3 PTS) (J. Hayes 1 AST),"[1630530, 1629637]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Right Corner 3,24+ Right,23.58,Made,3.0,,,,,,,,,,,,,,,J. Hayes,1629637.0,1.0
435,PT02M53.00S,2023-03-02T04:42:50.8Z,3,REGULAR,3pt,Jump Shot,[],203081,65.39093298291722,49.50980392156863,1610612757,82,80,2023-03-02T04:42:55Z,4300000,False,-2.0,273.0,1,right,MISS D. Lillard 27' 3PT,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,27.28,Missed,,,,,,,,,,,,,,,,,,
436,PT02M51.00S,2023-03-02T04:42:52.8Z,3,REGULAR,rebound,defensive,[],1627742,,,1610612740,82,80,2023-03-02T04:42:55Z,4310000,False,,,0,,B. Ingram REBOUND (Off:0 Def:5),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Center,,,,435.0,5.0,5.0,0.0,,,,,,,,,,,,,
437,PT02M38.00S,2023-03-02T04:43:06.2Z,3,REGULAR,2pt,Jump Shot,[],1627742,21.50131406044678,64.4607843137255,1610612740,82,80,2023-03-02T04:43:12Z,4320000,False,-72.0,150.0,1,left,MISS B. Ingram 16' step back Shot,[1627742],1610612740.0,NOP,step back,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Left Center,16.62,Missed,,,,,,,,,,,,,,,,,,
438,PT02M35.00S,2023-03-02T04:43:09.2Z,3,REGULAR,rebound,defensive,[],203081,,,1610612757,82,80,2023-03-02T04:43:12Z,4330000,False,,,0,,D. Lillard REBOUND (Off:0 Def:7),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Left Center,,,,437.0,7.0,7.0,0.0,,,,,,,,,,,,,
439,PT02M29.00S,2023-03-02T04:43:17.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203081,89.43823915900131,45.83333333333333,1610612757,84,80,2023-03-02T04:43:23Z,4340000,False,-21.0,47.0,1,right,D. Lillard driving floating Jump Shot (32 PTS),[203081],1610612757.0,POR,driving floating,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),0-8 Center,5.12,Made,32.0,,,,,,,,,,,,,,,,,
440,PT02M29.00S,2023-03-02T04:43:20.9Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630184,,,1610612757,84,80,2023-03-02T04:46:36Z,4350000,False,,,0,,K. Lewis Jr. shooting personal FOUL (2 PF) (Lillard 1 FT),"[1630184, 203081]",1610612740.0,NOP,shooting,,,Lewis Jr.,K. Lewis Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1627524.0,2.0,0.0,Lillard,203081.0,,,,,,,,
442,PT02M29.00S,2023-03-02T04:43:34.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,84,80,2023-03-02T04:43:39Z,4370000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT02M29.00S,2023-03-02T04:45:57.9Z,3,REGULAR,substitution,out,[],1629680,,,1610612757,84,80,2023-03-02T04:46:34Z,4380000,False,,,0,,SUB out: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT02M29.00S,2023-03-02T04:45:57.9Z,3,REGULAR,substitution,in,[],1629642,,,1610612757,84,80,2023-03-02T04:46:34Z,4390000,False,,,0,,SUB in: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT02M29.00S,2023-03-02T04:47:01.8Z,3,REGULAR,freethrow,1 of 1,[],203081,,,1610612757,85,80,2023-03-02T04:47:01Z,4400000,False,,,0,,D. Lillard Free Throw 1 of 1 (33 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,33.0,,,,,,,,,,,,,,,,,
446,PT02M13.00S,2023-03-02T04:47:19.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627742,8.886333771353483,55.14705882352941,1610612740,85,82,2023-03-02T04:47:24Z,4410000,False,-26.0,31.0,1,left,B. Ingram driving Layup (28 PTS),[1627742],1610612740.0,NOP,driving,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,4.03,Made,28.0,,,,,,,,,,,,,,,,,
447,PT01M58.00S,2023-03-02T04:47:34.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,91.93495400788436,55.63725490196079,1610612757,85,82,2023-03-02T04:47:39Z,4420000,False,28.0,23.0,1,right,MISS S. Sharpe driving Layup - blocked,"[1631101, 1629637]",1610612757.0,POR,driving,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,3.66,Missed,,,,,,,,,,,,,,Hayes,1629637.0,,,
448,PT01M58.00S,2023-03-02T04:47:34.1Z,3,REGULAR,block,,[],1629637,,,1610612757,85,82,2023-03-02T04:47:37Z,4430000,False,,,0,,J. Hayes BLOCK (2 BLK),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
449,PT01M58.00S,2023-03-02T04:47:34.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,85,82,2023-03-02T04:47:39Z,4440000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,,447.0,,,,,,,,,,,,,,,,
450,PT01M58.00S,2023-03-02T04:47:40.2Z,3,REGULAR,substitution,out,[],203081,,,1610612757,85,82,2023-03-02T04:47:43Z,4450000,False,,,0,,SUB out: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT01M58.00S,2023-03-02T04:47:40.2Z,3,REGULAR,substitution,in,[],1629014,,,1610612757,85,82,2023-03-02T04:47:43Z,4460000,False,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT01M50.00S,2023-03-02T04:48:03.9Z,3,REGULAR,turnover,lost ball,[],1629014,,,1610612757,85,82,2023-03-02T04:48:08Z,4470000,False,,,0,,A. Simons lost ball TURNOVER (1 TO),"[1629014, 1627742]",1610612757.0,POR,,,,Simons,A. Simons,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1.0,Ingram,1627742.0,,,,,
453,PT01M50.00S,2023-03-02T04:48:03.9Z,3,REGULAR,steal,,[],1627742,,,1610612740,85,82,2023-03-02T04:48:05Z,4480000,False,,,0,,B. Ingram STEAL (2 STL),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
454,PT01M48.00S,2023-03-02T04:48:07.2Z,3,REGULAR,foul,personal,['2freethrow'],1629629,,,1610612740,85,82,2023-03-02T04:48:20Z,4490000,False,,,0,,C. Reddish shooting personal FOUL (2 PF) (Hayes 2 FT),"[1629629, 1629637]",1610612757.0,POR,shooting,,,Reddish,C. Reddish,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627524.0,2.0,0.0,Hayes,1629637.0,,,,,,,,
456,PT01M48.00S,2023-03-02T04:48:44.5Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629637,,,1610612740,85,83,2023-03-02T04:48:44Z,4510000,False,,,0,,J. Hayes Free Throw 1 of 2 (12 PTS),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
457,PT01M48.00S,2023-03-02T04:48:47.4Z,3,REGULAR,substitution,out,[],1629014,,,1610612740,85,83,2023-03-02T04:48:52Z,4520000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT01M48.00S,2023-03-02T04:48:47.4Z,3,REGULAR,substitution,in,[],1630553,,,1610612740,85,83,2023-03-02T04:48:52Z,4530000,False,,,0,,SUB in: K. Johnson,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT01M48.00S,2023-03-02T04:49:02.3Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629637,,,1610612740,85,84,2023-03-02T04:49:02Z,4540000,False,,,0,,J. Hayes Free Throw 2 of 2 (13 PTS),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
460,PT01M30.00S,2023-03-02T04:49:21.8Z,3,REGULAR,3pt,Jump Shot,[],1631101,72.48685939553219,15.931372549019606,1610612757,85,84,2023-03-02T04:49:26Z,4550000,False,-170.0,206.0,1,right,MISS S. Sharpe 26' pullup 3PT,[1631101],1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,26.74,Missed,,,,,,,,,,,,,,,,,,
461,PT01M26.00S,2023-03-02T04:49:25.8Z,3,REGULAR,rebound,defensive,[],1627742,,,1610612740,85,84,2023-03-02T04:49:26Z,4560000,False,,,0,,B. Ingram REBOUND (Off:0 Def:6),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,,,,460.0,6.0,6.0,0.0,,,,,,,,,,,,,
462,PT01M17.00S,2023-03-02T04:49:34.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629637,9.674770039421814,50.245098039215684,1610612740,85,86,2023-03-02T04:49:39Z,4570000,False,-1.0,38.0,1,left,J. Hayes cutting Layup (15 PTS) (N. Marshall 1 AST),"[1629637, 1630230]",1610612740.0,NOP,cutting,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,3.84,Made,15.0,,,,,,,,,,,,,,,N. Marshall,1630230.0,1.0
464,PT01M04.00S,2023-03-02T04:49:49.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629637,,,1610612757,85,86,2023-03-02T04:50:06Z,4590000,False,,,0,,J. Hayes shooting personal FOUL (4 PF) (Reddish 2 FT),"[1629637, 1629629]",1610612740.0,NOP,shooting,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1627524.0,4.0,0.0,Reddish,1629629.0,,,,,,,,
466,PT01M04.00S,2023-03-02T04:50:14.5Z,3,REGULAR,freethrow,1 of 2,[],1629629,,,1610612757,86,86,2023-03-02T04:50:14Z,4610000,False,,,0,,C. Reddish Free Throw 1 of 2 (12 PTS),[1629629],1610612757.0,POR,,,,Reddish,C. Reddish,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
467,PT01M04.00S,2023-03-02T04:50:15.5Z,3,REGULAR,substitution,out,[],1630553,,,1610612757,86,86,2023-03-02T04:50:26Z,4620000,False,,,0,,SUB out: K. Johnson,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT01M04.00S,2023-03-02T04:50:15.5Z,3,REGULAR,substitution,out,[],1629637,,,1610612757,86,86,2023-03-02T04:50:26Z,4630000,False,,,0,,SUB out: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT01M04.00S,2023-03-02T04:50:15.5Z,3,REGULAR,substitution,in,[],203924,,,1610612757,86,86,2023-03-02T04:50:26Z,4640000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT01M04.00S,2023-03-02T04:50:15.5Z,3,REGULAR,substitution,in,[],1630529,,,1610612757,86,86,2023-03-02T04:50:26Z,4650000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT01M04.00S,2023-03-02T04:50:35.1Z,3,REGULAR,freethrow,2 of 2,[],1629629,,,1610612757,87,86,2023-03-02T04:50:35Z,4660000,False,,,0,,C. Reddish Free Throw 2 of 2 (13 PTS),[1629629],1610612757.0,POR,,,,Reddish,C. Reddish,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
472,PT00M49.20S,2023-03-02T04:50:56.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,15.719448094612352,55.88235294117647,1610612740,87,88,2023-03-02T04:52:03Z,4670000,False,-29.0,95.0,1,left,B. Ingram 9' fadeaway Jump Shot (30 PTS),[1627742],1610612740.0,NOP,fadeaway,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,9.97,Made,30.0,,,,,,,,,,,,,,,,,
473,PT00M49.20S,2023-03-02T04:51:00.1Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629642,,,1610612740,87,88,2023-03-02T04:51:06Z,4680000,False,,,0,,N. Little shooting personal FOUL (3 PF) (Ingram 1 FT),"[1629642, 1627742]",1610612757.0,POR,shooting,,,Little,N. Little,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,2715.0,3.0,0.0,Ingram,1627742.0,,,,,,,,
475,PT00M49.20S,2023-03-02T04:51:25.4Z,3,REGULAR,freethrow,1 of 1,[],1627742,,,1610612740,87,89,2023-03-02T04:51:25Z,4700000,False,,,0,,B. Ingram Free Throw 1 of 1 (31 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,Made,31.0,,,,,,,,,,,,,,,,,
476,PT00M37.10S,2023-03-02T04:51:41.1Z,3,REGULAR,violation,kicked ball,[],1630230,,,1610612757,87,89,2023-03-02T04:51:55Z,4710000,False,,,0,,N. Marshall kicked ball VIOLATION,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,201638.0,,,,,,,,,,,,
477,PT00M34.20S,2023-03-02T04:52:01.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630529,,,1610612757,87,89,2023-03-02T04:52:16Z,4720000,False,,,0,,H. Jones shooting personal FOUL (3 PF) (Grant 2 FT),"[1630529, 203924]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,2715.0,3.0,0.0,Grant,203924.0,,,,,,,,
479,PT00M34.20S,2023-03-02T04:52:26.4Z,3,REGULAR,freethrow,1 of 2,[],203924,,,1610612757,88,89,2023-03-02T04:52:26Z,4740000,False,,,0,,J. Grant Free Throw 1 of 2 (20 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
480,PT00M34.20S,2023-03-02T04:52:27.4Z,3,REGULAR,substitution,out,[],1630529,,,1610612757,88,89,2023-03-02T04:52:44Z,4750000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT00M34.20S,2023-03-02T04:52:27.4Z,3,REGULAR,substitution,in,[],1630700,,,1610612757,88,89,2023-03-02T04:52:44Z,4760000,False,,,0,,SUB in: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT00M34.20S,2023-03-02T04:52:51.1Z,3,REGULAR,freethrow,2 of 2,[],203924,,,1610612757,89,89,2023-03-02T04:52:51Z,4770000,False,,,0,,J. Grant Free Throw 2 of 2 (21 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
483,PT00M21.20S,2023-03-02T04:53:06.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203924,,,1610612740,89,89,2023-03-02T04:53:15Z,4780000,False,,,0,,J. Grant shooting personal FOUL (2 PF) (Marshall 2 FT),"[203924, 1630230]",1610612757.0,POR,shooting,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2715.0,2.0,0.0,Marshall,1630230.0,,,,,,,,
485,PT00M21.20S,2023-03-02T04:53:33.6Z,3,REGULAR,freethrow,1 of 2,[],1630230,,,1610612740,89,89,2023-03-02T04:53:33Z,4800000,False,,,0,,MISS N. Marshall Free Throw 1 of 2,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
486,PT00M21.20S,2023-03-02T04:53:33.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,89,89,2023-03-02T04:53:33Z,4810000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,485.0,,,,,,,,,,,,,,,,
487,PT00M21.20S,2023-03-02T04:53:35.7Z,3,REGULAR,substitution,out,[],1629642,,,1610612740,89,89,2023-03-02T04:53:44Z,4820000,False,,,0,,SUB out: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT00M21.20S,2023-03-02T04:53:35.7Z,3,REGULAR,substitution,out,[],1630184,,,1610612740,89,89,2023-03-02T04:53:44Z,4830000,False,,,0,,SUB out: K. Lewis Jr.,[1630184],1610612740.0,NOP,,,,Lewis Jr.,K. Lewis Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT00M21.20S,2023-03-02T04:53:35.7Z,3,REGULAR,substitution,out,[],1627742,,,1610612740,89,89,2023-03-02T04:53:44Z,4840000,False,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT00M21.20S,2023-03-02T04:53:35.7Z,3,REGULAR,substitution,in,[],203081,,,1610612740,89,89,2023-03-02T04:53:44Z,4850000,False,,,0,,SUB in: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT00M21.20S,2023-03-02T04:53:35.7Z,3,REGULAR,substitution,in,[],1630529,,,1610612740,89,89,2023-03-02T04:53:44Z,4860000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT00M21.20S,2023-03-02T04:53:35.7Z,3,REGULAR,substitution,in,[],1626196,,,1610612740,89,89,2023-03-02T04:53:44Z,4870000,False,,,0,,SUB in: J. Richardson,[1626196],1610612740.0,NOP,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT00M21.20S,2023-03-02T04:53:55.2Z,3,REGULAR,freethrow,2 of 2,[],1630230,,,1610612740,89,90,2023-03-02T04:53:55Z,4880000,False,,,0,,N. Marshall Free Throw 2 of 2 (5 PTS),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
494,PT00M01.50S,2023-03-02T04:54:17.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630570,91.67214191852825,59.068627450980394,1610612757,91,90,2023-03-02T04:54:22Z,4890000,False,45.0,26.0,1,right,T. Watford driving Layup (6 PTS),[1630570],1610612757.0,POR,driving,,,Watford,T. Watford,,,,,In The Paint (Non-RA),0-8 Center,5.21,Made,6.0,,,,,,,,,,,,,,,,,
496,PT00M00.00S,2023-03-02T04:54:29.0Z,3,REGULAR,3pt,Jump Shot,[],1630230,87.33574244415243,22.058823529411764,1610612740,91,90,2023-03-02T04:55:13Z,4910000,False,140.0,768.0,1,left,MISS N. Marshall 78' 3PT,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Mid-Range,8-16 Left,78.11,Missed,,,,,,,,,,,,,,,,,,
497,PT00M00.00S,2023-03-02T04:54:29.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612740,91,90,2023-03-02T04:55:13Z,4920000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Mid-Range,8-16 Left,,,,496.0,,,,,,,,,,,,,,,,
498,PT00M00.00S,2023-03-02T04:54:38.1Z,3,REGULAR,period,end,[],0,,,1610612740,91,90,2023-03-02T04:54:38Z,4930000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2023-03-02T04:55:20.8Z,4,REGULAR,substitution,out,['startperiod'],1631101,,,1610612740,91,90,2023-03-02T04:57:53Z,4940000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2023-03-02T04:55:20.8Z,4,REGULAR,substitution,out,['startperiod'],1630529,,,1610612740,91,90,2023-03-02T04:57:53Z,4950000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
