actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,turnoverTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
178,PT12M00.00S,2025-11-09T23:43:56.6Z,2,REGULAR,substitution,out,['startperiod'],1628401,,,1610612738,33,30,2025-11-09T23:44:21Z,1770000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2025-11-09T23:43:56.6Z,2,REGULAR,substitution,out,['startperiod'],1630573,,,1610612738,33,30,2025-11-09T23:44:21Z,1780000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2025-11-09T23:43:56.6Z,2,REGULAR,substitution,in,['startperiod'],1628371,,,1610612738,33,30,2025-11-09T23:44:21Z,1790000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2025-11-09T23:43:56.6Z,2,REGULAR,substitution,in,['startperiod'],1626145,,,1610612738,33,30,2025-11-09T23:44:21Z,1800000,False,,,0,,SUB in: T. Jones,[1626145],1610612753.0,ORL,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2025-11-09T23:43:56.6Z,2,REGULAR,substitution,in,['startperiod'],1630202,,,1610612738,33,30,2025-11-09T23:44:21Z,1810000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2025-11-09T23:43:56.6Z,2,REGULAR,substitution,in,['startperiod'],1642864,,,1610612738,33,30,2025-11-09T23:44:21Z,1820000,False,,,0,,SUB in: H. González,[1642864],1610612738.0,BOS,,,,González,H. González,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT12M00.00S,2025-11-09T23:43:56.6Z,2,REGULAR,substitution,in,['startperiod'],1629674,,,1610612738,33,30,2025-11-09T23:44:21Z,1830000,False,,,0,,SUB in: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT12M00.00S,2025-11-09T23:44:37.7Z,2,REGULAR,period,start,[],0,,,1610612738,33,30,2025-11-09T23:44:37Z,1840000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT11M39.00S,2025-11-09T23:44:58.1Z,2,REGULAR,2pt,Jump Shot,[],1629014,90.88370565045992,28.186274509803923,1610612738,33,32,2025-11-09T23:45:02Z,1850000,False,-109.0,33.0,1,right,A. Simons 11' pullup Jump Shot (11 PTS) (J. Walsh 1 AST),"[1629014, 1641775]",1610612738.0,BOS,pullup,,,Simons,A. Simons,,,,,Mid-Range,8-16 Left,,,,,,Made,11.0,,11.4,J. Walsh,1641775.0,1.0,,,,,,,,
188,PT11M23.00S,2025-11-09T23:45:14.4Z,2,REGULAR,3pt,Jump Shot,[],1628371,6.1268068331143235,96.32352941176471,1610612753,33,32,2025-11-09T23:45:18Z,1870000,False,-232.0,5.0,1,left,MISS J. Isaac 3PT,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,23.17,,,,,,,,,,,
189,PT11M19.00S,2025-11-09T23:45:18.4Z,2,REGULAR,rebound,defensive,[],1641775,,,1610612738,33,32,2025-11-09T23:45:18Z,1880000,False,,,0,,J. Walsh REBOUND (Off:1 Def:3),[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,188.0,4.0,3.0,1.0,,,,
190,PT11M05.00S,2025-11-09T23:45:31.4Z,2,REGULAR,3pt,Jump Shot,[],1629014,68.15045992115637,72.54901960784314,1610612738,33,35,2025-11-09T23:45:35Z,1890000,False,113.0,247.0,1,right,A. Simons 27' 3PT  (14 PTS) (J. Walsh 2 AST),"[1629014, 1641775]",1610612738.0,BOS,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,,,,,,Made,14.0,,27.14,J. Walsh,1641775.0,2.0,,,,,,,,
192,PT10M49.00S,2025-11-09T23:45:50.9Z,2,REGULAR,foul,personal,[],1641775,,,1610612753,33,35,2025-11-09T23:46:00Z,1910000,False,,,0,,J. Walsh personal FOUL (1 PF),"[1641775, 1628976]",1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,In The Paint (Non-RA),8-16 Center,1627524.0,1.0,0.0,Carter Jr.,1628976.0,,,,,,,,,,,,,,,
194,PT10M43.00S,2025-11-09T23:46:17.7Z,2,REGULAR,foul,personal,['2freethrow'],1630202,,,1610612753,33,35,2025-11-09T23:46:24Z,1930000,False,,,0,,P. Pritchard shooting personal FOUL (2 PF) (Wagner 2 FT),"[1630202, 1630532]",1610612738.0,BOS,shooting,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),0-8 Center,1162.0,2.0,0.0,Wagner,1630532.0,,,,,,,,,,,,,,,
196,PT10M43.00S,2025-11-09T23:46:42.5Z,2,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,34,35,2025-11-09T23:46:42Z,1950000,False,,,0,,F. Wagner Free Throw 1 of 2 (5 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
197,PT10M43.00S,2025-11-09T23:47:04.5Z,2,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,35,35,2025-11-09T23:47:04Z,1960000,False,,,0,,F. Wagner Free Throw 2 of 2 (6 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
198,PT10M35.00S,2025-11-09T23:47:15.2Z,2,REGULAR,foul,personal,['3freethrow'],1641710,,,1610612738,35,35,2025-11-09T23:47:31Z,1970000,False,,,0,,A. Black shooting personal FOUL (2 PF) (Simons 3 FT),"[1641710, 1629014]",1610612753.0,ORL,shooting,,,Black,A. Black,,,,,Above the Break 3,24+ Right Center,202901.0,2.0,0.0,Simons,1629014.0,,,,,,,,,,,,,,,
200,PT10M35.00S,2025-11-09T23:47:50.4Z,2,REGULAR,freethrow,1 of 3,[],1629014,,,1610612738,35,36,2025-11-09T23:47:50Z,1990000,False,,,0,,A. Simons Free Throw 1 of 3 (15 PTS),[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,
201,PT10M35.00S,2025-11-09T23:48:03.8Z,2,REGULAR,freethrow,2 of 3,[],1629014,,,1610612738,35,37,2025-11-09T23:48:03Z,2000000,False,,,0,,A. Simons Free Throw 2 of 3 (16 PTS),[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,,,,,,,,Made,16.0,,,,,,,,,,,,,
202,PT10M35.00S,2025-11-09T23:48:20.5Z,2,REGULAR,freethrow,3 of 3,[],1629014,,,1610612738,35,38,2025-11-09T23:48:20Z,2010000,False,,,0,,A. Simons Free Throw 3 of 3 (17 PTS),[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,,,,,,,,Made,17.0,,,,,,,,,,,,,
203,PT10M28.00S,2025-11-09T23:48:29.5Z,2,REGULAR,turnover,bad pass,[],1626145,,,1610612753,35,38,2025-11-09T23:48:37Z,2020000,False,,,0,,T. Jones bad pass TURNOVER (1 TO),"[1626145, 1642864]",1610612753.0,ORL,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,,,,,,1.0,,,,,,,,,González,1642864.0,,
204,PT10M28.00S,2025-11-09T23:48:29.5Z,2,REGULAR,steal,,[],1642864,,,1610612738,35,38,2025-11-09T23:48:32Z,2030000,False,,,0,,H. González STEAL (1 STL),[1642864],1610612738.0,BOS,,,,González,H. González,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
205,PT10M21.00S,2025-11-09T23:48:35.4Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629014,65.78515111695138,52.450980392156865,1610612738,35,41,2025-11-09T23:48:47Z,2040000,False,12.0,269.0,1,right,A. Simons 26' 3PT running (20 PTS) (P. Pritchard 1 AST),"[1629014, 1630202]",1610612738.0,BOS,running,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,,,,,,Made,20.0,,26.94,P. Pritchard,1630202.0,1.0,,,,,,,,
207,PT10M11.00S,2025-11-09T23:48:47.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641710,8.623521681997373,54.65686274509803,1610612753,35,41,2025-11-09T23:49:10Z,2060000,False,-23.0,29.0,1,left,MISS A. Black driving Layup - blocked,"[1641710, 1629674]",1610612753.0,ORL,driving,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,3.69,,,,,,,,,,Queta,1629674.0
208,PT10M11.00S,2025-11-09T23:48:47.7Z,2,REGULAR,block,,[],1629674,,,1610612753,35,41,2025-11-09T23:48:53Z,2070000,False,,,0,,N. Queta BLOCK (1 BLK),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
209,PT10M11.00S,2025-11-09T23:48:47.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,35,41,2025-11-09T23:48:56Z,2080000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,207.0,,,,,,,
211,PT10M02.00S,2025-11-09T23:49:15.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1641710,25.312089356110377,83.57843137254902,1610612753,35,41,2025-11-09T23:49:20Z,2100000,False,-168.0,185.0,1,left,MISS A. Black 25' 3PT,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,25.01,,,,,,,,,,,
212,PT09M58.00S,2025-11-09T23:49:19.8Z,2,REGULAR,rebound,defensive,[],1629014,,,1610612738,35,41,2025-11-09T23:49:20Z,2110000,False,,,0,,A. Simons REBOUND (Off:0 Def:1),[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,211.0,1.0,1.0,0.0,,,,
213,PT09M49.00S,2025-11-09T23:49:28.3Z,2,REGULAR,3pt,Jump Shot,[],1629014,66.04796320630749,30.392156862745097,1610612738,35,44,2025-11-09T23:49:35Z,2120000,False,-98.0,267.0,1,right,A. Simons 28' 3PT step back (23 PTS),[1629014],1610612738.0,BOS,step back,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,,,,,,Made,23.0,,28.4,,,,,,,,,,,
214,PT09M49.00S,2025-11-09T23:49:43.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,35,44,2025-11-09T23:49:43Z,2130000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT09M49.00S,2025-11-09T23:52:00.1Z,2,REGULAR,substitution,out,[],1641710,,,1610612753,35,44,2025-11-09T23:52:10Z,2140000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT09M49.00S,2025-11-09T23:52:00.1Z,2,REGULAR,substitution,out,[],1628371,,,1610612753,35,44,2025-11-09T23:52:10Z,2150000,False,,,0,,SUB out: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT09M49.00S,2025-11-09T23:52:00.1Z,2,REGULAR,substitution,in,[],1631094,,,1610612753,35,44,2025-11-09T23:52:10Z,2160000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT09M49.00S,2025-11-09T23:52:00.1Z,2,REGULAR,substitution,in,[],1630591,,,1610612753,35,44,2025-11-09T23:52:10Z,2170000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT09M34.00S,2025-11-09T23:52:44.2Z,2,REGULAR,foul,offensive,[],1628976,,,1610612753,35,44,2025-11-09T23:52:54Z,2180000,False,,,0,,W. Carter Jr. off-the-ball offensive FOUL (2 PF),"[1628976, 1642864]",1610612753.0,ORL,off-the-ball,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,16-24 Right Center,1162.0,2.0,0.0,González,1642864.0,,,,,,,,,,,,,,,
221,PT09M34.00S,2025-11-09T23:52:44.2Z,2,REGULAR,turnover,offensive foul,[],1628976,,,1610612753,35,44,2025-11-09T23:52:44Z,2200000,False,,,0,,W. Carter Jr. offensive foul TURNOVER (2 TO),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,16-24 Right Center,1162.0,,,,,,,2.0,,,,,,,,,,,,
222,PT09M23.00S,2025-11-09T23:53:15.7Z,2,REGULAR,turnover,traveling,[],1642864,,,1610612738,35,44,2025-11-09T23:53:22Z,2210000,False,,,0,,H. González traveling TURNOVER (1 TO),[1642864],1610612738.0,BOS,,,,González,H. González,,,,,In The Paint (Non-RA),8-16 Center,1162.0,,,,,,,1.0,,,,,,,,,,,,
223,PT09M07.00S,2025-11-09T23:53:42.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631094,7.046649145860711,44.36274509803921,1610612753,37,44,2025-11-09T23:53:48Z,2220000,False,28.0,14.0,1,left,P. Banchero driving Layup (2 PTS),[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,,3.14,,,,,,,,,,,
224,PT08M50.00S,2025-11-09T23:53:59.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630202,80.76544021024968,53.92156862745098,1610612738,37,46,2025-11-10T00:06:11Z,2230000,False,20.0,128.0,1,right,P. Pritchard 12' step back Jump Shot (2 PTS),[1630202],1610612738.0,BOS,step back,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,2.0,,12.98,,,,,,,,,,,
225,PT08M27.00S,2025-11-09T23:54:22.9Z,2,REGULAR,turnover,bad pass,[],1630591,,,1610612753,37,46,2025-11-09T23:54:28Z,2240000,False,,,0,,J. Suggs bad pass TURNOVER (1 TO),"[1630591, 1642864]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Mid-Range,8-16 Left,,,,,,,,1.0,,,,,,,,,González,1642864.0,,
226,PT08M27.00S,2025-11-09T23:54:22.9Z,2,REGULAR,steal,,[],1642864,,,1610612738,37,46,2025-11-09T23:54:25Z,2250000,False,,,0,,H. González STEAL (2 STL),[1642864],1610612738.0,BOS,,,,González,H. González,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
227,PT08M04.00S,2025-11-09T23:54:45.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630202,67.62483574244416,33.33333333333333,1610612738,37,46,2025-11-10T00:07:17Z,2260000,False,-83.0,252.0,1,right,MISS P. Pritchard 26' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,26.52,,,,,,,,,,,
228,PT08M04.00S,2025-11-09T23:54:45.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612738,37,46,2025-11-09T23:54:51Z,2270000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,227.0,,,,,,,
229,PT08M04.00S,2025-11-09T23:54:54.1Z,2,REGULAR,foul,personal,[],1631094,,,1610612738,37,46,2025-11-09T23:55:14Z,2280000,False,,,0,,P. Banchero loose ball personal FOUL (2 PF),"[1631094, 1629674]",1610612753.0,ORL,loose ball,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,1162.0,2.0,0.0,Queta,1629674.0,,,,,,,,,,,,,,,
231,PT08M04.00S,2025-11-09T23:55:05.0Z,2,REGULAR,substitution,out,[],1630532,,,1610612738,37,46,2025-11-09T23:55:10Z,2300000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT08M04.00S,2025-11-09T23:55:05.0Z,2,REGULAR,substitution,out,[],1628976,,,1610612738,37,46,2025-11-09T23:55:10Z,2310000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT08M04.00S,2025-11-09T23:55:05.0Z,2,REGULAR,substitution,in,[],1641783,,,1610612738,37,46,2025-11-09T23:55:10Z,2320000,False,,,0,,SUB in: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT08M04.00S,2025-11-09T23:55:05.0Z,2,REGULAR,substitution,in,[],1629048,,,1610612738,37,46,2025-11-09T23:55:10Z,2330000,False,,,0,,SUB in: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT08M04.00S,2025-11-09T23:55:15.8Z,2,REGULAR,substitution,out,[],1626145,,,1610612738,37,46,2025-11-09T23:55:18Z,2340000,False,,,0,,SUB out: T. Jones,[1626145],1610612753.0,ORL,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT08M04.00S,2025-11-09T23:55:15.8Z,2,REGULAR,substitution,in,[],1630217,,,1610612738,37,46,2025-11-09T23:55:18Z,2350000,False,,,0,,SUB in: D. Bane,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT07M54.00S,2025-11-09T23:55:39.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629674,90.19382391590013,64.2156862745098,1610612738,37,46,2025-11-10T00:03:51Z,2365000,False,71.0,40.0,1,right,MISS N. Queta 8' driving floating Shot,[1629674],1610612738.0,BOS,driving floating,,,Queta,N. Queta,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Missed,,,8.14,,,,,,,,,,,
248,PT07M54.00S,2025-11-09T23:55:39.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612753,37,46,2025-11-10T00:00:38Z,2372500,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,247.0,,,,,,,
239,PT07M54.00S,2025-11-09T23:56:02.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,37,46,2025-11-10T00:00:38Z,2380000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M54.00S,2025-11-09T23:58:53.0Z,2,REGULAR,substitution,out,[],1629674,,,1610612753,37,46,2025-11-10T00:00:38Z,2400000,False,,,0,,SUB out: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M54.00S,2025-11-09T23:58:53.0Z,2,REGULAR,substitution,in,[],1631169,,,1610612753,37,46,2025-11-10T00:00:38Z,2410000,False,,,0,,SUB in: J. Minott,[1631169],1610612738.0,BOS,,,,Minott,J. Minott,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT07M32.00S,2025-11-09T23:59:38.7Z,2,REGULAR,turnover,traveling,[],1630217,,,1610612753,37,46,2025-11-09T23:59:52Z,2420000,False,,,0,,D. Bane traveling TURNOVER (1 TO),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Mid-Range,8-16 Right,1162.0,,,,,,,1.0,,,,,,,,,,,,
244,PT07M18.00S,2025-11-10T00:00:07.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'defensivegoaltending']",1629014,91.67214191852825,53.92156862745098,1610612738,37,48,2025-11-10T00:08:56Z,2430000,False,20.0,26.0,1,right,A. Simons driving Layup (25 PTS),[1629014],1610612738.0,BOS,driving,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,,,,,,Made,25.0,,3.24,,,,,,,,,,,
245,PT07M18.00S,2025-11-10T00:00:12.8Z,2,REGULAR,violation,defensive goaltending,[],1629048,,,1610612738,37,48,2025-11-10T00:00:54Z,2440000,False,,,0,,G. Bitadze defensive goaltending VIOLATION,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,1162.0,,,,,,,,,,,,,,,,,,,
246,PT07M01.00S,2025-11-10T00:00:35.8Z,2,REGULAR,3pt,Jump Shot,[],1641783,11.12023653088042,3.431372549019608,1610612753,37,48,2025-11-10T00:00:57Z,2450000,False,233.0,52.0,1,left,MISS T. da Silva 3PT,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,23.85,,,,,,,,,,,
249,PT06M58.00S,2025-11-10T00:00:38.4Z,2,REGULAR,rebound,defensive,[],1642864,,,1610612738,37,48,2025-11-10T00:00:38Z,2460000,False,,,0,,H. González REBOUND (Off:0 Def:1),[1642864],1610612738.0,BOS,,,,González,H. González,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,246.0,1.0,1.0,0.0,,,,
250,PT06M40.00S,2025-11-10T00:00:56.2Z,2,REGULAR,3pt,Jump Shot,[],1629014,69.07030223390277,24.509803921568626,1610612738,37,48,2025-11-10T00:01:01Z,2470000,False,-127.0,238.0,1,right,MISS A. Simons 27' step back 3PT,[1629014],1610612738.0,BOS,step back,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,27.02,,,,,,,,,,,
251,PT06M37.00S,2025-11-10T00:00:59.2Z,2,REGULAR,rebound,defensive,[],1630217,,,1610612753,37,48,2025-11-10T00:01:01Z,2480000,False,,,0,,D. Bane REBOUND (Off:0 Def:1),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,250.0,1.0,1.0,0.0,,,,
252,PT06M31.00S,2025-11-10T00:01:08.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,6.521024967148489,53.67647058823529,1610612753,39,48,2025-11-10T00:01:44Z,2490000,False,-18.0,9.0,1,left,P. Banchero Layup (4 PTS) (G. Bitadze 1 AST),"[1631094, 1629048]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,,2.04,G. Bitadze,1629048.0,1.0,,,,,,,,
254,PT06M31.00S,2025-11-10T00:01:14.5Z,2,REGULAR,foul,personal,['1freethrow'],1629014,,,1610612753,39,48,2025-11-10T00:01:50Z,2510000,False,,,0,,A. Simons shooting personal FOUL (2 PF) (Banchero 1 FT),"[1629014, 1631094]",1610612738.0,BOS,shooting,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,1627524.0,2.0,0.0,Banchero,1631094.0,,,,,,,,,,,,,,,
256,PT06M31.00S,2025-11-10T00:01:29.8Z,2,REGULAR,substitution,out,[],1642864,,,1610612753,39,48,2025-11-10T00:01:38Z,2530000,False,,,0,,SUB out: H. González,[1642864],1610612738.0,BOS,,,,González,H. González,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT06M31.00S,2025-11-10T00:01:29.8Z,2,REGULAR,substitution,in,[],1627759,,,1610612753,39,48,2025-11-10T00:01:38Z,2540000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT06M31.00S,2025-11-10T00:01:54.1Z,2,REGULAR,freethrow,1 of 1,[],1631094,,,1610612753,40,48,2025-11-10T00:01:54Z,2550000,False,,,0,,P. Banchero Free Throw 1 of 1 (5 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
260,PT06M10.00S,2025-11-10T00:02:30.6Z,2,REGULAR,turnover,lost ball,[],1629014,,,1610612738,40,48,2025-11-10T00:10:59Z,2570000,False,,,0,,A. Simons lost ball TURNOVER (1 TO),"[1629014, 1630591]",1610612738.0,BOS,,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,,,,,,,,,Suggs,1630591.0,,
261,PT06M10.00S,2025-11-10T00:02:30.6Z,2,REGULAR,steal,,[],1630591,,,1610612753,40,48,2025-11-10T00:02:32Z,2580000,False,,,0,,J. Suggs STEAL (2 STL),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
262,PT06M06.00S,2025-11-10T00:02:34.7Z,2,REGULAR,turnover,out-of-bounds,[],1631094,,,1610612753,40,48,2025-11-10T00:02:48Z,2590000,False,,,0,,P. Banchero lost ball out-of-bounds TURNOVER (2 TO),[1631094],1610612753.0,ORL,lost ball,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Right Center,202901.0,,,,,,,2.0,,,,,,,,,,,,
263,PT05M46.00S,2025-11-10T00:02:55.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631169,90.88370565045992,56.127450980392155,1610612738,40,48,2025-11-10T00:12:31Z,2600000,False,31.0,33.0,1,right,MISS J. Minott cutting Layup,[1631169],1610612738.0,BOS,cutting,,,Minott,J. Minott,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,4.52,,,,,,,,,,,
264,PT05M44.00S,2025-11-10T00:02:57.7Z,2,REGULAR,rebound,defensive,[],1631094,,,1610612753,40,48,2025-11-10T00:03:00Z,2610000,False,,,0,,P. Banchero REBOUND (Off:0 Def:3),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,263.0,3.0,3.0,0.0,,,,
265,PT05M41.00S,2025-11-10T00:03:04.1Z,2,REGULAR,foul,personal,[],1641775,,,1610612753,40,48,2025-11-10T00:03:10Z,2620000,False,,,0,,J. Walsh personal FOUL (2 PF),"[1641775, 1631094]",1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,Mid-Range,16-24 Center,1162.0,2.0,0.0,Banchero,1631094.0,,,,,,,,,,,,,,,
267,PT05M41.00S,2025-11-10T00:03:11.8Z,2,REGULAR,substitution,out,[],1629048,,,1610612753,40,48,2025-11-10T00:03:24Z,2640000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
