actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
167,PT11M33.00S,2025-12-02T01:12:28.1Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1641710,86.81011826544021,46.07843137254902,1610612753,31,26,2025-12-02T01:36:24Z,1670000,False,-20.0,71.0,1,right,A. Black 7' turnaround Hook (4 PTS),[1641710],1610612753.0,ORL,turnaround,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,7.41,Made,4.0,,,,,,,,,,,,,,,,,
168,PT11M05.00S,2025-12-02T01:12:35.0Z,2,REGULAR,2pt,Jump Shot,[],1628975,23.340998685939553,51.9607843137255,1610612741,31,26,2025-12-02T01:12:43Z,1680000,False,-10.0,167.0,1,left,MISS J. Carter 16' Jump Shot,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,Mid-Range,16-24 Center,16.72,Missed,,,,,,,,,,,,,,,,,,
169,PT11M05.00S,2025-12-02T01:12:35.0Z,2,REGULAR,rebound,defensive,[],1628371,,,1610612753,31,26,2025-12-02T01:12:43Z,1690000,False,,,0,,J. Isaac REBOUND (Off:0 Def:2),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,168.0,2.0,2.0,0.0
170,PT10M58.00S,2025-12-02T01:12:42.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628371,88.51839684625493,44.85294117647059,1610612753,31,26,2025-12-02T01:23:34Z,1700000,False,-26.0,55.0,1,right,MISS J. Isaac 6' turnaround Shot,[1628371],1610612753.0,ORL,turnaround,,,Isaac,J. Isaac,,,,,In The Paint (Non-RA),0-8 Center,6.11,Missed,,,,,,,,,,,,,,,,,,
171,PT10M56.00S,2025-12-02T01:12:44.5Z,2,REGULAR,rebound,defensive,[],1642950,,,1610612741,31,26,2025-12-02T01:12:44Z,1710000,False,,,0,,L. Olbrich REBOUND (Off:0 Def:1),[1642950],1610612741.0,CHI,,,,Olbrich,L. Olbrich,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,170.0,1.0,1.0,0.0
172,PT10M47.00S,2025-12-02T01:12:54.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641763,6.915243101182654,46.07843137254902,1610612741,31,28,2025-12-02T01:24:11Z,1720000,False,20.0,13.0,1,left,J. Phillips driving DUNK (2 PTS) (E. Miller 1 AST),"[1641763, 1641801]",1610612741.0,CHI,driving,,,Phillips,J. Phillips,,,,,Restricted Area,0-8 Center,2.32,Made,2.0,E. Miller,1641801.0,1.0,,,,,,,,,,,,,,
174,PT10M42.00S,2025-12-02T01:13:03.3Z,2,REGULAR,foul,personal,[],1641763,,,1610612753,31,28,2025-12-02T01:15:17Z,1740000,False,,,0,,J. Phillips personal FOUL (1 PF),"[1641763, 1626145]",1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,203592.0,1.0,0.0,Jones,1626145.0,,,,,,,,,
176,PT10M42.00S,2025-12-02T01:13:24.7Z,2,REGULAR,substitution,out,[],1641801,,,1610612753,31,28,2025-12-02T01:13:36Z,1760000,False,,,0,,SUB out: E. Miller,[1641801],1610612741.0,CHI,,,,Miller,E. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT10M42.00S,2025-12-02T01:13:24.7Z,2,REGULAR,substitution,in,[],1641824,,,1610612753,31,28,2025-12-02T01:13:36Z,1770000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT10M29.00S,2025-12-02T01:13:46.4Z,2,REGULAR,foul,personal,['2freethrow'],1641824,,,1610612753,31,28,2025-12-02T01:13:58Z,1780000,False,,,0,,M. Buzelis shooting personal FOUL (1 PF) (Carter Jr. 2 FT),"[1641824, 1628976]",1610612741.0,CHI,shooting,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,,,,,202056.0,1.0,0.0,Carter Jr.,1628976.0,,,,,,,,,
180,PT10M29.00S,2025-12-02T01:14:35.9Z,2,REGULAR,freethrow,1 of 2,[],1628976,,,1610612753,32,28,2025-12-02T01:14:36Z,1800000,False,,,0,,W. Carter Jr. Free Throw 1 of 2 (8 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
181,PT10M29.00S,2025-12-02T01:14:54.4Z,2,REGULAR,freethrow,2 of 2,[],1628976,,,1610612753,33,28,2025-12-02T01:14:54Z,1810000,False,,,0,,W. Carter Jr. Free Throw 2 of 2 (9 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
182,PT10M07.00S,2025-12-02T01:15:17.3Z,2,REGULAR,3pt,Jump Shot,[],1630245,8.886333771353483,5.147058823529411,1610612741,33,31,2025-12-02T01:15:21Z,1820000,False,224.0,31.0,1,left,A. Dosunmu 3PT  (9 PTS) (M. Buzelis 1 AST),"[1630245, 1641824]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Right Corner 3,24+ Right,22.64,Made,9.0,M. Buzelis,1641824.0,1.0,,,,,,,,,,,,,,
184,PT09M40.00S,2025-12-02T01:15:43.4Z,2,REGULAR,2pt,Jump Shot,[],1630217,83.39356110381078,66.17647058823529,1610612753,35,31,2025-12-02T01:15:46Z,1840000,False,81.0,104.0,1,right,D. Bane 13' pullup Jump Shot (6 PTS) (W. Carter Jr. 1 AST),"[1630217, 1628976]",1610612753.0,ORL,pullup,,,Bane,D. Bane,,,,,Mid-Range,8-16 Right,13.14,Made,6.0,W. Carter Jr.,1628976.0,1.0,,,,,,,,,,,,,,
186,PT09M25.00S,2025-12-02T01:15:59.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641824,6.521024967148489,56.127450980392155,1610612741,35,31,2025-12-02T01:16:04Z,1860000,False,-31.0,9.0,1,left,MISS M. Buzelis driving Layup,[1641824],1610612741.0,CHI,driving,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,3.18,Missed,,,,,,,,,,,,,,,,,,
187,PT09M23.00S,2025-12-02T01:16:01.6Z,2,REGULAR,rebound,offensive,[],1642950,,,1610612741,35,31,2025-12-02T01:16:04Z,1870000,False,,,0,,L. Olbrich REBOUND (Off:1 Def:1),[1642950],1610612741.0,CHI,,,,Olbrich,L. Olbrich,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,186.0,2.0,1.0,1.0
188,PT09M21.00S,2025-12-02T01:16:03.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628975,27.414586070959263,79.41176470588235,1610612741,35,31,2025-12-02T01:16:09Z,1880000,False,-147.0,205.0,1,left,MISS J. Carter 25' 3PT,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left Center,25.25,Missed,,,,,,,,,,,,,,,,,,
189,PT09M19.00S,2025-12-02T01:16:05.4Z,2,REGULAR,rebound,offensive,[],1641824,,,1610612741,35,31,2025-12-02T01:16:09Z,1890000,False,,,0,,M. Buzelis REBOUND (Off:1 Def:1),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,188.0,2.0,1.0,1.0
190,PT09M19.00S,2025-12-02T01:16:10.1Z,2,REGULAR,foul,personal,[],1630217,,,1610612741,35,31,2025-12-02T01:16:47Z,1900000,False,,,0,,D. Bane personal FOUL (2 PF),"[1630217, 1642950]",1610612753.0,ORL,,,,Bane,D. Bane,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,204059.0,2.0,0.0,Olbrich,1642950.0,,,,,,,,,
192,PT09M19.00S,2025-12-02T01:16:15.7Z,2,REGULAR,substitution,out,[],1628975,,,1610612741,35,31,2025-12-02T01:16:25Z,1920000,False,,,0,,SUB out: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT09M19.00S,2025-12-02T01:16:15.7Z,2,REGULAR,substitution,out,[],1630245,,,1610612741,35,31,2025-12-02T01:16:25Z,1930000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT09M19.00S,2025-12-02T01:16:15.7Z,2,REGULAR,substitution,in,[],1630200,,,1610612741,35,31,2025-12-02T01:16:25Z,1940000,False,,,0,,SUB in: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT09M19.00S,2025-12-02T01:16:15.7Z,2,REGULAR,substitution,in,[],1630581,,,1610612741,35,31,2025-12-02T01:16:25Z,1950000,False,,,0,,SUB in: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT09M07.00S,2025-12-02T01:16:41.5Z,2,REGULAR,turnover,bad pass,[],1630581,,,1610612741,35,31,2025-12-02T01:16:50Z,1960000,False,,,0,,J. Giddey bad pass TURNOVER (4 TO),"[1630581, 1626145]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,4.0,Jones,1626145.0,,,,,,
197,PT09M07.00S,2025-12-02T01:16:41.5Z,2,REGULAR,steal,,[],1626145,,,1610612753,35,31,2025-12-02T01:16:43Z,1970000,False,,,0,,T. Jones STEAL (1 STL),[1626145],1610612753.0,ORL,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
198,PT09M03.00S,2025-12-02T01:16:48.7Z,2,REGULAR,foul,personal,['2freethrow'],1630581,,,1610612753,35,31,2025-12-02T01:17:02Z,1980000,False,,,0,,J. Giddey shooting personal FOUL (2 PF) (Isaac 2 FT),"[1630581, 1628371]",1610612741.0,CHI,shooting,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,,204059.0,2.0,0.0,Isaac,1628371.0,,,,,,,,,
200,PT09M03.00S,2025-12-02T01:17:19.5Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628371,,,1610612753,35,31,2025-12-02T01:17:43Z,2000000,False,,,0,,MISS J. Isaac Free Throw 1 of 2,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
201,PT09M03.00S,2025-12-02T01:17:19.5Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612753,35,31,2025-12-02T01:17:43Z,2010000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,,,
202,PT09M03.00S,2025-12-02T01:17:19.5Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1628371,,,1610612753,35,31,2025-12-02T01:17:43Z,2020000,False,,,0,,MISS J. Isaac Free Throw 2 of 2,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
203,PT09M01.00S,2025-12-02T01:17:21.5Z,2,REGULAR,rebound,offensive,[],1630217,,,1610612753,35,31,2025-12-02T01:17:43Z,2030000,False,,,0,,D. Bane REBOUND (Off:1 Def:1),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,202.0,2.0,1.0,1.0
204,PT09M01.00S,2025-12-02T01:17:42.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630217,91.01511169513797,52.20588235294118,1610612753,37,31,2025-12-02T01:17:47Z,2040000,False,11.0,32.0,1,right,D. Bane putback Layup (8 PTS),[1630217],1610612753.0,ORL,putback,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,3.38,Made,8.0,,,,,,,,,,,,,,,,,
205,PT09M01.00S,2025-12-02T01:17:51.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,37,31,2025-12-02T01:17:51Z,2050000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M46.00S,2025-12-02T01:21:31.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641824,9.543363994743759,44.11764705882353,1610612741,37,33,2025-12-02T01:26:27Z,2060000,False,29.0,37.0,1,left,M. Buzelis driving Layup (8 PTS) (L. Olbrich 1 AST),"[1641824, 1642950]",1610612741.0,CHI,driving,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),0-8 Center,4.74,Made,8.0,L. Olbrich,1642950.0,1.0,,,,,,,,,,,,,,
212,PT08M34.00S,2025-12-02T01:22:02.9Z,2,REGULAR,foul,personal,['2freethrow'],1642950,,,1610612753,37,33,2025-12-02T01:22:10Z,2100000,False,,,0,,L. Olbrich shooting personal FOUL (2 PF) (Bane 2 FT),"[1642950, 1630217]",1610612741.0,CHI,shooting,,,Olbrich,L. Olbrich,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,203592.0,2.0,0.0,Bane,1630217.0,,,,,,,,,
214,PT08M34.00S,2025-12-02T01:22:12.8Z,2,REGULAR,freethrow,1 of 2,[],1630217,,,1610612753,38,33,2025-12-02T01:22:12Z,2120000,False,,,0,,D. Bane Free Throw 1 of 2 (9 PTS),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
215,PT08M34.00S,2025-12-02T01:22:16.7Z,2,REGULAR,substitution,out,[],1630581,,,1610612753,38,33,2025-12-02T01:22:27Z,2130000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M34.00S,2025-12-02T01:22:16.7Z,2,REGULAR,substitution,in,[],1630245,,,1610612753,38,33,2025-12-02T01:22:27Z,2140000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M34.00S,2025-12-02T01:22:29.4Z,2,REGULAR,freethrow,2 of 2,[],1630217,,,1610612753,39,33,2025-12-02T01:22:29Z,2150000,False,,,0,,D. Bane Free Throw 2 of 2 (10 PTS),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
218,PT08M10.00S,2025-12-02T01:22:53.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641824,19.530223390275953,51.9607843137255,1610612741,39,33,2025-12-02T01:23:02Z,2160000,False,-10.0,131.0,1,left,MISS M. Buzelis 13' fadeaway Shot - blocked,"[1641824, 1628371]",1610612741.0,CHI,fadeaway,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),8-16 Center,13.15,Missed,,,,,,,,,,,,,Isaac,1628371.0,,,,
219,PT08M10.00S,2025-12-02T01:22:53.2Z,2,REGULAR,block,,[],1628371,,,1610612741,39,33,2025-12-02T01:22:56Z,2170000,False,,,0,,J. Isaac BLOCK (1 BLK),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
220,PT08M09.00S,2025-12-02T01:22:54.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612741,39,33,2025-12-02T01:23:02Z,2180000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,218.0,,,
221,PT08M09.00S,2025-12-02T01:22:59.1Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612741,39,33,2025-12-02T01:23:10Z,2190000,False,,,0,,CHI shot clock Team TURNOVER,[],1610612741.0,CHI,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,204059.0,,,,,,,,,,,,,
222,PT08M09.00S,2025-12-02T01:23:07.5Z,2,REGULAR,substitution,out,[],1641763,,,1610612753,39,33,2025-12-02T01:23:13Z,2200000,False,,,0,,SUB out: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M09.00S,2025-12-02T01:23:07.5Z,2,REGULAR,substitution,in,[],1630172,,,1610612753,39,33,2025-12-02T01:23:13Z,2210000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M57.00S,2025-12-02T01:23:26.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641710,74.98357424441524,17.892156862745097,1610612753,39,33,2025-12-02T01:23:31Z,2220000,False,-161.0,183.0,1,right,MISS A. Black 24' pullup 3PT,[1641710],1610612753.0,ORL,pullup,,,Black,A. Black,,,,,Above the Break 3,24+ Left Center,24.32,Missed,,,,,,,,,,,,,,,,,,
225,PT07M52.00S,2025-12-02T01:23:31.6Z,2,REGULAR,rebound,defensive,[],1630200,,,1610612741,39,33,2025-12-02T01:23:31Z,2230000,False,,,0,,T. Jones REBOUND (Off:0 Def:1),[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,224.0,1.0,1.0,0.0
226,PT07M50.00S,2025-12-02T01:23:32.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630245,5.995400788436268,47.549019607843135,1610612741,39,35,2025-12-02T01:23:37Z,2240000,False,12.0,4.0,1,left,A. Dosunmu running Layup (11 PTS) (T. Jones 2 AST),"[1630245, 1630200]",1610612741.0,CHI,running,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,1.29,Made,11.0,T. Jones,1630200.0,2.0,,,,,,,,,,,,,,
228,PT07M39.00S,2025-12-02T01:23:43.9Z,2,REGULAR,3pt,Jump Shot,[],1626145,69.85873850197109,70.58823529411765,1610612753,39,35,2025-12-02T01:23:56Z,2260000,False,103.0,231.0,1,right,MISS T. Jones 25' 3PT,[1626145],1610612753.0,ORL,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,25.27,Missed,,,,,,,,,,,,,,,,,,
229,PT07M35.00S,2025-12-02T01:23:47.2Z,2,REGULAR,rebound,defensive,[],1630172,,,1610612741,39,35,2025-12-02T01:23:47Z,2270000,False,,,0,,P. Williams REBOUND (Off:0 Def:2),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,228.0,2.0,2.0,0.0
230,PT07M28.00S,2025-12-02T01:23:53.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641824,6.389618922470433,54.166666666666664,1610612741,39,37,2025-12-02T01:24:01Z,2280000,False,-21.0,8.0,1,left,M. Buzelis running Layup (10 PTS),[1641824],1610612741.0,CHI,running,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,2.21,Made,10.0,,,,,,,,,,,,,,,,,
231,PT07M25.00S,2025-12-02T01:24:03.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641824,,,1610612753,39,37,2025-12-02T01:24:19Z,2290000,False,,,0,,M. Buzelis personal FOUL (2 PF) (Isaac 2 FT),"[1641824, 1628371]",1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Left Center,,,,,,,202056.0,2.0,0.0,Isaac,1628371.0,,,,,,,,,
233,PT07M25.00S,2025-12-02T01:24:50.0Z,2,REGULAR,freethrow,1 of 2,[],1628371,,,1610612753,40,37,2025-12-02T01:25:14Z,2310000,False,,,0,,J. Isaac Free Throw 1 of 2 (1 PTS),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
234,PT07M25.00S,2025-12-02T01:24:51.0Z,2,REGULAR,substitution,out,[],1642950,,,1610612753,40,37,2025-12-02T01:24:58Z,2320000,False,,,0,,SUB out: L. Olbrich,[1642950],1610612741.0,CHI,,,,Olbrich,L. Olbrich,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M25.00S,2025-12-02T01:24:51.0Z,2,REGULAR,substitution,in,[],202696,,,1610612753,40,37,2025-12-02T01:24:58Z,2330000,False,,,0,,SUB in: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M25.00S,2025-12-02T01:24:50.0Z,2,REGULAR,freethrow,2 of 2,[],1628371,,,1610612753,40,37,2025-12-02T01:25:14Z,2340000,False,,,0,,MISS J. Isaac Free Throw 2 of 2,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
237,PT07M22.00S,2025-12-02T01:24:53.0Z,2,REGULAR,rebound,defensive,[],1641824,,,1610612741,40,37,2025-12-02T01:25:14Z,2350000,False,,,0,,M. Buzelis REBOUND (Off:1 Def:2),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,236.0,3.0,2.0,1.0
238,PT07M11.00S,2025-12-02T01:25:24.2Z,2,REGULAR,3pt,Jump Shot,[],1630172,18.084756898817346,92.8921568627451,1610612741,40,37,2025-12-02T01:25:30Z,2360000,False,-214.0,117.0,1,left,MISS P. Williams 24' 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Left Center,24.46,Missed,,,,,,,,,,,,,,,,,,
239,PT07M05.00S,2025-12-02T01:25:30.2Z,2,REGULAR,rebound,defensive,[],1630217,,,1610612753,40,37,2025-12-02T01:25:30Z,2370000,False,,,0,,D. Bane REBOUND (Off:1 Def:2),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,238.0,3.0,2.0,1.0
240,PT07M03.00S,2025-12-02T01:25:36.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630245,,,1610612753,40,37,2025-12-02T01:25:52Z,2380000,False,,,0,,A. Dosunmu personal FOUL (2 PF) (Bane 2 FT),"[1630245, 1630217]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,203592.0,2.0,0.0,Bane,1630217.0,,,,,,,,,
242,PT07M03.00S,2025-12-02T01:26:04.2Z,2,REGULAR,freethrow,1 of 2,[],1630217,,,1610612753,41,37,2025-12-02T01:26:04Z,2400000,False,,,0,,D. Bane Free Throw 1 of 2 (11 PTS),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
243,PT07M03.00S,2025-12-02T01:26:04.9Z,2,REGULAR,substitution,out,[],1628371,,,1610612753,41,37,2025-12-02T01:26:09Z,2410000,False,,,0,,SUB out: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT07M03.00S,2025-12-02T01:26:04.9Z,2,REGULAR,substitution,in,[],1630532,,,1610612753,41,37,2025-12-02T01:26:09Z,2420000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT07M03.00S,2025-12-02T01:26:24.8Z,2,REGULAR,freethrow,2 of 2,[],1630217,,,1610612753,42,37,2025-12-02T01:26:24Z,2430000,False,,,0,,D. Bane Free Throw 2 of 2 (12 PTS),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
246,PT06M47.00S,2025-12-02T01:26:41.8Z,2,REGULAR,2pt,Jump Shot,[],1630172,21.50131406044678,58.333333333333336,1610612741,42,37,2025-12-02T01:26:49Z,2440000,False,-42.0,150.0,1,left,MISS P. Williams 15' pullup Shot,[1630172],1610612741.0,CHI,pullup,,,Williams,P. Williams,,,,,Mid-Range,8-16 Center,15.53,Missed,,,,,,,,,,,,,,,,,,
247,PT06M44.00S,2025-12-02T01:26:44.8Z,2,REGULAR,rebound,defensive,[],1641710,,,1610612753,42,37,2025-12-02T01:26:49Z,2450000,False,,,0,,A. Black REBOUND (Off:1 Def:3),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,246.0,4.0,3.0,1.0
248,PT06M31.00S,2025-12-02T01:26:59.0Z,2,REGULAR,3pt,Jump Shot,[],1630217,70.90998685939553,78.92156862745098,1610612753,42,37,2025-12-02T01:28:45Z,2460000,False,145.0,221.0,1,right,MISS D. Bane 26' pullup 3PT,[1630217],1610612753.0,ORL,pullup,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,26.4,Missed,,,,,,,,,,,,,,,,,,
249,PT06M24.00S,2025-12-02T01:27:06.0Z,2,REGULAR,rebound,offensive,[],1641710,,,1610612753,42,37,2025-12-02T01:27:08Z,2470000,False,,,0,,A. Black REBOUND (Off:2 Def:3),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,248.0,5.0,3.0,2.0
250,PT06M12.00S,2025-12-02T01:27:21.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641710,89.70105124835742,59.068627450980394,1610612753,42,37,2025-12-02T01:31:12Z,2480000,False,45.0,44.0,1,right,MISS A. Black 6' driving finger roll Layup,[1641710],1610612753.0,ORL,driving finger roll,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,6.34,Missed,,,,,,,,,,,,,,,,,,
251,PT06M12.00S,2025-12-02T01:27:21.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,42,37,2025-12-02T01:28:00Z,2490000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,250.0,,,
252,PT06M12.00S,2025-12-02T01:27:26.1Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612753,42,37,2025-12-02T01:27:34Z,2500000,False,,,0,,ORL shot clock Team TURNOVER,[],1610612753.0,ORL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,204059.0,,,,,,,,,,,,,
253,PT06M12.00S,2025-12-02T01:27:28.6Z,2,REGULAR,substitution,out,[],1630217,,,1610612741,42,37,2025-12-02T01:27:45Z,2510000,False,,,0,,SUB out: D. Bane,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
