actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
340,PT00M23.10S,2026-02-10T01:47:58.0Z,2,REGULAR,3pt,Jump Shot,[],1630532,11.383048620236531,3.9215686274509802,1610612753,51,52,2026-02-10T01:48:11Z,3380000,False,230.0,55.0,1,left,F. Wagner 3PT  (7 PTS) (P. Banchero 2 AST),"[1630532, 1631094]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Right Corner 3,24+ Right,23.68,Made,,,,,,,,,,,,,,,7.0,P. Banchero,1631094.0,2.0
344,PT00M03.40S,2026-02-10T01:48:23.8Z,2,REGULAR,2pt,Jump Shot,[],1629645,74.19513797634691,65.19607843137256,1610612749,51,54,2026-02-10T01:50:28Z,3400000,False,76.0,190.0,1,right,K. Porter Jr. 20' pullup Jump Shot (15 PTS),[1629645],1610612749.0,MIL,pullup,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,16-24 Right Center,20.47,Made,,,,,,,,,,,,,,,15.0,,,
345,PT00M01.00S,2026-02-10T01:48:29.6Z,2,REGULAR,2pt,Jump Shot,[],1630532,7.046649145860711,10.784313725490197,1610612753,51,54,2026-02-10T01:50:35Z,3410000,False,196.0,14.0,1,left,MISS F. Wagner 19' turnaround fadeaway Shot,[1630532],1610612753.0,ORL,turnaround fadeaway,,,Wagner,F. Wagner,,,,,Mid-Range,16-24 Right,19.66,Missed,,,,,,,,,,,,,,,,,,
346,PT00M01.00S,2026-02-10T01:48:29.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,51,54,2026-02-10T01:50:35Z,3420000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Mid-Range,16-24 Right,,,345.0,,,,,,,,,,,,,,,,,
347,PT00M00.00S,2026-02-10T01:48:36.2Z,2,REGULAR,period,end,[],0,,,1610612753,51,54,2026-02-10T01:48:36Z,3430000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2026-02-10T01:51:52.9Z,3,REGULAR,substitution,out,['startperiod'],1630532,,,1610612753,51,54,2026-02-10T02:04:35Z,3440000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2026-02-10T01:51:52.9Z,3,REGULAR,substitution,out,['startperiod'],1630579,,,1610612753,51,54,2026-02-10T02:04:35Z,3450000,False,,,0,,SUB out: J. Sims,[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2026-02-10T01:51:52.9Z,3,REGULAR,substitution,out,['startperiod'],203914,,,1610612753,51,54,2026-02-10T02:04:35Z,3460000,False,,,0,,SUB out: G. Harris,[203914],1610612749.0,MIL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2026-02-10T01:51:52.9Z,3,REGULAR,substitution,in,['startperiod'],1641710,,,1610612753,51,54,2026-02-10T02:04:35Z,3470000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2026-02-10T01:51:52.9Z,3,REGULAR,substitution,in,['startperiod'],1631157,,,1610612753,51,54,2026-02-10T02:04:35Z,3480000,False,,,0,,SUB in: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2026-02-10T01:51:52.9Z,3,REGULAR,substitution,in,['startperiod'],1628398,,,1610612753,51,54,2026-02-10T02:04:35Z,3490000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2026-02-10T02:04:29.8Z,3,REGULAR,period,start,[],0,,,1610612749,51,54,2026-02-10T02:04:36Z,3500000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT11M37.00S,2026-02-10T02:04:52.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,6.915243101182654,45.09803921568628,1610612749,51,56,2026-02-10T02:05:11Z,3510000,False,25.0,13.0,1,left,K. Kuzma driving Layup (3 PTS) (A. Green 1 AST),"[1628398, 1631260]",1610612749.0,MIL,driving,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,2.75,Made,,,,,,,,,,,,,,,3.0,A. Green,1631260.0,1.0
357,PT11M18.00S,2026-02-10T02:05:10.6Z,3,REGULAR,2pt,Jump Shot,[],1630217,77.7431011826544,55.392156862745104,1610612753,53,56,2026-02-10T02:05:22Z,3530000,False,27.0,157.0,1,right,D. Bane 15' pullup Jump Shot (16 PTS) (W. Carter Jr. 1 AST),"[1630217, 1628976]",1610612753.0,ORL,pullup,,,Bane,D. Bane,,,,,Mid-Range,8-16 Center,15.9,Made,,,,,,,,,,,,,,,16.0,W. Carter Jr.,1628976.0,1.0
358,PT10M59.00S,2026-02-10T02:05:30.0Z,3,REGULAR,turnover,bad pass,[],1628398,,,1610612749,53,56,2026-02-10T02:05:36Z,3540000,False,,,0,,K. Kuzma bad pass TURNOVER (4 TO),"[1628398, 1630591]",1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Mid-Range,8-16 Right,,,,,,,4.0,Suggs,1630591.0,,,,,,,,,,,
359,PT10M59.00S,2026-02-10T02:05:30.0Z,3,REGULAR,steal,,[],1630591,,,1610612753,53,56,2026-02-10T02:05:32Z,3550000,False,,,0,,J. Suggs STEAL (4 STL),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
361,PT10M45.00S,2026-02-10T02:05:43.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1631094,91.5407358738502,2.450980392156863,1610612753,56,56,2026-02-10T02:05:49Z,3560000,False,-238.0,27.0,1,right,P. Banchero 3PT  (6 PTS) (A. Black 1 AST),"[1631094, 1641710]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Left Corner 3,24+ Left,23.92,Made,,,,,,,,,,,,,,,6.0,A. Black,1641710.0,1.0
363,PT10M25.00S,2026-02-10T02:06:03.9Z,3,REGULAR,3pt,Jump Shot,[],1631157,14.931011826544022,4.411764705882353,1610612749,56,56,2026-02-10T02:06:08Z,3580000,False,228.0,88.0,1,left,MISS R. Rollins 24' 3PT,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Right Corner 3,24+ Right,24.43,Missed,,,,,,,,,,,,,,,,,,
364,PT10M21.00S,2026-02-10T02:06:07.9Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,56,56,2026-02-10T02:06:08Z,3590000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:5),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Right Corner 3,24+ Right,,,363.0,5.0,5.0,0.0,,,,,,,,,,,,,,
365,PT10M04.00S,2026-02-10T02:06:24.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,92.32917214191852,51.71568627450981,1610612753,56,56,2026-02-10T02:06:31Z,3600000,False,9.0,20.0,1,right,MISS P. Banchero driving Layup - blocked,"[1631094, 1626167]",1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,2.14,Missed,,,,,,,,,,,,,Turner,1626167.0,,,,
366,PT10M04.00S,2026-02-10T02:06:24.9Z,3,REGULAR,block,,[],1626167,,,1610612753,56,56,2026-02-10T02:06:28Z,3610000,False,,,0,,M. Turner BLOCK (5 BLK),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
367,PT09M59.00S,2026-02-10T02:06:29.9Z,3,REGULAR,rebound,offensive,[],1628976,,,1610612753,56,56,2026-02-10T02:06:31Z,3620000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:5),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,365.0,6.0,5.0,1.0,,,,,,,,,,,,,,
368,PT09M59.00S,2026-02-10T02:06:29.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628976,90.48948751642575,48.03921568627451,1610612753,58,56,2026-02-10T02:06:34Z,3630000,False,-10.0,37.0,1,right,W. Carter Jr. putback Layup (4 PTS),[1628976],1610612753.0,ORL,putback,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,3.82,Made,,,,,,,,,,,,,,,4.0,,,
369,PT09M53.00S,2026-02-10T02:06:35.6Z,3,REGULAR,3pt,Jump Shot,[],1626167,9.937582128777924,3.431372549019608,1610612749,58,59,2026-02-10T02:06:40Z,3640000,False,233.0,41.0,1,left,M. Turner 3PT  (8 PTS) (K. Porter Jr. 6 AST),"[1626167, 1629645]",1610612749.0,MIL,,,,Turner,M. Turner,,,,,Right Corner 3,24+ Right,23.64,Made,,,,,,,,,,,,,,,8.0,K. Porter Jr.,1629645.0,6.0
371,PT09M27.00S,2026-02-10T02:07:02.1Z,3,REGULAR,3pt,Jump Shot,[],1628976,93.11760840998686,3.6764705882352944,1610612753,58,59,2026-02-10T02:07:07Z,3660000,False,-232.0,12.0,1,right,MISS W. Carter Jr. 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Left Corner 3,24+ Left,23.19,Missed,,,,,,,,,,,,,,,,,,
372,PT09M25.00S,2026-02-10T02:07:04.1Z,3,REGULAR,rebound,defensive,[],1631260,,,1610612749,58,59,2026-02-10T02:07:07Z,3670000,False,,,0,,A. Green REBOUND (Off:1 Def:5),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Left Corner 3,24+ Left,,,371.0,6.0,5.0,1.0,,,,,,,,,,,,,,
373,PT09M17.00S,2026-02-10T02:07:12.1Z,3,REGULAR,3pt,Jump Shot,[],1626167,34.773324572930356,37.99019607843137,1610612749,58,59,2026-02-10T02:07:16Z,3680000,False,60.0,274.0,1,left,MISS M. Turner 28' 3PT,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,28.09,Missed,,,,,,,,,,,,,,,,,,
374,PT09M15.00S,2026-02-10T02:07:14.1Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,58,59,2026-02-10T02:08:01Z,3690000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:6),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Center,,,373.0,7.0,6.0,1.0,,,,,,,,,,,,,,
375,PT09M02.00S,2026-02-10T02:07:26.6Z,3,REGULAR,turnover,bad pass,[],1641710,,,1610612753,58,59,2026-02-10T02:07:32Z,3700000,False,,,0,,A. Black bad pass TURNOVER (1 TO),"[1641710, 1629645]",1610612753.0,ORL,,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,Porter Jr.,1629645.0,,,,,,,,,,,
376,PT09M02.00S,2026-02-10T02:07:26.6Z,3,REGULAR,steal,,[],1629645,,,1610612749,58,59,2026-02-10T02:10:14Z,3710000,False,,,0,,K. Porter Jr. STEAL (1 STL),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
377,PT08M57.00S,2026-02-10T02:07:32.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628398,7.5722733245729295,52.20588235294118,1610612749,58,59,2026-02-10T02:07:49Z,3720000,False,-11.0,19.0,1,left,MISS K. Kuzma running Layup,[1628398],1610612749.0,MIL,running,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,2.17,Missed,,,,,,,,,,,,,,,,,,
379,PT08M55.00S,2026-02-10T02:07:34.1Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,58,59,2026-02-10T02:12:56Z,3740000,False,,,0,,P. Banchero REBOUND (Off:0 Def:3),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,377.0,3.0,3.0,0.0,,,,,,,,,,,,,,
380,PT08M50.00S,2026-02-10T02:07:38.4Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],1630217,92.11563731931669,90.95435049019608,1610612753,60,59,2026-02-10T02:13:53Z,3750000,False,205.0,22.0,1,right,D. Bane 20' running Jump Shot (18 PTS) (A. Black 2 AST),"[1630217, 1641710]",1610612753.0,ORL,running,,,Bane,D. Bane,,,,,Mid-Range,16-24 Right,20.59,Made,,,,,,,,,,,,,,,18.0,A. Black,1641710.0,2.0
382,PT08M30.00S,2026-02-10T02:08:08.9Z,3,REGULAR,foul,personal,['2freethrow'],1630217,,,1610612749,60,59,2026-02-10T02:08:20Z,3770000,False,,,0,,D. Bane shooting personal FOUL (2 PF) (Turner 2 FT),"[1630217, 1626167]",1610612753.0,ORL,shooting,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1628951.0,2.0,0.0,Turner,1626167.0,,,,,,
385,PT08M30.00S,2026-02-10T02:08:51.6Z,3,REGULAR,freethrow,1 of 2,[],1626167,,,1610612749,60,59,2026-02-10T02:08:51Z,3800000,False,,,0,,MISS M. Turner Free Throw 1 of 2,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
386,PT08M30.00S,2026-02-10T02:08:51.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,60,59,2026-02-10T02:08:51Z,3810000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,385.0,,,,,,,,,,,,,,,,,
387,PT08M30.00S,2026-02-10T02:08:51.6Z,3,REGULAR,freethrow,2 of 2,[],1626167,,,1610612749,60,59,2026-02-10T02:09:15Z,3820000,False,,,0,,MISS M. Turner Free Throw 2 of 2,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
388,PT08M28.00S,2026-02-10T02:08:53.6Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,60,59,2026-02-10T02:09:15Z,3830000,False,,,0,,P. Banchero REBOUND (Off:0 Def:4),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,387.0,4.0,4.0,0.0,,,,,,,,,,,,,,
389,PT08M18.00S,2026-02-10T02:09:20.5Z,3,REGULAR,foul,personal,['2freethrow'],1629645,,,1610612753,60,59,2026-02-10T02:09:30Z,3840000,False,,,0,,K. Porter Jr. shooting personal FOUL (3 PF) (Bane 2 FT),"[1629645, 1630217]",1610612749.0,MIL,shooting,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,2530.0,3.0,0.0,Bane,1630217.0,,,,,,
391,PT08M18.00S,2026-02-10T02:09:52.9Z,3,REGULAR,freethrow,1 of 2,[],1630217,,,1610612753,61,59,2026-02-10T02:09:52Z,3860000,False,,,0,,D. Bane Free Throw 1 of 2 (19 PTS),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,Made,,,,,,,,,,,,,,,19.0,,,
392,PT08M18.00S,2026-02-10T02:10:09.7Z,3,REGULAR,freethrow,2 of 2,[],1630217,,,1610612753,62,59,2026-02-10T02:10:09Z,3870000,False,,,0,,D. Bane Free Throw 2 of 2 (20 PTS),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,Made,,,,,,,,,,,,,,,20.0,,,
393,PT07M59.00S,2026-02-10T02:10:32.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631157,9.017739816031538,45.09803921568628,1610612749,62,59,2026-02-10T02:16:49Z,3880000,False,25.0,32.0,1,left,MISS R. Rollins finger roll Layup,[1631157],1610612749.0,MIL,finger roll,,,Rollins,R. Rollins,,,,,Restricted Area,0-8 Center,4.05,Missed,,,,,,,,,,,,,,,,,,
394,PT07M57.00S,2026-02-10T02:10:34.7Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,62,59,2026-02-10T02:16:49Z,3890000,False,,,0,,P. Banchero REBOUND (Off:0 Def:5),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,393.0,5.0,5.0,0.0,,,,,,,,,,,,,,
395,PT07M51.00S,2026-02-10T02:10:38.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1641710,93.51182654402102,49.754901960784316,1610612753,64,59,2026-02-10T02:10:48Z,3900000,False,-1.0,8.0,1,right,A. Black running DUNK (13 PTS),[1641710],1610612753.0,ORL,running,,,Black,A. Black,,,,,Restricted Area,0-8 Center,0.86,Made,,,,,,,,,,,,,,,13.0,,,
396,PT07M51.00S,2026-02-10T02:10:48.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,64,59,2026-02-10T02:10:48Z,3910000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT07M26.00S,2026-02-10T02:14:37.5Z,3,REGULAR,turnover,lost ball,[],1631157,,,1610612749,64,59,2026-02-10T02:14:41Z,3920000,False,,,0,,R. Rollins lost ball TURNOVER (3 TO),"[1631157, 1628976]",1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,3.0,Carter Jr.,1628976.0,,,,,,,,,,,
398,PT07M26.00S,2026-02-10T02:14:37.5Z,3,REGULAR,steal,,[],1628976,,,1610612753,64,59,2026-02-10T02:14:40Z,3930000,False,,,0,,W. Carter Jr. STEAL (2 STL),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
399,PT07M05.00S,2026-02-10T02:14:58.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631094,89.17542706964521,50.0,1610612753,64,59,2026-02-10T02:18:28Z,3940000,False,0.0,49.0,1,right,MISS P. Banchero driving floating Shot,[1631094],1610612753.0,ORL,driving floating,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,4.93,Missed,,,,,,,,,,,,,,,,,,
400,PT07M03.00S,2026-02-10T02:15:00.0Z,3,REGULAR,rebound,defensive,[],1631157,,,1610612749,64,59,2026-02-10T02:15:03Z,3950000,False,,,0,,R. Rollins REBOUND (Off:0 Def:6),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,In The Paint (Non-RA),0-8 Center,,,399.0,6.0,6.0,0.0,,,,,,,,,,,,,,
401,PT06M51.00S,2026-02-10T02:15:14.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,7.30946123521682,55.88235294117647,1610612749,64,61,2026-02-10T02:19:16Z,3960000,False,-29.0,16.0,1,left,K. Porter Jr. driving finger roll Layup (17 PTS) (M. Turner 1 AST),"[1629645, 1626167]",1610612749.0,MIL,driving finger roll,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,3.36,Made,,,,,,,,,,,,,,,17.0,M. Turner,1626167.0,1.0
402,PT06M51.00S,2026-02-10T02:15:18.8Z,3,REGULAR,foul,personal,['1freethrow'],1628976,,,1610612749,64,61,2026-02-10T02:15:47Z,3970000,False,,,0,,W. Carter Jr. shooting personal FOUL (3 PF) (Porter Jr. 1 FT),"[1628976, 1629645]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627963.0,3.0,1.0,Porter Jr.,1629645.0,,,,,,
404,PT06M51.00S,2026-02-10T02:15:29.9Z,3,REGULAR,substitution,out,[],1630591,,,1610612749,64,61,2026-02-10T02:16:49Z,3990000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT06M51.00S,2026-02-10T02:15:29.9Z,3,REGULAR,substitution,in,[],1642859,,,1610612749,64,61,2026-02-10T02:16:49Z,4000000,False,,,0,,SUB in: J. Richardson,[1642859],1610612753.0,ORL,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT06M51.00S,2026-02-10T02:15:50.4Z,3,REGULAR,freethrow,1 of 1,[],1629645,,,1610612749,64,62,2026-02-10T02:15:50Z,4010000,False,,,0,,K. Porter Jr. Free Throw 1 of 1 (18 PTS),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,Made,,,,,,,,,,,,,,,18.0,,,
407,PT06M41.00S,2026-02-10T02:16:04.5Z,3,REGULAR,foul,personal,['2freethrow'],1626167,,,1610612753,64,62,2026-02-10T02:16:12Z,4020000,False,,,0,,M. Turner shooting personal FOUL (2 PF) (Black 2 FT),"[1626167, 1641710]",1610612749.0,MIL,shooting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627963.0,2.0,0.0,Black,1641710.0,,,,,,
409,PT06M41.00S,2026-02-10T02:16:38.3Z,3,REGULAR,freethrow,1 of 2,[],1641710,,,1610612753,65,62,2026-02-10T02:16:38Z,4040000,False,,,0,,A. Black Free Throw 1 of 2 (14 PTS),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,Made,,,,,,,,,,,,,,,14.0,,,
410,PT06M41.00S,2026-02-10T02:16:39.6Z,3,REGULAR,substitution,out,[],1630217,,,1610612753,65,62,2026-02-10T02:16:43Z,4050000,False,,,0,,SUB out: D. Bane,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT06M41.00S,2026-02-10T02:16:39.6Z,3,REGULAR,substitution,in,[],1641783,,,1610612753,65,62,2026-02-10T02:16:43Z,4060000,False,,,0,,SUB in: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT06M41.00S,2026-02-10T02:16:59.5Z,3,REGULAR,freethrow,2 of 2,[],1641710,,,1610612753,66,62,2026-02-10T02:16:59Z,4070000,False,,,0,,A. Black Free Throw 2 of 2 (15 PTS),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,Made,,,,,,,,,,,,,,,15.0,,,
413,PT06M31.00S,2026-02-10T02:17:13.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629645,10.200394218134035,56.372549019607845,1610612749,66,62,2026-02-10T02:22:00Z,4080000,False,-32.0,43.0,1,left,MISS K. Porter Jr. fadeaway bank Shot,[1629645],1610612749.0,MIL,fadeaway bank,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.39,Missed,,,,,,,,,,,,,,,,,,
414,PT06M29.00S,2026-02-10T02:17:15.3Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,66,62,2026-02-10T02:17:17Z,4090000,False,,,0,,P. Banchero REBOUND (Off:0 Def:6),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,413.0,6.0,6.0,0.0,,,,,,,,,,,,,,
415,PT06M24.00S,2026-02-10T02:17:20.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1642859,91.5407358738502,95.83333333333334,1610612753,66,62,2026-02-10T02:22:45Z,4100000,False,229.0,27.0,1,right,MISS J. Richardson running 3PT,[1642859],1610612753.0,ORL,running,,,Richardson,J. Richardson,,,,,Right Corner 3,24+ Right,23.08,Missed,,,,,,,,,,,,,,,,,,
416,PT06M21.00S,2026-02-10T02:17:23.1Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612749,66,62,2026-02-10T02:17:24Z,4110000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:3),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Right Corner 3,24+ Right,,,415.0,3.0,3.0,0.0,,,,,,,,,,,,,,
417,PT06M14.00S,2026-02-10T02:17:30.6Z,3,REGULAR,2pt,Jump Shot,[],1631157,19.267411300919843,23.52941176470588,1610612749,66,62,2026-02-10T02:23:17Z,4120000,False,132.0,129.0,1,left,MISS R. Rollins 18' step back Shot,[1631157],1610612749.0,MIL,step back,,,Rollins,R. Rollins,,,,,Mid-Range,16-24 Right Center,18.46,Missed,,,,,,,,,,,,,,,,,,
418,PT06M10.00S,2026-02-10T02:17:34.6Z,3,REGULAR,rebound,offensive,[],1626167,,,1610612749,66,62,2026-02-10T02:17:37Z,4130000,False,,,0,,M. Turner REBOUND (Off:2 Def:2),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Right Center,,,417.0,4.0,2.0,2.0,,,,,,,,,,,,,,
419,PT06M09.00S,2026-02-10T02:17:35.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626167,7.703679369250986,54.166666666666664,1610612749,66,64,2026-02-10T02:17:41Z,4140000,False,-21.0,20.0,1,left,M. Turner putback Layup (10 PTS),[1626167],1610612749.0,MIL,putback,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,2.88,Made,,,,,,,,,,,,,,,10.0,,,
420,PT05M55.00S,2026-02-10T02:17:49.1Z,3,REGULAR,3pt,Jump Shot,[],1641710,70.38436268068331,22.30392156862745,1610612753,66,64,2026-02-10T02:17:55Z,4150000,False,-138.0,226.0,1,right,MISS A. Black 26' 3PT,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Left Center,26.5,Missed,,,,,,,,,,,,,,,,,,
421,PT05M51.00S,2026-02-10T02:17:53.1Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612749,66,64,2026-02-10T02:17:55Z,4160000,False,,,0,,M. Turner REBOUND (Off:2 Def:3),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Left Center,,,420.0,5.0,3.0,2.0,,,,,,,,,,,,,,
422,PT05M43.00S,2026-02-10T02:18:01.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1631157,8.886333771353483,56.127450980392155,1610612749,66,64,2026-02-10T02:18:06Z,4170000,False,-31.0,31.0,1,left,MISS R. Rollins driving Hook,[1631157],1610612749.0,MIL,driving,,,Rollins,R. Rollins,,,,,In The Paint (Non-RA),0-8 Center,4.36,Missed,,,,,,,,,,,,,,,,,,
423,PT05M41.00S,2026-02-10T02:18:03.5Z,3,REGULAR,rebound,defensive,[],1641710,,,1610612753,66,64,2026-02-10T02:18:06Z,4180000,False,,,0,,A. Black REBOUND (Off:2 Def:3),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,,,422.0,5.0,3.0,2.0,,,,,,,,,,,,,,
