actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
432,PT06M18.00S,2025-11-19T01:40:13.0Z,3,REGULAR,substitution,out,[],1630217,,,1610612744,80,72,2025-11-19T01:40:20Z,4320000,False,,,0,,SUB out: D. Bane,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT06M18.00S,2025-11-19T01:40:13.0Z,3,REGULAR,substitution,out,[],1628976,,,1610612744,80,72,2025-11-19T01:40:20Z,4330000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT06M18.00S,2025-11-19T01:40:13.0Z,3,REGULAR,substitution,in,[],1641710,,,1610612744,80,72,2025-11-19T01:40:20Z,4340000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT06M18.00S,2025-11-19T01:40:13.0Z,3,REGULAR,substitution,in,[],1629048,,,1610612744,80,72,2025-11-19T01:40:20Z,4350000,False,,,0,,SUB in: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT06M12.00S,2025-11-19T01:41:45.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],201939,65.78515111695138,57.84313725490197,1610612744,80,72,2025-11-19T01:42:20Z,4370000,False,39.0,269.0,1,right,MISS S. Curry 27' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,27.19,Missed,,,,,,,,,,,,,,,,,,
438,PT06M09.00S,2025-11-19T01:41:48.0Z,3,REGULAR,rebound,offensive,[],1641764,,,1610612744,80,72,2025-11-19T01:42:31Z,4380000,False,,,0,,B. Podziemski REBOUND (Off:1 Def:3),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Center,,,,437.0,4.0,3.0,1.0,,,,,,,,,,,,,
439,PT06M04.00S,2025-11-19T01:41:48.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],201939,87.99277266754271,94.85294117647058,1610612744,80,72,2025-11-19T01:43:04Z,4390000,False,224.0,60.0,1,right,MISS S. Curry pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Right Corner 3,24+ Right,23.23,Missed,,,,,,,,,,,,,,,,,,
440,PT06M01.00S,2025-11-19T01:41:51.9Z,3,REGULAR,rebound,defensive,[],1641710,,,1610612753,80,72,2025-11-19T01:41:53Z,4400000,False,,,0,,A. Black REBOUND (Off:0 Def:3),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Right Corner 3,24+ Right,,,,439.0,3.0,3.0,0.0,,,,,,,,,,,,,
441,PT05M56.00S,2025-11-19T01:41:57.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629048,6.783837056504599,49.01960784313725,1610612753,82,72,2025-11-19T01:42:05Z,4410000,False,5.0,11.0,1,left,G. Bitadze running alley-oop DUNK (6 PTS) (F. Wagner 3 AST),"[1629048, 1630532]",1610612753.0,ORL,running alley-oop,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,1.23,Made,6.0,,,,,,,,,,,,F. Wagner,1630532.0,3.0,,,
443,PT05M40.00S,2025-11-19T01:42:12.9Z,3,REGULAR,3pt,Jump Shot,[],203110,66.83639947437582,54.41176470588235,1610612744,82,72,2025-11-19T01:42:16Z,4430000,False,22.0,259.0,1,right,MISS D. Green 26' 3PT,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Center,26.01,Missed,,,,,,,,,,,,,,,,,,
444,PT05M38.00S,2025-11-19T01:42:14.9Z,3,REGULAR,rebound,defensive,[],1630591,,,1610612753,82,72,2025-11-19T01:42:16Z,4440000,False,,,0,,J. Suggs REBOUND (Off:0 Def:5),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Center,,,,443.0,5.0,5.0,0.0,,,,,,,,,,,,,
445,PT05M35.00S,2025-11-19T01:42:18.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630591,30.17411300919842,26.47058823529412,1610612753,82,72,2025-11-19T01:44:23Z,4450000,False,118.0,231.0,1,left,MISS J. Suggs 25' running pullup 3PT,[1630591],1610612753.0,ORL,running pullup,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,25.93,Missed,,,,,,,,,,,,,,,,,,
446,PT05M30.00S,2025-11-19T01:42:23.6Z,3,REGULAR,rebound,defensive,[],1641764,,,1610612744,82,72,2025-11-19T01:42:26Z,4460000,False,,,0,,B. Podziemski REBOUND (Off:1 Def:4),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,,,,445.0,5.0,4.0,1.0,,,,,,,,,,,,,
447,PT05M26.00S,2025-11-19T01:42:26.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],201939,67.88764783180025,76.9607843137255,1610612744,82,72,2025-11-19T01:45:23Z,4470000,False,135.0,249.0,1,right,MISS S. Curry 28' running pullup 3PT,[201939],1610612744.0,GSW,running pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,28.35,Missed,,,,,,,,,,,,,,,,,,
448,PT05M23.00S,2025-11-19T01:42:29.8Z,3,REGULAR,rebound,defensive,[],1630532,,,1610612753,82,72,2025-11-19T01:42:35Z,4480000,False,,,0,,F. Wagner REBOUND (Off:1 Def:6),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,,,,447.0,7.0,6.0,1.0,,,,,,,,,,,,,
449,PT05M18.00S,2025-11-19T01:42:34.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630532,25.04927726675427,88.23529411764706,1610612753,82,72,2025-11-19T01:42:45Z,4490000,False,-191.0,183.0,1,left,MISS F. Wagner 26' running 3PT,[1630532],1610612753.0,ORL,running,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,26.47,Missed,,,,,,,,,,,,,,,,,,
450,PT05M14.00S,2025-11-19T01:42:38.9Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,82,72,2025-11-19T01:42:45Z,4500000,False,,,0,,S. Curry REBOUND (Off:0 Def:3),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,449.0,3.0,3.0,0.0,,,,,,,,,,,,,
451,PT04M53.00S,2025-11-19T01:43:00.5Z,3,REGULAR,3pt,Jump Shot,[],1641764,73.80091984231275,90.19607843137256,1610612744,82,72,2025-11-19T01:43:04Z,4510000,False,201.0,194.0,1,right,MISS B. Podziemski 27' 3PT,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,27.92,Missed,,,,,,,,,,,,,,,,,,
452,PT04M50.00S,2025-11-19T01:43:03.2Z,3,REGULAR,rebound,defensive,[],1630532,,,1610612753,82,72,2025-11-19T01:43:03Z,4520000,False,,,0,,F. Wagner REBOUND (Off:1 Def:7),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,,,,451.0,8.0,7.0,1.0,,,,,,,,,,,,,
453,PT04M44.00S,2025-11-19T01:43:10.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1641710,5.995400788436268,51.225490196078425,1610612753,84,72,2025-11-19T01:43:14Z,4530000,False,-6.0,4.0,1,left,A. Black driving DUNK (13 PTS) (J. Suggs 5 AST),"[1641710, 1630591]",1610612753.0,ORL,driving,,,Black,A. Black,,,,,Restricted Area,0-8 Center,0.72,Made,13.0,,,,,,,,,,,,J. Suggs,1630591.0,5.0,,,
455,PT04M44.00S,2025-11-19T01:43:18.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,84,72,2025-11-19T01:43:18Z,4550000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT04M44.00S,2025-11-19T01:44:20.2Z,3,REGULAR,substitution,out,[],1627780,,,1610612744,84,72,2025-11-19T01:46:10Z,4560000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT04M44.00S,2025-11-19T01:44:20.2Z,3,REGULAR,substitution,out,[],203110,,,1610612744,84,72,2025-11-19T01:46:10Z,4570000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT04M44.00S,2025-11-19T01:44:20.2Z,3,REGULAR,substitution,in,[],1627741,,,1610612744,84,72,2025-11-19T01:46:10Z,4580000,False,,,0,,SUB in: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT04M44.00S,2025-11-19T01:44:20.2Z,3,REGULAR,substitution,in,[],1642366,,,1610612744,84,72,2025-11-19T01:46:10Z,4590000,False,,,0,,SUB in: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT04M28.00S,2025-11-19T01:46:28.4Z,3,REGULAR,turnover,bad pass,[],1627741,,,1610612744,84,72,2025-11-19T01:46:33Z,4600000,False,,,0,,B. Hield bad pass TURNOVER (1 TO),"[1627741, 1641710]",1610612744.0,GSW,,,,Hield,B. Hield,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Black,1641710.0
461,PT04M28.00S,2025-11-19T01:46:28.4Z,3,REGULAR,steal,,[],1641710,,,1610612753,84,72,2025-11-19T01:46:30Z,4610000,False,,,0,,A. Black STEAL (1 STL),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
462,PT04M19.00S,2025-11-19T01:46:38.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630532,6.521024967148489,51.470588235294116,1610612753,86,72,2025-11-19T01:47:40Z,4620000,False,-7.0,9.0,1,left,F. Wagner cutting Layup (14 PTS) (J. Suggs 6 AST),"[1630532, 1630591]",1610612753.0,ORL,cutting,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,1.15,Made,14.0,,,,,,,,,,,,J. Suggs,1630591.0,6.0,,,
464,PT04M02.00S,2025-11-19T01:46:55.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201143,94.30026281208936,55.392156862745104,1610612744,86,74,2025-11-19T01:47:00Z,4640000,False,27.0,1.0,1,right,A. Horford driving Layup (5 PTS) (S. Curry 9 AST),"[201143, 201939]",1610612744.0,GSW,driving,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,2.7,Made,5.0,,,,,,,,,,,,S. Curry,201939.0,9.0,,,
466,PT03M44.00S,2025-11-19T01:47:13.0Z,3,REGULAR,turnover,bad pass,[],1641710,,,1610612753,86,74,2025-11-19T01:47:16Z,4660000,False,,,0,,A. Black bad pass TURNOVER (1 TO),"[1641710, 201143]",1610612753.0,ORL,,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Horford,201143.0
467,PT03M44.00S,2025-11-19T01:47:13.0Z,3,REGULAR,steal,,[],201143,,,1610612744,86,74,2025-11-19T01:47:14Z,4670000,False,,,0,,A. Horford STEAL (2 STL),[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
468,PT03M39.00S,2025-11-19T01:47:17.3Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",201939,92.85479632063075,51.9607843137255,1610612744,86,76,2025-11-19T01:47:31Z,4680000,False,10.0,15.0,1,right,S. Curry running finger roll Layup (29 PTS),[201939],1610612744.0,GSW,running finger roll,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,1.77,Made,29.0,,,,,,,,,,,,,,,,,
469,PT03M18.00S,2025-11-19T01:47:41.1Z,3,REGULAR,foul,personal,[],201143,,,1610612753,86,76,2025-11-19T01:47:46Z,4690000,False,,,0,,A. Horford personal FOUL (1 PF),"[201143, 1630532]",1610612744.0,GSW,,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1641518.0,1.0,0.0,Wagner,1630532.0,,,,,,,,
471,PT03M18.00S,2025-11-19T01:47:49.2Z,3,REGULAR,substitution,out,[],1630591,,,1610612753,86,76,2025-11-19T01:47:59Z,4710000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT03M18.00S,2025-11-19T01:47:49.2Z,3,REGULAR,substitution,out,[],201939,,,1610612753,86,76,2025-11-19T01:47:59Z,4720000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT03M18.00S,2025-11-19T01:47:49.2Z,3,REGULAR,substitution,in,[],1626145,,,1610612753,86,76,2025-11-19T01:47:59Z,4730000,False,,,0,,SUB in: T. Jones,[1626145],1610612753.0,ORL,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT03M18.00S,2025-11-19T01:47:49.2Z,3,REGULAR,substitution,in,[],202710,,,1610612753,86,76,2025-11-19T01:47:59Z,4740000,False,,,0,,SUB in: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT03M18.00S,2025-11-19T01:48:06.0Z,3,REGULAR,substitution,out,[],1641783,,,1610612753,86,76,2025-11-19T01:48:13Z,4750000,False,,,0,,SUB out: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT03M18.00S,2025-11-19T01:48:06.0Z,3,REGULAR,substitution,in,[],1630217,,,1610612753,86,76,2025-11-19T01:48:13Z,4760000,False,,,0,,SUB in: D. Bane,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT03M09.00S,2025-11-19T01:48:34.0Z,3,REGULAR,3pt,Jump Shot,[],1626145,32.40801576872536,65.93137254901961,1610612753,89,76,2025-11-19T01:48:40Z,4770000,False,-80.0,252.0,1,left,T. Jones 26' 3PT  (6 PTS) (A. Black 1 AST),"[1626145, 1641710]",1610612753.0,ORL,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,26.44,Made,6.0,,,,,,,,,,,,A. Black,1641710.0,1.0,,,
479,PT02M48.00S,2025-11-19T01:48:56.3Z,3,REGULAR,foul,personal,['2freethrow'],1629048,,,1610612744,89,76,2025-11-19T01:49:21Z,4790000,False,,,0,,G. Bitadze shooting personal FOUL (1 PF) (Horford 2 FT),"[1629048, 201143]",1610612753.0,ORL,shooting,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,201639.0,1.0,0.0,Horford,201143.0,,,,,,,,
481,PT02M48.00S,2025-11-19T01:49:30.8Z,3,REGULAR,freethrow,1 of 2,[],201143,,,1610612744,89,77,2025-11-19T01:49:30Z,4810000,False,,,0,,A. Horford Free Throw 1 of 2 (6 PTS),[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
482,PT02M48.00S,2025-11-19T01:49:54.9Z,3,REGULAR,freethrow,2 of 2,[],201143,,,1610612744,89,78,2025-11-19T01:49:54Z,4820000,False,,,0,,A. Horford Free Throw 2 of 2 (7 PTS),[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
483,PT02M27.00S,2025-11-19T01:50:17.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630217,13.61695137976347,43.872549019607845,1610612753,89,78,2025-11-19T01:50:23Z,4830000,False,31.0,75.0,1,left,MISS D. Bane 8' driving Hook,[1630217],1610612753.0,ORL,driving,,,Bane,D. Bane,,,,,In The Paint (Non-RA),8-16 Center,8.15,Missed,,,,,,,,,,,,,,,,,,
484,PT02M24.00S,2025-11-19T01:50:20.0Z,3,REGULAR,rebound,defensive,[],201143,,,1610612744,89,78,2025-11-19T01:50:23Z,4840000,False,,,0,,A. Horford REBOUND (Off:0 Def:4),[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,In The Paint (Non-RA),8-16 Center,,,,483.0,4.0,4.0,0.0,,,,,,,,,,,,,
486,PT02M07.00S,2025-11-19T01:50:50.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641710,,,1610612744,89,78,2025-11-19T01:50:56Z,4860000,False,,,0,,A. Black shooting personal FOUL (2 PF) (Horford 2 FT),"[1641710, 201143]",1610612753.0,ORL,shooting,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627534.0,2.0,0.0,Horford,201143.0,,,,,,,,
488,PT02M07.00S,2025-11-19T01:51:14.2Z,3,REGULAR,freethrow,1 of 2,[],201143,,,1610612744,89,79,2025-11-19T01:51:14Z,4880000,False,,,0,,A. Horford Free Throw 1 of 2 (8 PTS),[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
489,PT02M07.00S,2025-11-19T01:51:33.6Z,3,REGULAR,freethrow,2 of 2,[],201143,,,1610612744,89,80,2025-11-19T01:51:33Z,4890000,False,,,0,,A. Horford Free Throw 2 of 2 (9 PTS),[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
490,PT01M49.00S,2025-11-19T01:51:54.6Z,3,REGULAR,2pt,Jump Shot,[],1626145,5.995400788436268,73.0392156862745,1610612753,91,80,2025-11-19T01:52:05Z,4900000,False,-115.0,4.0,1,left,T. Jones 11' driving floating Jump Shot (8 PTS) (G. Bitadze 3 AST),"[1626145, 1629048]",1610612753.0,ORL,driving floating,,,Jones,T. Jones,,,,,Mid-Range,8-16 Left,11.53,Made,8.0,,,,,,,,,,,,G. Bitadze,1629048.0,3.0,,,
492,PT01M29.00S,2025-11-19T01:52:14.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,92.59198423127464,52.94117647058824,1610612744,91,82,2025-11-19T01:52:22Z,4920000,False,15.0,17.0,1,right,B. Hield cutting Layup (2 PTS) (Q. Post 1 AST),"[1627741, 1642366]",1610612744.0,GSW,cutting,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,2.25,Made,2.0,,,,,,,,,,,,Q. Post,1642366.0,1.0,,,
495,PT01M09.00S,2025-11-19T01:52:47.4Z,3,REGULAR,foul,personal,[],1641764,,,1610612753,91,82,2025-11-19T01:53:27Z,4950000,False,,,0,,B. Podziemski personal FOUL (2 PF),"[1641764, 1641710]",1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627534.0,2.0,0.0,Black,1641710.0,,,,,,,,
497,PT01M09.00S,2025-11-19T01:52:54.5Z,3,REGULAR,substitution,out,[],1630532,,,1610612753,91,82,2025-11-19T01:53:10Z,4970000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT01M09.00S,2025-11-19T01:52:54.5Z,3,REGULAR,substitution,in,[],1628976,,,1610612753,91,82,2025-11-19T01:53:10Z,4980000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT01M05.00S,2025-11-19T01:53:11.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641710,7.5722733245729295,47.794117647058826,1610612753,93,82,2025-11-19T01:54:31Z,4990000,False,11.0,19.0,1,left,A. Black cutting Layup (15 PTS) (T. Jones 2 AST),"[1641710, 1626145]",1610612753.0,ORL,cutting,,,Black,A. Black,,,,,Restricted Area,0-8 Center,2.17,Made,15.0,,,,,,,,,,,,T. Jones,1626145.0,2.0,,,
502,PT00M43.80S,2025-11-19T01:53:41.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641764,87.99277266754271,35.53921568627451,1610612744,93,82,2025-11-19T01:53:48Z,5020000,False,-72.0,60.0,1,right,MISS B. Podziemski 9' driving floating Shot,[1641764],1610612744.0,GSW,driving floating,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),8-16 Left,9.42,Missed,,,,,,,,,,,,,,,,,,
503,PT00M43.80S,2025-11-19T01:53:41.2Z,3,REGULAR,rebound,offensive,[],1642366,,,1610612744,93,82,2025-11-19T01:53:48Z,5030000,False,,,0,,Q. Post REBOUND (Off:2 Def:0),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,In The Paint (Non-RA),8-16 Left,,,,502.0,2.0,0.0,2.0,,,,,,,,,,,,,
504,PT00M43.10S,2025-11-19T01:53:45.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642366,94.40999984741211,50.0,1610612744,93,84,2025-11-19T01:53:45Z,5040000,False,0.0,0.0,1,right,Q. Post tip Layup (2 PTS),[1642366],1610612744.0,GSW,tip,,,Post,Q. Post,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
505,PT00M28.50S,2025-11-19T01:54:00.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641710,9.017739816031538,46.568627450980394,1610612753,93,84,2025-11-19T01:54:05Z,5050000,False,17.0,32.0,1,left,MISS A. Black driving Layup,[1641710],1610612753.0,ORL,driving,,,Black,A. Black,,,,,Restricted Area,0-8 Center,3.66,Missed,,,,,,,,,,,,,,,,,,
506,PT00M26.00S,2025-11-19T01:54:03.0Z,3,REGULAR,rebound,defensive,[],201143,,,1610612744,93,84,2025-11-19T01:54:03Z,5060000,False,,,0,,A. Horford REBOUND (Off:0 Def:5),[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,505.0,5.0,5.0,0.0,,,,,,,,,,,,,
507,PT00M08.40S,2025-11-19T01:54:22.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641710,,,1610612744,93,84,2025-11-19T01:54:50Z,5070000,False,,,0,,A. Black shooting personal FOUL (3 PF) (Butler III 2 FT),"[1641710, 202710]",1610612753.0,ORL,shooting,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,,,,,,1627534.0,3.0,0.0,Butler III,202710.0,,,,,,,,
509,PT00M08.40S,2025-11-19T01:54:51.4Z,3,REGULAR,freethrow,1 of 2,[],202710,,,1610612744,93,85,2025-11-19T01:54:51Z,5090000,False,,,0,,J. Butler III Free Throw 1 of 2 (19 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
510,PT00M08.40S,2025-11-19T01:54:52.0Z,3,REGULAR,substitution,out,[],1629048,,,1610612744,93,85,2025-11-19T01:55:19Z,5100000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT00M08.40S,2025-11-19T01:54:52.0Z,3,REGULAR,substitution,out,[],1641764,,,1610612744,93,85,2025-11-19T01:55:19Z,5110000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT00M08.40S,2025-11-19T01:54:52.0Z,3,REGULAR,substitution,out,[],1642366,,,1610612744,93,85,2025-11-19T01:55:19Z,5120000,False,,,0,,SUB out: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT00M08.40S,2025-11-19T01:54:52.0Z,3,REGULAR,substitution,in,[],1641783,,,1610612744,93,85,2025-11-19T01:55:19Z,5130000,False,,,0,,SUB in: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT00M08.40S,2025-11-19T01:54:52.0Z,3,REGULAR,substitution,in,[],203110,,,1610612744,93,85,2025-11-19T01:55:19Z,5140000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT00M08.40S,2025-11-19T01:54:52.0Z,3,REGULAR,substitution,in,[],1627780,,,1610612744,93,85,2025-11-19T01:55:19Z,5150000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT00M08.40S,2025-11-19T01:54:51.4Z,3,REGULAR,freethrow,2 of 2,[],202710,,,1610612744,93,85,2025-11-19T01:55:25Z,5160000,False,,,0,,MISS J. Butler III Free Throw 2 of 2,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
517,PT00M06.70S,2025-11-19T01:54:53.1Z,3,REGULAR,rebound,defensive,[],1630217,,,1610612753,93,85,2025-11-19T01:55:25Z,5170000,False,,,0,,D. Bane REBOUND (Off:0 Def:2),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,516.0,2.0,2.0,0.0,,,,,,,,,,,,,
518,PT00M00.00S,2025-11-19T01:55:33.8Z,3,REGULAR,period,end,[],0,,,1610612753,93,85,2025-11-19T01:55:33Z,5180000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT12M00.00S,2025-11-19T01:57:38.1Z,4,REGULAR,substitution,out,['startperiod'],1627741,,,1610612753,93,85,2025-11-19T01:58:28Z,5190000,False,,,0,,SUB out: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT12M00.00S,2025-11-19T01:57:38.1Z,4,REGULAR,substitution,out,['startperiod'],201143,,,1610612753,93,85,2025-11-19T01:58:28Z,5200000,False,,,0,,SUB out: A. Horford,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT12M00.00S,2025-11-19T01:57:38.1Z,4,REGULAR,substitution,out,['startperiod'],1627780,,,1610612753,93,85,2025-11-19T01:58:28Z,5210000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
