actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
444,PT02M45.00S,2026-01-11T21:42:09.1Z,3,REGULAR,2pt,Jump Shot,[],1641710,92.72339027595268,30.637254901960787,1610612753,83,92,2026-01-11T21:49:42Z,4330000,False,-97.0,16.0,1,right,A. Black 9' driving floating Jump Shot (19 PTS),[1641710],1610612753.0,ORL,driving floating,,,Black,A. Black,,,,,Mid-Range,8-16 Left,9.81,Made,19.0,,,,,,,,,,,,,,,,,
445,PT02M34.00S,2026-01-11T21:42:28.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,83,92,2026-01-11T21:42:28Z,4340000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT02M34.00S,2026-01-11T21:45:05.8Z,3,REGULAR,substitution,out,[],1641710,,,1610612740,83,92,2026-01-11T21:45:23Z,4350000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT02M34.00S,2026-01-11T21:45:05.8Z,3,REGULAR,substitution,out,[],1628371,,,1610612740,83,92,2026-01-11T21:45:23Z,4360000,False,,,0,,SUB out: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT02M34.00S,2026-01-11T21:45:05.8Z,3,REGULAR,substitution,in,[],1626145,,,1610612740,83,92,2026-01-11T21:45:23Z,4370000,False,,,0,,SUB in: T. Jones,[1626145],1610612753.0,ORL,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT02M34.00S,2026-01-11T21:45:05.8Z,3,REGULAR,substitution,in,[],1629021,,,1610612740,83,92,2026-01-11T21:45:23Z,4380000,False,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT02M28.00S,2026-01-11T21:45:45.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642877,5.995400788436268,55.392156862745104,1610612740,83,94,2026-01-11T21:50:37Z,4390000,False,-27.0,4.0,1,left,M. Peavy cutting Layup (2 PTS) (D. Queen 6 AST),"[1642877, 1642852]",1610612740.0,NOP,cutting,,,Peavy,M. Peavy,,,,,Restricted Area,0-8 Center,2.73,Made,2.0,D. Queen,1642852.0,6.0,,,,,,,,,,,,,,
452,PT02M15.00S,2026-01-11T21:45:57.9Z,3,REGULAR,3pt,Jump Shot,[],1641783,92.72339027595268,95.83333333333334,1610612753,86,94,2026-01-11T21:46:01Z,4410000,False,229.0,16.0,1,right,T. da Silva 3PT  (13 PTS) (D. Bane 3 AST),"[1641783, 1630217]",1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Right Corner 3,24+ Right,22.98,Made,13.0,D. Bane,1630217.0,3.0,,,,,,,,,,,,,,
454,PT02M07.00S,2026-01-11T21:46:05.4Z,3,REGULAR,turnover,bad pass,[],1629673,,,1610612740,86,94,2026-01-11T21:47:22Z,4430000,False,,,0,,J. Poole bad pass TURNOVER (3 TO),"[1629673, 1630217]",1610612740.0,NOP,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,3.0,Bane,1630217.0,,,,
455,PT02M07.00S,2026-01-11T21:46:05.4Z,3,REGULAR,steal,,[],1630217,,,1610612753,86,94,2026-01-11T21:47:22Z,4440000,False,,,0,,D. Bane STEAL (2 STL),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
456,PT02M03.00S,2026-01-11T21:46:09.8Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629021,93.64323258869908,53.18627450980392,1610612753,88,94,2026-01-11T21:47:22Z,4450000,False,16.0,7.0,1,right,M. Wagner running Layup (5 PTS),[1629021],1610612753.0,ORL,running,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,1.75,Made,5.0,,,,,,,,,,,,,,,,,
457,PT01M44.00S,2026-01-11T21:46:31.9Z,3,REGULAR,turnover,out-of-bounds,[],1630530,,,1610612740,88,94,2026-01-11T21:46:43Z,4460000,False,,,0,,T. Murphy III step out-of-bounds TURNOVER (2 TO),[1630530],1610612740.0,NOP,step,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,,,,,,,203054.0,,,,,,,2.0,,,,,,
458,PT01M33.00S,2026-01-11T21:46:57.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630217,93.38042049934296,53.92156862745098,1610612753,88,94,2026-01-11T21:51:39Z,4470000,False,20.0,10.0,1,right,MISS D. Bane driving Layup,[1630217],1610612753.0,ORL,driving,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,2.19,Missed,,,,,,,,,,,,,,,,,,
459,PT01M32.00S,2026-01-11T21:46:58.9Z,3,REGULAR,rebound,offensive,[],1630217,,,1610612753,88,94,2026-01-11T21:47:02Z,4480000,False,,,0,,D. Bane REBOUND (Off:1 Def:2),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,,,,,458.0,3.0,2.0,1.0,,,,,,,,,
460,PT01M32.00S,2026-01-11T21:47:01.3Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1630217,94.40999984741211,50.0,1610612753,88,94,2026-01-11T21:47:09Z,4490000,False,0.0,0.0,1,right,MISS D. Bane tip Layup,[1630217],1610612753.0,ORL,tip,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
461,PT01M32.00S,2026-01-11T21:47:01.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,88,94,2026-01-11T21:47:09Z,4500000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,460.0,,,,,,,,,,,,
463,PT01M29.00S,2026-01-11T21:47:18.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630217,91.80354796320631,52.20588235294118,1610612753,88,94,2026-01-11T21:52:16Z,4520000,False,11.0,25.0,1,right,MISS D. Bane driving Layup - blocked,"[1630217, 1631255]",1610612753.0,ORL,driving,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,2.69,Missed,,,,,,,,,,Matković,1631255.0,,,,,,,
464,PT01M29.00S,2026-01-11T21:47:18.5Z,3,REGULAR,block,,[],1631255,,,1610612753,88,94,2026-01-11T21:48:20Z,4530000,False,,,0,,K. Matković BLOCK (1 BLK),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
465,PT01M29.00S,2026-01-11T21:47:18.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,88,94,2026-01-11T21:47:27Z,4540000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,463.0,,,,,,,,,,,,
467,PT01M29.00S,2026-01-11T21:47:34.7Z,3,REGULAR,timeout,full,['team'],0,,,1610612753,88,94,2026-01-11T21:47:34Z,4560000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT01M19.00S,2026-01-11T21:49:27.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630217,92.32917214191852,53.67647058823529,1610612753,88,94,2026-01-11T21:52:59Z,4580000,False,18.0,20.0,1,right,MISS D. Bane driving Layup - blocked,"[1630217, 1631255]",1610612753.0,ORL,driving,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,2.69,Missed,,,,,,,,,,Matković,1631255.0,,,,,,,
473,PT01M19.00S,2026-01-11T21:49:27.7Z,3,REGULAR,block,,[],1631255,,,1610612753,88,94,2026-01-11T21:49:30Z,4590000,False,,,0,,K. Matković BLOCK (2 BLK),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
474,PT01M18.00S,2026-01-11T21:49:28.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,88,94,2026-01-11T21:49:53Z,4600000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,472.0,,,,,,,,,,,,
475,PT01M18.00S,2026-01-11T21:49:34.0Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612753,88,94,2026-01-11T21:49:40Z,4610000,False,,,0,,ORL shot clock Team TURNOVER,[],1610612753.0,ORL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,203054.0,,,,,,,,,,,,,
476,PT01M04.00S,2026-01-11T21:50:00.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629021,,,1610612740,88,94,2026-01-11T21:50:31Z,4620000,False,,,0,,M. Wagner personal FOUL (1 PF) (Queen 2 FT),"[1629021, 1642852]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Mid-Range,8-16 Center,,,,,,,203054.0,,,,,,,,,,1.0,0.0,Queen,1642852.0
478,PT01M04.00S,2026-01-11T21:50:32.8Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1642852,,,1610612740,88,95,2026-01-11T21:50:32Z,4640000,False,,,0,,D. Queen Free Throw 1 of 2 (7 PTS),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
479,PT01M04.00S,2026-01-11T21:50:35.2Z,3,REGULAR,substitution,out,[],1630530,,,1610612740,88,95,2026-01-11T21:50:42Z,4650000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT01M04.00S,2026-01-11T21:50:35.2Z,3,REGULAR,substitution,in,[],1641722,,,1610612740,88,95,2026-01-11T21:50:42Z,4660000,False,,,0,,SUB in: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT01M04.00S,2026-01-11T21:50:56.6Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1642852,,,1610612740,88,96,2026-01-11T21:50:56Z,4670000,False,,,0,,D. Queen Free Throw 2 of 2 (8 PTS),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
482,PT00M55.00S,2026-01-11T21:51:07.5Z,3,REGULAR,3pt,Jump Shot,[],1641783,93.38042049934296,1.2254901960784315,1610612753,91,96,2026-01-11T21:51:12Z,4680000,False,-244.0,10.0,1,right,T. da Silva 24' 3PT  (16 PTS) (D. Bane 4 AST),"[1641783, 1630217]",1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Left Corner 3,24+ Left,24.41,Made,16.0,D. Bane,1630217.0,4.0,,,,,,,,,,,,,,
484,PT00M40.70S,2026-01-11T21:51:27.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630217,,,1610612740,91,96,2026-01-11T21:51:46Z,4700000,False,,,0,,D. Bane personal FOUL (1 PF) (Matković 2 FT),"[1630217, 1631255]",1610612753.0,ORL,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,,,,,,,202041.0,,,,,,,,,,1.0,0.0,Matković,1631255.0
486,PT00M40.70S,2026-01-11T21:51:59.3Z,3,REGULAR,freethrow,1 of 2,[],1631255,,,1610612740,91,97,2026-01-11T21:51:59Z,4720000,False,,,0,,K. Matković Free Throw 1 of 2 (10 PTS),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
487,PT00M40.70S,2026-01-11T21:52:00.3Z,3,REGULAR,substitution,out,[],1642852,,,1610612740,91,97,2026-01-11T21:52:05Z,4730000,False,,,0,,SUB out: D. Queen,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT00M40.70S,2026-01-11T21:52:00.3Z,3,REGULAR,substitution,in,[],1642274,,,1610612740,91,97,2026-01-11T21:52:05Z,4740000,False,,,0,,SUB in: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT00M40.70S,2026-01-11T21:52:18.6Z,3,REGULAR,freethrow,2 of 2,[],1631255,,,1610612740,91,98,2026-01-11T21:52:18Z,4750000,False,,,0,,K. Matković Free Throw 2 of 2 (11 PTS),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
490,PT00M23.10S,2026-01-11T21:52:41.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629021,91.14651773981603,58.57843137254902,1610612753,91,98,2026-01-11T21:52:46Z,4760000,False,43.0,31.0,1,right,MISS M. Wagner turnaround Shot - blocked,"[1629021, 1642274]",1610612753.0,ORL,turnaround,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),0-8 Center,5.28,Missed,,,,,,,,,,Missi,1642274.0,,,,,,,
491,PT00M23.10S,2026-01-11T21:52:41.6Z,3,REGULAR,block,,[],1642274,,,1610612753,91,98,2026-01-11T21:52:43Z,4770000,False,,,0,,Y. Missi BLOCK (3 BLK),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
492,PT00M20.40S,2026-01-11T21:52:44.3Z,3,REGULAR,rebound,defensive,[],1642274,,,1610612740,91,98,2026-01-11T21:52:46Z,4780000,False,,,0,,Y. Missi REBOUND (Off:1 Def:2),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,490.0,3.0,2.0,1.0,,,,,,,,,
493,PT00M02.40S,2026-01-11T21:53:02.4Z,3,REGULAR,2pt,Jump Shot,[],1642877,11.12023653088042,12.745098039215685,1610612740,91,98,2026-01-11T21:53:06Z,4790000,False,186.0,52.0,1,left,MISS M. Peavy 19' pullup Shot,[1642877],1610612740.0,NOP,pullup,,,Peavy,M. Peavy,,,,,Mid-Range,16-24 Right,19.34,Missed,,,,,,,,,,,,,,,,,,
494,PT00M02.40S,2026-01-11T21:53:02.4Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,91,98,2026-01-11T21:53:06Z,4800000,False,,,0,,P. Banchero REBOUND (Off:2 Def:3),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Right,,,,,,,,493.0,5.0,3.0,2.0,,,,,,,,,
495,PT00M00.00S,2026-01-11T21:53:08.0Z,3,REGULAR,heave,,[],0,,,1610612753,91,98,2026-01-11T22:02:52Z,4810000,False,,,0,,ORL Heave,[],1610612753.0,ORL,,,,,,,,,,In The Paint (Non-RA),8-16 Center,76.06,,,,,,,,,,,,,,,,,,,
496,PT00M00.00S,2026-01-11T21:53:08.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,91,98,2026-01-11T21:55:34Z,4820000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,495.0,,,,,,,,,,,,
497,PT00M00.00S,2026-01-11T21:53:15.4Z,3,REGULAR,period,end,[],0,,,1610612753,91,98,2026-01-11T21:53:15Z,4830000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2026-01-11T21:55:13.0Z,4,REGULAR,substitution,out,['startperiod'],1631094,,,1610612753,91,98,2026-01-11T21:55:39Z,4840000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2026-01-11T21:55:13.0Z,4,REGULAR,substitution,out,['startperiod'],1631255,,,1610612753,91,98,2026-01-11T21:55:39Z,4850000,False,,,0,,SUB out: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2026-01-11T21:55:13.0Z,4,REGULAR,substitution,in,['startperiod'],1642869,,,1610612753,91,98,2026-01-11T21:55:39Z,4860000,False,,,0,,SUB in: N. Penda,[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2026-01-11T21:55:13.0Z,4,REGULAR,substitution,in,['startperiod'],1629627,,,1610612753,91,98,2026-01-11T21:55:39Z,4870000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT12M00.00S,2026-01-11T21:55:48.1Z,4,REGULAR,period,start,[],0,,,1610612753,91,98,2026-01-11T21:55:48Z,4880000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT11M46.00S,2026-01-11T21:56:01.7Z,4,REGULAR,3pt,Jump Shot,[],1629021,75.24638633377135,12.745098039215685,1610612753,91,98,2026-01-11T21:56:07Z,4890000,False,-186.0,180.0,1,right,MISS M. Wagner 25' 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Left Center,25.92,Missed,,,,,,,,,,,,,,,,,,
504,PT11M43.00S,2026-01-11T21:56:04.7Z,4,REGULAR,rebound,defensive,[],1629627,,,1610612740,91,98,2026-01-11T21:56:07Z,4900000,False,,,0,,Z. Williamson REBOUND (Off:0 Def:3),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Left Center,,,,,,,,503.0,3.0,3.0,0.0,,,,,,,,,
505,PT11M34.00S,2026-01-11T21:56:13.6Z,4,REGULAR,3pt,Jump Shot,[],1629673,32.013797634691194,12.5,1610612740,91,98,2026-01-11T21:56:18Z,4910000,False,188.0,248.0,1,left,MISS J. Poole 31' 3PT,[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,31.12,Missed,,,,,,,,,,,,,,,,,,
506,PT11M30.00S,2026-01-11T21:56:17.6Z,4,REGULAR,rebound,offensive,[],1642274,,,1610612740,91,98,2026-01-11T21:56:27Z,4920000,False,,,0,,Y. Missi REBOUND (Off:2 Def:2),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Above the Break 3,24+ Right Center,,,,,,,,505.0,4.0,2.0,2.0,,,,,,,,,
507,PT11M27.00S,2026-01-11T21:56:20.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1642877,5.206964520367937,95.34313725490196,1610612740,91,98,2026-01-11T21:56:24Z,4930000,False,-227.0,-4.0,1,left,MISS M. Peavy 3PT,[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,Left Corner 3,24+ Left,22.67,Missed,,,,,,,,,,,,,,,,,,
508,PT11M23.00S,2026-01-11T21:56:23.8Z,4,REGULAR,rebound,defensive,[],1629021,,,1610612753,91,98,2026-01-11T21:56:23Z,4940000,False,,,0,,M. Wagner REBOUND (Off:0 Def:2),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Left Corner 3,24+ Left,,,,,,,,507.0,2.0,2.0,0.0,,,,,,,,,
509,PT11M18.00S,2026-01-11T21:56:30.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,93.64323258869908,42.8921568627451,1610612753,93,98,2026-01-11T21:56:38Z,4950000,False,-36.0,7.0,1,right,M. Wagner cutting Layup (7 PTS) (T. Jones 1 AST),"[1629021, 1626145]",1610612753.0,ORL,cutting,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,3.62,Made,7.0,T. Jones,1626145.0,1.0,,,,,,,,,,,,,,
511,PT11M18.00S,2026-01-11T21:56:34.3Z,4,REGULAR,foul,personal,['1freethrow'],1642274,,,1610612753,93,98,2026-01-11T21:56:45Z,4970000,False,,,0,,Y. Missi shooting personal FOUL (1 PF) (Wagner 1 FT),"[1642274, 1629021]",1610612740.0,NOP,shooting,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,,202041.0,,,,,,,,,,1.0,0.0,Wagner,1629021.0
513,PT11M18.00S,2026-01-11T21:57:00.9Z,4,REGULAR,freethrow,1 of 1,[],1629021,,,1610612753,94,98,2026-01-11T21:57:00Z,4990000,False,,,0,,M. Wagner Free Throw 1 of 1 (8 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
514,PT11M03.00S,2026-01-11T21:57:16.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641722,17.69053876478318,61.274509803921575,1610612740,94,100,2026-01-11T21:57:20Z,5000000,False,-56.0,114.0,1,left,J. Hawkins 12' pullup Jump Shot (2 PTS) (J. Poole 2 AST),"[1641722, 1629673]",1610612740.0,NOP,pullup,,,Hawkins,J. Hawkins,,,,,In The Paint (Non-RA),8-16 Center,12.7,Made,2.0,J. Poole,1629673.0,2.0,,,,,,,,,,,,,,
516,PT10M43.00S,2026-01-11T21:57:36.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641783,92.06636005256242,56.127450980392155,1610612753,94,100,2026-01-11T21:57:41Z,5020000,False,31.0,22.0,1,right,MISS T. da Silva driving Layup - blocked,"[1641783, 1642274]",1610612753.0,ORL,driving,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,3.77,Missed,,,,,,,,,,Missi,1642274.0,,,,,,,
517,PT10M43.00S,2026-01-11T21:57:36.0Z,4,REGULAR,block,,[],1642274,,,1610612753,94,100,2026-01-11T21:57:39Z,5030000,False,,,0,,Y. Missi BLOCK (4 BLK),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
518,PT10M43.00S,2026-01-11T21:57:36.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612753,94,100,2026-01-11T21:57:41Z,5040000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,516.0,,,,,,,,,,,,
520,PT10M38.00S,2026-01-11T21:58:04.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1641783,65.39093298291722,35.049019607843135,1610612753,94,100,2026-01-11T21:58:30Z,5060000,False,-75.0,273.0,1,right,MISS T. da Silva 28' 3PT,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Center,28.29,Missed,,,,,,,,,,,,,,,,,,
521,PT10M36.00S,2026-01-11T21:58:06.4Z,4,REGULAR,rebound,defensive,[],1641722,,,1610612740,94,100,2026-01-11T21:58:08Z,5070000,False,,,0,,J. Hawkins REBOUND (Off:0 Def:2),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Center,,,,,,,,520.0,2.0,2.0,0.0,,,,,,,,,
522,PT10M31.00S,2026-01-11T21:58:12.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629673,7.178055190538765,47.05882352941176,1610612740,94,102,2026-01-11T21:58:19Z,5080000,False,15.0,15.0,1,left,J. Poole running Layup (18 PTS) (J. Hawkins 1 AST),"[1629673, 1641722]",1610612740.0,NOP,running,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,2.1,Made,18.0,J. Hawkins,1641722.0,1.0,,,,,,,,,,,,,,
523,PT10M20.00S,2026-01-11T21:58:23.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,81.42247043363994,50.0,1610612753,96,102,2026-01-11T21:58:28Z,5090000,False,0.0,122.0,1,right,T. Jones 12' driving floating Jump Shot (2 PTS) (M. Wagner 2 AST),"[1626145, 1629021]",1610612753.0,ORL,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,12.21,Made,2.0,M. Wagner,1629021.0,2.0,,,,,,,,,,,,,,
525,PT10M07.00S,2026-01-11T21:58:37.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642877,6.783837056504599,48.03921568627451,1610612740,96,102,2026-01-11T21:58:46Z,5110000,False,10.0,11.0,1,left,MISS M. Peavy alley-oop Layup,[1642877],1610612740.0,NOP,alley-oop,,,Peavy,M. Peavy,,,,,Restricted Area,0-8 Center,1.5,Missed,,,,,,,,,,,,,,,,,,
526,PT10M07.00S,2026-01-11T21:58:37.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612740,96,102,2026-01-11T21:58:46Z,5120000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,525.0,,,,,,,,,,,,
527,PT10M07.00S,2026-01-11T21:58:44.7Z,4,REGULAR,foul,personal,[],1629021,,,1610612740,96,102,2026-01-11T21:59:11Z,5130000,False,,,0,,M. Wagner loose ball personal FOUL (2 PF),"[1629021, 1642877]",1610612753.0,ORL,loose ball,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,202041.0,,,,,,,,,,2.0,0.0,Peavy,1642877.0
530,PT10M07.00S,2026-01-11T21:59:12.7Z,4,REGULAR,substitution,out,[],1629021,,,1610612740,96,102,2026-01-11T21:59:17Z,5150000,False,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT10M07.00S,2026-01-11T21:59:12.7Z,4,REGULAR,substitution,in,[],1629048,,,1610612740,96,102,2026-01-11T21:59:17Z,5160000,False,,,0,,SUB in: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT09M58.00S,2026-01-11T21:59:28.9Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1629627,11.251642575558476,67.64705882352942,1610612740,96,104,2026-01-11T21:59:32Z,5170000,False,-88.0,53.0,1,left,Z. Williamson 10' pullup Jump Shot (20 PTS),[1629627],1610612740.0,NOP,pullup,,,Williamson,Z. Williamson,,,,,Mid-Range,8-16 Left,10.31,Made,20.0,,,,,,,,,,,,,,,,,
533,PT09M37.00S,2026-01-11T21:59:50.5Z,4,REGULAR,3pt,Jump Shot,[],1626145,80.76544021024968,93.62745098039215,1610612753,96,104,2026-01-11T21:59:57Z,5180000,False,218.0,128.0,1,right,MISS T. Jones 25' 3PT,[1626145],1610612753.0,ORL,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,25.3,Missed,,,,,,,,,,,,,,,,,,
