actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
426,PT05M25.00S,2025-01-01T03:35:50.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629622,12.401445466491452,3.4313725490196134,1610612739,65,77,2025-01-01T03:35:57Z,4260000,False,233.0,64.0,1,left,M. Strus 24' 3PT running (13 PTS) (D. Garland 9 AST),"[1629622, 1629636]",1610612739.0,CLE,running,,,Strus,M. Strus,,,,,Right Corner 3,24+ Right,24.15,Made,13.0,,,,,,,D. Garland,1629636.0,9.0,,,,,,,,
428,PT05M23.00S,2025-01-01T03:35:55.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,65,77,2025-01-01T03:35:55Z,4280000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT05M07.00S,2025-01-01T03:39:01.4Z,3,REGULAR,3pt,Jump Shot,[],1642261,66.5407358738502,48.774509803921575,1610612747,65,77,2025-01-01T03:39:36Z,4290000,False,-6.0,262.0,1,right,MISS D. Knecht 26' 3PT,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Above the Break 3,24+ Center,26.21,Missed,,,,,,,,,,,,,,,,,,
430,PT05M06.00S,2025-01-01T03:39:02.4Z,3,REGULAR,rebound,offensive,[],203076,,,1610612747,65,77,2025-01-01T03:39:36Z,4300000,False,,,0,,A. Davis REBOUND (Off:1 Def:10),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Center,,,,429.0,,,,,,,,,11.0,10.0,1.0,,,,,
431,PT05M06.00S,2025-01-01T03:39:06.9Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203076,94.40999984741211,50.0,1610612747,67,77,2025-01-01T03:40:02Z,4310000,False,0.0,0.0,1,right,A. Davis tip Layup (17 PTS),[203076],1610612747.0,LAL,tip,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,0.0,Made,17.0,,,,,,,,,,,,,,,,,
432,PT04M53.00S,2025-01-01T03:39:14.7Z,3,REGULAR,turnover,lost ball,[],1630596,,,1610612739,67,77,2025-01-01T03:39:19Z,4320000,False,,,0,,E. Mobley lost ball TURNOVER (2 TO),"[1630596, 1630559]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,2.0,Reaves,1630559.0,,
433,PT04M53.00S,2025-01-01T03:39:14.7Z,3,REGULAR,steal,,[],1630559,,,1610612747,67,77,2025-01-01T03:40:26Z,4330000,False,,,0,,A. Reaves STEAL (1 STL),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
434,PT04M43.00S,2025-01-01T03:39:24.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203076,93.47897503285151,46.568627450980394,1610612747,69,77,2025-01-01T03:39:28Z,4340000,False,-17.0,9.0,1,right,A. Davis alley-oop Layup (19 PTS) (A. Reaves 7 AST),"[203076, 1630559]",1610612747.0,LAL,alley-oop,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,1.93,Made,19.0,,,,,,,A. Reaves,1630559.0,7.0,,,,,,,,
436,PT04M29.00S,2025-01-01T03:39:38.7Z,3,REGULAR,3pt,Jump Shot,[],1629731,31.980946123521676,26.225490196078425,1610612739,69,77,2025-01-01T03:39:45Z,4360000,False,119.0,248.0,1,left,MISS D. Wade 27' 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Right Center,27.51,Missed,,,,,,,,,,,,,,,,,,
437,PT04M23.00S,2025-01-01T03:39:44.7Z,3,REGULAR,rebound,defensive,[],1630559,,,1610612747,69,77,2025-01-01T03:39:45Z,4370000,False,,,0,,A. Reaves REBOUND (Off:1 Def:5),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,,,,436.0,,,,,,,,,6.0,5.0,1.0,,,,,
438,PT04M11.00S,2025-01-01T03:39:56.8Z,3,REGULAR,3pt,Jump Shot,[],1631108,77.973061760841,8.57843137254902,1610612747,72,77,2025-01-01T03:40:02Z,4380000,False,-207.0,155.0,1,right,M. Christie 25' 3PT  (5 PTS) (A. Reaves 8 AST),"[1631108, 1630559]",1610612747.0,LAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Left Center,25.84,Made,5.0,,,,,,,A. Reaves,1630559.0,8.0,,,,,,,,
440,PT03M53.00S,2025-01-01T03:40:14.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,16.869250985545335,54.16666666666667,1610612739,72,77,2025-01-01T03:40:20Z,4400000,False,-21.0,106.0,1,left,MISS D. Garland 10' driving floating Shot,[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Center,10.81,Missed,,,,,,,,,,,,,,,,,,
441,PT03M52.00S,2025-01-01T03:40:15.9Z,3,REGULAR,rebound,defensive,[],1630559,,,1610612747,72,77,2025-01-01T03:42:25Z,4410000,False,,,0,,A. Reaves REBOUND (Off:1 Def:6),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,,,,440.0,,,,,,,,,7.0,6.0,1.0,,,,,
442,PT03M44.00S,2025-01-01T03:40:23.9Z,3,REGULAR,3pt,Jump Shot,[],203076,68.64323258869908,74.50980392156863,1610612747,75,77,2025-01-01T03:40:34Z,4420000,False,123.0,242.0,1,right,A. Davis 27' 3PT  (22 PTS) (A. Reaves 9 AST),"[203076, 1630559]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Right Center,27.15,Made,22.0,,,,,,,A. Reaves,1630559.0,9.0,,,,,,,,
444,PT03M41.00S,2025-01-01T03:40:32.4Z,3,REGULAR,timeout,full,['team'],0,,,1610612739,75,77,2025-01-01T03:40:32Z,4440000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT03M41.00S,2025-01-01T03:41:54.9Z,3,REGULAR,substitution,out,[],1629636,,,1610612739,75,77,2025-01-01T03:42:03Z,4450000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT03M41.00S,2025-01-01T03:41:54.9Z,3,REGULAR,substitution,out,[],1629731,,,1610612739,75,77,2025-01-01T03:42:03Z,4460000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT03M41.00S,2025-01-01T03:41:54.9Z,3,REGULAR,substitution,in,[],1627777,,,1610612739,75,77,2025-01-01T03:42:03Z,4470000,False,,,0,,SUB in: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT03M41.00S,2025-01-01T03:41:54.9Z,3,REGULAR,substitution,in,[],1628378,,,1610612739,75,77,2025-01-01T03:42:03Z,4480000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT03M25.00S,2025-01-01T03:42:16.0Z,3,REGULAR,3pt,Jump Shot,[],1627777,25.410643889618925,14.705882352941174,1610612739,75,77,2025-01-01T03:42:21Z,4490000,False,176.0,186.0,1,left,MISS G. Niang 25' step back 3PT,[1627777],1610612739.0,CLE,step back,,,Niang,G. Niang,,,,,Above the Break 3,24+ Right Center,25.67,Missed,,,,,,,,,,,,,,,,,,
450,PT03M22.00S,2025-01-01T03:42:19.0Z,3,REGULAR,rebound,defensive,[],1630559,,,1610612747,75,77,2025-01-01T03:42:21Z,4500000,False,,,0,,A. Reaves REBOUND (Off:1 Def:7),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,,,,449.0,,,,,,,,,8.0,7.0,1.0,,,,,
451,PT03M16.00S,2025-01-01T03:42:25.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630559,92.95335085413929,54.90196078431372,1610612747,75,77,2025-01-01T03:42:33Z,4510000,False,25.0,14.0,1,right,MISS A. Reaves driving Layup,[1630559],1610612747.0,LAL,driving,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,2.81,Missed,,,,,,,,,,,,,,,,,,
452,PT03M14.00S,2025-01-01T03:42:27.8Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,75,77,2025-01-01T03:42:29Z,4520000,False,,,0,,E. Mobley REBOUND (Off:0 Def:3),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,451.0,,,,,,,,,3.0,3.0,0.0,,,,,
453,PT03M02.00S,2025-01-01T03:42:38.8Z,3,REGULAR,3pt,Jump Shot,[],1629622,31.718134034165573,29.166666666666657,1610612739,75,77,2025-01-01T03:42:42Z,4530000,False,104.0,246.0,1,left,MISS M. Strus 26' step back 3PT,[1629622],1610612739.0,CLE,step back,,,Strus,M. Strus,,,,,Above the Break 3,24+ Right Center,26.69,Missed,,,,,,,,,,,,,,,,,,
454,PT03M00.00S,2025-01-01T03:42:40.8Z,3,REGULAR,rebound,defensive,[],1642261,,,1610612747,75,77,2025-01-01T03:42:42Z,4540000,False,,,0,,D. Knecht REBOUND (Off:1 Def:2),[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Above the Break 3,24+ Right Center,,,,453.0,,,,,,,,,3.0,2.0,1.0,,,,,
455,PT02M55.00S,2025-01-01T03:42:45.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627827,92.82194480946123,96.81372549019608,1610612747,75,77,2025-01-01T03:42:52Z,4550000,False,234.0,15.0,1,right,MISS D. Finney-Smith running 3PT,[1627827],1610612747.0,LAL,running,,,Finney-Smith,D. Finney-Smith,,,,,Right Corner 3,24+ Right,23.46,Missed,,,,,,,,,,,,,,,,,,
456,PT02M52.00S,2025-01-01T03:42:48.8Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,75,77,2025-01-01T03:42:52Z,4560000,False,,,0,,E. Mobley REBOUND (Off:0 Def:4),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Right Corner 3,24+ Right,,,,455.0,,,,,,,,,4.0,4.0,0.0,,,,,
457,PT02M39.00S,2025-01-01T03:43:02.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,17.526281208935615,48.28431372549019,1610612739,75,77,2025-01-01T03:43:10Z,4570000,False,9.0,112.0,1,left,MISS C. LeVert 11' fadeaway Shot,[1627747],1610612739.0,CLE,fadeaway,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Center,11.25,Missed,,,,,,,,,,,,,,,,,,
458,PT02M37.00S,2025-01-01T03:43:04.3Z,3,REGULAR,rebound,offensive,[],1630596,,,1610612739,75,77,2025-01-01T03:43:10Z,4580000,False,,,0,,E. Mobley REBOUND (Off:1 Def:4),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,,,,457.0,,,,,,,,,5.0,4.0,1.0,,,,,
459,PT02M37.00S,2025-01-01T03:43:07.4Z,3,REGULAR,foul,personal,['2freethrow'],1627827,,,1610612739,75,77,2025-01-01T03:43:12Z,4590000,False,,,0,,D. Finney-Smith shooting personal FOUL (2 PF) (Mobley 2 FT),"[1627827, 1630596]",1610612747.0,LAL,shooting,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,204059.0,2.0,0.0,Mobley,1630596.0,,,,,,,,,,,
461,PT02M37.00S,2025-01-01T03:43:39.3Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630596,,,1610612739,75,78,2025-01-01T03:43:39Z,4610000,False,,,0,,E. Mobley Free Throw 1 of 2 (15 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
462,PT02M37.00S,2025-01-01T03:43:40.3Z,3,REGULAR,substitution,out,[],1631108,,,1610612739,75,78,2025-01-01T03:43:49Z,4620000,False,,,0,,SUB out: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT02M37.00S,2025-01-01T03:43:40.3Z,3,REGULAR,substitution,out,[],1630559,,,1610612739,75,78,2025-01-01T03:43:49Z,4630000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT02M37.00S,2025-01-01T03:43:40.3Z,3,REGULAR,substitution,in,[],2544,,,1610612739,75,78,2025-01-01T03:43:49Z,4640000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT02M37.00S,2025-01-01T03:43:40.3Z,3,REGULAR,substitution,in,[],1629003,,,1610612739,75,78,2025-01-01T03:43:49Z,4650000,False,,,0,,SUB in: S. Milton,[1629003],1610612747.0,LAL,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT02M37.00S,2025-01-01T03:44:03.5Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630596,,,1610612739,75,79,2025-01-01T03:44:03Z,4660000,False,,,0,,E. Mobley Free Throw 2 of 2 (16 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
467,PT02M18.00S,2025-01-01T03:44:23.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203076,87.82851511169514,41.91176470588235,1610612747,75,79,2025-01-01T03:44:27Z,4670000,False,-40.0,62.0,1,right,MISS A. Davis 7' turnaround bank Hook,[203076],1610612747.0,LAL,turnaround bank,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,7.39,Missed,,,,,,,,,,,,,,,,,,
468,PT02M16.00S,2025-01-01T03:44:25.6Z,3,REGULAR,rebound,defensive,[],1627777,,,1610612739,75,79,2025-01-01T03:44:27Z,4680000,False,,,0,,G. Niang REBOUND (Off:0 Def:1),[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,In The Paint (Non-RA),0-8 Center,,,,467.0,,,,,,,,,1.0,1.0,0.0,,,,,
469,PT02M12.00S,2025-01-01T03:44:32.1Z,3,REGULAR,foul,personal,[],1629003,,,1610612739,75,79,2025-01-01T03:44:37Z,4690000,False,,,0,,S. Milton personal FOUL (1 PF),"[1629003, 1629622]",1610612747.0,LAL,,,,Milton,S. Milton,,,,,Mid-Range,16-24 Center,,,,,202056.0,1.0,0.0,Strus,1629622.0,,,,,,,,,,,
471,PT02M03.00S,2025-01-01T03:44:59.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,11.48160315374507,44.11764705882353,1610612739,75,79,2025-01-01T03:45:03Z,4710000,False,29.0,55.0,1,left,MISS D. Mitchell 6' driving Layup,[1628378],1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,6.27,Missed,,,,,,,,,,,,,,,,,,
472,PT02M01.00S,2025-01-01T03:45:01.3Z,3,REGULAR,rebound,defensive,[],2544,,,1610612747,75,79,2025-01-01T03:45:03Z,4720000,False,,,0,,L. James REBOUND (Off:0 Def:3),[2544],1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,471.0,,,,,,,,,3.0,3.0,0.0,,,,,
473,PT01M54.00S,2025-01-01T03:45:08.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629003,94.92444152431011,4.656862745098039,1610612747,78,79,2025-01-01T03:45:14Z,4730000,False,-227.0,-5.0,1,right,S. Milton 3PT step back (6 PTS) (L. James 4 AST),"[1629003, 2544]",1610612747.0,LAL,step back,,,Milton,S. Milton,,,,,Left Corner 3,24+ Left,22.68,Made,6.0,,,,,,,L. James,2544.0,4.0,,,,,,,,
475,PT01M42.00S,2025-01-01T03:45:21.0Z,3,REGULAR,3pt,Jump Shot,[],1630596,35.92312746386334,40.44117647058824,1610612739,78,79,2025-01-01T03:45:30Z,4750000,False,48.0,285.0,1,left,MISS E. Mobley 28' pullup 3PT,[1630596],1610612739.0,CLE,pullup,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Center,28.92,Missed,,,,,,,,,,,,,,,,,,
476,PT01M39.00S,2025-01-01T03:45:23.6Z,3,REGULAR,rebound,offensive,[],1627777,,,1610612739,78,79,2025-01-01T03:45:23Z,4760000,False,,,0,,G. Niang REBOUND (Off:1 Def:1),[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Center,,,,475.0,,,,,,,,,2.0,1.0,1.0,,,,,
477,PT01M32.00S,2025-01-01T03:45:31.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628378,30.929697766097235,78.18627450980392,1610612739,78,82,2025-01-01T03:45:36Z,4770000,False,-141.0,238.0,1,left,D. Mitchell 27' 3PT  (18 PTS) (G. Niang 1 AST),"[1628378, 1627777]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,27.68,Made,18.0,,,,,,,G. Niang,1627777.0,1.0,,,,,,,,
479,PT01M07.00S,2025-01-01T03:45:55.3Z,3,REGULAR,3pt,Jump Shot,[],1629003,66.67214191852825,63.72549019607843,1610612747,78,82,2025-01-01T03:46:01Z,4790000,False,69.0,261.0,1,right,MISS S. Milton 26' 3PT,[1629003],1610612747.0,LAL,,,,Milton,S. Milton,,,,,Above the Break 3,24+ Center,26.97,Missed,,,,,,,,,,,,,,,,,,
480,PT01M06.00S,2025-01-01T03:45:56.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612739,78,82,2025-01-01T03:46:01Z,4800000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Center,,,,479.0,,,,,,,,,,,,,,,,
482,PT01M06.00S,2025-01-01T03:46:01.3Z,3,REGULAR,substitution,out,[],203076,,,1610612739,78,82,2025-01-01T03:46:07Z,4820000,False,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT01M06.00S,2025-01-01T03:46:01.3Z,3,REGULAR,substitution,in,[],1629060,,,1610612739,78,82,2025-01-01T03:46:07Z,4830000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT00M54.00S,2025-01-01T03:46:24.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630596,11.875821287779246,51.22549019607843,1610612739,78,84,2025-01-01T03:46:29Z,4840000,False,-6.0,59.0,1,left,E. Mobley Hook (18 PTS) (C. LeVert 2 AST),"[1630596, 1627747]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,5.94,Made,18.0,,,,,,,C. LeVert,1627747.0,2.0,,,,,,,,
486,PT00M34.00S,2025-01-01T03:46:48.2Z,3,REGULAR,3pt,Jump Shot,[],1642261,71.53416557161628,16.17647058823529,1610612747,78,84,2025-01-01T03:46:52Z,4860000,False,-169.0,215.0,1,right,MISS D. Knecht 27' 3PT,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Above the Break 3,24+ Left Center,27.36,Missed,,,,,,,,,,,,,,,,,,
487,PT00M30.30S,2025-01-01T03:46:51.9Z,3,REGULAR,rebound,defensive,[],1627747,,,1610612739,78,84,2025-01-01T03:46:52Z,4870000,False,,,0,,C. LeVert REBOUND (Off:0 Def:1),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,,,,486.0,,,,,,,,,1.0,1.0,0.0,,,,,
488,PT00M10.10S,2025-01-01T03:47:12.1Z,3,REGULAR,3pt,Jump Shot,[],1627747,22.651116951379763,90.68627450980392,1610612739,78,87,2025-01-01T03:47:19Z,4880000,False,-203.0,160.0,1,left,C. LeVert 25' 3PT  (3 PTS) (M. Strus 3 AST),"[1627747, 1629622]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,25.9,Made,3.0,,,,,,,M. Strus,1629622.0,3.0,,,,,,,,
490,PT00M02.70S,2025-01-01T03:47:25.4Z,3,REGULAR,foul,personal,[],1629622,,,1610612747,78,87,2025-01-01T03:47:30Z,4900000,False,,,0,,M. Strus personal FOUL (2 PF),"[1629622, 2544]",1610612739.0,CLE,,,,Strus,M. Strus,,,,,Mid-Range,16-24 Center,,,,,202056.0,2.0,0.0,James,2544.0,,,,,,,,,,,
492,PT00M02.70S,2025-01-01T03:47:42.9Z,3,REGULAR,substitution,out,[],1627827,,,1610612747,78,87,2025-01-01T03:47:52Z,4920000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT00M02.70S,2025-01-01T03:47:42.9Z,3,REGULAR,substitution,in,[],1630559,,,1610612747,78,87,2025-01-01T03:47:52Z,4930000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT00M01.90S,2025-01-01T03:48:00.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,81.12680683311433,63.48039215686275,1610612747,78,87,2025-01-01T03:48:30Z,4940000,False,67.0,125.0,1,right,MISS A. Reaves 14' floating Shot,[1630559],1610612747.0,LAL,floating,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,14.19,Missed,,,,,,,,,,,,,,,,,,
495,PT00M01.40S,2025-01-01T03:48:00.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612747,78,87,2025-01-01T03:48:16Z,4950000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,494.0,,,,,,,,,,,,,,,,
496,PT00M00.00S,2025-01-01T03:48:05.2Z,3,REGULAR,period,end,[],0,,,1610612747,78,87,2025-01-01T03:48:05Z,4960000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2025-01-01T03:50:22.4Z,4,REGULAR,substitution,out,['startperiod'],1630559,,,1610612747,78,87,2025-01-01T03:50:49Z,4970000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2025-01-01T03:50:22.4Z,4,REGULAR,substitution,out,['startperiod'],1629622,,,1610612747,78,87,2025-01-01T03:50:49Z,4980000,False,,,0,,SUB out: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2025-01-01T03:50:22.4Z,4,REGULAR,substitution,in,['startperiod'],1627827,,,1610612747,78,87,2025-01-01T03:50:49Z,4990000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2025-01-01T03:50:22.4Z,4,REGULAR,substitution,in,['startperiod'],1629660,,,1610612747,78,87,2025-01-01T03:50:49Z,5000000,False,,,0,,SUB in: T. Jerome,[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2025-01-01T03:50:50.2Z,4,REGULAR,period,start,[],0,,,1610612739,78,87,2025-01-01T03:50:50Z,5010000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT11M49.00S,2025-01-01T03:51:00.4Z,4,REGULAR,3pt,Jump Shot,[],1628378,29.352825229960573,83.08823529411765,1610612739,78,90,2025-01-01T03:51:06Z,5020000,False,-165.0,223.0,1,left,D. Mitchell 27' 3PT  (21 PTS) (E. Mobley 1 AST),"[1628378, 1630596]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,27.8,Made,21.0,,,,,,,E. Mobley,1630596.0,1.0,,,,,,,,
504,PT11M19.00S,2025-01-01T03:51:30.2Z,4,REGULAR,3pt,Jump Shot,[],1642261,92.16491458607096,4.656862745098039,1610612747,78,90,2025-01-01T03:51:33Z,5040000,False,-227.0,21.0,1,right,MISS D. Knecht 3PT,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Left Corner 3,24+ Left,22.77,Missed,,,,,,,,,,,,,,,,,,
505,PT11M17.00S,2025-01-01T03:51:32.2Z,4,REGULAR,rebound,defensive,[],1627777,,,1610612739,78,90,2025-01-01T03:51:33Z,5050000,False,,,0,,G. Niang REBOUND (Off:1 Def:2),[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Left Corner 3,24+ Left,,,,504.0,,,,,,,,,3.0,2.0,1.0,,,,,
506,PT11M04.00S,2025-01-01T03:51:47.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,8.459264126149804,41.91176470588235,1610612739,78,90,2025-01-01T03:53:13Z,5060000,False,40.0,27.0,1,left,MISS E. Mobley turnaround fadeaway bank Shot,[1630596],1610612739.0,CLE,turnaround fadeaway bank,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,4.86,Missed,,,,,,,,,,,,,,,,,,
507,PT11M03.00S,2025-01-01T03:51:48.1Z,4,REGULAR,rebound,defensive,[],2544,,,1610612747,78,90,2025-01-01T03:53:13Z,5070000,False,,,0,,L. James REBOUND (Off:0 Def:4),[2544],1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,506.0,,,,,,,,,4.0,4.0,0.0,,,,,
508,PT11M00.00S,2025-01-01T03:51:52.9Z,4,REGULAR,foul,personal,['2freethrow'],1627777,,,1610612747,78,90,2025-01-01T03:52:05Z,5080000,False,,,0,,G. Niang shooting personal FOUL (1 PF) (James 2 FT),"[1627777, 2544]",1610612739.0,CLE,shooting,,,Niang,G. Niang,,,,,In The Paint (Non-RA),0-8 Center,,,,,1627529.0,1.0,0.0,James,2544.0,,,,,,,,,,,
510,PT11M00.00S,2025-01-01T03:52:23.5Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],2544,,,1610612747,79,90,2025-01-01T03:52:23Z,5100000,False,,,0,,L. James Free Throw 1 of 2 (15 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
